πολύχρωμα	رنگین	πολύχρωμα	رنگین	ADJ;NOM;NEUT;PL	PROPN;NOM;MASC;SG;3
λίλι	شلجمی.	λίλι	شلجمی.		PROPN;NOM;MASC;SG;3
ασφάλιση	بیمہ.	ασφάλιση	بیمہ.	N;ACC;FEM;SG	PROPN;NOM;MASC;SG;3
ασχέτως	(	ασχέτως	(	ADV	
καμπίνα	(	καμπίνα	(	N;NOM;FEM;SG	
καμπίνα	ٹھونسنا.	καμπίνα	ٹھونسنا.	N;NOM;FEM;SG	PROPN;NOM;MASC;SG;3
φώκια	درز	φώκια	درز	N;NOM;FEM;SG	PROPN;NOM;MASC;SG;3
αναρχικός	فوضی	αναρχικός	فوضی	ADJ;NOM;MASC;SG	PROPN;NOM;MASC;SG;3
πρόβατο	میش.	πρόβατος	میش.	N;NOM;NEUT;SG	PROPN;NOM;MASC;SG;3
πρόβατο	بھیڑ	πρόβατος	بھیڑ	N;NOM;NEUT;SG	
πρόβατο	میش.	πρόβατος	میش.	N;NOM;NEUT;SG	PROPN;NOM;MASC;SG;3
ατελή	ناقص	ατελός	ناقص	ADV	ADJ
ατελή	ادھورا	ατελός	ادھورا	ADV	PROPN;NOM;MASC;SG;3
συμπληρωματικές	ضمنی.	συμπληρωματικός	ضمنی.	ADJ;NOM;FEM;PL	PROPN;NOM;MASC;SG;3
διαγώνια	اُریبی	διαγώνια	اُریبی	N;NOM;FEM;PL	PROPN;NOM;MASC;SG;3
διαγώνια	آڑا	διαγώνια	آڑا	N;NOM;FEM;PL	PROPN;NOM;MASC;SG;3
διαγώνια	اُریبی	διαγώνια	اُریبی	N;NOM;FEM;PL	PROPN;NOM;MASC;SG;3
διαγώνια	وتر	διαγώνια	وتر	N;NOM;FEM;PL	N;NOM;FEM;SG;3
διαγώνια	آڑا	διαγώνια	آڑا	N;NOM;FEM;PL	PROPN;NOM;MASC;SG;3
ανυπαρξία	لاموجود.	ανυπαρξία	لاموجود.	N;ACC;FEM;SG	PROPN;NOM;MASC;SG;3
γόνιμη	مخترع	γόνιμος	مخترع	ADJ;NOM;FEM;SG	PROPN;NOM;MASC;SG;3
σφυρί	ہرانا	σφυρί	ہرانا	N;NOM;NEUT;SG	PROPN;NOM;MASC;SG;3
σφυρί	بجانا	σφυρί	بجا	N;NOM;NEUT;SG	V;MASC;SG;ACT
σφυρί	پچکانا	σφυρί	پچکا	N;NOM;NEUT;SG	PROPN;NOM;MASC;SG;3
θάμνος	لگانا.	θάμνος	لگان	N;NOM;MASC;SG	V;MASC;SG;NFIN;ACT
νιώθω	احساس	νιώθω	احساس	V;IPFV;IND;SG;1;PRS;FIN;ACT	N;NOM;MASC;SG;3
διχοτόμηση	تقسیم	διχοτόμηση	تقسیم	N;ACC;FEM;SG	N;NOM;FEM;SG;3
ανταγωνιστικά	مسابقتی	ανταγωνιστικά	مسابقتی	ADV	ADJ
κρύβονται	حجاب	κρύβω	حجاب	V;IPFV;IND;PL;3;PRS;FIN;PASS	N;NOM;MASC;SG;3
κρύβονται	روپوشی	κρύβω	روپوشی	V;IPFV;IND;PL;3;PRS;FIN;PASS	N;NOM;MASC;SG;3
κρύβονται	اخفا.	κρύβω	اخفا.	V;IPFV;IND;PL;3;PRS;FIN;PASS	PROPN;NOM;MASC;SG;3
κρύβονται	پوشیدگی	κρύβω	پوشیدگی	V;IPFV;IND;PL;3;PRS;FIN;PASS	PROPN;NOM;MASC;SG;3
γάτος	گربہ	γάτος	گربہ	N;NOM;MASC;SG	PROPN;NOM;MASC;SG;3
γάτος	بلاؤ	γάτος	بلاؤ	N;NOM;MASC;SG	
γάτος	cat-o'-nine-tails.	γάτος	cat-o'-nine-tails.	N;NOM;MASC;SG	PROPN;NOM;MASC;SG;3
γάτος	بلّی	γάτος	بلّی	N;NOM;MASC;SG	PROPN;NOM;MASC;SG;3
γάτος	جلنے	γάτος	جل	N;NOM;MASC;SG	V;NFIN;ACT
ανεξέλεγκτη	آزادانہ.	ανεξέλεγκτος	آزادانہ.	N;NOM;FEM;SG	PROPN;NOM;MASC;SG;3
ευγενικό	مہذب.	ευγενικός	مہذب.	ADJ;NOM;NEUT;SG	PROPN;NOM;MASC;SG;3
ευγενικό	مہذب.	ευγενικός	مہذب.	ADJ;NOM;NEUT;SG	PROPN;NOM;MASC;SG;3
ευγενικό	شائستہ	ευγενικός	شائستہ	ADJ;NOM;NEUT;SG	PROPN;NOM;MASC;SG;3
δόλωμα	ترغیب.	δόλωμα	ترغیب.	N;NOM;NEUT;SG	PROPN;NOM;MASC;SG;3
δόλωμα	لالچ	δόλωμα	لالچ	N;NOM;NEUT;SG	
δόλωμα	طعمہ	δόλωμα	طعمہ	N;NOM;NEUT;SG	PROPN;NOM;MASC;SG;3
δόλωμα	لاسہ	δόλωμα	لاسہ	N;NOM;NEUT;SG	
δόλωμα	لالچ	δόλωμα	لالچ	N;NOM;NEUT;SG	
δόλωμα	طعمہ	δόλωμα	طعمہ	N;NOM;NEUT;SG	PROPN;NOM;MASC;SG;3
δόλωμα	لاسہ	δόλωμα	لاسہ	N;NOM;NEUT;SG	
τήξη	پگھلاؤ.	τήξη	پگھلاؤ.	N;NOM;FEM;SG	PROPN;NOM;MASC;SG;3
τήξη	پگھلانے	τήξη	پگھلا	N;NOM;FEM;SG	V;ACC;NFIN
τήξη	اتّصال.	τήξη	اتّصال.	N;NOM;FEM;SG	PROPN;NOM;MASC;SG;3
τήξη	امتزاج.	τήξη	امتزاج.	N;NOM;FEM;SG	PROPN;NOM;MASC;SG;3
ζύμη	نقدی.	ζύμη	نقدی.	N;NOM;FEM;SG	PROPN;NOM;MASC;SG;3
απροθυμία	تردد	απροθυμία	تردد	N;ACC;FEM;SG	N;NOM;MASC;SG;3
απροθυμία	تأمل	απροθυμία	تأمل	N;ACC;FEM;SG	PROPN;NOM;MASC;SG;3
ανασκόπηση	جائزہ.	ανασκόπηση	جائزہ.	N;NOM;FEM;SG	PROPN;NOM;MASC;SG;3
ανασκόπηση	(	ανασκόπηση	(	N;NOM;FEM;SG	
ανασκόπηση	غور-	ανασκόπηση	غور-	N;NOM;FEM;SG	PROPN;NOM;MASC;SG;3
γιούνιον	اتفاق	γιούνιον	اتفاق	ADJ;NOM;NEUT;SG	N;NOM;MASC;SG;3
γιούνιον	اتحاد	γιούνιον	اتحاد	ADJ;NOM;NEUT;SG	N;NOM;MASC;SG;3
γιούνιον	ملاپ	γιούνιον	ملاپ	ADJ;NOM;NEUT;SG	N;NOM;MASC;SG;3
γιούνιον	شادی	γιούνιον	شادی	ADJ;NOM;NEUT;SG	N;NOM;FEM;SG;3
μεικτή	مرکب.	μεικτός	مرکب.	PROPN;NOM;FEM;SG	PROPN;NOM;MASC;SG;3
μεικτή	مرکب.	μεικτός	مرکب.	PROPN;NOM;FEM;SG	PROPN;NOM;MASC;SG;3
μεικτή	مخلوط	μεικτός	مخلوط	PROPN;NOM;FEM;SG	ADJ
σταμάτα	(	σταμάτα	(	V;IPFV;IND;SG;1;PRS;FIN;ACT	
σταμάτα	۴.	σταμάτα	۴.	V;IPFV;IND;SG;1;PRS;FIN;ACT	
σταμάτα	درز	σταμάτα	درز	V;IPFV;IND;SG;1;PRS;FIN;ACT	PROPN;NOM;MASC;SG;3
σταμάτα	تھامنا.	σταμάτα	تھامنا.	V;IPFV;IND;SG;1;PRS;FIN;ACT	PROPN;NOM;MASC;SG;3
σταμάτα	بندش	σταμάτα	بندش	V;IPFV;IND;SG;1;PRS;FIN;ACT	PROPN;NOM;MASC;SG;3
σταμάτα	ٹھٹکی	σταμάτα	ٹھٹکی	V;IPFV;IND;SG;1;PRS;FIN;ACT	PROPN;NOM;MASC;SG;3
σταμάτα	بس	σταμάτα	بس	V;IPFV;IND;SG;1;PRS;FIN;ACT	N;NOM;MASC;SG;3
σταμάτα	(	σταμάτα	(	V;IPFV;IND;SG;1;PRS;FIN;ACT	
σταμάτα	۴.	σταμάτα	۴.	V;IPFV;IND;SG;1;PRS;FIN;ACT	
σταμάτα	درز	σταμάτα	درز	V;IPFV;IND;SG;1;PRS;FIN;ACT	PROPN;NOM;MASC;SG;3
σταμάτα	تھامنا.	σταμάτα	تھامنا.	V;IPFV;IND;SG;1;PRS;FIN;ACT	PROPN;NOM;MASC;SG;3
σταμάτα	بندش	σταμάτα	بندش	V;IPFV;IND;SG;1;PRS;FIN;ACT	PROPN;NOM;MASC;SG;3
σταμάτα	ٹھٹکی	σταμάτα	ٹھٹکی	V;IPFV;IND;SG;1;PRS;FIN;ACT	PROPN;NOM;MASC;SG;3
σταμάτα	بس	σταμάτα	بس	V;IPFV;IND;SG;1;PRS;FIN;ACT	N;NOM;MASC;SG;3
σπείρα	مروڑنا	σπείρα	مروڑ	N;NOM;FEM;SG	V;NFIN
σπείρα	کنڈل	σπείρα	کنڈل	N;NOM;FEM;SG	
σπείρα	مرغولہ	σπείρα	مرغولہ	N;NOM;FEM;SG	ADJ
σπείρα	کنڈلی	σπείρα	کنڈلی	N;NOM;FEM;SG	
σπείρα	لچّھا	σπείρα	لچّھ	N;NOM;FEM;SG	PROPN;NOM;MASC;SG;3
σπείρα	تور	σπείρα	تور	N;NOM;FEM;SG	PROPN;NOM;MASC;SG;3
σπείρα	چکّردار	σπείρα	چکّردار	N;NOM;FEM;SG	ADJ
σάντι	ریتیلا.	σάντι	ریتیلا.		PROPN;NOM;MASC;SG;3
διακεκριμένη	مشہور.	διακεκριμένος	مشہور.	ADJ;NOM;FEM;SG	PROPN;NOM;MASC;SG;3
συναρμολόγηση	جوڑنا	συναρμολόγηση	جوڑ	N;NOM;FEM;SG	V;MASC;SG;NFIN;ACT
φάλαινα	وھیل	φάλαινα	وھیل	N;NOM;FEM;SG	
υδραυλικό	پلمبر.	υδραυλικός	پلمبر.	ADJ;NOM;NEUT;SG	PROPN;NOM;MASC;SG;3
υδραυλικό	آبی	υδραυλικός	آبی	ADJ;NOM;NEUT;SG	PROPN;NOM;MASC;SG;3
ημερίδα	کارخانہ	ημερίδα	کارخانہ	PROPN;ACC;FEM;SG	PROPN;NOM;MASC;SG;3
κορ	اچنبھے	κορ	اچنبھے	N	PROPN;NOM;MASC;SG;3
τσιμέντο	اصلی	τσίμει	اصلی	N;NOM;NEUT;SG	ADJ
τσιμέντο	واضح	τσίμει	واضح	N;NOM;NEUT;SG	ADJ
τσιμέντο	بٹھانا.	τσίμει	بٹھاناؤ	N;NOM;NEUT;SG	PROPN;NOM;MASC;SG;3
εξαρτημένη	محمول	εξαρτημένος	محمول	V;PFV;NOM;FEM;SG;V.PTCP;PASS	N;NOM;MASC;SG;3
εξαρτημένη	(	εξαρτημένος	(	V;PFV;NOM;FEM;SG;V.PTCP;PASS	
εξαρτημένη	عادی	εξαρτημένος	عادی	V;PFV;NOM;FEM;SG;V.PTCP;PASS	ADJ
εξαρτημένη	رسیا	εξαρτημένος	رسیا	V;PFV;NOM;FEM;SG;V.PTCP;PASS	PROPN;NOM;MASC;SG;3
εξαρτημένη	عادی	εξαρτημένος	عادی	V;PFV;NOM;FEM;SG;V.PTCP;PASS	ADJ
αφανισμό	انہدام	αφανισμός	انہدام	N;ACC;MASC;SG	PROPN;NOM;MASC;SG;3
ευγνωμοσύνη	تشکّر	ευγνωμοσύνη	تشکّر	N;ACC;FEM;SG	PROPN;NOM;MASC;SG;3
ευγνωμοσύνη	امتنان	ευγνωμοσύνη	امتنان	N;ACC;FEM;SG	N;NOM;MASC;SG;3
ευγνωμοσύνη	ممنونیت.	ευγνωμοσύνη	ممنونیت.	N;ACC;FEM;SG	ADJ;NOM
σχάση	پھٹنا	σχάση	پھٹ	N;NOM;FEM;SG	PROPN;NOM;MASC;SG;3
σχάση	ٹوٹنا	σχάση	ٹوٹنا	N;NOM;FEM;SG	V;NFIN;ACT
περιστασιακή	اچانک.	περιστασιακός	اچانک.	ADJ;NOM;FEM;SG	PROPN;NOM;MASC;SG;3
επίθημα	-ing	επίθημα	-ing	N;NOM;NEUT;SG	PROPN;NOM;MASC;SG;3
επίθημα	-fy	επίθημα	-fy	N;NOM;NEUT;SG	
αποδοτική	باکفایت	αποδοτικός	باکفایت	ADJ;NOM;FEM;SG	PROPN;NOM;MASC;SG;3
απελπισία	چھوڑنا	απελπισία	چھوڑ	N;NOM;FEM;SG	V;NFIN
υβριδικό	پیوندی.	υβριδικός	پیوندی.	ADJ;NOM;NEUT;SG	PROPN;NOM;MASC;SG;3
υβριδικό	انمل	υβριδικός	انمل	ADJ;NOM;NEUT;SG	
υβριδικό	دونسلا.	υβριδικός	دونسلا.	ADJ;NOM;NEUT;SG	PROPN;NOM;MASC;SG;3
υβριδικό	داغول	υβριδικός	داغول	ADJ;NOM;NEUT;SG	PROPN;NOM;MASC;SG;3
υβριδικό	پیوندی.	υβριδικός	پیوندی.	ADJ;NOM;NEUT;SG	PROPN;NOM;MASC;SG;3
υβριδικό	انمل	υβριδικός	انمل	ADJ;NOM;NEUT;SG	
υβριδικό	دونسلا.	υβριδικός	دونسلا.	ADJ;NOM;NEUT;SG	PROPN;NOM;MASC;SG;3
υβριδικό	داغول	υβριδικός	داغول	ADJ;NOM;NEUT;SG	PROPN;NOM;MASC;SG;3
δυναμικότητα	حیثیت	δυναμικότητα	حیثیت	N;ACC;FEM;SG	N;NOM;MASC;SG;3
δυναμικότητα	پُر	δυναμικότητα	پُر	N;ACC;FEM;SG	ADJ
επιχορήγηση	پروانہ	επιχορήγηση	پروانہ	N;ACC;FEM;SG	PROPN;NOM;MASC;SG;3
επιχορήγηση	عطیہ.	επιχορήγηση	عطیہ.	N;ACC;FEM;SG	PROPN;NOM;MASC;SG;3
αποκλειστικότητα	(	αποκλειστικότητα	(	N;ACC;FEM;SG	
αποκλειστικότητα	مختص.	αποκλειστικότητα	مختص.	N;ACC;FEM;SG	ADJ
αποκλειστικότητα	امتیازی	αποκλειστικότητα	امتیازی	N;ACC;FEM;SG	ADJ
αποκλειστικότητα	منتخب	αποκλειστικότητα	منتخب	N;ACC;FEM;SG	ADJ
αποκλειστικότητα	چیندہ.	αποκλειστικότητα	چیندہ.	N;ACC;FEM;SG	PROPN;NOM;MASC;SG;3
αποκλειστικότητα	مخصوص	αποκλειστικότητα	مخصوص	N;ACC;FEM;SG	ADJ
αποκλειστικότητα	اختصاص	αποκλειστικότητα	اختصاص	N;ACC;FEM;SG	N;NOM;MASC;SG;3
αποκλειστικότητα	امتیاز	αποκλειστικότητα	امتیاز	N;ACC;FEM;SG	N;NOM;MASC;SG;3
αποκλειστικότητα	استثنا	αποκλειστικότητα	استثنا	N;ACC;FEM;SG	N;NOM;MASC;SG;3
μος	کائی	μος	کائی		PROPN;NOM;MASC;SG;3
σκραμ	بھیڑ	σκραμ	بھیڑ	N;NOM;SG	
ξύδι	سرکہ.	ξύδι	سرکہ.	N;NOM;NEUT;SG	
ζήλια	جلن.	ζήλι	جلن.	N;NOM;FEM;SG	
ζήλια	جلن.	ζήλι	جلن.	N;NOM;FEM;SG	
παράλειψη	of	παράλειψη	of	N;ACC;FEM;SG	
λυρικό	جوشیلا	λυρικός	جوشیلا	ADJ;NOM;NEUT;SG	PROPN;NOM;MASC;SG;3
ουρίας	یوریا	ουρία	یوریا	N;GEN;FEM;SG	PROPN;NOM;MASC;SG;3
σπόρος	آل	σπόρος	آل	N;NOM;MASC;SG	PROPN;NOM;MASC;SG;3
αναλυτή	محلل	αναλυτής	محلل	N;ACC;MASC;SG	N;NOM;MASC;SG;3
αναλυτή	محلل	αναλυτής	محلل	N;ACC;MASC;SG	N;NOM;MASC;SG;3
εμιράτο	امارت	εμιράτος	امارت	N;NOM;NEUT;SG	PROPN;NOM;MASC;SG;3
βιασμό	توڑیا	βιασμός	توڑیا	N;ACC;MASC;SG	PROPN;NOM;MASC;SG;3
βιασμό	دھاوا	βιασμός	دھاوا	N;ACC;MASC;SG	
βιασμό	لوٹنا.	βιασμός	لوٹنا.	N;ACC;MASC;SG	V;NFIN
βιασμό	تاراجی.	βιασμός	تاراجی.	N;ACC;MASC;SG	PROPN;NOM;MASC;SG;3
αμελητέα	معمولی	αμελητέος	معمولی	ADV	ADJ
κιν	رسیا	κιν	رسیا		PROPN;NOM;MASC;SG;3
κιν	درّاتی	κιν	درّاتی		V;IPFV;FEM;SG;V.PTCP;ACT
κιν	فطین.	κιν	فطین.		PROPN;NOM;MASC;SG;3
κιν	واضح	κιν	واضح		ADJ
κιν	ذہین	κιν	ذہین		ADJ
κιν	کگر	κιν	کگر		
κιν	باڑھ	κιν	باڑھ		
κιν	خواہش	κιν	خواہش		N;NOM;FEM;SG;3
κιν	رسیا	κιν	رسیا		PROPN;NOM;MASC;SG;3
κιν	درّاتی	κιν	درّاتی		V;IPFV;FEM;SG;V.PTCP;ACT
κιν	فطین.	κιν	فطین.		PROPN;NOM;MASC;SG;3
κιν	تیز	κιν	تیز		ADJ
κιν	واضح	κιν	واضح		ADJ
κιν	ذہین	κιν	ذہین		ADJ
κιν	کگر	κιν	کگر		
κιν	باڑھ	κιν	باڑھ		
κιν	خواہش	κιν	خواہش		N;NOM;FEM;SG;3
ρήτρα	فقرہ	ρήτρα	فقرہ	N;NOM;FEM;SG	
εταίρα	خانگی.	εταίρα	خانگی.	N;NOM;FEM;SG	PROPN;NOM;MASC;SG;3
εταίρα	طوائف	εταίρα	طوائف	N;NOM;FEM;SG	PROPN;NOM;MASC;SG;3
εταίρα	خانگی.	εταίρα	خانگی.	N;NOM;FEM;SG	PROPN;NOM;MASC;SG;3
παράξενος	غیر	παράξενος	غیر	N;NOM;MASC;SG	ADJ
παράξενος	کسمساتا-	παράξενος	کسمسات	N;NOM;MASC;SG	PROPN;NOM;MASC;SG;3
παράξενος	نرالا	παράξενος	نرالا	N;NOM;MASC;SG	PROPN;NOM;MASC;SG;3
παράξενος	نامانوس	παράξενος	نامانوس	N;NOM;MASC;SG	ADJ
παράξενος	انجانا.	παράξενος	انجاناؤ	N;NOM;MASC;SG	PROPN;NOM;MASC;SG;3
παράξενος	غیر	παράξενος	غیر	N;NOM;MASC;SG	ADJ
παράξενος	کسمساتا-	παράξενος	کسمسات	N;NOM;MASC;SG	PROPN;NOM;MASC;SG;3
παράξενος	نرالا	παράξενος	نرالا	N;NOM;MASC;SG	PROPN;NOM;MASC;SG;3
παράξενος	نامانوس	παράξενος	نامانوس	N;NOM;MASC;SG	ADJ
παράξενος	انجانا.	παράξενος	انجاناؤ	N;NOM;MASC;SG	PROPN;NOM;MASC;SG;3
παράξενος	عجیب	παράξενος	عجیب	N;NOM;MASC;SG	ADJ
μαρμελάδα	بھینچ	μαρμελάδα	بھینچ	N;NOM;FEM;SG	V;ACT
μαρμελάδα	رُبّ	μαρμελάδα	رُبّ	N;NOM;FEM;SG	PROPN;NOM;MASC;SG;3
μαρμελάδα	گھسانا	μαρμελάδα	گھسانا	N;NOM;FEM;SG	
μαρμελάδα	جام.	μαρμελάδα	جام.	N;NOM;FEM;SG	PROPN;NOM;MASC;SG;3
μαρμελάδα	ٹھونسنا	μαρμελάδα	ٹھونسنا	N;NOM;FEM;SG	PROPN;NOM;MASC;SG;3
μαρμελάδα	بھرنا.	μαρμελάδα	بھرنا.	N;NOM;FEM;SG	
μαρμελάδα	فشار	μαρμελάδα	فشار	N;NOM;FEM;SG	PROPN;NOM;MASC;SG;3
μαρμελάδα	دباؤ.	μαρμελάδα	دباؤ.	N;NOM;FEM;SG	PROPN;NOM;MASC;SG;3
γονέα	جدّاعلیٰ.	γονέα	جدّاعلیٰ.	N;NOM;NEUT;SG	PROPN;NOM;MASC;SG;3
γονέα	پُرکھا	γονέα	پُرکھا	N;NOM;NEUT;SG	PROPN;NOM;MASC;SG;3
γονέα	بانی	γονέα	بانی	N;NOM;NEUT;SG	ADJ
γονέα	اصل	γονέα	اصل	N;NOM;NEUT;SG	ADJ
συνάδελφος	ہمکار	συνάδελφος	ہمکار	N;NOM;MASC;SG	PROPN;NOM;MASC;SG;3
ρυθμιστικό	ضابط	ρυθμιστικός	ضابط	ADJ;NOM;NEUT;SG	PROPN;NOM;MASC;SG;3
ρυθμιστικό	تھاپی	ρυθμιστικός	تھاپی	ADJ;NOM;NEUT;SG	
τρομακτική	ڈرائونا.	τρομακτικός	ڈرائونا.	ADJ;NOM;FEM;SG	PROPN;NOM;MASC;SG;3
τρομακτική	مہیب	τρομακτικός	مہیب	ADJ;NOM;FEM;SG	PROPN;NOM;MASC;SG;3
επιφανειακές	سرسری	επιφανειακός	سرسری	ADJ;NOM;FEM;PL	N;NOM;MASC;SG;3
επιφανειακές	سرسری-	επιφανειακός	سرسری-	ADJ;NOM;FEM;PL	PROPN;NOM;MASC;SG;3
επιφανειακές	اوچھا	επιφανειακός	اوچھ	ADJ;NOM;FEM;PL	PROPN;NOM;MASC;SG;3
επιφανειακές	اُتھلا	επιφανειακός	اُتھلا	ADJ;NOM;FEM;PL	PROPN;NOM;MASC;SG;3
επιφανειακές	اُوپری	επιφανειακός	اُوپری	ADJ;NOM;FEM;PL	PROPN;NOM;MASC;SG;3
επιφανειακές	سرسری	επιφανειακός	سرسری	ADJ;NOM;FEM;PL	N;NOM;MASC;SG;3
επιφανειακές	سرسری-	επιφανειακός	سرسری-	ADJ;NOM;FEM;PL	PROPN;NOM;MASC;SG;3
κινήσει	آمدہ.	κινώ	آمدہ.	V;PFV;NFIN;ACT	PROPN;NOM;MASC;SG;3
κινήσει	نووارد	κινώ	نووارد	V;PFV;NFIN;ACT	PROPN;NOM;MASC;SG;3
μαμούθ	جسیم	μαμώ	جسیم	N;NOM;NEUT	PROPN;NOM;MASC;SG;3
μαμούθ	زبردست	μαμώ	زبردست	N;NOM;NEUT	ADJ
νεφρών	گُردہ.	νεφρός	گُردہ.	N;GEN;MASC;PL	PROPN;NOM;MASC;SG;3
νεφρών	طبیعت	νεφρός	طبیعت	N;GEN;MASC;PL	N;NOM;MASC;SG;3
νεφρών	مزاج	νεφρός	مزاج	N;GEN;MASC;PL	N;NOM;MASC;SG;3
νεφρών	کردار	νεφρός	کردار	N;GEN;MASC;PL	N;NOM;MASC;SG;3
κόπρανα	اسٹول	κόπρανο	اسٹول	N;NOM;NEUT;PL	PROPN;NOM;MASC;SG;3
κόπρανα	مونڈھا.	κόπρανο	مونڈھا.	N;NOM;NEUT;PL	PROPN;NOM;MASC;SG;3
κόπρανα	گوبر	κόπρανο	گوبر	N;NOM;NEUT;PL	
κόπρανα	فضلہ.	κόπρανο	فضلہ.	N;NOM;NEUT;PL	
εργοδότη	آجر	εργοδότης	آجر	N;ACC;MASC;SG	N;NOM;MASC;SG;3
εργοδότη	مالک	εργοδότης	مالک	N;ACC;MASC;SG	N;NOM;MASC;SG;3
εργοδότη	آجر	εργοδότης	آجر	N;ACC;MASC;SG	N;NOM;MASC;SG;3
εργοδότη	آقا	εργοδότης	آقا	N;ACC;MASC;SG	
εργοδότη	مالک	εργοδότης	مالک	N;ACC;MASC;SG	N;NOM;MASC;SG;3
μελωδικό	سہانا	μελωδικός	سہانا	ADJ;NOM;NEUT;SG	PROPN;NOM;MASC;SG;3
μελωδικό	شیریں	μελωδικός	شیر	ADJ;NOM;NEUT;SG	PROPN;NOM;MASC;SG;3
μελωδικό	سُریلا	μελωδικός	سُریلا	ADJ;NOM;NEUT;SG	PROPN;NOM;MASC;SG;3
μοναδικοί	انیق	μοναδικός	انیق	ADJ;NOM;MASC;PL	PROPN;NOM;MASC;SG;3
μοναδικοί	یکتا	μοναδικός	یک	ADJ;NOM;MASC;PL	N;NOM;MASC;SG;3
μοναδικοί	یگانہ	μοναδικός	یگانہ	ADJ;NOM;MASC;PL	PROPN;NOM;MASC;SG;3
αιωνιότητα	دوام	αιωνιότητα	دوام	N;ACC;FEM;SG	PROPN;NOM;MASC;SG;3
μαζι	لگاتار	μαζι	لگاتار	N	V;IPFV;MASC;SG;V.PTCP;ACT
μαζι	ملاکر	μαζι	ملاکر	N	
μαζι	مربوط.	μαζι	مربوط.	N	ADJ
μαζι	باہم	μαζι	باہم	N	
μαζι	لگاتار	μαζι	لگاتار	N	V;IPFV;MASC;SG;V.PTCP;ACT
μαζι	ملاکر	μαζι	ملاکر	N	
μαζι	مربوط.	μαζι	مربوط.	N	ADJ
κουάρκ	نادیدہ	κουάρκ	نادیدہ	N;NOM;NEUT;SG	ADJ
χωριστή	کچدھات	χωριστής	کچدھ	ADJ;NOM;FEM;SG	PROPN;NOM;MASC;SG;3
χωριστή	کاٹنا	χωριστής	کاٹنا	ADJ;NOM;FEM;SG	V;MASC;SG;NFIN;ACT
χωριστή	(	χωριστής	(	ADJ;NOM;FEM;SG	
χωριστή	چھنٹائی	χωριστής	چھنٹائی	ADJ;NOM;FEM;SG	V;PFV;FEM;SG;V.PTCP;ACT
χωριστή	کچدھات	χωριστής	کچدھ	ADJ;NOM;FEM;SG	PROPN;NOM;MASC;SG;3
χωριστή	کاٹنا	χωριστής	کاٹنا	ADJ;NOM;FEM;SG	V;MASC;SG;NFIN;ACT
χωριστή	(	χωριστής	(	ADJ;NOM;FEM;SG	
χωριστή	چھنٹائی	χωριστής	چھنٹائی	ADJ;NOM;FEM;SG	V;PFV;FEM;SG;V.PTCP;ACT
ράβδος	بجز	ράβδος	بجز	N;NOM;FEM;SG	
στατικό	ساکت	στατικός	ساکت	ADJ;NOM;NEUT;SG	N;NOM;MASC;SG;3
στατικό	مجہول.	στατικός	مجہول.	ADJ;NOM;NEUT;SG	PROPN;NOM;MASC;SG;3
λαούτο	بربط	λαούτος	بربط	N;NOM;NEUT;SG	PROPN;NOM;MASC;SG;3
λαούτο	پھیرنے	λαούτος	پھیر	N;NOM;NEUT;SG	V;NFIN;ACT
φαρμακοποιός	عطّار.	φαρμακοποιός	عطّارؤ	N;NOM;MASC;SG	PROPN;NOM;MASC;SG;3
ένοχοι	مجرم	ένοχος	مجرم	ADJ;NOM;MASC;PL	N;NOM;MASC;SG;3
χαλαζία	گار	χαλαζία	گار	N;NOM;NEUT;SG	
αμέτρητες	لاتعداد.	αμέτρητος	لاتعداد.	ADJ;NOM;FEM;PL	N;NOM;MASC;SG;3
ενόχληση	تکلیف	ενόχληση	تکلیف	N;ACC;FEM;SG	N;NOM;FEM;SG;3
ξενώνας	سرائے.	ξενώνας	سرائے.	N;NOM;MASC;SG	
τριπλά	تین	τριπλά	تین	ADV	NUM
τριπλά	تگنا.	τριπλά	تگنا.	ADV	PROPN;NOM;MASC;SG;3
τριπλά	تگڈّم.	τριπλά	تگڈّم.	ADV	PROPN;NOM;MASC;SG;3
θεση	مرتبہ	θεση	مرتبہ	N;ACC;FEM;SG	N;NOM;MASC;SG;3
θεση	عہدہ.	θεση	عہدہ.	N;ACC;FEM;SG	
θεση	موقف	θεση	موقف	N;ACC;FEM;SG	N;NOM;MASC;SG;3
θεση	ترتیب	θεση	ترتیب	N;ACC;FEM;SG	N;NOM;FEM;SG;3
θεση	دھج	θεση	دھج	N;ACC;FEM;SG	
θεση	روزگار	θεση	روزگار	N;ACC;FEM;SG	N;NOM;MASC;SG;3
θεση	کیفیت	θεση	کیفیت	N;ACC;FEM;SG	N;NOM;FEM;SG;3
απομακρυσμένο	idea	απομακρύσμενος	idea	V;PFV;NOM;NEUT;SG;V.PTCP;PASS	PROPN;NOM;MASC;SG;3
απομακρυσμένο	مدّھم	απομακρύσμενος	مدّھم	V;PFV;NOM;NEUT;SG;V.PTCP;PASS	PROPN;NOM;MASC;SG;3
πρόβα	اعادہ.	πρόβα	اعادہ.	N;NOM;FEM;SG	PROPN;NOM;MASC;SG;3
πόκερ	لکڑی	πόκερ	لکڑی		N;NOM;MASC;SG;3
κορυφογραμμή	مگری	κορυφογραμμή	مگری	N;NOM;FEM;SG	PROPN;NOM;MASC;SG;3
