から	din	から	din	CONJ	ADP;ACC
やす	usurinta	やす	usurint	PROPN	N;DEF;FEM;SG
ジョージア	georgia	ジョージア	georgie	PROPN	PROPN
水曜日	miercuri	水曜日	miercuri	N	
グレイ	gray	グレイ	gray	PROPN	PROPN
グレイ	gri	グレイ	gri	PROPN	
グレイ	grey	グレイ	grey	PROPN	PROPN
グレイ	gri	グレイ	gri	PROPN	
チェンジ	schimba	チェンジ	schimba	N	V;IND;SG;3;IPFV;FIN
チェンジ	schimbă	チェンジ	schimba	N	V;IND;SG;3;PST;FIN
デル	del	デル	del	PROPN	N;INDF;MASC;SG
デル	dell	デル	dell	PROPN	N;INDF;MASC;SG
木下	kinoshita	木下	kinoshita	PROPN	N;DEF;FEM;SG
ディン	dinh	ディン	dinh	PROPN	N;INDF;MASC;SG
火曜日	marti	火曜日	marti	N	
火曜日	marți	火曜日	marți	N	
アルバ	alba	アルバ	alb	PROPN	N;DEF;FEM;SG
アルバ	aruba	アルバ	aruba	PROPN	PROPN
加賀	kaga	加賀	kaga	PROPN	N;DEF;FEM;SG
ゲイ	homosexual	ゲイ	homosexual	N	ADJ;INDF;MASC;SG
森林	forest	森林	forest	N	PROPN
グレート	mare	グレート	mare	PROPN	ADJ;INDF;MASC;SG
本土	continentală	本土	continental	N	ADJ;INDF;FEM;SG
混合	amestecate	混合	amestecat	N	ADJ;INDF;FEM;PL
混合	amestecat	混合	amesteca	N	ADJ;INDF;MASC;SG
混合	mixt	混合	mixt	N	ADJ;INDF;MASC;SG
混合	mixtă	混合	mixt	N	ADJ;INDF;FEM;SG
告白	confesiuni	告白	confesiune	V	N;INDF;FEM;PL
所持	posesie	所持	posesie	V	N;INDF;FEM;SG
所持	posesia	所持	posesie	V	N;DEF;FEM;SG
山陽	sanyo	山陽	sanyo	PROPN	N;INDF;MASC;SG
不能	imposibilitate	不能	imposibilitate	ADJ	N;INDF;FEM;SG
不能	imposibilitatea	不能	imposibilitate	ADJ	N;DEF;FEM;SG
ブーム	bum	ブーム	bum	N	
マドリード	madrid	マドリード	madrid	PROPN	N;INDF;MASC;SG
出土	dezgropat	出土	dezgropa	V	ADJ;INDF;MASC;SG
和泉	izumi	和泉	izumi	PROPN	
後ろ	înapoi	後ろ	înapoi	N	ADV
後ろ	inapoi	後ろ	inapoi	N	
後ろ	back	後ろ	back	N	
修行	antrenamente	修行	antrenament	V	N;INDF;FEM;PL
修行	antrenament	修行	antrenament	V	N;INDF;MASC;SG
修行	pregătire	修行	pregătire	V	N;INDF;FEM;SG
修行	formare	修行	formare	V	N;INDF;FEM;SG
ミュンヘン	münchen	ミュンヘン	münchen	PROPN	PROPN
ミュンヘン	munchen	ミュンヘン	munchen	PROPN	PROPN
ニック	nick	ニック	nick	PROPN	PROPN
丸山	maruyama	丸山	maruyama	PROPN	
ブラッド	blood	ブラッド	blood	PROPN	N;INDF;MASC;SG
ブラッド	sângele	ブラッド	sânge	PROPN	N;DEF;MASC;SG
ブラッド	sânge	ブラッド	sânge	PROPN	N;INDF;MASC;SG
ブラッド	sange	ブラッド	sange	PROPN	
ブラッド	brad	ブラッド	brad	PROPN	N;INDF;MASC;SG
動員	mobilizat	動員	mobiliza	V	ADJ;INDF;MASC;SG
動員	mobilizare	動員	mobilizare	V	N;INDF;FEM;SG
動員	mobilizarea	動員	mobilizare	V	N;DEF;FEM;SG
繁殖	reproducție	繁殖	reproducție	V	N;INDF;FEM;SG
繁殖	reproducere	繁殖	reproducere	V	N;INDF;FEM;SG
十二	twelve	十二	twelve	NUM	PROPN
ターン	întoarce	ターン	întoarce	N	V;IND;SG;3;PRS;FIN
ショウ	shaw	ショウ	shaw	PROPN	PROPN
ブライアン	brian	ブライアン	brian	PROPN	PROPN
牧野	makino	牧野	makino	PROPN	
ダニエル	daniel	ダニエル	daniel	PROPN	PROPN
詰め	umplutura	詰める	umplutură	V	N;DEF;FEM;SG
詰め	umplutură	詰める	umplutură	V	N;INDF;FEM;SG
土佐	tosa	土佐	tosa	PROPN	N;DEF;FEM;SG
クロアチア	croaţia	クロアチア	croagie	PROPN	PROPN
クロアチア	croația	クロアチア	croație	PROPN	PROPN
クロアチア	croatia	クロアチア	croatie	PROPN	PROPN
ソナタ	sonate	ソナタ	sona	PROPN	N;INDF;FEM;PL
ソナタ	sonata	ソナタ	sonată	PROPN	N;DEF;FEM;SG
下関	shimonoseki	下関	shimonosek	PROPN	
表彰	premii	表彰	premiu	V	N;INDF;FEM;PL
表彰	premiile	表彰	premiu	V	N;DEF;FEM;PL
表彰	premiu	表彰	premiu	V	N;INDF;MASC;SG
表彰	premiul	表彰	premiu	V	N;DEF;MASC;SG
陽子	proton	陽子	proton	PROPN	N;INDF;MASC;SG
出産	naşterea	出産	naștere	V	N;DEF;FEM;SG
ラテン語	latine	ラテン語	latin	N	ADJ;INDF;FEM;PL
アントニオ	antónio	アントニオ	antónio	PROPN	PROPN
アントニオ	antonio	アントニオ	antonio	PROPN	PROPN
アーカイブ	arhivate	アーカイブ	arhiva	N	ADJ;INDF;FEM;PL
衝撃	socat	衝撃	soca	N	ADJ;INDF;MASC;SG
手続き	procedurile	手続き	procedură	V	N;DEF;FEM;PL
手続き	proceduri	手続き	procedură	V	N;INDF;FEM;PL
手続き	procedură	手続き	procedură	V	N;INDF;FEM;SG
手続き	procedura	手続き	procedură	V	N;DEF;FEM;SG
カロライナ	carolina	カロライナ	carolina	PROPN	N;DEF;FEM;SG
諏訪	suwa	諏訪	suwa	PROPN	PROPN
瞬間	instantaneu	瞬間	instantaneu	N	ADV
瞬間	instant	瞬間	instant	N	
中断	întrerupere	中断	întrerupere	V	N;INDF;FEM;SG
中断	suspendată	中断	suspenda	V	ADJ;INDF;FEM;SG
中断	suspendat	中断	suspendat	V	ADJ;INDF;MASC;SG
中断	suspendate	中断	suspenda	V	ADJ;INDF;FEM;PL
ホンダ	honda	ホンダ	hondă	PROPN	PROPN
招待	invitații	招待	invitație	V	N;INDF;FEM;PL
招待	invitatie	招待	invitatie	V	N;INDF;FEM;SG
招待	invitație	招待	invitație	V	N;INDF;FEM;SG
招待	invitație	招待	invitație	V	N;INDF;FEM;SG
招待	invitații	招待	invitație	V	N;INDF;FEM;PL
エクスプレス	exprim	エクスプレス	exprima	N	V;IND;SG;1;PRS;FIN
エクスプレス	expres	エクスプレス	expres	N	ADV
エクスプレス	exprimă	エクスプレス	exprima	N	V;IND;SG;3;PST;FIN
エクスプレス	exprima	エクスプレス	exprima	N	V;IND;SG;3;IPFV;FIN
スタンド	stand	スタンド	sta	N	
田辺	tanabe	田辺	tanab	PROPN	
怪我	accidentat	怪我	accidentat	V	ADJ;INDF;MASC;SG
怪我	rănit	怪我	răni	V	ADJ;INDF;MASC;SG
怪我	accidentare	怪我	accidentare	V	N;INDF;FEM;SG
怪我	prejudiciu	怪我	prejudiciu	V	N;INDF;MASC;SG
怪我	vătămare	怪我	vătămare	V	N;INDF;FEM;SG
怪我	leziuni	怪我	leziune	V	N;INDF;FEM;PL
怪我	răni	怪我	rană	V	N;INDF;FEM;PL
松尾	matsuo	松尾	matsuo	PROPN	
プレゼント	prezinta	プレゼント	prezent	N	V;IND;SG;3;IPFV;FIN
プレゼント	prezente	プレゼント	prezent	N	V;IND;PL;3;PRS;FIN
プレゼント	prezentă	プレゼント	prezent	N	ADJ;INDF;FEM;SG
上流	amonte	上流	amonte	N	
スロバキア	slovacă	スロバキア	slovac	PROPN	N;INDF;FEM;SG
スロバキア	slovacia	スロバキア	slovacie	PROPN	PROPN
スロバキア	slovacia	スロバキア	slovacie	PROPN	PROPN
グラフ	grafic	グラフ	grafic	N	ADV
グラフ	grafice	グラフ	grafic	N	ADJ;INDF;FEM;PL
縮小	psihiatru	縮小	psihiatru	V	N;INDF;MASC;SG
健一	kenichi	健一	kenichi	PROPN	
回収	recuperarea	回収	recuperare	V	N;DEF;FEM;SG
回収	redresare	回収	redresare	V	N;INDF;FEM;SG
回収	redresarea	回収	redresare	V	N;DEF;FEM;SG
回収	recuperare	回収	recuperare	V	N;INDF;FEM;SG
認証	verifică	認証	verifica	N	V;IND;SG;3;PST;FIN
認証	autentificat	認証	autentifica	N	ADJ;INDF;MASC;SG
妨害	bruiaj	妨害	bruiaj	V	N;INDF;MASC;SG
復讐	răzbunarea	復讐	răzbunare	V	N;DEF;FEM;SG
復讐	razbunare	復讐	razbunare	V	N;INDF;FEM;SG
復讐	răzbunare	復讐	răzbunare	V	N;INDF;FEM;SG
復讐	răzbunarea	復讐	răzbunare	V	N;DEF;FEM;SG
復讐	razbunare	復讐	razbunare	V	N;INDF;FEM;SG
復讐	răzbunare	復讐	răzbunare	V	N;INDF;FEM;SG
講義	prelegere	講義	prelegere	V	N;INDF;FEM;SG
講義	prelegeri	講義	prelegere	V	N;INDF;FEM;PL
ボブ	bob	ボブ	bob	PROPN	
絶滅	dispărute	絶滅	dispărut	V	ADJ;INDF;FEM;PL
チャンス	sanse	チャンス	sansă	N	
マーティン	martin	マーティン	martin	PROPN	PROPN
制服	uniform	制服	uniform	N	ADV
リアル	rial	リアル	rial	ADJ	
アーサー	arthur	アーサー	arthur	PROPN	PROPN
アーサー	artur	アーサー	artur	PROPN	PROPN
学位	diploma	学位	diploma	V	N;DEF;FEM;SG
学位	grad	学位	grad	V	N;INDF;MASC;SG
学位	gradul	学位	grad	V	N;DEF;MASC;SG
学位	diplomă	学位	diplomă	V	N;INDF;FEM;SG
カム	cam	カム	cam	N	ADV
ラッシュ	luxuriante	ラッシュ	luxureant	N	ADJ;INDF;FEM;PL
コントロール	control	コントロール	control	V	N;INDF;MASC;SG
コントロール	controlul	コントロール	control	V	N;DEF;MASC;SG
コントロール	controalele	コントロール	control	V	N;DEF;FEM;PL
コントロール	controale	コントロール	control	V	N;INDF;FEM;PL
アルト	alto	アルト	alt	PROPN	PROPN
メイド	servitoare	メイド	servitor	N	ADJ;INDF;FEM
メイド	menajere	メイド	menajer	N	ADJ;INDF;FEM;PL
メイド	servitoare	メイド	servitor	N	ADJ;INDF;FEM
山中	yamanaka	山中	yamanaka	PROPN	PROPN
ナン	nan	ナン	nan	N	
那覇	naha	那覇	nahă	PROPN	
ブリッジ	bridge	ブリッジ	bridge	N	
思い出	amintiri	思い出	amintire	V	N;INDF;FEM;PL
思い出	amintirile	思い出	amintire	V	N;DEF;FEM;PL
キューバ	cubaneze	キューバ	cubana	PROPN	ADJ;INDF;FEM;PL
キューバ	cubanez	キューバ	cubanez	PROPN	ADJ;INDF;MASC;SG
キューバ	cubaneză	キューバ	cubanez	PROPN	N;INDF;FEM;SG
キューバ	cuba	キューバ	cubă	PROPN	PROPN
予約	rezervări	予約	rezervare	V	N;INDF;FEM;PL
予約	programare	予約	programare	V	N;INDF;FEM;SG
予約	numire	予約	numire	V	N;INDF;FEM;SG
予約	numirea	予約	numire	V	N;DEF;FEM;SG
予約	rezervare	予約	rezervare	V	N;INDF;FEM;SG
予約	rezervarea	予約	rezervare	V	N;DEF;FEM;SG
予約	rezervare	予約	rezervare	V	N;INDF;FEM;SG
予約	rezervarea	予約	rezervare	V	N;DEF;FEM;SG
バーン	barn	バーン	barn	N	
ふじ	fuji	ふじる	fujă	PROPN	N;INDF;MASC;SG
工藤	kudo	工藤	kudo	PROPN	
熊野	kumano	熊野	kumano	PROPN	N;INDF;MASC;SG
スピン	învârte	スピン	învârti	N	V;IND;SG;3;PRS;FIN
カラ	kara	カラ	kară	PROPN	PROPN
アキ	aki	アキ	aki	PROPN	PROPN
ライオンズ	lei	ライオンズ	leu	PROPN	N;INDF;MASC;PL
ライオンズ	leii	ライオンズ	leu	PROPN	N;DEF;MASC;PL
入院	spitalizare	入院	spitalizare	V	N;INDF;FEM;SG
つくば	tsukuba	つくば	tsukuba	PROPN	
ヒトラー	hitler	ヒトラー	hitler	PROPN	PROPN
フィラデルフィア	philly	フィラデルフィア	philly	PROPN	
フィラデルフィア	philadelphia	フィラデルフィア	philadelphie	PROPN	PROPN
走り	fugi	走る	fugi	V	
忍者	ninja	忍者	ninjă	N	
忍者	ninja	忍者	ninjă	N	
海峡	straits	海峡	straits	N	PROPN
氏名	name	氏名	name	N	
永井	nagai	永井	naga	PROPN	
ワイ	wye	ワイ	wye	PROPN	PROPN
ワイ	wai	ワイ	wai	PROPN	N;INDF;MASC;SG
バッハ	bach	バッハ	bach	PROPN	PROPN
立花	tachibana	立花	tachibană	PROPN	N;DEF;FEM;SG
マサチューセッツ	massachusetts	マサチューセッツ	massachusetts	PROPN	N;INDF;MASC;SG
浅野	asano	浅野	asano	PROPN	
ハリー	harry	ハリー	harry	PROPN	PROPN
要件	cerinte	要件	cerint	N	
ビーチ	plajă	ビーチ	plajă	PROPN	N;INDF;FEM;SG
ビーチ	plaja	ビーチ	plajă	PROPN	N;DEF;FEM;SG
ビーチ	beach	ビーチ	beach	PROPN	N;INDF;MASC;SG
ビーチ	plajele	ビーチ	plajă	PROPN	N;DEF;FEM;PL
ビーチ	plaje	ビーチ	plaj	PROPN	N;INDF;FEM;PL
めぐみ	megumi	めぐみ	megumi	PROPN	
カルロス	carlos	カルロス	carlos	PROPN	PROPN
秋山	akiyama	秋山	akiyama	PROPN	N;INDF;MASC;SG
充実	îndeplinirea	充実	îndeplinire	V	N;DEF;FEM;SG
ゴジラ	godzilla	ゴジラ	godzilla	PROPN	N;DEF;FEM;SG
箱根	hakone	箱根	hakonă	PROPN	N;INDF;MASC;SG
伊豆	izu	伊豆	izu	PROPN	PROPN
リカ	rika	リカ	rika	PROPN	N;DEF;FEM;SG
改組	reorganizat	改組	reorganiza	V	ADJ;INDF;MASC;SG
哲也	tetsuya	哲也	tetsuya	PROPN	
着陸	debarcările	着陸	debarcare	V	N;DEF;FEM;PL
着陸	debarcarea	着陸	debarcare	V	N;DEF;FEM;SG
着陸	aterizarea	着陸	aterizare	V	N;DEF;FEM;SG
着陸	debarcare	着陸	debarcare	V	N;INDF;FEM;SG
着陸	aterizare	着陸	aterizare	V	N;INDF;FEM;SG
河野	kono	河野	kono	PROPN	
キース	keith	キース	keith	PROPN	PROPN
説得	convingere	説得	convingere	V	N;INDF;FEM;SG
説得	convingătoare	説得	convingător	V	ADJ;INDF;FEM
説得	convingător	説得	convingător	V	ADV
法政	hosei	法政	hosei	PROPN	N;DEF;FEM;SG
独占	exclusive	独占	exclusiv	V	ADJ;INDF;FEM;PL
独占	exclusivă	独占	exclusiv	V	ADJ;INDF;FEM;SG
独占	exclusivitate	独占	exclusivitate	V	N;INDF;FEM;SG
独占	exclusiv	独占	exclusiv	V	ADV
独占	monopolul	独占	monopol	V	N;DEF;MASC;SG
独占	monopol	独占	monopol	V	N;INDF;MASC;SG
独占	monopoly	独占	monopoly	V	N;INDF;MASC;SG
ベリー	boabe	ベリー	boabă	PROPN	N;INDF;FEM;PL
ベリー	berry	ベリー	berry	PROPN	N;INDF;MASC;SG
岡村	okamura	岡村	okamura	PROPN	N;DEF;FEM;SG
認知	cognitive	認知	cognitiv	V	ADJ;INDF;FEM;PL
エリ	eli	エリ	eli	PROPN	PROPN
中田	nakata	中田	nakata	PROPN	N;DEF;FEM;SG
チャンピオンズ	campionii	チャンピオンズ	campion	PROPN	N;DEF;MASC;PL
チャンピオンズ	campioni	チャンピオンズ	campion	PROPN	N;INDF;MASC;PL
チャンピオンズ	campionilor	チャンピオンズ	campion	PROPN	N;DEF;MASC;PL
ドクター	doctore	ドクター	doctore	N	
あゆみ	ayumi	あゆみ	ayumi	N	
マレーシア	malaezia	マレーシア	malaezie	PROPN	PROPN
マレーシア	malaysia	マレーシア	malaysie	PROPN	PROPN
マレーシア	malaiezian	マレーシア	malaiezian	PROPN	ADJ;INDF;MASC;SG
マジ	seriozitate	マジ	seriozitate		N;INDF;FEM;SG
マジ	serios	マジ	serios		ADV
考え	mentalitate	考える	mentalitate	V	N;INDF;FEM;SG
告知	anuntul	告知	anunt	V	N;DEF;MASC;SG
告知	anunt	告知	anunt	V	N;INDF;MASC;SG
告知	anunț	告知	anunț	V	N;INDF;MASC;SG
告知	anunțul	告知	anunț	V	N;DEF;MASC;SG
告知	notificare	告知	notificare	V	N;INDF;FEM;SG
符号	cod	符号	cod	N	
古川	furukawa	古川	furukawa	PROPN	N;DEF;FEM;SG
無限	infinit	無限	infinit		ADV
バイオ	bio	バイオ	bio	N	
付与	acordate	付与	acordat	V	ADJ;INDF;FEM;PL
付与	acordată	付与	acordat	V	ADJ;INDF;FEM;SG
付与	acordat	付与	acordat	V	ADJ;INDF;MASC;SG
付与	acordare	付与	acordare	V	N;INDF;FEM;SG
付与	acordarea	付与	acordare	V	N;DEF;FEM;SG
付与	subvenție	付与	subvenție	V	N;INDF;FEM;SG
付与	grant	付与	grant	V	N;INDF;MASC;SG
エリック	erik	エリック	erik	PROPN	PROPN
ハーフ	jumatate	ハーフ	jumata	N	
ハーフ	jumate	ハーフ	juma	N	
村田	murata	村田	murată	PROPN	N;DEF;FEM;SG
ジェン	jen	ジェン	jen	PROPN	PROPN
ネオ	neo	ネオ	neo	PROPN	N;INDF;MASC;SG
幸せ	fericirea	幸せ	fericire	ADJ	N;DEF;FEM;SG
幸せ	fericire	幸せ	fericire	ADJ	N;INDF;FEM;SG
幸せ	happy	幸せ	happy	ADJ	
人種	rasă	人種	rasă	N	ADJ;INDF;FEM;SG
人種	race	人種	race	N	
日向	hyuga	日向	hyuga	PROPN	N;DEF;FEM;SG
同等	echivalentă	同等	echivalent	CONJ	ADJ;INDF;FEM;SG
同等	echivalentul	同等	echivalent	CONJ	N;DEF;MASC;SG
同等	echivalent	同等	echivalent	CONJ	ADJ;INDF;MASC;SG
同等	echivalente	同等	echivalent	CONJ	ADJ;INDF;FEM;PL
リトアニア	lituaniei	リトアニア	lituanie	PROPN	PROPN;DEF;FEM;SG
リトアニア	lituania	リトアニア	lituanie	PROPN	PROPN
春日	kasuga	春日	kasuga	PROPN	N;DEF;FEM;SG
安倍	abe	安倍	abi	PROPN	
パラダイス	paradise	パラダイス	paradis	N	PROPN
小沢	ozawa	小沢	ozawa	PROPN	PROPN
候補	candidate	候補	candidat	N	ADJ;INDF;FEM;PL
候補	candidată	候補	candidată	N	ADJ;INDF;FEM;SG
アナウンス	anuntul	アナウンス	anunt	V	N;DEF;MASC;SG
アナウンス	anunt	アナウンス	anunt	V	N;INDF;MASC;SG
アナウンス	anunț	アナウンス	anunț	V	N;INDF;MASC;SG
アナウンス	anunțul	アナウンス	anunț	V	N;DEF;MASC;SG
アナウンス	anunturi	アナウンス	anunt	V	
心臓	heart	心臓	heart	N	
ウエスト	west	ウエスト	west	N	PROPN
ゆり	iuri	ゆり	iuri	PROPN	PROPN
ゆり	yuri	ゆり	yuri	PROPN	PROPN
豊富	abundent	豊富	abundent	ADJ	ADV
ジェフ	jeff	ジェフ	jeff	PROPN	PROPN
避難	refugiu	避難	refugiu	V	N;INDF;MASC;SG
避難	refugiul	避難	refugiu	V	N;DEF;MASC;SG
避難	evacuare	避難	evacuare	V	N;INDF;FEM;SG
避難	evacuarea	避難	evacuare	V	N;DEF;FEM;SG
三河	mikawa	三河	mikawa	PROPN	
みゆき	miyuki	みゆき	miyuki	PROPN	
装飾	decor	装飾	decor	V	N;INDF;MASC;SG
装飾	decoraţiuni	装飾	decoragiune	V	N;INDF;FEM;PL
装飾	ornamente	装飾	ornament	V	N;INDF;FEM;PL
装飾	ornamentele	装飾	ornament	V	N;DEF;FEM;PL
装飾	podoabe	装飾	podoabă	V	N;INDF;FEM;PL
ドラゴンズ	dragoni	ドラゴンズ	dragon	PROPN	N;INDF;MASC;PL
ドラゴンズ	dragonii	ドラゴンズ	dragon	PROPN	N;DEF;MASC;PL
あや	aya	あや	aya	PROPN	
アテネ	atena	アテネ	atena	PROPN	PROPN
モンテ	monte	モンテ	monte	PROPN	PROPN
シード	seminte	シード	semânt	N	
チリ	chilian	チリ	chilian	PROPN	N;INDF;MASC;SG
チリ	chili	チリ	chil	PROPN	
チリ	chile	チリ	chilă	PROPN	PROPN
サマー	summer	サマー	summer	N	
併合	anexat	併合	anexat	N	ADJ;INDF;MASC;SG
併合	anexate	併合	anexat	N	ADJ;INDF;FEM;PL
併合	anexată	併合	anexat	N	ADJ;INDF;FEM;SG
有馬	arima	有馬	arimă	PROPN	
処刑	execuție	処刑	execuție	V	N;INDF;FEM;SG
処刑	executare	処刑	executare	V	N;INDF;FEM;SG
処刑	executie	処刑	executie	V	N;INDF;FEM;SG
処刑	executarea	処刑	executare	V	N;DEF;FEM;SG
武士	samurai	武士	samura	N	
武士	bushi	武士	bush	N	
警告	avertizare	警告	avertizare	V	N;INDF;FEM;SG
警告	avertisment	警告	avertisment	V	N;INDF;MASC;SG
警告	avertismente	警告	avertisment	V	N;INDF;FEM;PL
警告	avertismentele	警告	avertisment	V	N;DEF;FEM;PL
白鳥	lebede	白鳥	lebădă	PROPN	N;INDF;FEM;PL
白鳥	lebădă	白鳥	lebădă	PROPN	N;INDF;FEM;SG
白鳥	swan	白鳥	swan	PROPN	PROPN
白鳥	lebăda	白鳥	lebădă	PROPN	N;DEF;FEM;SG
頻繁	frecvent	頻繁	frecvent	ADJ	ADV
頻繁	deseori	頻繁	deseori	ADJ	ADV
頻繁	adeseori	頻繁	adeseori	ADJ	ADV
頻繁	adesea	頻繁	adesea	ADJ	ADV
頻繁	des	頻繁	des	ADJ	ADV
公爵	duce	公爵	duce	N	V;IND;SG;3;PRS;FIN
公爵	duke	公爵	duke	N	PROPN
ネコ	cat	ネコ	cat	N	
才能	talentat	才能	talentat	N	ADJ;INDF;MASC;SG
才能	talentata	才能	talentat	N	ADJ;DEF;FEM;SG
才能	talentati	才能	talentati	N	ADJ;INDF;MASC;PL
才能	talentată	才能	talentat	N	ADJ;INDF;FEM;SG
グラフィック	grafic	グラフィック	grafic	N	ADV
グラフィック	grafice	グラフィック	grafic	N	ADJ;INDF;FEM;PL
ハイム	haim	ハイム	haim	PROPN	PROPN
麻生	aso	麻生	aso	PROPN	
バレー	valley	バレー	valley	N	PROPN
緑色	verzi	緑色	verde	N	ADJ;INDF;PL
緑色	verde	緑色	verde	N	
松浦	matsuura	松浦	matsuură	PROPN	N;DEF;FEM;SG
越前	echizen	越前	echizen	PROPN	
辞職	demisia	辞職	demisie	V	N;DEF;FEM;SG
辞職	demisie	辞職	demisie	V	N;INDF;FEM;SG
チョウ	butterfly	チョウ	butterfly	PROPN	N;INDF;MASC;SG
チョウ	fluture	チョウ	fluture	PROPN	N;INDF;MASC;SG
チョウ	fluturele	チョウ	fluture	PROPN	N;DEF;MASC;SG
チョウ	fluturi	チョウ	fluture	PROPN	N;INDF;MASC;PL
同	camarazi	同	camaraz	ADJ	N;INDF;MASC;PL
会津	aizu	会津	aizi	PROPN	
平田	hirata	平田	hirată	PROPN	N;DEF;FEM;SG
尾崎	ozaki	尾崎	ozaki	PROPN	
広瀬	hirose	広瀬	hiros	PROPN	
予報	prognoză	予報	prognoză	V	N;INDF;FEM;SG
予報	previziune	予報	previziune	V	N;INDF;FEM;SG
予報	prognoza	予報	prognoza	V	N;DEF;FEM;SG
予報	previziuni	予報	previziune	V	N;INDF;FEM;PL
直樹	naoki	直樹	naok	PROPN	
化合物	compus	化合物	compus	N	ADJ;INDF;MASC;SG
大介	daisuke	大介	daisuk	PROPN	
ルカ	luke	ルカ	luke	PROPN	PROPN
ルカ	luca	ルカ	luca	PROPN	N;DEF;FEM;SG
ルカ	luca	ルカ	luca	PROPN	N;DEF;FEM;SG
弱い	slab	弱い	slab	ADJ	ADV
ちく	chikuma	ちく	chikuma	PROPN	
偶然	coincidență	偶然	coincidență	ADV	N;INDF;FEM;SG
偶然	coincidenta	偶然	coincident	ADV	ADJ;DEF;FEM;SG
三人	trei	三人	trei	N	NUM;PL
バランス	echilibrat	バランス	echilibrat	N	ADJ;INDF;MASC;SG
バランス	echilibrate	バランス	echilibrat	N	ADJ;INDF;FEM;PL
バランス	echilibrată	バランス	echilibra	N	ADJ;INDF;FEM;SG
液体	lichidă	液体	lichidă	N	ADJ;INDF;FEM;SG
ウェールズ	wales	ウェールズ	wales	PROPN	PROPN
バット	bat	バット	bate	N	V;IND;PL;3;PRS;FIN
ルパン	lupin	ルパン	lupin	PROPN	N;INDF;MASC;SG
メカ	mecha	メカ	mecha	N	
予測	prognoză	予測	prognoză	V	N;INDF;FEM;SG
予測	previziune	予測	previziune	V	N;INDF;FEM;SG
予測	prognoza	予測	prognoza	V	N;DEF;FEM;SG
予測	previziuni	予測	previziune	V	N;INDF;FEM;PL
予測	previziuni	予測	previziune	V	N;INDF;FEM;PL
メアリー	mary	メアリー	mary	PROPN	N;INDF;MASC;SG
欲しい	vrei	欲しい	vrea	ADJ	V;IND;SG;2;PRS;FIN
欲しい	vreau	欲しい	vrea	ADJ	V;IND;SG;1;PRS;FIN
不安	anxietatea	不安	anxietate	ADJ	N;DEF;FEM;SG
不安	anxietate	不安	anxietate	ADJ	N;INDF;FEM;SG
食べる	alimentatie	食べる	alimentatie	V	N;INDF;FEM;SG
トマス	toma	トマス	toma	PROPN	PROPN
トマス	thomas	トマス	thomas	PROPN	PROPN
藤本	fujimoto	藤本	fujimoto	PROPN	N;INDF;MASC;SG
メタ	meta	メタ	meta	PROPN	
理想	ideală	理想	ideal	N	ADJ;INDF;FEM;SG
理想	ideal	理想	ideal	N	ADJ;INDF;MASC;SG
理想	ideala	理想	ideală	N	ADJ;DEF;FEM;SG
理想	ideale	理想	ideal	N	ADJ;INDF;FEM;PL
ひろし	hiroshi	ひろし	hiroshi	PROPN	PROPN
たけし	takeshi	たけし	takeshi	PROPN	PROPN
遊び	joaca	遊ぶ	joacă	V	N;DEF;FEM;SG
服部	hattori	服部	hattor	PROPN	
ハリウッド	hollywood	ハリウッド	hollywood	PROPN	PROPN
ショック	socat	ショック	soca	N	ADJ;INDF;MASC;SG
行使	exercițiu	行使	exercițiu	V	N;INDF;MASC;SG
行使	exercitiu	行使	exercitiu	V	N;INDF;MASC;SG
行使	exercitarea	行使	exercitare	V	N;DEF;FEM;SG
京王	keio	京王	keio	PROPN	
ピット	groapa	ピット	groapă	PROPN	N;DEF;FEM;SG
ピット	groapă	ピット	groapă	PROPN	N;INDF;FEM;SG
ピット	pit	ピット	pit	PROPN	
ピット	pitt	ピット	pitt	PROPN	PROPN
伏見	fushimi	伏見	fushime	PROPN	
尾張	owari	尾張	owari	PROPN	
体操	gimnastă	体操	gimnastă	N	ADJ;INDF;FEM;SG
矢野	yano	矢野	yano	PROPN	
美濃	mino	美濃	mină	PROPN	
セーブ	salveaza	セーブ	salvează	N	V;IND;SG;3;IPFV;FIN
セーブ	salvați	セーブ	salva	N	V;IND;PL;2;IPFV;FIN
セーブ	salvează	セーブ	salva	N	V;IND;3;PRS;FIN
大西洋	atlantic	大西洋	atlantic	PROPN	ADV
大西洋	atlanticul	大西洋	atlantic	PROPN	N;DEF;MASC;SG
大西洋	atlanticului	大西洋	atlantic	PROPN	N;DEF;MASC;SG
ダース	duzină	ダース	duzină	PROPN	N;INDF;FEM;SG
ダース	duzina	ダース	duzină	PROPN	N;DEF;FEM;SG
懸念	îngrijorări	懸念	îngrijorare	V	N;INDF;FEM;PL
懸念	preocupările	懸念	preocupare	V	N;DEF;FEM;PL
懸念	preocupări	懸念	preocupare	V	N;INDF;FEM;PL
ジア	gia	ジア	gi	PROPN	N;INDF;MASC;SG
ジア	zia	ジア	zi	PROPN	
主婦	casnice	主婦	casnic	N	ADJ;INDF;FEM;PL
三宅	miyake	三宅	miyak	PROPN	N;INDF;FEM;SG
日高	hidaka	日高	hidaka	PROPN	N;DEF;FEM;SG
