auseinander	בנפרד	auseinander	בנפרד	ADV	PROPN
zuständige	כשיר	zuständig	כשיר	ADJ;NOM;FEM;PL	ADJ;MASC;SG
verknüpft	מקושר	verknüpfen	מקושר	V;V.PTCP	PROPN
nachteil	חסרונות	nachteil	חסרון		N;MASC;PL
nachteil	חסרונות	nachteil	חסרון		N;MASC;PL
nachteil	החיסרון	nachteil	החיסרון		N;MASC;SG
nachteil	חיסרון	nachteil	חיסרון		N;MASC;SG
nachteil	נחיתות	nachteil	נחיתות		N;FEM;SG
nachteil	חיסרון	nachteil	חיסרון		N;MASC;SG
gramm	גרם	gramm	גרם		PROPN
gramm	גרם	gramm	גרם		PROPN
begleitung	לווה	begleitung	לווה	N;NOM;FEM;SG	PROPN
begleitung	מלווה	begleitung	ליווה	N;NOM;FEM;SG	
begleitung	נלווה	begleitung	נלווה	N;NOM;FEM;SG	V;MASC;SG;V.PTCP;MID
abwehr	הגנות	abwehr	הגנה	N;SG	N;FEM;PL
abwehr	הגנתי	abwehr	הגנתי	N;SG	ADJ;MASC;SG
abwehr	הגנות	abwehr	הגנה	N;SG	N;FEM;PL
genres	סוגה	gen	סוג	N;NOM;NEUT;PL	ADV
konkurrenten	יריבים	konkurrent	יריב	ADJ	N;MASC;PL
konkurrenten	מתחרים	konkurrent	התחרה	ADJ	V;MASC;PL;V.PTCP
konkurrenten	מתחרה	konkurrent	התחרה	ADJ	V;MASC;SG;V.PTCP
landstraße	כביש	landstraße	כביש	N;NOM;FEM;SG	PROPN
chancen	סיכויים	chancen	סיכוי	V;NFIN	N;MASC;PL
chancen	הסיכויים	chancen	הסיכוי	V;NFIN	N;MASC;PL
chancen	סיכויים	chancen	סיכוי	V;NFIN	N;MASC;PL
chancen	הזדמנות	chancen	הזדמנות	V;NFIN	N;FEM;SG
chancen	הזדמנויות	chancen	הזדמנות	V;NFIN	N;FEM;PL
stören	שיבוש	stören	שיבוש	V;NFIN	N;MASC;SG
gastgeber	מארחים	gastgeber	מארח	ADJ	N;MASC;PL
gastgeber	המארח	gastgeber	המארח	ADJ	PROPN
gastgeber	מארח	gastgeber	מרח	ADJ	PROPN
gastgeber	פונדקאי	gastgeber	פונדקאי	ADJ	N
gastgeber	מנחה	gastgeber	מנחה	ADJ	
gastgeber	מארחים	gastgeber	מארח	ADJ	N;MASC;PL
gastgeber	מארח	gastgeber	מרח	ADJ	PROPN
gastgeber	מארחת	gastgeber	אירח	ADJ	V;FEM;SG;V.PTCP;ACT
gastgeber	מארח	gastgeber	מרח	ADJ	PROPN
gastgeber	אירוח	gastgeber	אירוח	ADJ	N;MASC;SG
gastgeber	מארחים	gastgeber	מארח	ADJ	N;MASC;PL
gastgeber	אירח	gastgeber	אירח	ADJ	V;MASC;SG;3;PST;ACT
gastgeber	מתארח	gastgeber	התארח	ADJ	V;MASC;SG;V.PTCP
kämpfer	לוחמים	kämpfer	לוחם	ADJ	N;MASC;PL
kämpfer	לוחמי	kämpfer	לוחם	ADJ	PROPN
kämpfer	לוחמות	kämpfer	לוחם	ADJ	N;FEM;PL
kämpfer	לוחמים	kämpfer	לוחם	ADJ	N;MASC;PL
kämpfer	לוחמי	kämpfer	לוחם	ADJ	PROPN
kämpfer	לוחמות	kämpfer	לוחם	ADJ	N;FEM;PL
kämpfer	לוחמים	kämpfer	לוחם	ADJ	N;MASC;PL
kämpfer	לוחמת	kämpfer	לוחם	ADJ	N;FEM;SG
kämpfer	לוחם	kämpfer	לוחם	ADJ	N;MASC;SG
kämpfer	לוחמת	kämpfer	לוחם	ADJ	N;FEM;SG
kämpfer	לוחם	kämpfer	לוחם	ADJ	N;MASC;SG
charlottenburg	שרלוטנבורג	charlottenburg	שרלוטנבורג	PROPN;NOM;SG	PROPN
blumen	פרחים	blum	פרח	V;NFIN	N;MASC;PL
blumen	פרח	blum	פרח	V;NFIN	PROPN
wünschen	מאחל	wünschen	מאחל	V;NFIN	PROPN
wünschen	משאלה	wünschen	משאלה	V;NFIN	
wünschen	הלוואי	wünschen	הלוואי	V;NFIN	
wünschen	משאלות	wünschen	משאלה	V;NFIN	
venus	ונוס	venus	ונוס	PROPN;NOM;SG	PROPN
venus	נוגה	venus	נגה	PROPN;NOM;SG	PROPN
schema	סכמטי	schema	סכמטי		PROPN
alexandra	אלכסנדרה	alexandra	אלכסנדרה	PROPN;NOM;SG	PROPN
split	לפצל	split	פיצל	PROPN	V;NFIN;ACT
split	פיצול	split	פיצול	PROPN	N;MASC;SG
unruhen	מהומות	unruh	מהומה	V;NFIN	N;FEM;PL
unruhen	תסיסה	unruh	תסיסה	V;NFIN	N;FEM;SG
unruhen	מהומה	unruh	מהומה	V;NFIN	N;FEM;SG
unruhen	מהומות	unruh	מהומה	V;NFIN	N;FEM;PL
unruhen	התפרעות	unruh	התפרעות	V;NFIN	N;FEM;SG
rosen	ורדים	rosen	ורדי	N;NOM;PL	PROPN
rosen	רוזן	rosen	רוזן	N;NOM;PL	PROPN
rosen	רוז	rosen	רוז	N;NOM;PL	PROPN
rosen	ורד	rosen	ורד	N;NOM;PL	PROPN
keith	קית	keith	קית	PROPN;NOM;SG	PROPN
beigetragen	תרם	beitragen	תרם	V;V.PTCP	PROPN
statistische	סטטיסטי	statistisch	סטטיסטי	ADJ;NOM;FEM;PL	ADJ;MASC;SG
statistische	סטטיסטיקה	statistisch	סטטיסטיקה	ADJ;NOM;FEM;PL	N;FEM;SG
renommierten	יוקרתית	renommiert	יוקרתי	V;IND;PL;3;PST;FIN	ADV
renommierten	יוקרתי	renommiert	יוקרתי	V;IND;PL;3;PST;FIN	ADJ;MASC;SG
renommierten	יוקרתיים	renommiert	יוקרתי	V;IND;PL;3;PST;FIN	ADJ;MASC;PL
renommierten	היוקרתי	renommiert	היוקרתי	V;IND;PL;3;PST;FIN	V;SG;1;PST;PASS
einstellungen	גיוס	einstellingen	גיוס	V;NFIN	N;MASC;SG
einstellungen	גישות	einstellingen	גישה	V;NFIN	N;FEM;PL
einstellungen	העדפות	einstellingen	העדפה	V;NFIN	N;FEM;PL
einstellungen	הגדרות	einstellingen	הגדרה	V;NFIN	N;FEM;PL
einstellungen	ההגדרות	einstellingen	ההגדרות	V;NFIN	N;FEM;PL
erwiesen	הוכיח	erweisen	הוכיח		V;MASC;SG;3;PST;ACT
erwiesen	הוכחת	erweisen	הוכחה		N;FEM;SG
erwiesen	הוכיחה	erweisen	הוכיח		V;FEM;SG;3;PST;ACT
selbständig	עצמאית	selbständig	עצמאי	ADJ	ADV
selbständig	בעצמאות	selbständig	בעצמאות	ADJ	ADV
selbständig	סלף	selbständig	סלף	ADJ	PROPN
selbständig	עצמי	selbständig	עצמו	ADJ	PRO;SG;1;REFL
wohn	מגורים	wohn	מגורים	;SG	N;MASC;PL
meisterin	הפילגש	meisterin	הפילגש	N;NOM;FEM;SG	PROPN
nazi	נאצית	nazi	נאצי	PROPN	PROPN
nazi	נאצי	nazi	נאצי	PROPN	PROPN
hudson	הדסון	hudson	הדסון	PROPN;NOM;MASC;SG	PROPN
hudson	האדסון	hudson	האדסון	PROPN;NOM;MASC;SG	PROPN
sorte	גיוון	sorten	גיוון		N;MASC;SG
jüngsten	הצעיר	jung	הצעיר	ADJ;PL	V;MASC;SG;3;PST;ACT
jüngsten	אחרונות	jung	אחרון	ADJ;PL	N;FEM;PL
jüngsten	לאחרונה	jung	לאחרונה	ADJ;PL	ADV
diktatur	דיקטטורה	diktatur	דיקטטורה		N;FEM;SG
lehrerin	מדריכה	lehrerin	הדריך	ADJ	V;FEM;SG;V.PTCP;ACT
lehrerin	המורה	lehrerin	המורה	ADJ	
lehrerin	מורה	lehrerin	מורה	ADJ	N;MASC;SG
nase	אף	nase	אף	N;SG	CONJ
nase	אפו	nase	אפו	N;SG	
nase	אפה	nase	אפה	N;SG	
nase	האף	nase	האף	N;SG	
nase	אפים	nase	אף	N;SG	
ebert	איברט	ebert	איברט	PROPN;SG	PROPN
finanzen	פיננסי	finanzen	פיננסי		PROPN
finanzen	מימון	finanzen	מימון		N;MASC;SG
finanzen	כספים	finanzen	כסף		N;MASC;PL
vorgänge	תהליכים	vorgängen	תהליך		N;MASC;PL
vorgänge	תהליכי	vorgängen	תהליך		N;PSSD;MASC;PL
jungfrau	בתול	jungfrau	בתול	PROPN;SG	PROPN
jungfrau	בתולה	jungfrau	בתולה	PROPN;SG	PROPN
jungfrau	יונגפראו	jungfrau	יונגפראו	PROPN;SG	PROPN
jungfrau	עלמה	jungfrau	עלמה	PROPN;SG	PROPN
jungfrau	העלמה	jungfrau	העלמה	PROPN;SG	N;FEM;SG
marsch	מארש	marsch	מארש	ADJ	PROPN
marsch	מרץ	marsch	מרץ	ADJ	PROPN
marsch	צעדה	marsch	צעדה	ADJ	N;FEM;SG
marsch	במרץ	marsch	במרץ	ADJ	PROPN
marsch	צעידה	marsch	צעיד	ADJ	N;FEM;SG
marsch	צועדים	marsch	צעד	ADJ	V;MASC;PL;V.PTCP;ACT
fresken	פרסקו	fresken	פרסק	N;NOM;PL	PROPN
brooklyn	ברוקלין	brooklyn	ברוקלין	PROPN	PROPN
tel	תל	tel	תל		N;MASC;SG
tel	טל	tel	טל		PROPN
doppelte	מכפיל	doppelt	הכפיל	ADJ;NOM;FEM;PL	
doppelte	כפול	doppelt	כפול	ADJ;NOM;FEM;PL	
doppelte	דאבל	doppelt	דאבל	ADJ;NOM;FEM;PL	PROPN
doppelte	לשכפל	doppelt	שכפל	ADJ;NOM;FEM;PL	V;NFIN;ACT
doppelte	שכפול	doppelt	שכפול	ADJ;NOM;FEM;PL	N;MASC;SG
doppelte	זוגי	doppelt	זוג	ADJ;NOM;FEM;PL	
heine	היינה	hein	היה		PROPN
teilchen	חלקיקים	teilch	חלקיק		N;MASC;PL
teilchen	חלקיק	teilch	חלקיק		PROPN
teilchen	חלקיקים	teilch	חלקיק		N;MASC;PL
teilchen	חלקיק	teilch	חלקיק		PROPN
kong	קונג	kong	קונג	PROPN;NOM;MASC;SG	PROPN
gedeckt	מכוסה	decken	מכוסה	V;V.PTCP	ADJ;MASC;SG
gedeckt	מכוסים	decken	מכוסה	V;V.PTCP	ADJ;MASC;PL
gedeckt	מקורה	decken	קורה	V;V.PTCP	PROPN
achtung	כבוד	achtung	כבוד		N;MASC;SG
achtung	מכבד	achtung	כיבד		V;MASC;SG;V.PTCP;ACT
achtung	אזהרה	achtung	אזהרה		N;FEM;SG
achtung	היזהרו	achtung	הזהרו		PROPN
spendete	תרם	spenden	תרם	V;IND;SG;3;PST;FIN	PROPN
spendete	תרמה	spenden	תרמה	V;IND;SG;3;PST;FIN	N;FEM;SG
spendete	תרמו	spenden	תרם	V;IND;SG;3;PST;FIN	V;PL;3;PST;ACT
betriebssystem	הפעלה	betriebssystem	הפעלה	ADJ	N;FEM;SG
salon	סלון	salon	סלון	PROPN;SG	PROPN
salon	במסבאה	salon	במסבאה	PROPN;SG	ADV
buddhismus	בודהיזם	buddhismus	בודהיזם	PROPN	PROPN
buddhismus	בודהיסטי	buddhismus	בודהיסטי	PROPN	PROPN
sauer	כעס	sauer	כעס	ADJ	N;MASC;SG
sauer	כועסת	sauer	כעס	ADJ	V;FEM;SG;V.PTCP;ACT
sauer	כועס	sauer	כעס	ADJ	V;MASC;SG;V.PTCP;ACT
sauer	חמוץ	sauer	חמוץ	ADJ	PROPN
zufall	הזדמנות	zufall	הזדמנות		N;FEM;SG
zufall	סיכוי	zufall	סיכוי		N;MASC;SG
zufall	מקרי	zufall	מקרה		PROPN
zufall	אקראי	zufall	אקראי		ADJ;MASC;SG
zufall	אקראית	zufall	אקראי		ADV
zufall	אקראיות	zufall	אקראי		N;FEM;SG
zufall	תאונה	zufall	תאונה		N;FEM;SG
zufall	מקריות	zufall	מקריות		N;FEM;SG
suite	הסוויטה	suite	הסוויט		N;FEM;SG
suite	סוויטה	suite	סוויטה		N;FEM;SG
suite	סוויטות	suite	סוויט		N;FEM;PL
massive	מאסיב	massiv	מאסיב	ADJ;NOM;FEM;PL	PROPN
massive	מסיבית	massiv	מסיבית	ADJ;NOM;FEM;PL	ADV
massive	מסיבי	massiv	מסיב	ADJ;NOM;FEM;PL	ADJ;MASC;SG
kommend	בא	kommend	בא	ADJ	V;MASC;SG;3;PST;ACT
kommend	מגיע	kommend	הגיע	ADJ	V;MASC;SG;V.PTCP;ACT
kommend	באה	kommend	בא	ADJ	N;FEM;SG
kommend	באים	kommend	בא	ADJ	V;MASC;PL;V.PTCP;ACT
monaco	מונקו	monaco	מונק	PROPN;NOM;SG	PROPN
guillaume	גיום	guillaume	גיום	PROPN;NOM;SG	PROPN
export	ייצוא	export	ייצוא		N;MASC;SG
export	ייצא	export	ייצא		V;MASC;SG;3;FUT;ACT
export	יצוא	export	ייצוא		N;MASC;SG
export	יצוא	export	ייצוא		N;MASC;SG
kollege	עמיתה	kolleg	עמיתה		N;FEM;SG
kollege	עמית	kolleg	עמית		PROPN
kollege	עמית	kolleg	עמית		PROPN
portugiesische	פורטוגזית	portugiesisch	פורטוגזי	ADJ;NOM;FEM;PL	PROPN
portugiesische	בפורטוגזית	portugiesisch	בפורטוגזית	ADJ;NOM;FEM;PL	PROPN
future	עתיד	futur	עתיד	PROPN	N;MASC;SG
future	עתידי	futur	עתידי	PROPN	ADJ;MASC;SG
future	העתיד	futur	העתיד	PROPN	ADV
kommende	הקרובה	kommend	הקרובה	ADJ;NOM;FEM;PL	PROPN
kommende	הקרוב	kommend	הקרוב	ADJ;NOM;FEM;PL	PROPN
helen	הלן	helen	הלן	PROPN;NOM;SG	PROPN
bretagne	בריטני	bretagne	בריטני	PROPN;NOM;FEM;SG	PROPN
söhnen	בנים	söhnen	בן	V;NFIN	N;MASC;PL
railroad	רכבת	railroad	רכבת	PROPN;NOM;SG	N;FEM;SG
entfernte	מרוחק	entfernen	מרוחק	V;IND;SG;3;PST;FIN	V;MASC;SG;V.PTCP;PASS
entfernte	רחוק	entfernen	רחוק	V;IND;SG;3;PST;FIN	
entfernte	מרוחקת	entfernen	מרוחק	V;IND;SG;3;PST;FIN	ADJ;FEM;SG
entfernte	הוסרו	entfernen	הוסר	V;IND;SG;3;PST;FIN	V;PL;3;PST;PASS
entfernte	מרוחק	entfernen	מרוחק	V;IND;SG;3;PST;FIN	V;MASC;SG;V.PTCP;PASS
entfernte	מרוחקת	entfernen	מרוחק	V;IND;SG;3;PST;FIN	ADJ;FEM;SG
volumen	נפח	volum	נפח	V;NFIN	
volumen	כרך	volum	כרך	V;NFIN	
volumen	כרכים	volum	כרך	V;NFIN	N;MASC;PL
betreten	הזן	betreten	הזן	V;NFIN	
betreten	הכנס	betreten	הכנס	V;NFIN	
normandie	נורמנדי	normandie	נורמנדי	PROPN;NOM;SG	PROPN
larry	לארי	larry	לארי	PROPN;NOM;SG	PROPN
ghana	גאנה	ghana	גאנה	PROPN;NOM;MASC;SG	PROPN
himmelfahrt	התעלות	himmelfahren	התעלות	ADJ	N;FEM;SG
himmelfahrt	הנחה	himmelfahren	הנחה	ADJ	N;FEM;SG
yale	ייל	yale	ייל	PROPN;NOM;SG	PROPN
regierungen	ממשלה	regierung	ממשלה	V;NFIN	N;FEM;SG
regierungen	הממשלה	regierung	הממשלה	V;NFIN	PROPN
regierungen	ממשל	regierung	ממשל	V;NFIN	N;MASC;SG
regierungen	ממשלות	regierung	ממשלה	V;NFIN	N;FEM;PL
besserung	שיפור	besserung	שיפור	ADJ	N;MASC;SG
estnischen	אסטונית	estnisch	אסטוני	ADJ;NOM;MASC;PL	PROPN
wilden	פראי	wild	פראי		ADJ;MASC;SG
wilden	פרוע	wild	פרוע		ADJ;MASC;SG
wilden	פראים	wild	פראי		N;MASC;PL
wilden	פראי	wild	פראי		ADJ;MASC;SG
deep	עמוקים	deep	עמוק		ADJ;MASC;PL
deep	עמוקה	deep	עמוק		ADV
manhattan	מנהטן	manhattan	מנהטן	PROPN;NOM;SG	PROPN
talsperre	סכר	talsperre	סכר	PROPN;NOM;SG	N;MASC;SG
volleyball	מטח	volleyball	מטח		N;MASC;SG
volleyball	כדורעף	volleyball	כדורעף		N;MASC;SG
sortiert	מיון	sortieren	מיון	ADJ;V.PTCP	
sortiert	מיון	sortieren	מיון	ADJ;V.PTCP	
urlaub	חג	urlaub	חג	ADV	N;MASC;SG
urlaub	חופשה	urlaub	חופשה	ADV	N;FEM;SG
urlaub	נופש	urlaub	נופש	ADV	N;MASC;SG
urlaub	חופשה	urlaub	חופשה	ADV	N;FEM;SG
urlaub	חופשות	urlaub	חופשה	ADV	N;FEM;PL
urlaub	חגים	urlaub	חג	ADV	N;MASC;PL
urlaub	חגי	urlaub	חגי	ADV	PROPN
neffe	אחיין	neffen	אחיין	ADJ	
neffe	אחיינו	neffen	אחיין	ADJ	PROPN
plural	ברבים	plural	ברבי	ADJ	
plural	רבים	plural	רב	ADJ	V;MASC;PL;V.PTCP;ACT
sportlichen	ספורטיב	sportlich	ספורטיב	ADJ	PROPN
sportlichen	ספורטיבי	sportlich	ספורטיבי	ADJ	N;MASC;SG
baptiste	בטיסט	baptiste	בטיסט	PROPN;NOM;SG	PROPN
dreht	מסתובב	drehen	מסתובב	V;IND;SG;3;PRS;FIN	V;MASC;SG;V.PTCP
inspiriert	בהשראת	inspirieren	בהשראת	V;V.PTCP	ADP
inspiriert	השראה	inspirieren	השראה	V;V.PTCP	N;FEM;SG
rafael	רפאל	rafael	רפאל	PROPN;NOM;SG	PROPN
metro	מטרו	metro	מטרה	PROPN	PROPN
regina	רגינה	Regina	רגינה	PROPN;NOM;FEM;SG	PROPN
feind	האויב	feind	האויב		PROPN
feind	אויב	feind	אויב		N;MASC;SG
feind	אויב	feind	אויב		N;MASC;SG
feind	אויבים	feind	אויב		N;MASC;PL
feind	אויבי	feind	אויבי		PROPN
schriftliche	נכתב	schriftlich	נכתב	ADJ;NOM;FEM;PL	V;MASC;SG;3;PST;MID
schriftliche	כתובה	schriftlich	כתוב	ADJ;NOM;FEM;PL	N;FEM;SG
schriftliche	נכתבה	schriftlich	נכתב	ADJ;NOM;FEM;PL	V;FEM;SG;3;PST;MID
schriftliche	כתובים	schriftlich	כתוב	ADJ;NOM;FEM;PL	N;MASC;PL
schriftliche	כתוב	schriftlich	כתב	ADJ;NOM;FEM;PL	
niedergang	לסרב	niedergang	סירב	N	V;NFIN;ACT
niedergang	סרב	niedergang	סרב	N	
niedergang	דחה	niedergang	דחה	N	V;MASC;SG;3;PST;ACT
klage	פעולה	klage	פעולה	ADJ	N;FEM;SG
klage	עשייה	klage	עשייה	ADJ	N;FEM;SG
klage	אקשן	klage	אקשן	ADJ	N;MASC;SG
klage	תלונה	klage	תלונה	ADJ	N;FEM;SG
klage	תביעה	klage	תביעה	ADJ	N;FEM;SG
fortschritt	קידמה	fortschreiten	קידם	PROPN	V;FEM;SG;3;PST;ACT
fortschritt	קדמה	fortschreiten	קדמה	PROPN	N;FEM;SG
fortschritt	התקדמות	fortschreiten	התקדמות	PROPN	N;FEM;SG
fortschritt	הקדמה	fortschreiten	הקדמה	PROPN	PROPN
teich	אגם	teich	אגם		PROPN
teich	בריכה	teich	בריכה		N;FEM;SG
teich	פונד	teich	פונד		PROPN
endgültige	סופית	endgültig	סופית	ADJ;NOM;FEM;PL	ADV
endgültige	סופי	endgültig	סופי	ADJ;NOM;FEM;PL	
endgültige	סופיות	endgültig	סופיות	ADJ;NOM;FEM;PL	N;FEM;PL
endgültige	גמר	endgültig	גמר	ADJ;NOM;FEM;PL	N;MASC;SG
track	רצועה	track	רצועה		N;FEM;SG
track	מסילה	track	הסיל		N;FEM;SG
track	מסלול	track	מסלול		N;MASC;SG
dachau	דכאו	dachau	דכא		PROPN
sms	sms	sms	sms		PROPN
anatomie	אנטומיה	anatomie	אנטומיה		N;FEM;SG
strauss	הזר	strauss	הזר	PROPN;NOM;MASC;SG	
strauss	שטראוס	strauss	שטראוס	PROPN;NOM;MASC;SG	PROPN
leere	ריקנות	leer	ריקן		N;FEM;SG
leere	ריקה	leer	ריק		PROPN
leere	בלאנק	leer	בלאנק		PROPN
raketen	רוקט	raket	רוקט	N;PL	
raketen	טיל	raket	טיל	N;PL	PROPN
raketen	רקטה	raket	רקטה	N;PL	N;FEM;SG
steuer	הגאי	steuer	הגאי		PROPN
steuer	מס	steuer	מס		N;MASC;SG
steuer	מסים	steuer	מס		N;MASC;PL
steuer	מיסים	steuer	מס		N;MASC;PL
irene	איירין	iren	איירין	PROPN;NOM;FEM;SG	PROPN
aussterben	הכחדה	aussterben	הכחדה	V;NFIN	N;FEM;SG
aussprache	הגיית	aussprechen	הגיית		V;FEM;SG;2;PST;ACT
aussprache	דיון	aussprechen	דיון		N;MASC;SG
aussprache	ויכוח	aussprechen	ויכוח		N;MASC;SG
aussprache	עימות	aussprechen	עימות		N;FEM;SG
perry	פרי	perry	פרי	PROPN;NOM;MASC;SG	
aufgeben	לנטוש	aufgeben	נטש	ADJ	V;NFIN;ACT
aufgeben	תפרוש	aufgeben	תפרוש	ADJ	V;FEM;SG;3;FUT;ACT
aufgeben	כניעה	aufgeben	כניעה	ADJ	N;FEM;SG
aufgeben	נכנע	aufgeben	נכנע	ADJ	V;MASC;SG;3;PST;MID
aufgeben	נטישה	aufgeben	נטישה	ADJ	N;FEM;SG
aufgeben	מתפטר	aufgeben	התפטר	ADJ	V;MASC;SG;V.PTCP
aufgeben	פורשת	aufgeben	פרש	ADJ	V;FEM;SG;V.PTCP;ACT
synthese	סינתזה	synthese	סינתזה	N;NOM;FEM;SG	PROPN
montag	מונטאג	montag	מונטאג	ADV	PROPN
montag	שני	montag	שני	ADV	NUM;MASC;PL
kurve	עקומת	kurv	עקומה	ADJ	ADV
kurve	עקומה	kurv	עקומה	ADJ	N;FEM;SG
goldener	זהב	golden	זהב	ADJ	N;MASC;SG
goldener	זהוב	golden	זהוב	ADJ	
goldener	גולדן	golden	גולדן	ADJ	PROPN
rettung	ישועה	rettung	ישוע	N;FEM;SG	PROPN
rettung	גאולה	rettung	גאולה	N;FEM;SG	PROPN
rettung	הישועה	rettung	הישועה	N;FEM;SG	PROPN
fotografiert	צולם	fotografieren	צולם	V;V.PTCP	PROPN
fotografiert	צילם	fotografieren	צילם	V;V.PTCP	PROPN
ems	אמס	ems	אמס		PROPN
empfänger	הנמען	empfänger	הנמען	ADJ	N;MASC;SG
empfänger	נמענים	empfänger	נמען	ADJ	N;MASC;PL
empfänger	מקבלי	empfänger	מקבל	ADJ	N;PSSD;MASC;PL
empfänger	מקלט	empfänger	מקלט	ADJ	
iucn	iucn	iucn	iucn	ADJ	N;MASC;SG
kaiserliche	קיסרי	kaiserlich	קיסרי	ADJ;NOM;FEM;PL	PROPN
kaiserliche	הקיסרי	kaiserlich	הקיסרי	ADJ;NOM;FEM;PL	PROPN
warf	זרקו	werfen	זרק	V;IND;SG;3;PST;FIN	V;PL;3;PST;ACT
konsequent	בעקביות	konsequent	בעקביות	ADJ	ADV
konsequent	עקבי	konsequent	עקבי	ADJ	
konsequent	עקביות	konsequent	עקבי	ADJ	N;FEM;SG
erläuterung	הסבר	Erläuterung	הסבר	ADJ;SG	N;MASC;SG
erläuterung	הסברים	Erläuterung	הסבר	ADJ;SG	N;MASC;PL
edith	אדית	edith	אדית	PROPN;NOM;FEM;SG	PROPN
gewerkschaften	האיגודים	gewerkschaft	האיגוד	ADJ;PL	N;MASC;PL
tokyo	טוקיו	tokyo	טוקיו	PROPN;NOM;MASC;SG	PROPN
beton	בטון	beton	בטון		PROPN
santo	סנטו	santo	סנט	PROPN	PROPN
playoffs	הפלייאוף	playoffs	הפלייאוף	PROPN	PROPN
holen	קבל	holen	קבל	V;NFIN	PROPN
jünger	חסידים	jung	חסיד	ADJ	N;MASC;PL
gotische	גותי	gotisch	גותי	ADJ;NOM;FEM;PL	PROPN
glücklich	באושר	glücklich	באושר	ADJ	PROPN
glücklich	בשמחה	glücklich	בשמחה	ADJ	ADV
glücklich	מזל	glücklich	מזל	ADJ	
glücklich	לאקי	glücklich	לאקי	ADJ	PROPN
glücklich	שמחה	glücklich	שמחה	ADJ	PROPN
glücklich	שמח	glücklich	שמח	ADJ	
glücklich	מאושרת	glücklich	מאושר	ADJ	V;FEM;SG;V.PTCP;PASS
demokraten	דמוקרטי	demokraten	דמוקרטי	N;NOM;PL	N;MASC;SG
anbieten	תציעו	anbieten	תציע	V;NFIN	PROPN
anbieten	הצעה	anbieten	הצעה	V;NFIN	N;FEM;SG
anbieten	ההצעה	anbieten	ההצעה	V;NFIN	N;FEM;SG
rakete	רקטות	raken	רקטה	ADJ;NOM;SG	N;FEM;PL
rakete	טילים	raken	טיל	ADJ;NOM;SG	N;MASC;PL
rakete	רוקט	raken	רוקט	ADJ;NOM;SG	
rakete	טיל	raken	טיל	ADJ;NOM;SG	PROPN
rakete	רקטה	raken	רקטה	ADJ;NOM;SG	N;FEM;SG
rakete	טיל	raken	טיל	ADJ;NOM;SG	PROPN
rakete	הטיל	raken	הטיל	ADJ;NOM;SG	V;MASC;SG;3;PST;ACT
spezifische	ספציפית	spezifisch	ספציפית	ADJ;NOM;FEM;PL	ADV
spezifische	ספציפי	spezifisch	ספציפי	ADJ;NOM;FEM;PL	ADJ;MASC;SG
ausgleich	פיצויים	ausgleich	פיצוי	ADJ	N;MASC;PL
ausgleich	פיצוי	ausgleich	פיצוי	ADJ	N;MASC;SG
ausgleich	איזון	ausgleich	איזון	ADJ	N;MASC;SG
ausgleich	לקזז	ausgleich	קיזז	ADJ	V;NFIN;ACT
wallace	וואלאס	wallace	וואלאס	PROPN;NOM;SG	PROPN
wallace	וואלס	wallace	וואלס	PROPN;NOM;SG	PROPN
wallace	וולאס	wallace	וולאס	PROPN;NOM;SG	PROPN
kapital	הון	kapital	הון		N;MASC;SG
verwechselt	מבולבל	verwechseln	מבולבל	V;V.PTCP	ADJ;MASC;SG
verwechselt	מבולבלים	verwechseln	מבולבל	V;V.PTCP	ADJ;MASC;PL
facto	פקטו	facto	פקט	ADJ	PROPN
helena	הלנה	helena	הלנה	PROPN;NOM;SG	PROPN
helena	הלן	helena	הלן	PROPN;NOM;SG	PROPN
unterhalten	מבדר	unterhalten	מבדר	V;V.PTCP	N;MASC;SG
entwässert	ניקוז	entwässern	ניקוז	V;V.PTCP	N;MASC;SG
entwässert	רוקן	entwässern	רקן	V;V.PTCP	PROPN
entwässert	סחוט	entwässern	סחוט	V;V.PTCP	PROPN
anwesend	מתנה	anwesend	מתנה	ADJ	
anwesend	הווה	anwesend	הווה	ADJ	PROPN
anwesend	נוכח	anwesend	נוכח	ADJ	
moses	מוזס	moses	מוזס	PROPN;NOM;MASC;SG	PROPN
moses	משה	moses	משה	PROPN;NOM;MASC;SG	PROPN
champion	אלופה	champion	אלופה	PROPN	N;FEM;SG
champion	אלוף	champion	אלוף	PROPN	N;MASC;SG
champion	אלוף	champion	אלוף	PROPN	N;MASC;SG
champion	אלופה	champion	אלופה	PROPN	N;FEM;SG
singapur	בסינגפור	singapur	בסינגפור	PROPN;NOM;MASC;SG	PROPN
singapur	סינגפור	singapur	סינגפור	PROPN;NOM;MASC;SG	PROPN
pablo	פבלו	pablo	פבלו	PROPN;NOM;MASC;SG	PROPN
pablo	פאבלו	pablo	פאבלו	PROPN;NOM;MASC;SG	PROPN
toulouse	טולוז	toulouse	טולוז	PROPN;NOM;MASC;SG	PROPN
verlegung	העברה	verlegung	העברה	V	N;FEM;SG
neunten	התשיעית	neunt	התשיעית	ADJ	ADV
neunten	התשיעי	neunt	התשיע	ADJ	PROPN
lyriker	משורר	lyrik	משורר	ADJ	N;MASC;SG
lyriker	המשורר	lyrik	המשורר	ADJ	PROPN
lyriker	משוררים	lyrik	משורר	ADJ	N;MASC;PL
muslime	מוסלמים	muslim	מוסלמי		N;MASC;PL
