ίκαρος	icarus	ίκαρος	icarus	PROPN;NOM;MASC;SG	PROPN;NOM;MASC;SG
λισαβόνας	lisbon	λισσαβώνα	lisbon	PROPN;GEN;FEM;SG	N;NOM;MASC;SG
αστικές	urban	αστικός	urban	ADJ;NOM;FEM;PL	N;NOM;MASC;SG
αστικές	mestna	αστικός	mesten	ADJ;NOM;FEM;PL	ADJ;NOM;FEM;SG
αστικές	urbana	αστικός	urban	ADJ;NOM;FEM;PL	ADJ;NOM;FEM;SG
λευκάδα	lefkada	λευκάδα	lefkad	PROPN;NOM;FEM;SG	N;NOM;FEM;SG
ορατή	vidno	ορατός	vidno	ADJ;NOM;FEM;SG	ADV
ορατή	vidni	ορατός	viden	ADJ;NOM;FEM;SG	ADJ;NOM;MASC;PL
συναισθηματική	čustveno	συναισθηματικός	čustven	ADJ;NOM;FEM;SG	ADV
συναισθηματική	čustveni	συναισθηματικός	čustven	ADJ;NOM;FEM;SG	ADJ;NOM;MASC;PL
συναισθηματική	čustvene	συναισθηματικός	čustven	ADJ;NOM;FEM;SG	ADJ;NOM;FEM;PL
πείνα	lakota	πείνα	lakota	N;ACC;FEM;SG	N;NOM;FEM;SG
πείνα	lakote	πείνα	lakota	N;ACC;FEM;SG	N;NOM;FEM;PL
πείνα	lakota	πείνα	lakota	N;ACC;FEM;SG	N;NOM;FEM;SG
πείνα	lakote	πείνα	lakota	N;ACC;FEM;SG	N;NOM;FEM;PL
πιθανότητας	verjetnosti	πιθανώτητα	verjetnost	N;GEN;FEM;SG	N;GEN;FEM;PL
πιθανότητας	verjetnost	πιθανώτητα	verjetnost	N;GEN;FEM;SG	N;NOM;FEM;SG
ενδιαφέρονται	zanima	ενδιαφέρω	zanimati	V;IPFV;IND;PL;3;PRS;FIN;PASS	V;IPFV;IND;SG;3;PRS;FIN
ενδιαφέρονται	zainteresirani	ενδιαφέρω	zainteresiran	V;IPFV;IND;PL;3;PRS;FIN;PASS	ADJ;NOM;MASC;PL;V.PTCP
ενδιαφέρονται	zainteresirana	ενδιαφέρω	zainteresiran	V;IPFV;IND;PL;3;PRS;FIN;PASS	ADJ;NOM;FEM;SG;V.PTCP
ενδιαφέρονται	zainteresirane	ενδιαφέρω	zainteresiran	V;IPFV;IND;PL;3;PRS;FIN;PASS	ADJ;NOM;FEM;PL;V.PTCP
χειρισμό	ravnanje	χειρισμός	ravnanje	N;ACC;MASC;SG	N;NOM;NEUT;SG
χειρισμό	rokovanje	χειρισμός	rokovanje	N;ACC;MASC;SG	N;NOM;NEUT;SG
χέρμπερτ	herbert	χέρμπερτ	herbert		N;NOM;MASC;SG
ύψη	višinah	ύψη	višina	ADV	N;ESS;FEM;PL
ύψη	višin	ύψη	višina	ADV	N;GEN;FEM;PL
ύψη	višine	ύψη	višina	ADV	N;NOM;FEM;PL
ύψη	heights	ύψη	heights	ADV	N;NOM;MASC;SG
μπόμπι	bobi	μπόμπι	bobiti		N;NOM;MASC;SG
μπόμπι	bobby	μπόμπι	bobby		PROPN;NOM;MASC;SG
πρίγκιπες	prince	πρίγκιπας	prince	N;NOM;FEM;PL	
ομάρ	omarja	ομάρ	omar		N;ANIM;ACC;MASC;SG
ομάρ	omar	ομάρ	omar		N;NOM;MASC;SG
μπορντό	bordeaux	μπορντό	bordeaux	PROPN;NOM;NEUT;SG	PROPN;NOM;MASC;SG
μπορντό	burgundy	μπορντό	burgundy	PROPN;NOM;NEUT;SG	N;NOM;MASC;SG
απόφοιτος	diplomiral	απόφοιτος	diplomirati	ADJ;NOM;MASC;SG	V;MASC;SG;V.PTCP
τζέισον	jason	τζέισον	jason		PROPN;NOM;MASC;SG
καταλανικά	katalonski	καταλανικά	katalonski	ADV	ADJ;NOM;MASC;SG
αυτόνομο	avtonomne	αυτόνομος	avtonomen	ADJ;NOM;NEUT;SG	ADJ;NOM;FEM;PL
αυτόνομο	samostojno	αυτόνομος	samostojen	ADJ;NOM;NEUT;SG	ADV
ανάμειξη	mešanje	ανάμειξη	mešanje	N;ACC;FEM;SG	N;NOM;NEUT;SG
ανάμειξη	mešanje	ανάμειξη	mešanje	N;ACC;FEM;SG	N;NOM;NEUT;SG
απόρριψη	zavrnitev	απόρριψη	zavrnitev	N;ACC;FEM;SG	N;NOM;FEM;SG
απόρριψη	odlaganje	απόρριψη	odlaganje	N;ACC;FEM;SG	N;NOM;NEUT;SG
απόρριψη	odstranjevanje	απόρριψη	odstranjevanje	N;ACC;FEM;SG	N;NOM;NEUT;SG
απόρριψη	razreši	απόρριψη	razrešiti	N;ACC;FEM;SG	V;PFV;IND;SG;3;PRS;FIN
απόρριψη	zavrnjena	απόρριψη	zavrnjen	N;ACC;FEM;SG	ADJ;NOM;FEM;SG;V.PTCP
απόρριψη	zavrnjeno	απόρριψη	zavrnjen	N;ACC;FEM;SG	ADJ;NOM;NEUT;SG;V.PTCP
απόρριψη	zavrnjeni	απόρριψη	zavrnjen	N;ACC;FEM;SG	ADJ;NOM;MASC;PL;V.PTCP
απόρριψη	zavrnjen	απόρριψη	zavrnjen	N;ACC;FEM;SG	ADJ;NOM;INDF;MASC;SG;V.PTCP
ζητήθηκε	zahtevana	ζητώ	zahtevan	V;PFV;IND;SG;3;PST;FIN;PASS	ADJ;NOM;FEM;SG;V.PTCP
ζητήθηκε	zahtevane	ζητώ	zahtevan	V;PFV;IND;SG;3;PST;FIN;PASS	ADJ;NOM;FEM;PL;V.PTCP
ζητήθηκε	zahtevani	ζητώ	zahtevan	V;PFV;IND;SG;3;PST;FIN;PASS	ADJ;NOM;MASC;PL;V.PTCP
ζητήθηκε	zahtevan	ζητώ	zahtevan	V;PFV;IND;SG;3;PST;FIN;PASS	ADJ;NOM;INDF;MASC;SG;V.PTCP
ζητήθηκε	zahtevano	ζητώ	zahtevan	V;PFV;IND;SG;3;PST;FIN;PASS	ADJ;NOM;NEUT;SG;V.PTCP
ισπανούς	španci	ισπανός	španec	PROPN;ACC;MASC;PL	N;NOM;MASC;PL
παράδοξο	paradoksalno	παράδοξος	paradoksalno	N;NOM;NEUT;SG	ADJ;NOM;NEUT;SG
οχτώ	osmica	οχτώ	osmica	NUM;NOM;MASC;PL	N;NOM;FEM;SG
βαλτική	baltskem	βαλτικός	baltski	ADJ;NOM;FEM;SG	ADJ;DAT;MASC;SG
αγοράστηκε	kupljen	αγοράζω	kupljen	V;PFV;IND;SG;3;PST;FIN;PASS	ADJ;NOM;INDF;MASC;SG;V.PTCP
αγοράστηκε	kupljene	αγοράζω	kupljen	V;PFV;IND;SG;3;PST;FIN;PASS	ADJ;NOM;FEM;PL;V.PTCP
αγοράστηκε	kupljeno	αγοράζω	kupljen	V;PFV;IND;SG;3;PST;FIN;PASS	ADJ;NOM;NEUT;SG;V.PTCP
αγοράστηκε	kupljena	αγοράζω	kupljen	V;PFV;IND;SG;3;PST;FIN;PASS	ADJ;NOM;FEM;SG;V.PTCP
αγοράστηκε	kupljen	αγοράζω	kupljen	V;PFV;IND;SG;3;PST;FIN;PASS	ADJ;NOM;INDF;MASC;SG;V.PTCP
αγοράστηκε	kupljene	αγοράζω	kupljen	V;PFV;IND;SG;3;PST;FIN;PASS	ADJ;NOM;FEM;PL;V.PTCP
αγοράστηκε	kupljeno	αγοράζω	kupljen	V;PFV;IND;SG;3;PST;FIN;PASS	ADJ;NOM;NEUT;SG;V.PTCP
αγοράστηκε	kupljena	αγοράζω	kupljen	V;PFV;IND;SG;3;PST;FIN;PASS	ADJ;NOM;FEM;SG;V.PTCP
κέιμπριτζ	cambridge	κέιμπριτζ	cambridg		PROPN;NOM;MASC;SG
μεταλλικά	kovinska	μεταλλικά	kovinski	ADJ;NOM;NEUT;PL	ADJ;NOM;FEM;SG
μεταλλικά	kovine	μεταλλικά	kovina	ADJ;NOM;NEUT;PL	N;NOM;FEM;PL
μεταλλικά	kovina	μεταλλικά	kovina	ADJ;NOM;NEUT;PL	N;NOM;FEM;SG
μεταλλικά	kovinsko	μεταλλικά	kovinski	ADJ;NOM;NEUT;PL	ADJ;NOM;NEUT;SG
μεταλλικά	kovinski	μεταλλικά	kovinski	ADJ;NOM;NEUT;PL	ADJ;NOM;MASC;SG
μεταλλικά	kovin	μεταλλικά	kovina	ADJ;NOM;NEUT;PL	N;NOM;FEM;PL
μεταλλικά	kovinski	μεταλλικά	kovinski	ADJ;NOM;NEUT;PL	ADJ;NOM;MASC;SG
μεταλλικά	kovinsko	μεταλλικά	kovinski	ADJ;NOM;NEUT;PL	ADJ;NOM;NEUT;SG
κεμάλ	kemal	κεμάλ	kemati	PROPN;NOM;MASC;SG	N;NOM;MASC;SG
προτείνεται	priporočamo	προτείνω	priporočati	V;IPFV;IND;SG;3;PRS;FIN;PASS	V;IPFV;IND;PL;1;PRS;FIN
προτείνεται	priporočena	προτείνω	priporočen	V;IPFV;IND;SG;3;PRS;FIN;PASS	ADJ;NOM;FEM;SG;V.PTCP
προτείνεται	priporočeno	προτείνω	priporočen	V;IPFV;IND;SG;3;PRS;FIN;PASS	ADJ;NOM;NEUT;SG;V.PTCP
προτείνεται	priporočeni	προτείνω	priporočen	V;IPFV;IND;SG;3;PRS;FIN;PASS	ADJ;NOM;MASC;PL;V.PTCP
προτείνεται	priporočljivo	προτείνω	priporočljiv	V;IPFV;IND;SG;3;PRS;FIN;PASS	ADJ;NOM;NEUT;SG
εφαρμόστηκε	izveden	εφαρμόζω	izveden	V;PFV;IND;SG;3;PST;FIN;PASS	ADJ;NOM;INDF;MASC;SG;V.PTCP
εφαρμόστηκε	izvedeno	εφαρμόζω	izveden	V;PFV;IND;SG;3;PST;FIN;PASS	ADJ;NOM;NEUT;SG;V.PTCP
εφαρμόστηκε	izvedeni	εφαρμόζω	izveden	V;PFV;IND;SG;3;PST;FIN;PASS	ADJ;NOM;MASC;PL;V.PTCP
σύντροφος	partnerja	σύντροφος	partner	N;NOM;MASC;SG	N;NOM;MASC;DU
γονίδια	genov	γονίδι	gen	N;NOM;NEUT;PL	N;GEN;MASC;PL
ακραίες	skrajna	ακραίος	skrajen	ADJ;NOM;FEM;PL	ADJ;NOM;FEM;SG
ακραίες	skrajno	ακραίος	skrajno	ADJ;NOM;FEM;PL	ADV
ακραίες	skrajni	ακραίος	skrajen	ADJ;NOM;FEM;PL	ADJ;NOM;DEF;MASC;SG
ακραίες	ekstremno	ακραίος	ekstremno	ADJ;NOM;FEM;PL	ADV
έτοιμο	pripravljeni	έτοιμο	pripravljen	ADJ;NOM;NEUT;SG	ADJ;NOM;MASC;PL;V.PTCP
συνεχίζονται	nadaljevanje	συνεχίζω	nadaljevanje	V;IPFV;IND;PL;3;PRS;FIN;PASS	N;NOM;NEUT;SG
μπερνάρ	bernard	μπερνάρ	bernard		N;NOM;MASC;SG
μπερνάρ	bernarda	μπερνάρ	bernard		N;NOM;MASC;SG
ραψωδία	rapsodija	ραψωδία	rapsodija	PROPN;ACC;FEM;SG	N;NOM;FEM;SG
ψυχική	psihično	ψυχικός	psihičen	ADJ;NOM;FEM;SG	ADV
ψυχική	jasnovidec	ψυχικός	jasnovidec	ADJ;NOM;FEM;SG	N;NOM;MASC;SG
συνθέτουν	sestavi	συνθέτω	sestava	V;IPFV;IND;PL;3;PRS;FIN;ACT	N;DAT;FEM;SG
ενήλικα	odraslih	ενήλικος	odrasel	ADV	ADJ;GEN;MASC;PL;V.PTCP
ενήλικα	odrasel	ενήλικος	odrasel	ADV	ADJ;NOM;INDF;MASC;SG;V.PTCP
ενήλικα	odrasli	ενήλικος	odrasel	ADV	ADJ;NOM;MASC;PL;V.PTCP
καταστρέφει	uniči	καταστρέφω	uničiti	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;PFV;IND;SG;3;PRS;FIN
σομαλία	somaliji	σομαλία	somalija	PROPN;NOM;FEM;SG	N;NOM;MASC;PL
σεμπάστιαν	sebastian	σεμπάστιαν	sebastian	V;PFV;IND;SG;3;PST;FIN;PASS	PROPN;NOM;MASC;SG
σεμπάστιαν	sebastiana	σεμπάστιαν	sebastian	V;PFV;IND;SG;3;PST;FIN;PASS	N;ACC;MASC;SG
χορηγός	sponzoriral	χορηγός	sponzorirati	N;NOM;MASC;SG	V;MASC;SG;V.PTCP
αντιστοιχία	ujema	αντιστοιχία	ujem	N;NOM;FEM;SG	V;IPFV;IND;SG;3;PRS;FIN
ντόπιοι	domačini	ντόπιος	domačin	ADJ;NOM;MASC;PL	N;NOM;MASC;PL
ντόπιοι	domačini	ντόπιος	domačin	ADJ;NOM;MASC;PL	N;NOM;MASC;PL
ντόπιοι	domorodci	ντόπιος	domorodec	ADJ;NOM;MASC;PL	N;NOM;MASC;PL
διέλευση	prečkanje	διέλευση	prečkanje	N;ACC;FEM;SG	N;NOM;NEUT;SG
διέλευση	prehod	διέλευση	prehod	N;ACC;FEM;SG	N;NOM;MASC;SG
διέλευση	tranzit	διέλευση	tranzit	N;ACC;FEM;SG	N;NOM;MASC;SG
μερίδιο	deli	μερίδιο	del	N;NOM;NEUT;SG	N;NOM;MASC;PL
μερίδιο	delimo	μερίδιο	deliti	N;NOM;NEUT;SG	V;IPFV;IND;PL;1;PRS;FIN
μερίδιο	delež	μερίδιο	delež	N;NOM;NEUT;SG	N;INAN;ACC;MASC;SG
μερίδιο	delim	μερίδιο	del	N;NOM;NEUT;SG	V;IPFV;IND;SG;1;PRS;FIN
ουγκάντα	ugandi	ουγκάν	uganda	PROPN;NOM;NEUT;SG	N;DAT;FEM;SG
σχεδιάσει	načrtovan	σχεδιάζω	načrtovan	V;PFV;NFIN;ACT	ADJ;NOM;INDF;MASC;SG;V.PTCP
σχεδιάσει	načrtovani	σχεδιάζω	načrtovan	V;PFV;NFIN;ACT	ADJ;NOM;MASC;SG;V.PTCP
σχεδιάσει	načrtovana	σχεδιάζω	načrtovan	V;PFV;NFIN;ACT	ADJ;NOM;FEM;SG;V.PTCP
σχεδιάσει	načrtovano	σχεδιάζω	načrtovan	V;PFV;NFIN;ACT	ADJ;NOM;NEUT;SG;V.PTCP
σχεδιάσει	načrtovane	σχεδιάζω	načrtovan	V;PFV;NFIN;ACT	ADJ;NOM;FEM;PL;V.PTCP
ζάχαρη	sladkorja	ζάχαρος	sladkor	N;NOM;FEM;SG	N;GEN;MASC;SG
παράγραφο	odstavek	παράγραφο	odstavek	N;ACC;FEM;SG	N;NOM;MASC;SG
διευθέτηση	poravnave	διευθέτηση	poravnava	N;ACC;FEM;SG	N;NOM;FEM;PL
διευθέτηση	poravnava	διευθέτηση	poravnava	N;ACC;FEM;SG	N;NOM;FEM;SG
χρησιμοποίηση	uporaba	χρησιμοποίηση	uporaba	N;ACC;FEM;SG	N;NOM;FEM;SG
χρησιμοποίηση	use	χρησιμοποίηση	usa	N;ACC;FEM;SG	
χρησιμοποίηση	uporabi	χρησιμοποίηση	uporaba	N;ACC;FEM;SG	N;DAT;FEM;SG
χρησιμοποίηση	izkoriščenost	χρησιμοποίηση	izkoriščenost	N;ACC;FEM;SG	N;NOM;FEM;SG
βέρνερ	werner	βέρνερ	werner	PROPN;NOM;MASC;SG	N;NOM;MASC;SG
αντίστροφη	povratne	αντίστροφος	povraten	ADJ;NOM;FEM;SG	ADJ;NOM;FEM;PL
αντίστροφη	vzvratno	αντίστροφος	vzvraten	ADJ;NOM;FEM;SG	ADV
ενέπνευσε	navdih	ενδνεύδω	navdih	V;PFV;IND;SG;3;PST;FIN;ACT	N;NOM;MASC;SG
δικαστές	sodnikov	δικαστής	sodnik	N;NOM;MASC;PL	N;GEN;MASC;PL
ράλι	rally	ράλι	rally		N;NOM;MASC;SG
ράλι	shod	ράλι	shod		N;NOM;MASC;SG
συγγένεια	afiniteto	συγγένεια	afiniteta	N;NOM;FEM;SG	N;ACC;FEM;SG
τζουζέπε	giuseppe	τζουζέπω	giuseppe		PROPN;NOM;MASC;SG
τζουζέπε	jožef	τζουζέπω	jožef		N;NOM;MASC;SG
μπρούνο	bruno	μπρούνο	bruno		N;NOM;MASC;SG
δημόσιος	javnosti	δημόσιος	javnost	ADJ;NOM;MASC;SG	N;GEN;FEM;SG
δημόσιος	javnost	δημόσιος	javnost	ADJ;NOM;MASC;SG	N;NOM;FEM;SG
δημόσιος	javno	δημόσιος	javno	ADJ;NOM;MASC;SG	ADV
άλλως	sicer	άλλως	sicer	ADV	PART
ποινικό	kriminalec	ποινικός	kriminalec	ADJ;NOM;NEUT;SG	N;NOM;MASC;SG
ποινικό	kazenskih	ποινικός	kazenski	ADJ;NOM;NEUT;SG	ADJ;GEN;MASC;PL
όγδοη	osmi	όγδος	osmi	N;ACC;FEM;SG	ADJ;NOM;MASC;PL
όγδοη	osma	όγδος	osma	N;ACC;FEM;SG	ADJ;NOM;FEM;SG
όγδοη	eighth	όγδος	eighth	N;ACC;FEM;SG	
όγδοη	osmo	όγδος	osmi	N;ACC;FEM;SG	ADJ;ACC;NEUT;SG
δημιουργίες	stvaritev	δημιουργία	stvaritev	N;NOM;FEM;PL	N;NOM;FEM;SG
ρέμπραντ	rembrandt	ρέμπραντ	rembrandt		N;NOM;MASC;SG
ικανότητας	usposobljenost	ικανότητα	usposobljenost	N;GEN;FEM;SG	N;NOM;FEM;SG
συναδέλφους	sodelavci	συνάδελφος	sodelavec	N;ACC;MASC;PL	N;NOM;MASC;PL
συναδέλφους	kolegi	συνάδελφος	kolega	N;ACC;MASC;PL	N;NOM;MASC;PL
συναδέλφους	sodelavci	συνάδελφος	sodelavec	N;ACC;MASC;PL	N;NOM;MASC;PL
λεφτά	denar	λεφτό	denar	ADV	N;NOM;MASC;SG
υπολογισμός	izračunati	υπολογισμός	izračunati	N;NOM;MASC;SG	V;PFV;NFIN
κουρτ	kurt	κουρτ	kurt	N	PROPN;NOM;MASC;SG
πελάτη	stranka	πελάτης	stranka	N;VOC;MASC;SG	N;NOM;FEM;SG
πελάτη	odjemalec	πελάτης	odjemalec	N;VOC;MASC;SG	N;NOM;MASC;SG
πελάτη	stranka	πελάτης	stranka	N;VOC;MASC;SG	N;NOM;FEM;SG
πελάτη	odjemalec	πελάτης	odjemalec	N;VOC;MASC;SG	N;NOM;MASC;SG
δείχνοντας	prikazovanje	δείχνω	prikazovanje	V;IPFV;V.CVB;ACT	N;NOM;NEUT;SG
έκκληση	pritožba	έκκληση	pritožba	N;ACC;FEM;SG	N;NOM;FEM;SG
ευρωπαίων	evropejci	ευρωπαίος	evropejec	ADJ;GEN;FEM;PL	N;NOM;MASC;PL
διαχωρισμού	ločitev	διαχωρισμός	ločitev	N;GEN;MASC;SG	N;NOM;FEM;SG
διαχωρισμού	ločevanje	διαχωρισμός	ločevanje	N;GEN;MASC;SG	N;NOM;NEUT;SG
υγρή	vlažne	υγρή	vlažen	ADJ;NOM;FEM;SG	ADJ;NOM;FEM;PL
υγρή	tekočine	υγρή	tekočina	ADJ;NOM;FEM;SG	N;NOM;FEM;PL
υγρή	tekočina	υγρή	tekočina	ADJ;NOM;FEM;SG	N;NOM;FEM;SG
υγρή	tekoči	υγρή	tekoč	ADJ;NOM;FEM;SG	ADJ;NOM;MASC;PL;V.PTCP
υγρή	mokre	υγρή	mokra	ADJ;NOM;FEM;SG	ADJ;NOM;FEM;PL
υγρή	mokro	υγρή	mokro	ADJ;NOM;FEM;SG	N;ACC;FEM;SG
υγρή	mokri	υγρή	mokri	ADJ;NOM;FEM;SG	ADJ;NOM;MASC;PL
κλωντ	claude	κλωντ	clauda	PROPN;NOM;MASC;SG	PROPN;NOM;MASC;SG
απαγωγή	ugrabitve	απαγωγή	ugrabitev	N;NOM;FEM;SG	N;NOM;FEM;PL
απαγωγή	ugrabitve	απαγωγή	ugrabitev	N;NOM;FEM;SG	N;NOM;FEM;PL
απαγωγή	ugrabiti	απαγωγή	ugrabiti	N;NOM;FEM;SG	V;PFV;NFIN
απαγωγή	ugrabitve	απαγωγή	ugrabitev	N;NOM;FEM;SG	N;NOM;FEM;PL
απαγωγή	ugrabili	απαγωγή	ugrabiti	N;NOM;FEM;SG	V;PFV;MASC;PL;V.PTCP
απαγωγή	ugrabljeni	απαγωγή	ugrabljen	N;NOM;FEM;SG	ADJ;NOM;MASC;SG;V.PTCP
απαγωγή	ugrabljen	απαγωγή	ugrabljen	N;NOM;FEM;SG	ADJ;NOM;INDF;MASC;SG;V.PTCP
απαγωγή	ugrabljena	απαγωγή	ugrabljen	N;NOM;FEM;SG	ADJ;NOM;FEM;SG;V.PTCP
ζάμπια	zambije	ζάμπιο	zambiti	PROPN;NOM;FEM;SG	N;NOM;FEM;PL
ενεργοποίηση	aktivacija	ενεργοποίηση	aktivacija	N;ACC;FEM;SG	N;NOM;FEM;SG
ενεργοποίηση	aktiviranje	ενεργοποίηση	aktiviranje	N;ACC;FEM;SG	N;NOM;NEUT;SG
ενεργοποίηση	omogoči	ενεργοποίηση	omogočiti	N;ACC;FEM;SG	V;PFV;IND;SG;3;PRS;FIN
μηχανικά	mehanska	μηχανικά	mehanski	ADV	ADJ;NOM;FEM;SG
μηχανικά	mehanski	μηχανικά	mehanski	ADV	ADJ;NOM;MASC;PL
μηχανικά	mehanske	μηχανικά	mehanski	ADV	ADJ;NOM;FEM;PL
σεπτέμβρη	september	σεπτέμβρομαι	september	ADV	N;NOM;MASC;SG
σεπτέμβρη	septembra	σεπτέμβρομαι	september	ADV	N;GEN;MASC;SG
διακριτικά	diskretno	διακριτικός	diskretno	N;NOM;NEUT;PL	ADV
διακριτικά	diskreten	διακριτικός	diskreten	N;NOM;NEUT;PL	ADJ;NOM;INDF;MASC;SG
διακριτικά	diskretna	διακριτικός	diskreten	N;NOM;NEUT;PL	ADJ;NOM;FEM;SG
διακριτικά	diskretno	διακριτικός	diskretno	N;NOM;NEUT;PL	ADV
διαβάστε	preberite	διαβάζω	prebrati	N	V;PFV;IMP;PL;2;FIN
καλλιεργούνται	goji	καλλιεργώ	gojiti	V;IPFV;IND;PL;3;PRS;FIN;PASS	V;IPFV;IND;SG;3;PRS;FIN
καλλιεργούνται	zrasel	καλλιεργώ	zrasti	V;IPFV;IND;PL;3;PRS;FIN;PASS	V;PFV;MASC;SG;V.PTCP
καλλιεργούνται	zrastel	καλλιεργώ	zrasti	V;IPFV;IND;PL;3;PRS;FIN;PASS	V;PFV;MASC;SG;V.PTCP
καλλιεργούνται	odrasel	καλλιεργώ	odrasel	V;IPFV;IND;PL;3;PRS;FIN;PASS	ADJ;NOM;INDF;MASC;SG;V.PTCP
καλλιεργούνται	odrasla	καλλιεργώ	odrasel	V;IPFV;IND;PL;3;PRS;FIN;PASS	ADJ;NOM;FEM;SG;V.PTCP
αισθήσεις	čutila	αίσθηση	čutiti	N;NOM;FEM;PL	V;IPFV;FEM;SG;V.PTCP
έσωσε	rešen	σώνω	rešen	V;PFV;IND;SG;3;PST;FIN;ACT	ADJ;NOM;INDF;MASC;SG;V.PTCP
έσωσε	rešeno	σώνω	rešen	V;PFV;IND;SG;3;PST;FIN;ACT	ADJ;NOM;NEUT;SG;V.PTCP
έσωσε	shranjeno	σώνω	shranjen	V;PFV;IND;SG;3;PST;FIN;ACT	ADJ;NOM;NEUT;SG;V.PTCP
έσωσε	rešena	σώνω	rešen	V;PFV;IND;SG;3;PST;FIN;ACT	ADJ;NOM;FEM;SG;V.PTCP
έσωσε	shranjena	σώνω	shranjen	V;PFV;IND;SG;3;PST;FIN;ACT	ADJ;NOM;FEM;SG;V.PTCP
καινοτομία	inovacije	καινοτομία	inovacija	N;NOM;FEM;SG	N;NOM;FEM;PL
καινοτομία	inovacij	καινοτομία	inovacija	N;NOM;FEM;SG	N;GEN;FEM;PL
φορτία	pošiljk	φορτία	pošiljka	N;NOM;NEUT;PL	N;GEN;FEM;PL
παράδεισο	nebes	παράδεισος	nebes	N;ACC;MASC;SG	N;NOM;NEUT;SG
παράδεισο	nebesa	παράδεισος	nebo	N;ACC;MASC;SG	N;NOM;FEM;SG
παράδεισο	paradiž	παράδεισος	paradiža	N;ACC;MASC;SG	N;NOM;MASC;SG
παράδεισο	raj	παράδεισος	raje	N;ACC;MASC;SG	N;NOM;MASC;SG
παράδεισο	paradise	παράδεισος	paradis	N;ACC;MASC;SG	N;NOM;MASC;SG
βαρσοβία	varšavi	βαρσοβία	varšava	PROPN;NOM;FEM;SG	PROPN;NOM;FEM;SG
υπουργούς	ministri	υπουργός	minister	N;ACC;MASC;PL	N;NOM;MASC;PL
διάσημοι	slavni	διάσημος	slaven	N;NOM;MASC;PL	ADJ;NOM;DEF;MASC;SG
διάσημοι	slaven	διάσημος	slaven	N;NOM;MASC;PL	ADJ;NOM;INDF;MASC;SG
διάσημοι	znana	διάσημος	znan	N;NOM;MASC;PL	ADJ;NOM;FEM;SG;V.PTCP
διάσημοι	znani	διάσημος	znan	N;NOM;MASC;PL	ADJ;NOM;MASC;PL;V.PTCP
διάσημοι	znan	διάσημος	znan	N;NOM;MASC;PL	ADJ;NOM;INDF;MASC;SG;V.PTCP
δαπάνη	izdatki	δαπάνη	izdatek	N;NOM;FEM;SG	N;NOM;MASC;PL
αρκαδία	arcadia	αρκαδία	arcadia	PROPN;ACC;FEM;SG	N;NOM;MASC;SG
στοιχειώδη	osnovno	στοιχειώδη	osnoven	N;NOM;NEUT;PL	ADJ;NOM;NEUT;SG
στοιχειώδη	osnovni	στοιχειώδη	osnoven	N;NOM;NEUT;PL	ADJ;NOM;MASC;PL
παρουσιαστής	gostitelja	παρουσιαστής	gostitelj	N;NOM;MASC;SG	N;ANIM;ACC;MASC;SG
αϊτή	haiti	αυτός	haiti	PROPN;NOM;FEM;SG	N;NOM;MASC;SG
αϊτή	haitiju	αυτός	haiti	PROPN;NOM;FEM;SG	N;DAT;MASC;SG
εξάρτηση	odvisnosti	εξάρτηση	odvisnost	N;ACC;FEM;SG	N;GEN;FEM;SG
εξάρτηση	odvisnost	εξάρτηση	odvisnost	N;ACC;FEM;SG	N;NOM;FEM;SG
εξάρτηση	odvisnosti	εξάρτηση	odvisnost	N;ACC;FEM;SG	N;GEN;FEM;SG
εξάρτηση	odvisnost	εξάρτηση	odvisnost	N;ACC;FEM;SG	N;NOM;FEM;SG
γκάνα	gani	γκάνα	gan	PROPN;NOM;FEM;SG	PROPN;NOM;MASC;SG
γκάνα	gane	γκάνα	gan	PROPN;NOM;FEM;SG	V;PFV;IND;SG;3;PRS;FIN
κλίντον	clinton	κλίντον	clinton	PROPN;ACC;FEM;SG	N;NOM;MASC;SG
κρατήρες	kraterjev	κρατήρας	krater	N;NOM;FEM;PL	N;GEN;MASC;PL
διακριτικό	značilen	διακριτικός	značilen	N;NOM;NEUT;SG	ADJ;NOM;INDF;MASC;SG
διακριτικό	diskretno	διακριτικός	diskretno	N;NOM;NEUT;SG	ADV
διακριτικό	diskreten	διακριτικός	diskreten	N;NOM;NEUT;SG	ADJ;NOM;INDF;MASC;SG
διακριτικό	diskretna	διακριτικός	diskreten	N;NOM;NEUT;SG	ADJ;NOM;FEM;SG
λιμνών	jezera	λιμνό	jezero	N;GEN;FEM;PL	N;NOM;NEUT;PL
ύφεση	recesije	ύφεση	recesija	N;ACC;FEM;SG	N;NOM;FEM;PL
ύφεση	recesija	ύφεση	recesija	N;ACC;FEM;SG	N;NOM;FEM;SG
ύφεση	odpust	ύφεση	odpust	N;ACC;FEM;SG	N;NOM;MASC;SG
ανησυχίες	skrbi	ανησυχία	skrbeti	N;NOM;FEM;PL	V;IPFV;IND;SG;3;PRS;FIN
ανησυχίες	zaskrbljenost	ανησυχία	zaskrbljenost	N;NOM;FEM;PL	N;NOM;FEM;SG
αλβανοί	albansko	αλβανός	albanski	PROPN;NOM;MASC;PL	ADJ;NOM;NEUT;SG
αλβανοί	albanci	αλβανός	albanec	PROPN;NOM;MASC;PL	N;NOM;MASC;PL
χειρότερο	najslabše	κακός	slabo	ADJ;NOM;CMPR;NEUT;SG	ADV;RL
