של	shel	של	shel	PART;GEN	N;INDF;MASC;SG
התופעה	fenomenul	התופעה	fenomen	V;FEM;SG;3;PST	N;DEF;MASC;SG
התופעה	fenomen	התופעה	fenomen	V;FEM;SG;3;PST	N;INDF;MASC;SG
אוטומטי	auto	אוטומטי	auto	ADJ;MASC;SG	
אוטומטי	automatic	אוטומטי	automatic	ADJ;MASC;SG	N;INDF;MASC;SG
אוטומטי	automate	אוטומטי	automat	ADJ;MASC;SG	ADJ;INDF;FEM;PL
אוטומטי	automat	אוטומטי	automat	ADJ;MASC;SG	ADV
כהה	dark	כהה	dark		N;INDF;MASC;SG
כהה	întuneric	כהה	întuneric		ADV
כהה	intuneric	כהה	intuneric		N;INDF;MASC;SG
כהה	întunecat	כהה	întuneca		ADJ;INDF;MASC;SG
כח	putere	כוח	putere		N;INDF;FEM;SG
כח	puterea	כוח	putere		N;DEF;FEM;SG
כח	forta	כוח	forta		N;DEF;FEM;SG
כח	forța	כוח	forță		N;DEF;FEM;SG
כח	forță	כוח	forță		N;INDF;FEM;SG
כח	forta	כוח	forta		N;DEF;FEM;SG
כח	putere	כוח	putere		N;INDF;FEM;SG
כח	puterea	כוח	putere		N;DEF;FEM;SG
כח	power	כוח	power		N
בהשתתפות	recomandate	בהשתתפות	recomandat	ADV	ADJ;INDF;FEM;PL
כלום	nimic	כלום	nimic	N;MASC;SG	PRO;SG;3
הסנאט	senatul	הסנאט	senat	PROPN	N;DEF;MASC;SG
הסנאט	senat	הסנאט	sena	PROPN	N;INDF;MASC;SG
הסנאט	senatului	הסנאט	senat	PROPN	N;DEF;MASC;SG
סיכון	riscuri	סיכון	risc	N;MASC;SG	N;INDF;FEM;PL
מזהה	recunoaște	זיהה	recunoaște	V;MASC;SG;V.PTCP;ACT	V;IND;3;PRS;FIN
הנביא	prophet	הנביא	prophet	PROPN	N;INDF;MASC;SG
הנביא	profet	הנביא	profet	PROPN	N;INDF;MASC;SG
הנביא	profetul	הנביא	profet	PROPN	N;DEF;MASC;SG
החיבור	conexiunea	החיבור	conexiune	PROPN	N;DEF;FEM;SG
החיבור	conexiune	החיבור	conexiune	PROPN	N;INDF;FEM;SG
נוח	confortabil	נוח	confortabil	ADJ;MASC;SG	ADV
נוח	comod	נוח	comod	ADJ;MASC;SG	ADV
נוח	confortabil	נוח	confortabil	ADJ;MASC;SG	ADV
נוח	noe	נוח	nou	ADJ;MASC;SG	PROPN
נוח	noah	נוח	noah	ADJ;MASC;SG	PROPN
נוח	confortabil	נוח	confortabil	ADJ;MASC;SG	ADV
איטלקים	italieni	איטלקי	italian	N;MASC;PL	ADJ;INDF;MASC;PL
מסורתי	tradiţionale	מסורתי	tradigional	ADJ;MASC;SG	ADJ;INDF;FEM;PL
מסורתי	tradițional	מסורתי	tradițional	ADJ;MASC;SG	ADV
מסורתי	tradiţional	מסורתי	tradiţional	ADJ;MASC;SG	ADV
חואן	juan	חואן	juan	PROPN	PROPN
מודרני	moderni	מודרני	modern	ADJ;MASC;SG	ADJ;INDF;MASC;PL
מודרני	moderne	מודרני	modern	ADJ;MASC;SG	ADJ;INDF;FEM;PL
נאסר	nasser	נאסר	nasser	V;MASC;SG;3;PST;MID	PROPN
נאסר	interzis	נאסר	interzice	V;MASC;SG;3;PST;MID	ADJ;INDF;MASC;SG
נאסר	interzisă	נאסר	interzice	V;MASC;SG;3;PST;MID	ADJ;INDF;FEM;SG
נאסר	interzis	נאסר	interzice	V;MASC;SG;3;PST;MID	ADJ;INDF;MASC;SG
פינלנד	finlanda	פינלנד	finlanda	PROPN	PROPN
לבנה	albe	לבן	alb		ADJ;INDF;FEM;PL
לבנה	albă	לבן	alb		ADJ;INDF;FEM;SG
לבנה	alb	לבן	alb		ADJ;INDF;MASC;SG
לבנה	brick	לבן	brick		N;INDF;MASC;SG
לבנה	caramida	לבן	caramidă		N;DEF;FEM;SG
לבנה	cărămidă	לבן	cărămidă		N;INDF;FEM;SG
לבנה	caucazian	לבן	caucazian		ADJ;INDF;MASC;SG
תרבותי	culturale	תרבותי	cultural	ADJ;MASC;SG	ADJ;INDF;FEM;PL
פוליטיות	politic	פוליטי	politic	ADJ;FEM;PL	ADJ;INDF;MASC;SG
חלונות	windows	חלון	windows	N;MASC;PL	PROPN
מקבלת	primirea	קיבל	primire	V;FEM;SG;V.PTCP;ACT	N;DEF;FEM;SG
מפעילים	operatori	מפעיל	operator	V;MASC;PL;V.PTCP;ACT	N;INDF;MASC;PL
מפעילים	operatorii	מפעיל	operator	V;MASC;PL;V.PTCP;ACT	N;DEF;MASC;PL
מפעילים	operatorilor	מפעיל	operator	V;MASC;PL;V.PTCP;ACT	N;DEF;MASC;PL
מתמטיקה	mate	מתמטיקה	mate	N;FEM;SG	
התפתח	dezvoltate	התפתח	dezvoltat	V;MASC;SG;3;PST	ADJ;INDF;FEM;PL
התפתח	dezvoltată	התפתח	dezvolta	V;MASC;SG;3;PST	ADJ;INDF;FEM;SG
התפתח	dezvoltat	התפתח	dezvolta	V;MASC;SG;3;PST	ADJ;INDF;MASC;SG
התפתח	evoluat	התפתח	evolua	V;MASC;SG;3;PST	ADJ;INDF;MASC;SG
פנימית	internă	פנימי	intern	ADV	ADJ;INDF;FEM;SG
פנימית	intern	פנימי	intern	ADV	ADJ;INDF;MASC;SG
פנימית	interne	פנימי	intern	ADV	ADJ;INDF;FEM;PL
מתה	murit	מת	muri	PROPN	V;MASC;SG;V.PTCP
מתה	moartă	מת	mort	PROPN	ADJ;INDF;FEM;SG
מתה	dead	מת	dead	PROPN	
מתה	mort	מת	mort	PROPN	ADJ;INDF;MASC;SG
מדיה	medii	מדיה	medie	N;MASC;SG	N;INDF;FEM;PL
מדיה	mediu	מדיה	mediu	N;MASC;SG	ADJ;INDF;MASC;SG
נפה	provincie	נפה	provincie	PROPN	N;INDF;FEM;SG
נפה	provincia	נפה	provincie	PROPN	N;DEF;FEM;SG
אימון	practici	אימון	practică	N;MASC;SG	N;INDF;FEM;PL
אימון	exersează	אימון	exersa	N;MASC;SG	V;IND;3;PRS;FIN
אימון	practică	אימון	practica	N;MASC;SG	V;IND;SG;3;PST;FIN
אימון	antrenamente	אימון	antrenament	N;MASC;SG	N;INDF;FEM;PL
קרי	kerry	קרי	kerry		PROPN
קרי	carrie	קרי	carrie		PROPN
המון	loturi	המון	lot		N;INDF;FEM;PL
המון	loturile	המון	lot		N;DEF;FEM;PL
סטלין	stalin	סטלין	stalin	PROPN	PROPN
נכשל	eșec	נכשל	eșec	V;MASC;SG;3;PST;MID	N;INDF;MASC;SG
הוצאות	cheltuială	הוצאה	cheltuială	N;FEM;PL	N;INDF;FEM;SG
הוצאות	cheltuiala	הוצאה	cheltuială	N;FEM;PL	N;DEF;FEM;SG
להוביל	plumbul	הוביל	plumb	V;NFIN;ACT	N;DEF;MASC;SG
להוביל	plumb	הוביל	plumb	V;NFIN;ACT	N;INDF;MASC;SG
חרב	spadă	חרב	spadă		N;INDF;FEM;SG
חרב	sabia	חרב	sabia		N;DEF;FEM;SG
חרב	sabie	חרב	sabie		N;INDF;FEM;SG
מפורסם	celebră	מפורסם	celebră	V;MASC;SG;V.PTCP;PASS	ADJ;INDF;FEM;SG
מפורסם	faimoasă	מפורסם	faimos	V;MASC;SG;V.PTCP;PASS	ADJ;INDF;FEM;SG
מפורסם	faimos	מפורסם	faimos	V;MASC;SG;V.PTCP;PASS	ADJ;INDF;MASC;SG
מפורסם	celebru	מפורסם	celebru	V;MASC;SG;V.PTCP;PASS	ADJ;INDF;MASC;SG
מפורסם	celebritate	מפורסם	celebritate	V;MASC;SG;V.PTCP;PASS	N;INDF;FEM;SG
מפורסם	celebritatea	מפורסם	celebritate	V;MASC;SG;V.PTCP;PASS	N;DEF;FEM;SG
יוצרת	creeaza	יצר	creează	V;FEM;SG;V.PTCP;ACT	V;IND;SG;3;IPFV;FIN
יוצרת	crearea	יצר	creare	V;FEM;SG;V.PTCP;ACT	N;DEF;FEM;SG
יוצרת	creez	יצר	creez	V;FEM;SG;V.PTCP;ACT	V;IND;SG;1;PRS;FIN
יוצרת	creare	יצר	creare	V;FEM;SG;V.PTCP;ACT	N;INDF;FEM;SG
יוצרת	creatorul	יצר	creator	V;FEM;SG;V.PTCP;ACT	N;DEF;MASC;SG
יוצרת	creator	יצר	creator	V;FEM;SG;V.PTCP;ACT	N;INDF;MASC;SG
מחודשת	reînnoite	מחודש	reînnoi	ADJ;FEM;SG	ADJ;INDF;FEM;PL
אלפים	elfi	אלפים	elfi	NUM;MASC;PL	N;INDF;MASC;PL
אלפים	elfii	אלפים	elf	NUM;MASC;PL	N;DEF;MASC;PL
אלפים	elfilor	אלפים	elf	NUM;MASC;PL	N;DEF;MASC;PL
מנזר	manastirea	מנזר	manastire	PROPN	N;DEF;FEM;SG
מנזר	mănăstirea	מנזר	mănăstire	PROPN	N;DEF;FEM;SG
מנזר	manastire	מנזר	manastire	PROPN	N;INDF;FEM;SG
מנזר	mânăstire	מנזר	mânăstire	PROPN	N;INDF;FEM;SG
מנזר	mănăstire	מנזר	mănăstire	PROPN	N;INDF;FEM;SG
נוי	ornamentale	נוי	ornamental	PROPN	ADJ;INDF;FEM;PL
נוי	nui	נוי	nu	PROPN	
סימנים	marks	סימן	marks	N;MASC;PL	N;INDF;MASC;SG
חם	cald	חם	cald		ADJ;INDF;MASC;SG
חם	calde	חם	cald		ADJ;INDF;FEM;PL
חם	cald	חם	cald		ADJ;INDF;MASC;SG
חם	caldă	חם	cald		ADJ;INDF;FEM;SG
מרקוס	marcus	מרקוס	marcus	PROPN	N;INDF;MASC;SG
מרקוס	marcos	מרקוס	marcos	PROPN	PROPN
מרקוס	markus	מרקוס	markus	PROPN	PROPN
זכאי	eligibili	זכאי	eligibil		ADJ;INDF;MASC;PL
זכאי	eligibile	זכאי	eligibil		ADJ;INDF;FEM;PL
זכאי	eligibil	זכאי	eligibil		ADJ;INDF;MASC;SG
זכאי	eligibilă	זכאי	eligibil		ADJ;INDF;FEM;SG
זכאי	intitulat	זכאי	intitulat		ADJ;INDF;MASC;SG
לירות	trage	ירה	trage		V;IND;SG;3;PRS;FIN
התוצאות	rezultate	התוצאות	rezultat	N;FEM;SG	N;INDF;FEM;PL
התוצאות	rezultatele	התוצאות	rezultat	N;FEM;SG	N;DEF;FEM;PL
קשורים	legate	קשר	legat	V;MASC;PL;V.PTCP;ACT	ADJ;INDF;FEM;PL
סיכוי	șanse	סיכוי	șansă	N;MASC;SG	N;INDF;FEM;PL
סיכוי	sanse	סיכוי	sansă	N;MASC;SG	
הרגל	obiceiul	הרגל	obicei	PROPN	N;DEF;MASC;SG
הרגל	obicei	הרגל	obicei	PROPN	N;INDF;MASC;SG
חברון	hebron	חברון	hebron	PROPN	PROPN
סרביה	serbia	סרביה	serbia	PROPN	PROPN
צלם	fotograf	צלם	fotograf	PROPN	N;INDF;MASC;SG
עילית	elita	עילה	elita	PROPN	N;DEF;FEM;SG
עילית	elită	עילה	elită	PROPN	N;INDF;FEM;SG
עילית	elite	עילה	elită	PROPN	N;INDF;FEM;PL
שהתקיימה	întreprins	שהתקיים	întreprinde	PROPN	V;MASC;SG;V.PTCP
שהתקיימה	întreprinse	שהתקיים	întreprinde	PROPN	V;IND;SG;3;PST;FIN
הקול	glas	הקול	glas		N;INDF;MASC;SG
הקול	voice	הקול	voic		N;INDF;MASC;SG
הקול	voce	הקול	voce		N;INDF;FEM;SG
הקול	vocea	הקול	voce		N;DEF;FEM;SG
הפניות	referinte	הפניה	referint	N;FEM;PL	
פישר	fisher	פישר	fisher	PROPN	PROPN
פישר	fischer	פישר	fischer	PROPN	PROPN
נפתלי	naftali	נפתלי	naftal	PROPN	ADJ;INDF;MASC;PL
ורדן	verdun	ורדן	verdun	PROPN	PROPN
איור	fig	איור	fig	PROPN	
איור	ilustrare	איור	ilustrare	PROPN	N;INDF;FEM;SG
המלחין	compunere	המלחין	compunere	PROPN	N;INDF;FEM;SG
המלחין	compozitor	המלחין	compozitor	PROPN	N;INDF;MASC;SG
המלחין	compozitorul	המלחין	compozitor	PROPN	N;DEF;MASC;SG
נמצאה	găsită	נמצא	găsi	V;FEM;SG;3;PST;MID	ADJ;INDF;FEM;SG
נמצאה	găsite	נמצא	găsi	V;FEM;SG;3;PST;MID	ADJ;INDF;FEM;PL
נמצאה	găsit	נמצא	găsi	V;FEM;SG;3;PST;MID	ADJ;INDF;MASC;SG
חברתיות	socială	חברתי	social	ADJ;FEM;PL	ADJ;INDF;FEM;SG
חברתיות	sociala	חברתי	socială	ADJ;FEM;PL	N;DEF;FEM;SG
חברתיות	socializare	חברתי	socializare	ADJ;FEM;PL	N;INDF;FEM;SG
חברתיות	social	חברתי	social	ADJ;FEM;PL	ADV
ויילס	wales	ויילס	wales	PROPN	PROPN
הכנסה	veniturile	הכנסה	venit	N;FEM;SG	N;DEF;FEM;PL
הכנסה	venituri	הכנסה	venit	N;FEM;SG	N;INDF;FEM;PL
הכנסה	venituri	הכנסה	venit	N;FEM;SG	N;INDF;FEM;PL
הכנסה	veniturile	הכנסה	venit	N;FEM;SG	N;DEF;FEM;PL
תסריטאי	scriitorul	תסריטאי	scriitor	PROPN	N;DEF;MASC;SG
תסריטאי	scriitor	תסריטאי	scriitor	PROPN	N;INDF;MASC;SG
תסריטאי	scriitoare	תסריטאי	scriitor	PROPN	ADJ;INDF;FEM
תסריטאי	scenarist	תסריטאי	scenarist	PROPN	N;INDF;MASC;SG
הפרט	individuală	הפרט	individual	PROPN	ADJ;INDF;FEM;SG
הפרט	individ	הפרט	individ	PROPN	N;INDF;MASC;SG
הפרט	individual	הפרט	individual	PROPN	ADJ;INDF;MASC;SG
הפרט	individuale	הפרט	individual	PROPN	ADJ;INDF;FEM;PL
ברכה	binecuvântare	ברכה	binecuvântare	PROPN	N;INDF;FEM;SG
ברכה	binecuvântarea	ברכה	binecuvântare	PROPN	N;DEF;FEM;SG
ברכה	urare	ברכה	urare	PROPN	N;INDF;FEM;SG
ברכה	binecuvântarea	ברכה	binecuvântare	PROPN	N;DEF;FEM;SG
ברכה	binecuvântările	ברכה	binecuvântare	PROPN	N;DEF;FEM;PL
ברכה	binecuvântări	ברכה	binecuvântare	PROPN	N;INDF;FEM;PL
מחזיק	holder	החזיק	holder	V;MASC;SG;V.PTCP;ACT	N;INDF;MASC;SG
מחזיק	titular	החזיק	titular	V;MASC;SG;V.PTCP;ACT	N;INDF;MASC;SG
מחזיק	titularul	החזיק	titular	V;MASC;SG;V.PTCP;ACT	N;DEF;MASC;SG
מחזיק	holding	החזיק	holding	V;MASC;SG;V.PTCP;ACT	N
נבחרים	alese	נבחר	ales	N;MASC;PL	ADJ;INDF;FEM;PL
נבחרים	aleasă	נבחר	ales	N;MASC;PL	ADJ;INDF;FEM;SG
נבחרים	ales	נבחר	ales	N;MASC;PL	ADV
נבחרים	recomandate	נבחר	recomandat	N;MASC;PL	ADJ;INDF;FEM;PL
נבחרים	selectate	נבחר	selecta	N;MASC;PL	ADJ;INDF;FEM;PL
נבחרים	selectată	נבחר	selecta	N;MASC;PL	ADJ;INDF;FEM;SG
נבחרים	selectat	נבחר	selectat	N;MASC;PL	ADJ;INDF;MASC;SG
ברכות	binecuvântarea	ברכה	binecuvântare		N;DEF;FEM;SG
ברכות	binecuvântările	ברכה	binecuvântare		N;DEF;FEM;PL
ברכות	binecuvântări	ברכה	binecuvântare		N;INDF;FEM;PL
ברכות	salutări	ברכה	salutare		N;INDF;FEM;PL
ברכות	salutari	ברכה	salutar		N;INDF;MASC;PL
רבני	rabinică	רבני	rabinica	PROPN	ADJ;INDF;FEM;SG
מצווה	comenzi	ציווה	comandă	V;FEM;SG;V.PTCP;ACT	N;INDF;FEM;PL
מצווה	mitzvah	ציווה	mitzvah	V;FEM;SG;V.PTCP;ACT	
בהיר	luminos	בהיר	luminos		ADJ;INDF;MASC;SG
בהיר	bright	בהיר	bright		N;INDF;MASC;SG
בלה	blah	בלה	blah	PROPN	
בלה	bla	בלה	bla	PROPN	
בלה	bella	בלה	bella	PROPN	N;DEF;FEM;SG
מועמדים	candidate	מועמד	candidat	N;MASC;PL	ADJ;INDF;FEM;PL
חוסיין	hussein	חוסיין	hussein	PROPN	PROPN
אפשרית	posibile	אפשרי	posibil	ADV	ADJ;INDF;FEM;PL
אפשרית	posibila	אפשרי	posibil	ADV	ADJ;DEF;FEM;SG
אפשרית	posibilă	אפשרי	posibil	ADV	ADJ;INDF;FEM;SG
התערוכה	expoziţia	התערוכה	expozigie	V;FEM;SG;3;PST	N;DEF;FEM;SG
התערוכה	expozitie	התערוכה	expozitie	V;FEM;SG;3;PST	N;INDF;FEM;SG
התערוכה	expoziţie	התערוכה	expoziţie	V;FEM;SG;3;PST	N;INDF;FEM;SG
פטר	petru	פטר	petru	PROPN	
פטר	peter	פטר	peter	PROPN	PROPN
מוכרים	vânzători	מוכר	vânzătoare	N;MASC;PL	ADJ;INDF;MASC;PL
מוכרים	sellers	מוכר	sellers	N;MASC;PL	ADJ;INDF;MASC;SG
עלות	costuri	עלות	cost	N;FEM;SG	N;INDF;FEM;PL
דייוויס	davis	דייוויס	davis	PROPN	PROPN
דייוויס	davies	דייוויס	davies	PROPN	PROPN
סיפר	spusă	סיפר	spune	V;MASC;SG;3;PST;ACT	ADJ;INDF;FEM;SG
שמיר	mărar	שמיר	mărar	PROPN	N;INDF;MASC;SG
שמיר	shamir	שמיר	shamir	PROPN	PROPN
כתבתי	scria	כתבתי	scrie	V;SG;1;PST;ACT	V;IND;SG;3;IPFV;FIN
פרטית	privată	פרטי	privat	ADV	ADJ;INDF;FEM;SG
פרטית	privat	פרטי	privat	ADV	ADJ;INDF;MASC;SG
פרטית	private	פרטי	privat	ADV	ADJ;INDF;FEM;PL
שלומית	salome	שלומית	salomă	PROPN	
רן	ran	רן	ran	PROPN	N;INDF;MASC;SG
רן	wren	רן	wren	PROPN	PROPN
רן	ren	רן	ren	PROPN	N;INDF;MASC;SG
לוגו	logo	לוגו	logo	PROPN	N;INDF;MASC;SG
לוגו	sigla	לוגו	sigla	PROPN	N;DEF;FEM;SG
לוגו	sigle	לוגו	sigle	PROPN	N;INDF;FEM;PL
מכונית	automobile	מכונית	automobil	N;FEM;SG	N;INDF;FEM;PL
הסכסוך	conflictul	הסכסוך	conflict	PROPN	N;DEF;MASC;SG
הסכסוך	conflicte	הסכסוך	conflict	PROPN	N;INDF;FEM;PL
הסכסוך	conflict	הסכסוך	conflict	PROPN	N;INDF;MASC;SG
עשיר	rich	עשיר	rich	ADJ;MASC;SG	PROPN
יאן	jan	יאן	jan	PROPN	PROPN
יאן	yan	יאן	yan	PROPN	PROPN
המדבר	deșert	המדבר	deșert	PROPN	N;INDF;MASC;SG
המדבר	deşertul	המדבר	decert	PROPN	N;DEF;MASC;SG
המדבר	desert	המדבר	desert	PROPN	N;INDF;MASC;SG
לוקח	luarea	לקח	luare	V;MASC;SG;V.PTCP;ACT	N;DEF;FEM;SG
לוקח	taker	לקח	taker	V;MASC;SG;V.PTCP;ACT	N;INDF;MASC;SG
נדיר	rari	נדיר	rar		ADJ;INDF;MASC;PL
נדיר	rar	נדיר	rar		ADV
נדיר	rară	נדיר	rar		ADJ;INDF;FEM;SG
נדיר	rare	נדיר	rar		ADJ;INDF;FEM;PL
נדיר	rara	נדיר	rar		ADJ;DEF;FEM;SG
גנים	gardens	גן	gardens	N;MASC;PL	N;INDF;MASC;SG
תמר	tamar	תמר	tamar		PROPN
טילי	tilly	טילי	tilly	PROPN	PROPN
סופיה	sofia	סופיה	sofie	PROPN	N;DEF;FEM;SG
סופיה	sophia	סופיה	sophie	PROPN	N;DEF;FEM;SG
ספרית	coafor	ספרית	coafor	PROPN	N;INDF;MASC;SG
ספרית	frizer	ספרית	frizer	PROPN	N;INDF;MASC;SG
קרובים	închide	קרוב	închide	N;MASC;PL	V;IND;SG;3;PRS;FIN
קרובים	inchide	קרוב	inchide	N;MASC;PL	V;IND;SG;3;PRS;FIN
החוצה	out	החוצה	out	ADV	
דיוק	duce	דיוק	duce	N;MASC;SG	V;IND;SG;3;PRS;FIN
דיוק	duke	דיוק	duke	N;MASC;SG	PROPN
נפגע	ranit	נפגע	ranit	V;MASC;SG;3;PST;MID	ADJ;INDF;MASC;SG
נפגע	rănit	נפגע	răni	V;MASC;SG;3;PST;MID	ADJ;INDF;MASC;SG
ביטוח	asigurat	ביטוח	asigurat	N;MASC;SG	ADJ;INDF;MASC;SG
ביטוח	asigurată	ביטוח	asigura	N;MASC;SG	ADJ;INDF;FEM;SG
ביטוח	asigurate	ביטוח	asigurat	N;MASC;SG	ADJ;INDF;FEM;PL
ביטוח	asigurari	ביטוח	asigurar	N;MASC;SG	N;INDF;MASC;PL
ביטוח	asigurări	ביטוח	asigurare	N;MASC;SG	N;INDF;FEM;PL
מגע	atinge	מגע	atinge	N;MASC;SG	V;IND;SG;3;PRS;FIN
מגע	contactează	מגע	contacta	N;MASC;SG	V;IND;3;PRS;FIN
ביקור	vizitate	ביקור	vizita	N;MASC;SG	ADJ;INDF;FEM;PL
ביקור	vizitat	ביקור	vizita	N;MASC;SG	ADJ;INDF;MASC;SG
ביקור	vizitati	ביקור	vizitati	N;MASC;SG	V;IND;PL;2;PRS;FIN
ביקור	vizitează	ביקור	vizita	N;MASC;SG	V;IND;3;PRS;FIN
ביקור	vizitând	ביקור	vizita	N;MASC;SG	V;V.MSDR
תקציר	scurt	תקציר	scurt		ADV
תקציר	scurtă	תקציר	scurt		ADJ;INDF;FEM;SG
תקציר	sumar	תקציר	sumar		N;INDF;MASC;SG
תקציר	rezumatul	תקציר	rezumat		N;DEF;MASC;SG
תקציר	rezumat	תקציר	rezumat		N;INDF;MASC;SG
זכייה	câștigătoare	זכייה	câștigător	N;FEM;SG	ADJ;INDF;FEM
ויצא	ieșit	ויצא	ieși	PROPN	ADJ;INDF;MASC;SG
המצרים	egipteni	המצר	egipten	N;MASC;PL	ADJ;INDF;MASC;PL
נישואים	căsătorie	נישואין	căsătorie	N;MASC;PL	N;INDF;FEM;SG
נישואים	căsătoria	נישואין	căsătorie	N;MASC;PL	N;DEF;FEM;SG
נישואים	casatorie	נישואין	casatorie	N;MASC;PL	N;INDF;FEM;SG
נישואים	casatoria	נישואין	casatorie	N;MASC;PL	N;DEF;FEM;SG
נישואים	căsnicie	נישואין	căsnicie	N;MASC;PL	N;INDF;FEM;SG
רגילה	regulate	רגיל	regulat	ADJ;FEM;SG	ADJ;INDF;FEM;PL
רגילה	regulat	רגיל	regulat	ADJ;FEM;SG	ADV
רגילה	ordinare	רגיל	ordinare	ADJ;FEM;SG	ADJ;INDF;FEM;PL
רובה	pistol	רובה	pistol	PROPN	N;INDF;MASC;SG
רובה	armă	רובה	armă	PROPN	N;INDF;FEM;SG
רובה	arma	רובה	armă	PROPN	N;DEF;FEM;SG
רובה	pusca	רובה	puscă	PROPN	N;DEF;FEM;SG
רובה	pușcă	רובה	pușcă	PROPN	N;INDF;FEM;SG
הנחה	reduceri	הנחה	reducere	N;FEM;SG	N;INDF;FEM;PL
רבקה	rivka	רבק	rivka	PROPN	
רבקה	rebeca	רבק	rebeca	PROPN	N;DEF;FEM;SG
רבקה	rebecca	רבק	rebecca	PROPN	N;DEF;FEM;SG
לחצי	click	לחץים	click		N;INDF;MASC;SG
לחצי	apasă	לחץים	apăsa		V;IND;3;PRS;FIN
טייסת	escadronul	טייס	escadron	PROPN	N;DEF;MASC;SG
טייסת	escadrilă	טייס	escadrilă	PROPN	N;INDF;FEM;SG
טייסת	escadrila	טייס	escadrilă	PROPN	N;DEF;FEM;SG
טייסת	escadron	טייס	escadron	PROPN	N;INDF;MASC;SG
העובד	salariat	העובד	salariat	PROPN	N;INDF;MASC;SG
העובד	angajatul	העובד	angajat	PROPN	N;DEF;MASC;SG
העובד	angajat	העובד	angaja	PROPN	ADJ;INDF;MASC;SG
העובד	angajată	העובד	angajat	PROPN	ADJ;INDF;FEM;SG
וו	woo	וו	woo	PROPN	PROPN
חורף	iarnă	חורף	iarnă	PROPN	N;INDF;FEM;SG
חורף	iarna	חורף	iarnă	PROPN	N;DEF;FEM;SG
מנדל	mendel	מנדל	mendel	PROPN	PROPN
מנדל	mandel	מנדל	mandel	PROPN	PROPN
ניווט	navigare	ניווט	navigare	PROPN	N;INDF;FEM;SG
ניווט	navigație	ניווט	navigație	PROPN	N;INDF;FEM;SG
ניווט	navigatie	ניווט	navigatie	PROPN	N;INDF;FEM;SG
ניווט	navigarea	ניווט	navigare	PROPN	N;DEF;FEM;SG
משרת	butler	משרה	butler	N;FEM;SG	PROPN
משרת	servitoare	משרה	servitor	N;FEM;SG	ADJ;INDF;FEM
משרת	servi	משרה	serv	N;FEM;SG	V;IND;SG;3;PST;FIN
משרת	serveste	משרה	servesta	N;FEM;SG	V;IND;SG;3;PRS;FIN
משרת	servesc	משרה	servi	N;FEM;SG	V;IND;PL;3;PRS;FIN
מספק	satisfăcător	סיפק	satisfăcător	V;MASC;SG;V.PTCP;ACT	ADV
מספק	satisfăcătoare	סיפק	satisfăcător	V;MASC;SG;V.PTCP;ACT	ADJ;INDF;FEM
מספק	satisfăcător	סיפק	satisfăcător	V;MASC;SG;V.PTCP;ACT	ADV
מספק	satisfăcătoare	סיפק	satisfăcător	V;MASC;SG;V.PTCP;ACT	ADJ;INDF;FEM
מספק	satisfacerea	סיפק	satisfacere	V;MASC;SG;V.PTCP;ACT	N;DEF;FEM;SG
מספק	prevede	סיפק	prevedea	V;MASC;SG;V.PTCP;ACT	V;IND;SG;3;PRS;FIN
מספק	furnizează	סיפק	furniza	V;MASC;SG;V.PTCP;ACT	V;IND;3;PRS;FIN
עובדת	lucrări	עובדה	lucrare	N;FEM;SG	N;INDF;FEM;PL
עובדת	lucrari	עובדה	lucrar	N;FEM;SG	N;INDF;FEM;PL
עובדת	funcționează	עובדה	funcționa	N;FEM;SG	V;IND;3;PRS;FIN
עובדת	muncind	עובדה	munci	N;FEM;SG	V;V.MSDR
עובדת	lucrând	עובדה	lucra	N;FEM;SG	V;V.MSDR
הענק	gigant	הענק	gigant		N;INDF;MASC;SG
הענק	uriaș	הענק	uriaș		ADJ;INDF;MASC;SG
הכלי	instrument	הכלי	instrument		N;INDF;MASC;SG
הכלי	unealtă	הכלי	unealtă		N;INDF;FEM;SG
מזל	norocoasă	מזל	norocos		ADJ;INDF;FEM;SG
מזל	norocos	מזל	norocos		ADJ;INDF;MASC;SG
מזל	norocul	מזל	noroc		N;DEF;MASC;SG
אסון	dezastruos	אסון	dezastruos	N;MASC;SG	ADJ;INDF;MASC;SG
אסון	dezastruoase	אסון	dezastruos	N;MASC;SG	ADJ;INDF;FEM;PL
אסון	dezastruoasă	אסון	dezastruos	N;MASC;SG	ADJ;INDF;FEM;SG
ריי	ray	ריי	ray	PROPN	PROPN
העמק	valea	העמק	vale		N;DEF;FEM;SG
העמק	valley	העמק	valley		PROPN
העמק	vale	העמק	vale		N;INDF;FEM;SG
ונציה	veneţia	ונציה	veneţia	PROPN	PROPN
ונציה	veneția	ונציה	veneția	PROPN	N;DEF;FEM;SG
ונציה	venetia	ונציה	venetia	PROPN	N;DEF;FEM;SG
האטלנטי	atlantic	האטלנטי	atlantic	PROPN	ADV
האטלנטי	atlanticul	האטלנטי	atlantic	PROPN	N;DEF;MASC;SG
האטלנטי	atlanticului	האטלנטי	atlantic	PROPN	N;DEF;MASC;SG
קשורה	legată	קשר	lega	V;FEM;SG;V.PTCP;ACT	ADJ;INDF;FEM;SG
קשורה	legat	קשר	lega	V;FEM;SG;V.PTCP;ACT	ADJ;INDF;MASC;SG
קשורה	legate	קשר	legat	V;FEM;SG;V.PTCP;ACT	ADJ;INDF;FEM;PL
