το	на	ο	на	DET;NOM;DEF;NEUT;SG	ADP;ACC
αποκατάσταση	реабілітація	αποκατάσταση	реабілітація	N;ACC;FEM;SG	N;INAN;NOM;FEM;SG
διευθυντή	режисер	διευθυντής	режисер	N;ACC;MASC;SG	N;ANIM;NOM;MASC;SG
διευθυντή	директор	διευθυντής	директор	N;ACC;MASC;SG	N;ANIM;NOM;MASC;SG
ευγενείς	благородний	ευγενής	благородний	ADJ;NOM;MASC;PL	ADJ;NOM;MASC;SG
μάρκος	маркос	μάρκος	маркос	N;NOM;MASC;SG	PROPN;ANIM;NOM;MASC;SG
δέρμα	шкіри	δέρμα	шкіра	N;NOM;NEUT;SG	N;INAN;NOM;FEM;PL
οθόνη	екрана	οθόνος	екран	N;NOM;FEM;SG	N;INAN;GEN;MASC;SG
οθόνη	спостерігати	οθόνος	спостерігати	N;NOM;FEM;SG	V;IPFV;NFIN
σάο	sao	σάος	sao		
τουρκικά	турецька	τουρκικός	турецький	ADV	ADJ;NOM;FEM;SG
τουρκικά	турецький	τουρκικός	турецький	ADV	ADJ;NOM;MASC;SG
τουρκικά	турецькою	τουρκικός	турецький	ADV	ADJ;INS;FEM;SG
τουρκικά	турецькі	τουρκικός	турецький	ADV	ADJ;NOM;PL
μίλια	кілометрів	μίλιος	кілометр	N;NOM;NEUT;PL	N;INAN;GEN;MASC;PL
προτείνω	порадити	προτείνω	порадити	V;IPFV;IND;SG;1;PRS;FIN;ACT	V;PFV;NFIN
ιδρύματα	закладів	ίδρυμα	заклад	N;NOM;NEUT;PL	N;INAN;GEN;MASC;PL
ιδρύματα	установ	ίδρυμα	установа	N;NOM;NEUT;PL	N;INAN;GEN;FEM;PL
ιδρύματα	топові	ίδρυμα	топовий	N;NOM;NEUT;PL	ADJ;NOM;PL
ήχο	sound	ήχο	sound	N;ACC;MASC;SG	
ήχο	звук	ήχο	звук	N;ACC;MASC;SG	N;INAN;NOM;MASC;SG
ήχο	аудіо	ήχο	аудіо	N;ACC;MASC;SG	N;INAN;NOM;NEUT;SG
ήχο	audio	ήχο	audio	N;ACC;MASC;SG	
στόλος	флоту	στόλος	флота	N;NOM;MASC;SG	N;INAN;GEN;MASC;SG
σκωτία	шотландія	σκωτία	шотландія	PROPN;ACC;FEM;SG	N;INAN;NOM;FEM;SG
σκωτία	шотландії	σκωτία	шотландія	PROPN;ACC;FEM;SG	PROPN;INAN;GEN;FEM;SG
ίδιοι	збігається	ίδιος	збігатися	ADJ;NOM;MASC;PL	V;IPFV;IND;SG;3;PRS;FIN
ίδιοι	однаковий	ίδιος	однаковий	ADJ;NOM;MASC;PL	ADJ;NOM;MASC;SG
ίδιοι	same	ίδιος	same	ADJ;NOM;MASC;PL	
ίδιοι	самий	ίδιος	самий	ADJ;NOM;MASC;PL	DET;NOM;MASC;SG;REFL
ακτινοβολία	радіації	ακτινοβολία	радіація	N;NOM;FEM;SG	N;INAN;NOM;FEM;PL
μένει	залишиться	μένω	залишитися	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;PFV;IND;SG;3;FUT;FIN
έγκλημα	кримінальна	έγκλημα	кримінальний	N;NOM;NEUT;SG	ADJ;NOM;FEM;SG
στέλιος	стеліос	στέλιος	стеліос	PROPN;NOM;MASC;SG	PROPN;ANIM;NOM;MASC;SG
συσκευές	пристроями	συσκευά	пристрій	N;NOM;FEM;PL	N;INAN;INS;MASC;PL
συσκευές	пристроїв	συσκευά	пристрій	N;NOM;FEM;PL	N;INAN;GEN;MASC;PL
συσκευές	приналежність	συσκευά	приналежність	N;NOM;FEM;PL	N;INAN;NOM;FEM;SG
συσκευές	апарат	συσκευά	апарат	N;NOM;FEM;PL	N;INAN;NOM;MASC;SG
παράγουν	виготовлення	παράγω	виготовлення	V;IPFV;IND;PL;3;PRS;FIN;ACT	N;INAN;NOM;NEUT;SG
γιαν	ян	γιαν	ян		PROPN;ANIM;NOM;MASC;SG
ρωμαίος	роман	ρωμαίος	роман	PROPN;NOM;MASC;SG	N;INAN;NOM;MASC;SG
ρωμαίος	ромео	ρωμαίος	ромий	PROPN;NOM;MASC;SG	PROPN;ANIM;NOM;MASC;SG
τάφος	господній	τάφος	господній	N;NOM;MASC;SG	ADJ;NOM;MASC;SG
τάφος	могили	τάφος	могила	N;NOM;MASC;SG	N;INAN;NOM;FEM;PL
τάφος	могили	τάφος	могила	N;NOM;MASC;SG	N;INAN;NOM;FEM;PL
τάφος	могилу	τάφος	могила	N;NOM;MASC;SG	N;INAN;ACC;FEM;SG
σχολές	школах	σχολή	школа	N;NOM;FEM;PL	N;INAN;ESS;FEM;PL
σχολές	шкіл	σχολή	школа	N;NOM;FEM;PL	N;INAN;GEN;FEM;PL
ρίζα	root	ρίζος	root	N;NOM;FEM;SG	
κοινωνικά	соціальне	κοινωνικά	соціальний	ADV	ADJ;NOM;NEUT;SG
κοινωνικά	соціальні	κοινωνικά	соціальний	ADV	ADJ;NOM;PL
κοινωνικά	соціальна	κοινωνικά	соціальний	ADV	ADJ;NOM;FEM;SG
κοινωνικά	соціальний	κοινωνικά	соціальний	ADV	ADJ;NOM;MASC;SG
σωστό	права	σωστός	право	ADJ;NOM;NEUT;SG	N;INAN;NOM;NEUT;PL
σωστό	право	σωστός	право	ADJ;NOM;NEUT;SG	N;INAN;NOM;NEUT;SG
σωστό	праворуч	σωστός	праворуч	ADJ;NOM;NEUT;SG	ADV
σωστό	виправте	σωστός	виправати	ADJ;NOM;NEUT;SG	V;PFV;IMP;SG;2;FIN
σωστό	виправити	σωστός	виправити	ADJ;NOM;NEUT;SG	V;PFV;NFIN
κεφάλαιο	главу	κεφάλαιο	глава	N;NOM;NEUT;SG	N;ANIM;ACC;FEM;SG
πνευματική	духовні	πνευματικός	духовний	ADJ;NOM;FEM;SG	ADJ;NOM;PL
πνευματική	інтелектуальної	πνευματικός	інтелектуальний	ADJ;NOM;FEM;SG	ADJ;GEN;FEM;SG
απεικονίζει	розміщеному	απεικονίζω	розміщений	V;IPFV;IND;SG;3;PRS;FIN;ACT	ADJ;PFV;DAT;MASC;SG;V.PTCP;PASS
χρυσά	золотий	χρυσάς	золотий	N;NOM;NEUT;PL	ADJ;NOM;MASC;SG
χρυσά	голден	χρυσάς	голден	N;NOM;NEUT;PL	
χρυσά	золоті	χρυσάς	золотий	N;NOM;NEUT;PL	ADJ;NOM;PL
χρυσά	золоте	χρυσάς	золотий	N;NOM;NEUT;PL	ADJ;NOM;NEUT;SG
χρυσά	золота	χρυσάς	золото	N;NOM;NEUT;PL	N;INAN;NOM;NEUT;SG
χρυσά	gold	χρυσάς	gold	N;NOM;NEUT;PL	
χρυσά	золоті	χρυσάς	золотий	N;NOM;NEUT;PL	ADJ;NOM;PL
χρυσά	золото	χρυσάς	золото	N;NOM;NEUT;PL	N;INAN;NOM;NEUT;SG
παλαιότερη	найстаріших	παλιός	найстаріший	ADJ;NOM;CMPR;FEM;SG	ADJ;GEN;RL;PL
παλαιότερη	старші	παλιός	старший	ADJ;NOM;CMPR;FEM;SG	ADJ;NOM;RL;PL
παλαιότερη	старше	παλιός	старше	ADJ;NOM;CMPR;FEM;SG	ADV;CMPR
παλαιότερη	старіші	παλιός	старіший	ADJ;NOM;CMPR;FEM;SG	ADJ;NOM;RL;PL
υψηλό	високі	ψηλός	високий	ADJ;NOM;NEUT;SG	ADJ;NOM;PL
παραδοσιακό	традиційними	παραδοσιακός	традиційний	ADJ;NOM;NEUT;SG	ADJ;INS;PL
παραδοσιακό	традиційні	παραδοσιακός	традиційний	ADJ;NOM;NEUT;SG	ADJ;NOM;PL
απόστολος	апостола	απόστολος	апостола	ADJ;NOM;MASC;SG	N;ANIM;ACC;MASC;SG
απόστολος	апостол	απόστολος	апостол	ADJ;NOM;MASC;SG	N;ANIM;NOM;MASC;SG
αποφασίστηκε	вирішили	αποφασίζω	вирішити	V;PFV;IND;SG;3;PST;FIN;PASS	V;PFV;IND;PL;PST;FIN
μοναδικός	унікальні	μοναδικός	унікальний	ADJ;NOM;MASC;SG	ADJ;NOM;PL
σκοτώθηκαν	вбив	σκοτώνω	вбити	V;PFV;IND;PL;3;PST;FIN;PASS	V;PFV;MASC;IND;SG;PST;FIN
ζακ	зак	ζακ	зак	PROPN;NOM;MASC;SG	PROPN;ANIM;NOM;MASC;SG
ζακ	зак	ζακ	зак	PROPN;NOM;MASC;SG	PROPN;ANIM;NOM;MASC;SG
ζακ	зак	ζακ	зак	PROPN;NOM;MASC;SG	PROPN;ANIM;NOM;MASC;SG
ζακ	жак	ζακ	жак	PROPN;NOM;MASC;SG	PROPN;ANIM;NOM;MASC;SG
φινλανδία	фінляндія	φινλανδία	фінляндія	PROPN;ACC;FEM;SG	PROPN;INAN;NOM;FEM;SG
φινλανδία	фінляндії	φινλανδία	фінляндія	PROPN;ACC;FEM;SG	PROPN;INAN;GEN;FEM;SG
επιδρομές	ред	επιδρομή	ред.	N;NOM;FEM;PL	
νωρίς	рання	νωρίς	ранній	ADV	ADJ;NOM;FEM;SG
νωρίς	раннє	νωρίς	ранній	ADV	ADJ;NOM;NEUT;SG
νωρίς	ранній	νωρίς	ранній	ADV	ADJ;NOM;MASC;SG
κατασκευάστηκαν	виготовлено	κατασκευάζω	виготовити	V;PFV;IND;PL;3;PST;FIN;PASS	V;PFV;IND;0;FIN
κατασκευάστηκαν	виготовлена	κατασκευάζω	виготовлений	V;PFV;IND;PL;3;PST;FIN;PASS	ADJ;PFV;NOM;FEM;SG;V.PTCP;PASS
μάτι	eye	μάτι	eye	N;NOM;NEUT;SG	
συλλογικό	колектив	συλλογικός	колектив	ADJ;NOM;NEUT;SG	N;INAN;NOM;MASC;SG
νορβηγία	норвегії	νορβηγία	норвегія	PROPN;ACC;FEM;SG	PROPN;INAN;NOM;FEM;SG
νορβηγία	норвегія	νορβηγία	норвегія	PROPN;ACC;FEM;SG	PROPN;INAN;NOM;FEM;SG
ορυκτά	мінеральна	ορυκτά	мінеральний	N;NOM;NEUT;PL	ADJ;NOM;FEM;SG
ιδιοκτησία	властивості	ιδιοκτησία	властивість	N;ACC;FEM;SG	N;INAN;NOM;FEM;PL
ιδιοκτησία	властивість	ιδιοκτησία	властивість	N;ACC;FEM;SG	N;INAN;NOM;FEM;SG
ιδιοκτησία	майна	ιδιοκτησία	майна	N;ACC;FEM;SG	N;INAN;GEN;MASC;SG
ιδιοκτησία	власність	ιδιοκτησία	власність	N;ACC;FEM;SG	N;INAN;NOM;FEM;SG
ιδιοκτησία	майно	ιδιοκτησία	майно	N;ACC;FEM;SG	N;INAN;NOM;NEUT;SG
ιδιοκτησία	власники	ιδιοκτησία	власник	N;ACC;FEM;SG	N;ANIM;NOM;MASC;PL
ιδιοκτησία	належність	ιδιοκτησία	належність	N;ACC;FEM;SG	N;INAN;NOM;FEM;SG
ιδιοκτησία	власник	ιδιοκτησία	власник	N;ACC;FEM;SG	N;ANIM;NOM;MASC;SG
ιδιοκτησία	власність	ιδιοκτησία	власність	N;ACC;FEM;SG	N;INAN;NOM;FEM;SG
είσοδος	вводити	είσοδος	вводити	N;NOM;FEM;SG	V;IPFV;NFIN
είσοδος	вхідний	είσοδος	вхідний	N;NOM;FEM;SG	ADJ;NOM;MASC;SG
είσοδος	вхідні	είσοδος	вхідний	N;NOM;FEM;SG	ADJ;NOM;PL
σχηματίζεται	сформована	σχηματίζω	сформований	V;IPFV;IND;SG;3;PRS;FIN;PASS	ADJ;PFV;NOM;FEM;SG;V.PTCP;PASS
σχηματίζεται	оформлено	σχηματίζω	оформілий	V;IPFV;IND;SG;3;PRS;FIN;PASS	V;PFV;IND;0;FIN
σχηματίζεται	сформовано	σχηματίζω	сформовано	V;IPFV;IND;SG;3;PRS;FIN;PASS	V;PFV;IND;0;FIN
αποσαφήνιση	прояснити	αποσαφήνιση	прояснити	N;NOM;FEM;SG	V;PFV;NFIN
αποσαφήνιση	вияснити	αποσαφήνιση	вияснити	N;NOM;FEM;SG	V;PFV;NFIN
μεσόγειο	середземне	μεσόγειο	середземний	PROPN;ACC;FEM;SG	ADJ;NOM;NEUT;SG
αεροσκαφών	літак	αεροσκαφή	літак	N;GEN;NEUT;PL	N;INAN;NOM;MASC;SG
αεροσκαφών	авіаційна	αεροσκαφή	авіаційний	N;GEN;NEUT;PL	ADJ;NOM;FEM;SG
χάρτες	картах	χάρτης	карта	N;NOM;MASC;PL	N;INAN;DAT;FEM;PL
χοσέ	хосе	χοσέ	хось		PROPN;ANIM;NOM;FEM;SG
χοσέ	жозе	χοσέ	жоза		PROPN;ANIM;NOM;FEM;SG
χοσέ	хосе	χοσέ	хось		PROPN;ANIM;NOM;FEM;SG
ζηλανδία	зеландії	ζηλανδία	зеландія	PROPN;ACC;FEM;SG	PROPN;INAN;GEN;FEM;SG
ζηλανδία	земельні	ζηλανδία	земельний	PROPN;ACC;FEM;SG	ADJ;NOM;PL
ζηλανδία	зеландія	ζηλανδία	зеландія	PROPN;ACC;FEM;SG	N;INAN;NOM;FEM;SG
μαξ	макс	μαξ	макс		PROPN;ANIM;NOM;MASC;SG
επαγγελματίας	професійний	επαγγελματίας	професійний	N;NOM;FEM;SG	ADJ;NOM;MASC;SG
επαγγελματίας	professional	επαγγελματίας	professional	N;NOM;FEM;SG	
επαγγελματίας	професійні	επαγγελματίας	професійний	N;NOM;FEM;SG	ADJ;NOM;PL
επαγγελματίας	pro	επαγγελματίας	pro	N;NOM;FEM;SG	
επαγγελματίας	профі	επαγγελματίας	профа	N;NOM;FEM;SG	
επαγγελματίας	правозахисники	επαγγελματίας	правозахисник	N;NOM;FEM;SG	N;ANIM;NOM;MASC;PL
αντίστασης	опору	αντίσταση	опорий	N;GEN;FEM;SG	N;INAN;NOM;MASC;SG
αντίστασης	опір	αντίσταση	опір	N;GEN;FEM;SG	N;INAN;NOM;MASC;SG
συστηματική	systematic	συστηματικός	systematic	ADJ;NOM;FEM;SG	
ίχνη	доріжок	ίχνος	доріжка	N;NOM;NEUT;PL	N;INAN;GEN;FEM;PL
ίχνη	слідкує	ίχνος	слідкувати	N;NOM;NEUT;PL	V;IPFV;IND;SG;3;PRS;FIN
ίχνη	траса	ίχνος	траса	N;NOM;NEUT;PL	N;INAN;NOM;FEM;SG
ίχνη	трасування	ίχνος	трасування	N;NOM;NEUT;PL	N;INAN;NOM;NEUT;SG
μηνών	місяці	μήνας	місяць	N;GEN;MASC;PL	N;INAN;NOM;MASC;PL
μηνών	місяцями	μήνας	місяцями	N;GEN;MASC;PL	N;INAN;INS;MASC;PL
σπορ	спортивні	σπορ	спортивний	N	ADJ;NOM;PL
διαστάσεων	невичерпне	διάσταση	невичерпний	N;GEN;FEM;PL	ADJ;NOM;NEUT;SG
στρατηγική	стратегії	στρατηγική	стратегія	N;NOM;FEM;SG	N;INAN;NOM;FEM;PL
δημοσίευση	публікувати	δημοσίευση	публікувати	N;NOM;FEM;SG	V;IPFV;NFIN
δημοσίευση	оприлюднити	δημοσίευση	оприлюднити	N;NOM;FEM;SG	V;PFV;NFIN
δημοσίευση	опублікувати	δημοσίευση	опублікувати	N;NOM;FEM;SG	V;PFV;NFIN
δημοσίευση	публікацію	δημοσίευση	публікація	N;NOM;FEM;SG	N;INAN;ACC;FEM;SG
δημοσίευση	опублікований	δημοσίευση	опублікований	N;NOM;FEM;SG	ADJ;PFV;NOM;MASC;SG;V.PTCP;PASS
δημοσίευση	оприлюднено	δημοσίευση	оприлюднити	N;NOM;FEM;SG	V;PFV;IND;0;FIN
δημοσίευση	опубліковано	δημοσίευση	опубліковано	N;NOM;FEM;SG	V;PFV;IND;0;FIN
δημοσίευση	дописі	δημοσίευση	допис	N;NOM;FEM;SG	ADV
δημοσίευση	опублікувати	δημοσίευση	опублікувати	N;NOM;FEM;SG	V;PFV;NFIN
δημοσίευση	допису	δημοσίευση	допис	N;NOM;FEM;SG	N;INAN;GEN;MASC;SG
παρέμειναν	залишилася	παραμένω	залишитися	V;PFV;IND;PL;3;PST;FIN;ACT	V;PFV;FEM;IND;SG;PST;FIN
βιβλιοθήκες	бібліотек	βιβλιοθήκη	бібліотека	V;PFV;IND;PL;2;PST;FIN;PASS	N;INAN;GEN;FEM;PL
βιβλιοθήκες	бібліотеки	βιβλιοθήκη	бібліотека	V;PFV;IND;PL;2;PST;FIN;PASS	N;INAN;NOM;FEM;PL
βιβλιοθήκες	бібліотеках	βιβλιοθήκη	бібліотека	V;PFV;IND;PL;2;PST;FIN;PASS	N;INAN;ESS;FEM;PL
ανακοίνωση	комунікації	ανακοίνωση	комунікація	N;NOM;FEM;SG	N;INAN;NOM;FEM;PL
ευρύ	широкий	ευρύς	широкий	N;NOM;NEUT;SG	ADJ;NOM;MASC;SG
ευρύ	широка	ευρύς	широка	N;NOM;NEUT;SG	ADJ;NOM;FEM;SG
κόμικς	comics	κόμικός	comics	ADV	
κόμικς	комікси	κόμικός	комікс	ADV	N;INAN;NOM;MASC;PL
κόμικς	комікс	κόμικός	комікс	ADV	N;INAN;NOM;MASC;SG
σκάφη	човнів	σκάφος	човен	N;NOM;NEUT;PL	N;INAN;GEN;MASC;PL
σκάφη	кораблів	σκάφος	корабель	N;NOM;NEUT;PL	N;INAN;GEN;MASC;PL
σκάφη	посудин	σκάφος	посудина	N;NOM;NEUT;PL	N;INAN;GEN;FEM;PL
γνώσεις	знань	γνώση	знання	N;NOM;FEM;PL	N;INAN;GEN;NEUT;PL
γνώσεις	знання	γνώση	знання	N;NOM;FEM;PL	N;INAN;NOM;NEUT;SG
απαραίτητη	необхідно	απαραίτητος	необхідно	ADJ;NOM;FEM;SG	ADV
απαραίτητη	необхідні	απαραίτητος	необхідний	ADJ;NOM;FEM;SG	ADJ;NOM;PL
απαραίτητη	необхідним	απαραίτητος	необхідний	ADJ;NOM;FEM;SG	ADJ;INS;NEUT;SG
ζώνες	зон	ζώνη	зона	N;NOM;FEM;PL	N;INAN;GEN;FEM;PL
θύματα	жертв	θύμα	жертва	N;NOM;NEUT;PL	N;INAN;GEN;FEM;PL
θύματα	жертвами	θύμα	жертва	N;NOM;NEUT;PL	N;ANIM;INS;FEM;PL
θύματα	постраждалих	θύμα	постраждалий	N;NOM;NEUT;PL	ADJ;ANIM;PFV;ACC;PL;V.PTCP;PASS
θύματα	постраждалим	θύμα	постраждалий	N;NOM;NEUT;PL	ADJ;PFV;INS;MASC;SG;V.PTCP;PASS
επιθετικός	агресивні	επιθετικός	агресивний	ADJ;NOM;MASC;SG	ADJ;NOM;PL
πετρούπολη	петербург	πετρούπολη	петербург	PROPN;ACC;FEM;SG	PROPN;INAN;NOM;MASC;SG
πνευματικά	духовні	πνευματικά	духовний	ADV	ADJ;NOM;PL
άλμα	стрибати	άλμα	стрибати	N;NOM;NEUT;SG	V;IPFV;NFIN
άλμα	перейти	άλμα	перейти	N;NOM;NEUT;SG	V;PFV;NFIN
άλμα	alma	άλμα	alma	N;NOM;NEUT;SG	
πολιτικούς	політики	πολιτικός	політика	ADJ;NOM;MASC;PL	N;INAN;NOM;FEM;PL
δήλωση	заява	δήλωση	заява	N;ACC;FEM;SG	N;INAN;NOM;FEM;SG
δήλωση	виписка	δήλωση	виписка	N;ACC;FEM;SG	N;INAN;NOM;FEM;SG
δήλωση	твердження	δήλωση	твердження	N;ACC;FEM;SG	N;INAN;NOM;NEUT;SG
δήλωση	декларація	δήλωση	декларація	N;ACC;FEM;SG	N;INAN;NOM;FEM;SG
δήλωση	оголошення	δήλωση	оголошення	N;ACC;FEM;SG	N;INAN;NOM;NEUT;SG
θέα	view	θέα	view	N;NOM;FEM;SG	
θέα	переглянути	θέα	переглянути	N;NOM;FEM;SG	V;PFV;NFIN
ουκρανίας	україна	ουκρανία	україна	PROPN;GEN;FEM;SG	PROPN;INAN;NOM;FEM;SG
ουκρανίας	україні	ουκρανία	україна	PROPN;GEN;FEM;SG	PROPN;INAN;DAT;FEM;SG
ουκρανίας	український	ουκρανία	український	PROPN;GEN;FEM;SG	ADJ;NOM;MASC;SG
ουκρανίας	українець	ουκρανία	українець	PROPN;GEN;FEM;SG	N;ANIM;NOM;MASC;SG
ουκρανίας	українська	ουκρανία	український	PROPN;GEN;FEM;SG	ADJ;NOM;FEM;SG
ηθική	етичних	ηθικός	етичний	ADJ;NOM;FEM;SG	ADJ;GEN;PL
ηθική	етика	ηθικός	етик	ADJ;NOM;FEM;SG	N;INAN;NOM;FEM;SG
ηθική	мораль	ηθικός	мораль	ADJ;NOM;FEM;SG	N;INAN;NOM;FEM;SG
ηθική	мораль	ηθικός	мораль	ADJ;NOM;FEM;SG	N;INAN;NOM;FEM;SG
ηθική	мораль	ηθικός	мораль	ADJ;NOM;FEM;SG	N;INAN;NOM;FEM;SG
ξύλο	вуд	ξύλο	вуд.	N;NOM;NEUT;SG	
ξύλο	лісова	ξύλο	лісовий	N;NOM;NEUT;SG	ADJ;NOM;FEM;SG
ανάγνωση	прочитайте	ανάγνωση	прочитати	N;NOM;FEM;SG	V;PFV;IMP;PL;2;FIN
ανάγνωση	читати	ανάγνωση	читати	N;NOM;FEM;SG	V;IPFV;NFIN
ανάγνωση	прочитані	ανάγνωση	прочитаний	N;NOM;FEM;SG	ADJ;PFV;NOM;PL;V.PTCP;PASS
ανάγνωση	читайте	ανάγνωση	читати	N;NOM;FEM;SG	V;IPFV;IMP;PL;2;FIN
