бретань	bretagne	бретання	bretagny	PROPN;INAN;NOM;MASC;SG	
записати	piszcie	записати	pisać	V;PFV;NFIN	V;IPFV;IMP;PL;2;FIN;ACT
записати	pisać	записати	pisać	V;PFV;NFIN	V;IPFV;NFIN;ACT
записати	pisz	записати	pisać	V;PFV;NFIN	V;IPFV;IMP;SG;2;FIN;ACT
записати	rekord	записати	rekord	V;PFV;NFIN	N;NOM;MASC;SG
записати	zapis	записати	zapis	V;PFV;NFIN	N;NOM;MASC;SG
записати	płyta	записати	płyta	V;PFV;NFIN	N;NOM;FEM;SG
записати	płonie	записати	płonąć	V;PFV;NFIN	V;IPFV;IND;SG;3;PRS;FIN;ACT
записати	spalić	записати	spalić	V;PFV;NFIN	V;IPFV;NFIN;ACT
записати	spal	записати	spal	V;PFV;NFIN	V;IPFV;MASC;IND;SG;PST;FIN;ACT
куби	kuba	куба	kuba	PROPN;INAN;NOM;FEM;SG	PROPN;NOM;MASC;SG
уникати	uniknąć	уникати	uniknąć	V;IPFV;NFIN	V;PFV;NFIN;ACT
звільнено	zwolniona	звільнити	zwolnić	V;PFV;IND;0;FIN	ADJ;PFV;NOM;FEM;SG;POS;V.PTCP;PASS
звільнено	zwolniony	звільнити	zwolnić	V;PFV;IND;0;FIN	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS
звільнено	zwolnieni	звільнити	zwolnić	V;PFV;IND;0;FIN	ADJ;PFV;NOM;MASC;PL;POS;V.PTCP;PASS
звільнено	uwolniony	звільнити	uwolnić	V;PFV;IND;0;FIN	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS
албанія	albanii	албанія	albania	N;INAN;NOM;FEM;SG	
туристичний	turystycznych	туристичний	turystyczny	ADJ;NOM;MASC;SG	ADJ;GEN;MASC;PL
туристичний	turysta	туристичний	turysta	ADJ;NOM;MASC;SG	N;NOM;MASC;SG
пола	pola	поло	pole		
дружба	przyjaźnie	дружба	przyjaźń	N;INAN;NOM;FEM;SG	V;IPFV;IND;SG;PRS;FIN;ACT
дружба	przyjaźni	дружба	przyjaźń	N;INAN;NOM;FEM;SG	V;IPFV;IND;SG;3;PRS;FIN;ACT
чорногорія	czarnogóra	чорногорія	czarnogór	N;INAN;NOM;FEM;SG	ADJ;NOM;FEM;SG
венера	venus	венеро	venus	N;ANIM;NOM;FEM;SG	
венера	wenus	венеро	wenus	N;ANIM;NOM;FEM;SG	
айрес	aires	айрес	aires		PROPN;NOM;MASC;SG
могилу	grobie	могила	grób	N;INAN;ACC;FEM;SG	N;DAT;MASC;SG
могилу	grobu	могила	grób	N;INAN;ACC;FEM;SG	N;GEN;MASC;SG
ніжин	nieżynie	ніжин	nieżynie	PROPN;INAN;NOM;MASC;SG	
підключення	łączące	підключення	łączyć	N;INAN;NOM;NEUT;SG	ADJ;IPFV;NOM;MASC;SG;POS;V.PTCP;ACT
комбінації	kombinacji	комбінація	kombinacja	N;INAN;ACC;FEM;PL	N;GEN;FEM;SG
поліцейський	policjant	поліцейський	policjant	ADJ;NOM;MASC;SG	N;NOM;MASC;SG
поліцейський	gliny	поліцейський	glina	ADJ;NOM;MASC;SG	
поліцейський	glina	поліцейський	glina	ADJ;NOM;MASC;SG	
поліцейський	gliniarz	поліцейський	gliniarz	ADJ;NOM;MASC;SG	N;NOM;MASC;SG
поліцейський	policjant	поліцейський	policjant	ADJ;NOM;MASC;SG	N;NOM;MASC;SG
дам	dame	дам	dam		
поверхонь	powierzchnie	поверхня	powierzchnie	N;INAN;GEN;FEM;PL	N;NOM;FEM;PL
воювали	walczył	воювати	walczyć	V;IPFV;IND;PL;PST;FIN	V;IPFV;MASC;IND;SG;PST;FIN;ACT
курорт	resort	курорт	resort	N;INAN;NOM;MASC;SG	V;IPFV;IND;SG;PRS;FIN;ACT
позитивний	dodatni	позитивний	dodatnić	ADJ;NOM;MASC;SG	
позитивний	pozytywnie	позитивний	pozytywnie	ADJ;NOM;MASC;SG	ADV
туніс	tunezja	туніс	tunezja	PROPN;INAN;NOM;MASC;SG	
туніс	tunezja	туніс	tunezja	PROPN;INAN;NOM;MASC;SG	
туніс	tunis	туніс	tunis	PROPN;INAN;NOM;MASC;SG	PROPN;NOM;MASC;SG
чай	herbaty	чай	herbata	N;INAN;NOM;MASC;SG	N;GEN;FEM;PL
кримінальні	kryminalne	кримінальний	kryminalny	ADJ;NOM;PL	ADJ;NOM;NEUT;SG
кримінальні	karnego	кримінальний	karny	ADJ;NOM;PL	ADJ;ACC;MASC;SG
кримінальні	przestępcy	кримінальний	przestępca	ADJ;NOM;PL	N;NOM;MASC;PL
кримінальні	przestępca	кримінальний	przestępca	ADJ;NOM;PL	N;NOM;MASC;SG
кримінальні	kryminalista	кримінальний	kryminalista	ADJ;NOM;PL	N;NOM;MASC;SG
вірус	wirusów	вірус	wirus	N;INAN;NOM;MASC;SG	N;GEN;MASC;PL
вірус	wirusy	вірус	wirus	N;INAN;NOM;MASC;SG	
вірус	wirusa	вірус	wirus	N;INAN;NOM;MASC;SG	
зосереджені	koncentracją	зосереджений	koncentracja	ADJ;PFV;NOM;PL;V.PTCP;PASS	N;INS;FEM;SG
розрив	break	розрив	break	N;INAN;NOM;MASC;SG	
розрив	przerwa	розрив	przerwa	N;INAN;NOM;MASC;SG	
розрив	złamać	розрив	złamać	N;INAN;NOM;MASC;SG	V;PFV;NFIN;ACT
розрив	luka	розрив	luka	N;INAN;NOM;MASC;SG	
розрив	gap	розрив	gapić	N;INAN;NOM;MASC;SG	
куля	sfery	куля	sfery	N;INAN;NOM;FEM;SG	N;ACC;FEM;SG
куля	kuli	куля	kula	N;INAN;NOM;FEM;SG	N;GEN;FEM;SG
куля	kula	куля	kula	N;INAN;NOM;FEM;SG	
куля	kula	куля	kula	N;INAN;NOM;FEM;SG	
куля	kulka	куля	kulka	N;INAN;NOM;FEM;SG	
легенд	legend	легенд	legend	N;INAN;GEN;FEM;PL	
легенд	legendy	легенд	legenda	N;INAN;GEN;FEM;PL	
органічні	organicznych	органічний	organiczny	ADJ;NOM;PL	ADJ;GEN;MASC;PL
органічні	organiczne	органічний	organiczny	ADJ;NOM;PL	ADJ;NOM;NEUT;SG
органічні	ekologiczna	органічний	ekologiczny	ADJ;NOM;PL	ADJ;NOM;FEM;SG
органічні	organiczny	органічний	organiczny	ADJ;NOM;PL	ADJ;NOM;MASC;SG
органічні	ekologiczne	органічний	ekologiczny	ADJ;NOM;PL	ADJ;NOM;NEUT;SG
підприємців	przedsiębiorcy	підприємець	przedsiębiorca	N;ANIM;ACC;MASC;PL	N;NOM;MASC;PL
підприємців	przedsiębiorcom	підприємець	przedsiębiorca	N;ANIM;ACC;MASC;PL	N;DAT;MASC;PL
ресторан	restauracji	ресторан	restauracja	N;INAN;NOM;MASC;SG	N;GEN;FEM;SG
цілу	całość	цілий	całość	ADJ;ACC;FEM;SG	N;NOM;FEM;SG
цілу	cały	цілий	cały	ADJ;ACC;FEM;SG	ADJ;NOM;MASC;SG
цілу	cała	цілий	cały	ADJ;ACC;FEM;SG	ADJ;NOM;FEM;SG
цілу	cał	цілий	cał	ADJ;ACC;FEM;SG	ADV
згоду	zatwierdzanie	згоду	zatwierdzać	N;INAN;ACC;FEM;SG	N;IPFV;NOM;NEUT;SG;POS;V.MSDR
згоду	zatwierdzenia	згоду	zatwierdzić	N;INAN;ACC;FEM;SG	N;GEN;NEUT;SG
згоду	homologacji	згоду	homologacja	N;INAN;ACC;FEM;SG	N;GEN;FEM;SG
згоду	zatwierdzenie	згоду	zatwierdzenie	N;INAN;ACC;FEM;SG	N;NOM;NEUT;SG
згоду	zgody	згоду	zgoda	N;INAN;ACC;FEM;SG	N;GEN;FEM;SG
згоду	zgoda	згоду	zgoda	N;INAN;ACC;FEM;SG	N;NOM;FEM;SG
коричневий	brown	коричневий	browna	ADJ;NOM;MASC;SG	
коричневий	brąz	коричневий	brąz	ADJ;NOM;MASC;SG	
ірані	irani	іран	irani	PROPN;INAN;NOM;MASC;SG	
коробки	skrzynki	коробка	skrzynka	N;INAN;NOM;FEM;PL	N;ACC;FEM;PL
лави	lawa	лава	lawa	N;INAN;NOM;FEM;PL	N;NOM;FEM;SG
шкода	żal	шкода	żal		V;IND;PRS;FIN
шкода	szkoda	шкода	szkoda		V;IND;PRS;FIN
шкода	litości	шкода	litość		N;GEN;FEM;SG
шкода	przepraszam	шкода	przepraszać		V;IPFV;IND;SG;1;PRS;FIN;ACT
шкода	żal	шкода	żal		V;IND;PRS;FIN
шкода	żałować	шкода	żałować		V;IPFV;NFIN;ACT
делла	della	делло	dell	PROPN;ANIM;NOM;MASC;SG	
фарби	farba	фарба	farba	N;INAN;NOM;FEM;PL	N;NOM;FEM;SG
фарби	farby	фарба	farba	N;INAN;NOM;FEM;PL	N;ACC;FEM;PL
сформовано	utworzony	сформовано	utworzyć	V;PFV;IND;0;FIN	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS
сформовано	utworzona	сформовано	utworzyć	V;PFV;IND;0;FIN	ADJ;PFV;NOM;FEM;SG;POS;V.PTCP;PASS
сформовано	utworzone	сформовано	utworzyć	V;PFV;IND;0;FIN	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
собака	psy	собака	pies	N;ANIM;NOM;MASC;SG	N;NOM;MASC;PL
шолом	hełm	шолом	hełm	N;INAN;NOM;MASC;SG	N;ACC;MASC;SG
шолом	kask	шолом	kaska	N;INAN;NOM;MASC;SG	N;ACC;MASC;SG
пропаганда	propagandy	пропаганда	propaganda	N;INAN;NOM;FEM;SG	N;GEN;FEM;SG
таджикистану	tadżykistan	таджикистаний	tadżykistan	PROPN;INAN;GEN;MASC;SG	
записані	napisane	записаний	napisać	ADJ;PFV;NOM;PL;V.PTCP;PASS	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
записані	pisemne	записаний	pisemny	ADJ;PFV;NOM;PL;V.PTCP;PASS	ADJ;NOM;NEUT;SG
записані	napisano	записаний	napisać	ADJ;PFV;NOM;PL;V.PTCP;PASS	V;PFV;IND;0;PST;FIN;ACT
записані	zapisane	записаний	zapisać	ADJ;PFV;NOM;PL;V.PTCP;PASS	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
шевчук	szewczuk	шевчук	szewczuk	PROPN;ANIM;NOM;MASC;SG	PROPN;NOM;MASC;SG
впливати	wpływ	впливати	wpływ	V;IPFV;NFIN	N;NOM;MASC;SG
впливати	wpływy	впливати	wpływ	V;IPFV;NFIN	N;NOM;MASC;PL
швейцарський	szwajcarską	швейцарський	szwajcarski	ADJ;NOM;MASC;SG	ADJ;ACC;FEM;SG
швейцарський	szwajcaria	швейцарський	szwajcariać	ADJ;NOM;MASC;SG	N;NOM;FEM;SG
сильних	upoważniona	сильний	upoważnić	ADJ;GEN;PL	ADJ;PFV;NOM;FEM;SG;POS;V.PTCP;PASS
сильних	upoważniony	сильний	upoważnić	ADJ;GEN;PL	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS
сильних	uprawniona	сильний	uprawnić	ADJ;GEN;PL	ADJ;PFV;NOM;FEM;SG;POS;V.PTCP;PASS
підприємстві	placówki	підприємство	placówka	N;INAN;DAT;NEUT;SG	N;NOM;FEM;PL
підприємстві	placówka	підприємство	placówka	N;INAN;DAT;NEUT;SG	N;NOM;FEM;SG
лікуванні	traktowanie	лікування	traktować	N;INAN;DAT;NEUT;SG	N;IPFV;NOM;NEUT;SG;POS;V.MSDR
лікуванні	traktować	лікування	traktować	N;INAN;DAT;NEUT;SG	V;IPFV;NFIN;ACT
лікуванні	traktuj	лікування	traktować	N;INAN;DAT;NEUT;SG	V;IPFV;IMP;SG;2;FIN;ACT
лікуванні	leczyć	лікування	leczyć	N;INAN;DAT;NEUT;SG	V;IPFV;NFIN;ACT
ліцензію	licencja	ліцензія	licencja	N;INAN;ACC;FEM;SG	N;NOM;FEM;SG
ліцензію	licencje	ліцензія	licencja	N;INAN;ACC;FEM;SG	N;NOM;FEM;PL
ліцензію	licencji	ліцензія	licencja	N;INAN;ACC;FEM;SG	N;GEN;FEM;SG
ліцензію	licencja	ліцензія	licencja	N;INAN;ACC;FEM;SG	N;NOM;FEM;SG
ліцензію	licencji	ліцензія	licencja	N;INAN;ACC;FEM;SG	N;GEN;FEM;SG
ліцензію	licencje	ліцензія	licencja	N;INAN;ACC;FEM;SG	N;NOM;FEM;PL
курт	kurt	курт	kurt	PROPN;ANIM;NOM;MASC;SG	PROPN;NOM;MASC;SG
курт	kurta	курт	kurta	PROPN;ANIM;NOM;MASC;SG	
курт	curt	курт	curt	PROPN;ANIM;NOM;MASC;SG	PROPN;NOM;MASC;SG
сумнів	wątpliwość	сумнів	wątpliwość	N;INAN;ACC;MASC;SG	N;NOM;FEM;SG
змішані	zmieszane	змішаний	zmieszać	ADJ;PFV;NOM;PL;V.PTCP;PASS	
змішані	mieszane	змішаний	mieszany	ADJ;PFV;NOM;PL;V.PTCP;PASS	ADJ;NOM;NEUT;SG
змішані	mieszana	змішаний	mieszać	ADJ;PFV;NOM;PL;V.PTCP;PASS	ADJ;NOM;FEM;SG
змішані	mieszany	змішаний	mieszany	ADJ;PFV;NOM;PL;V.PTCP;PASS	
змішані	mieszanej	змішаний	mieszany	ADJ;PFV;NOM;PL;V.PTCP;PASS	ADJ;GEN;FEM;SG
підтверджено	potwierdzona	підтверджити	potwierdzić	V;PFV;IND;0;FIN	ADJ;PFV;NOM;FEM;SG;POS;V.PTCP;PASS
підтверджено	potwierdzam	підтверджити	potwierdzać	V;PFV;IND;0;FIN	V;IPFV;IND;SG;1;PRS;FIN;ACT
підтверджено	potwierdzone	підтверджити	potwierdzić	V;PFV;IND;0;FIN	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
підтверджено	zatwierdzony	підтверджити	zatwierdzić	V;PFV;IND;0;FIN	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS
підтверджено	zatwierdzona	підтверджити	zatwierdzić	V;PFV;IND;0;FIN	ADJ;PFV;NOM;FEM;SG;POS;V.PTCP;PASS
підтверджено	zatwierdzone	підтверджити	zatwierdzić	V;PFV;IND;0;FIN	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
підтверджено	zatwierdzonych	підтверджити	zatwierdzić	V;PFV;IND;0;FIN	ADJ;PFV;GEN;MASC;PL;POS;V.PTCP;PASS
індивідуальні	indywidualny	індивідуальний	indywidualny	ADJ;NOM;PL	ADJ;NOM;MASC;SG
індивідуальні	indywidualne	індивідуальний	indywidualny	ADJ;NOM;PL	ADJ;NOM;NEUT;SG
індивідуальні	poszczególnych	індивідуальний	poszczególny	ADJ;NOM;PL	ADJ;GEN;MASC;PL
індивідуальні	indywidualnie	індивідуальний	indywidualnie	ADJ;NOM;PL	ADV
кримські	krymskiej	кримський	krymski	ADJ;NOM;PL	ADJ;GEN;FEM;SG
заарештовано	aresztowany	заарештовано	aresztować	V;PFV;IND;0;FIN	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS
заарештовано	aresztowana	заарештовано	aresztować	V;PFV;IND;0;FIN	ADJ;PFV;NOM;FEM;SG;POS;V.PTCP;PASS
заарештовано	aresztowani	заарештовано	aresztować	V;PFV;IND;0;FIN	ADJ;PFV;NOM;MASC;PL;POS;V.PTCP;PASS
альтернативний	alternatywa	альтернативний	alternatywa	ADJ;NOM;MASC;SG	N;NOM;FEM;SG
альтернативний	alternatywnie	альтернативний	alternatywnie	ADJ;NOM;MASC;SG	ADV
альтернативний	zastępca	альтернативний	zastępca	ADJ;NOM;MASC;SG	N;NOM;MASC;SG
альтернативний	zastępców	альтернативний	zastępca	ADJ;NOM;MASC;SG	N;ACC;MASC;PL
континенту	kontynent	континент	kontynent	N;INAN;GEN;MASC;SG	N;NOM;MASC;SG
ванкувер	vancouver	ванкувер	vancouver	PROPN;INAN;NOM;MASC;SG	N;NOM;MASC;SG
небесної	bosko	небесний	bosko	ADJ;GEN;FEM;SG	
зла	zło	зло	zło	N;INAN;NOM;NEUT;SG	
зла	zły	зло	zły	N;INAN;NOM;NEUT;SG	
зла	evil	зло	evil	N;INAN;NOM;NEUT;SG	
зла	zła	зло	zły	N;INAN;NOM;NEUT;SG	
траса	śladu	траса	ślad	N;INAN;NOM;FEM;SG	N;GEN;MASC;SG
встановлює	zestawy	встановлювати	zestaw	V;IPFV;IND;SG;3;PRS;FIN	N;NOM;MASC;PL
встановлює	komplety	встановлювати	komplet	V;IPFV;IND;SG;3;PRS;FIN	N;NOM;MASC;PL
глядача	widzowie	глядач	widzowo	N;ANIM;ACC;MASC;SG	N;NOM;MASC;PL
глядача	widzów	глядач	widz	N;ANIM;ACC;MASC;SG	N;ACC;MASC;PL
геологічні	geologiczna	геологічний	geologiczny	ADJ;NOM;PL	ADJ;NOM;FEM;SG
холодна	zimno	холодний	zimno	ADJ;NOM;FEM;SG	
холодна	chłód	холодний	chłód	ADJ;NOM;FEM;SG	N;NOM;MASC;SG
холодна	zimny	холодний	zimny	ADJ;NOM;FEM;SG	
холодна	zimna	холодний	zimny	ADJ;NOM;FEM;SG	
фільтр	filtry	фільтр	filtr	N;INAN;NOM;MASC;SG	N;NOM;MASC;PL
сильна	mocna	сильний	mocny	ADJ;NOM;FEM;SG	
мера	burmistrza	мера	burmistrz	N;ANIM;NOM;MASC;SG	N;ACC;MASC;SG
важливості	znaczenie	важливість	znaczenie	N;INAN;GEN;FEM;SG	N;NOM;NEUT;SG
ваз	vaz	ви	raz		
ваз	wazy	ви	wazyć		
ярмарок	sprawiedliwy	ярмарка	sprawiedliwy	N;INAN;NOM;MASC;SG	ADJ;NOM;MASC;SG
ярмарок	uczciwie	ярмарка	uczciwie	N;INAN;NOM;MASC;SG	ADV
ярмарок	targi	ярмарка	targa	N;INAN;NOM;MASC;SG	N;NOM;MASC;PL
ярмарок	fair	ярмарка	fair	N;INAN;NOM;MASC;SG	
ліцензія	licencje	ліцензія	licencja	N;INAN;NOM;FEM;SG	N;NOM;FEM;PL
ліцензія	licencji	ліцензія	licencja	N;INAN;NOM;FEM;SG	N;GEN;FEM;SG
ліцензія	licencji	ліцензія	licencja	N;INAN;NOM;FEM;SG	N;GEN;FEM;SG
ліцензія	licencje	ліцензія	licencja	N;INAN;NOM;FEM;SG	N;NOM;FEM;PL
геть	dala	геть	dala	ADV	
пісок	piach	пісок	pie	N;INAN;NOM;MASC;SG	
пісок	piasku	пісок	piasek	N;INAN;NOM;MASC;SG	N;GEN;MASC;SG
пера	pera	перо	pera	N;INAN;NOM;NEUT;PL	V;IPFV;IND;SG;2;PRS;FIN;ACT
пера	pióro	перо	pióro	N;INAN;NOM;NEUT;PL	
пера	piórko	перо	piórko	N;INAN;NOM;NEUT;PL	
гірше	gorszy	гірше	zły	ADV;CMPR	ADJ;NOM;CMPR;MASC;SG
гірше	gorsze	гірше	zły	ADV;CMPR	ADJ;NOM;CMPR;NEUT;SG
ворог	wrogowie	ворог	wróg	N;INAN;NOM;MASC;SG	N;NOM;MASC;PL
ворог	wroga	ворог	wróg	N;INAN;NOM;MASC;SG	
невдало	nieudane	невдало	nieudany	ADV	ADJ;NOM;NEUT;SG
невдало	niepowodzenie	невдало	niepowodzenie	ADV	N;NOM;NEUT;SG
невдало	zawodzi	невдало	zawódź	ADV	V;IPFV;IND;SG;3;PRS;FIN;ACT
девіз	motto	девіз	motto	N;INAN;NOM;MASC;SG	
лицарі	rycerzy	лицар	rycerz	N;ANIM;NOM;MASC;PL	N;ACC;MASC;PL
тривалості	zaniedbanie	тривалість	zaniedbać	N;INAN;GEN;FEM;SG	N;PFV;NOM;NEUT;SG;POS;V.MSDR
часті	częste	частий	częsty	ADJ;NOM;PL	
часті	często	частий	często	ADJ;NOM;PL	ADV
завершити	koniec	завершити	koniec	V;PFV;NFIN	N;NOM;MASC;SG
завершити	end	завершити	end	V;PFV;NFIN	
завершити	kompletny	завершити	kompletny	V;PFV;NFIN	ADJ;NOM;MASC;SG
завершити	kompletna	завершити	kompletny	V;PFV;NFIN	ADJ;NOM;FEM;SG
завершити	kompletne	завершити	kompletny	V;PFV;NFIN	ADJ;NOM;NEUT;SG
розквіт	kwitnie	розквіт	kwitnie	N;INAN;NOM;MASC;SG	V;IPFV;IND;SG;3;PRS;FIN;ACT
змінні	zmiennych	змінний	zmienny	ADJ;NOM;PL	ADJ;GEN;MASC;PL
змінні	zmienne	змінний	zmienny	ADJ;NOM;PL	ADJ;NOM;NEUT;SG
чоловічу	męskość	чоловічий	męskość	ADJ;ACC;FEM;SG	N;NOM;FEM;SG
чоловічу	męskości	чоловічий	męskość	ADJ;ACC;FEM;SG	N;GEN;FEM;SG
клер	claire	клер	clairy	PROPN;ANIM;NOM;FEM;SG	V;IPFV;IND;SG;1;PRS;FIN;ACT
клер	clair	клер	claira	PROPN;ANIM;NOM;FEM;SG	
нікого	ktokolwiek	ніхто	ktokolwiek	PRO;ANIM;ACC	PRO;NOM;MASC;SG
нікого	każdy	ніхто	każdy	PRO;ANIM;ACC	DET;NOM;MASC;SG
нікого	nikt	ніхто	nikt	PRO;ANIM;ACC	PRO;NOM;MASC;SG
террі	terry	терр	terry	PROPN;ANIM;NOM;MASC;SG	PROPN;NOM;MASC;SG
раннє	wczesna	ранній	wczesny	ADJ;NOM;NEUT;SG	
раннє	wcześnie	ранній	wcześnie	ADJ;NOM;NEUT;SG	ADV
раннє	wczesne	ранній	wczesny	ADJ;NOM;NEUT;SG	
задня	tylny	задній	tylny	N;INAN;NOM;FEM;SG	ADJ;NOM;MASC;SG
задня	tylnej	задній	tylny	N;INAN;NOM;FEM;SG	ADJ;GEN;FEM;SG
вибрана	wybrano	вибраний	wybrać	ADJ;PFV;NOM;FEM;SG;V.PTCP;PASS	V;PFV;IND;0;PST;FIN;ACT
вибрана	wybrani	вибраний	wybrany	ADJ;PFV;NOM;FEM;SG;V.PTCP;PASS	ADJ;PFV;NOM;MASC;PL;POS;V.PTCP;PASS
інфраструктура	infrastruktury	інфраструктура	infrastruktura	N;INAN;NOM;FEM;SG	N;GEN;FEM;SG
інфраструктура	infrastrukturę	інфраструктура	infrastruktura	N;INAN;NOM;FEM;SG	N;ACC;FEM;SG
присвячено	poświęcone	присвячити	poświęcić	V;PFV;IND;0;FIN	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
присвячено	oddany	присвячити	oddać	V;PFV;IND;0;FIN	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS
присвячено	poświęcona	присвячити	poświęcić	V;PFV;IND;0;FIN	ADJ;PFV;NOM;FEM;SG;POS;V.PTCP;PASS
присвячено	poświęcony	присвячити	poświęcić	V;PFV;IND;0;FIN	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS
присвячено	oddani	присвячити	oddać	V;PFV;IND;0;FIN	ADJ;PFV;NOM;MASC;PL;POS;V.PTCP;PASS
кіото	kioto	кіото	kioto	PROPN;INAN;NOM;NEUT;SG	
продюсери	producentów	продюсер	producent	N;ANIM;NOM;MASC;PL	N;ACC;MASC;PL
продюсери	producentom	продюсер	producent	N;ANIM;NOM;MASC;PL	N;DAT;MASC;PL
навчальної	tutorial	навчальний	tutorial	ADJ;GEN;FEM;SG	N;NOM;MASC;SG
математичної	matematyki	математичний	matematyk	ADJ;GEN;FEM;SG	N;GEN;FEM;SG
математичної	matematyka	математичний	matematyka	ADJ;GEN;FEM;SG	N;NOM;FEM;SG
реалізувати	wdrożenie	реалізувати	wdrożyć	V;PFV;NFIN	N;PFV;NOM;NEUT;SG;POS;V.MSDR
реалізувати	wdrożenia	реалізувати	wdrożyć	V;PFV;NFIN	N;PFV;GEN;NEUT;SG;POS;V.MSDR
наміри	intencji	намір	intencja	N;INAN;NOM;MASC;PL	N;GEN;FEM;SG
черепаха	turtle	черепах	turtło	N;ANIM;NOM;FEM;SG	
черепаха	żółwia	черепах	żółwia	N;ANIM;NOM;FEM;SG	N;ACC;MASC;SG
черепаха	żółwia	черепах	żółwia	N;ANIM;NOM;FEM;SG	N;ACC;MASC;SG
синонім	synonim	синонім	synoni	N;INAN;NOM;MASC;SG	V;IPFV;IND;SG;PRS;FIN;ACT
кінематограф	kina	кінематограф	kino	N;INAN;NOM;MASC;SG	N;GEN;NEUT;SG
страв	naczynia	страва	naczynie	N;INAN;GEN;FEM;PL	N;NOM;NEUT;PL
стік	przepust	стекти	przepust	N;INAN;NOM;MASC;SG	N;ACC;MASC;SG
браян	brian	браяна	brian	PROPN;ANIM;NOM;MASC;SG	PROPN;NOM;MASC;SG
браян	briana	браяна	briana	PROPN;ANIM;NOM;MASC;SG	
браян	bryan	браяна	bryan	PROPN;ANIM;NOM;MASC;SG	PROPN;NOM;MASC;SG
гільдії	gildii	гільдія	gildia	N;INAN;NOM;FEM;PL	N;GEN;FEM;SG
рон	rhône	рон	rhnny	INTJ	
рон	rona	рон	rona	INTJ	
рон	ron	рон	ron	INTJ	PROPN;NOM;MASC;SG
традиційна	tradycyjnie	традиційний	tradycyjnie	ADJ;NOM;FEM;SG	ADV
традиційна	tradycja	традиційний	tradycja	ADJ;NOM;FEM;SG	N;NOM;FEM;SG
традиційна	tradycyjnych	традиційний	tradycyjny	ADJ;NOM;FEM;SG	ADJ;GEN;MASC;PL
симон	szymon	симон	szymon	PROPN;ANIM;NOM;MASC;SG	PROPN;NOM;MASC;SG
симон	simon	симон	simon	PROPN;ANIM;NOM;MASC;SG	PROPN;NOM;MASC;SG
залізний	żelazo	залізний	żelazo	ADJ;NOM;MASC;SG	N;NOM;NEUT;SG
залізний	żelaza	залізний	żelazo	ADJ;NOM;MASC;SG	
залізний	iron	залізний	iron	ADJ;NOM;MASC;SG	
залізний	żelazko	залізний	żelazko	ADJ;NOM;MASC;SG	N;NOM;NEUT;SG
якоб	jacob	якоб	jacob	PROPN;ANIM;NOM;MASC;SG	N;NOM;MASC;SG
