von	출신	von	출신	ADP	N
normalen	평범	normal	평범	ADJ	
normalen	정규	normal	정규	ADJ	
normalen	보통	normal	보통	ADJ	N
normalen	평범	normal	평범	ADJ	
normalen	정상	normal	정상	ADJ	
höhepunkt	하이라이트	höhrunkt	하이라이트	ADJ	
höhepunkt	강조하기	höhrunkt	강조+하+기	ADJ	V
höhepunkt	강조	höhrunkt	강조	ADJ	N
höhepunkt	클라이맥스	höhrunkt	클라이맥스	ADJ	N
höhepunkt	피크	höhrunkt	피크	ADJ	
nachkommen	시드	nachkommen	시드	V;NFIN	
nachkommen	seed	nachkommen	seed	V;NFIN	
nachkommen	씨앗	nachkommen	씨앗	V;NFIN	
nachkommen	후예	nachkommen	후예	V;NFIN	
flächen	표면	flächen	표면	V;NFIN	
flächen	플롯	flächen	플롯	V;NFIN	N
flächen	영역	flächen	영역	V;NFIN	N
andrea	안드레아	andrea	안드레아	PROPN;NOM;SG	
vorgeschlagen	추천	vorschlagen	추천	V;V.PTCP	
kindheit	어릴적	kindheit	어릴+적		N
erhebung	콜렉션	Erhebung	콜렉션	N;NOM;FEM;SG	
erhebung	컬렉션	Erhebung	컬렉션	N;NOM;FEM;SG	
wind	바람	wind	바람	ADV	
wind	바람	wind	바람	ADV	
angesprochen	길러	ansprechen	기르+어	V;V.PTCP	
menschlichen	인간	menschlich	인간	ADJ	N
menschlichen	인체	menschlich	인체	ADJ	N
menschlichen	인간인	menschlich	인간인	ADJ	V
weiler	햄릿	weil	햄릿		PROPN
anlegen	만듭니다	anlegen	만들+ㅂ니다	V;NFIN	
anlegen	생성	anlegen	생성	V;NFIN	N
anlegen	만드세요	anlegen	만들+세요	V;NFIN	
umgang	다루기	umgehen	다루+기	N;SG	V
wächst	growing	wachsen	growing	V;IND;SG;3;PRS;FIN	
wächst	성장	wachsen	성장	V;IND;SG;3;PRS;FIN	N
wächst	자라고	wachsen	자라+고	V;IND;SG;3;PRS;FIN	
wächst	자라	wachsen	자+이+라	V;IND;SG;3;PRS;FIN	
positionen	직위	position	직위	V;NFIN	N
positionen	입장	position	입장	V;NFIN	N
positionen	포지션	position	포지션	V;NFIN	N
positionen	상품	position	상품	V;NFIN	N
positionen	항목	position	항목	V;NFIN	N
positionen	품목	position	품목	V;NFIN	N
positionen	아이템	position	아이템	V;NFIN	N
chile	칠레	chile	칠레	PROPN;NOM;NEUT;SG	PROPN
lewis	루이스	lewis	루이스	PROPN;NOM;MASC;SG	PROPN
out	아웃	out	아웃	PROPN	
ausgeschlossen	제외	ausschließen	제외	V;V.PTCP	
wild	야생	wild	야생		N
wild	사슴	wild	사슴		N
jackson	잭슨	jackson	잭슨	PROPN;NOM;MASC;SG	
erstellung	컴파일러	Erstellung	컴파일러	N;NOM;FEM;SG	
erstellung	컴파일	Erstellung	컴파+이+ㄹ	N;NOM;FEM;SG	
forschungen	조사	forschungen	조사	V;NFIN	N
forschungen	연구	forschungen	연구	V;NFIN	N
analog	아날로그	analog	아날로그	ADJ	N
analog	아날로그	analog	아날로그	ADJ	N
lokale	로컬	lokal	로컬	ADJ;NOM;FEM;PL	
lokale	현지	lokal	현지	ADJ;NOM;FEM;PL	
aufgegeben	버림	aufgeben	버리+ㅁ	V;V.PTCP	
aufgegeben	버림	aufgeben	버리+ㅁ	V;V.PTCP	
nordamerika	아메리카	nordamerika	아메리카	ADJ	PROPN
kanadischen	캐나디안	kanadisch	캐나디안	ADJ;NOM;MASC;PL	
kanadischen	캐나다인	kanadisch	캐나다+이+ㄴ	ADJ;NOM;MASC;PL	
böhmen	보헤미아	böhmen	보헤미아	PROPN;NOM;NEUT;SG	PROPN
islam	이슬람교	islam	이슬람교		N
islam	이슬람	islam	이슬람		N
antiken	골동품	antik	골동품	ADJ;NOM	N
antiken	고대	antik	고대	ADJ;NOM	N
annahme	가설	annehmen	가설		N
annahme	승천	annehmen	승천		N
annahme	합격	annehmen	합격		N
annahme	채택	annehmen	채택		N
annahme	입양	annehmen	입양		N
oberst	대령	oberst	대령		N
oberst	col	oberst	col		
nation	국민	nation	국민		N
präsentiert	선물	präsentieren	선물	V;V.PTCP	N
präsentiert	추천	präsentieren	추천	V;V.PTCP	
präsentiert	대표	präsentieren	대표	V;V.PTCP	
haut	피부	haut	피부		N
modern	모던	modern	모던	ADJ	
modern	현대	modern	현대	ADJ	N
modern	근대	modern	근대	ADJ	N
modern	근황	modern	근황	ADJ	
ray	레이	ray	레이	PROPN;NOM;SG	
schwierigkeiten	난이도	schwierigkeit	난이+도	N;NOM;FEM;PL	ADV
schwierigkeiten	어려움	schwierigkeit	어렵+ㅁ	N;NOM;FEM;PL	V
schwierigkeiten	어려움	schwierigkeit	어렵+ㅁ	N;NOM;FEM;PL	V
schwierigkeiten	고민	schwierigkeit	고민	N;NOM;FEM;PL	
eigentümer	주인	eigentüm	주인	ADJ	
eigentümer	소유자	eigentüm	소유자	ADJ	N
eigentümer	소유자	eigentüm	소유자	ADJ	N
são	sao	são	sao	PROPN;NOM;MASC;SG	
bedingt	조건부	bedingt	조건부	ADJ	
gefördert	지원	fördern	지원	V;V.PTCP	N
gefördert	스폰서	fördern	스폰서	V;V.PTCP	
gefördert	후원	fördern	후원	V;V.PTCP	N
bestes	최고	gut	최고	ADJ;NOM;NEUT;SG	N
bestes	베스트	gut	베스트	ADJ;NOM;NEUT;SG	N
gabriel	게이브리얼	gabriel	게이브리얼	PROPN;NOM;MASC;SG	
gabriel	가브리엘	gabriel	가브리엘	PROPN;NOM;MASC;SG	PROPN
beschädigt	부패	beschädigen	부패	V;V.PTCP	N
beschädigt	손상	beschädigen	손상	V;V.PTCP	N
neutral	중성	neutral	중성	ADJ	N
neutral	중립성	neutral	중립성	ADJ	N
neutral	중립	neutral	중립	ADJ	
kammer	챔버스	kammer	챔버스	N	
christen	기독교인	christ	기독교인		N
sektion	섹션	sektion	섹션	PROPN	N
anfrage	질문	anfrage	질문	ADJ;NOM;FEM;SG	N
anfrage	요청	anfrage	요청	ADJ;NOM;FEM;SG	N
anfrage	요청하기	anfrage	요청+하+기	ADJ;NOM;FEM;SG	V
anfrage	문의	anfrage	문+의	ADJ;NOM;FEM;SG	
anfrage	쿼리	anfrage	쿼리	ADJ;NOM;FEM;SG	N
anfrage	검색어	anfrage	검색+어	ADJ;NOM;FEM;SG	N
anfrage	조회	anfrage	조회	ADJ;NOM;FEM;SG	
gekennzeichnet	표시됨	kennzeichnen	표시+되+ㄴ	ADJ;V.PTCP	V
gekennzeichnet	플래그	kennzeichnen	플래그	ADJ;V.PTCP	N
firmen	회사	farmen	회사	V;NFIN	N
hoffnung	희망	hoffnung	희망		N
hoffnung	희망	hoffnung	희망		N
hoffnung	바라며	hoffnung	바라+며		
hoffnung	희망	hoffnung	희망		N
entwickelten	선진	entwickeln	선진	V;IND;PL;3;PST;FIN	
entwickelten	진화	entwickeln	진화	V;IND;PL;3;PST;FIN	N
stephen	스테파노	stephen	스테파노	PROPN	PROPN
stephen	스티븐	stephen	스티븐	PROPN	
lösen	분리	lösen	분리	V;NFIN	
lösen	해결	lösen	해결	V;NFIN	N
lösen	해결	lösen	해결	V;NFIN	N
ausgebildet	훈련	ausbilden	훈련	V;V.PTCP	N
erbe	상속인	erben	상속+이+ㄴ	N;NOM;NEUT;SG	V
erbe	상속자	erben	상속자	N;NOM;NEUT;SG	
erbe	레거시	erben	레거시	N;NOM;NEUT;SG	
ähnlichen	비슷함	ähnlich	비슷하+ㅁ	ADJ	V
ähnlichen	유사한	ähnlich	유사+하+ㄴ	ADJ	V
ähnlichen	비슷한	ähnlich	비슷+하+ㄴ	ADJ	V
ähnlichen	유사	ähnlich	유사	ADJ	
mittelpunkt	중앙	mittelpunkt	중앙	ADV	N
mittelpunkt	센터	mittelpunkt	센터	ADV	
plötzlich	갑작스럽게	plötzlich	갑작스럽+게	ADJ	
plötzlich	갑자기	plötzlich	갑자기	ADJ	ADV
elektrische	전기	elektrisch	전기	ADJ;NOM;FEM;PL	N
elektrische	전기	elektrisch	전기	ADJ;NOM;FEM;PL	N
nassau	나사우	nassau	나사우	PROPN;NOM;MASC;SG	
verleger	출판사	verleger	출판사	ADJ	N
verleger	퍼블리셔	verleger	퍼블리지+어	ADJ	
verleger	출판	verleger	출판	ADJ	N
verleger	출판사	verleger	출판사	ADJ	N
ecke	구석	eck	구석	ADV	
ecke	모퉁이	eck	모퉁+이	ADV	
ecke	코너	eck	코너	ADV	
innenstadt	다운타운	innenstadt	다운데우+ㄴ	ADJ	
innenstadt	시내	innenstadt	시내	ADJ	N
innenstadt	미드타운	innenstadt	미드럽+ㄴ	ADJ	
ruhestand	은퇴	ruhestehen	은퇴		N
ruhestand	은퇴	ruhestehen	은퇴		N
ruhestand	퇴직	ruhestehen	퇴직		N
ruhestand	은퇴	ruhestehen	은퇴		N
ruhestand	퇴직	ruhestehen	퇴직		N
irgendwann	someday	irgendwann	someday	ADV	
irgendwann	언젠가	irgendwann	언젠가	ADV	
irgendwann	언젠간	irgendwann	언젠간	ADV	
buchstaben	글자	buchstaben	글자	V;NFIN	
buchstaben	편지	buchstaben	편지	V;NFIN	N
buchstaben	편지	buchstaben	편지	V;NFIN	N
buchstaben	문자	buchstaben	문자	V;NFIN	N
buchstaben	등장인물	buchstaben	등장+인물	V;NFIN	N
sachen	것들	sachen	것+들	V;NFIN	N
sachen	사물	sachen	사물	V;NFIN	N
sachen	물건	sachen	물건	V;NFIN	
voraus	ahead	voraus	ahead	ADV	
anstatt	대신에	anstatt	대신+에		ADV
vertrieben	분산	vertreiben	분산	V;V.PTCP	N
sonntag	일요일	sonntag	일요일	PROPN	
sonntag	일요일	sonntag	일요일	PROPN	
christus	그리스도	christus	그리스도		PROPN
christus	크라이스트	christus	크라이스트		PROPN
verlust	상실	verlusen	상실		N
verlust	손실	verlusen	손실		N
verlust	손실	verlusen	손실		N
gestorben	사망	sterben	사망	V;V.PTCP	N
verlängert	확장	verlängern	확장	V;V.PTCP	N
verlängert	연장	verlängern	연장	V;V.PTCP	N
null	null	null	null		
offene	오픈	offen	오프+ㄴ	ADJ;NOM;FEM;PL	
offene	열기	offen	열+기	ADJ;NOM;FEM;PL	
zone	지대	zon	지대		N
zone	zone	zon	zone		
zone	영역	zon	영역		N
singles	singles	singles	singles	N;NOM;FEM;PL	
singles	싱글	singles	싱글	N;NOM;FEM;PL	
blut	피피	bluten	피피	N;NOM;NEUT;SG	
blut	블러드	bluten	블러드	N;NOM;NEUT;SG	
ersetzen	교체	ersetzen	교체	V;NFIN	N
ersetzen	교체	ersetzen	교체	V;NFIN	N
ersetzen	대체	ersetzen	대체	V;NFIN	ADV
pseudonym	별칭	pseudonym	별칭	ADJ	N
pseudonym	별명	pseudonym	별명	ADJ	
auswirkungen	영향	auswirkingen	영향	V;NFIN	N
auswirkungen	영향력	auswirkingen	영향력	V;NFIN	
auswirkungen	임팩트	auswirkingen	임팩트	V;NFIN	
auswirkungen	영향	auswirkingen	영향	V;NFIN	N
auswirkungen	효과	auswirkingen	효과	V;NFIN	N
auswirkungen	영향	auswirkingen	영향	V;NFIN	N
auswirkungen	영향	auswirkingen	영향	V;NFIN	N
auswirkungen	효과	auswirkingen	효과	V;NFIN	N
ausführung	구현	ausführung	구현		N
ausführung	처형	ausführung	처형		N
ausführung	실행	ausführung	실행		N
mord	살인	mord	살인		
mord	치사	mord	치사		N
mord	암살	mord	암살		N
mord	살인사건	mord	살인사건		
mord	살인죄	mord	살인죄		
mord	살인	mord	살인		
jäger	사냥꾼	jag	사냥꾼	ADJ	N
jäger	헌터	jag	헌터	ADJ	
jäger	사냥꾼	jag	사냥꾼	ADJ	N
jäger	헌터	jag	헌터	ADJ	
betroffen	영향받음	betreffen	영향받+ㅁ	ADJ	
betroffen	영향권	betreffen	영향권	ADJ	N
spielfilm	드라마	spielfilm	드라마	PROPN	
spielfilm	영화	spielfilm	영화	PROPN	N
spielfilm	필름	spielfilm	필름	PROPN	N
spielfilm	영화	spielfilm	영화	PROPN	N
davor	이전	davor	이전	ADV	N
carlo	카를로	carlo	카를+로	PROPN;NOM;MASC;SG	ADV
oskar	오스카어	oskar	오스카어	PROPN;NOM;MASC;SG	
oskar	오스카	oskar	오스카	PROPN;NOM;MASC;SG	
oskar	오스카	oskar	오스카	PROPN;NOM;MASC;SG	
maß	측정	messen	측정	V;IND;SG;3;PST;FIN	N
maß	측도	messen	측도	V;IND;SG;3;PST;FIN	
tourismus	관광	tourismus	관광	ADV	N
tourismus	관광객	tourismus	관광객	ADV	N
vogel	조류	vogel	조류		N
fassade	파사드	fassade	파사드	N;NOM;FEM;SG	
sprint	sprint	sprinten	sprint		
worte	words	wort	words		
franken	프랑크족	franken	프랑크족	N;NOM;FEM;PL	
franken	프랑켄	franken	프랑켄	N;NOM;FEM;PL	
franken	프랑	franken	프랑	N;NOM;FEM;PL	PROPN
lady	숙녀	lady	숙녀	PROPN;NOM;SG	
lady	레이디	lady	레이디	PROPN;NOM;SG	
lady	아줌마	lady	아줌마	PROPN;NOM;SG	
abtei	수도원	abtei	수도원		N
interpretation	해석	interpretation	해석	ADJ	N
adler	독수리	adle	독수리		N
adler	eagles	adle	eagles		
adler	이글스	adle	이글스		PROPN
ursache	원인	ursache	원인		N
ursache	원인	ursache	원인		N
zerstörung	파괴	zerstörung	파괴	ADJ	N
beschreiben	설명	beschreiben	설명	V;NFIN	N
kathedrale	성당	kathedrale	성당	;NOM	N
kathedrale	대성당	kathedrale	대성당	;NOM	N
debütierte	데뷔	debütieren	데뷔	V;IND;SG;3;PST;FIN	N
stahl	강철	stahl	강철		N
stahl	스틸	stahl	스틸		N
fehlende	실종	fehlend	실종	ADJ;NOM;FEM;PL	N
fehlende	누락	fehlend	누락	ADJ;NOM;FEM;PL	
fehlende	missing	fehlend	missing	ADJ;NOM;FEM;PL	
rené	르네	rené	르네	PROPN;NOM;MASC;SG	
rené	레네	rené	레네	PROPN;NOM;MASC;SG	
rené	르네	rené	르네	PROPN;NOM;MASC;SG	
entscheidungen	결정	entscheidung	결정	V;NFIN	N
entscheidungen	판단	entscheidung	판단	V;NFIN	
besucht	방문	besuchen	방문	V;V.PTCP	
komposition	합성	komposition	합성	ADJ	N
komposition	작곡	komposition	작곡	ADJ	N
komposition	작곡	komposition	작곡	ADJ	N
heimatstadt	출신지	heimatstadt	출신지	V;SG	N
ruhe	휴식	ruhe	휴식		N
ruhe	차분한	ruhe	차분+하+ㄴ		V
ruhe	차분	ruhe	차분		N
ruhe	잔잔한	ruhe	잔잔+하+ㄴ		V
ruhe	사일런스	ruhe	사일런스		PROPN
ruhe	침묵	ruhe	침묵		N
ruhe	조용히	ruhe	조용히		ADV
ruhe	조용한	ruhe	조용+하+ㄴ		V
zugelassen	승인	zulassen	승인	V;V.PTCP	N
zugelassen	인정	zulassen	인정	V;V.PTCP	
serien	직렬	serien	직렬		N
kritiker	비평가	kritik	비평가	ADJ	N
kritiker	평론	kritik	평론	ADJ	N
kritiker	크리틱스	kritik	크리틱스	ADJ	PROPN
kritiker	비평가	kritik	비평가	ADJ	N
mount	마운트	mounen	마운트	PROPN	
jüdischer	유대인	jüdisch	유대+이+ㄴ	ADJ	N
jüdischer	유대교	jüdisch	유대교	ADJ	N
plänen	플랜	plänen	플랜	V;NFIN	
plänen	계획	plänen	계획	V;NFIN	N
sydney	시드니	sydney	시드니	PROPN;NOM;MASC;SG	PROPN
geräte	디바이스	geräten	디바이스	N;NOM;NEUT;PL	
erwarten	기대	erwarten	기대	V;NFIN	
selbstverständlich	자연스럽게	selbstverständlich	자연+스럽+게	ADJ	CONJ
selbstverständlich	자연적으로	selbstverständlich	자연+적+으로	ADJ	ADV
selbstverständlich	naturally	selbstverständlich	naturally	ADJ	
schnitt	편집	schneiden	편집	ADJ	N
schnitt	수정	schneiden	수정	ADJ	N
schnitt	잘라	schneiden	자르+아	ADJ	
schnitt	절개	schneiden	절개	ADJ	
ali	알리	ali	알리	PROPN;NOM;MASC;SG	
ali	ali	ali	ali	PROPN;NOM;MASC;SG	
religiösen	종교	religiös	종교	ADJ	N
ibn	이븐	ibn	이븐	PROPN;NOM;MASC;SG	
partien	많이	parti	많이		ADV
erfolgreiche	성공적	erfolgreich	성공+적	ADJ;NOM;FEM;PL	N
erfolgreiche	성공함	erfolgreich	성공함	ADJ;NOM;FEM;PL	V
erfolgreiche	성공	erfolgreich	성공	ADJ;NOM;FEM;PL	N
erfolgreiche	성공적인	erfolgreich	성공+적+이+ㄴ	ADJ;NOM;FEM;PL	V
geleitet	led	geleiten|leiten	led	V;V.PTCP	
kilometern	킬로미터	kilometern	킬로미터	ADJ	
kilometern	킬로미터	kilometern	킬로미터	ADJ	
weibliche	암컷	weiblich	암컷	ADJ;NOM;FEM;PL	
weibliche	여성	weiblich	여성	ADJ;NOM;FEM;PL	N
alliierten	연합군	alliiert	연합군	V;IND;PL;3;PST;FIN	N
alliierten	연합국	alliiert	연합국	V;IND;PL;3;PST;FIN	N
anthony	안토니우스	anthony	안토니우스	PROPN;NOM;SG	PROPN
anthony	앤서니	anthony	뛰서+니	PROPN;NOM;SG	
brian	브라이언	brian	브라이언	PROPN;NOM;SG	PROPN
anstelle	대신	anstelle	대신	ADV	
asien	아시아	asie	아시아		PROPN
pianist	피아니스트	pianist	피아니스트	PROPN;NOM;SG	
vorgehen	접근법	vorgehen	접근법	V;NFIN	N
vorgehen	접근	vorgehen	접근	V;NFIN	N
blatt	시트	blatt	시트	ADJ	N
blatt	나뭇잎	blatt	나뭇잎	ADJ	N
blatt	리프	blatt	리프	ADJ	
änderte	바꿨다	ändern	바꾸+었+다	V;IND;SG;3;PST;FIN	
weimarer	바이마르	weimar	바이마르	ADJ	PROPN
griechische	그리스어	griechisch	그리스어	ADJ;NOM;FEM;PL	
griechische	그리스	griechisch	그리스	ADJ;NOM;FEM;PL	PROPN
geschlagen	패배	schlagen	패배	V;V.PTCP	N
männern	멘트	männern	멘트		N
männern	남성	männern	남성		N
männern	남자	männern	남자		N
bekanntheit	평판	bekanntheit	평판	ADJ	N
bekanntheit	명성	bekanntheit	명성	ADJ	
bekanntheit	명성	bekanntheit	명성	ADJ	
bekanntheit	페임	bekanntheit	페임	ADJ	
bekanntheit	인식	bekanntheit	인식	ADJ	N
bekanntheit	인지도	bekanntheit	인지+도	ADJ	
programme	프로그램	programm	프로그램	ADJ	N
befehl	커맨드	befehl	커맨드	N;ACC;MASC;SG	
befehl	지휘	befehl	지휘	N;ACC;MASC;SG	
free	free	free	free	PROPN	
free	무료	free	무료	PROPN	
free	자유	free	자유	PROPN	
marathon	마라톤	marathon	마라톤	PROPN	
demokratie	민주주의	demokratie	민주주의		N
demokratie	민주화	demokratie	민주화		N
tier	짐승	Tier	짐승	N;NOM;NEUT;SG	
tier	애니멀	Tier	애니멀	N;NOM;NEUT;SG	
geschlecht	성별	schlechen	성별	ADJ	N
geschlecht	성별	schlechen	성별	ADJ	N
geschlecht	성교	schlechen	성교	ADJ	N
geschlecht	섹스	schlechen	섹스	ADJ	N
geschlecht	성관계	schlechen	성관계	ADJ	N
geschlecht	성별	schlechen	성별	ADJ	N
instrument	악기	instrument	악기	ADJ	N
instrument	계기	instrument	계기	ADJ	N
gießen	쏟아져	gießen	쏟+아+지+어	V;NFIN	V
gießen	쏟아지는	gießen	쏟+아+지+는	V;NFIN	V
gießen	캐스팅	gießen	캐스팅	V;NFIN	N
aufgeteilt	나눈	aufteilen	나누+ㄴ	V;V.PTCP	
kopenhagen	코펜하겐	kopenhagen	코펜+하+게	PROPN;NOM;NEUT;SG	PROPN
rücktritt	사직	rücktreten	사직	V;IND;SG;3;PST;FIN	N
rücktritt	취소	rücktreten	취소	V;IND;SG;3;PST;FIN	N
rücktritt	철수	rücktreten	철수	V;IND;SG;3;PST;FIN	N
rücktritt	금단	rücktreten	금단	V;IND;SG;3;PST;FIN	
summe	합계	summen	합계		N
klingt	소리	klingen	소리	V;IND;SG;3;PRS;FIN	N
wende	턴제	wenden	턴제		N
musical	뮤지컬	musical	껍지+ㄴ		N
worten	words	worten	words	V;NFIN	
worten	단어	worten	단어	V;NFIN	
ansehen	시계	ansehen	시계	V;NFIN	N
jersey	저지	jersey	저지	PROPN;NOM;SG	
solo	solo	solo	solo		
solo	솔로	solo	솔+로		
antworten	응답	antworten	응답	V;NFIN	N
antworten	정답	antworten	정답	V;NFIN	N
antworten	대답	antworten	대답	V;NFIN	N
antworten	답변	antworten	답변	V;NFIN	N
antworten	답장	antworten	답장	V;NFIN	
antworten	응답	antworten	응답	V;NFIN	N
antworten	답글	antworten	답글	V;NFIN	
antworten	답변	antworten	답변	V;NFIN	N
antworten	응답	antworten	응답	V;NFIN	N
antworten	답변	antworten	답변	V;NFIN	N
antworten	답변	antworten	답변	V;NFIN	N
antworten	대답	antworten	대답	V;NFIN	N
antworten	답장	antworten	답장	V;NFIN	
antworten	응답	antworten	응답	V;NFIN	N
antworten	답글	antworten	답글	V;NFIN	
antworten	답변	antworten	답변	V;NFIN	N
witwe	미망인	witwe	미망+이+ㄴ		V
hart	열심히	hart	열심히	ADJ	ADV
hart	하드	hart	하드	ADJ	
hart	어려워	hart	어렵+어	ADJ	
hart	하트	hart	하트	ADJ	
hart	힘든	hart	힘들+ㄴ	ADJ	V
hart	터프	hart	터프	ADJ	
gespräch	대화하기	gespräch	대화+하+기	N;NOM;NEUT;SG	V
gespräch	talk	gespräch	talk	N;NOM;NEUT;SG	
kräfte	파워스	krafen	파워스	N	
bewertung	평가	bewertung	평가	ADJ	N
bewertung	평가하기	bewertung	평가+하+기	ADJ	V
bewertung	별점	bewertung	별점	ADJ	
bewertung	평점	bewertung	평점	ADJ	
bewertung	검토	bewertung	검토	ADJ	N
bewertung	검토하기	bewertung	검토+하+기	ADJ	V
bewertung	검수	bewertung	검수	ADJ	N
bewertung	리뷰	bewertung	리뷰	ADJ	
bewertung	평가	bewertung	평가	ADJ	N
jugendliche	청년	jugendlich	청년	ADJ;NOM;FEM;PL	
jugendliche	십대	jugendlich	십대	ADJ;NOM;FEM;PL	N
jugendliche	청년	jugendlich	청년	ADJ;NOM;FEM;PL	
jugendliche	청소년	jugendlich	청소년	ADJ;NOM;FEM;PL	N
jugendliche	젊음	jugendlich	젊음	ADJ;NOM;FEM;PL	
jugendliche	청춘	jugendlich	청춘	ADJ;NOM;FEM;PL	
jugendliche	십대	jugendlich	십대	ADJ;NOM;FEM;PL	N
jugendliche	청소년	jugendlich	청소년	ADJ;NOM;FEM;PL	N
genf	제네바	genf	제네바	PROPN;NOM;MASC;SG	PROPN
verdacht	의심	verdachen|verdenken	의심	V;V.PTCP	
verdacht	용의자	verdachen|verdenken	용의자	V;V.PTCP	N
verdacht	용의자	verdachen|verdenken	용의자	V;V.PTCP	N
verdacht	의심	verdachen|verdenken	의심	V;V.PTCP	
medizinische	의학	medizinisch	의학	ADJ;NOM;FEM;PL	N
medizinische	의료	medizinisch	의료	ADJ;NOM;FEM;PL	N
häufiger	자주	häufig	자주	ADJ	ADV
häufiger	잦은	häufig	잦+은	ADJ	
häufiger	자주	häufig	자주	ADJ	ADV
tokio	도쿄	tokio	도쿄	PROPN;NOM;MASC;SG	PROPN
tokio	동경	tokio	동경	PROPN;NOM;MASC;SG	
erlebte	경험	erleben	경험	V;IND;SG;3;PST;FIN	N
junior	주니어	junior	주+려어	PROPN;NOM;MASC;SG	
materialien	물질	materialien	물질	V;NFIN	N
materialien	재료	materialien	재료	V;NFIN	N
materialien	소재	materialien	소재	V;NFIN	
materialien	재료	materialien	재료	V;NFIN	N
gelegenheit	행사	gelegenheit	행사	ADJ	N
gelegenheit	기회	gelegenheit	기회	ADJ	
gelegenheit	기회	gelegenheit	기회	ADJ	
schau	표정	schau	표정	;SG	N
chinesische	중국인	chinesisch	중국인	ADJ;NOM;FEM;PL	
chinesische	중국어	chinesisch	중국어	ADJ;NOM;FEM;PL	
obersten	슈프림	ober	슈프림	ADJ	
einfacher	단순	einfach	단순	ADJ	
einfacher	간단	einfach	간단	ADJ	
einfacher	심플	einfach	심플	ADJ	
einfacher	단순한	einfach	단순+하+ㄴ	ADJ	V
einfacher	간단하다	einfach	간단+하+다	ADJ	V
einfacher	간단한	einfach	간단+하+ㄴ	ADJ	V
christliche	기독교	christlich	기독교	ADJ;NOM;FEM;PL	N
christliche	크리스티안	christlich	크리스티안	ADJ;NOM;FEM;PL	PROPN
christliche	크리스천	christlich	크리스천	ADJ;NOM;FEM;PL	
christliche	크리스찬	christlich	크리스찬	ADJ;NOM;FEM;PL	
überblick	개요	überblick	개요	PROPN	
überblick	요약	überblick	요약	PROPN	N
onkel	삼촌	onkel	삼촌		N
onkel	아저씨	onkel	아저씨		N
end	종료	end	종료		N
end	끝내기	end	끝내+기		V
gegenteil	반대편	Gegenteil	반대편	ADV	
gegenteil	반대	Gegenteil	반대	ADV	N
fiction	소설	fiction	소설	PROPN	N
fiction	픽션	fiction	픽션	PROPN	N
fiction	허구	fiction	허구	PROPN	
richtlinien	정책	richtlinien	정책	V;NFIN	N
richtlinien	방침	richtlinien	방침	V;NFIN	N
richtlinien	가이드라인	richtlinien	가이드라인	V;NFIN	
richtlinien	지침	richtlinien	지침	V;NFIN	N
