категорія	kategori	категорія	kategori	N;INAN;NOM;FEM;SG	
сценарій	betik	сценарія	betik	N;INAN;NOM;MASC;SG	
мюнхен	münih	мюнхен	münih	PROPN;INAN;NOM;MASC;SG	PROPN;NOM;SG;3
бійців	savaşçılar	бійц	savaşçı	N;ANIM;ACC;MASC;PL	N;NOM;PL;3
бек	beck	бек	beck		
бек	beek	бек	beek		
підписи	açıklamalar	підпис	açıkla	N;INAN;NOM;MASC;PL	V;PFV;NOM;IND;POS;PRS;V.MSDR
зразки	numune	зразок	num	N;INAN;NOM;MASC;PL	N;DAT;SG;3
зразки	örnek	зразок	örnek	N;INAN;NOM;MASC;PL	
зразки	numune	зразок	num	N;INAN;NOM;MASC;PL	N;DAT;SG;3
зразки	örnekleri	зразок	örnek	N;INAN;NOM;MASC;PL	N;ACC;PL;3
сполуки	bileşik	сполук	bileşik	N;INAN;NOM;MASC;PL	
албанії	arnavutluk	албанія	arnavutluk	PROPN;INAN;GEN;FEM;SG	N;NOM;SG;3
анрі	henri	анрі	henri	PROPN;ANIM;NOM;MASC;SG	
анрі	henry	анрі	henry	PROPN;ANIM;NOM;MASC;SG	
каже	diyor	казати	de	V;IPFV;IND;SG;3;PRS;FIN	V;PROG;IND;SG;3;POS;INFM;PRS
трон	taht	трон	taht	N;INAN;NOM;MASC;SG	
написаний	yapıştırılmış	написаний	yapış	ADJ;PFV;NOM;MASC;SG;V.PTCP;PASS	V;PFV;NFH;IND;SG;3;POS;PST;PASS
ато	ato	ато	ato	PROPN;INAN;NOM;FEM;SG	PROPN;NOM;SG;3
баку	bakü	бак	bakü	PROPN;INAN;GEN;MASC;SG	PROPN;NOM;SG;3
ваги	ağırlıksız	вага	ağırlıksız	N;INAN;NOM;FEM;PL	
ваги	ağırlıkları	вага	ağırlık	N;INAN;NOM;FEM;PL	N;ACC;PL;3
ваги	ağırlık	вага	ağırlık	N;INAN;NOM;FEM;PL	
ваги	ağır	вага	ağır	N;INAN;NOM;FEM;PL	
ваги	ağırlığı	вага	ağırlık	N;INAN;NOM;FEM;PL	N;NOM;SG;3
враховуючи	düşünürsek	враховувати	düşün	V;IPFV;PRS;V.CVB	V;IPFV;COND;PL;1;POS
португалія	portekiz	португалія	portekiz	N;INAN;NOM;FEM;SG	PROPN;NOM;SG;3
припущення	varsayım	припущення	varsayım	N;INAN;NOM;NEUT;SG	
припущення	varsayarsak	припущення	varsa	N;INAN;NOM;NEUT;SG	V;IPFV;COND;PL;1;POS
припущення	önsezi	припущення	önsez	N;INAN;NOM;NEUT;SG	
припущення	iddia	припущення	iddia	N;INAN;NOM;NEUT;SG	
дошка	kurulu	дошка	kurulu	N;INAN;NOM;FEM;SG	
дошка	kurul	дошка	kurul	N;INAN;NOM;FEM;SG	
дошка	tahta	дошка	tahta	N;INAN;NOM;FEM;SG	
рівнів	seviyeleri	рівень	seviye	N;INAN;GEN;MASC;PL	N;ACC;PL;3
рівнів	seviye	рівень	sev	N;INAN;GEN;MASC;PL	
долі	kısmet	доля	kısmet	N;INAN;NOM;FEM;PL	
долі	kader	доля	kader	N;INAN;NOM;FEM;PL	
проспект	prospekt	проспект	prospekt	N;INAN;NOM;MASC;SG	
проспект	bulvarı	проспект	bulvar	N;INAN;NOM;MASC;SG	
проспект	bulvar	проспект	bulvar	N;INAN;NOM;MASC;SG	
проспект	avenue	проспект	avenue	N;INAN;NOM;MASC;SG	PROPN;NOM;SG;3
твердження	beyan	твердження	beyan	N;INAN;NOM;NEUT;SG	
жодних	hiçbiri	жодний	hiçbiri	DET;GEN;PL	PRO;NOM;SG;3
жодних	yok	жодний	yok	DET;GEN;PL	
жодних	hiç	жодний	hiç	DET;GEN;PL	ADV
поранений	yaralandı	поранений	yarala	ADJ;PFV;NOM;MASC;SG;V.PTCP;PASS	V;PFV;IND;SG;3;POS;PST;PASS
поранений	yaralılar	поранений	yaralı	ADJ;PFV;NOM;MASC;SG;V.PTCP;PASS	N;NOM;PL;3
поранений	yaralı	поранений	yaralı	ADJ;PFV;NOM;MASC;SG;V.PTCP;PASS	
поранений	yaralandı	поранений	yarala	ADJ;PFV;NOM;MASC;SG;V.PTCP;PASS	V;PFV;IND;SG;3;POS;PST;PASS
поранений	yaralılar	поранений	yaralı	ADJ;PFV;NOM;MASC;SG;V.PTCP;PASS	N;NOM;PL;3
поранений	yaralı	поранений	yaralı	ADJ;PFV;NOM;MASC;SG;V.PTCP;PASS	
торгівля	takas	торгівля	takas	N;INAN;NOM;FEM;SG	
торгівля	ticaret	торгівля	ticaret	N;INAN;NOM;FEM;SG	
торгівля	takas	торгівля	takas	N;INAN;NOM;FEM;SG	
торгівля	ticaret	торгівля	ticaret	N;INAN;NOM;FEM;SG	
королеви	queens	королева	queens	N;ANIM;NOM;FEM;PL	PROPN;NOM;SG;3
випадково	rasgele	випадково	rasgele	ADV	
випадково	kazara	випадково	kazara	ADV	
випадково	yanlışlıkla	випадково	yanlışlık	ADV	N;INS;SG;3
випадково	kazayla	випадково	kaza	ADV	N;INS;SG;3
вшанування	onur	вшанування	onur	N;INAN;NOM;NEUT;SG	
вшанування	şeref	вшанування	şeref	N;INAN;NOM;NEUT;SG	
звернення	çiftlere	звернення	çift	N;INAN;NOM;NEUT;SG	ADJ;DAT;PL;3
звернення	çiftler	звернення	çift	N;INAN;NOM;NEUT;SG	ADJ;NOM;PL;3
звернення	konular	звернення	konu	N;INAN;NOM;NEUT;SG	N;NOM;PL;3
звернення	temyize	звернення	temyize	N;INAN;NOM;NEUT;SG	N;DAT;SG;3
звернення	temyiz	звернення	temyiz	N;INAN;NOM;NEUT;SG	
звернення	itiraz	звернення	itiraz	N;INAN;NOM;NEUT;SG	
хімічні	kimyasal	хімічний	kimyasal	ADJ;NOM;PL	
хімічні	kimya	хімічний	kimya	ADJ;NOM;PL	
заводи	bitki	завод	bitki	N;INAN;NOM;MASC;PL	
заводи	bitkileri	завод	bitki	N;INAN;NOM;MASC;PL	N;ACC;PL;3
долю	kısmet	доля	kısmet	N;INAN;ACC;FEM;SG	
долю	kader	доля	kader	N;INAN;ACC;FEM;SG	
введено	girdi	ввести	gir	V;PFV;IND;0;FIN	V;PFV;IND;SG;3;POS;PST
культ	tarikat	культ	tarikat	N;INAN;NOM;MASC;SG	
культ	mezhep	культ	mezhep	N;INAN;NOM;MASC;SG	
рнк	rna	рнк	o		
природа	tabiat	природа	tabiat	N;INAN;NOM;FEM;SG	
природа	doğa	природа	doğa	N;INAN;NOM;FEM;SG	
суму	toplam	сума	toplam	N;INAN;ACC;FEM;SG	
суму	sum	сума	sum	N;INAN;ACC;FEM;SG	
суму	toplamı	сума	toplam	N;INAN;ACC;FEM;SG	
суму	miktarı	сума	miktar	N;INAN;ACC;FEM;SG	N;NOM;SG;3
суму	tutar	сума	tut	N;INAN;ACC;FEM;SG	
суму	miktar	сума	miktar	N;INAN;ACC;FEM;SG	
тіл	bedenler	тіло	beden	N;INAN;GEN;NEUT;PL	N;NOM;PL;3
тіл	bedenleri	тіло	beden	N;INAN;GEN;NEUT;PL	N;ACC;PL;3
тіл	cesetler	тіло	ceset	N;INAN;GEN;NEUT;PL	N;NOM;PL;3
ізраїль	israil	ізраїль	israil	PROPN;INAN;NOM;MASC;SG	PROPN;NOM;SG;3
клан	klanı	клан	klan	N;INAN;NOM;MASC;SG	
клан	klan	клан	klan	N;INAN;NOM;MASC;SG	
поєднання	kombine	поєднання	kombine	N;INAN;NOM;NEUT;SG	
поєднання	kombinasyon	поєднання	kombinasyon	N;INAN;NOM;NEUT;SG	
єгипті	mısır	єгипть	mısır	PROPN;INAN;NOM;MASC;SG	
рівненська	rivne	рівненський	riv	ADJ;NOM;FEM;SG	
конфлікти	çatışmalar	конфлікт	çatış	N;INAN;NOM;MASC;PL	V;PFV;NOM;IND;POS;PRS;V.MSDR
макс	maksimum	макс	maksi	PROPN;ANIM;NOM;MASC;SG	
макс	max	макс	max	PROPN;ANIM;NOM;MASC;SG	
макс	azami	макс	azami	PROPN;ANIM;NOM;MASC;SG	
урахуванням	hassas	урахування	hassas	N;INAN;INS;NEUT;SG	
урахуванням	duyarlı	урахування	duyarlı	N;INAN;INS;NEUT;SG	
служить	işçi	служити	işçi	V;IPFV;IND;SG;3;PRS;FIN	
служить	çalışan	служити	çalış	V;IPFV;IND;SG;3;PRS;FIN	
споживання	tüketim	споживання	tüket	N;INAN;NOM;NEUT;SG	
споживання	tüketimi	споживання	tüket	N;INAN;NOM;NEUT;SG	N;ACC;SG;3
каплиця	chapel	каплиця	chapel	N;INAN;NOM;FEM;SG	PROPN;NOM;SG;3
компонентів	bileşenleri	компонент	bileş	N;INAN;GEN;MASC;PL	N;ACC;PL;3
компонентів	parçalar	компонент	parça	N;INAN;GEN;MASC;PL	N;NOM;PL;3
компонентів	bileşen	компонент	bileş	N;INAN;GEN;MASC;PL	
конгресу	kongre	конгрес	kongre	N;INAN;GEN;MASC;SG	
конгресу	meclis	конгрес	meclis	N;INAN;GEN;MASC;SG	
призначені	atanmış	призначений	atan	ADJ;PFV;NOM;PL;V.PTCP;PASS	V;PFV;NFH;IND;SG;3;POS;PST;PASS
призначені	atandı	призначений	atan	ADJ;PFV;NOM;PL;V.PTCP;PASS	
призначені	atanan	призначений	ata	ADJ;PFV;NOM;PL;V.PTCP;PASS	
призначені	belirlenmiş	призначений	belirle	ADJ;PFV;NOM;PL;V.PTCP;PASS	V;PFV;NFH;IND;POS;PST;V.PTCP;PASS
працівники	işçi	працівник	işçi	N;ANIM;NOM;MASC;PL	
працівники	çalışanları	працівник	çalışan	N;ANIM;NOM;MASC;PL	N;ACC;PL;3
працівники	çalışan	працівник	çalış	N;ANIM;NOM;MASC;PL	
заняття	esl	заняття	esl	N;INAN;NOM;NEUT;PL	
марокко	fas	марокко	fas	PROPN;INAN;NOM;FEM;SG	PROPN;NOM;SG;3
захворювань	hastalık	захворювання	hastalık	N;INAN;GEN;NEUT;PL	N;NOM;SG;3
захворювань	hastalıklar	захворювання	hastalık	N;INAN;GEN;NEUT;PL	N;NOM;PL;3
захворювань	hastalıkları	захворювання	hastalık	N;INAN;GEN;NEUT;PL	N;NOM;PL;3
захворювань	hastalıklara	захворювання	hastalık	N;INAN;GEN;NEUT;PL	N;DAT;PL;3
вільна	serbest	вільний	serbest	ADJ;NOM;FEM;SG	
вільна	bedava	вільний	bedava	ADJ;NOM;FEM;SG	
вільна	özgür	вільний	özgür	ADJ;NOM;FEM;SG	
вільна	free	вільний	free	ADJ;NOM;FEM;SG	
вільна	serbest	вільний	serbest	ADJ;NOM;FEM;SG	
георгія	george	георгія	george	N;ANIM;NOM;FEM;SG	
георгія	yorgo	георгія	yorgo	N;ANIM;NOM;FEM;SG	
продукція	imalat	продукція	imalat	N;INAN;NOM;FEM;SG	
продукція	yapım	продукція	yapım	N;INAN;NOM;FEM;SG	
продукція	üretim	продукція	üretim	N;INAN;NOM;FEM;SG	
продукція	prodüksiyon	продукція	prodüksiyon	N;INAN;NOM;FEM;SG	
продукція	ürün	продукція	ürün	N;INAN;NOM;FEM;SG	
продукція	ürünler	продукція	ürün	N;INAN;NOM;FEM;SG	N;NOM;PL;3
продукція	ürünleri	продукція	ürün	N;INAN;NOM;FEM;SG	N;ACC;PL;3
предмет	denek	предмет	denek	N;INAN;NOM;MASC;SG	
предмет	şahıs	предмет	şahıs	N;INAN;NOM;MASC;SG	
предмет	konusu	предмет	konu	N;INAN;NOM;MASC;SG	
предмет	konu	предмет	konu	N;INAN;NOM;MASC;SG	
відкрили	açıldı	відкрити	aç	V;PFV;IND;PL;PST;FIN	V;PFV;IND;SG;3;POS;PST;PASS
відкрили	açılan	відкрити	aç	V;PFV;IND;PL;PST;FIN	V;PFV;IND;POS;PRS;V.PTCP;PASS
відкрили	açtı	відкрити	aç	V;PFV;IND;PL;PST;FIN	V;PFV;IND;SG;3;POS;PST
відкрили	açılmış	відкрити	aç	V;PFV;IND;PL;PST;FIN	V;PFV;NFH;IND;SG;3;POS;PST;PASS
потенціал	potansiyel	потенціал	potansiyel	N;INAN;NOM;MASC;SG	
губернатор	vali	губернатор	vali	ADJ;NOM;MASC;SG	
губернатор	valilik	губернатор	valilik	ADJ;NOM;MASC;SG	N;NOM;SG;3
студія	stüdyo	студія	stü	N;INAN;NOM;FEM;SG	
студія	studio	студія	stu	N;INAN;NOM;FEM;SG	
сума	toplam	сума	toplam	N;INAN;NOM;FEM;SG	
сума	sum	сума	sum	N;INAN;NOM;FEM;SG	
сума	toplamı	сума	toplam	N;INAN;NOM;FEM;SG	
сума	tutar	сума	tut	N;INAN;NOM;FEM;SG	
сума	miktar	сума	miktar	N;INAN;NOM;FEM;SG	
правом	yetkili	право	yetkili	N;INAN;INS;MASC;SG	
правом	otorite	право	otorite	N;INAN;INS;MASC;SG	
правом	yetki	право	yetki	N;INAN;INS;MASC;SG	
доба	age	доба	age	N;INAN;NOM;FEM;SG	
доба	yaş	доба	yaş	N;INAN;NOM;FEM;SG	
доба	yaşı	доба	yaşı	N;INAN;NOM;FEM;SG	
концепція	kavram	концепція	kavram	N;INAN;NOM;FEM;SG	
концепція	konsept	концепція	konsept	N;INAN;NOM;FEM;SG	
концепція	konsepti	концепція	konsep	N;INAN;NOM;FEM;SG	
концепція	gebe	концепція	gebe	N;INAN;NOM;FEM;SG	
тимошенко	timoşenko	тимошенко	timoşenko	PROPN;INAN;NOM;FEM;SG	
фінляндія	finlandiya	фінляндія	finlandiya	PROPN;INAN;NOM;FEM;SG	V;PFV;IND;SG;3;POS;PRS;PASS
залишаються	kaçan	залишатися	kaç	V;IPFV;IND;PL;3;PRS;FIN	
розміщені	amaçlı	розміщений	amaçlı	ADJ;PFV;NOM;PL;V.PTCP;PASS	
розміщені	niyet	розміщений	niyet	ADJ;PFV;NOM;PL;V.PTCP;PASS	
біології	biyoloji	біологія	biyoloji	N;INAN;NOM;FEM;PL	
звичайна	normal	звичайний	normal	ADJ;NOM;FEM;SG	
ботанічний	botanik	ботанічний	botanik	ADJ;NOM;MASC;SG	N;NOM;SG;3
ботанічний	botanik	ботанічний	botanik	ADJ;NOM;MASC;SG	N;NOM;SG;3
панування	hükmetmek	панування	hükmet	N;INAN;NOM;NEUT;SG	V;PFV;NOM;IND;POS;PRS;V.MSDR
панування	hakimiyet	панування	hakimiyet	N;INAN;NOM;NEUT;SG	N;DAT;SG;3
яєць	kuluçka	яйце	kuluçka	N;INAN;GEN;NEUT;PL	N;NOM;SG;3
відбувалися	gerçekleşiyor	відбуватися	gerçekleş	V;IPFV;IND;PL;PST;FIN	V;PROG;IND;SG;3;POS;INFM;PRS
виступала	gerçekleştirildi	виступати	gerçekleş	V;IPFV;FEM;IND;SG;PST;FIN	V;PFV;IND;SG;3;POS;PST;PASS
виступала	gerçekleştirdi	виступати	gerçekleş	V;IPFV;FEM;IND;SG;PST;FIN	V;PFV;IND;SG;3;POS;PST;CAUS
відтворення	hazırlama	відтворення	hazırlama	N;INAN;NOM;NEUT;SG	
відтворення	çalma	відтворення	çal	N;INAN;NOM;NEUT;SG	
відтворення	oynatma	відтворення	oyna	N;INAN;NOM;NEUT;SG	V;PFV;IMP;SG;2;NEG;PRS;CAUS
відтворення	oynuyor	відтворення	oyna	N;INAN;NOM;NEUT;SG	V;PROG;IND;SG;3;POS;INFM;PRS
відтворення	oynamak	відтворення	oyna	N;INAN;NOM;NEUT;SG	V;PFV;NOM;IND;POS;PRS;V.MSDR
править	reigns	правити	reigns	V;IPFV;IND;SG;3;PRS;FIN	
править	saltanatı	правити	saltanat	V;IPFV;IND;SG;3;PRS;FIN	N;NOM;SG;3
править	hükümdarlık	правити	hükümdarlık	V;IPFV;IND;SG;3;PRS;FIN	N;NOM;SG;3
править	saltanat	правити	saltanat	V;IPFV;IND;SG;3;PRS;FIN	N;NOM;SG;3
схеми	şemaları	схем	şema	N;INAN;NOM;FEM;PL	N;ACC;PL;3
схеми	entrika	схем	entrika	N;INAN;NOM;FEM;PL	
можливе	muhtemel	можливий	muhtemel	ADJ;NOM;NEUT;SG	
можливе	mümkün	можливий	mümkün	ADJ;NOM;NEUT;SG	
можливе	olası	можливий	olası	ADJ;NOM;NEUT;SG	
сильний	ağır	сильний	ağır	ADJ;NOM;MASC;SG	
сильний	agir	сильний	agir	ADJ;NOM;MASC;SG	
сильний	güçlü	сильний	güçlü	ADJ;NOM;MASC;SG	
сильний	güçlüler	сильний	güçlü	ADJ;NOM;MASC;SG	ADJ;NOM;PL;3
сильний	kuvvetli	сильний	kuvvetli	ADJ;NOM;MASC;SG	
виконується	koşarak	виконуватися	koş	V;IPFV;IND;SG;3;PRS;FIN	V;PFV;IND;POS;PRS;V.CVB
виконується	koşmak	виконуватися	koş	V;IPFV;IND;SG;3;PRS;FIN	V;PFV;NOM;IND;POS;PRS;V.MSDR
виконується	koşu	виконуватися	koşu	V;IPFV;IND;SG;3;PRS;FIN	
виконується	koşan	виконуватися	koş	V;IPFV;IND;SG;3;PRS;FIN	
виконується	koşarken	виконуватися	koş	V;IPFV;IND;SG;3;PRS;FIN	V;IPFV;IND;SG;3;POS;V.CVB
виконується	koşuyor	виконуватися	koş	V;IPFV;IND;SG;3;PRS;FIN	V;PROG;IND;SG;3;POS;INFM;PRS
архієпископ	başpiskopos	архієпископ	başpiskopos	N;ANIM;NOM;MASC;SG	
оголошення	anons	оголошення	anons	N;INAN;NOM;NEUT;SG	
оголошення	ilanlar	оголошення	ilan	N;INAN;NOM;NEUT;SG	N;NOM;PL;3
оголошення	reklamları	оголошення	reklam	N;INAN;NOM;NEUT;SG	N;ACC;PL;3
оголошення	reklamlar	оголошення	reklam	N;INAN;NOM;NEUT;SG	N;NOM;PL;3
оголошення	reklam	оголошення	reklam	N;INAN;NOM;NEUT;SG	
оголошення	gizli	оголошення	gizli	N;INAN;NOM;NEUT;SG	
оголошення	ilanı	оголошення	ilan	N;INAN;NOM;NEUT;SG	N;ACC;SG;3
оголошення	beyan	оголошення	beyan	N;INAN;NOM;NEUT;SG	
оголошення	bildiri	оголошення	bildiri	N;INAN;NOM;NEUT;SG	
розробку	geliştirme	розробка	geliş	N;INAN;ACC;FEM;SG	V;PFV;NOM;IND;POS;PRS;V.MSDR;CAUS
розробку	gelişmekte	розробка	geliş	N;INAN;ACC;FEM;SG	V;PROG;IND;SG;3;POS;FORM;PRS
розробку	geliştirmek	розробка	geliş	N;INAN;ACC;FEM;SG	V;PFV;NOM;IND;POS;PRS;V.MSDR;CAUS
постачання	levazım	постачання	levaz	N;INAN;NOM;NEUT;SG	
постачання	arz	постачання	arz	N;INAN;NOM;NEUT;SG	
громадянин	yurttaş	громадянин	yurttaş	N;ANIM;NOM;MASC;SG	
громадянин	vatandaş	громадянин	vatandaş	N;ANIM;NOM;MASC;SG	
старше	yaşlı	старше	yaşlı	ADV;CMPR	ADJ
форт	kale	форт	kale	N;INAN;NOM;MASC;SG	
форт	fort	форт	fort	N;INAN;NOM;MASC;SG	
удару	yumruk	удар	yumruk	N;INAN;GEN;MASC;SG	
удару	yumrukla	удар	yumruk	N;INAN;GEN;MASC;SG	ADJ;INS;SG;3
бойовий	dövüşmek	бойовий	dövüş	ADJ;NOM;MASC;SG	V;PFV;NOM;IND;POS;PRS;V.MSDR
бойовий	kavga	бойовий	kavga	ADJ;NOM;MASC;SG	N;NOM;SG;3
бойовий	dövüş	бойовий	dövüş	ADJ;NOM;MASC;SG	
бойовий	mücadele	бойовий	mücadele	ADJ;NOM;MASC;SG	
бачив	görüldü	бачити	gör	V;IPFV;MASC;IND;SG;PST;FIN	V;PFV;IND;SG;3;POS;PST;PASS
бачив	görülen	бачити	gör	V;IPFV;MASC;IND;SG;PST;FIN	V;PFV;IND;POS;PRS;V.PTCP;PASS
бачив	testere	бачити	testere	V;IPFV;MASC;IND;SG;PST;FIN	
любить	aşklar	любити	aşk	V;IPFV;IND;SG;3;PRS;FIN	N;NOM;PL;3
любить	sevgiler	любити	sevgi	V;IPFV;IND;SG;3;PRS;FIN	N;NOM;PL;3
любить	seviyor	любити	sev	V;IPFV;IND;SG;3;PRS;FIN	V;PROG;IND;SG;3;POS;INFM;PRS
едуард	edward	едуард	edward	PROPN;ANIM;NOM;MASC;SG	
едуард	eduard	едуард	eduar	PROPN;ANIM;NOM;MASC;SG	
цілий	tüm	цілий	tüm	ADJ;NOM;MASC;SG	DET
цілий	tamamı	цілий	tamam	ADJ;NOM;MASC;SG	
дер	der	дер	de		
ірану	iran	іран	iran	PROPN;INAN;GEN;MASC;SG	
бразилія	brezilya	бразилія	brezilya	N;INAN;NOM;FEM;SG	PROPN;NOM;SG;3
ремонт	tamir	ремонт	tamir	N;INAN;NOM;MASC;SG	
ремонт	onarım	ремонт	o	N;INAN;NOM;MASC;SG	
ремонт	tamir	ремонт	tamir	N;INAN;NOM;MASC;SG	
ремонт	onarım	ремонт	o	N;INAN;NOM;MASC;SG	
ремонт	tamirat	ремонт	tamirat	N;INAN;NOM;MASC;SG	
мінімум	asgari	мінім	asgari	N;INAN;NOM;MASC;SG	
додатково	ilerlemiş	додатково	ilerle	ADV	V;PFV;NFH;IND;SG;3;POS;PST
додатково	ileri	додатково	ileri	ADV	
додатково	gelişmiş	додатково	geliş	ADV	V;PFV;NFH;IND;POS;PST;V.PTCP
роберта	roberta	робертий	roberta	PROPN;ANIM;NOM;MASC;SG	
бачити	görmek	бачити	gör	V;IPFV;NFIN	V;PFV;NOM;IND;POS;PRS;V.MSDR
джек	jack	джек	jack	PROPN;ANIM;NOM;MASC;SG	
джек	vale	джек	vale	PROPN;ANIM;NOM;MASC;SG	N;NOM;SG;3
ворогів	düşman	ворог	düşman	N;ANIM;ACC;MASC;PL	
ворогів	düşmanlar	ворог	düşman	N;ANIM;ACC;MASC;PL	ADJ;NOM;PL;3
астроном	astronom	астрон	astronom	N;ANIM;NOM;MASC;SG	
екологія	ekoloji	екологія	ekoloji	N;INAN;NOM;FEM;SG	
завоювання	fetih	завоювання	fetih	N;INAN;NOM;NEUT;SG	
легенда	efsane	легенда	efsane	N;INAN;NOM;FEM;SG	
поверхня	yüzeyi	поверхня	yüze	N;INAN;NOM;FEM;SG	
поверхня	yüzey	поверхня	yüzey	N;INAN;NOM;FEM;SG	
випущено	serbest	випустити	serbest	V;PFV;IND;0;FIN	
скульптура	heykel	скульптура	heykel	N;INAN;NOM;FEM;SG	
бельгія	belçika	бельгія	belçika	PROPN;INAN;NOM;FEM;SG	PROPN;NOM;SG;3
глибині	çukur	глибина	çukur	N;INAN;DAT;FEM;SG	
глибині	pit	глибина	pit	N;INAN;DAT;FEM;SG	
сміт	demirci	сміт	demirci	PROPN;ANIM;NOM;MASC;SG	
сміт	smith	сміт	smith	PROPN;ANIM;NOM;MASC;SG	
європейська	avrupa	європейський	avrupa	ADJ;NOM;FEM;SG	
європейська	avrupalı	європейський	avrupalı	ADJ;NOM;FEM;SG	
хочу	istiyorum	хотіти	iste	V;IPFV;IND;SG;1;PRS;FIN	V;PROG;IND;SG;1;POS;INFM;PRS
солі	tuz	сіль	tuz	N;INAN;NOM;FEM;PL	
солі	salt	сіль	salt	N;INAN;NOM;FEM;PL	
солі	tuzu	сіль	tuz	N;INAN;NOM;FEM;PL	
архітектурний	mimari	архітектурний	mimar	ADJ;NOM;MASC;SG	
півострів	yarımadası	півостр	yarımada	N;INAN;NOM;MASC;SG	V;PFV;IND;SG;3;NEG;PST
марі	marie	марий	marie	PROPN;ANIM;NOM;FEM;SG	
марі	mari	марий	mari	PROPN;ANIM;NOM;FEM;SG	
маєток	konak	маток	konak	N;INAN;NOM;MASC;SG	
маєток	malikane	маток	malikane	N;INAN;NOM;MASC;SG	
