típica	typiska	típico	typisk	ADJ;FEM;SG	ADJ;NOM;PL
voar	flygande	voar	flyga	V;NFIN	ADJ;NOM;PRS;V.PTCP
doação	donationer	doação	donation	N;FEM;SG	N;NOM;INDF;MASC+FEM;PL
match	matchar	match	matcha	N;MASC;SG	V;IND;PRS;FIN;ACT
match	matcha	match	matcha	N;MASC;SG	V;IMP;FIN;ACT
governou	styrt	governar	styra	V;IND;SG;3;PST;FIN	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
governou	styrda	governar	styrd	V;IND;SG;3;PST;FIN	ADJ;NOM;PL;PST;V.PTCP
logística	logistiska	logístico	logistisk	N;FEM;SG	ADJ;NOM;PL
bósnia	bosniska	bósnia	bosnisk	N;FEM;SG	ADJ;NOM;PL
atrair	lockbete	atrair	lockbete	V;NFIN	N;NOM;INDF;NEUT;SG
diplomata	diplomat	diplomata	diplom	N;MASC;SG	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
depósitos	inlåning	depósito	inlåning	N;MASC;PL	N;NOM;INDF;NEUT;SG
ataca	attacker	atacar	attack	V;IND;SG;3;PRS;FIN	N;NOM;INDF;MASC+FEM;PL
ataca	angrepp	atacar	angrepp	V;IND;SG;3;PRS;FIN	N;NOM;INDF;NEUT;PL
ataca	attentat	atacar	attentad	V;IND;SG;3;PRS;FIN	N;NOM;INDF;NEUT;SG
operacionais	operationella	operacional	operationell	N;MASC;PL	ADJ;NOM;PL
operacionais	operativa	operacional	operativ	N;MASC;PL	ADJ;NOM;PL
operacionais	operativ	operacional	operativ	N;MASC;PL	N;NOM;INDF;MASC+FEM;SG
operacionais	operativt	operacional	operativ	N;MASC;PL	ADJ;NOM;INDF;NEUT;SG
juventus	juventus	juventus	juventus	N;MASC;SG	PROPN;NOM
salomão	solomon	salomão	solomon	N;MASC;SG	PROPN;NOM
salomão	salomo	salomão	salomo	N;MASC;SG	PROPN;NOM
piedade	medlidande	piedade	medlidande	N;FEM;SG	ADJ;NOM;PRS;V.PTCP
mármore	marble	mármore	marble	N;MASC;SG	PROPN;NOM
mortais	dödliga	mortal	dödlig	N;MASC;PL	ADJ;NOM;PL
mortais	dödliga	mortal	dödlig	N;MASC;PL	ADJ;NOM;PL
mortais	dödlig	mortal	dödlig	N;MASC;PL	ADJ;NOM;INDF;MASC+FEM;SG
lituânia	litauiska	lituânia	litauisk	N;FEM;SG	ADJ;NOM;PL
lituânia	litauen	lituânia	litauen	N;FEM;SG	PROPN;NOM
apaixonado	passionerade	apaixonar	passionera	V;MASC;SG;V.PTCP	ADJ;NOM;PL;PST;V.PTCP
apaixonado	passionerad	apaixonar	passionerad	V;MASC;SG;V.PTCP	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
apaixonado	passionerat	apaixonar	passionera	V;MASC;SG;V.PTCP	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
romântica	romantiska	romântico	romantisk	ADJ;FEM;SG	ADJ;NOM;PL
dezoito	eighteen	dezoito	eighte	NUM	N;NOM;INDF;MASC+FEM;SG
fazendas	lantbruk	fazenda	lantbruk	N;FEM;PL	N;NOM;INDF;NEUT;SG
terço	radband	terço	radband	ADJ;MASC;SG	N;NOM;INDF;NEUT;SG
terço	trea	terço	tre	ADJ;MASC;SG	N;NOM;INDF;MASC+FEM;SG
terço	third	terço	third	ADJ;MASC;SG	N;NOM;SG
terço	tredjedel	terço	tredjedel	ADJ;MASC;SG	N;NOM;INDF;MASC+FEM;SG
substituto	ersätta	substituto	ersätta	N;MASC;SG	V;IMP;FIN;ACT
substituto	ersätt	substituto	ersätt	N;MASC;SG	V;IMP;FIN;ACT
substituto	ersättande	substituto	ersätta	N;MASC;SG	ADJ;NOM;PRS;V.PTCP
substituto	ersättare	substituto	ersättare	N;MASC;SG	N;NOM;INDF;MASC+FEM;PL
palatinado	pfalz	palatinar	pfalz	N;MASC;SG	PROPN;NOM
holland	holland	holland	holland	N;MASC;SG	PROPN;NOM
escura	mörka	escuro	mörka	ADJ;FEM;SG	ADJ;NOM;PL
simone	simone	simone	simon	N;FEM;SG	PROPN;NOM
elena	elena	elenar	elena	N;FEM;SG	PROPN;NOM
elena	jelena	elenar	jele	N;FEM;SG	PROPN;NOM
talentos	begåvning	talento	begåvning	N;MASC;PL	N;NOM;INDF;MASC+FEM;SG
talentos	talang	talento	talang	N;MASC;PL	N;NOM;INDF;MASC+FEM;SG
grey	grått	grey	gråda	N;MASC;SG	ADJ;NOM;INDF;NEUT;SG
grey	gråa	grey	gråa	N;MASC;SG	ADJ;NOM;PL
igor	igor	igor	igo	N;MASC;SG	PROPN;NOM
boêmia	böhmen	boêmia	böhm	N;FEM;SG	PROPN;NOM
boêmia	bohemiska	boêmia	bohemisk	N;FEM;SG	ADJ;NOM;PL
bizantina	bysantinska	bizantina	bysantinsk	N;FEM;SG	ADJ;NOM;PL
parceiros	samarbetspartners	parceiro	samarbetspartners	N;MASC;PL	N;NOM;INDF;MASC+FEM;SG
parceiros	samarbetspartner	parceiro	samarbetspartner	N;MASC;PL	N;NOM;INDF;MASC+FEM;SG
parceiros	partner	parceiro	partner	N;MASC;PL	N;NOM;INDF;MASC+FEM;SG
acordos	avtal	acordo	avtal	N;MASC;PL	N;NOM;INDF;NEUT;SG
cruzamento	passerar	cruzamento	passera	N;MASC;SG	V;IND;PRS;FIN;ACT
cruzamento	korsar	cruzamento	korsa	N;MASC;SG	V;IND;PRS;FIN;ACT
camilo	camilo	camilo	camilo	N;MASC;SG	PROPN;NOM
sono	sova	sono	sova	N;MASC;SG	V;IMP;FIN;ACT
sono	sov	sono	sov	N;MASC;SG	V;IMP;FIN;ACT
spears	spears	spear	speara	N;MASC;SG	PROPN;NOM
projectos	projekt	projecto	projekt	N;MASC;PL	N;NOM;INDF;NEUT;SG
hughes	hughes	hughe	hughes	N;MASC;SG	PROPN;NOM
sts	sts	ste	st	N;MASC;SG	PROPN;NOM
obtida	uppnådda	obter	uppnådd	V;FEM;SG;V.PTCP	ADJ;NOM;PL;PST;V.PTCP
obtida	framställda	obter	framställd	V;FEM;SG;V.PTCP	ADJ;NOM;PL;PST;V.PTCP
obtida	erhållen	obter	erhåll	V;FEM;SG;V.PTCP	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
obtida	erhållna	obter	erhålla	V;FEM;SG;V.PTCP	ADJ;NOM;PL;PST;V.PTCP
sets	set	set	se	N;MASC;PL	N;NOM;INDF;NEUT;SG
duro	hårda	duro	hård	ADJ;MASC;SG	ADJ;NOM;PL
duro	hårt	duro	hård	ADJ;MASC;SG	ADV
duro	tuffa	duro	tuffa	ADJ;MASC;SG	ADJ;NOM;PL
subtropical	subtropiska	subtropical	subtropisk	ADJ;MASC;SG	ADJ;NOM;PL
alabama	alabama	alabama	alabam	N;MASC;SG	PROPN;NOM
desenvolvidas	utvecklat	desenvolver	utvecklad	V;FEM;PL;V.PTCP	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
desenvolvidas	utvecklad	desenvolver	utvecklad	V;FEM;PL;V.PTCP	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
desenvolvidas	utvecklade	desenvolver	utvecklad	V;FEM;PL;V.PTCP	ADJ;NOM;PL;PST;V.PTCP
parlamentares	parlamentarisk	parlamentar	parlamentarisk	N;MASC;PL	ADJ;NOM;INDF;MASC+FEM;SG
parlamentares	parlamentariska	parlamentar	parlamentarisk	N;MASC;PL	ADJ;NOM;PL
lucro	vinster	lucro	vinst	N;MASC;SG	N;NOM;INDF;MASC+FEM;PL
nona	nionde	nona	nionde	N;FEM;SG	ADJ;NOM
beat	slå	beat	slå	N;MASC;SG	V;IMP;FIN;ACT
betty	betty	betty	betty	N;FEM;SG	PROPN;NOM
neerlandês	holländsk	neerlandês	holländsk	N;MASC;SG	ADJ;NOM;INDF;MASC+FEM;SG
neerlandês	holländare	neerlandês	holländare	N;MASC;SG	N;NOM;INDF;MASC+FEM;PL
neerlandês	holländska	neerlandês	holländsk	N;MASC;SG	ADJ;NOM;PL
estrangeira	utländska	estrangeiro	utländsk	N;FEM;SG	ADJ;NOM;PL
estrangeira	utländsk	estrangeiro	utländsk	N;FEM;SG	ADJ;NOM;INDF;MASC+FEM;SG
estrangeira	utländskt	estrangeiro	utländsk	N;FEM;SG	ADJ;NOM;INDF;NEUT;SG
estrangeira	främmande	estrangeiro	främmande	N;FEM;SG	ADJ;NOM
sri	sri	sri	sri	N;MASC;SG	PROPN;NOM
abel	abel	abel	abel	N;MASC;SG	PROPN;NOM
provisório	provisoriska	provisório	provisorisk	N;MASC;SG	ADJ;NOM;PL
provisório	preliminärt	provisório	preliminär	N;MASC;SG	ADV
provisório	preliminär	provisório	preliminär	N;MASC;SG	ADJ;NOM;INDF;MASC+FEM;SG
provisório	provisoriskt	provisório	provisorisk	N;MASC;SG	ADJ;NOM;INDF;NEUT;SG
percebeu	insåg	perceber	inse	V;IND;SG;3;PST;FIN	V;IMP;FIN;ACT
condes	räknar	conde	räkna	N;MASC;PL	V;IND;PRS;FIN;ACT
condes	räknas	conde	räkna	N;MASC;PL	V;IND;NFIN;PASS
derrotados	besegrat	derrotar	besegrad	V;MASC;PL;V.PTCP	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
derrotados	besegrad	derrotar	besegrad	V;MASC;PL;V.PTCP	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
cameron	cameron	cameron	cameron	N;MASC;SG	PROPN;NOM
treinar	tåget	treinar	tågen	V;NFIN	N;NOM;DEF;NEUT;SG
treinar	train	treinar	train	V;NFIN	N;NOM;INDF;MASC+FEM;SG
treinar	tåg	treinar	tåg	V;NFIN	N;NOM;INDF;NEUT;SG
determina	avgör	determinar	avgöra	V;IND;SG;3;PRS;FIN	V;IMP;PRS;FIN;ACT
determina	avgör	determinar	avgöra	V;IND;SG;3;PRS;FIN	V;IMP;PRS;FIN;ACT
cartoon	tecknade	cartoon	teckna	N;MASC;SG	ADJ;NOM;PL;PST;V.PTCP
cartoon	tecknat	cartoon	teckna	N;MASC;SG	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
aurélio	aurelio	aurélio	aurelio	N;MASC;SG	PROPN;NOM
aurélio	aurelius	aurélio	aurelius	N;MASC;SG	PROPN;NOM
inscrições	inskrivning	inscrição	inskrivning	N;FEM;PL	N;NOM;INDF;MASC+FEM;SG
inscrições	inklusion	inscrição	inklusion	N;FEM;PL	N;NOM;INDF;MASC+FEM;SG
inscrições	registrering	inscrição	registrering	N;FEM;PL	N;NOM;INDF;MASC+FEM;SG
inscrições	inskrivning	inscrição	inskrivning	N;FEM;PL	N;NOM;INDF;MASC+FEM;SG
inscrições	registreringen	inscrição	registrering	N;FEM;PL	N;NOM;DEF;MASC+FEM;SG
most	mest	most	mycket	N;MASC;SG	ADV;RL
alejandro	alejandro	alejandro	alejandro	N;MASC;SG	PROPN;NOM
bravo	tappra	bravo	tappra	N;MASC;SG	ADJ;NOM;PL
bravo	modigt	bravo	modig	N;MASC;SG	ADJ;NOM;INDF;NEUT;SG
bravo	modig	bravo	modig	N;MASC;SG	ADJ;NOM;INDF;MASC+FEM;SG
bravo	modiga	bravo	modig	N;MASC;SG	ADJ;NOM;PL
efetivo	effektiva	efetivo	effektiv	ADJ;MASC;SG	ADJ;NOM;PL
wisconsin	wisconsin	wisconsin	wisconsin	N;MASC;SG	PROPN;NOM
cleveland	cleveland	cleveland	cleveland	N;MASC;SG	PROPN;NOM
lapa	lapa	lapa	lapa	N;MASC;SG	V;IMP;FIN;ACT
adotada	antaget	adotar	antagen	V;FEM;SG;V.PTCP	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
adotada	antagna	adotar	anta	V;FEM;SG;V.PTCP	ADJ;NOM;PL;PST;V.PTCP
adotada	antagen	adotar	antagen	V;FEM;SG;V.PTCP	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
adotada	adopterad	adotar	adoptera	V;FEM;SG;V.PTCP	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
dadas	givet	dar	giv	V;FEM;PL;V.PTCP	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
dadas	given	dar	given	V;FEM;PL;V.PTCP	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
dadas	givna	dar	givna	V;FEM;PL;V.PTCP	ADJ;NOM;PL;PST;V.PTCP
manuscritos	manuskript	manuscrever	manuskript	N;MASC;PL	N;NOM;INDF;NEUT;SG
operário	arbetare	operário	arbetare	N;MASC;SG	N;NOM;INDF;MASC+FEM;PL
operário	arbetstagare	operário	arbetstagare	N;MASC;SG	N;NOM;INDF;MASC+FEM;PL
friends	kompisar	friend	kompis	N;MASC;SG	N;NOM;INDF;MASC+FEM;PL
friends	vänner	friend	vänna	N;MASC;SG	N;NOM;INDF;MASC+FEM;PL
apagado	raderat	apagar	radera	V;MASC;SG;V.PTCP	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
apagado	raderade	apagar	radera	V;MASC;SG;V.PTCP	ADJ;NOM;PL;PST;V.PTCP
automática	automat	automático	automat	ADJ;FEM;SG	N;NOM;INDF;MASC+FEM;SG
automática	automatiska	automático	automatisk	ADJ;FEM;SG	ADJ;NOM;PL
automática	automatisk	automático	automatisk	ADJ;FEM;SG	N;NOM;INDF;MASC+FEM;SG
adquirida	förvärvade	adquirir	förvärva	V;FEM;SG;V.PTCP	V;NOM;PL;PST;V.PTCP;ACT
adquirida	förvärvat	adquirir	förvärva	V;FEM;SG;V.PTCP	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
adquirida	förvärvad	adquirir	förvärvad	V;FEM;SG;V.PTCP	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
poderosos	kraftfull	poderoso	kraftfull	ADJ;MASC;PL	ADJ;NOM;INDF;MASC+FEM;SG
poderosos	mäktig	poderoso	mäktig	ADJ;MASC;PL	ADJ;NOM;INDF;MASC+FEM;SG
poderosos	mäktigt	poderoso	mäktig	ADJ;MASC;PL	ADJ;NOM;INDF;NEUT;SG
fictício	fiktiv	fictício	fiktiv	N;MASC;SG	ADJ;NOM;INDF;MASC+FEM;SG
fictício	fiktiva	fictício	fiktiv	N;MASC;SG	ADJ;NOM;PL
fictício	påhittad	fictício	påhittad	N;MASC;SG	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
fictício	fiktiv	fictício	fiktiv	N;MASC;SG	ADJ;NOM;INDF;MASC+FEM;SG
fictício	fiktiva	fictício	fiktiv	N;MASC;SG	ADJ;NOM;PL
contêm	innehålla	conter	innehålla	V;IND;PL;3;PRS;FIN	V;IMP;FIN;ACT
exposto	utsatt	expor	utsätta	V;MASC;SG;V.PTCP	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
exposto	exponerad	expor	exponera	V;MASC;SG;V.PTCP	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
exposto	utsatta	expor	utsätta	V;MASC;SG;V.PTCP	ADJ;NOM;PL;PST;V.PTCP
exposto	exponerade	expor	exponera	V;MASC;SG;V.PTCP	ADJ;NOM;PL;PST;V.PTCP
combinado	kombinerade	combinar	kombinera	V;MASC;SG;V.PTCP	V;NOM;PL;PST;V.PTCP
combinado	kombinerad	combinar	kombinerad	V;MASC;SG;V.PTCP	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
combinado	kombinerat	combinar	kombinera	V;MASC;SG;V.PTCP	N;NOM;INDF;NEUT;SG
holstein	holstein	holstein	holstein	N;MASC;SG	PROPN;NOM
secundários	sekundär	secundário	sekundär	ADJ;MASC;PL	ADJ;NOM;INDF;MASC+FEM;SG
secundários	sekundärt	secundário	sekundär	ADJ;MASC;PL	ADJ;NOM;INDF;NEUT;SG
nomeados	nominerade	nomear	nominera	V;MASC;PL;V.PTCP	ADJ;NOM;PL;PST;V.PTCP
nomeados	utnämnd	nomear	utnämnd	V;MASC;PL;V.PTCP	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
nomeados	utnämnda	nomear	utnämnd	V;MASC;PL;V.PTCP	ADJ;NOM;PL;PST;V.PTCP
nomeados	utsedd	nomear	utse	V;MASC;PL;V.PTCP	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
nomeados	utsedda	nomear	utse	V;MASC;PL;V.PTCP	ADJ;NOM;PL;PST;V.PTCP
nomeados	nominerade	nomear	nominera	V;MASC;PL;V.PTCP	ADJ;NOM;PL;PST;V.PTCP
nomeados	nominerad	nomear	nominera	V;MASC;PL;V.PTCP	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
nomeados	utsedda	nomear	utse	V;MASC;PL;V.PTCP	ADJ;NOM;PL;PST;V.PTCP
projeção	utskjutande	projeção	utskjuta	N;FEM;SG	ADJ;NOM;PRS;V.PTCP
meridiano	meridian	meridiano	meridian	N;MASC;SG	PROPN;NOM
catherine	catherine	catherine	catherine	N;FEM;SG	PROPN;NOM
imperadores	kejsaren	imperador	kejsare	N;MASC;PL	N;NOM;DEF;MASC+FEM;SG
imperadores	kejsare	imperador	kejsare	N;MASC;PL	N;NOM;INDF;MASC+FEM;SG
imperadores	kejsare	imperador	kejsare	N;MASC;PL	N;NOM;INDF;MASC+FEM;SG
andares	golv	andar	golv	N;MASC;PL	N;NOM;INDF;NEUT;SG
derivada	härledda	derivar	härledd	V;FEM;SG;V.PTCP	ADJ;NOM;PL;PST;V.PTCP
ódio	hata	ódio	hata	N;MASC;SG	V;IMP;FIN;ACT
ódio	hatar	ódio	hata	N;MASC;SG	V;IND;PRS;FIN;ACT
foguetes	raket	foguete	rak	N;MASC;PL	N;NOM;DEF;NEUT;SG
foguetes	rocket	foguete	rock	N;MASC;PL	N;NOM;DEF;NEUT;SG
paramount	paramount	paramount	paramount	N;MASC;SG	PROPN;NOM
deslocamento	kompensera	deslocamento	kompensera	N;MASC;SG	V;IMP;FIN;ACT
deslocamento	utjämna	deslocamento	utjämna	N;MASC;SG	V;IMP;FIN;ACT
imóvel	fastigheter	imóvel	fastighet	N;MASC;SG	N;NOM;INDF;MASC+FEM;PL
imóvel	orörlig	imóvel	orörlig	N;MASC;SG	ADJ;NOM;INDF;MASC+FEM;SG
léo	léo	léo	léo	N;MASC;SG	PROPN;NOM
léo	leos	léo	leos	N;MASC;SG	PROPN;GEN
léo	leo	léo	leo	N;MASC;SG	PROPN;NOM
turim	torino	turim	torino	N;MASC;SG	PROPN;NOM
turim	turin	turim	turin	N;MASC;SG	PROPN;NOM
nancy	nancy	nancy	nancy	N;FEM;SG	PROPN;NOM
incrível	amazing	incrível	amazing	ADJ;MASC;SG	N;NOM;INDF;NEUT;SG
incrível	fantastiska	incrível	fantastisk	ADJ;MASC;SG	ADJ;NOM;PL
aquático	akvatiska	aquático	akvatisk	N;MASC;SG	ADJ;NOM;PL
edson	edson	edson	edson	N;MASC;SG	PROPN;NOM
edson	edison	edson	edison	N;MASC;SG	PROPN;NOM
acompanhou	åtföljda	acompanhar	åtföljd	V;IND;SG;3;PST;FIN	ADJ;NOM;PL;PST;V.PTCP
acompanhou	åtföljs	acompanhar	åtfölja	V;IND;SG;3;PST;FIN	V;IND;PRS;FIN;PASS
medir	mätning	medir	mätning	V;NFIN	N;NOM;INDF;MASC+FEM;SG
medir	åtgärd	medir	åtgärd	V;NFIN	N;NOM;INDF;MASC+FEM;SG
falada	talat	falar	tala	V;FEM;SG;V.PTCP	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
falada	pratat	falar	prata	V;FEM;SG;V.PTCP	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
terminais	terminal	terminal	terminal	N;MASC;PL	N;NOM;INDF;MASC+FEM;SG
terminais	terminalen	terminal	terminal	N;MASC;PL	N;NOM;DEF;MASC+FEM;SG
schmidt	schmidt	schmidt	schmidt	PROPN;MASC;SG	N;NOM;INDF;MASC+FEM;SG
libras	pund	libra	pund	N;FEM;PL	N;NOM;INDF;NEUT;SG
libras	kilo	libra	kilo	N;FEM;PL	N;NOM;INDF;NEUT;SG
fechar	nära	fechar	nära	V;NFIN	ADV
fechar	stängning	fechar	stängning	V;NFIN	N;NOM;INDF;MASC+FEM;SG
fechar	avslutande	fechar	avslutande	V;NFIN	ADJ;NOM;PRS;V.PTCP
arqueológico	arkeologiska	arqueológico	arkeologisk	ADJ;MASC;SG	ADJ;NOM;PL
etnia	etnisk	etniar	etnisk	N;FEM;SG	ADJ;NOM;INDF;MASC+FEM;SG
etnia	etniskt	etniar	etnisk	N;FEM;SG	ADJ;NOM;INDF;NEUT;SG
etnia	etniska	etniar	etnisk	N;FEM;SG	ADJ;NOM;PL
rumores	rykten	rumor	rykt	N;MASC;PL	N;NOM;DEF;MASC+FEM;SG
rumores	rykte	rumor	ryka	N;MASC;PL	N;NOM;INDF;NEUT;SG
rumores	rykten	rumor	rykt	N;MASC;PL	N;NOM;DEF;MASC+FEM;SG
rumores	ryktet	rumor	rykt	N;MASC;PL	N;NOM;DEF;NEUT;SG
rumores	rykten	rumor	rykt	N;MASC;PL	N;NOM;DEF;MASC+FEM;SG
listados	listade	listar	lisa	V;MASC;PL;V.PTCP	ADJ;NOM;PL;PST;V.PTCP
listados	börsnoterade	listar	börsnotera	V;MASC;PL;V.PTCP	ADJ;NOM;PL;PST;V.PTCP
morris	morris	morrer	morris	N;MASC;SG	PROPN;NOM
genes	gene	gene	gene	N;MASC;PL	PROPN;NOM
genes	gen	gene	gen	N;MASC;PL	N;NOM;INDF;MASC+FEM;SG
genes	genen	gene	gen	N;MASC;PL	N;NOM;DEF;MASC+FEM;SG
estreita	smala	estreito	smal	ADJ;FEM;SG	ADJ;NOM;PL
allmusic	allmusic	allmusic	allmusic	N;MASC;SG	PROPN;NOM
oferecido	erbjudna	oferecer	erbjuden	V;MASC;SG;V.PTCP	ADJ;NOM;PL;PST;V.PTCP
oferecido	erbjuden	oferecer	erbjuden	V;MASC;SG;V.PTCP	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
afiliada	ansluten	afiliar	ansluta	V;FEM;SG;V.PTCP	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
afiliada	anslutna	afiliar	ansluta	V;FEM;SG;V.PTCP	ADJ;NOM;PL;PST;V.PTCP
afiliada	dotterbolag	afiliar	dotterbolag	V;FEM;SG;V.PTCP	N;NOM;INDF;NEUT;SG
urso	bear	urso	bear	N;MASC;SG	V;IMP;FIN;ACT
urso	björn	urso	björn	N;MASC;SG	PROPN;NOM
reynolds	reynolds	reynold	reynold	N;MASC;SG	PROPN;NOM
curiosidade	nyfiken	curiosidade	nyfik	N;FEM;SG	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
curiosidade	nyfikna	curiosidade	nyfiken	N;FEM;SG	ADJ;NOM;PL
errada	fel	errar	fel	V;FEM;SG;V.PTCP	N;NOM;INDF;NEUT;SG
turca	turkiska	turco	turkisk	N;FEM;SG	ADJ;NOM;PL
turca	turkisk	turco	turkisk	N;FEM;SG	ADJ;NOM;INDF;MASC+FEM;SG
turca	turkiskt	turco	turkisk	N;FEM;SG	ADJ;NOM;INDF;NEUT;SG
andreas	andreas	andrea	andrea	N;MASC;PL	PROPN;NOM
renunciou	avgått	renunciar	avgå	V;IND;SG;3;PST;FIN	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
discutido	diskuterade	discutir	diskutera	V;MASC;SG;V.PTCP	V;NOM;PL;PST;V.PTCP
discutido	diskuterat	discutir	diskutera	V;MASC;SG;V.PTCP	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
singular	singular	singular	singul	ADJ;MASC;SG	N;NOM;INDF;MASC+FEM;PL
mares	hav	mar	hav	N;MASC;PL	N;NOM;INDF;NEUT;SG
desculpas	ursäkten	desculpa	ursäkt	N;FEM;PL	N;NOM;DEF;MASC+FEM;SG
desculpas	ursäkt	desculpa	ursäkt	N;FEM;PL	N;NOM;INDF;MASC+FEM;SG
desculpas	ursäkt	desculpa	ursäkt	N;FEM;PL	N;NOM;INDF;MASC+FEM;SG
rara	sällsynta	raro	sällsynta	ADJ;FEM;SG	ADJ;NOM;PL
moto	motorcyklar	moto	motorcykla	N;FEM;SG	N;NOM;INDF;MASC+FEM;PL
doctor	läkare	doctor	läkare	N;MASC;SG	N;NOM;INDF;MASC+FEM;PL
procurador	åklagare	procurador	åklagare	N;MASC;SG	N;NOM;INDF;MASC+FEM;PL
pega	take	pegar	take	V;IND;SG;3;PRS;FIN	N;NOM;INDF;MASC+FEM;SG
pega	tagning	pegar	tagning	V;IND;SG;3;PRS;FIN	N;NOM;INDF;MASC+FEM;SG
pega	ta	pegar	ta	V;IND;SG;3;PRS;FIN	V;IMP;FIN;ACT
definidas	definierad	definido	definierad	V;FEM;PL;V.PTCP	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
definidas	definierat	definido	definiera	V;FEM;PL;V.PTCP	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
definidas	definierade	definido	definiera	V;FEM;PL;V.PTCP	ADJ;NOM;PL;PST;V.PTCP
circuitos	krets	circuito	kreta	N;MASC;PL	N;NOM;INDF;MASC+FEM;SG
disposto	villig	disposto	villig	N;MASC;SG	ADJ;NOM;INDF;MASC+FEM;SG
disposto	villiga	disposto	villig	N;MASC;SG	ADJ;NOM;PL
disposto	villigt	disposto	villig	N;MASC;SG	ADV
esqui	skidor	esqui	skida	N;MASC;SG	N;NOM;INDF;MASC+FEM;PL
esqui	skidor	esqui	skida	N;MASC;SG	N;NOM;INDF;MASC+FEM;PL
editada	redigerat	editar	redigera	V;FEM;SG;V.PTCP	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
editada	redigerade	editar	redigera	V;FEM;SG;V.PTCP	ADJ;NOM;PL;PST;V.PTCP
divulgado	utsläppt	divulgar	utsläppa	V;MASC;SG;V.PTCP	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
divulgado	släppt	divulgar	släppa	V;MASC;SG;V.PTCP	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
divulgado	frisläppt	divulgar	frisläppa	V;MASC;SG;V.PTCP	ADJ;NOM;INDF;MASC+FEM;SG
divulgado	avslöjade	divulgar	avslöja	V;MASC;SG;V.PTCP	ADJ;NOM;PL;PST;V.PTCP
divulgado	avslöjat	divulgar	avslöja	V;MASC;SG;V.PTCP	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
adulta	vuxna	adulta	vuxen	N;FEM;SG	ADJ;NOM;PL
jenkins	jenkins	jenkin	jenkin	N;MASC;SG	PROPN;NOM
acompanhada	åtföljda	acompanhar	åtföljd	V;FEM;SG;V.PTCP	ADJ;NOM;PL;PST;V.PTCP
confirmada	bekräftad	confirmar	bekräftad	V;FEM;SG;V.PTCP	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
confirmada	bekräftat	confirmar	bekräftad	V;FEM;SG;V.PTCP	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
gibson	gibson	gibson	gibson	N;MASC;SG	PROPN;NOM
enrique	enrique	enrique	enrique	N;MASC;SG	PROPN;NOM
parciais	partiell	parcial	partiell	ADJ;MASC;PL	ADJ;NOM;INDF;MASC+FEM;SG
parciais	delvis	parcial	delvis	ADJ;MASC;PL	ADV
parciais	partiellt	parcial	partiell	ADJ;MASC;PL	ADJ;NOM;INDF;NEUT;SG
bater	beat	bater	bea	V;NFIN	N;NOM;INDF;NEUT;SG
bater	påkörd	bater	påkörd	V;NFIN	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
bater	träffad	bater	träffa	V;NFIN	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
