kategória	kategorii	kategória	kategoria	N;NOM;FEM;SG	N;GEN;FEM;SG
inline	wewnętrznie	inlina	wewnętrznie	N;INAN;NOM;MASC;SG	ADV
prenos	transmisji	prenos	transmisja	N;INAN;NOM;MASC;SG	N;GEN;FEM;SG
prenos	przelew	prenos	przelew	N;INAN;NOM;MASC;SG	N;ACC;MASC;SG
prenos	transferu	prenos	transfer	N;INAN;NOM;MASC;SG	N;GEN;MASC;SG
zložky	składników	zložka	składnik	N;NOM;FEM;PL	N;GEN;MASC;PL
červené	czerwoni	červený	czerwony	ADJ;NOM;NEUT;SG	N;NOM;MASC;PL
červené	czerwonych	červený	czerwony	ADJ;NOM;NEUT;SG	ADJ;GEN;MASC;PL
červené	czerwień	červený	czerwień	ADJ;NOM;NEUT;SG	
silné	mocna	silný	mocny	ADJ;NOM;NEUT;SG	
divízia	podział	divízium	podziać	N;NOM;FEM;SG	V;PFV;MASC;IND;SG;PST;FIN;ACT
divízia	dywizji	divízium	dywizja	N;NOM;FEM;SG	N;GEN;FEM;SG
valign	valign	valignúť	valign	N;ANIM;NOM;MASC;SG	
materiálov	materiały	materiál	materiał	N;INAN;GEN;MASC;PL	N;NOM;MASC;PL
boris	borys	boris	borys	PROPN;ANIM;NOM;MASC;SG	PROPN;NOM;MASC;SG
boris	boris	boris	boris	PROPN;ANIM;NOM;MASC;SG	PROPN;NOM;MASC;SG
matky	mamuśki	matka	mamuśki	N;NOM;FEM;PL	V;IPFV;IND;SG;3;PRS;FIN;ACT
matky	matek	matka	matek	N;NOM;FEM;PL	
matky	matki	matka	matka	N;NOM;FEM;PL	N;GEN;FEM;SG
dohody	oferty	dohoda	oferta	N;NOM;FEM;PL	N;ACC;FEM;PL
dohody	umowy	dohoda	umowa	N;NOM;FEM;PL	
dohody	porozumienia	dohoda	porozumienie	N;NOM;FEM;PL	N;NOM;NEUT;SG
dohody	umów	dohoda	umowa	N;NOM;FEM;PL	
domáce	domu	domáci	dom	ADJ;NOM;NEUT;SG	N;GEN;MASC;SG
domáce	dom	domáci	dom	ADJ;NOM;NEUT;SG	N;NOM;MASC;SG
domáce	krajowym	domáci	krajowy	ADJ;NOM;NEUT;SG	ADJ;INS;MASC;SG
otvorené	otwórz	otvorený	otwórzyć	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS	V;PFV;IMP;SG;2;FIN;ACT
otvorené	otwarto	otvorený	otwarto	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS	V;PFV;IND;0;PST;FIN;ACT
franz	franz	franz	franz	PROPN;ANIM;NOM;MASC;SG	PROPN;NOM;MASC;SG
river	rzeki	river	rzeka	PROPN;ANIM;NOM;MASC;SG	
river	river	river	river	PROPN;ANIM;NOM;MASC;SG	
river	rzeka	river	rzeka	PROPN;ANIM;NOM;MASC;SG	N;NOM;FEM;SG
róbert	robercie	róbert	robercie	N;ANIM;NOM;MASC;SG	N;VOC;MASC;SG
róbert	róbert	róbert	róbert	N;ANIM;NOM;MASC;SG	
rodné	maiden	rodný	maiden	ADJ;NOM;NEUT;SG	
prúd	potok	prúd	potok	N;INAN;NOM;MASC;SG	
prúd	stream	prúd	stream	N;INAN;NOM;MASC;SG	
berlín	berlin	berlina	berlin	N;NOM;MASC;SG	PROPN;NOM;MASC;SG
dej	działki	dej	działka	N;INAN;NOM;MASC;SG	N;ACC;FEM;PL
dej	dej	dej	dać	N;INAN;NOM;MASC;SG	
chodník	ścieżki	chodník	ścieżka	N;INAN;NOM;MASC;SG	N;ACC;FEM;PL
chodník	ścieżkę	chodník	ścieżka	N;INAN;NOM;MASC;SG	N;ACC;FEM;SG
chodník	drogę	chodník	droga	N;INAN;NOM;MASC;SG	N;ACC;FEM;SG
chodník	chodniku	chodník	chodnik	N;INAN;NOM;MASC;SG	N;GEN;MASC;SG
chodník	nawierzchni	chodník	nawierzchnia	N;INAN;NOM;MASC;SG	N;GEN;FEM;SG
bývalí	byłych	bývalý	były	ADJ;ANIM;NOM;MASC;PL	ADJ;GEN;MASC;PL
bývalí	był	bývalý	być	ADJ;ANIM;NOM;MASC;PL	V;IPFV;MASC;IND;SG;PST;FIN;ACT
bývalí	były	bývalý	być	ADJ;ANIM;NOM;MASC;PL	V;IPFV;MASC;IND;SG;PST;FIN;ACT
bývalí	poprzedni	bývalý	poprzedni	ADJ;ANIM;NOM;MASC;PL	ADJ;NOM;MASC;SG
bývalí	dawne	bývalý	dawny	ADJ;ANIM;NOM;MASC;PL	ADJ;NOM;NEUT;SG
bývalí	poprzednie	bývalý	poprzednie	ADJ;ANIM;NOM;MASC;PL	
jacques	jacques	jacques	jacques	PROPN;ANIM;NOM;MASC;SG	PROPN;NOM;MASC;SG
japonska	japonii	japonsko	japonia	N;NOM;FEM;SG	
japonska	japonia	japonsko	japonie	N;NOM;FEM;SG	
glóbus	globe	glóbus	globy	N;INAN;NOM;MASC;SG	
pásma	opaski	pásmo	opaski	N;NOM;NEUT;PL	N;ACC;MASC;PL
bob	bob	bob	bob	PROPN;ANIM;NOM;MASC;SG	
bob	boba	bob	boba	PROPN;ANIM;NOM;MASC;SG	
rozsiahle	rozległ	rozsiahle	rozlec	N;NOM;NEUT;PL	V;PFV;MASC;IND;SG;PST;FIN;ACT
rozsiahle	obszerne	rozsiahle	obszerny	N;NOM;NEUT;PL	ADJ;NOM;NEUT;SG
písať	napisać	písať	napisać	V;IPFV;POS;NFIN	V;PFV;NFIN;ACT
písať	napisz	písať	napisać	V;IPFV;POS;NFIN	V;PFV;IMP;SG;2;FIN;ACT
písať	pisanie	písať	pisać	V;IPFV;POS;NFIN	N;IPFV;NOM;NEUT;SG;POS;V.MSDR
písať	wpisanie	písať	wpisać	V;IPFV;POS;NFIN	N;PFV;NOM;NEUT;SG;POS;V.MSDR
písať	pisanie	písať	pisać	V;IPFV;POS;NFIN	N;IPFV;NOM;NEUT;SG;POS;V.MSDR
písať	pismo	písať	pismo	V;IPFV;POS;NFIN	N;NOM;NEUT;SG
will	will	will	will		V;PFV;IND;SG;2;PRS;FIN;ACT
will	willa	will	willa		N;NOM;FEM;SG
will	będzie	will	być		V;IPFV;IND;SG;3;FUT;FIN
blues	blues	blues	blues	N;NOM;NEUT;SG	
blues	bluesa	blues	blues	N;NOM;NEUT;SG	N;ACC;MASC;SG
hraníc	granice	hranica	granica	N;GEN;FEM;PL	N;NOM;FEM;PL
hraníc	granice	hranica	granica	N;GEN;FEM;PL	N;NOM;FEM;PL
hraníc	granicy	hranica	granica	N;GEN;FEM;PL	N;GEN;FEM;SG
hraníc	granica	hranica	granica	N;GEN;FEM;PL	N;NOM;FEM;SG
hraníc	granicę	hranica	granica	N;GEN;FEM;PL	N;ACC;FEM;SG
našiel	znaleziona	nájsť	znaleźć	V;ANIM;PFV;MASC;SG;POS;PST;V.PTCP	ADJ;PFV;NOM;FEM;SG;POS;V.PTCP;PASS
našiel	znaleziony	nájsť	znaleźć	V;ANIM;PFV;MASC;SG;POS;PST;V.PTCP	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS
našiel	znalezione	nájsť	znaleźć	V;ANIM;PFV;MASC;SG;POS;PST;V.PTCP	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
populácie	populacja	populácia	populacja	N;NOM;FEM;PL	N;NOM;FEM;SG
populácie	populacji	populácia	populacja	N;NOM;FEM;PL	N;GEN;FEM;SG
populácie	ludność	populácia	ludność	N;NOM;FEM;PL	N;NOM;FEM;SG
populácie	populacji	populácia	populacja	N;NOM;FEM;PL	N;GEN;FEM;SG
populácie	ludność	populácia	ludność	N;NOM;FEM;PL	N;NOM;FEM;SG
znakov	postacie	znak	postać	N;INAN;GEN;MASC;PL	N;NOM;MASC;PL
znakov	znaki	znak	znak	N;INAN;GEN;MASC;PL	N;NOM;MASC;PL
znakov	postaci	znak	postać	N;INAN;GEN;MASC;PL	
znakov	bohaterowie	znak	bohater	N;INAN;GEN;MASC;PL	N;NOM;MASC;PL
znakov	postać	znak	postać	N;INAN;GEN;MASC;PL	N;NOM;FEM;SG
scenár	scenariusz	scenár	scenariusz	N;INAN;NOM;MASC;SG	N;ACC;MASC;SG
scenár	scenariusz	scenár	scenariusz	N;INAN;NOM;MASC;SG	N;ACC;MASC;SG
scenár	scenariusz	scenár	scenariusz	N;INAN;NOM;MASC;SG	N;ACC;MASC;SG
adresa	adres	adresa	adres	N;NOM;FEM;SG	N;ACC;MASC;SG
útoky	ataków	útok	atak	N;INAN;NOM;MASC;PL	N;GEN;MASC;PL
útoky	atakuje	útok	atakować	N;INAN;NOM;MASC;PL	V;IPFV;IND;SG;3;PRS;FIN;ACT
útoky	napaści	útok	napaść	N;INAN;NOM;MASC;PL	
prostriedky	zasobów	prostriedok	zasób	N;INAN;NOM;MASC;PL	N;GEN;MASC;PL
prostriedky	oznacza	prostriedok	oznaczać	N;INAN;NOM;MASC;PL	V;IPFV;IND;SG;3;PRS;FIN;ACT
can	można	can	można		V;IND;PRS;FIN
can	can	can	can		
nedostatok	niedoborem	nedostatok	niedobor	N;INAN;NOM;MASC;SG	N;INS;MASC;SG
nedostatok	niedobory	nedostatok	niedobory	N;INAN;NOM;MASC;SG	N;NOM;MASC;PL
nedostatok	brak	nedostatok	brak	N;INAN;NOM;MASC;SG	V;IND;PRS;FIN
drôme	drôme	drom	drama	N;NOM;FEM;SG	
stredné	środek	stredný	środek	ADJ;NOM;NEUT;SG	N;NOM;MASC;SG
stredné	średnio	stredný	średnio	ADJ;NOM;NEUT;SG	
stredné	średnie	stredný	średnie	ADJ;NOM;NEUT;SG	
stredné	średnia	stredný	średnia	ADJ;NOM;NEUT;SG	N;NOM;FEM;SG
stredné	umiarkowanego	stredný	umiarkować	ADJ;NOM;NEUT;SG	ADJ;ACC;MASC;SG
stredné	umiarkowanie	stredný	umiarkowanie	ADJ;NOM;NEUT;SG	ADV
stredné	umiarkowanym	stredný	umiarkować	ADJ;NOM;NEUT;SG	ADJ;INS;MASC;SG
stredné	wredne	stredný	wredny	ADJ;NOM;NEUT;SG	
stredné	średnia	stredný	średnia	ADJ;NOM;NEUT;SG	N;NOM;FEM;SG
príklady	przykładów	príklad	przykład	N;INAN;NOM;MASC;PL	N;GEN;MASC;PL
medaily	medali	medaila	medać	N;NOM;FEM;PL	N;GEN;MASC;PL
vedenia	przewodnictwo	vedenie	przewodnictwo	N;NOM;NEUT;PL	N;NOM;NEUT;SG
vedenia	kierownictwo	vedenie	kierownictwo	N;NOM;NEUT;PL	N;NOM;NEUT;SG
vedenia	przywództwa	vedenie	przywództwo	N;NOM;NEUT;PL	N;GEN;NEUT;SG
vedenia	przywódcy	vedenie	przywódca	N;NOM;NEUT;PL	N;NOM;MASC;SG
vedenia	przywództwo	vedenie	przywództwo	N;NOM;NEUT;PL	N;NOM;NEUT;SG
vedenia	ołów	vedenie	ołowa	N;NOM;NEUT;PL	N;NOM;MASC;SG
vedenia	prowadź	vedenie	prowadzić	N;NOM;NEUT;PL	V;IPFV;IMP;SG;2;FIN;ACT
vedenia	ołowiu	vedenie	ołowiek	N;NOM;NEUT;PL	
ccd	ccd	ccd	ccd		
konštrukcia	budowa	konštrukcia	budowa	N;NOM;FEM;SG	
konštrukcia	design	konštrukcia	design	N;NOM;FEM;SG	
konštrukcia	struktury	konštrukcia	struktura	N;NOM;FEM;SG	N;ACC;FEM;PL
modul	modułu	moduť	moduł	N;INAN;NOM;MASC;SG	N;GEN;MASC;SG
modul	moduł	moduť	moduła	N;INAN;NOM;MASC;SG	N;ACC;MASC;SG
modul	wtyczki	moduť	wtyczka	N;INAN;NOM;MASC;SG	N;ACC;FEM;PL
lokalita	witryny	lokalita	witryna	N;NOM;FEM;SG	N;GEN;FEM;PL
požiadavky	prośby	požiadavka	prośba	N;NOM;FEM;PL	N;ACC;FEM;PL
požiadavky	zaproszenia	požiadavka	zaprosić	N;NOM;FEM;PL	N;NOM;NEUT;SG
požiadavky	wymagania	požiadavka	wymagać	N;NOM;FEM;PL	N;NOM;NEUT;SG
požiadavky	wymogi	požiadavka	wymoga	N;NOM;FEM;PL	
požiadavky	żądań	požiadavka	żądanie	N;NOM;FEM;PL	N;GEN;NEUT;PL
road	drogowy	road	drogowy	PROPN;ANIM;NOM;MASC;SG	ADJ;NOM;MASC;SG
road	drogi	road	droga	PROPN;ANIM;NOM;MASC;SG	
road	drodze	road	droga	PROPN;ANIM;NOM;MASC;SG	N;DAT;FEM;SG
road	droga	road	droga	PROPN;ANIM;NOM;MASC;SG	N;NOM;FEM;SG
road	road	road	road	PROPN;ANIM;NOM;MASC;SG	
voľný	wolna	voľný	wolny	ADJ;ANIM;NOM;MASC;SG	
voľný	free	voľný	free	ADJ;ANIM;NOM;MASC;SG	
ille	ille	illa	ille	PROPN;ANIM;NOM;MASC;SG	
vilaine	vilaine	vilaine	vilaine	N;NOM;FEM;SG	
interwiki	interwiki	intergik	interwik	N;NOM;FEM;PL	
rúk	ręce	ruka	ręka	N;GEN;FEM;PL	N;NOM;FEM;PL
rúk	dłonie	ruka	dłoń	N;GEN;FEM;PL	N;NOM;FEM;PL
zmien	zmiany	zmena	zmiana	N;GEN;FEM;PL	N;ACC;FEM;PL
zmien	zmian	zmena	zmiana	N;GEN;FEM;PL	
ľudských	ludzkie	ľudský	ludzki	ADJ;GEN;MASC;PL	ADJ;NOM;NEUT;SG
ľudských	ludzka	ľudský	ludzki	ADJ;GEN;MASC;PL	ADJ;NOM;FEM;SG
ľudských	ludzki	ľudský	ludzki	ADJ;GEN;MASC;PL	ADJ;NOM;MASC;SG
ľudských	człowiek	ľudský	człowiek	ADJ;GEN;MASC;PL	N;NOM;MASC;SG
ľudských	human	ľudský	human	ADJ;GEN;MASC;PL	
ľudských	człowieka	ľudský	człowiek	ADJ;GEN;MASC;PL	N;ACC;MASC;SG
alžbeta	elżbieta	alžbeta	elżbieta	N;NOM;FEM;SG	PROPN;NOM;FEM;SG
alžbeta	elizabeth	alžbeta	elizabeth	N;NOM;FEM;SG	V;IPFV;IND;SG;PRS;FIN;ACT
alžbeta	elżbieta	alžbeta	elżbieta	N;NOM;FEM;SG	PROPN;NOM;FEM;SG
textov	teksty	text	tekst	N;INAN;GEN;MASC;PL	N;NOM;MASC;PL
textov	teksty	text	tekst	N;INAN;GEN;MASC;PL	N;NOM;MASC;PL
krvi	krwi	krv	krew	N;NOM;FEM;PL	
krvi	blood	krv	blood	N;NOM;FEM;PL	
krvi	krew	krv	krew	N;NOM;FEM;PL	N;NOM;FEM;SG
praxi	praktyce	prax	praktyka	N;DAT;FEM;SG	N;GEN;FEM;SG
praxi	trening	prax	trening	N;DAT;FEM;SG	N;NOM;MASC;SG
praxi	praktyki	prax	praktyka	N;DAT;FEM;SG	N;ACC;FEM;PL
praxi	ćwiczenia	prax	ćwiczenie	N;DAT;FEM;SG	N;NOM;NEUT;PL
praxi	praktyka	prax	praktyka	N;DAT;FEM;SG	N;NOM;FEM;SG
orgánov	narządy	orgán	narząd	N;INAN;GEN;MASC;PL	N;NOM;MASC;PL
orgánov	organy	orgán	organa	N;INAN;GEN;MASC;PL	N;NOM;MASC;PL
katolíckej	katolicki	katolícky	katolicki	ADJ;GEN;FEM;SG	ADJ;NOM;MASC;SG
katolíckej	katolickiego	katolícky	katolicki	ADJ;GEN;FEM;SG	ADJ;ACC;MASC;SG
hlasovanie	głosujemy	hlasovanie	głosować	N;NOM;NEUT;SG	V;IPFV;IND;PL;1;PRS;FIN;ACT
hlasovanie	głosuj	hlasovanie	głosować	N;NOM;NEUT;SG	V;IPFV;IMP;SG;2;FIN;ACT
hlasovanie	głosuje	hlasovanie	głosować	N;NOM;NEUT;SG	V;IPFV;IND;SG;3;PRS;FIN;ACT
hlasovanie	głosujemy	hlasovanie	głosować	N;NOM;NEUT;SG	V;IPFV;IND;PL;1;PRS;FIN;ACT
hlasovanie	głosowania	hlasovanie	głosować	N;NOM;NEUT;SG	N;GEN;NEUT;SG
sestra	siostro	sestra	siostro	N;NOM;FEM;SG	V;IPFV;IMP;SG;2;FIN;ACT
sestra	pielęgniarki	sestra	pielęgniarka	N;NOM;FEM;SG	N;NOM;FEM;PL
berlíne	berlin	berlín	berlin	ADV	PROPN;NOM;MASC;SG
trest	karny	trest	karny	N;INAN;NOM;MASC;SG	
trest	kary	trest	kara	N;INAN;NOM;MASC;SG	N;ACC;FEM;PL
front	przodu	front	przód	N;INAN;NOM;MASC;SG	N;GEN;MASC;SG
front	przód	front	przód	N;INAN;NOM;MASC;SG	V;IPFV;IND;SG;PRS;FIN;ACT
front	kolejki	front	kolejka	N;INAN;NOM;MASC;SG	N;ACC;FEM;PL
hradec	hradec	hradec	hradec	PROPN;ANIM;NOM;MASC;SG	PROPN;NOM;MASC;SG
allier	allier	allier	allier	PROPN;NOM;FEM;SG	
kultúrna	kultury	kultúrny	kultura	ADJ;NOM;FEM;SG	N;GEN;FEM;SG
andré	andré	andrý	andra	PROPN;ANIM;NOM;MASC;SG	PROPN;NOM;MASC;SG
andré	andre	andrý	andra	PROPN;ANIM;NOM;MASC;SG	PROPN;NOM;MASC;SG
robiť	robienie	robiť	robić	V;IPFV;POS;NFIN	N;IPFV;NOM;NEUT;SG;POS;V.MSDR
gróf	liczyć	gróf	liczyć	N;ANIM;NOM;MASC;SG	V;IPFV;NFIN;ACT
gróf	licz	gróf	liczyć	N;ANIM;NOM;MASC;SG	V;IPFV;IMP;SG;2;FIN;ACT
vodný	woda	vodný	woda	ADJ;ANIM;NOM;MASC;SG	N;NOM;FEM;SG
vodný	wody	vodný	woda	ADJ;ANIM;NOM;MASC;SG	N;GEN;FEM;SG
predstavujú	reprezentuje	predstavovať	reprezentować	V;IPFV;IND;PL;3;POS;PRS;FIN	V;IPFV;IND;SG;3;PRS;FIN;ACT
manžel	mężu	manžel	mąż	N;ANIM;NOM;MASC;SG	V;IPFV;IMP;SG;2;FIN;ACT
manžel	maz	manžel	maza	N;ANIM;NOM;MASC;SG	V;IPFV;IND;SG;PRS;FIN;ACT
walter	waltera	walter	walter	PROPN;ANIM;NOM;MASC;SG	N;ACC;MASC;SG
walter	walter	walter	walter	PROPN;ANIM;NOM;MASC;SG	N;NOM;MASC;SG
end	koniec	end	koniec	PROPN;ANIM;NOM;MASC;SG	N;NOM;MASC;SG
end	end	end	end	PROPN;ANIM;NOM;MASC;SG	
letov	loty	let	lot	N;INAN;GEN;MASC;PL	N;NOM;MASC;PL
írska	irlandczycy	írsko	irlandczyk	N;NOM;FEM;SG	N;NOM;MASC;PL
írska	irlandzkie	írsko	irlandzki	N;NOM;FEM;SG	ADJ;NOM;NEUT;SG
írska	irlandzki	írsko	irlandzka	N;NOM;FEM;SG	ADJ;NOM;MASC;SG
írska	irlandzka	írsko	irlandzka	N;NOM;FEM;SG	ADJ;NOM;FEM;SG
írska	irlandii	írsko	irlandia	N;NOM;FEM;SG	N;GEN;FEM;SG
vodná	woda	vodný	woda	ADJ;NOM;FEM;SG	N;NOM;FEM;SG
vodná	wody	vodný	woda	ADJ;NOM;FEM;SG	N;GEN;FEM;SG
vodná	hydro	vodný	hydro	ADJ;NOM;FEM;SG	
alfa	alpha	alfo	alpha		
alfa	alfa	alfo	alfa		
alfa	alfa	alfo	alfa		
atlét	jock	atlét	jock	N;ANIM;NOM;MASC;SG	PROPN;NOM;MASC;SG
gemini	gemini	gemin	gemin	PROPN;ANIM;NOM;MASC;SG	
gemini	bliźnięta	gemin	bliźnąć	PROPN;ANIM;NOM;MASC;SG	ADJ;NOM;FEM;SG
myšlienky	pomysłów	myšlienka	pomysł	N;NOM;FEM;PL	N;GEN;MASC;PL
myšlienky	mysli	myšlienka	mysleć	N;NOM;FEM;PL	V;IPFV;IND;SG;PRS;FIN;ACT
myšlienky	myśli	myšlienka	myśleć	N;NOM;FEM;PL	V;IPFV;IND;SG;3;PRS;FIN;ACT
doc	doc	doc	doc		
rue	rue	rue	rue	PROPN;INAN;NOM;MASC;SG	
matej	matej	matej	mata	PROPN;ANIM;NOM;MASC;SG	PROPN;NOM;MASC;SG
matej	maciej	matej	maciej	PROPN;ANIM;NOM;MASC;SG	PROPN;NOM;MASC;SG
matej	matthias	matej	matthias	PROPN;ANIM;NOM;MASC;SG	PROPN;NOM;MASC;SG
zaznamenal	odnotowane	zaznamenať	odnotować	V;ANIM;PFV;MASC;SG;POS;PST;V.PTCP	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
zaznamenal	stwierdzone	zaznamenať	stwierdzić	V;ANIM;PFV;MASC;SG;POS;PST;V.PTCP	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
hérault	hérault	hérault	hérault	N;NOM;FEM;SG	
voľne	wild	voľne	wild	ADV	
voľne	dziki	voľne	dzik	ADV	N;NOM;MASC;SG
voľne	dziko	voľne	dziko	ADV	
voľne	dzika	voľne	dziki	ADV	
voľne	dzikie	voľne	dziki	ADV	V;IPFV;IND;SG;3;PRS;FIN;ACT
loh	loh	loh	loh	N;INAN;NOM;MASC;SG	
prievidza	prievidza	prievidzať	prievidzać	PROPN;NOM;MASC;SG	
národy	narodów	národ	naród	N;INAN;NOM;MASC;PL	N;GEN;MASC;PL
národy	narodów	národ	naród	N;INAN;NOM;MASC;PL	N;GEN;MASC;PL
olej	oleje	olej	olej	N;INAN;NOM;MASC;SG	N;NOM;MASC;PL
olej	oleju	olej	olej	N;INAN;NOM;MASC;SG	N;GEN;MASC;SG
olej	oliwa	olej	oliwa	N;INAN;NOM;MASC;SG	
ríši	imperium	ríš	imperium	N;DAT;FEM;SG	
ríši	empire	ríš	empir	N;DAT;FEM;SG	
loiret	loiret	loiret	loiret	PROPN;NOM;FEM;SG	
vozidla	pojazdy	vozidnúť	pojazd	N;NOM;NEUT;SG	N;NOM;MASC;PL
vozidla	pojazdu	vozidnúť	pojazd	N;NOM;NEUT;SG	N;GEN;MASC;SG
vie	vie	vedieť	vie	V;IPFV;IND;SG;3;POS;PRS;FIN	
floyd	floyd	floyd	floyd		
vojvoda	duke	vojvoda	duky	N;ANIM;NOM;MASC;SG	
texas	teksasu	texas	teksas	PROPN;ANIM;NOM;MASC;SG	N;GEN;MASC;SG
texas	teksas	texas	teksas	PROPN;ANIM;NOM;MASC;SG	N;NOM;MASC;SG
texas	texas	texas	texas	PROPN;ANIM;NOM;MASC;SG	
všetkým	każdy	všetok	każdy	DET;ANIM;DAT;MASC;PL	DET;NOM;MASC;SG
všetkým	wszyscy	všetok	wszyscy	DET;ANIM;DAT;MASC;PL	PRO;NOM;MASC;PL
historicky	historyczne	historicky	historyczny	ADV	ADJ;NOM;NEUT;SG
historicky	historyczny	historicky	historyczny	ADV	ADJ;NOM;MASC;SG
historicky	historyczna	historicky	historyczny	ADV	ADJ;NOM;FEM;SG
beh	uruchomiony	beh	uruchomić	N;INAN;NOM;MASC;SG	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS
vozidlo	pojazdy	vozidnúť	pojazd	N;NOM;NEUT;SG	N;NOM;MASC;PL
vozidlo	pojazdu	vozidnúť	pojazd	N;NOM;NEUT;SG	N;GEN;MASC;SG
ardèche	ardèche	ardich	ardsch	N;NOM;FEM;SG	
tretie	trzecie	tretí	trzeci	ADJ;NOM;NEUT;SG	
marcel	marcel	marcieť	marcel	N;ANIM;NOM;MASC;SG	PROPN;NOM;MASC;SG
zmysel	rozumieniu	zmysel	rozumienie	N;INAN;NOM;MASC;SG	N;IPFV;DAT;NEUT;SG
zmysel	sens	zmysel	sens	N;INAN;NOM;MASC;SG	V;IND;PRS;FIN
zmysel	sensie	zmysel	sens	N;INAN;NOM;MASC;SG	N;ESS;MASC;SG
východné	east	východný	east	ADJ;NOM;NEUT;SG	V;IPFV;IND;SG;PRS;FIN;ACT
východné	wschód	východný	wschód	ADJ;NOM;NEUT;SG	N;NOM;MASC;SG
východné	wschód	východný	wschód	ADJ;NOM;NEUT;SG	N;NOM;MASC;SG
východné	wschodniej	východný	wschodni	ADJ;NOM;NEUT;SG	ADJ;GEN;FEM;SG
ukrajina	ukrainy	ukrajina	ukrainy	N;NOM;FEM;SG	
ukrajina	ukrainę	ukrajina	ukraina	N;NOM;FEM;SG	N;ACC;FEM;SG
ukrajina	ukraina	ukrajina	ukrainać	N;NOM;FEM;SG	
ukrajina	ukrainie	ukrajina	ukrać	N;NOM;FEM;SG	
prítomnosť	obecny	prítomnosť	obecny	N;NOM;FEM;SG	ADJ;NOM;MASC;SG
prítomnosť	obecni	prítomnosť	obecny	N;NOM;FEM;SG	N;NOM;MASC;PL
prítomnosť	obecna	prítomnosť	obecny	N;NOM;FEM;SG	ADJ;NOM;FEM;SG
prítomnosť	obecne	prítomnosť	obecny	N;NOM;FEM;SG	ADJ;NOM;NEUT;SG
landes	landes	landes	landes	PROPN;NOM;FEM;SG	
východná	east	východný	east	ADJ;NOM;FEM;SG	V;IPFV;IND;SG;PRS;FIN;ACT
východná	wschód	východný	wschód	ADJ;NOM;FEM;SG	N;NOM;MASC;SG
východná	wschód	východný	wschód	ADJ;NOM;FEM;SG	N;NOM;MASC;SG
východná	wschodniej	východný	wschodni	ADJ;NOM;FEM;SG	ADJ;GEN;FEM;SG
prehry	utrata	prehra	utratać	N;INAN;NOM;MASC;PL	V;IPFV;IND;SG;3;PRS;FIN;ACT
prehry	przegrana	prehra	przegrać	N;INAN;NOM;MASC;PL	N;NOM;FEM;SG
prehry	strat	prehra	strata	N;INAN;NOM;MASC;PL	
green	zieleń	green	zieleń	PROPN;ANIM;NOM;MASC;SG	
green	zielony	green	zielony	PROPN;ANIM;NOM;MASC;SG	
green	zielono	green	zielono	PROPN;ANIM;NOM;MASC;SG	
green	zielona	green	zielony	PROPN;ANIM;NOM;MASC;SG	
green	zielone	green	zielony	PROPN;ANIM;NOM;MASC;SG	
misia	misji	misia	misja	N;NOM;FEM;SG	N;GEN;FEM;SG
misia	misje	misia	misja	N;NOM;FEM;SG	N;NOM;FEM;PL
net	net	net	net	N;INAN;NOM;MASC;SG	
net	netto	net	netto	N;INAN;NOM;MASC;SG	
aké	jakie	aký	jaki	DET;NOM;NEUT;SG	DET;ACC;MASC;SG
aké	co	aký	co	DET;NOM;NEUT;SG	
fifa	fifa	fif	fifa		
kapacita	pojemności	kapacita	pojemność	N;NOM;FEM;SG	N;GEN;FEM;SG
kapacita	pojemność	kapacita	pojemność	N;NOM;FEM;SG	N;ACC;FEM;SG
asistent	asystenta	asistent	asystent	N;ANIM;NOM;MASC;SG	N;ACC;MASC;SG
nemecky	niemiecka	nemecky	niemiecki	ADV	ADJ;NOM;FEM;SG
nemecky	niemcy	nemecky	niemiec	ADV	PROPN;NOM;MASC;PL
nemecky	niemieckim	nemecky	niemiecki	ADV	ADJ;INS;MASC;SG
nemecky	niemieckie	nemecky	niemiecki	ADV	ADJ;NOM;NEUT;SG
nemecky	niemiecki	nemecky	niemiecki	ADV	ADJ;NOM;MASC;SG
jaskyne	jaskiń	jaskyňa	jaskin	N;NOM;FEM;PL	
jaskyne	jaskini	jaskyňa	jaskinia	N;NOM;FEM;PL	
jaskyne	jaskinie	jaskyňa	jaskin	N;NOM;FEM;PL	
jaskyne	jaskinia	jaskyňa	jaskiniać	N;NOM;FEM;PL	
jaskyne	jaskini	jaskyňa	jaskinia	N;NOM;FEM;PL	
indie	indie	india	indie	N;NOM;MASC;SG	
indie	indie	india	indie	N;NOM;MASC;SG	
michalovce	michalovce	michalovec	michalovka	N;ANIM;NOM;MASC;PL	
okruh	obwody	okruh	obwód	N;INAN;NOM;MASC;SG	N;NOM;MASC;PL
umiestnená	położony	umiestnený	położyć	ADJ;NOM;FEM;SG;POS;V.PTCP;PASS	
egypte	egipt	egypiť	egipt	N;INAN;NOM;MASC;SG	PROPN;NOM;MASC;SG
