iranian	پشتو	iranian	پشتو	ADJ;INDF;MASC;SG	PROPN;NOM;MASC;SG;3
satiric	طنّاز	satiric	طنّاز	ADJ;INDF;MASC;SG	PROPN;NOM;MASC;SG;3
flacără	(	flacără	(	N;INDF;FEM;SG	
flacără	out	flacără	out	N;INDF;FEM;SG	
flacără	چمکنا	flacără	چمک	N;INDF;FEM;SG	V;MASC;SG;NFIN;ACT
flacără	forth	flacără	forth	N;INDF;FEM;SG	PROPN;NOM;MASC;SG;3
flacără	(	flacără	(	N;INDF;FEM;SG	
flacără	out	flacără	out	N;INDF;FEM;SG	
flacără	چمکنا	flacără	چمک	N;INDF;FEM;SG	V;MASC;SG;NFIN;ACT
flacără	لپٹ	flacără	لپٹ	N;INDF;FEM;SG	V;ACT
flacără	forth	flacără	forth	N;INDF;FEM;SG	PROPN;NOM;MASC;SG;3
automatic	(	automatic	(	N;INDF;MASC;SG	
terminale	حد	terminal	حد	ADJ;INDF;FEM;PL	
terminale	زبردست-	terminal	زبردست-	ADJ;INDF;FEM;PL	PROPN;NOM;MASC;SG;3
terminale	نہائی.	terminal	نہائی.	ADJ;INDF;FEM;PL	PROPN;NOM;MASC;SG;3
terminale	نہایت.	terminal	نہایت.	ADJ;INDF;FEM;PL	PROPN;NOM;MASC;SG;3
terminale	انتہا	terminal	انتہا	ADJ;INDF;FEM;PL	PROPN;NOM;MASC;SG;3
bicicletă	بائیسکل	bicicletă	بائیسکل	N;INDF;FEM;SG	PROPN;NOM;MASC;SG;3
fișa	چربہ	fișă	چربہ	N;DEF;FEM;SG	PROPN;NOM;MASC;SG;3
monsieur	سر	monsieur	سر	PROPN	N;NOM;MASC;SG;3
monsieur	مسٹر	monsieur	مسٹر	PROPN	PART
corectitudinea	انصاف	corectitudine	انصاف	N;DEF;FEM;SG	N;NOM;MASC;SG;3
corectitudinea	حق	corectitudine	حق	N;DEF;FEM;SG	PROPN;NOM;MASC;SG;3
rumble	بنکارنا	rumblă	بنکار		V;NFIN
rumble	along	rumblă	along		PROPN;NOM;MASC;SG;3
rumble	گڑگڑاہٹ.	rumblă	گڑگڑاہٹ.		PROPN;NOM;MASC;SG;3
rumble	گونجتی	rumblă	گونجتی		V;IPFV;FEM;SG;V.PTCP;ACT
rezonabil	مناسب	rezonabil	مناسب	ADV	ADJ
rezonabil	متوازن	rezonabil	متوازن	ADV	ADJ
rezonabil	بامعنی.	rezonabil	بامعنی.	ADV	PROPN;NOM;MASC;SG;3
rezonabil	غنیمت	rezonabil	غنیمت	ADV	N;NOM;MASC;SG;3
rezonabil	فہمیدہ.	rezonabil	فہمیدہ.	ADV	ADJ
rezonabil	مناسب	rezonabil	مناسب	ADV	ADJ
rezonabil	معقول	rezonabil	معقول	ADV	ADJ
rezonabil	متوازن	rezonabil	متوازن	ADV	ADJ
rezonabil	بامعنی.	rezonabil	بامعنی.	ADV	PROPN;NOM;MASC;SG;3
rezonabil	غنیمت	rezonabil	غنیمت	ADV	N;NOM;MASC;SG;3
rezonabil	فہمیدہ.	rezonabil	فہمیدہ.	ADV	ADJ
swing	جھولنے	swing	جھول	N;INDF;MASC;SG	V;ACC;NFIN
swing	سُبک	swing	سُبک	N;INDF;MASC;SG	PROPN;NOM;MASC;SG;3
swing	لٹکنے	swing	لٹک	N;INDF;MASC;SG	V;ACC;NFIN
swing	رواں	swing	رواں	N;INDF;MASC;SG	ADJ
swing	جھلانا	swing	جھلا	N;INDF;MASC;SG	PROPN;NOM;MASC;SG;3
swing	جھونک	swing	جھونک	N;INDF;MASC;SG	V;ACT
swing	لپک.	swing	لپک.	N;INDF;MASC;SG	
swing	جھولنا	swing	جھول	N;INDF;MASC;SG	V;SG;NFIN;ACT
labirint	جنجال	labirint	جنجال	N;INDF;MASC;SG	PROPN;NOM;MASC;SG;3
labirint	چکّر	labirint	چکّر	N;INDF;MASC;SG	PROPN;NOM;MASC;SG;3
labirint	پھیر	labirint	پھیر	N;INDF;MASC;SG	V;ACT
refuz	ردّی.	refuz	ردّی.	N;INDF;MASC;SG	PROPN;NOM;MASC;SG;3
refuz	ردّی.	refuz	ردّی.	N;INDF;MASC;SG	PROPN;NOM;MASC;SG;3
refuz	پھوک	refuz	پھوک	N;INDF;MASC;SG	
prețios	نہایت	prețios	نہایت	ADJ;INDF;MASC;SG	ADV
nebunie	جنون	nebunie	جنون	N;INDF;FEM;SG	PROPN;NOM;MASC;SG;3
nebunie	دیوانگی	nebunie	دیوانگی	N;INDF;FEM;SG	PROPN;NOM;MASC;SG;3
vocabular	فرہنگ	vocabular	فرہنگ	N;INDF;MASC;SG	PROPN;NOM;MASC;SG;3
vocabular	لفظیات	vocabular	لفظیات	N;INDF;MASC;SG	N;NOM;MASC;PL;3
pantaloni	پاجامہ.	pantalon	پاجامہ.	N;INDF;MASC;PL	PROPN;NOM;MASC;SG;3
duritate	صلابت	duritate	صلابت	N;INDF;FEM;SG	N;NOM;MASC;SG;3
duritate	سختی	duritate	سختی	N;INDF;FEM;SG	N;NOM;MASC;SG;3
singuratic	مہجور	singuratic	مہجور	ADJ;INDF;MASC;SG	N;NOM;MASC;SG;3
singuratic	سونی	singuratic	سو	ADJ;INDF;MASC;SG	PROPN;NOM;MASC;SG;3
singuratic	غمگین.	singuratic	غمگین.	ADJ;INDF;MASC;SG	PROPN;NOM;MASC;SG;3
singuratic	مہجور	singuratic	مہجور	ADJ;INDF;MASC;SG	N;NOM;MASC;SG;3
singuratic	اکیلا	singuratic	اکیلا	ADJ;INDF;MASC;SG	V;PFV;MASC;SG;V.PTCP;ACT
singuratic	سونی	singuratic	سو	ADJ;INDF;MASC;SG	PROPN;NOM;MASC;SG;3
singuratic	غمگین.	singuratic	غمگین.	ADJ;INDF;MASC;SG	PROPN;NOM;MASC;SG;3
cuvînt	کلمہ.	cuvînt	کلمہ.	N;INDF;MASC;SG	PROPN;NOM;MASC;SG;3
cuvînt	پرول	cuvînt	پرول	N;INDF;MASC;SG	PROPN;NOM;MASC;SG;3
cuvînt	تکرار.	cuvînt	تکرار.	N;INDF;MASC;SG	PROPN;NOM;MASC;SG;3
cuvînt	کلام.	cuvînt	کلام.	N;INDF;MASC;SG	PROPN;NOM;MASC;SG;3
cuvînt	کلمہ.	cuvînt	کلمہ.	N;INDF;MASC;SG	PROPN;NOM;MASC;SG;3
cuvînt	پرول	cuvînt	پرول	N;INDF;MASC;SG	PROPN;NOM;MASC;SG;3
cuvînt	تکرار.	cuvînt	تکرار.	N;INDF;MASC;SG	PROPN;NOM;MASC;SG;3
cuvînt	کلام.	cuvînt	کلام.	N;INDF;MASC;SG	PROPN;NOM;MASC;SG;3
cuvînt	شبد	cuvînt	شبد	N;INDF;MASC;SG	
bula	قعر	bulă	قعر	N;DEF;FEM;SG	
bula	کہفہ	bulă	کہفہ	N;DEF;FEM;SG	
bula	خیالی	bulă	خیالی	N;DEF;FEM;SG	PROPN;NOM;MASC;SG;3
loialitate	وفاداری	loialitate	وفاداری	N;INDF;FEM;SG	ADJ
interviul	مصاحبہ	interviu	مصاحبہ	N;DEF;MASC;SG	PROPN;NOM;MASC;SG;3
interviul	ملاقات	interviu	ملاقات	N;DEF;MASC;SG	N;NOM;FEM;SG;3
wireless	لاسلکی.	wireless	لاسلکی.	PROPN	PROPN;NOM;MASC;SG;3
liră	حصار.	lira	حصار.	N;INDF;FEM;SG	N;NOM;MASC;SG;3
liră	پیسنا	lira	پیسنا	N;INDF;FEM;SG	
conexiunea	نقطہ	conexiune	نقطہ	N;DEF;FEM;SG	N;NOM;MASC;SG;3
conexiunea	سرا	conexiune	سرا	N;DEF;FEM;SG	N;NOM;MASC;SG;3
conexiunea	جوڑ	conexiune	جوڑ	N;DEF;FEM;SG	V;ACT
conexiunea	تعلق.	conexiune	تعلق.	N;DEF;FEM;SG	
conexiunea	ساتھی	conexiune	ساتھی	N;DEF;FEM;SG	N;NOM;MASC;SG;3
conexiunea	اتصال	conexiune	اتصال	N;DEF;FEM;SG	N;NOM;MASC;SG;3
conexiunea	موضوع	conexiune	موضوع	N;DEF;FEM;SG	N;NOM;MASC;SG;3
conexiunea	معاملہ	conexiune	معاملہ	N;DEF;FEM;SG	N;NOM;MASC;SG;3
conexiunea	نقطہ	conexiune	نقطہ	N;DEF;FEM;SG	N;NOM;MASC;SG;3
conexiunea	سرا	conexiune	سرا	N;DEF;FEM;SG	N;NOM;MASC;SG;3
conexiunea	جوڑ	conexiune	جوڑ	N;DEF;FEM;SG	V;ACT
conexiunea	تعلق.	conexiune	تعلق.	N;DEF;FEM;SG	
conexiunea	واسطہ	conexiune	واسطہ	N;DEF;FEM;SG	N;NOM;MASC;SG;3
conexiunea	ساتھی	conexiune	ساتھی	N;DEF;FEM;SG	N;NOM;MASC;SG;3
conexiunea	اتصال	conexiune	اتصال	N;DEF;FEM;SG	N;NOM;MASC;SG;3
conexiunea	موضوع	conexiune	موضوع	N;DEF;FEM;SG	N;NOM;MASC;SG;3
conexiunea	میل	conexiune	میل	N;DEF;FEM;SG	N;NOM;MASC;SG;3
conexiunea	معاملہ	conexiune	معاملہ	N;DEF;FEM;SG	N;NOM;MASC;SG;3
revizuire	جائزہ.	revizuire	جائزہ.	N;INDF;FEM;SG	PROPN;NOM;MASC;SG;3
revizuire	(	revizuire	(	N;INDF;FEM;SG	
revizuire	اعادہ	revizuire	اعادہ	N;INDF;FEM;SG	N;NOM;MASC;SG;3
revizuire	کتاب	revizuire	کتاب	N;INDF;FEM;SG	N;NOM;MASC;SG;3
revizuire	غور-	revizuire	غور-	N;INDF;FEM;SG	PROPN;NOM;MASC;SG;3
revizuire	اعادہ	revizuire	اعادہ	N;INDF;FEM;SG	N;NOM;MASC;SG;3
neîntrerupt	لگاتار.	neîntrerupt	لگاتچ	ADV	V;IPFV;MASC;SG;V.PTCP;ACT
entuziasmul	خواہشمندی.	entuziasm	خواہشمندی.	N;DEF;MASC;SG	N;NOM;MASC;SG;3
catastrofă	تباہی.	catastrofă	تباہی.	N;INDF;FEM;SG	PROPN;NOM;MASC;SG;3
electromagnetică	برقناطیسی	electromagnetic	برقناطیسی	ADJ;INDF;FEM;SG	ADJ;NOM
acut	مرحلہ	acut	مرحلہ	ADJ;INDF;MASC;SG	N;NOM;MASC;SG;3
acut	ہوشیار	acut	ہوشیار	ADJ;INDF;MASC;SG	PROPN;NOM;MASC;SG;3
acut	درّاک	acut	درّاک	ADJ;INDF;MASC;SG	PROPN;NOM;MASC;SG;3
acut	ذکی.	acut	ذکی.	ADJ;INDF;MASC;SG	PROPN;NOM;MASC;SG;3
acut	دقیق	acut	دقیق	ADJ;INDF;MASC;SG	N;NOM;MASC;SG;3
acut	توڑپر	acut	توڑپر	ADJ;INDF;MASC;SG	PROPN;NOM;MASC;SG;3
acut	کوکتی	acut	کوکتی	ADJ;INDF;MASC;SG	PROPN;NOM;MASC;SG;3
suportat	راکب	suporta	راکب	ADJ;INDF;MASC;SG	PROPN;NOM;MASC;SG;3
cauta	سراغ.	cauta	سراغ.	V;IND;SG;3;IPFV;FIN	PROPN;NOM;MASC;SG;3
cauta	جستجو.	cauta	جستجو.	V;IND;SG;3;IPFV;FIN	PROPN;NOM;MASC;SG;3
cauta	مکمل	cauta	مکمل	V;IND;SG;3;IPFV;FIN	ADJ
cauta	تفتیش	cauta	تفتیش	V;IND;SG;3;IPFV;FIN	N;NOM;FEM;SG;3
cauta	سراغ.	cauta	سراغ.	V;IND;SG;3;IPFV;FIN	PROPN;NOM;MASC;SG;3
cauta	جستجو.	cauta	جستجو.	V;IND;SG;3;IPFV;FIN	PROPN;NOM;MASC;SG;3
cauta	تلاش	cauta	تلاش	V;IND;SG;3;IPFV;FIN	N;NOM;FEM;SG;3
cauta	مکمل	cauta	مکمل	V;IND;SG;3;IPFV;FIN	ADJ
cauta	تفتیش	cauta	تفتیش	V;IND;SG;3;IPFV;FIN	N;NOM;FEM;SG;3
intriga	شکل.	intriga	شکل.	N;DEF;FEM;SG	
intriga	قوس	intriga	قوس	N;DEF;FEM;SG	
intriga	خاکہ	intriga	خاکہ	N;DEF;FEM;SG	N;NOM;MASC;SG;3
intriga	سازش	intriga	سازش	N;DEF;FEM;SG	N;NOM;FEM;SG;3
intriga	ڈرامے	intriga	ڈرامہ	N;DEF;FEM;SG	N;NOM;MASC;SG;3
intriga	لُبھانا	intriga	لُبھانا	N;DEF;FEM;SG	PROPN;NOM;MASC;SG;3
vocala	i	vocală	i	N;DEF;FEM;SG	PROPN;NOM;MASC;SG;3
vocala	مصوّتہ	vocală	مصوّتہ	N;DEF;FEM;SG	PROPN;NOM;MASC;SG;3
vocala	e	vocală	e	N;DEF;FEM;SG	
vocala	o	vocală	o	N;DEF;FEM;SG	
fruct	ثمر	fruct	ثمر	N;INDF;MASC;SG	PROPN;NOM;MASC;SG;3
descompunere	رینجھنے	descompunere	رینجھنے	N;INDF;FEM;SG	V;NFIN
descompunere	سڑنا	descompunere	سڑ	N;INDF;FEM;SG	PROPN;NOM;MASC;SG;3
descompunere	خراب	descompunere	خراب	N;INDF;FEM;SG	ADJ
descompunere	انحطاط.	descompunere	انحطاط.	N;INDF;FEM;SG	PROPN;NOM;MASC;SG;3
descompunere	(	descompunere	(	N;INDF;FEM;SG	
descompunere	دولت	descompunere	دولت	N;INDF;FEM;SG	N;NOM;FEM;SG;3
descompunere	زور	descompunere	زور	N;INDF;FEM;SG	N;NOM;MASC;SG;3
descompunere	توانائی	descompunere	توانائی	N;INDF;FEM;SG	N;NOM;FEM;SG;3
descompunere	گلنا	descompunere	گلنا	N;INDF;FEM;SG	V;SG;NFIN;ACT
drop	مقدار	drop	مقدار		N;NOM;MASC;SG;3
drop	سمت	drop	سمت		N;NOM;MASC;SG;3
drop	ختم	drop	ختم		N;NOM;MASC;SG;3
drop	زُہول	drop	زُہول		PROPN;NOM;MASC;SG;3
drop	رشوت.	drop	رشوت.		PROPN;NOM;MASC;SG;3
drop	حالت	drop	حالت		N;NOM;FEM;SG;3
acumulează	اکٹھا	acumula	اکٹھا	V;IND;3;PRS;FIN	ADJ;NOM;MASC;SG
acumulează	جمع	acumula	جمع	V;IND;3;PRS;FIN	N;NOM;MASC;SG;3
concura	مسابقت	concura	مسابقت	V;IND;SG;3;IPFV;FIN	N;NOM;MASC;SG;3
înăuntru	شکم.	înăuntru	شکم.		PROPN;NOM;MASC;SG;3
înăuntru	اندرونی.	înăuntru	اندرونی.		PROPN;NOM;MASC;SG;3
înăuntru	درمیان.	înăuntru	درمیان.		PROPN;NOM;MASC;SG;3
înăuntru	میں	înăuntru	میں		PRO;NOM;SG;1
înăuntru	کمتر	înăuntru	کمتر		ADJ
crimson	سرخ	crimson	سرخ	N;INDF;MASC;SG	ADJ
vascular	عروقی	vascular	عروقی	N;INDF;MASC;SG	PROPN;NOM;MASC;SG;3
vascular	قناتی.	vascular	قناتی	N;INDF;MASC;SG	V;IPFV;MASC;PL;V.PTCP;ACT
deoparte	الگ.	deoparte	الگ.		PROPN;NOM;MASC;SG;3
farmaceutice	عطّار.	farmaceutic	عطّارؤ	ADJ;INDF;FEM;PL	PROPN;NOM;MASC;SG;3
farmaceutice	عطّاری.	farmaceutic	عطّاریؤ	ADJ;INDF;FEM;PL	PROPN;NOM;MASC;SG;3
creativ	مخترع	creativ	مخترع	ADJ;INDF;MASC;SG	PROPN;NOM;MASC;SG;3
creativ	موجد	creativ	موجد	ADJ;INDF;MASC;SG	N;NOM;MASC;SG;3
creativ	خلاّق.	creativ	خلاّق.	ADJ;INDF;MASC;SG	
promo	تشہیر	promo	تشہیر		N;NOM;MASC;SG;3
indirectă	پنہاں	indirect	پنہاں	ADJ;INDF;FEM;SG	
vaccinul	جدرینی.	vaccin	جدرینی.	N;DEF;MASC;SG	PROPN;NOM;MASC;SG;3
daisy	مثالی.	daisy	مثالی.	PROPN	PROPN;NOM;MASC;SG;3
daisy	منتخب	daisy	منتخب	PROPN	ADJ
trance	سرمستی.	trance	سرمستی.	N;INDF;MASC;SG	PROPN;NOM;MASC;SG;3
randamentul	حاصل	randament	حاصل	N;DEF;MASC;SG	N;NOM;MASC;SG;3
randamentul	پیداوار	randament	پیداوار	N;DEF;MASC;SG	N;NOM;MASC;SG;3
randamentul	یافت	randament	یافت	N;DEF;MASC;SG	PROPN;NOM;MASC;SG;3
randamentul	چھوڑدینا	randament	چھوڑدینا	N;DEF;MASC;SG	PROPN;NOM;MASC;SG;3
randamentul	منافع.	randament	منافع.	N;DEF;MASC;SG	ADJ
retrogradare	تنزلی	retrogradare	تنزلی	N;INDF;FEM;SG	ADJ
etern	مسلسل	etern	مسلسل	ADJ;INDF;MASC;SG	ADV
absorbit	منہمک	absorbi	منہمک	ADJ;INDF;MASC;SG	N;NOM;MASC;SG;3
absorbit	غرق	absorbi	غرق	ADJ;INDF;MASC;SG	V;ACT
absorbit	منہمک	absorbi	منہمک	ADJ;INDF;MASC;SG	N;NOM;MASC;SG;3
absorbit	محو	absorbi	محو	ADJ;INDF;MASC;SG	V;ACT
încântat	خورسند	încânta	خورسند	ADJ;INDF;MASC;SG	PROPN;NOM;MASC;SG;3
încântat	خورسند	încânta	خورسند	ADJ;INDF;MASC;SG	PROPN;NOM;MASC;SG;3
încântat	مسرور	încânta	مسرور	ADJ;INDF;MASC;SG	PROPN;NOM;MASC;SG;3
încântat	شادمان	încânta	شادمان	ADJ;INDF;MASC;SG	N;NOM;MASC;SG;3
bunăstarea	بہبود	bunăstare	بہبود	N;DEF;FEM;SG	N;NOM;MASC;SG;3
abstractă	ظنی	abstract	ظنی	ADJ;INDF;FEM;SG	PROPN;NOM;MASC;SG;3
abstractă	بھٹکانا	abstract	بھٹکا	ADJ;INDF;FEM;SG	V;MASC;SG;NFIN;ACT
abstractă	خلاصہ	abstract	خلاصہ	ADJ;INDF;FEM;SG	N;NOM;MASC;SG;3
abstractă	خیالی	abstract	خیالی	ADJ;INDF;FEM;SG	PROPN;NOM;MASC;SG;3
abstractă	دھیان	abstract	دھیان	ADJ;INDF;FEM;SG	N;NOM;MASC;SG;3
abstractă	ظنی	abstract	ظنی	ADJ;INDF;FEM;SG	PROPN;NOM;MASC;SG;3
abstractă	بھٹکانا	abstract	بھٹکا	ADJ;INDF;FEM;SG	V;MASC;SG;NFIN;ACT
abstractă	خلاصہ	abstract	خلاصہ	ADJ;INDF;FEM;SG	N;NOM;MASC;SG;3
abstractă	تلخیص	abstract	تلخیص	ADJ;INDF;FEM;SG	PROPN;NOM;MASC;SG;3
abstractă	خیالی	abstract	خیالی	ADJ;INDF;FEM;SG	PROPN;NOM;MASC;SG;3
abstractă	دھیان	abstract	دھیان	ADJ;INDF;FEM;SG	N;NOM;MASC;SG;3
avarii	دام	avarie	دام	N;INDF;FEM;PL	
avarii	نقصان	avarie	نقصان	N;INDF;FEM;PL	N;NOM;MASC;SG;3
avarii	قیمت	avarie	قیمت	N;INDF;FEM;PL	N;NOM;FEM;SG;3
avarii	دام	avarie	دام	N;INDF;FEM;PL	
avarii	نقصان	avarie	نقصان	N;INDF;FEM;PL	N;NOM;MASC;SG;3
avarii	قیمت	avarie	قیمت	N;INDF;FEM;PL	N;NOM;FEM;SG;3
avarii	ضرر	avarie	ضرر	N;INDF;FEM;PL	N;NOM;MASC;SG;3
zestrea	صلاحیت.	zestri	صلاحیت.	N;DEF;FEM;SG	ADJ
maimuță	دھمس.	maimuță	دھمس.	N;INDF;FEM;SG	
maimuță	بندر	maimuță	بندر	N;INDF;FEM;SG	PROPN;NOM;MASC;SG;3
maimuță	دھمس.	maimuță	دھمس.	N;INDF;FEM;SG	
maimuță	بُوزنہ	maimuță	بُوزنہ	N;INDF;FEM;SG	PROPN;NOM;MASC;SG;3
ave	الوداع.	avea	الوداع.		PROPN;NOM;MASC;SG;3
sugestie	خیال	sugestie	خیال	N;INDF;FEM;SG	N;NOM;MASC;SG;3
sugestie	نظریہ	sugestie	نظریہ	N;INDF;FEM;SG	PROPN;NOM;MASC;SG;3
sugestie	خیال	sugestie	خیال	N;INDF;FEM;SG	N;NOM;MASC;SG;3
sugestie	تجویز	sugestie	تجویز	N;INDF;FEM;SG	N;NOM;FEM;SG;3
sugestie	نظریہ	sugestie	نظریہ	N;INDF;FEM;SG	PROPN;NOM;MASC;SG;3
electromagnetic	برقناطیسی	electromagnetic	برقناطیسی	ADV	ADJ;NOM
compara	موازنہ	compara	موازنہ	V;IND;SG;3;IPFV;FIN	N;NOM;MASC;SG;3
compara	مقابلہ	compara	مقابلہ	V;IND;SG;3;IPFV;FIN	N;NOM;MASC;SG;3
preventiv	حائل	preventiv	حائل	N;INDF;MASC;SG	ADJ
preventiv	روکنے	preventiv	روک	N;INDF;MASC;SG	V;ACC;NFIN
preventiv	مانع	preventiv	مانع	N;INDF;MASC;SG	PROPN;NOM;MASC;SG;3
preventiv	حائل	preventiv	حائل	N;INDF;MASC;SG	ADJ
preventiv	روکنے	preventiv	روک	N;INDF;MASC;SG	V;ACC;NFIN
masura	مقدار	masură	مقدار	N;DEF;FEM;SG	N;NOM;MASC;SG;3
masura	مقیاس	masură	مقیاس	N;DEF;FEM;SG	
masura	رقص.	masură	رقص.	N;DEF;FEM;SG	PROPN;NOM;MASC;SG;3
masura	پیمانہ.	masură	پیمانہ.	N;DEF;FEM;SG	PROPN;NOM;MASC;SG;3
masura	بحر.	masură	بحر.	N;DEF;FEM;SG	
masura	جانچنا.	masură	جانچناؤ	N;DEF;FEM;SG	PROPN;NOM;MASC;SG;3
masura	بانٹنا.	masură	بانٹنا.	N;DEF;FEM;SG	V;SG;NFIN;ACT
masura	حجم	masură	حجم	N;DEF;FEM;SG	N;NOM;MASC;SG;3
masura	مقدار	masură	مقدار	N;DEF;FEM;SG	N;NOM;MASC;SG;3
masura	مقیاس	masură	مقیاس	N;DEF;FEM;SG	
masura	رقص.	masură	رقص.	N;DEF;FEM;SG	PROPN;NOM;MASC;SG;3
masura	پیمانہ.	masură	پیمانہ.	N;DEF;FEM;SG	PROPN;NOM;MASC;SG;3
masura	بحر.	masură	بحر.	N;DEF;FEM;SG	
masura	ناپنا	masură	ناپنا	N;DEF;FEM;SG	PROPN;NOM;MASC;SG;3
masura	جانچنا.	masură	جانچناؤ	N;DEF;FEM;SG	PROPN;NOM;MASC;SG;3
masura	بانٹنا.	masură	بانٹنا.	N;DEF;FEM;SG	V;SG;NFIN;ACT
masura	حجم	masură	حجم	N;DEF;FEM;SG	N;NOM;MASC;SG;3
respectând	بابت	respecta	بابت	V;V.MSDR	N;NOM;MASC;SG;3
curate	صفائی	curat	صفائی	ADJ;INDF;FEM;PL	N;NOM;MASC;SG;3
curate	قطعاً	curat	قطعاً	ADJ;INDF;FEM;PL	N
curate	سْتھرا	curat	سْتھرا	ADJ;INDF;FEM;PL	PROPN;NOM;MASC;SG;3
curate	کاملاً	curat	کاملاً	ADJ;INDF;FEM;PL	ADV
curate	پُھرتیلا	curat	پُھرتیلا	ADJ;INDF;FEM;PL	PROPN;NOM;MASC;SG;3
curate	بنانا	curat	بنا	ADJ;INDF;FEM;PL	V;MASC;SG;NFIN;ACT
curate	سڈول	curat	سڈول	ADJ;INDF;FEM;PL	PROPN;NOM;MASC;SG;3
intensiv	زوردار	intensiv	زوردار	ADV	ADJ
intensiv	تاکیدی	intensiv	تاکیدی	ADV	N;NOM;MASC;SG;3
intensiv	کامل	intensiv	کامل	ADV	N;NOM;MASC;SG;3
arbitrar	زبردستی	arbitrar	زبردستی	ADV	N;NOM;MASC;SG;3
cristalină	بلوری	cristalină	بلوری	N;INDF;FEM;SG	N;NOM;MASC;SG;3
imunitar	to	imunitar	to	ADJ;INDF;MASC;SG	
vizibilitate	رویت	vizibilitate	رویت	N;INDF;FEM;SG	N;NOM;MASC;SG;3
vizibilitate	دکھاؤ.	vizibilitate	دکھاوؤ	N;INDF;FEM;SG	PROPN;NOM;MASC;SG;3
instalare	تنصیب	instalare	تنصیب	N;INDF;FEM;SG	N;NOM;MASC;SG;3
instalare	لگانا	instalare	لگا	N;INDF;FEM;SG	V;MASC;SG;NFIN;ACT
instalare	بٹھانا.	instalare	بٹھاناؤ	N;INDF;FEM;SG	PROPN;NOM;MASC;SG;3
vită	احتجاج.	vită	احتجاج.	N;INDF;FEM;SG	PROPN;NOM;MASC;SG;3
vită	شکوہ	vită	شکوہ	N;INDF;FEM;SG	PROPN;NOM;MASC;SG;3
pumnul	لکھائی	pumn	لکھائی	N;DEF;MASC;SG	N;NOM;FEM;SG;3
pumnul	مکّا.	pumn	مکّا.	N;DEF;MASC;SG	PROPN;NOM;MASC;SG;3
pumnul	مدد	pumn	مدد	N;DEF;MASC;SG	N;NOM;MASC;SG;3
pumnul	مٹھی	pumn	مٹھی	N;DEF;MASC;SG	V;PFV;FEM;SG;V.PTCP;ACT
eternă	مسلسل	etern	مسلسل	ADJ;INDF;FEM;SG	ADV
concurența	آزمائش	concurență	آزمائش	N;DEF;FEM;SG	N;NOM;MASC;SG;3
laurel	اعزاز.	laurel	اعزاز.	PROPN	PROPN;NOM;MASC;SG;3
laurel	افتخار	laurel	افتخار	PROPN	PROPN;NOM;MASC;SG;3
adultă	فحش	adult	فحش	ADJ;INDF;FEM;SG	N;NOM;MASC;SG;3
adultă	جوان	adult	جوان	ADJ;INDF;FEM;SG	N;NOM;MASC;SG;3
adultă	فحش	adult	فحش	ADJ;INDF;FEM;SG	N;NOM;MASC;SG;3
zorii	آغاز.	zori	آغاز.	N;DEF;MASC;PL	PROPN;NOM;MASC;SG;3
atingere	بگاڑنا	atingere	بگاڑ	N;INDF;FEM;SG	V;NFIN;ACT
atingere	امتیاز	atingere	امتیاز	N;INDF;FEM;SG	N;NOM;MASC;SG;3
atingere	جانچ	atingere	جانچ	N;INDF;FEM;SG	N;NOM;MASC;SG;3
atingere	مشق	atingere	مشق	N;INDF;FEM;SG	N;NOM;MASC;SG;3
atingere	پرکھ	atingere	پرکھ	N;INDF;FEM;SG	V;ACT
atingere	امتحان	atingere	امتحان	N;INDF;FEM;SG	N;NOM;MASC;SG;3
atingere	ذرا	atingere	ذرا	N;INDF;FEM;SG	
atingere	ٹکرانا	atingere	ٹکرانا	N;INDF;FEM;SG	V;MASC;SG;NFIN;ACT
atingere	پھٹکی	atingere	پھٹک	N;INDF;FEM;SG	PROPN;NOM;MASC;SG;3
atingere	چٹکی	atingere	چٹک	N;INDF;FEM;SG	V;PFV;FEM;SG;V.PTCP;ACT
atingere	بگاڑنا	atingere	بگاڑ	N;INDF;FEM;SG	V;NFIN;ACT
atingere	امتیاز	atingere	امتیاز	N;INDF;FEM;SG	N;NOM;MASC;SG;3
atingere	لمس	atingere	لمس	N;INDF;FEM;SG	N;NOM;MASC;SG;3
atingere	جانچ	atingere	جانچ	N;INDF;FEM;SG	N;NOM;MASC;SG;3
atingere	مشق	atingere	مشق	N;INDF;FEM;SG	N;NOM;MASC;SG;3
atingere	پرکھ	atingere	پرکھ	N;INDF;FEM;SG	V;ACT
atingere	امتحان	atingere	امتحان	N;INDF;FEM;SG	N;NOM;MASC;SG;3
atingere	ذرا	atingere	ذرا	N;INDF;FEM;SG	
atingere	ٹکرانا	atingere	ٹکرانا	N;INDF;FEM;SG	V;MASC;SG;NFIN;ACT
atingere	پھٹکی	atingere	پھٹک	N;INDF;FEM;SG	PROPN;NOM;MASC;SG;3
atingere	چٹکی	atingere	چٹک	N;INDF;FEM;SG	V;PFV;FEM;SG;V.PTCP;ACT
controversa	تنازعہ	controversă	تنازعہ	N;DEF;FEM;SG	N;NOM;MASC;SG;3
anotimp	ماہر	anotimp	ماہر	N;INDF;MASC;SG	ADJ
anotimp	سکھانا	anotimp	سکھا	N;INDF;MASC;SG	V;MASC;SG;NFIN;ACT
anotimp	مناسب	anotimp	مناسب	N;INDF;MASC;SG	ADJ
