til	per	til	per	ADV	ADP
hænger	appeso	hænge	appendere	V;IND;PRS;FIN;ACT	V;MASC;SG;PST;V.PTCP
hænger	appesi	hænge	appendere	V;IND;PRS;FIN;ACT	V;MASC;PL;PST;V.PTCP
hænger	impiccagione	hænge	impiccagione	V;IND;PRS;FIN;ACT	N;FEM;SG
udbredte	diffuso	udbrede	diffondere	V;PL;PST;V.PTCP	V;MASC;SG;PST;V.PTCP
udbredte	diffusa	udbrede	diffondere	V;PL;PST;V.PTCP	V;FEM;SG;PST;V.PTCP
benjamin	benjamin	benjamin	benjamin		N;MASC;SG
tales	tales	tale	tales	V;IND;PRS;FIN;PASS	N;MASC
tales	favole	tale	favola	V;IND;PRS;FIN;PASS	N;FEM;PL
tales	fiabe	tale	fiabe	V;IND;PRS;FIN;PASS	N;FEM;PL
tales	racconti	tale	racconto	V;IND;PRS;FIN;PASS	N;MASC;PL
traditionel	tradizionali	traditionel	tradizionale	ADJ;INDF;MASC+FEM;SG	ADJ;PL
udtalt	pronunciati	udtale	pronunciare	V;INDF;SG;PST;V.PTCP	V;MASC;PL;PST;V.PTCP
hårde	duro	hård	duro	ADJ;PL	ADJ;MASC;SG
hårde	difficile	hård	difficile	ADJ;PL	ADJ;SG
hårde	hard	hård	hard	ADJ;PL	N
hårde	dura	hård	durare	ADJ;PL	V;IND;SG;3;PRS;FIN
hårde	duro	hård	duro	ADJ;PL	ADJ;MASC;SG
hårde	dura	hård	durare	ADJ;PL	V;IND;SG;3;PRS;FIN
hårde	duro	hård	duro	ADJ;PL	ADJ;MASC;SG
hårde	aspro	hård	aspro	ADJ;PL	ADJ;MASC;SG
hårde	dura	hård	durare	ADJ;PL	V;IND;SG;3;PRS;FIN
uafhængig	independent	uafhængig	independent	ADJ;INDF;MASC+FEM;SG	N;MASC
uafhængig	indipendenti	uafhængig	indipendente	ADJ;INDF;MASC+FEM;SG	ADJ;PL
uafhængig	indipendentemente	uafhængig	indipendentemente	ADJ;INDF;MASC+FEM;SG	ADV
uafhængig	indipendenza	uafhængig	indipendenza	ADJ;INDF;MASC+FEM;SG	N;FEM;SG
selvmord	suicide	selvmord	suicidere	N;INDF;NEUT;SG	N;FEM;PL
selvmord	suicidi	selvmord	suicida	N;INDF;NEUT;SG	N;MASC;PL
selvmord	suicidi	selvmord	suicida	N;INDF;NEUT;SG	N;MASC;PL
parker	parker	park	parker	N;INDF;MASC+FEM;PL	N;MASC;SG
adams	adams	adams	adams		N;MASC;SG
geografiske	geografico	geografisk	geografico	ADJ;PL	ADJ;MASC;SG
heavy	pesanti	heavy	pesante	N;INDF;NEUT;SG	ADJ;PL
heavy	pesante	heavy	pesante	N;INDF;NEUT;SG	ADJ;SG
body	body	body	body		N
body	corpo	body	corpo		N;MASC;SG
body	carrozzeria	body	carrozzeria		N;FEM;SG
henrettet	eseguiti	henrette	eseguire	V;INDF;SG;PST;V.PTCP	V;MASC;PL;PST;V.PTCP
talent	talenti	talent	talento	N;INDF;NEUT;SG	N;MASC;PL
talent	talentuosa	talent	talentuoso	N;INDF;NEUT;SG	ADJ;FEM;SG
talent	talentuoso	talent	talentuoso	N;INDF;NEUT;SG	ADJ;MASC;SG
princippet	principi	princip	principio	N;DEF;NEUT;SG	N;MASC;PL
mord	omicidi	mord	omicidio	N;INDF;NEUT;SG	N;MASC;PL
anthony	anthony	anthony	anthony		N;MASC
anthony	antonio	anthony	antonio		N;MASC;SG
administrativt	amministrativo	administrativt	amministrativo	ADV	ADJ;MASC;SG
godkendt	autorizzati	godkende	autorizzare	V;INDF;SG;PST;V.PTCP	V;MASC;PL;PST;V.PTCP
godkendt	autorizzate	godkende	autorizzare	V;INDF;SG;PST;V.PTCP	V;FEM;PL;PST;V.PTCP
godkendt	approvati	godkende	approvare	V;INDF;SG;PST;V.PTCP	V;MASC;PL;PST;V.PTCP
godkendt	autorizzate	godkende	autorizzare	V;INDF;SG;PST;V.PTCP	V;FEM;PL;PST;V.PTCP
godkendt	autorizzati	godkende	autorizzare	V;INDF;SG;PST;V.PTCP	V;MASC;PL;PST;V.PTCP
light	light	light	light		N
light	luce	light	luce		N;FEM;SG
light	leggero	light	leggero		ADJ;MASC;SG
light	leggeri	light	leggero		ADJ;MASC;PL
light	leggera	light	leggero		ADJ;FEM;SG
forhandlinger	negoziazione	forhandling	negoziazione	N;INDF;MASC+FEM;PL	N;FEM;SG
forhandlinger	trattativa	forhandling	trattativa	N;INDF;MASC+FEM;PL	N;FEM;SG
forhandlinger	negoziato	forhandling	negoziare	N;INDF;MASC+FEM;PL	V;MASC;SG;PST;V.PTCP
hugo	hugo	hugo	hugo		N;MASC;SG
hugo	ugo	hugo	ugo		N;MASC;SG
dark	scuro	dark	scuro		ADJ;MASC;SG
dark	dark	dark	dark		N
dark	buio	dark	buio		N;MASC;SG
dark	oscurità	dark	oscurità		N;FEM
kommunikation	comunicazioni	kommunikation	comunicazione	N;INDF;MASC+FEM;SG	N;FEM;PL
kommunikation	comunicare	kommunikation	comunicare	N;INDF;MASC+FEM;SG	V;NFIN
kommunikation	comunicando	kommunikation	comunicare	N;INDF;MASC+FEM;SG	V;V.MSDR
kommunikation	comunicazioni	kommunikation	comunicazione	N;INDF;MASC+FEM;SG	N;FEM;PL
smukke	bella	smukke	bello	ADJ;PL	ADJ;FEM;SG
smukke	bellissima	smukke	bello	ADJ;PL	ADJ;AB;FEM;SG
smukke	bellissime	smukke	bello	ADJ;PL	ADJ;AB;FEM;PL
smukke	bellissimi	smukke	bello	ADJ;PL	ADJ;AB;MASC;PL
smukke	bellissimo	smukke	bello	ADJ;PL	ADJ;AB;MASC;SG
smukke	carina	smukke	carina	ADJ;PL	ADJ;FEM;SG
smukke	bella	smukke	bello	ADJ;PL	ADJ;FEM;SG
smukke	pretty	smukke	pretty	ADJ;PL	N
smukke	stupenda	smukke	stupenda	ADJ;PL	ADJ;FEM;SG
smukke	stupendo	smukke	stupendo	ADJ;PL	ADJ;MASC;SG
smukke	splendida	smukke	splendido	ADJ;PL	ADJ;FEM;SG
smukke	bellissima	smukke	bello	ADJ;PL	ADJ;AB;FEM;SG
forkert	sbagliata	forkert	sbagliato	ADJ;INDF;SG	V;FEM;SG;PST;V.PTCP
forkert	sbagliato	forkert	sbagliare	ADJ;INDF;SG	V;MASC;SG;PST;V.PTCP
aab	aab	aab	aab	PROPN	N;MASC
normal	normali	normal	normale	ADJ;INDF;MASC+FEM;SG	ADJ;PL
normal	normalità	normal	normalità	ADJ;INDF;MASC+FEM;SG	N;FEM
media	media	media	media		N;FEM;SG
canadiske	canadese	canadisk	canadese	ADJ;PL	N;SG
canadiske	canadesi	canadisk	canadese	ADJ;PL	N;PL
canadiske	canadian	canadisk	canadian	ADJ;PL	N;FEM;SG
bevægelser	movimento	bevægelse	movimento	N;INDF;MASC+FEM;PL	N;MASC;SG
double	doppio	doubel	doppio		ADJ;MASC;SG
double	doppi	doubel	doppio		ADJ;MASC;PL
double	doppia	doubel	doppio		ADJ;FEM;SG
double	doppio	doubel	doppio		ADJ;MASC;SG
double	doppi	doubel	doppio		ADJ;MASC;PL
double	raddoppia	doubel	raddoppiare		V;IND;SG;3;PRS;FIN
mikkel	mikkel	mikkel	mikkel		N;MASC;SG
mikkel	tod	mikkel	tod		N;MASC;SG
vokset	cresciuti	vokse	crescere	V;INDF;SG;PST;V.PTCP	V;MASC;PL;PST;V.PTCP
jødisk	ebrei	jødisk	ebreo	ADJ;INDF;SG	N;MASC;PL
jødisk	ebreo	jødisk	ebreo	ADJ;INDF;SG	N;MASC;SG
jødisk	ebraismo	jødisk	ebraismo	ADJ;INDF;SG	N;MASC;SG
indgået	conclusi	indgå	concludere	V;INDF;SG;PST;V.PTCP	V;MASC;PL;PST;V.PTCP
flåden	flotte	flåd	flotta	N;DEF;MASC+FEM;SG	N;FEM;PL
california	california	california	california		N;FEM;SG
erstatning	compensazioni	erstatning	compensazione	N;INDF;MASC+FEM;SG	N;FEM;PL
erstatning	danni	erstatning	danno	N;INDF;MASC+FEM;SG	N;MASC;PL
erstatning	sostituire	erstatning	sostituire	N;INDF;MASC+FEM;SG	V;NFIN
syntes	sembrava	synes	sembrare	V;IND;PST;FIN;ACT	V;IND;SG;3;IPFV;FIN
sygdomme	malattia	sygdom	malattia	N;INDF;MASC+FEM;PL	N;FEM;SG
arkæologiske	archeologico	arkæologisk	archeologico	ADJ;PL	ADJ;MASC;SG
arkæologiske	archeologica	arkæologisk	archeologico	ADJ;PL	ADJ;FEM;SG
udstillet	visualizzate	udstille	visualizzare	V;INDF;SG;PST;V.PTCP	V;PL;PST;V.PTCP
udstillet	visualizzati	udstille	visualizzare	V;INDF;SG;PST;V.PTCP	V;MASC;PL;PST;V.PTCP
udstillet	esposti	udstille	esporre	V;INDF;SG;PST;V.PTCP	V;MASC;PL;PST;V.PTCP
sendes	inviato	sende	inviato	V;IND;PRS;FIN;PASS	N;MASC;SG
sendes	inviata	sende	inviare	V;IND;PRS;FIN;PASS	V;FEM;SG;PST;V.PTCP
sendes	inviati	sende	inviare	V;IND;PRS;FIN;PASS	V;MASC;PL;PST;V.PTCP
stående	standing	stå	standing	V;PRS;V.PTCP	N;MASC;SG
registreret	registrati	registrere	registrare	V;INDF;SG;PST;V.PTCP	V;MASC;PL;PST;V.PTCP
registreret	registrate	registrere	registrare	V;INDF;SG;PST;V.PTCP	V;FEM;PL;PST;V.PTCP
registreret	registrate	registrere	registrare	V;INDF;SG;PST;V.PTCP	V;FEM;PL;PST;V.PTCP
registreret	individuate	registrere	individuare	V;INDF;SG;PST;V.PTCP	V;FEM;PL;PST;V.PTCP
modstander	avversari	modstander	avversario	N;INDF;MASC+FEM;SG	N;MASC;PL
menneskelige	umano	menneskelig	umano	ADJ;PL	ADJ;MASC;SG
menneskelige	human	menneskelig	human	ADJ;PL	N
menneskelige	umana	menneskelig	umano	ADJ;PL	ADJ;FEM;SG
absolut	assoluta	absolut	assoluto	ADV	ADJ;FEM;SG
absolut	assoluto	absolut	assoluto	ADV	ADJ;MASC;SG
absolut	assoluti	absolut	assoluto	ADV	ADJ;MASC;PL
josé	jose	josé	josa		N;MASC;SG
josé	josè	josé	josè		N;MASC;SG
josé	josé	josé	josé		N;MASC;SG
josé	josè	josé	josè		N;MASC;SG
josé	josé	josé	josé		N;MASC;SG
stig	stig	stig	stig		N;MASC
forklaring	spiegazioni	forklaring	spiegazione	N;INDF;MASC+FEM;SG	N;FEM;PL
forklaring	spiegazioni	forklaring	spiegazione	N;INDF;MASC+FEM;SG	N;FEM;PL
book	libro	book	libro	V;IMP	N;MASC;SG
hot	caldo	hot	caldo	N;INDF;NEUT;SG	ADJ;MASC;SG
hot	bollente	hot	bollente	N;INDF;NEUT;SG	ADJ;SG
ellen	ellen	ellen	ellen		N;FEM;SG
off	spento	off	spento		ADJ;MASC;SG
off	off	off	off		ADJ;SG
off	spenta	off	spengere		V;FEM;SG;PST;V.PTCP
aktivt	active	aktiv	activo	ADJ;INDF;NEUT;SG	N
aktivt	attivi	aktiv	attivo	ADJ;INDF;NEUT;SG	ADJ;MASC;PL
aktivt	attive	aktiv	attivo	ADJ;INDF;NEUT;SG	ADJ;FEM;PL
aktivt	attivamente	aktiv	attivamente	ADJ;INDF;NEUT;SG	ADV
jimmy	jimmy	jimmy	jimmy		N
given	dato	give	dare	N;INDF;MASC+FEM;SG	V;MASC;SG;PST;V.PTCP
marine	marine	marine	marina	N;INDF;MASC+FEM;SG	N;FEM;PL
kristensen	kristensen	kristens	kristensen	PROPN	N;SG
solo	solo	solo	solo		ADV
solo	assolo	solo	assolo		N;MASC;SG
hævder	rivendicazione	hævde	rivendicazione	V;IND;PRS;FIN;ACT	N;FEM;SG
skiftet	cambiata	skift	cambiare	N;DEF;NEUT;SG	V;FEM;SG;PST;V.PTCP
skiftet	cambiato	skift	cambiare	N;DEF;NEUT;SG	V;MASC;SG;PST;V.PTCP
skiftet	cambiati	skift	cambiare	N;DEF;NEUT;SG	V;MASC;PL;PST;V.PTCP
stillehavet	pacifico	stillehavet	pacifico	N;DEF;NEUT;SG	ADJ;MASC;SG
detaljer	dettaglio	detalje	dettaglio	N;INDF;MASC+FEM;PL	N;MASC;SG
detaljer	dettaglio	detalje	dettaglio	N;INDF;MASC+FEM;PL	N;MASC;SG
tegner	disegno	tegne	disegno	V;IND;PRS;FIN;ACT	N;MASC;SG
rester	residuo	rest	residuo	N;INDF;MASC+FEM;PL	ADJ;MASC;SG
sjældne	rara	sjælden	raro	ADJ;PL	ADJ;FEM;SG
sjældne	raro	sjælden	raro	ADJ;PL	ADJ;MASC;SG
fanget	intrappolati	fange	intrappolare	V;INDF;SG;PST;V.PTCP	V;MASC;PL;PST;V.PTCP
fanget	catturati	fange	catturare	V;INDF;SG;PST;V.PTCP	V;MASC;PL;PST;V.PTCP
fanget	catturate	fange	catturato	V;INDF;SG;PST;V.PTCP	V;FEM;PL;PST;V.PTCP
redde	salvataggio	redde	salvataggio	V;NFIN;ACT	N;MASC;SG
redde	risparmio	redde	risparmio	V;NFIN;ACT	N;MASC;SG
redde	salvataggio	redde	salvataggio	V;NFIN;ACT	N;MASC;SG
redde	soccorso	redde	soccorso	V;NFIN;ACT	N;MASC;SG
redde	rescue	redde	rescue	V;NFIN;ACT	N
nævner	menzioni	nævne	menzione	V;IND;PRS;FIN;ACT	N;FEM;PL
nævner	denominatore	nævne	denominatore	V;IND;PRS;FIN;ACT	N;MASC;SG
nævner	menzione	nævne	menzione	V;IND;PRS;FIN;ACT	N;FEM;SG
sven	sven	sven	sveno		N;MASC;SG
flygte	fuggi	flygte	fuggio	V;NFIN;ACT	N
flygte	fuga	flygte	fuga	V;NFIN;ACT	N;FEM;SG
flygte	evasione	flygte	evasione	V;NFIN;ACT	N;FEM;SG
flygte	escape	flygte	escape	V;NFIN;ACT	N
kant	bordi	kant	bordo	N;INDF;MASC+FEM;SG	N;MASC;PL
boys	boys	boys	boys		N
boys	ragazzi	boys	ragazzo		N;MASC;PL
hvidt	white	hvid	white	ADJ;INDF;NEUT;SG	N
hvidt	bianchi	hvid	bianco	ADJ;INDF;NEUT;SG	N;MASC;PL
hvidt	bianche	hvid	bianco	ADJ;INDF;NEUT;SG	ADJ;FEM;PL
nicolas	nicolas	nicolas	nicolas		N;MASC;SG
udvikler	sviluppatori	udvikel	sviluppatore	V;IND;PRS;FIN;ACT	N;MASC;PL
udvikler	sviluppatore	udvikel	sviluppatore	V;IND;PRS;FIN;ACT	N;MASC;SG
dead	morti	dead	morto		N;MASC;PL
dead	morta	dead	morire		V;FEM;SG;PST;V.PTCP
dead	morto	dead	morire		V;MASC;SG;PST;V.PTCP
dead	dead	dead	dead		N
tvang	forzato	tvinge	forzare	N;INDF;MASC+FEM;SG	ADJ;MASC;SG
tvang	forzata	tvinge	forzato	N;INDF;MASC+FEM;SG	ADJ;FEM;SG
tvang	obbligato	tvinge	obbligare	N;INDF;MASC+FEM;SG	V;MASC;SG;PST;V.PTCP
tøj	indumenti	tøj	indumento	N;INDF;NEUT;SG	N;MASC;PL
tøj	abiti	tøj	abito	N;INDF;NEUT;SG	N;MASC;PL
tøj	vestiti	tøj	vestito	N;INDF;NEUT;SG	N;MASC;PL
boy	boy	boy	boy		N
boy	maschietto	boy	maschietto		N;MASC;SG
boy	ragazzo	boy	ragazzo		N;MASC;SG
ali	alì	ali	alii	PROPN	N;MASC;SG
ali	ali	ali	ala	PROPN	N;FEM;PL
offentligheden	pubblica	offentlighed	pubblico	N;DEF;MASC+FEM;SG	ADJ;FEM;SG
offentligheden	pubblici	offentlighed	pubblico	N;DEF;MASC+FEM;SG	ADJ;MASC;PL
offentligheden	pubblico	offentlighed	pubblico	N;DEF;MASC+FEM;SG	ADJ;MASC;SG
prag	praga	prag	praga	PROPN	N;FEM;SG
prag	prag	prag	prag	PROPN	N;SG
grå	grigi	grå	grigio	ADJ;INDF;SG	N;MASC;PL
grå	gray	grå	gray	ADJ;INDF;SG	N;MASC
grå	grigi	grå	grigio	ADJ;INDF;SG	N;MASC;PL
baby	piccola	baby	piccolo	N;INDF;MASC+FEM;SG	ADJ;FEM;SG
wwf	wwf	wwf	wwf	PROPN	N;MASC
leveret	consegnate	levere	consegnare	V;INDF;SG;PST;V.PTCP	V;FEM;PL;PST;V.PTCP
leveret	consegnati	levere	consegnare	V;INDF;SG;PST;V.PTCP	V;MASC;PL;PST;V.PTCP
leveret	forniti	levere	fornire	V;INDF;SG;PST;V.PTCP	V;MASC;PL;PST;V.PTCP
plader	lenzuolo	plade	lenzuolo	N;INDF;MASC+FEM;PL	N;MASC;SG
plader	foglio	plade	foglio	N;INDF;MASC+FEM;PL	N;MASC;SG
plader	placca	plade	placca	N;INDF;MASC+FEM;PL	N;FEM;SG
plader	piastra	plade	piastra	N;INDF;MASC+FEM;PL	N;FEM;SG
plader	piatto	plade	piatto	N;INDF;MASC+FEM;PL	N;MASC;SG
rio	rio	rio	rio		N;MASC;SG
hilsen	saluti	hilse	saluto	N;INDF;MASC+FEM;SG	N;MASC;PL
hilsen	auguri	hilse	augurio	N;INDF;MASC+FEM;SG	N;MASC;PL
jersey	jersey	jersey	jersey		N;MASC
jersey	maglia	jersey	maglia		N;FEM;SG
forud	priore	forud	priore	ADV	N;MASC;SG
offensiv	offensivi	offensiv	offensivo	N;INDF;MASC+FEM;SG	ADJ;MASC;PL
offensiv	offensive	offensiv	offensivo	N;INDF;MASC+FEM;SG	ADJ;FEM;PL
offensiv	offensivo	offensiv	offensivo	N;INDF;MASC+FEM;SG	ADJ;MASC;SG
besættelse	ossessioni	besættelse	ossessione	N;INDF;MASC+FEM;SG	N;FEM;PL
bære	usura	bære	usura	V;NFIN;ACT	N;FEM;SG
bære	orso	bære	orso	V;NFIN;ACT	N;MASC;SG
bære	orsetto	bære	orsetto	V;NFIN;ACT	N;MASC;SG
bære	bear	bære	bear	V;NFIN;ACT	N
rig	rich	rig	rich	ADJ;INDF;MASC+FEM;SG	N;MASC
rig	ricchi	rig	ricco	ADJ;INDF;MASC+FEM;SG	ADJ;MASC;PL
global	globali	global	globale	ADJ;INDF;MASC+FEM;SG	ADJ;PL
global	global	global	global	ADJ;INDF;MASC+FEM;SG	N
varianter	variante	variant	variante	N;INDF;MASC+FEM;PL	N;FEM;SG
violin	violini	violin	violino	N;INDF;MASC+FEM;SG	N;MASC;PL
stigning	aumentate	stigning	aumentare	N;INDF;MASC+FEM;SG	V;FEM;PL;PST;V.PTCP
stigning	aumenta	stigning	aumentare	N;INDF;MASC+FEM;SG	V;IND;SG;3;PRS;FIN
stigning	aumentare	stigning	aumentare	N;INDF;MASC+FEM;SG	V;NFIN
queen	regina	que	regina		N;FEM;SG
queen	queen	que	queen		ADJ;SG
kejseren	imperatori	kejser	imperatore	N;DEF;MASC+FEM;SG	N;MASC;PL
andel	condividi	andel	condividere	N;INDF;MASC+FEM;SG	V;IMP;SG;2;PRS;FIN
andel	condividere	andel	condividere	N;INDF;MASC+FEM;SG	V;NFIN
horn	corna	horn	corna	N;INDF;MASC+FEM;SG	N;FEM;PL
horn	corni	horn	corno	N;INDF;MASC+FEM;SG	N;MASC;PL
horn	trombe	horn	trombia	N;INDF;MASC+FEM;SG	N;FEM;PL
liberale	liberali	liberal	liberale	ADJ;PL	N;PL
liberale	liberali	liberal	liberale	ADJ;PL	N;PL
liberale	liberal	liberal	liberal	ADJ;PL	N
liberale	liberale	liberal	liberale	ADJ;PL	ADJ;SG
göteborg	göteborg	göteborg	göteborg		N;MASC;SG
göteborg	göteborg	göteborg	göteborg		N;MASC;SG
henri	henri	henri	henre		N;MASC;SG
trommeslager	batterista	trommeslag	batterista	N;INDF;MASC+FEM;PL	N;SG
amalie	amalia	amalie	amalia		N;FEM;SG
pres	spingere	pres	spingere	N;INDF;NEUT;SG	V;NFIN
pres	pressioni	pres	pressione	N;INDF;NEUT;SG	N;FEM;PL
pres	pressioni	pres	pressione	N;INDF;NEUT;SG	N;FEM;PL
tilgængelige	disponibile	tilgængelig	disponibile	ADJ;PL	ADJ;SG
tilgængelige	accessibile	tilgængelig	accessibile	ADJ;PL	ADJ;SG
skotsk	scozzesi	skotsk	scozzese	ADJ;INDF;SG	N;PL
skotsk	scozzesi	skotsk	scozzese	ADJ;INDF;SG	N;PL
skotsk	scottish	skotsk	scottish	ADJ;INDF;SG	N;MASC
manuel	manuel	manuel	manuel		N;MASC;SG
manuel	manuali	manuel	manuale		ADJ;PL
manuel	manuale	manuel	manuale		ADJ;SG
tilsammen	combinati	tilsammen	combinare	ADV	V;MASC;PL;PST;V.PTCP
tilsammen	combinata	tilsammen	combinata	ADV	N;FEM;SG
tilsammen	combinato	tilsammen	combinare	ADV	V;MASC;SG;PST;V.PTCP
tilsammen	combinate	tilsammen	combinare	ADV	V;FEM;PL;PST;V.PTCP
krydser	traversata	krydse	traversare	V;IND;PRS;FIN;ACT	N;FEM;SG
krydser	attraversamento	krydse	attraversamento	V;IND;PRS;FIN;ACT	N;MASC;SG
krydser	croci	krydse	croce	V;IND;PRS;FIN;ACT	N;FEM;PL
krydser	croce	krydse	croce	V;IND;PRS;FIN;ACT	N;FEM;SG
krydser	cross	krydse	cross	V;IND;PRS;FIN;ACT	N;MASC
krydser	incrociatore	krydse	incrociatore	V;IND;PRS;FIN;ACT	N;MASC;SG
bjergene	montagna	bjerg	montagna	N;DEF;NEUT;PL	N;FEM;SG
jacques	jacques	jacque	jacques		N;MASC;SG
erobre	conquista	erobre	conquista	V;NFIN;ACT	N;FEM;SG
carlos	carlos	carlos	carlos		N;MASC;SG
alvorligt	serietà	alvorligt	serietà	ADV	N;FEM
alvorligt	serio	alvorligt	serio	ADV	ADJ;MASC;SG
alvorligt	grave	alvorligt	grave	ADV	ADJ;SG
alvorligt	seri	alvorligt	serio	ADV	ADJ;MASC;PL
alvorligt	severo	alvorligt	severo	ADV	ADJ;MASC;SG
alvorligt	gravi	alvorligt	grave	ADV	ADJ;PL
alvorligt	severa	alvorligt	severo	ADV	ADJ;FEM;SG
alvorligt	grave	alvorligt	grave	ADV	ADJ;SG
preben	preben	preb	prebendere	PROPN	ADJ;SG
tegning	disegnare	tegning	disegnare	N;INDF;MASC+FEM;SG	V;NFIN
fritz	fritz	fritz	fritz		N;MASC;SG
lån	prestito	lån	prestito	N;INDF;NEUT;PL	N;MASC;SG
østersøen	baltici	østersøen	baltico	N;DEF;MASC+FEM;SG	N;MASC;PL
østersøen	baltico	østersøen	baltico	N;DEF;MASC+FEM;SG	ADJ;MASC;SG
ulrik	ulrik	ulrik	ulrik	PROPN	N;MASC;SG
centralt	centralizzati	centralt	centralizzato	ADJ;INDF;NEUT;SG	ADJ;MASC;PL
centralt	central	centralt	central	ADJ;INDF;NEUT;SG	N
centralt	centrale	centralt	centrale	ADJ;INDF;NEUT;SG	N;MASC;SG
riga	riga	riga	riga		N;FEM;SG
mærke	brand	mærke	brand	V;NFIN;ACT	N
mærke	marca	mærke	marca	V;NFIN;ACT	N;FEM;SG
mærke	marchio	mærke	marchio	V;NFIN;ACT	N;MASC;SG
mærke	tag	mærke	tag	V;NFIN;ACT	N
mærke	etichetta	mærke	etichetta	V;NFIN;ACT	N;FEM;SG
mærke	etichette	mærke	etichetta	V;NFIN;ACT	N;FEM;PL
mærke	marco	mærke	marco	V;NFIN;ACT	N;MASC;SG
mærke	mark	mærke	mark	V;NFIN;ACT	N
højst	most	højst	most	ADV	
krone	teste	krone	testa	N;INDF;MASC+FEM;SG	N;FEM;PL
krone	capi	krone	capo	N;INDF;MASC+FEM;SG	N;MASC;PL
trin	gradini	trin	gradine	N;INDF;NEUT;SG	N;MASC;PL
trin	passi	trin	passo	N;INDF;NEUT;SG	N;MASC;PL
trin	scalini	trin	scalino	N;INDF;NEUT;SG	N;MASC;PL
trin	passaggi	trin	passaggio	N;INDF;NEUT;SG	N;MASC;PL
vers	versetti	vers	versetto	N;INDF;NEUT;SG	N;MASC;PL
vers	versi	vers	verso	N;INDF;NEUT;SG	N;MASC;PL
vers	versi	vers	verso	N;INDF;NEUT;SG	N;MASC;PL
kredsløb	circuiti	kredsløb	circuito	N;INDF;NEUT;SG	N;MASC;PL
kredsløb	circuiti	kredsløb	circuito	N;INDF;NEUT;SG	N;MASC;PL
english	inglese	english	inglese		N;SG
english	inglesi	english	inglese		N;PL
english	english	english	english		N
mortensen	mortensen	mortensen	mortensen	PROPN	N;SG
bolig	alloggi	bolig	alloggio	N;INDF;MASC+FEM;SG	N;MASC;PL
beskyttet	protetti	beskytte	proteggere	V;INDF;SG;PST;V.PTCP	V;MASC;PL;PST;V.PTCP
beskyttet	protette	beskytte	protetto	V;INDF;SG;PST;V.PTCP	N;FEM;PL
berg	berg	berg	berg		N;SG
interessant	interessanti	interessant	interessante	ADJ;INDF;SG	ADJ;PL
israelske	israeliano	israelsk	israeliano	ADJ;PL	ADJ;MASC;SG
israelske	israeliana	israelsk	israeliano	ADJ;PL	ADJ;FEM;SG
israelske	israeliani	israelsk	israeliano	ADJ;PL	N;MASC;PL
orange	arancio	orange	arancio	ADJ	N;MASC;SG
orange	orange	orange	orangia	ADJ	N;FEM;SG
orange	arancione	orange	arancione	ADJ	N;MASC;SG
orange	arancia	orange	arancia	ADJ	N;FEM;SG
malede	dipinti	male	dipinto	V;IND;PST;FIN;ACT	N;MASC;PL
malede	verniciato	male	verniciare	V;IND;PST;FIN;ACT	ADJ;MASC;SG
malede	dipinto	male	dipinto	V;IND;PST;FIN;ACT	N;MASC;SG
besøgende	visitatori	besøge	visitatore	V;PRS;V.PTCP	N;MASC;PL
besøgende	visitatori	besøge	visitatore	V;PRS;V.PTCP	N;MASC;PL
besøgende	visitatore	besøge	visitatore	V;PRS;V.PTCP	N;MASC;SG
køn	carina	køn	carina	N;INDF;MASC+FEM;SG	ADJ;FEM;SG
køn	bella	køn	bello	N;INDF;MASC+FEM;SG	ADJ;FEM;SG
skotske	scozzesi	skotsk	scozzese	ADJ;PL	N;PL
skotske	scozzese	skotsk	scozzese	ADJ;PL	ADJ;SG
skotske	scottish	skotsk	scottish	ADJ;PL	N;MASC
religiøs	religiosi	religiøs	religioso	ADJ;INDF;MASC+FEM;SG	ADJ;MASC;PL
sky	cielo	sky	cielo		N;MASC;SG
sky	sky	sky	sky		N;MASC
sky	cieli	sky	ciele		N;MASC;PL
sky	nubi	sky	nubo		ADJ;FEM;PL
sky	nuvole	sky	nuvola		N;FEM;PL
sky	nube	sky	nube		N;FEM;SG
sky	nuvola	sky	nuvolare		N;FEM;SG
sky	cloud	sky	cloud		N
omdannet	trasformati	omdanne	trasformare	V;INDF;SG;PST;V.PTCP	V;MASC;PL;PST;V.PTCP
tillader	permesso	tillade	permettere	V;IND;PRS;FIN;ACT	V;MASC;SG;PST;V.PTCP
beijing	pechino	beijing	pechino		N;MASC;SG
rene	rené	ren	rené	ADJ;PL	N;MASC;SG
rene	rene	ren	rena	ADJ;PL	N;MASC
rene	puro	ren	puro	ADJ;PL	ADJ;MASC;SG
rene	pura	ren	puro	ADJ;PL	ADJ;FEM;SG
rene	pure	ren	pure	ADJ;PL	ADV
rene	pulita	ren	pulito	ADJ;PL	ADJ;FEM;SG
rene	pulito	ren	pulito	ADJ;PL	ADJ;MASC;SG
alvorlige	serietà	alvorlig	serietà	ADJ;PL	N;FEM
alvorlige	serio	alvorlig	serio	ADJ;PL	ADJ;MASC;SG
alvorlige	grave	alvorlig	grave	ADJ;PL	ADJ;SG
alvorlige	severo	alvorlig	severo	ADJ;PL	ADJ;MASC;SG
alvorlige	severa	alvorlig	severo	ADJ;PL	ADJ;FEM;SG
alvorlige	grave	alvorlig	grave	ADJ;PL	ADJ;SG
kombination	combinare	kombination	combinare	N;INDF;MASC+FEM;SG	V;NFIN
