политехнический	politehnični	политехнический	politehničen	ADJ;NOM;MASC;SG	ADJ;NOM;MASC;PL
священники	duhovnike	священник	duhovnik	N;ANIM;NOM;MASC;PL	N;ACC;MASC;PL
влиятельных	vplivni	влиятельный	vpliven	ADJ;GEN;PL	ADJ;NOM;MASC;PL
влиятельных	vpliven	влиятельный	vpliven	ADJ;GEN;PL	ADJ;NOM;INDF;MASC;SG
влиятельных	vplivna	влиятельный	vpliven	ADJ;GEN;PL	ADJ;NOM;FEM;SG
влиятельных	vplivne	влиятельный	vpliven	ADJ;GEN;PL	ADJ;NOM;FEM;PL
разнообразие	raznolikosti	разнообразие	raznolikost	N;INAN;NOM;NEUT;SG	N;GEN;FEM;SG
разнообразие	sorte	разнообразие	sorta	N;INAN;NOM;NEUT;SG	N;NOM;FEM;PL
признано	priznani	признать	priznan	V;PFV;NEUT;SG;PST;V.PTCP;PASS	ADJ;NOM;MASC;PL;V.PTCP
признано	priznan	признать	priznan	V;PFV;NEUT;SG;PST;V.PTCP;PASS	ADJ;NOM;INDF;MASC;SG;V.PTCP
признано	priznana	признать	priznan	V;PFV;NEUT;SG;PST;V.PTCP;PASS	ADJ;NOM;FEM;SG;V.PTCP
признано	priznano	признать	priznan	V;PFV;NEUT;SG;PST;V.PTCP;PASS	ADJ;NOM;NEUT;SG;V.PTCP
признано	priznane	признать	priznan	V;PFV;NEUT;SG;PST;V.PTCP;PASS	ADJ;NOM;FEM;PL;V.PTCP
признано	priznana	признать	priznan	V;PFV;NEUT;SG;PST;V.PTCP;PASS	ADJ;NOM;FEM;SG;V.PTCP
признано	priznan	признать	priznan	V;PFV;NEUT;SG;PST;V.PTCP;PASS	ADJ;NOM;INDF;MASC;SG;V.PTCP
признано	priznan	признать	priznan	V;PFV;NEUT;SG;PST;V.PTCP;PASS	ADJ;NOM;INDF;MASC;SG;V.PTCP
признано	priznana	признать	priznan	V;PFV;NEUT;SG;PST;V.PTCP;PASS	ADJ;NOM;FEM;SG;V.PTCP
признано	priznano	признать	priznan	V;PFV;NEUT;SG;PST;V.PTCP;PASS	ADJ;NOM;NEUT;SG;V.PTCP
зомби	zombi	зомби	zomba	N;INAN;NOM;FEM;PL	N;NOM;MASC;SG
зомби	zombije	зомби	zombiti	N;INAN;NOM;FEM;PL	N;ACC;MASC;PL
поворот	obrni	поворот	obrniti	N;INAN;NOM;MASC;SG	V;PFV;IMP;SG;2;FIN
поворот	zavrti	поворот	zavrt	N;INAN;NOM;MASC;SG	V;PFV;IND;SG;3;PRS;FIN
поворот	obrni	поворот	obrniti	N;INAN;NOM;MASC;SG	V;PFV;IMP;SG;2;FIN
царей	carji	царь	carje	N;ANIM;GEN;MASC;PL	N;NOM;MASC;PL
гражданства	državljanstvo	гражданство	državljanstvo	N;INAN;GEN;NEUT;SG	N;NOM;NEUT;SG
молитвы	molitev	молитва	molitev	N;INAN;NOM;FEM;PL	N;NOM;FEM;SG
босния	bosna	босние	bosen	N;INAN;NOM;FEM;SG	ADJ;NOM;FEM;SG
дэйв	dave	дэйв	dava	N;ANIM;NOM;MASC;SG	PROPN;NOM;MASC;SG
дэйв	dava	дэйв	dava	N;ANIM;NOM;MASC;SG	V;PFV;IND;DU;3;PRS;FIN
алжир	alžiru	алжир	alžir	N;INAN;NOM;MASC;SG	N;DAT;MASC;SG
коричневые	rjavo	коричневый	rjav	ADJ;NOM;PL	ADJ;NOM;NEUT;SG
коричневые	rjava	коричневый	rjav	ADJ;NOM;PL	ADJ;NOM;FEM;SG
нила	neil	нило	neiti	N;INAN;GEN;MASC;SG	PROPN;NOM;MASC;SG
нила	nil	нило	biti	N;INAN;GEN;MASC;SG	N;NOM;MASC;SG
саид	said	саид	said	N;ANIM;NOM;MASC;SG	
саид	saeed	саид	saeeda	N;ANIM;NOM;MASC;SG	
декан	dean	декан	dean	N;ANIM;NOM;MASC;SG	PROPN;NOM;MASC;SG
низким	nizki	низкий	nizek	ADJ;INS;NEUT;SG	ADJ;NOM;MASC;SG
низким	nizka	низкий	nizek	ADJ;INS;NEUT;SG	ADJ;NOM;FEM;SG
низким	nizko	низкий	nizko	ADJ;INS;NEUT;SG	ADV
низким	nizek	низкий	nizek	ADJ;INS;NEUT;SG	ADJ;NOM;INDF;MASC;SG
низким	nizke	низкий	nizek	ADJ;INS;NEUT;SG	ADJ;NOM;FEM;PL
феномен	pojavi	феномен	pojaviti	N;INAN;NOM;MASC;SG	V;PFV;IND;SG;3;PRS;FIN
феномен	pojave	феномен	pojava	N;INAN;NOM;MASC;SG	N;ACC;MASC;PL
исправления	popravkov	исправление	popravek	N;INAN;NOM;NEUT;PL	N;GEN;MASC;PL
электрических	električno	электрический	električen	ADJ;GEN;PL	ADJ;NOM;NEUT;SG
электрических	električni	электрический	električen	ADJ;GEN;PL	ADJ;NOM;MASC;SG
джеффри	jeffrey	джеффри	jeffrey	N;ANIM;NOM;MASC;SG	PROPN;NOM;MASC;SG
ценные	dragoceno	ценный	dragocen	ADJ;NOM;PL	ADJ;NOM;NEUT;SG
ценные	dragocen	ценный	dragocen	ADJ;NOM;PL	ADJ;NOM;INDF;MASC;SG
ценные	dragocena	ценный	dragocen	ADJ;NOM;PL	ADJ;NOM;FEM;SG
эмблемы	emblem	эмблем	emblem	N;INAN;NOM;FEM;PL	N;NOM;MASC;SG
нефть	olja	нефть	olje	N;INAN;NOM;FEM;SG	N;NOM;NEUT;PL
нефть	nafte	нефть	nafta	N;INAN;NOM;FEM;SG	N;NOM;FEM;PL
снег	snega	снег	sneg	N;INAN;NOM;MASC;SG	N;GEN;MASC;SG
показывать	pokaži	показывать	pokaža	V;IPFV;NFIN;ACT	V;PFV;IND;SG;3;PRS;FIN
показывать	prikaži	показывать	prikažati	V;IPFV;NFIN;ACT	
целые	cel	целый	cel	ADJ;NOM;PL	ADJ;NOM;INDF;MASC;SG
целые	cela	целый	cel	ADJ;NOM;PL	ADJ;NOM;FEM;SG
целые	celotno	целый	celoten	ADJ;NOM;PL	ADJ;NOM;NEUT;SG
преступников	odpadniki	преступник	odpadnik	N;ANIM;GEN;MASC;PL	N;NOM;MASC;PL
преступников	izobčenci	преступник	izobčenec	N;ANIM;GEN;MASC;PL	N;NOM;MASC;PL
преступников	zločinci	преступник	zločinec	N;ANIM;GEN;MASC;PL	N;NOM;MASC;PL
преступников	kriminalci	преступник	kriminalec	N;ANIM;GEN;MASC;PL	N;NOM;MASC;PL
воля	will	воля	will	N;INAN;NOM;FEM;SG	
воля	bo	воля	biti	N;INAN;NOM;FEM;SG	V;IND;SG;3;POS;FUT;FIN
экономии	varčevalnih	экономия	varčevalen	N;INAN;NOM;FEM;SG	ADJ;GEN;MASC;PL
теннесси	tennessee	теннесси	tennesse	N;INAN;NOM;MASC;SG	PROPN;NOM;MASC;SG
дженнифер	jennifer	дженнифер	jennifer	N;ANIM;NOM;FEM;SG	ADJ;NOM;FEM;SG
форд	ford	форд	ford	INTJ	N;NOM;MASC;SG
шар	žogo	шар	žoga	N;INAN;NOM;MASC;SG	N;ACC;FEM;SG
шар	kroglo	шар	krogel	N;INAN;NOM;MASC;SG	N;ACC;FEM;SG
подарок	prisotna	подарок	prisoten	N;INAN;NOM;MASC;SG	ADJ;NOM;FEM;SG
подарок	prisotni	подарок	prisoten	N;INAN;NOM;MASC;SG	ADJ;NOM;MASC;PL
подарок	prisotno	подарок	prisotno	N;INAN;NOM;MASC;SG	ADJ;NOM;NEUT;SG
подарок	prisoten	подарок	prisoten	N;INAN;NOM;MASC;SG	ADJ;NOM;INDF;MASC;SG
очко	točko	очко	točka	N;INAN;NOM;NEUT;SG	N;ACC;FEM;SG
субрегион	podregijo	субрегион	podregiti	N;INAN;NOM;MASC;SG	N;ACC;FEM;SG
стрелка	puščico	стрелка	puščica	N;INAN;NOM;FEM;SG	N;ACC;FEM;SG
жидкость	tekočine	жидкость	tekočina	N;INAN;NOM;FEM;SG	N;NOM;FEM;PL
жидкость	tekoče	жидкость	tekoče	N;INAN;NOM;FEM;SG	ADJ;NOM;NEUT;SG;V.PTCP
жидкость	tekočine	жидкость	tekočina	N;INAN;NOM;FEM;SG	N;NOM;FEM;PL
жидкость	tekoča	жидкость	tekoč	N;INAN;NOM;FEM;SG	ADJ;NOM;FEM;SG;V.PTCP
жидкость	tekoči	жидкость	tekoč	N;INAN;NOM;FEM;SG	ADJ;NOM;MASC;PL;V.PTCP
свойство	nepremičnine	свойство	nepremičnina	N;INAN;NOM;NEUT;SG	N;NOM;FEM;PL
этаж	tla	этаж	tla	N;INAN;NOM;MASC;SG	N;NOM;NEUT;PL
выполнено	izpolnjen	выполнить	izpolnjen	V;PFV;NEUT;SG;PST;V.PTCP;PASS	ADJ;NOM;INDF;MASC;SG;V.PTCP
выполнено	izpolnjeno	выполнить	izpolnjen	V;PFV;NEUT;SG;PST;V.PTCP;PASS	ADJ;NOM;NEUT;SG;V.PTCP
выполнено	izpolnjena	выполнить	izpolnjen	V;PFV;NEUT;SG;PST;V.PTCP;PASS	ADJ;NOM;FEM;SG;V.PTCP
выполнено	izpolnjene	выполнить	izpolnjen	V;PFV;NEUT;SG;PST;V.PTCP;PASS	ADJ;NOM;FEM;PL;V.PTCP
выполнено	izpolnjeni	выполнить	izpolnjen	V;PFV;NEUT;SG;PST;V.PTCP;PASS	ADJ;NOM;MASC;PL;V.PTCP
выполнено	doseženo	выполнить	dosežen	V;PFV;NEUT;SG;PST;V.PTCP;PASS	ADJ;NOM;NEUT;SG;V.PTCP
сербов	srb	серб	srb	N;ANIM;GEN;MASC;PL	N;NOM;MASC;SG
сербов	srbi	серб	srbeti	N;ANIM;GEN;MASC;PL	N;NOM;MASC;PL
контекста	kontekst	контекст	kontekst	N;INAN;GEN;MASC;SG	N;NOM;MASC;SG
тяжести	resnost	тяжесть	resnost	N;INAN;NOM;FEM;PL	N;NOM;FEM;SG
тяжести	resnosti	тяжесть	resnost	N;INAN;NOM;FEM;PL	N;GEN;FEM;SG
луга	meadows	луг	meadows	N;INAN;NOM;MASC;PL	PROPN;NOM;MASC;SG
люксембурга	luksemburg	люксембург	luksemburg	N;INAN;GEN;MASC;SG	N;NOM;MASC;SG
горки	podstavek	горка	podstavek	N;INAN;NOM;FEM;PL	N;NOM;MASC;SG
горки	podlogo	горка	podloga	N;INAN;NOM;FEM;PL	N;ACC;FEM;SG
фантастический	fantastični	фантастический	fantastičen	ADJ;NOM;MASC;SG	ADJ;NOM;MASC;PL
фантастический	fantastično	фантастический	fantastično	ADJ;NOM;MASC;SG	ADV
леона	leona	леон	leon	N;ANIM;ACC;MASC;SG	N;NOM;MASC;SG
мирное	mirno	мирный	mirno	ADJ;NOM;NEUT;SG	ADV
мирное	mirne	мирный	miren	ADJ;NOM;NEUT;SG	ADJ;NOM;FEM;PL
саха	saha	сах	sah	N;INAN;NOM;MASC;SG	
присоединение	pristopna	присоединение	pristopen	N;INAN;NOM;NEUT;SG	ADJ;NOM;FEM;SG
присоединение	pridružil	присоединение	pridružiti	N;INAN;NOM;NEUT;SG	V;PFV;MASC;SG;V.PTCP
трудах	pisanja	труд	pisanje	N;INAN;ESS;MASC;PL	N;GEN;NEUT;SG
тянет	potegne	тянуть	potegniti	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;PFV;IND;SG;3;PRS;FIN
тянет	vlečenje	тянуть	vlečenje	V;IPFV;IND;SG;3;PRS;FIN;ACT	N;NOM;NEUT;SG
акция	dejanja	акция	dejanje	N;INAN;NOM;FEM;SG	N;NOM;NEUT;PL
навыки	spretnost	навык	spretnost	N;INAN;NOM;MASC;PL	N;NOM;FEM;SG
навыки	veščina	навык	veščina	N;INAN;NOM;MASC;PL	N;NOM;FEM;SG
грубо	nesramen	грубо	nesramen	ADV	ADJ;NOM;INDF;MASC;SG
грубо	nesramna	грубо	nesramen	ADV	ADJ;NOM;FEM;SG
физическая	fizično	физический	fizično	ADJ;NOM;FEM;SG	ADV
ботаника	botanike	ботаник	botanik	N;ANIM;NOM;MASC;SG	N;NOM;FEM;PL
рей	rey	рей	rey		PROPN;NOM;MASC;SG
рей	rae	рей	rae		PROPN;NOM;FEM;SG
рей	rei	рей	red		
рей	ray	рей	ray		PROPN;NOM;MASC;SG
викимедиа	wikimedijina	викимедиа	wikimedijin	N;INAN;NOM;MASC;SG	ADJ;NOM;FEM;SG
индивидуальные	individualna	индивидуальный	individualen	ADJ;NOM;PL	ADJ;NOM;FEM;SG
индивидуальные	posamezna	индивидуальный	posamezen	ADJ;NOM;PL	ADJ;NOM;FEM;SG
индивидуальные	posamezno	индивидуальный	posamezno	ADJ;NOM;PL	ADJ;NOM;NEUT;SG
индивидуальные	individualno	индивидуальный	individualno	ADJ;NOM;PL	ADV
индивидуальные	posameznik	индивидуальный	posameznik	ADJ;NOM;PL	N;NOM;MASC;SG
спасение	reševalna	спасение	reševalen	N;INAN;NOM;NEUT;SG	ADJ;NOM;FEM;SG
мичиган	michigan	мичиган	michigan	N;INAN;NOM;MASC;SG	PROPN;NOM;MASC;SG
кросс	navzkrižna	кросс	navzkrižen	N;INAN;NOM;MASC;SG	ADJ;NOM;FEM;SG
кросс	navzkrižno	кросс	navzkrižno	N;INAN;NOM;MASC;SG	ADV
нельсон	nelson	нельсон	nelson	N;ANIM;NOM;MASC;SG	
западное	western	западный	western	ADJ;NOM;NEUT;SG	
западное	zahodno	западный	zahodno	ADJ;NOM;NEUT;SG	ADV
электроники	elektroniko	электроника	elektronik	N;INAN;NOM;FEM;SG	N;ACC;FEM;SG
квебек	quebec	квебек	quebec	N;INAN;NOM;MASC;SG	PROPN;NOM;MASC;SG
колеса	kolo	колесо	kolo	N;INAN;NOM;NEUT;PL	N;NOM;NEUT;SG
пал	padle	пасть	pasti	V;PFV;MASC;IND;SG;PST;FIN;ACT	V;PFV;FEM;PL;V.PTCP
пал	padli	пасть	pasti	V;PFV;MASC;IND;SG;PST;FIN;ACT	V;PFV;MASC;PL;V.PTCP
мужские	samec	мужской	samec	ADJ;NOM;PL	N;NOM;MASC;SG
мужские	samci	мужской	samec	ADJ;NOM;PL	N;NOM;MASC;PL
мужские	moško	мужской	moški	ADJ;NOM;PL	ADJ;NOM;NEUT;SG
мужские	moški	мужской	moški	ADJ;NOM;PL	N;NOM;MASC;PL
мужские	moška	мужской	moški	ADJ;NOM;PL	ADJ;NOM;FEM;SG
компакт	kompakten	компакт	kompakten	N;INAN;NOM;MASC;SG	ADJ;NOM;INDF;MASC;SG
вычисления	računalništvo	вычисление	računalništvo	N;INAN;NOM;NEUT;PL	N;NOM;NEUT;SG
продал	prodani	продать	prodan	V;PFV;MASC;IND;SG;PST;FIN;ACT	ADJ;NOM;MASC;PL;V.PTCP
продал	prodano	продать	prodan	V;PFV;MASC;IND;SG;PST;FIN;ACT	ADJ;NOM;NEUT;SG;V.PTCP
продал	prodana	продать	prodan	V;PFV;MASC;IND;SG;PST;FIN;ACT	ADJ;NOM;FEM;SG;V.PTCP
продал	prodan	продать	prodan	V;PFV;MASC;IND;SG;PST;FIN;ACT	ADJ;NOM;INDF;MASC;SG;V.PTCP
химическая	kemikalija	химический	kemikalija	ADJ;NOM;FEM;SG	N;NOM;FEM;SG
правильный	pravilno	правильный	pravilno	ADJ;NOM;MASC;SG	ADV
правильный	pravilni	правильный	pravilen	ADJ;NOM;MASC;SG	ADJ;NOM;MASC;PL
операторов	upravljavci	оператор	upravljavec	N;ANIM;GEN;MASC;PL	N;NOM;MASC;PL
операторов	operaterji	оператор	operater	N;ANIM;GEN;MASC;PL	N;NOM;MASC;PL
операторов	izvajalci	оператор	izvajalec	N;ANIM;GEN;MASC;PL	N;NOM;MASC;PL
операторов	operaterje	оператор	operater	N;ANIM;GEN;MASC;PL	N;ACC;MASC;PL
тереза	therese	терез	theres	N;ANIM;NOM;FEM;SG	ADJ;NOM;FEM;SG
тереза	teresa	терез	tero	N;ANIM;NOM;FEM;SG	PROPN;NOM;FEM;SG
четверть	četrt	четверть	četrt	N;INAN;NOM;FEM;SG	
приобрести	nakup	приобрести	nakup	V;PFV;NFIN;ACT	N;NOM;MASC;SG
повысить	zagon	повысить	zagon	V;PFV;NFIN;ACT	N;NOM;MASC;SG
особая	posebne	особый	poseben	ADJ;NOM;FEM;SG	ADJ;NOM;FEM;PL
особая	posebno	особый	posebno	ADJ;NOM;FEM;SG	ADV
ген	gene	ген	gen	N;INAN;NOM;MASC;SG	N;NOM;MASC;PL
смешанные	mešani	смешанный	mešan	ADJ;NOM;PL	ADJ;NOM;MASC;SG;V.PTCP
смешанные	mešana	смешанный	mešan	ADJ;NOM;PL	ADJ;NOM;FEM;SG;V.PTCP
смешанные	mešano	смешанный	mešan	ADJ;NOM;PL	ADJ;NOM;NEUT;SG;V.PTCP
адамс	adams	адамс	adams	N;ANIM;NOM;MASC;SG	PROPN;NOM;MASC;SG
социальное	socialne	социальный	socialen	ADJ;NOM;NEUT;SG	ADJ;NOM;FEM;PL
подъёма	samoglasnik	подъем	samoglasnik	N;INAN;GEN;MASC;SG	N;NOM;MASC;SG
максимальное	maksimum	максимальный	maksimum	ADJ;NOM;NEUT;SG	N;NOM;MASC;SG
максимальное	največja	максимальный	velik	ADJ;NOM;NEUT;SG	ADJ;NOM;RL;FEM;SG
рика	ricka	рик	ricko	N;ANIM;NOM;FEM;SG	N;ACC;MASC;SG
телефоны	telefone	телефон	telefon	N;INAN;NOM;MASC;PL	N;ACC;MASC;PL
социалистов	socialisti	социалист	socialist	N;ANIM;GEN;MASC;PL	N;NOM;MASC;PL
шарлотта	charlotte	шарлотт	charlott	N;ANIM;NOM;FEM;SG	PROPN;NOM;FEM;SG
тайвань	tajvana	тайвань	tajvan	N;INAN;NOM;MASC;SG	ADJ;NOM;NEUT;SG
тайвань	tajvan	тайвань	tajvan	N;INAN;NOM;MASC;SG	
мышь	miška	мышь	miški	N;INAN;NOM;FEM;SG	ADJ;NOM;FEM;SG
мышь	miško	мышь	miški	N;INAN;NOM;FEM;SG	ADV
мышь	miške	мышь	miški	N;INAN;NOM;FEM;SG	ADJ;NOM;FEM;PL
биг	velika	биг	velik		ADJ;NOM;FEM;SG
биг	veliki	биг	velik		ADJ;NOM;DEF;MASC;SG
биг	velike	биг	velik		ADJ;NOM;FEM;PL
биг	velik	биг	velik		ADJ;NOM;INDF;MASC;SG
биг	bih	биг	biti		PROPN;NOM;MASC;SG
тезис	tezo	тезис	teza	N;INAN;NOM;MASC;SG	N;ACC;FEM;SG
потребности	rabi	потребность	raba	N;INAN;NOM;FEM;PL	V;IPFV;IND;SG;3;PRS;FIN
потребности	potrebuje	потребность	potrebovati	N;INAN;NOM;FEM;PL	V;IPFV;IND;SG;3;PRS;FIN
потребности	potreb	потребность	potreba	N;INAN;NOM;FEM;PL	N;GEN;FEM;PL
кен	ken	кен	ken	N;ANIM;NOM;MASC;SG	PROPN;NOM;MASC;SG
дольше	daljše	долго	dolg	ADV;CMPR	ADJ;NOM;CMPR;NEUT;SG
дольше	daljši	долго	dolg	ADV;CMPR	ADJ;NOM;DEF;CMPR;MASC;SG
дольше	daljša	долго	dolg	ADV;CMPR	ADJ;NOM;CMPR;FEM;SG
подтверждена	potrjen	подтвердить	potrjen	V;PFV;FEM;SG;PST;V.PTCP;PASS	ADJ;NOM;INDF;MASC;SG;V.PTCP
подтверждена	potrjeno	подтвердить	potrjen	V;PFV;FEM;SG;PST;V.PTCP;PASS	ADJ;NOM;NEUT;SG;V.PTCP
подтверждена	potrjeni	подтвердить	potrjen	V;PFV;FEM;SG;PST;V.PTCP;PASS	ADJ;NOM;MASC;PL;V.PTCP
подтверждена	potrjena	подтвердить	potrjen	V;PFV;FEM;SG;PST;V.PTCP;PASS	ADJ;NOM;FEM;SG;V.PTCP
ральф	ralf	ральф	ralf	N;ANIM;NOM;MASC;SG	PROPN;NOM;MASC;SG
стандартный	standard	стандартный	standard	ADJ;NOM;MASC;SG	N;NOM;MASC;SG
отделений	pisarne	отделение	pisarna	N;INAN;GEN;NEUT;PL	N;NOM;FEM;PL
отделений	uradi	отделение	urad	N;INAN;GEN;NEUT;PL	N;NOM;MASC;PL
отделений	veje	отделение	veja	N;INAN;GEN;NEUT;PL	N;NOM;FEM;PL
отделений	podružnice	отделение	podružnica	N;INAN;GEN;NEUT;PL	N;NOM;FEM;PL
сул	sul	сул	sul	PART	PROPN;NOM;MASC;SG
поло	pola	поло	pola	N;ANIM;NOM;MASC;SG	N;NOM;MASC;DU
чистый	neto	чистый	neto	ADJ;NOM;MASC;SG	N;NOM;MASC;SG
чистый	net	чистый	net	ADJ;NOM;MASC;SG	N;NOM;MASC;SG
чистый	cist	чистый	cist	ADJ;NOM;MASC;SG	
чистый	čist	чистый	čist	ADJ;NOM;MASC;SG	
чистый	čist	чистый	čist	ADJ;NOM;MASC;SG	
тепло	vročina	теплый	vročina	ADJ;NEUT;SG	N;NOM;FEM;SG
тепло	toplota	теплый	toplota	ADJ;NEUT;SG	N;NOM;FEM;SG
тепло	toplote	теплый	toplota	ADJ;NEUT;SG	N;NOM;FEM;PL
тепло	topli	теплый	topel	ADJ;NEUT;SG	ADJ;NOM;MASC;PL
тепло	toplo	теплый	toplo	ADJ;NEUT;SG	ADV
тепло	toplota	теплый	toplota	ADJ;NEUT;SG	N;NOM;FEM;SG
тепло	toplino	теплый	toplina	ADJ;NEUT;SG	N;ACC;FEM;SG
удаляется	odstranjena	удалять	odstranjen	V;IPFV;IND;SG;3;PRS;FIN;PASS	ADJ;NOM;FEM;SG;V.PTCP
удаляется	odstranjen	удалять	odstranjen	V;IPFV;IND;SG;3;PRS;FIN;PASS	ADJ;NOM;INDF;MASC;SG;V.PTCP
удаляется	odstranjene	удалять	odstranjen	V;IPFV;IND;SG;3;PRS;FIN;PASS	ADJ;NOM;FEM;PL;V.PTCP
удаляется	odstranjeno	удалять	odstranjen	V;IPFV;IND;SG;3;PRS;FIN;PASS	ADJ;NOM;NEUT;SG;V.PTCP
приобрел	pridobljena	приобрести	pridobljen	V;PFV;MASC;IND;SG;PST;FIN;ACT	ADJ;NOM;FEM;SG;V.PTCP
приобрел	pridobljen	приобрести	pridobljen	V;PFV;MASC;IND;SG;PST;FIN;ACT	ADJ;NOM;INDF;MASC;SG;V.PTCP
приобрел	pridobljene	приобрести	pridobljen	V;PFV;MASC;IND;SG;PST;FIN;ACT	ADJ;NOM;FEM;PL;V.PTCP
приобрел	pridobljeno	приобрести	pridobljen	V;PFV;MASC;IND;SG;PST;FIN;ACT	ADJ;NOM;NEUT;SG;V.PTCP
раннее	zgodaj	ранний	zgodaj	ADJ;NOM;NEUT;SG	ADV
днепропетровск	dnepropetrovsk	днепропетровск	dnepropetrovsk	N;INAN;GEN;MASC;PL	N;NOM;MASC;SG
болота	močvirje	болото	močvirja	N;INAN;NOM;NEUT;PL	N;NOM;NEUT;SG
избегать	izogibanje	избегать	izogibanje	V;IPFV;NFIN;ACT	N;NOM;NEUT;SG
окружности	kroge	окружность	krog	N;INAN;NOM;FEM;PL	N;ACC;MASC;PL
окружности	krogov	окружность	krog	N;INAN;NOM;FEM;PL	N;GEN;MASC;PL
окружности	obseg	окружность	obseg	N;INAN;NOM;FEM;PL	N;NOM;MASC;SG
пригороде	predmestje	пригород	predmestje	N;INAN;ESS;MASC;SG	N;NOM;NEUT;SG
пригороде	predmestje	пригород	predmestje	N;INAN;ESS;MASC;SG	N;NOM;NEUT;SG
пригороде	predmestje	пригород	predmestje	N;INAN;ESS;MASC;SG	N;NOM;NEUT;SG
пригороде	predmestju	пригород	predmestje	N;INAN;ESS;MASC;SG	N;DAT;NEUT;SG
пригороде	predmestja	пригород	predmestje	N;INAN;ESS;MASC;SG	N;NOM;NEUT;PL
празднование	praznuje	празднование	praznovati	N;INAN;NOM;NEUT;SG	V;IPFV;IND;SG;3;PRS;FIN
празднование	praznujemo	празднование	praznovati	N;INAN;NOM;NEUT;SG	V;IPFV;IND;PL;1;PRS;FIN
празднование	praznovanja	празднование	praznovanje	N;INAN;NOM;NEUT;SG	N;NOM;NEUT;PL
спорных	sporno	спорный	sporen	ADJ;GEN;PL	ADJ;NOM;NEUT;SG
спорных	sporni	спорный	sporniti	ADJ;GEN;PL	ADJ;NOM;MASC;SG
спорных	sporna	спорный	sporen	ADJ;GEN;PL	ADJ;NOM;FEM;SG
спорных	sporno	спорный	sporen	ADJ;GEN;PL	ADJ;NOM;NEUT;SG
спорных	sporne	спорный	sporen	ADJ;GEN;PL	ADJ;NOM;FEM;PL
спорных	sporne	спорный	sporen	ADJ;GEN;PL	ADJ;NOM;FEM;PL
спорных	sporna	спорный	sporen	ADJ;GEN;PL	ADJ;NOM;FEM;SG
спорных	sporno	спорный	sporen	ADJ;GEN;PL	ADJ;NOM;NEUT;SG
спорных	sporen	спорный	sporen	ADJ;GEN;PL	ADJ;NOM;INDF;MASC;SG
римлян	rimljani	римлянин	rimljan	N;ANIM;GEN;MASC;PL	N;NOM;MASC;PL
длинная	dolge	длинный	dolg	ADJ;NOM;FEM;SG	ADJ;NOM;FEM;PL
длинная	dolgo	длинный	dolgo	ADJ;NOM;FEM;SG	ADV
дождь	deževati	дождь	deževati	N;INAN;NOM;MASC;SG	V;IPFV;NFIN
дождь	dežuje	дождь	deževati	N;INAN;NOM;MASC;SG	V;IPFV;IND;SG;3;PRS;FIN
дождь	dežja	дождь	dež	N;INAN;NOM;MASC;SG	N;GEN;MASC;SG
дождь	rain	дождь	rain	N;INAN;NOM;MASC;SG	PROPN;NOM;MASC;SG
рено	rena	рено	rena	N;INAN;NOM;MASC;SG	N;GEN;FEM;SG
рено	renu	рено	ren	N;INAN;NOM;MASC;SG	N;DAT;MASC;SG
мкф	icf	мкф	icf	N;INAN;NOM;MASC;SG	PROPN;NOM;MASC;SG
колесо	kolesa	колесо	koleso	N;INAN;NOM;NEUT;SG	N;NOM;NEUT;PL
заготовки	žetev	заготовка	žetev	N;INAN;NOM;FEM;PL	N;NOM;FEM;SG
заготовки	nabiranje	заготовка	nabiranje	N;INAN;NOM;FEM;PL	N;NOM;NEUT;SG
заготовки	trgatev	заготовка	trgatev	N;INAN;NOM;FEM;PL	N;NOM;FEM;SG
таллин	talinu	таллин	talin	N;INAN;NOM;MASC;SG	N;DAT;MASC;SG
прибыла	prispele	прибыть	prispeti	V;PFV;FEM;IND;SG;PST;FIN;ACT	V;PFV;FEM;PL;V.PTCP
прибыла	prispeli	прибыть	prispeti	V;PFV;FEM;IND;SG;PST;FIN;ACT	V;PFV;MASC;PL;V.PTCP
