der	на	der	на	DET;NOM;DEF;MASC;SG	ADP;ACC
nötig	необхідно	nötig	необхідно	ADJ	ADV
listen	списки	listen	список	V;NFIN	N;INAN;NOM;MASC;PL
dinge	things	ding	things		
dinge	речі	ding	річ		N;INAN;NOM;FEM;PL
dinge	речей	ding	річ		N;INAN;GEN;FEM;PL
dinge	всякі	ding	всякий		PRO;ANIM;NOM
lübeck	любек	lübeck	любек	PROPN;NOM;MASC;SG	PROPN;INAN;NOM;MASC;SG
eisenbahn	залізничний	eisenbehnen	залізничний		ADJ;NOM;MASC;SG
eisenbahn	трамвая	eisenbehnen	трамвая		N;INAN;GEN;MASC;SG
eisenbahn	залізнична	eisenbehnen	залізничний		ADJ;NOM;FEM;SG
eisenbahn	залізниця	eisenbehnen	залізниця		N;INAN;NOM;FEM;SG
eisenbahn	потяг	eisenbehnen	потягти		N;INAN;NOM;MASC;SG
eisenbahn	поїзд	eisenbehnen	поїзд		N;INAN;NOM;MASC;SG
eisenbahn	залізниця	eisenbehnen	залізниця		N;INAN;NOM;FEM;SG
eisenbahn	залізниці	eisenbehnen	залізниця		N;INAN;NOM;FEM;PL
eisenbahn	машиніст	eisenbehnen	машиніст		N;ANIM;NOM;MASC;SG
eisenbahn	залізниця	eisenbehnen	залізниця		N;INAN;NOM;FEM;SG
eigenschaften	характеристики	eigenschaft	характеристика	V;NFIN	N;INAN;NOM;FEM;PL
eigenschaften	атрибути	eigenschaft	атрибути	V;NFIN	N;INAN;NOM;MASC;PL
eigenschaften	атрибутів	eigenschaft	атрибут	V;NFIN	N;INAN;GEN;MASC;PL
eigenschaften	властивості	eigenschaft	властивість	V;NFIN	N;INAN;NOM;FEM;PL
eigenschaften	особливості	eigenschaft	особливість	V;NFIN	N;INAN;NOM;FEM;PL
eigenschaften	можливості	eigenschaft	можливість	V;NFIN	N;INAN;NOM;FEM;PL
eigenschaften	функціональність	eigenschaft	функціональність	V;NFIN	N;INAN;NOM;FEM;SG
günter	гюнтер	günt	гюнтер	PROPN;NOM;MASC;SG	PROPN;ANIM;NOM;MASC;SG
günter	гантер	günt	гантер	PROPN;NOM;MASC;SG	PROPN;ANIM;NOM;MASC;SG
günter	гюнтер	günt	гюнтер	PROPN;NOM;MASC;SG	PROPN;ANIM;NOM;MASC;SG
versuchen	try	versuchen	try	V;NFIN	
versuchen	спроби	versuchen	спроба	V;NFIN	N;INAN;NOM;FEM;PL
versuchen	спробу	versuchen	спроба	V;NFIN	N;INAN;ACC;FEM;SG
versuchen	спроба	versuchen	спроба	V;NFIN	N;INAN;NOM;FEM;SG
versuchen	спробою	versuchen	спроба	V;NFIN	N;INAN;INS;FEM;SG
einrichtung	заклад	einrichtung	заклад	ADJ	N;INAN;NOM;MASC;SG
einrichtung	налаштувати	einrichtung	налаштувати	ADJ	V;PFV;NFIN
einrichtung	налаштування	einrichtung	налаштування	ADJ	N;INAN;NOM;NEUT;SG
einrichtung	конфігурація	einrichtung	конфігурація	ADJ	N;INAN;NOM;FEM;SG
einrichtung	налаштування	einrichtung	налаштування	ADJ	N;INAN;NOM;NEUT;SG
einrichtung	обстановка	einrichtung	обстановка	ADJ	N;INAN;NOM;FEM;SG
widerstand	опір	widerstehen	опір	ADV	N;INAN;NOM;MASC;SG
widerstand	опір	widerstehen	опір	ADV	N;INAN;NOM;MASC;SG
widerstand	опору	widerstehen	опорий	ADV	N;INAN;NOM;MASC;SG
widerstand	опір	widerstehen	опір	ADV	N;INAN;NOM;MASC;SG
widerstand	протистояння	widerstehen	протистояння	ADV	N;INAN;NOM;NEUT;SG
widerstand	резистор	widerstehen	резистор	ADV	N;INAN;NOM;MASC;SG
ältesten	найстаріших	alt	найстаріший	ADJ;NOM;PL	ADJ;GEN;RL;PL
ältesten	старший	alt	старший	ADJ;NOM;PL	ADJ;NOM;CMPR;MASC;SG
ältesten	старша	alt	старша	ADJ;NOM;PL	ADJ;NOM;CMPR;FEM;SG
erklären	пояснення	erklären	пояснення	V;NFIN	N;INAN;NOM;NEUT;SG
erklären	пояснення	erklären	пояснення	V;NFIN	N;INAN;NOM;NEUT;SG
erklären	оголошення	erklären	оголошення	V;NFIN	N;INAN;NOM;NEUT;SG
filmen	films	filmen	films	V;NFIN	
filmen	фільми	filmen	фільм	V;NFIN	N;INAN;NOM;MASC;PL
filmen	фільмів	filmen	фільм	V;NFIN	N;INAN;GEN;MASC;PL
filmen	зйомки	filmen	зйомка	V;NFIN	N;INAN;NOM;FEM;PL
einrichtungen	споруди	einrichtung	споруда	V;NFIN	N;INAN;NOM;FEM;PL
einrichtungen	закладів	einrichtung	заклад	V;NFIN	N;INAN;GEN;MASC;PL
einrichtungen	установи	einrichtung	установа	V;NFIN	N;INAN;NOM;FEM;PL
einrichtungen	інституції	einrichtung	інституція	V;NFIN	N;INAN;NOM;FEM;PL
einrichtungen	установ	einrichtung	установа	V;NFIN	N;INAN;GEN;FEM;PL
einrichtungen	топові	einrichtung	топовий	V;NFIN	ADJ;NOM;PL
aufgebaut	структурне	aufbauen	структурний	V;V.PTCP	ADJ;NOM;NEUT;SG
aufgebaut	проведена	aufbauen	проведений	V;V.PTCP	ADJ;PFV;NOM;FEM;SG;V.PTCP;PASS
kongress	конгресів	kongreß	конгрес	PROPN;NOM;SG	N;INAN;GEN;MASC;PL
kongress	конгрес	kongreß	конгрес	PROPN;NOM;SG	N;INAN;NOM;MASC;SG
kongress	конгресу	kongreß	конгрес	PROPN;NOM;SG	N;INAN;GEN;MASC;SG
volk	народний	volk	народний	N;NOM;NEUT;SG	ADJ;NOM;MASC;SG
volk	народного	volk	народний	N;NOM;NEUT;SG	ADJ;GEN;MASC;SG
volk	народні	volk	народний	N;NOM;NEUT;SG	ADJ;NOM;PL
volk	фолк	volk	фолк	N;NOM;NEUT;SG	
volk	народна	volk	народний	N;NOM;NEUT;SG	ADJ;NOM;FEM;SG
volk	volk	volk	volk	N;NOM;NEUT;SG	
white	білий	white	білий	PROPN;NOM;SG	ADJ;NOM;MASC;SG
white	біла	white	білий	PROPN;NOM;SG	ADJ;NOM;FEM;SG
white	біле	white	білий	PROPN;NOM;SG	ADJ;NOM;NEUT;SG
white	білі	white	білий	PROPN;NOM;SG	ADJ;NOM;PL
white	вайт	white	вайт	PROPN;NOM;SG	PROPN;ANIM;NOM;MASC;SG
klosters	монастир	klosters	монастир	ADJ	N;INAN;NOM;MASC;SG
universitäten	коледжі	universitäten	коледжа	N;NOM;PL	N;INAN;NOM;MASC;SG
universitäten	університет	universitäten	університет	N;NOM;PL	N;INAN;NOM;MASC;SG
nachgewiesen	виявлені	nachweisen	виявлений	V;V.PTCP	ADJ;PFV;NOM;PL;V.PTCP;PASS
günther	гантер	günther	гантер	PROPN;NOM;MASC;SG	PROPN;ANIM;NOM;MASC;SG
günther	гюнтер	günther	гюнтер	PROPN;NOM;MASC;SG	PROPN;ANIM;NOM;MASC;SG
schwarze	чорне	schwarz	чорний	ADJ;NOM;FEM;PL	ADJ;NOM;NEUT;SG
schwarze	чорна	schwarz	чорний	ADJ;NOM;FEM;PL	ADJ;NOM;FEM;SG
schwarze	чорний	schwarz	чорний	ADJ;NOM;FEM;PL	ADJ;NOM;MASC;SG
schwarze	чорних	schwarz	чорний	ADJ;NOM;FEM;PL	ADJ;GEN;PL
gottfried	джеффрі	gottfriede	джеффрі	PROPN;SG	PROPN;ANIM;NOM;MASC;SG
gottfried	готтфрід	gottfriede	готтфрід	PROPN;SG	PROPN;ANIM;NOM;MASC;SG
gottfried	годфрі	gottfriede	годфр	PROPN;SG	PROPN;ANIM;NOM;MASC;SG
code	код	code	код		N;INAN;NOM;MASC;SG
benötigt	потреб	benötigen	потреб	V;V.PTCP	N;INAN;GEN;FEM;PL
benötigt	потреби	benötigen	потреба	V;V.PTCP	N;INAN;NOM;FEM;PL
benötigt	потрібен	benötigen	потрібно	V;V.PTCP	ADJ;NOM;MASC;SG
benötigt	необхідні	benötigen	необхідний	V;V.PTCP	ADJ;NOM;PL
benötigt	необхідне	benötigen	необхідне	V;V.PTCP	ADJ;NOM;NEUT;SG
benötigt	необхідний	benötigen	необхідний	V;V.PTCP	ADJ;NOM;MASC;SG
benötigt	потрібним	benötigen	потрібний	V;V.PTCP	ADJ;INS;NEUT;SG
benötigt	потреби	benötigen	потреба	V;V.PTCP	N;INAN;NOM;FEM;PL
benötigt	потрібен	benötigen	потрібно	V;V.PTCP	ADJ;NOM;MASC;SG
benötigt	потрібною	benötigen	потрібний	V;V.PTCP	ADJ;INS;FEM;SG
benötigt	необхідний	benötigen	необхідний	V;V.PTCP	ADJ;NOM;MASC;SG
benötigt	need	benötigen	need	V;V.PTCP	
benötigt	треба	benötigen	треба	V;V.PTCP	ADV
benötigt	потрібно	benötigen	потрібно	V;V.PTCP	ADV
benötigt	потреби	benötigen	потреба	V;V.PTCP	N;INAN;NOM;FEM;PL
benötigt	потреба	benötigen	потреба	V;V.PTCP	N;INAN;NOM;FEM;SG
management	управління	management	управління	ADJ	N;INAN;NOM;NEUT;SG
management	менеджмент	management	менеджмент	ADJ	N;INAN;NOM;MASC;SG
management	керівництво	management	керівництво	ADJ	N;INAN;NOM;NEUT;SG
management	керування	management	керування	ADJ	N;INAN;NOM;NEUT;SG
songs	пісень	songs	пісня	N;NOM;MASC;PL	N;INAN;GEN;FEM;PL
songs	songs	songs	songs	N;NOM;MASC;PL	
beziehung	взаємини	Beziehung	взаємини	N;SG	N;INAN;NOM
beziehung	стосунки	Beziehung	стосунок	N;SG	N;INAN;NOM;MASC;PL
karlsruhe	карлсруе	karlsruhe	карлсрути	N;NOM;NEUT;SG	PROPN;INAN;NOM;NEUT;SG
bezeichnete	названої	bezeichnen	названий	V;IND;SG;3;PST;FIN	ADJ;PFV;GEN;FEM;SG;V.PTCP;PASS
bezeichnete	призначені	bezeichnen	призначений	V;IND;SG;3;PST;FIN	ADJ;PFV;NOM;PL;V.PTCP;PASS
grad	класі	grad	клас		N;INAN;DAT;MASC;SG
grad	град	grad	град		N;INAN;NOM;MASC;SG
grad	градуси	grad	градус		N;INAN;NOM;MASC;PL
grad	градусів	grad	градус		N;INAN;GEN;MASC;PL
grad	градус	grad	градус		N;INAN;NOM;MASC;SG
grad	ступінь	grad	ступінь		N;INAN;NOM;MASC;SG
mathematik	математика	mathematik	математик	ADJ	N;INAN;NOM;MASC;SG
mathematik	математика	mathematik	математик	ADJ	N;INAN;NOM;MASC;SG
mathematik	математика	mathematik	математик	ADJ	N;INAN;NOM;MASC;SG
mathematik	математики	mathematik	математика	ADJ	N;INAN;NOM;FEM;PL
bund	угода	bund	угода		N;INAN;NOM;FEM;SG
bund	bund	bund	bund		
bund	конфедерація	bund	конфедерація		N;INAN;NOM;FEM;SG
amsterdam	амстердам	amsterdam	амстерд	PROPN;NOM;NEUT;SG	PROPN;INAN;NOM;MASC;SG
chinesischen	китайською	chinesisch	китайський	ADJ;ACC;MASC;SG	ADJ;INS;FEM;SG
chinesischen	китайські	chinesisch	китайський	ADJ;ACC;MASC;SG	ADJ;NOM;PL
chinesischen	китайська	chinesisch	китайський	ADJ;ACC;MASC;SG	ADJ;NOM;FEM;SG
chinesischen	китайці	chinesisch	китайка	ADJ;ACC;MASC;SG	N;ANIM;NOM;MASC;PL
chinesischen	китайський	chinesisch	китайський	ADJ;ACC;MASC;SG	ADJ;NOM;MASC;SG
verbessern	вдосконалення	verbessern	вдосконалення	V;NFIN	N;INAN;NOM;NEUT;SG
verbessern	покращення	verbessern	покращення	V;NFIN	N;INAN;NOM;NEUT;SG
fürst	господь	fürsen	господь	PROPN;NOM;SG	N;INAN;NOM;MASC;SG
fürst	господа	fürsen	господа	PROPN;NOM;SG	N;ANIM;ACC;MASC;SG
fürst	володар	fürsen	володар	PROPN;NOM;SG	N;ANIM;NOM;MASC;SG
fürst	лорд	fürsen	лорд	PROPN;NOM;SG	PROPN;ANIM;NOM;MASC;SG
fürst	принц	fürsen	принц	PROPN;NOM;SG	N;ANIM;NOM;MASC;SG
fürst	принца	fürsen	принца	PROPN;NOM;SG	PROPN;ANIM;NOM;MASC;SG
fürst	князь	fürsen	князь	PROPN;NOM;SG	N;ANIM;NOM;MASC;SG
nsdap	нацистів	nsden	нацист		N;ANIM;ACC;MASC;PL
nsdap	нацистам	nsden	нацист		N;ANIM;DAT;MASC;PL
nsdap	нацисти	nsden	нацист		N;ANIM;NOM;MASC;PL
academy	академія	academy	академія	PROPN;NOM;SG	N;INAN;NOM;FEM;SG
academy	академії	academy	академія	PROPN;NOM;SG	N;INAN;NOM;FEM;PL
vorgesehen	заплановану	vorsehen	запланований	V;V.PTCP	ADJ;PFV;ACC;FEM;SG;V.PTCP;PASS
vorgesehen	заплановані	vorsehen	запланований	V;V.PTCP	ADJ;PFV;NOM;PL;V.PTCP;PASS
vorgesehen	запланований	vorsehen	запланований	V;V.PTCP	ADJ;PFV;NOM;MASC;SG;V.PTCP;PASS
vorgesehen	запланована	vorsehen	запланований	V;V.PTCP	ADJ;PFV;NOM;FEM;SG;V.PTCP;PASS
vorgesehen	запланований	vorsehen	запланований	V;V.PTCP	ADJ;PFV;NOM;MASC;SG;V.PTCP;PASS
vorgesehen	заплановане	vorsehen	запланований	V;V.PTCP	ADJ;PFV;NOM;NEUT;SG;V.PTCP;PASS
geschützt	захищено	schützen	захищено	ADJ;V.PTCP	V;PFV;IND;0;FIN
profil	профілю	profil	профіль	N;NOM;SG	N;INAN;GEN;MASC;SG
profil	profil	profil	profil	N;NOM;SG	
glauben	віра	glauben	віра	V;NFIN	N;ANIM;NOM;FEM;SG
glauben	повір	glauben	повір	V;NFIN	INTJ
glauben	believe	glauben	believe	V;NFIN	
glauben	переконання	glauben	переконання	V;NFIN	N;INAN;NOM;NEUT;SG
glauben	погляди	glauben	погляд	V;NFIN	N;INAN;NOM;MASC;PL
glauben	поглядів	glauben	погляд	V;NFIN	N;INAN;GEN;MASC;PL
glauben	переконання	glauben	переконання	V;NFIN	N;INAN;NOM;NEUT;SG
glauben	віра	glauben	віра	V;NFIN	N;ANIM;NOM;FEM;SG
gemeinsame	спільна	gemeinsam	спільний	ADJ;NOM;FEM;PL	ADJ;NOM;FEM;SG
gemeinsame	спільне	gemeinsam	спільний	ADJ;NOM;FEM;PL	ADJ;NOM;NEUT;SG
gemeinsame	спільними	gemeinsam	спільний	ADJ;NOM;FEM;PL	ADJ;INS;PL
gemeinsame	спільне	gemeinsam	спільний	ADJ;NOM;FEM;PL	ADJ;NOM;NEUT;SG
gemeinsame	common	gemeinsam	common	ADJ;NOM;FEM;PL	
gemeinsame	спільну	gemeinsam	спільний	ADJ;NOM;FEM;PL	ADJ;ACC;FEM;SG
gemeinsame	поширив	gemeinsam	поширити	ADJ;NOM;FEM;PL	V;PFV;MASC;IND;SG;PST;FIN
gemeinsame	поширили	gemeinsam	поширити	ADJ;NOM;FEM;PL	V;PFV;IND;PL;PST;FIN
gemeinsame	спільний	gemeinsam	спільний	ADJ;NOM;FEM;PL	ADJ;NOM;MASC;SG
wikimedia	wikimedia	wikimedia	wikimedia	PROPN;NOM;SG	
las	лас	lesen	лас		
las	las	lesen	las		
einschließlich	включаючи	einschließlich	включати	ADJ	V;IPFV;PRS;V.CVB
einschließlich	включно	einschließlich	включно	ADJ	ADV
einschließlich	зокрема	einschließlich	зокрема	ADJ	ADV
millimeter	міліметр	millimeter	міліметр	ADJ	
millimeter	міліметрах	millimeter	міліметр	ADJ	N;INAN;DAT;MASC;PL
millimeter	міліметр	millimeter	міліметр	ADJ	
millimeter	міліметрах	millimeter	міліметр	ADJ	N;INAN;DAT;MASC;PL
kölner	кельнер	köln	кельнер	PROPN;NOM;SG	N;INAN;NOM;MASC;SG
dvd	dvd	dvd	dvd		
dvd	dvd	dvd	dvd		
fuß	нога	faß	нога	ADJ	N;INAN;NOM;FEM;SG
fuß	ногою	faß	нога	ADJ	N;INAN;INS;FEM;SG
fuß	фут	faß	фут	ADJ	
fuß	пішки	faß	пішки	ADJ	ADV
fuß	лапка	faß	лапка	ADJ	N;INAN;NOM;FEM;SG
fuß	ногами	faß	нога	ADJ	N;INAN;INS;FEM;PL
fuß	ноги	faß	нога	ADJ	N;INAN;NOM;FEM;PL
fuß	стопи	faß	стоп	ADJ	N;INAN;NOM;FEM;PL
fuß	футів	faß	фут	ADJ	N;INAN;GEN;MASC;PL
untersuchung	іспитів	untersuchung	іспит	N;SG	N;INAN;GEN;MASC;PL
untersuchung	експертизи	untersuchung	експертиза	N;SG	N;INAN;NOM;FEM;PL
untersuchung	розслідувати	untersuchung	розслідувати	N;SG	V;PFV;NFIN
züge	перевізників	züg	перевізник	N;NOM;MASC;PL	N;ANIM;ACC;MASC;PL
muß	мусить	müssen	мусити	V;IND;SG;3;PRS;FIN	V;IPFV;IND;SG;3;PRS;FIN
muß	має	müssen	мати	V;IND;SG;3;PRS;FIN	V;IPFV;IND;SG;3;PRS;FIN
muß	повинен	müssen	повинний	V;IND;SG;3;PRS;FIN	ADJ;NOM;MASC;SG
klassischen	класична	klassisch	класичний	ADJ;NOM;MASC;PL	ADJ;NOM;FEM;SG
klassischen	класична	klassisch	класичний	ADJ;NOM;MASC;PL	ADJ;NOM;FEM;SG
klassischen	класичний	klassisch	класичний	ADJ;NOM;MASC;PL	ADJ;NOM;MASC;SG
klassischen	класика	klassisch	класика	ADJ;NOM;MASC;PL	N;INAN;NOM;FEM;SG
klassischen	класичне	klassisch	класичний	ADJ;NOM;MASC;PL	ADJ;NOM;NEUT;SG
portugal	португалії	portugal	португалія	PROPN	PROPN;INAN;GEN;FEM;SG
portugal	португалія	portugal	португалія	PROPN	N;INAN;NOM;FEM;SG
offen	відверту	offen	відвертий	ADJ	N;INAN;ACC;FEM;SG
offen	відкрито	offen	відкрито	ADJ	V;PFV;IND;0;FIN
offen	відкрити	offen	відкрити	ADJ	V;PFV;NFIN
offen	відкрито	offen	відкрито	ADJ	V;PFV;IND;0;FIN
angebracht	відповідний	anbringen	відповідний	V;V.PTCP	ADJ;NOM;MASC;SG
angebracht	відповідні	anbringen	відповідний	V;V.PTCP	ADJ;NOM;PL
angebracht	відповідну	anbringen	відповідний	V;V.PTCP	ADJ;ACC;FEM;SG
begriffe	умовами	begreifen	умова	ADJ	N;INAN;INS;FEM;PL
begriffe	терміни	begreifen	термін	ADJ	N;INAN;NOM;MASC;PL
begriffe	умови	begreifen	умова	ADJ	N;INAN;NOM;FEM;PL
begriffe	термінології	begreifen	термінологія	ADJ	N;INAN;NOM;FEM;PL
begriffe	концепції	begreifen	концепція	ADJ	N;INAN;NOM;FEM;PL
begriffe	принципи	begreifen	принцип	ADJ	N;INAN;NOM;MASC;PL
vergeben	прощення	vergeben	прощення	V;V.PTCP	N;INAN;NOM;NEUT;SG
vergeben	прости	vergeben	прости	V;V.PTCP	INTJ
vergeben	пробач	vergeben	пробач	V;V.PTCP	
besetzt	зайнята	besetzen	зайнятий	V;V.PTCP	ADJ;PFV;NOM;FEM;SG;V.PTCP;PASS
besetzt	зайнятість	besetzen	зайнятість	V;V.PTCP	N;INAN;NOM;FEM;SG
besetzt	зайнятий	besetzen	зайнятий	V;V.PTCP	ADJ;PFV;NOM;MASC;SG;V.PTCP;PASS
besetzt	зайнятого	besetzen	зайнятий	V;V.PTCP	ADJ;PFV;GEN;MASC;SG;V.PTCP;PASS
besetzt	зайняте	besetzen	зайнятий	V;V.PTCP	ADJ;PFV;NOM;NEUT;SG;V.PTCP;PASS
tabelle	таблиці	tabell	таблиця	N;NOM;FEM;SG	N;INAN;NOM;FEM;PL
tabelle	столи	tabell	стіл	N;NOM;FEM;SG	N;INAN;NOM;MASC;PL
tabelle	столики	tabell	столик	N;NOM;FEM;SG	N;INAN;NOM;MASC;PL
tabelle	таблиці	tabell	таблиця	N;NOM;FEM;SG	N;INAN;NOM;FEM;PL
tabelle	таблиць	tabell	таблиця	N;NOM;FEM;SG	N;INAN;GEN;FEM;PL
traf	зустрілись	treffen	зустрітися	V;IND;SG;3;PST;FIN	V;PFV;IND;PL;PST;FIN
traf	зустрілися	treffen	зустрітися	V;IND;SG;3;PST;FIN	V;PFV;IND;PL;PST;FIN
traf	зустріли	treffen	зустріти	V;IND;SG;3;PST;FIN	V;PFV;IND;PL;PST;FIN
zuschauer	глядач	zuschauer	глядач	ADV	N;ANIM;NOM;MASC;SG
zuschauer	переглядач	zuschauer	переглядач	ADV	N;INAN;NOM;MASC;SG
zuschauer	аудиторію	zuschauer	аудиторія	ADV	N;INAN;ACC;FEM;SG
zuschauer	аудиторія	zuschauer	аудиторія	ADV	N;INAN;NOM;FEM;SG
zuschauer	аудиторії	zuschauer	аудиторія	ADV	N;INAN;NOM;FEM;PL
zuschauer	глядачі	zuschauer	глядач	ADV	N;ANIM;NOM;MASC;PL
zuschauer	глядачі	zuschauer	глядач	ADV	N;ANIM;NOM;MASC;PL
zuschauer	спостерігачів	zuschauer	спостерігач	ADV	N;ANIM;ACC;MASC;PL
zuschauer	глядача	zuschauer	глядач	ADV	N;ANIM;ACC;MASC;SG
zuschauer	спостерігач	zuschauer	спостерігач	ADV	N;ANIM;NOM;MASC;SG
zuschauer	глядачів	zuschauer	глядач	ADV	N;ANIM;ACC;MASC;PL
zuschauer	глядачі	zuschauer	глядач	ADV	N;ANIM;NOM;MASC;PL
zuschauer	глядач	zuschauer	глядач	ADV	N;ANIM;NOM;MASC;SG
arnold	арнольд	arnold	арнольд	PROPN;NOM;MASC;SG	PROPN;ANIM;NOM;MASC;SG
reaktion	реагувати	Reaktion	реагувати	ADJ	V;IPFV;NFIN
reaktion	виводять	Reaktion	виводити	ADJ	V;IPFV;IND;PL;3;PRS;FIN
reaktion	реакція	Reaktion	реакція	ADJ	N;INAN;NOM;FEM;SG
reaktion	відповідь	Reaktion	відповідь	ADJ	N;INAN;NOM;FEM;SG
reaktion	реакцій	Reaktion	реакція	ADJ	N;INAN;GEN;FEM;PL
reaktion	реакції	Reaktion	реакція	ADJ	N;INAN;NOM;FEM;PL
sozialen	соціальне	sozial	соціальний	ADJ;NOM;MASC;PL	ADJ;NOM;NEUT;SG
