basel	basel	basel	basel	PROPN	PROPN;NOM;SG
capabilă	kykenevä	capabil	kyetä	ADJ;INDF;FEM;SG	V;NOM;SG;V.PTCP;ACT
masivă	massiivinen	masiv	massiivinen	ADJ;INDF;FEM;SG	ADJ;NOM;SG
masivă	valtava	masiv	valtava	ADJ;INDF;FEM;SG	ADJ;NOM;SG
inițiativă	aloite	inițiativă	aloite	N;INDF;FEM;SG	N;NOM;SG
inițiativă	aloitteen	inițiativă	aloite	N;INDF;FEM;SG	N;GEN;SG
saga	saga	sagă	saga	N;DEF;FEM;SG	
natalia	natalja	natalie	natalja	N;DEF;FEM;SG	PROPN;NOM;SG
natalia	natalia	natalie	natala	N;DEF;FEM;SG	N;NOM;SG
reformă	uudistaminen	reformă	uudistaminen	N;INDF;FEM;SG	N;NOM;SG
reformă	uudistukset	reformă	uudistus	N;INDF;FEM;SG	N;NOM;PL
reformă	uudistus	reformă	uudistus	N;INDF;FEM;SG	N;NOM;SG
reformă	uudistuksen	reformă	uudistus	N;INDF;FEM;SG	N;GEN;SG
anexate	liitteenä	anexat	liite	ADJ;INDF;FEM;PL	N;FRML;SG
arestarea	pidättää	arestare	pidättää	N;DEF;FEM;SG	V;IND;SG;3;PRS;FIN;ACT
arestarea	pidätys	arestare	pidätys	N;DEF;FEM;SG	N;NOM;SG
arestarea	pidätetty	arestare	pidättää	N;DEF;FEM;SG	V;NOM;SG;V.PTCP;PASS
arestarea	pidätykset	arestare	pidätys	N;DEF;FEM;SG	N;NOM;PL
arestarea	pidättää	arestare	pidättää	N;DEF;FEM;SG	V;IND;SG;3;PRS;FIN;ACT
hart	hart	hart	hart	PROPN	PROPN;NOM;SG
vânzarea	myyntiin	vânzare	myynti	N;DEF;FEM;SG	N;IN+ALL;SG
vânzarea	myynti	vânzare	myynti	N;DEF;FEM;SG	N;NOM;SG
bella	bella	bella	bella	N;DEF;FEM;SG	N;NOM;SG
daily	päivittäistä	daily	päivittäinen	N;INDF;MASC;SG	ADJ;PRT;SG
daily	päivittäin	daily	päivittäin	N;INDF;MASC;SG	ADV
daily	päivittäiset	daily	päivittäinen	N;INDF;MASC;SG	ADJ;NOM;PL
daily	päivittäinen	daily	päivittäinen	N;INDF;MASC;SG	ADJ;NOM;SG
rit	riitti	rit	riittää	N;INDF;MASC;SG	V;IND;SG;3;PST;FIN;ACT
italiana	italialaiset	italiană	italia#lainen	N;DEF;FEM;SG	N;NOM;PL
italiana	italiaksi	italiană	italia	N;DEF;FEM;SG	N;TRANS;SG
italiana	italialainen	italiană	italialainen	N;DEF;FEM;SG	ADJ;NOM;SG
italiana	italia	italiană	itali	N;DEF;FEM;SG	N;NOM;SG
italiana	italian	italiană	italia	N;DEF;FEM;SG	N;GEN;SG
sociologie	sosiologian	sociologie	sosiologia	N;INDF;FEM;SG	N;GEN;SG
variabilă	muuttujaa	variabilă	muuttuja	N;INDF;FEM;SG	N;PRT;SG
variabilă	vaihteleva	variabilă	vaihdella	N;INDF;FEM;SG	V;NOM;SG;V.PTCP;ACT
variabilă	muuttuja	variabilă	muuttuja	N;INDF;FEM;SG	N;NOM;SG
variabilă	muuttujan	variabilă	muuttuja	N;INDF;FEM;SG	N;GEN;SG
variabilă	muuttuva	variabilă	muuttua	N;INDF;FEM;SG	V;NOM;SG;V.PTCP;ACT
antrenat	koulutettu	antrenat	kouluttaa	ADJ;INDF;MASC;SG	V;NOM;SG;V.PTCP;PASS
divine	jumalainen	diven	jumalainen	ADJ;INDF;FEM;PL	ADJ;NOM;SG
divine	jumalallinen	diven	jumalallinen	ADJ;INDF;FEM;PL	ADJ;NOM;SG
grecesc	kreikka	grecesc	kreikka	ADJ;INDF;MASC;SG	N;NOM;SG
grecesc	kreikkaa	grecesc	kreikka	ADJ;INDF;MASC;SG	N;PRT;SG
grecesc	kreikan	grecesc	kreikka	ADJ;INDF;MASC;SG	PROPN;GEN;SG
grecesc	kreikkalaiset	grecesc	kreikka#lainen	ADJ;INDF;MASC;SG	N;NOM;PL
sabia	miekkaa	sabia	miekka	N;DEF;FEM;SG	N;PRT;SG
sabia	miekan	sabia	miekka	N;DEF;FEM;SG	N;GEN;SG
sabia	miekka	sabia	miekka	N;DEF;FEM;SG	N;NOM;SG
proiectarea	suunnittelu	proiectare	suunnittelu	N;DEF;FEM;SG	N;NOM;SG
proiectarea	suunnitella	proiectare	suunnitella	N;DEF;FEM;SG	V;SG;NFIN;ACT
proiectarea	design	proiectare	design	N;DEF;FEM;SG	N;NOM;SG
proiectarea	muotoilu	proiectare	muotoilu	N;DEF;FEM;SG	N;NOM;SG
existent	olemassa	existent	olla	ADJ;INDF;MASC;SG	V;IN+ESS;SG;NFIN;ACT
existent	nykyiset	existent	nykyinen	ADJ;INDF;MASC;SG	ADJ;NOM;PL
instalarea	laitos	instalare	laitos	N;DEF;FEM;SG	N;NOM;SG
instalarea	asennus	instalare	asennus	N;DEF;FEM;SG	N;NOM;SG
instalarea	asennetaan	instalare	asentaa	N;DEF;FEM;SG	V;IND;PRS;FIN;PASS
instalarea	asennus	instalare	asennus	N;DEF;FEM;SG	N;NOM;SG
instalarea	asentaminen	instalare	asentaminen	N;DEF;FEM;SG	N;NOM;SG
afectată	vaikuttanut	afecta	vaikuttaa	ADJ;INDF;FEM;SG	V;NOM;SG;V.PTCP;ACT
afectată	vaikutti	afecta	vaikuttaa	ADJ;INDF;FEM;SG	V;IND;SG;3;PST;FIN;ACT
franci	frangia	franc	frang	N;INDF;MASC;PL	N;PRT;SG
franci	franks	franc	franks	N;INDF;MASC;PL	N;NOM;SG
tropicale	trooppinen	tropical	trooppinen	ADJ;INDF;FEM;PL	ADJ;NOM;SG
eine	eine	eine	eine	N;INDF;MASC;SG	PROPN;NOM;SG
kane	kane	kane	kane	PROPN	PROPN;NOM;SG
kane	kanen	kane	kane	PROPN	N;GEN;SG
puerto	puerto	puerto	puerto	N;INDF;MASC;SG	PROPN;NOM;SG
cheltuielile	menoja	cheltuială	meno	N;DEF;FEM;PL	N;PRT;PL
cheltuielile	menot	cheltuială	meno	N;DEF;FEM;PL	N;NOM;PL
cheltuielile	kulut	cheltuială	kulu	N;DEF;FEM;PL	N;NOM;PL
cheltuielile	menot	cheltuială	meno	N;DEF;FEM;PL	N;NOM;PL
cheltuielile	kulut	cheltuială	kulu	N;DEF;FEM;PL	N;NOM;PL
costurile	kustannukset	cost	kustannus	N;DEF;FEM;PL	N;NOM;PL
costurile	kulut	cost	kulu	N;DEF;FEM;PL	N;NOM;PL
tehnologic	teknologinen	tehnologic	teknologinen	ADV	ADJ;NOM;SG
semnate	allekirjoitus	semnat	allekirjoida	ADJ;INDF;FEM;PL	N;NOM;SG
semnate	allekirjoittanut	semnat	allekirjoittaa	ADJ;INDF;FEM;PL	V;NOM;SG;V.PTCP;ACT
semnate	allekirjoitettu	semnat	allekirjoittaa	ADJ;INDF;FEM;PL	V;NOM;SG;V.PTCP;PASS
dallas	dallasin	dallas	dallata	PROPN	V;IND;SG;1;PST;FIN;ACT
dallas	dallasissa	dallas	dallata	PROPN	N;IN+ESS;PL
dallas	dallas	dallas	dallas	PROPN	PROPN;NOM;SG
opune	vastusta	opune	vastustaa	V;IND;SG;3;PRS;FIN	N;PRT;SG
retezat	katkaistu	reteza	katkaista	ADJ;INDF;MASC;SG	V;NOM;SG;V.PTCP;PASS
retezat	katkennut	reteza	katketa	ADJ;INDF;MASC;SG	V;NOM;SG;V.PTCP;ACT
geometrie	geometrian	geometrie	geometria	N;INDF;FEM;SG	N;GEN;SG
notele	arvosanat	notă	arvo#sana	N;DEF;FEM;PL	N;NOM;PL
notele	arvosanoja	notă	arvo#sana	N;DEF;FEM;PL	N;PRT;PL
calde	lämmintä	cald	lämmin	ADJ;INDF;FEM;PL	ADJ;PRT;SG
calde	lämmin	cald	lämmin	ADJ;INDF;FEM;PL	ADJ;NOM;SG
aplica	sovelletaan	aplica	soveltaa	V;IND;SG;3;IPFV;FIN	V;IND;PRS;FIN;PASS
calul	hevonen	cal	hevonen	N;DEF;MASC;SG	N;NOM;SG
calul	hevosella	cal	hevonen	N;DEF;MASC;SG	N;AT+ESS
;SG
calul	hevosen	cal	hevonen	N;DEF;MASC;SG	N;GEN;SG
abuz	väärinkäytön	abuz	väärin#käyttö	N;INDF;MASC;SG	ADJ;GEN;SG
abuz	väärinkäytökset	abuz	väärin#käytös	N;INDF;MASC;SG	N;NOM;PL
piacenza	piacenza	piacenză	piacenza	PROPN	
relativă	suhteellista	relativ	suhteellinen	ADJ;INDF;FEM;SG	ADJ;PRT;SG
relativă	suhteellisesti	relativ	suhteellisesti	ADJ;INDF;FEM;SG	ADV
relativă	suhteellinen	relativ	suhteellinen	ADJ;INDF;FEM;SG	ADJ;NOM;SG
relativă	sukulainen	relativ	sukulainen	ADJ;INDF;FEM;SG	N;NOM;SG
examenul	koe	examen	kokea	N;DEF;MASC;SG	V;IMP;SG;2;FIN;ACT
operație	toiminta	operație	toiminta	N;INDF;FEM;SG	N;NOM;SG
operație	toimenpide	operație	toimen#pide	N;INDF;FEM;SG	N;NOM;SG
operație	toiminto	operație	toiminto	N;INDF;FEM;SG	N;NOM;SG
operație	operaatio	operație	operaatio	N;INDF;FEM;SG	N;NOM;SG
operație	leikkaukset	operație	leikkaus	N;INDF;FEM;SG	N;NOM;PL
operație	leikkaus	operație	leikkaus	N;INDF;FEM;SG	N;NOM;SG
operație	leikkauksen	operație	leikkaus	N;INDF;FEM;SG	N;GEN;SG
peisajul	maiseman	peisaj	maisema	N;DEF;MASC;SG	N;GEN;SG
peisajul	maisema	peisaj	maisema	N;DEF;MASC;SG	N;NOM;SG
peisajul	maisemat	peisaj	maisema	N;DEF;MASC;SG	N;NOM;PL
peisajul	maisemaa	peisaj	maisema	N;DEF;MASC;SG	N;PRT;SG
nina	nina	nină	nina	N;DEF;FEM;SG	N;NOM;SG
divorțat	eronnut	divorțat	erota	ADJ;INDF;MASC;SG	V;NOM;SG;V.PTCP;ACT
divorțat	erosi	divorțat	erota	ADJ;INDF;MASC;SG	V;IND;SG;3;PST;FIN;ACT
divorțat	eronneet	divorțat	erota	ADJ;INDF;MASC;SG	V;NOM;PL;V.PTCP;ACT
stratul	kerros	strat	kerros	N;DEF;MASC;SG	N;NOM;SG
stratul	kerroksen	strat	kerros	N;DEF;MASC;SG	N;GEN;SG
stratul	taso	strat	taso	N;DEF;MASC;SG	N;NOM;SG
plantele	kasveja	plantă	kasvi	N;DEF;FEM;PL	N;PRT;PL
plantele	kasvien	plantă	kasvi	N;DEF;FEM;PL	N;GEN;PL
plantele	kasvit	plantă	kasvi	N;DEF;FEM;PL	N;NOM;PL
orientală	itämainen	oriental	itämainen	ADJ;INDF;FEM;SG	ADJ;NOM;SG
rick	rick	rick	rick	PROPN	PROPN;NOM;SG
jeremy	jeremy	jeremy	jeremy	PROPN	PROPN;NOM;SG
locuitor	kotimaiset	locuitor	kotimainen	N;INDF;MASC;SG	ADJ;NOM;PL
locuitor	kotimainen	locuitor	koti#mainen	N;INDF;MASC;SG	ADJ;NOM;SG
cafea	kahvilla	cafea	kahvi	N;DEF;FEM;SG	N;AT+ESS
;SG
cafea	kahvia	cafea	kahvi	N;DEF;FEM;SG	N;PRT;SG
cafea	kahvi	cafea	kahvi	N;DEF;FEM;SG	N;NOM;SG
profesional	ammatti	profesional	ammatti	ADJ;INDF;MASC;SG	N;NOM;SG
profesional	ammattilainen	profesional	ammattilainen	ADJ;INDF;MASC;SG	N;NOM;SG
profesional	ammattimaisesti	profesional	ammattimaisesti	ADJ;INDF;MASC;SG	ADV
aziz	aziz	aziz	aziz	N;INDF;MASC;SG	PROPN;NOM;SG
weber	weber	weber	weber	PROPN	PROPN;NOM;SG
guvernarea	hallintoa	guvernare	hallinto	N;DEF;FEM;SG	N;PRT;SG
guvernarea	hallinto	guvernare	hallinto	N;DEF;FEM;SG	N;NOM;SG
guvernarea	hallinnointi	guvernare	hallinnointi	N;DEF;FEM;SG	N;NOM;SG
ascensiunea	nousu	ascensiune	nousu	N;DEF;FEM;SG	N;NOM;SG
ofițerii	upseerit	ofițer	upseeri	N;DEF;MASC;PL	N;NOM;PL
fermă	tila	fermă	tila	N;INDF;FEM;SG	N;NOM;SG
fermă	maatila	fermă	maa#tila	N;INDF;FEM;SG	N;NOM;SG
fermă	maatilan	fermă	maa#tila	N;INDF;FEM;SG	N;GEN;SG
teoretice	teoreettinen	teoretic	teoreettinen	ADJ;INDF;FEM;PL	ADJ;NOM;SG
urmate	seurasi	urma	seurata	ADJ;INDF;FEM;PL	V;IND;SG;3;PST;FIN;ACT
urmate	seurannut	urma	seurata	ADJ;INDF;FEM;PL	V;NOM;SG;V.PTCP;ACT
urmate	seurattu	urma	seurata	ADJ;INDF;FEM;PL	V;NOM;SG;V.PTCP;PASS
urmate	seurasin	urma	seurata	ADJ;INDF;FEM;PL	V;IND;SG;1;PST;FIN;ACT
nacional	nacional	nacional	nacional	PROPN	N;FRML;SG
munchen	münchen	munchen	münchen	PROPN	
munchen	münchenin	munchen	münchen	PROPN	N;GEN;SG
urmărirea	seuranta	urmărire	seuranta	N;DEF;FEM;SG	N;NOM;SG
rachel	rachel	rachel	rachel	PROPN	PROPN;NOM;SG
rachel	rachelin	rachel	racheli	PROPN	N;GEN;SG
dosarul	kansion	dosar	kansio	N;DEF;MASC;SG	N;GEN;SG
dosarul	kansio	dosar	kansio	N;DEF;MASC;SG	N;NOM;SG
click	klikkaa	click	klikka	N;INDF;MASC;SG	V;IMP;SG;2;FIN;ACT
iris	iris	iris	iris		N;NOM;SG
rama	ruutu	ramă	ruutua	N;DEF;FEM;SG	N;NOM;SG
rama	kehys	ramă	kehys	N;DEF;FEM;SG	N;NOM;SG
rama	kehykset	ramă	kehys	N;DEF;FEM;SG	N;NOM;PL
rama	rama	ramă	rama	N;DEF;FEM;SG	PROPN;NOM;SG
miles	kilometrejä	miles	kilo#metri	PROPN	N;PRT;PL
miles	kilometriä	miles	kilo#metri	PROPN	N;PRT;SG
miles	miles	miles	miles	PROPN	PROPN;NOM;SG
sfinte	pyhä	sfânt	pyhä		N;NOM;SG
sfinte	pyhät	sfânt	pyhät		N;NOM;PL
tolstoi	tolstoi	tolstoi	tolstaa	PROPN	N;NOM;SG
impactul	törmäys	impact	törmäys	N;DEF;MASC;SG	N;NOM;SG
impactul	vaikutusta	impact	vaikutus	N;DEF;MASC;SG	N;PRT;SG
impactul	vaikutus	impact	vaikutus	N;DEF;MASC;SG	N;NOM;SG
impactul	vaikutuksen	impact	vaikutus	N;DEF;MASC;SG	N;GEN;SG
impactul	vaikutukset	impact	vaikutus	N;DEF;MASC;SG	N;NOM;PL
impactul	tavoittaa	impact	tavoittaa	N;DEF;MASC;SG	V;IND;SG;3;PRS;FIN;ACT
impactul	kattavuus	impact	kattavuus	N;DEF;MASC;SG	N;NOM;SG
impactul	reach	impact	reach	N;DEF;MASC;SG	N;NOM;SG
impactul	kattavuuden	impact	kattavuus	N;DEF;MASC;SG	N;GEN;SG
impactul	tavoita	impact	tavoittaa	N;DEF;MASC;SG	V;IMP;SG;2;FIN;ACT
ouest	ouest	ouest	ouest	N;INDF;MASC;SG	
abilitatea	kyvyt	abilitate	kyky	N;DEF;FEM;SG	N;NOM;PL
abilitatea	kyvyn	abilitate	kyky	N;DEF;FEM;SG	N;GEN;SG
abilitatea	kyky	abilitate	kyky	N;DEF;FEM;SG	N;NOM;SG
abilitatea	valmiudet	abilitate	valmius	N;DEF;FEM;SG	N;NOM;PL
southern	etelä	southern	etelä	PROPN	N;NOM;SG
southern	etelän	southern	etelä	PROPN	N;GEN;SG
southern	eteläinen	southern	eteläinen	PROPN	ADJ;NOM;SG
cultivarea	viljely	cultivare	viljely	N;DEF;FEM;SG	N;NOM;SG
cultivarea	viljelyä	cultivare	viljely	N;DEF;FEM;SG	N;PRT;SG
cultivarea	viljelyyn	cultivare	viljely	N;DEF;FEM;SG	N;IN+ALL;SG
cultivarea	viljelyn	cultivare	viljely	N;DEF;FEM;SG	N;GEN;SG
demografice	väestö	demografic	väestö	ADJ;INDF;FEM;PL	N;NOM;SG
înlocui	korvataan	înlocui	korvata	V;IND;SG;3;PST;FIN	V;IND;PRS;FIN;PASS
înlocui	korvaa	înlocui	korva	V;IND;SG;3;PST;FIN	V;IMP;SG;2;FIN;ACT
botezat	kastettu	boteza	kastaa	ADJ;INDF;MASC;SG	V;NOM;SG;V.PTCP;PASS
botezat	kastettu	boteza	kastaa	ADJ;INDF;MASC;SG	V;NOM;SG;V.PTCP;PASS
teoriile	teorioita	teorie	teoria	N;DEF;FEM;PL	N;PRT;PL
living	elävä	living	elää	N;INDF;MASC;SG	ADJ;NOM;SG
living	elää	living	elää	N;INDF;MASC;SG	V;IND;SG;3;PRS;FIN;ACT
living	elävät	living	elää	N;INDF;MASC;SG	V;IND;PL;3;PRS;FIN;ACT
orientarea	suuntaus	orientare	suuntaus	N;DEF;FEM;SG	N;NOM;SG
orientarea	suunta	orientare	suunta	N;DEF;FEM;SG	N;NOM;SG
metz	metz	metz	metz	PROPN	PROPN;NOM;SG
stefano	stefano	stefano	stefano	PROPN	PROPN;NOM;SG
modificate	muunnettu	modificat	muuntaa	ADJ;INDF;FEM;PL	V;NOM;SG;V.PTCP;PASS
modificate	muutettu	modificat	muuttaa	ADJ;INDF;FEM;PL	V;NOM;SG;V.PTCP;PASS
modificate	muokattu	modificat	muokata	ADJ;INDF;FEM;PL	V;NOM;SG;V.PTCP;PASS
remarcabilă	huomattavaa	remarcabil	huomattava	ADJ;INDF;FEM;SG	ADJ;PRT;SG
remarcabilă	merkittävä	remarcabil	merkittävä	ADJ;INDF;FEM;SG	ADJ;NOM;SG
remarcabilă	merkittävää	remarcabil	merkittävä	ADJ;INDF;FEM;SG	ADJ;PRT;SG
remarcabilă	huomattava	remarcabil	huomattava	ADJ;INDF;FEM;SG	ADJ;NOM;SG
încetarea	lopettaminen	încetare	lopettaminen	N;DEF;FEM;SG	N;NOM;SG
încetarea	päättäminen	încetare	päättäminen	N;DEF;FEM;SG	N;NOM;SG
încetarea	irtisanominen	încetare	irtisanominen	N;DEF;FEM;SG	N;NOM;SG
vorbim	puhua	vorbi	puhua	V;IND;PL;1;PRS;FIN	V;SG;NFIN;ACT
vorbim	puhu	vorbi	puhua	V;IND;PL;1;PRS;FIN	V;IMP;SG;2;FIN;ACT
vorbim	puhetta	vorbi	puhe	V;IND;PL;1;PRS;FIN	N;PRT;SG
întărit	vahvistunut	întări	vahvistua	ADJ;INDF;MASC;SG	V;NOM;SG;V.PTCP;ACT
întărit	vahvistetut	întări	vahvistaa	ADJ;INDF;MASC;SG	V;NOM;PL;V.PTCP;PASS
întărit	vahvistettu	întări	vahvistaa	ADJ;INDF;MASC;SG	V;NOM;SG;V.PTCP;PASS
divizată	jaettuna	diviza	jakaa	ADJ;INDF;FEM;SG	V;FRML;SG;V.PTCP;PASS
divizată	jaettu	diviza	jakaa	ADJ;INDF;FEM;SG	V;NOM;SG;V.PTCP;PASS
princeton	princetonin	princeton	princeton	PROPN	ADJ;GEN;SG
președinția	puheenjohtajuus	președinție	puheen#johtajuus	N;DEF;FEM;SG	N;NOM;SG
președinția	puheenjohtajana	președinție	puheen#johtaja	N;DEF;FEM;SG	N;FRML;SG
președinția	puheenjohtajuus	președinție	puheen#johtajuus	N;DEF;FEM;SG	N;NOM;SG
navigație	navigointi	navigație	navigointi	N;INDF;FEM;SG	N;NOM;SG
brațul	käsi	braț	käsi	N;DEF;MASC;SG	N;NOM;SG
brațul	käsivarsi	braț	käsi#varsi	N;DEF;MASC;SG	N;NOM;SG
brațul	käsivarren	braț	käsi#varsi	N;DEF;MASC;SG	N;GEN;SG
aurul	kultaa	aur	kulta	N;DEF;MASC;SG	N;PRT;SG
aurul	kulta	aur	kulta	N;DEF;MASC;SG	N;NOM;SG
aurul	kullan	aur	kulta	N;DEF;MASC;SG	N;GEN;SG
literă	kirjain	literă	kirjain	N;INDF;FEM;SG	N;NOM;SG
literă	kirje	literă	kirje	N;INDF;FEM;SG	N;NOM;SG
literă	kirjeen	literă	kirje	N;INDF;FEM;SG	N;GEN;SG
literă	kirjeellä	literă	kirje	N;INDF;FEM;SG	N;AT+ESS
;SG
participant	osallistujat	participant	osallistuja	N;INDF;MASC;SG	N;NOM;PL
australiei	australiaan	australie	australi	PROPN;DEF;FEM;SG	N;IN+ALL;SG
australiei	australian	australie	australia	PROPN;DEF;FEM;SG	N;GEN;SG
australiei	australia	australie	australia	PROPN;DEF;FEM;SG	N;NOM;SG
joyce	joyce	joycă	joyce	PROPN	PROPN;NOM;SG
delle	delle	delle	delle	N;INDF;MASC;SG	
regiunilor	alueet	regiune	alue	N;DEF;FEM;PL	N;NOM;PL
acceptate	hyväksytty	accepta	hyväksyä	ADJ;INDF;FEM;PL	V;NOM;SG;V.PTCP;PASS
acceptate	hyväksyttiin	accepta	hyväksyä	ADJ;INDF;FEM;PL	V;IND;PST;FIN;PASS
acceptate	hyväksytyt	accepta	hyväksyä	ADJ;INDF;FEM;PL	V;NOM;PL;V.PTCP;PASS
acceptate	hyväksytään	accepta	hyväksyä	ADJ;INDF;FEM;PL	V;IND;PRS;FIN;PASS
genetică	geneettistä	genetic	geneettinen	ADJ;INDF;FEM;SG	ADJ;PRT;SG
genetică	geneettinen	genetic	geneettinen	ADJ;INDF;FEM;SG	ADJ;NOM;SG
genetică	genetiikan	genetic	genetiikka	ADJ;INDF;FEM;SG	N;GEN;SG
amiralul	amiraali	amiral	amiraali	N;DEF;MASC;SG	N;NOM;SG
konrad	konrad	konrad	konrad	PROPN	N;NOM;SG
încrederea	luottamuksen	încredere	luottamus	N;DEF;FEM;SG	N;GEN;SG
încrederea	luottamus	încredere	luottamus	N;DEF;FEM;SG	N;NOM;SG
încrederea	luottamusta	încredere	luottamus	N;DEF;FEM;SG	N;PRT;SG
simt	tunne	simți	tunne	V;IND;PL;3;PRS;FIN	N;NOM;SG
simt	tuntea	simți	tuntea	V;IND;PL;3;PRS;FIN	V;SG;NFIN;ACT
simt	tuntuu	simți	tuntua	V;IND;PL;3;PRS;FIN	V;IND;SG;0;PRS;FIN;ACT
simt	fiilis	simți	fiilis	V;IND;PL;3;PRS;FIN	N;NOM;SG
simt	tunne	simți	tunne	V;IND;PL;3;PRS;FIN	N;NOM;SG
simt	olo	simți	olo	V;IND;PL;3;PRS;FIN	N;NOM;SG
tipărite	painetut	tipări	painaa	ADJ;INDF;FEM;PL	V;NOM;PL;V.PTCP;PASS
tipărite	painettu	tipări	painaa	ADJ;INDF;FEM;PL	V;NOM;SG;V.PTCP;PASS
tommy	tommyn	tommy	tommy	PROPN	N;GEN;SG
tommy	tommy	tommy	tommy	PROPN	PROPN;NOM;SG
proiectată	suunniteltiin	proiecta	suunnitella	ADJ;INDF;FEM;SG	V;IND;PST;FIN;PASS
proiectată	suunnitellut	proiecta	suunnitella	ADJ;INDF;FEM;SG	V;NOM;PL;V.PTCP;PASS
proiectată	suunniteltu	proiecta	suunnitella	ADJ;INDF;FEM;SG	V;NOM;SG;V.PTCP;PASS
proiectată	ennustettu	proiecta	ennustaa	ADJ;INDF;FEM;SG	V;NOM;SG;V.PTCP;PASS
supraveghere	valvontaa	supraveghere	valvonta	N;INDF;FEM;SG	N;PRT;SG
supraveghere	valvonta	supraveghere	valvonta	N;INDF;FEM;SG	N;NOM;SG
supraveghere	tarkkailu	supraveghere	tarkkailu	N;INDF;FEM;SG	N;NOM;SG
supraveghere	valvonta	supraveghere	valvonta	N;INDF;FEM;SG	N;NOM;SG
popularitatea	suosittu	popularitate	suosittu	N;DEF;FEM;SG	ADJ;NOM;SG
popularitatea	suosiota	popularitate	suosio	N;DEF;FEM;SG	N;PRT;SG
popularitatea	suosio	popularitate	suosio	N;DEF;FEM;SG	N;NOM;SG
popularitatea	suosion	popularitate	suosio	N;DEF;FEM;SG	N;GEN;SG
decan	dean	decan	dea	N;INDF;MASC;SG	PROPN;NOM;SG
brest	brest	brest	brest	PROPN	PROPN;NOM;SG
surorile	sisarukset	soră	sisarus	N;DEF;FEM;PL	N;NOM;PL
surorile	siskot	soră	sisko	N;DEF;FEM;PL	N;NOM;PL
surorile	sisaret	soră	sisar	N;DEF;FEM;PL	N;NOM;PL
extindere	laajentuminen	extindere	laajentuminen	N;INDF;FEM;SG	N;NOM;SG
extindere	laajentumisen	extindere	laajentuminen	N;INDF;FEM;SG	N;GEN;SG
extindere	laajeneminen	extindere	laajeneminen	N;INDF;FEM;SG	N;NOM;SG
extindere	laajentuminen	extindere	laajentuminen	N;INDF;FEM;SG	N;NOM;SG
extindere	laajentaminen	extindere	laajentaminen	N;INDF;FEM;SG	N;NOM;SG
extindere	laajeneminen	extindere	laajeneminen	N;INDF;FEM;SG	N;NOM;SG
extindere	laajennus	extindere	laajennus	N;INDF;FEM;SG	N;NOM;SG
extindere	laajentaminen	extindere	laajentaminen	N;INDF;FEM;SG	N;NOM;SG
extindere	pidentäminen	extindere	pidentäminen	N;INDF;FEM;SG	N;NOM;SG
extindere	laajennus	extindere	laajennus	N;INDF;FEM;SG	N;NOM;SG
extindere	laajentamisesta	extindere	laajentaminen	N;INDF;FEM;SG	N;IN+ABL;SG
dune	dyynit	dune	dyyni		N;NOM;PL
dune	dyyni	dune	dyyni		N;NOM;SG
doamne	jumala	domn	jumala		N;NOM;SG
indirect	välillinen	indirect	välillinen	ADV	ADJ;NOM;SG
indirect	välillistä	indirect	välillinen	ADV	ADJ;PRT;SG
indirect	epäsuora	indirect	epä#suora	ADV	ADJ;NOM;SG
pure	puhdasta	pur	puhdas		ADJ;PRT;SG
pure	puhtaana	pur	puhdas		ADJ;FRML;SG
pure	puhdas	pur	puhdas		ADJ;NOM;SG
pure	puhtaat	pur	puhdas		ADJ;NOM;PL
episoadele	jaksoista	episod	jakso	N;DEF;FEM;PL	N;IN+ABL;PL
episoadele	jaksot	episod	jakso	N;DEF;FEM;PL	N;NOM;PL
ellen	ellen	ellen	ellen	PROPN	N;NOM;SG
floare	kukkaa	floare	kukka	N;INDF;FEM;SG	N;PRT;SG
floare	kukka	floare	kukka	N;INDF;FEM;SG	N;NOM;SG
murală	seinämaalauksen	murală	seinä#maalaus	N;INDF;FEM;SG	N;GEN;SG
miezul	ytimen	miez	ydin	N;DEF;MASC;SG	N;GEN;SG
miezul	ytimessä	miez	ydin	N;DEF;MASC;SG	N;IN+ESS;SG
miezul	ydin	miez	ydin	N;DEF;MASC;SG	N;NOM;SG
concrete	konkreettinen	concret	konkreettinen	ADJ;INDF;FEM;PL	ADJ;NOM;SG
concrete	konkreettista	concret	konkreettinen	ADJ;INDF;FEM;PL	ADJ;PRT;SG
concrete	betonia	concret	betonia	ADJ;INDF;FEM;PL	N;PRT;SG
miros	haista	miros	haista	N;INDF;MASC;SG	V;IMP;SG;2;FIN;ACT
miros	haise	miros	haista	N;INDF;MASC;SG	V;IMP;SG;2;FIN;ACT
mortal	tappava	mortal	tappava	N;INDF;MASC;SG	ADJ;NOM;SG
mortal	kuolettava	mortal	kuolettava	N;INDF;MASC;SG	V;NOM;SG;V.PTCP;ACT
mortal	tappavaa	mortal	tappava	N;INDF;MASC;SG	ADJ;PRT;SG
manuscrisul	käsikirjoitus	manuscris	käsi#kirjoitus	N;DEF;MASC;SG	N;NOM;SG
verificare	tarkastus	verificare	tarkastus	N;INDF;FEM;SG	N;NOM;SG
verificare	todentaminen	verificare	todentaminen	N;INDF;FEM;SG	N;NOM;SG
verificare	tarkista	verificare	tarkistaa	N;INDF;FEM;SG	V;IMP;SG;2;FIN;ACT
verificare	tarkistaa	verificare	tarkistaa	N;INDF;FEM;SG	V;IND;SG;FIN;ACT
verificare	tarkistus	verificare	tarkistus	N;INDF;FEM;SG	N;NOM;SG
