что	कया	что	कया	PRO;NOM	V;SG;FIN;ACT
заблокирован	अवरोधित	блокировать	अवरोधित	V;PFV;MASC;SG;PST;V.PTCP;PASS	ADJ
указаны	उल्लेखित	указать	उल्लेखित	V;PFV;PL;PST;V.PTCP;PASS	PROPN;NOM;SG;3
указаны	निर्दिष्ट	указать	निर्दिष्ट	V;PFV;PL;PST;V.PTCP;PASS	PROPN;NOM;MASC;SG;3
эдвард	एडवर्ड	эдвард	एडवर्ड	N;ANIM;NOM;MASC;SG	PROPN;NOM;MASC;SG;3
скотт	स्कॉट	скотт	स्कॉट	N;ANIM;NOM;MASC;SG	PROPN;NOM;MASC;SG;3
усадьба	होमस्टीड	усадьба	होमस्टीड	N;INAN;NOM;FEM;SG	PROPN;NOM;MASC;SG;3
награду	अवार्ड	награда	अवार्ड	N;INAN;ACC;FEM;SG	N;NOM;MASC;SG;3
награду	पुरस्कार	награда	पुरस्कार	N;INAN;ACC;FEM;SG	N;NOM;MASC;SG;3
целиком	पूरी	целиком	पूरा	ADV	ADJ;NOM;FEM;SG
целиком	पूरा	целиком	पूरा	ADV	ADJ;NOM;MASC;SG
целиком	पूरे	целиком	पूरा	ADV	ADJ;MASC;PL
хуже	बदतर	плохой	बदतर	ADJ;CMPR	ADP
сумма	योग	сумма	योग	N;INAN;NOM;FEM;SG	
физические	भौतिक	физический	भौतिक	ADJ;NOM;PL	
физические	शारीरिक	физический	शारीरिक	ADJ;NOM;PL	N;NOM;MASC;SG;3
интересы	रुचियों	интерес	रुची	N;INAN;NOM;MASC;PL	N;ACC;FEM;PL;3
интересы	रूचि	интерес	रूचि	N;INAN;NOM;MASC;PL	N;NOM;FEM;SG;3
интересы	रुचि	интерес	रुचि	N;INAN;NOM;MASC;PL	N;NOM;FEM;SG;3
интересы	रूचि	интерес	रूचि	N;INAN;NOM;MASC;PL	N;NOM;FEM;SG;3
интересы	ब्याज	интерес	ब्याज	N;INAN;NOM;MASC;PL	N;NOM;MASC;SG;3
одежды	पहनावा	одежда	पहनावा	N;INAN;NOM;FEM;PL	N;NOM;MASC;SG;3
одежды	वस्त्र	одежда	वस्त्र	N;INAN;NOM;FEM;PL	N;NOM;MASC;SG;3
китайский	चीनी	китайский	चीनी	ADJ;NOM;MASC;SG	
китайский	चाइनीज	китайский	चाइनीज	ADJ;NOM;MASC;SG	PROPN;NOM;MASC;SG;3
предметы	आइटम	предмет	आइटम	N;INAN;NOM;MASC;PL	N;NOM;MASC;SG;3
предметы	मद	предмет	मद	N;INAN;NOM;MASC;PL	
предметы	वस्तु	предмет	वस्तु	N;INAN;NOM;MASC;PL	N;NOM;FEM;SG;3
предметы	ऑब्जेक्ट	предмет	ऑब्जेक्ट	N;INAN;NOM;MASC;PL	N;NOM;MASC;SG;3
предметы	प्रजा	предмет	प्रजा	N;INAN;NOM;MASC;PL	
предметы	विषय	предмет	विषय	N;INAN;NOM;MASC;PL	N;NOM;MASC;SG;3
муниципальный	नगरपालिका	муниципальный	नगरपालिका	ADJ;NOM;MASC;SG	N;NOM;FEM;SG;3
деревьев	वृक्ष	дерево	वृक्ष	N;INAN;GEN;NEUT;PL	N;NOM;MASC;SG;3
деревьев	पेड़ों	дерево	पेड़	N;INAN;GEN;NEUT;PL	N;ACC;MASC;PL;3
деревьев	पेड़	дерево	पेड़	N;INAN;GEN;NEUT;PL	N;NOM;MASC;SG;3
мер	mer	мера	mer	N;INAN;GEN;FEM;PL	
файлов	फ़ाइलें	файл	फााइल	N;INAN;GEN;MASC;PL	N;NOM;FEM;PL;3
файлов	फ़ाइल	файл	फााइल	N;INAN;GEN;MASC;PL	N;NOM;MASC;SG;3
файлов	संचिका	файл	संचिका	N;INAN;GEN;MASC;PL	N;NOM;FEM;SG;3
файлов	फाइलें	файл	फाइल	N;INAN;GEN;MASC;PL	N;NOM;FEM;PL;3
живой	जिन्दा	живой	जिन्दा	ADJ;NOM;MASC;SG	
живой	जीवित	живой	जीवित	ADJ;NOM;MASC;SG	PROPN;NOM;MASC;SG;3
детская	नर्सरी	детский	नर्सरी	ADJ;NOM;FEM;SG	N;NOM;MASC;SG;3
учителя	शिक्षकों	учитель	शिक्षक	N;ANIM;NOM;MASC;PL	N;ACC;MASC;PL;3
учителя	शिक्षक	учитель	शिक्षक	N;ANIM;NOM;MASC;PL	N;NOM;MASC;SG;3
релиз	release	релиз	release	N;INAN;NOM;MASC;SG	
форт	फोर्ट	форт	फोर्ट	N;INAN;NOM;MASC;SG	PROPN;NOM;MASC;SG;3
армий	सेनाओं	армия	सेना	N;INAN;GEN;FEM;PL	N;ACC;FEM;PL;3
армий	सेना	армия	सेना	N;INAN;GEN;FEM;PL	N;NOM;FEM;SG;3
общих	कॉमन	общий	कॉमन	ADJ;GEN;PL	
общих	सामान्य	общий	सामान्य	ADJ;GEN;PL	N;NOM;MASC;SG;3
звучит	आवाजें	звучать	आवाज	V;IPFV;IND;SG;3;PRS;FIN;ACT	N;NOM;FEM;PL;3
звучит	ध्वनियाँ	звучать	ध्वनी	V;IPFV;IND;SG;3;PRS;FIN;ACT	N;NOM;FEM;PL;3
звучит	ध्वनि	звучать	ध्वनि	V;IPFV;IND;SG;3;PRS;FIN;ACT	N;NOM;FEM;SG;3
болгария	बुल्गारिया	болгария	बुल्गारिया	N;INAN;NOM;FEM;SG	PROPN;NOM;MASC;SG;3
возрождения	पुनर्जागरण	возрождение	पुनर्जागरण	N;INAN;NOM;NEUT;PL	N;NOM;MASC;SG;3
наследие	धरोहर	наследие	धरोहर	N;INAN;NOM;NEUT;SG	
носитель	वाहक	носитель	वाहक	N;ANIM;NOM;MASC;SG	
освобождение	release	освобождение	release	N;INAN;NOM;NEUT;SG	
стефан	स्टीफन	стефанный	स्टीफन	N;ANIM;NOM;MASC;SG	PROPN;NOM;MASC;SG;3
девушки	girls	девушка	girls	N;ANIM;NOM;FEM;PL	
девушки	लड़कियों	девушка	लड़की	N;ANIM;NOM;FEM;PL	N;ACC;FEM;PL;3
девушки	गर्लफ्रेंड	девушка	गर्लफ्रेंड	N;ANIM;NOM;FEM;PL	N;NOM;FEM;SG;3
рыб	मछलियां	рыба	मछली	N;ANIM;GEN;FEM;PL	N;NOM;FEM;PL;3
рыб	मछलियों	рыба	मछली	N;ANIM;GEN;FEM;PL	N;ACC;FEM;PL;3
рыб	मछली	рыба	मछली	N;ANIM;GEN;FEM;PL	N;NOM;FEM;SG;3
рекомендации	अनुशंसा	рекомендация	अनुशंसा	N;INAN;NOM;FEM;PL	N;NOM;FEM;SG;3
рекомендации	सुझाव	рекомендация	सुझाव	N;INAN;NOM;FEM;PL	N;NOM;MASC;SG;3
словакии	स्लोवाकिया	словакия	स्लोवाकिया	N;INAN;NOM;FEM;PL	N;NOM;MASC;SG;3
словакии	स्लोवाक	словакия	स्लोवाक	N;INAN;NOM;FEM;PL	PROPN;NOM;MASC;SG;3
горный	पर्वत	горный	पर्वत	ADJ;NOM;MASC;SG	N;NOM;MASC;SG;3
горный	पहाड़	горный	पहाड	ADJ;NOM;MASC;SG	N;NOM;MASC;SG;3
музеи	संग्रहालय	музей	संग्रहालय	N;INAN;NOM;MASC;PL	N;NOM;MASC;SG;3
медицинский	चिकित्सीय	медицинский	चिकित्सीय	ADJ;NOM;MASC;SG	PROPN;NOM
медицинский	मेडिकल	медицинский	मेडिकल	ADJ;NOM;MASC;SG	N;NOM;MASC;SG;3
медицинский	चिकित्सा	медицинский	चिकित्सा	ADJ;NOM;MASC;SG	N;NOM;FEM;SG;3
оси	अक्ष	ось	अक्ष	N;INAN;NOM;FEM;PL	N;NOM;MASC;SG;3
оси	धुरी	ось	धुरी	N;INAN;NOM;FEM;PL	N;NOM;FEM;SG;3
оси	अक्ष	ось	अक्ष	N;INAN;NOM;FEM;PL	N;NOM;MASC;SG;3
яндекс	yandex	яндекс	yandex	N;INAN;NOM;MASC;SG	
постановление	सत्ताधारी	постановление	सत्ताधारी	N;INAN;NOM;NEUT;SG	ADJ
коста	कोस्टा	коста	कोस्टा	N;INAN;NOM;MASC;SG	PROPN;NOM;MASC;SG;3
сайтов	साइटें	сайт	साइट	N;INAN;GEN;MASC;PL	N;NOM;FEM;PL;3
сайтов	साइट्स	сайт	साइट	N;INAN;GEN;MASC;PL	N;NOM;MASC;PL;3
сайтов	साइट	сайт	साइट	N;INAN;GEN;MASC;PL	N;NOM;FEM;SG;3
ислам	इस्लाम	ислам	इस्लाम	N;INAN;NOM;MASC;SG	PROPN;NOM;MASC;SG;3
ислам	islam	ислам	islam	N;INAN;NOM;MASC;SG	PROPN;NOM;MASC;SG;3
адам	एडम	ад-м	एडम	N;ANIM;NOM;MASC;SG	PROPN;NOM;MASC;SG;3
адам	आदम	ад-м	आदम	N;ANIM;NOM;MASC;SG	
внешние	बाह्य	внешний	बाह्य	ADJ;NOM;PL	
отряды	दस्तों	отряд	दस्ता	N;INAN;NOM;MASC;PL	N;ACC;MASC;PL;3
ресурсы	प्रसाधन	ресурс	प्रसाधन	N;INAN;NOM;MASC;PL	N;NOM;MASC;SG;3
ресурсы	संसाधन	ресурс	संसाधन	N;INAN;NOM;MASC;PL	N;NOM;MASC;SG;3
жилой	आवासीय	жилой	आवासीय	ADJ;NOM;MASC;SG	N;NOM
среднее	मध्य	средний	मध्य	ADJ;NOM;NEUT;SG	
среднее	औसत	средний	औसत	ADJ;NOM;NEUT;SG	N;NOM;MASC;SG;3
среднее	मध्यम	средний	मध्यम	ADJ;NOM;NEUT;SG	
среднее	माध्यम	средний	माध्यम	ADJ;NOM;NEUT;SG	N;NOM;MASC;SG;3
среднее	मीडियम	средний	मीडियम	ADJ;NOM;NEUT;SG	
среднее	मध्य	средний	मध्य	ADJ;NOM;NEUT;SG	
среднее	माध्यमिक	средний	माध्यमिक	ADJ;NOM;NEUT;SG	N;NOM;MASC;SG;3
среднее	द्वितीयक	средний	द्वितीयक	ADJ;NOM;NEUT;SG	N;NOM;MASC;SG;3
крейсер	क्रूजर	крейсер	क्रूजर	N;INAN;NOM;MASC;SG	PROPN;NOM;MASC;SG;3
электронная	इलेक्ट्रानिक	электронный	इलेक्ट्रानिक	ADJ;NOM;FEM;SG	PROPN;NOM
электронная	इलेक्ट्रॉनिक	электронный	इलेक्ट्रॉनिक	ADJ;NOM;FEM;SG	N;NOM
исследователь	शोधकर्ता	исследователь	शोधकर्ता	N;ANIM;NOM;MASC;SG	N;NOM;MASC;PL;3
конфликты	विरोध	конфликт	विरोध	N;INAN;NOM;MASC;PL	N;NOM;MASC;SG;3
конфликты	संघर्ष	конфликт	संघर्ष	N;INAN;NOM;MASC;PL	N;NOM;MASC;SG;3
конфликты	विरोध	конфликт	विरोध	N;INAN;NOM;MASC;PL	N;NOM;MASC;SG;3
двигателей	इंजन	двигатель	इंजन	N;INAN;GEN;MASC;PL	N;NOM;MASC;SG;3
десятки	tens	десяток	tens	N;INAN;NOM;MASC;PL	
комедии	हास्य	комедия	हास्य	N;INAN;NOM;FEM;PL	N;NOM;MASC;SG;3
комедии	कॉमेडी	комедия	कॉमेडी	N;INAN;NOM;FEM;PL	N;NOM;FEM;SG;3
квартира	सपाट	квартира	सपाट	N;INAN;NOM;FEM;SG	
взгляды	दृश्य	взгляд	दृश्य	N;INAN;NOM;MASC;PL	N;NOM;MASC;SG;3
соглашения	समझौतों	соглашение	समझौता	N;INAN;NOM;NEUT;PL	N;ACC;MASC;PL;3
взаимодействия	सहभागिता	взаимодействие	सहभागिता	N;INAN;NOM;NEUT;PL	N;NOM;FEM;SG;3
взаимодействия	बातचीत	взаимодействие	बातचीत	N;INAN;NOM;NEUT;PL	N;NOM;FEM;SG;3
тебя	आपको	ты	आप	PRO;ACC;SG;2	PRO;SG;2;FORM
тебя	आप	ты	आप	PRO;ACC;SG;2	PRO;NOM;SG;2;FORM
тебя	तुम	ты	तुम	PRO;ACC;SG;2	PRO;NOM;SG;3
стив	स्टीव	стив	स्टीव	N;ANIM;NOM;MASC;SG	PROPN;NOM;MASC;SG;3
эссе	निबन्ध	эссе	निबन्ध	N;INAN;NOM;NEUT;SG	
дружбы	मित्रता	дружба	मित्रता	N;INAN;GEN;FEM;SG	N;NOM;FEM;SG;3
дружбы	दोस्ती	дружба	दोस्ती	N;INAN;GEN;FEM;SG	N;NOM;FEM;SG;3
принята	स्वीकृत	принять	स्वीकृत	V;PFV;FEM;SG;PST;V.PTCP;PASS	PROPN;NOM;MASC;SG;3
принята	अपनाया	принять	अपना	V;PFV;FEM;SG;PST;V.PTCP;PASS	V;PFV;MASC;SG;V.PTCP;ACT
показали	दिखाया	показать	दिखा	V;PFV;IND;PL;PST;FIN;ACT	V;PFV;MASC;SG;V.PTCP;ACT
принятие	अपनाना	принятие	अपना	N;INAN;NOM;NEUT;SG	V;MASC;NFIN;ACT
размещения	प्लेसमेंट	размещение	प्लेसमेंट	N;INAN;NOM;NEUT;PL	N;NOM;MASC;SG;3
размещения	अवस्थिति	размещение	अवस्थिति	N;INAN;NOM;NEUT;PL	N;NOM;FEM;SG;3
размещения	पोस्टिंग	размещение	पोस्टिंग	N;INAN;NOM;NEUT;PL	N;NOM;FEM;SG;3
греция	यूनानी	греция	यूनानी	N;INAN;NOM;FEM;SG	PROPN;NOM;MASC;SG;3
греция	ग्रीस	греция	ग्रीस	N;INAN;NOM;FEM;SG	PROPN;NOM;MASC;SG;3
греция	यूनान	греция	यूनान	N;INAN;NOM;FEM;SG	PROPN;NOM;MASC;SG;3
греция	यूनानियों	греция	यूनानी	N;INAN;NOM;FEM;SG	N;ACC;MASC;PL;3
графство	काउंटी	графство	काउंटी	N;INAN;NOM;NEUT;SG	PROPN;NOM;MASC;SG;3
социального	सामाजिक	социальный	सामाजिक	ADJ;GEN;MASC;SG	PROPN;NOM;SG;3
социального	सोशल	социальный	सोशल	ADJ;GEN;MASC;SG	
вагонов	वैगनों	вагон	वैगन	N;INAN;GEN;MASC;PL	N;ACC;MASC;PL;3
анри	हेनरी	анри	हे	N;ANIM;NOM;MASC;SG	PROPN;NOM;MASC;SG;3
администраторы	व्यवस्थापक	администратор	व्यवस्थापक	N;ANIM;NOM;MASC;PL	N;NOM;MASC;SG;3
администраторы	प्रशासकों	администратор	प्रशासक	N;ANIM;NOM;MASC;PL	N;ACC;MASC;PL;3
администраторы	प्रशासक	администратор	प्रशासक	N;ANIM;NOM;MASC;PL	N;NOM;MASC;SG;3
администраторы	व्यवस्थापक	администратор	व्यवस्थापक	N;ANIM;NOM;MASC;PL	N;NOM;MASC;SG;3
отто	ओटो	отто	ओटो	N;ANIM;NOM;MASC;SG	
перечисленных	सूचीबद्ध	перечислить	सूचीबद्ध	V;PFV;GEN;PL;PST;V.PTCP;PASS	PROPN;NOM;MASC;SG;3
акт	acp	акт	acp	N;INAN;NOM;MASC;SG	
копия	कॉपी	копия	कॉपी	N;INAN;NOM;FEM;SG	
майк	माइक	майк	माइक	N;ANIM;NOM;MASC;SG	PROPN;NOM;MASC;SG;3
османской	ओटोमन	османский	ओटोमन	ADJ;INS;FEM;SG	PROPN;NOM;MASC;SG;3
османской	उस्मानी	османский	उस्मानी	ADJ;INS;FEM;SG	PROPN;NOM;MASC;SG;3
ряды	बाँधने	ряд	बाँध	N;INAN;NOM;MASC;PL	V;NFIN;ACT
ряды	पंक्ति	ряд	पंक्ति	N;INAN;NOM;MASC;PL	N;NOM;FEM;SG;3
увеличение	बढ़ेगी	увеличение	बढ़	N;INAN;NOM;NEUT;SG	V;FEM;IND;SG;3;FUT;FIN;ACT
увеличение	बढ़ाएं	увеличение	बढ़ा	N;INAN;NOM;NEUT;SG	V;SBJV;PL;FIN;ACT
увеличение	बढ़ाएँ	увеличение	बढ़ा	N;INAN;NOM;NEUT;SG	V;SBJV;PL;FIN;ACT
мишель	मिशेल	мишель	मिशेल	N;ANIM;NOM;FEM;SG	PROPN;NOM;FEM;SG;3
мишель	मिशेल	мишель	मिशेल	N;ANIM;NOM;FEM;SG	PROPN;NOM;FEM;SG;3
тбилиси	tbilisi	тбилиси	tbilisi	N;INAN;NOM;MASC;PL	N;NOM;MASC;SG;3
топ	उपर	топ	उपर	N;INAN;NOM;MASC;SG	
топ	ऊपर	топ	ऊपर	N;INAN;NOM;MASC;SG	ADV;NOM;MASC;SG;3
топ	टॉप	топ	टॉप	N;INAN;NOM;MASC;SG	
нормально	सामान्य	нормальный	सामान्य	ADJ;NEUT;SG	N;NOM;MASC;SG;3
львов	शेर	лев	शेर	N;INAN;GEN;MASC;PL	N;NOM;MASC;SG;3
львов	lviv	лев	lviv	N;INAN;GEN;MASC;PL	
распада	विघटन	распад	विघटन	N;INAN;GEN;MASC;SG	N;NOM;MASC;SG;3
распада	विच्छेद	распад	विच्छेद	N;INAN;GEN;MASC;SG	
распада	क्षय	распад	क्षय	N;INAN;GEN;MASC;SG	
чрезвычайно	बेहद	чрезвычайно	बेहद	ADV	CONJ
чрезвычайно	अत्यंत	чрезвычайно	अत्यन्त	ADV	CONJ
чрезвычайно	अत्यधिक	чрезвычайно	अत्यधिक	ADV	
полномочия	श्रेय	полномочие	श्रेय	N;INAN;NOM;NEUT;PL	N;NOM;MASC;SG;3
полномочия	शक्तियों	полномочие	शक्ति	N;INAN;NOM;NEUT;PL	N;ACC;FEM;PL;3
полномочия	प्राधिकरण	полномочие	प्राधिकरण	N;INAN;NOM;NEUT;PL	N;NOM;MASC;SG;3
полномочия	प्राधिकार	полномочие	प्राधिकार	N;INAN;NOM;NEUT;PL	N;NOM;MASC;SG;3
нападения	हमलों	нападение	हमला	N;INAN;NOM;NEUT;PL	N;ACC;MASC;PL;3
ново	नोवो	новый	नोवो	ADJ;NEUT;SG	
жилых	आवासीय	жилой	आवासीय	ADJ;GEN;PL	N;NOM
буквально	सचमुच	буквально	सचमुच	ADV	
буквально	शाब्दिक	буквально	शाब्दिक	ADV	PROPN;NOM;MASC;SG;3
постановка	स्टेजिंग	постановка	स्टेजिंग	N;INAN;NOM;FEM;SG	PROPN;NOM;MASC;SG;3
