din	f	din	!	ADP;ACC	
trecand	عابر	trecand	عابر		ADJ;NOM;INDF;MASC;SG
trecand	تمرير	trecand	تَمرِير		N;NOM;INDF;SG
trecand	مرور	trecand	مُرُور		N;NOM;INDF;SG
trecand	تمر	trecand	مَرّ		V;IPFV;FEM;IND;SG;3;FIN;ACT
cheie	المفتاح	cheie	مُفتَاح	N;INDF;FEM;SG	N;NOM;DEF;SG
cheie	مفتاح	cheie	مفتاح	N;INDF;FEM;SG	N;NOM;INDF;SG
concluzia	الخلاصة	concluzie	خَلَاصَة	N;DEF;FEM;SG	N;NOM;DEF;SG
concluzia	خاتمة	concluzie	خاتمة	N;DEF;FEM;SG	N;NOM;INDF;SG
concluzia	الخاتمة	concluzie	خَاتِم	N;DEF;FEM;SG	N;NOM;DEF;SG
concluzia	الختام	concluzie	خِتَام	N;DEF;FEM;SG	N;NOM;DEF;SG
concluzia	استنتاج	concluzie	اِستِنتَاج	N;DEF;FEM;SG	N;NOM;INDF;SG
concluzia	الاستنتاج	concluzie	اِستِنتَاج	N;DEF;FEM;SG	N;NOM;DEF;SG
conferinta	مؤتمر	conferinta	مُؤتَمَر	N;DEF;FEM;SG	N;NOM;INDF;SG
conferinta	المؤتمر	conferinta	مُؤتَمَر	N;DEF;FEM;SG	N;NOM;DEF;SG
conferinta	مؤتمر	conferinta	مُؤتَمَر	N;DEF;FEM;SG	N;NOM;INDF;SG
conferinta	المؤتمر	conferinta	مُؤتَمَر	N;DEF;FEM;SG	N;NOM;DEF;SG
conferinta	مؤتمر	conferinta	مُؤتَمَر	N;DEF;FEM;SG	N;NOM;INDF;SG
conferinta	المؤتمر	conferinta	مُؤتَمَر	N;DEF;FEM;SG	N;NOM;DEF;SG
conferinta	مؤتمر	conferinta	مُؤتَمَر	N;DEF;FEM;SG	N;NOM;INDF;SG
conferinta	المؤتمر	conferinta	مُؤتَمَر	N;DEF;FEM;SG	N;NOM;DEF;SG
varietate	متنوعة	varietate	مُتَنَوِّع	N;INDF;FEM;SG	ADJ;NOM;INDF;FEM;SG
varietate	التنوع	varietate	تَنَوُّع	N;INDF;FEM;SG	N;NOM;DEF;SG
varietate	تنوع	varietate	تَنَوُّع	N;INDF;FEM;SG	N;NOM;INDF;SG
ramuri	الفروع	ram	فَرع	N;INDF;FEM;PL	N;NOM;DEF;PL
eseuri	المقالات	eseu	المقالات	N;INDF;FEM;PL	N;NOM;DEF;PL
calendarul	تقويم	calendar	تَقوِيم	N;DEF;MASC;SG	N;NOM;INDF;SG
calendarul	التقويم	calendar	تَقوِيم	N;DEF;MASC;SG	N;NOM;DEF;SG
universala	عالمية	universal	عَالَمِيّ	ADJ;DEF;FEM;SG	ADJ;NOM;INDF;FEM;SG
universala	العالمية	universal	عَالَمِيّ	ADJ;DEF;FEM;SG	ADJ;NOM;DEF;FEM;SG
aleasa	مختار	ales	مختار	ADJ;DEF;FEM;SG	
aleasa	المختار	ales	المختار	ADJ;DEF;FEM;SG	
cercetarea	بحوث	cercetare	بَحث	N;DEF;FEM;SG	N;NOM;INDF;PL
cercetarea	الابحاث	cercetare	بَحث	N;DEF;FEM;SG	N;NOM;DEF;PL
cercetarea	ابحاث	cercetare	بَحث	N;DEF;FEM;SG	N;NOM;INDF;PL
cercetarea	بحث	cercetare	بَحَث	N;DEF;FEM;SG	V;PFV;MASC;SG;3;ACT
cercetarea	البحوث	cercetare	بَحث	N;DEF;FEM;SG	N;NOM;DEF;PL
cercetarea	البحث	cercetare	بَحث	N;DEF;FEM;SG	N;NOM;DEF;SG
bot	بوت	bot	بوت	N;INDF;MASC;SG	
tanara	شاب	tanară	شَابّ	ADJ;DEF;FEM;SG	N;NOM;INDF;SG
tanara	شابة	tanară	شَابّ	ADJ;DEF;FEM;SG	ADJ;NOM;INDF;FEM;SG
tanara	صغار	tanară	صَغِير	ADJ;DEF;FEM;SG	N;NOM;INDF;PL
andrea	اندريا	andrea	أَندرِيَا	N;DEF;FEM;SG	
lost	خسرت	lost	خَسِر	N;INDF;MASC;SG	V;PFV;FEM;SG;3;ACT
lost	خسر	lost	خَسِر	N;INDF;MASC;SG	V;PFV;MASC;SG;3;ACT
lost	فقدت	lost	فَقَد	N;INDF;MASC;SG	V;PFV;FEM;SG;3;ACT
lost	ضاع	lost	ضَاع	N;INDF;MASC;SG	V;PFV;MASC;SG;3;ACT
lost	ضائع	lost	ضَائِع	N;INDF;MASC;SG	ADJ;NOM;INDF;MASC;SG
dezvoltate	طور	dezvoltat	طَور	ADJ;INDF;FEM;PL	
turca	التركي	turca	تُركِيّ	N;DEF;FEM;SG	N;NOM;DEF;SG
turca	التركية	turca	تُركِيّ	N;DEF;FEM;SG	ADJ;NOM;DEF;FEM;SG
turca	تركية	turca	تُركِيّ	N;DEF;FEM;SG	ADJ;NOM;INDF;FEM;SG
turca	تركي	turca	تُركِيّ	N;DEF;FEM;SG	
cluburi	الاندية	club	نَادِي	N;INDF;FEM;PL	N;NOM;DEF;PL
cluburi	النوادي	club	نَادِي	N;INDF;FEM;PL	N;NOM;DEF;PL
table	الطاولة	tablă	طَاوِلَة	N;INDF;FEM;PL	N;NOM;DEF;SG
pesti	مكه	pesti	مٰكه	N;INDF;MASC;PL	N;NOM;INDF;SG
pesti	سمكة	pesti	سُمكَة	N;INDF;MASC;PL	N;NOM;INDF;SG
pesti	السمك	pesti	سَمَك	N;INDF;MASC;PL	N;NOM;DEF;SG
pesti	فيش	pesti	فَيشَ	N;INDF;MASC;PL	
pesti	سمك	pesti	سَمَك	N;INDF;MASC;PL	
pesti	الاسماك	pesti	سَمَك	N;INDF;MASC;PL	N;NOM;DEF;SG
pesti	الحوت	pesti	حُوت	N;INDF;MASC;PL	N;NOM;DEF;SG
pesti	مكه	pesti	مٰكه	N;INDF;MASC;PL	N;NOM;INDF;SG
pesti	سمكة	pesti	سُمكَة	N;INDF;MASC;PL	N;NOM;INDF;SG
pesti	السمك	pesti	سَمَك	N;INDF;MASC;PL	N;NOM;DEF;SG
pesti	فيش	pesti	فَيشَ	N;INDF;MASC;PL	
pesti	سمك	pesti	سَمَك	N;INDF;MASC;PL	
pesti	الاسماك	pesti	سَمَك	N;INDF;MASC;PL	N;NOM;DEF;SG
cerere	الطلب	cerere	طَلَب	N;INDF;FEM;SG	N;NOM;DEF;SG
cerere	تطبيق	cerere	تَطبِيق	N;INDF;FEM;SG	N;NOM;INDF;SG
cerere	التطبيق	cerere	تَطبِيق	N;INDF;FEM;SG	N;NOM;DEF;SG
cerere	طلب	cerere	طَلَب	N;INDF;FEM;SG	N;NOM;INDF;SG
cerere	الطلب	cerere	طَلَب	N;INDF;FEM;SG	N;NOM;DEF;SG
cerere	مطلب	cerere	مَطلَب	N;INDF;FEM;SG	N;NOM;INDF;SG
cerere	الطلب	cerere	طَلَب	N;INDF;FEM;SG	N;NOM;DEF;SG
cerere	المطلب	cerere	مَطلَب	N;INDF;FEM;SG	N;NOM;DEF;SG
cetatean	مواطن	cetatean	مُوَاطِن	ADJ;INDF;MASC;SG	N;NOM;INDF;SG
cetatean	مواطنة	cetatean	مُوَاطِنَة	ADJ;INDF;MASC;SG	N;NOM;INDF;SG
cetatean	المواطن	cetatean	مُوَاطِن	ADJ;INDF;MASC;SG	N;NOM;DEF;SG
cetatean	مواطن	cetatean	مُوَاطِن	ADJ;INDF;MASC;SG	N;NOM;INDF;SG
cetatean	مواطنة	cetatean	مُوَاطِنَة	ADJ;INDF;MASC;SG	N;NOM;INDF;SG
cetatean	المواطن	cetatean	مُوَاطِن	ADJ;INDF;MASC;SG	N;NOM;DEF;SG
obiectul	الكائن	obiect	كَائِن	N;DEF;MASC;SG	N;NOM;DEF;SG
obiectul	جسم	obiect	جَسم	N;DEF;MASC;SG	N;NOM;INDF;SG
obiectul	كائن	obiect	كَائِن	N;DEF;MASC;SG	ADJ;NOM;INDF;MASC;SG
animatie	المتحركة	animatie	مُتَحَرِّك	N;INDF;FEM;SG	N;NOM;DEF;SG
cantitati	الكميات	cantitati	كَمِّيَّة	N;INDF;FEM;PL	N;NOM;DEF;PL
fort	حصن	fort	حَصَّن	N;INDF;MASC;SG	
fort	الحصن	fort	حَصن	N;INDF;MASC;SG	N;NOM;DEF;SG
fort	فورت	fort	فورت	N;INDF;MASC;SG	
anthony	انتوني	anthony	أَنتُونِي	PROPN	
anthony	انطوني	anthony	أَنطُونِيّ	PROPN	
army	الجيش	army	جَيش	N;INDF;MASC;SG	N;NOM;DEF;SG
intentia	نية	intentie	نِيَّة	N;DEF;FEM;SG	N;NOM;INDF;SG
intentia	النية	intentie	نِيَّة	N;DEF;FEM;SG	N;NOM;DEF;SG
intentia	القصد	intentie	قَصد	N;DEF;FEM;SG	N;NOM;DEF;SG
intentia	نية	intentie	نِيَّة	N;DEF;FEM;SG	N;NOM;INDF;SG
intentia	النية	intentie	نِيَّة	N;DEF;FEM;SG	N;NOM;DEF;SG
civila	مدنية	civil	مَدَنِيّ	ADJ;DEF;FEM;SG	ADJ;NOM;INDF;FEM;SG
civila	الاهلي	civil	الاهلي	ADJ;DEF;FEM;SG	
civila	المدنية	civil	مَدَنِيّ	ADJ;DEF;FEM;SG	ADJ;NOM;DEF;FEM;SG
civila	المدني	civil	مَدَنِيّ	ADJ;DEF;FEM;SG	ADJ;NOM;DEF;MASC;SG
civila	مدنية	civil	مَدَنِيّ	ADJ;DEF;FEM;SG	ADJ;NOM;INDF;FEM;SG
civila	المدني	civil	مَدَنِيّ	ADJ;DEF;FEM;SG	ADJ;NOM;DEF;MASC;SG
civila	مدني	civil	مَدَنِيّ	ADJ;DEF;FEM;SG	
civila	المدنيون	civil	مَدَنِيّ	ADJ;DEF;FEM;SG	N;NOM;DEF;PL
civila	مدنية	civil	مَدَنِيّ	ADJ;DEF;FEM;SG	ADJ;NOM;INDF;FEM;SG
civila	الاهلي	civil	الاهلي	ADJ;DEF;FEM;SG	
civila	المدنية	civil	مَدَنِيّ	ADJ;DEF;FEM;SG	ADJ;NOM;DEF;FEM;SG
civila	المدني	civil	مَدَنِيّ	ADJ;DEF;FEM;SG	ADJ;NOM;DEF;MASC;SG
dialog	الحوار	dialog	حِوَار	N;INDF;MASC;SG	N;NOM;DEF;SG
dialog	الحوار	dialog	حِوَار	N;INDF;MASC;SG	N;NOM;DEF;SG
limbaj	اللغة	limbaj	لُغَة	N;INDF;MASC;SG	N;NOM;DEF;SG
bank	المصرف	bank	مَصرِف	N;INDF;MASC;SG	N;NOM;DEF;SG
bank	البنك	bank	بَنك	N;INDF;MASC;SG	N;NOM;DEF;SG
grafica	تصويري	grafică	تصويري	N;DEF;FEM;SG	
grafica	رسومات	grafică	رَسم	N;DEF;FEM;SG	N;NOM;INDF;PL
grafica	الرسومات	grafică	رَسمَة	N;DEF;FEM;SG	N;NOM;DEF;PL
grafica	رسومات	grafică	رَسم	N;DEF;FEM;SG	N;NOM;INDF;PL
grafica	الرسومات	grafică	رَسمَة	N;DEF;FEM;SG	N;NOM;DEF;PL
asistent	المساعد	asistent	مُسَاعِد	N;INDF;MASC;SG	N;NOM;DEF;SG
pacea	سلام	pace	سَلَام	N;DEF;FEM;SG	N;NOM;INDF;SG
pacea	السلام	pace	سَلَام	N;DEF;FEM;SG	N;NOM;DEF;SG
bass	الباس	bass	بَاس	N;INDF;MASC;SG	
bass	باس	bass	بَاس	N;INDF;MASC;SG	
liverpool	ليفربول	liverpool	لِيفِربُول	PROPN	
picturi	اللوحات	pictură	لَوحَة	N;INDF;FEM;PL	N;NOM;DEF;PL
start	البداية	start	بِدَايَة	N;INDF;MASC;SG	N;NOM;DEF;SG
tel	تل	tel	تَلّ	N;INDF;MASC;SG	
focul	النار	foc	نَار	N;DEF;MASC;SG	N;NOM;DEF;SG
focul	نار	foc	نَار	N;DEF;MASC;SG	N;NOM;INDF;SG
focul	حريق	foc	حَرِيق	N;DEF;MASC;SG	N;NOM;INDF;SG
activeaza	تمكين	activează	تَمكِين	V;IND;SG;3;IPFV;FIN	N;NOM;INDF;SG
activeaza	تنشيط	activează	تَنشِيط	V;IND;SG;3;IPFV;FIN	N;NOM;INDF;SG
activeaza	تفعيل	activează	تَفعِيل	V;IND;SG;3;IPFV;FIN	N;NOM;INDF;SG
activeaza	نشط	activează	نَشِط	V;IND;SG;3;IPFV;FIN	ADJ;NOM;INDF;MASC;SG
frunze	يترك	frunză	تَرَك	N;INDF;FEM;PL	V;IPFV;MASC;IND;SG;3;FIN;ACT
recenzii	المراجعات	recenzie	مُرَاجِعَة	N;INDF;FEM;PL	N;NOM;DEF;PL
recenzii	الاستعراضات	recenzie	اِستِعرَاض	N;INDF;FEM;PL	N;NOM;DEF;PL
giuseppe	جيوسيبي	giuseppă	جيوسيبي	PROPN	
giuseppe	جوسيبي	giuseppă	جوسيبي	PROPN	
giuseppe	جوزيبي	giuseppă	جُوزِيبِي	PROPN	
armatele	الجيوش	armat	جَيش	N;DEF;FEM;PL	N;NOM;DEF;PL
armatele	جيوش	armat	جَيش	N;DEF;FEM;PL	N;NOM;INDF;PL
asasinat	اغتيل	asasina	اِغتَال	ADJ;INDF;MASC;SG	V;PFV;MASC;SG;3;PASS
asasinat	اغتيال	asasina	اِغتِيَال	ADJ;INDF;MASC;SG	N;NOM;INDF;SG
asasinat	الاغتيال	asasina	اِغتِيَال	ADJ;INDF;MASC;SG	N;NOM;DEF;SG
carne	اللحم	carne	لَحم	N;INDF;FEM;SG	N;NOM;DEF;SG
carne	لحوم	carne	لَحم	N;INDF;FEM;SG	N;NOM;INDF;PL
carne	اللحوم	carne	لَحم	N;INDF;FEM;SG	N;NOM;DEF;PL
carne	لحم	carne	لَحم	N;INDF;FEM;SG	N;NOM;INDF;SG
unchiul	عمو	unchi	عُمُوّ	N;DEF;MASC;SG	
unchiul	عمي	unchi	عمي	N;DEF;MASC;SG	
unchiul	عم	unchi	عَمّ	N;DEF;MASC;SG	
unchiul	العم	unchi	عَمّ	N;DEF;MASC;SG	
tehnologia	تقنية	tehnologie	تَقنِيَّة	N;DEF;FEM;SG	N;NOM;INDF;SG
tehnologia	التقنية	tehnologie	تَقنِيَّة	N;DEF;FEM;SG	N;NOM;DEF;SG
tehnologia	التكنولوجيا	tehnologie	تِكنُولُوجِيَا	N;DEF;FEM;SG	N;NOM;DEF;SG
tehnologia	تكنولوجيا	tehnologie	تِكنُولُوجِيَا	N;DEF;FEM;SG	N;NOM;INDF;SG
pasul	خطوة	pas	خَطوَة	N;DEF;MASC;SG	N;NOM;INDF;SG
pasul	الخطوة	pas	خَطوَة	N;DEF;MASC;SG	N;NOM;DEF;SG
complete	كامل	complet	كَامِل	ADJ;INDF;FEM;PL	ADJ;NOM;INDF;MASC;SG
complete	اكتمل	complet	اِكتَمَل	ADJ;INDF;FEM;PL	V;PFV;MASC;SG;3;ACT
complete	كاملة	complet	كَامِل	ADJ;INDF;FEM;PL	ADJ;NOM;INDF;FEM;SG
nisip	الرمال	nisip	رَمل	N;INDF;MASC;SG	N;NOM;DEF;SG
nisip	الرمل	nisip	رَمل	N;INDF;MASC;SG	N;NOM;DEF;SG
nisip	ساند	nisip	ساند	N;INDF;MASC;SG	
nisip	رمل	nisip	رَمل	N;INDF;MASC;SG	
nisip	رمال	nisip	رَمل	N;INDF;MASC;SG	
specialist	اخصائي	specialist	اِخِّصَائِيّ	N;INDF;MASC;SG	
specialist	متخصص	specialist	مُتَخَصِّص	N;INDF;MASC;SG	ADJ;NOM;INDF;MASC;SG
specialist	المتخصصة	specialist	مُتَخَصِّص	N;INDF;MASC;SG	ADJ;NOM;DEF;FEM;SG
specialist	متخصصة	specialist	مُتَخَصِّص	N;INDF;MASC;SG	ADJ;NOM;INDF;FEM;SG
specialist	اختصاصي	specialist	اختصاصي	N;INDF;MASC;SG	
motoare	موتورز	motor	مُوتُورز	N;INDF;FEM;PL	
motoare	المحركات	motor	مُحَرِّك	N;INDF;FEM;PL	N;NOM;DEF;PL
stabilita	انشئت	stabilita	أَنشَأ	ADJ;DEF;FEM;SG	V;PFV;FEM;SG;3;PASS
stabilita	انشئ	stabilita	أَنشَأ	ADJ;DEF;FEM;SG	
stabilita	انشا	stabilita	إِنشَا	ADJ;DEF;FEM;SG	
proba	العينة	proba	عَينَة	N;DEF;FEM;SG	N;NOM;DEF;SG
proba	عينة	proba	عَيِّنَة	N;DEF;FEM;SG	N;NOM;INDF;SG
proba	العينة	proba	عَينَة	N;DEF;FEM;SG	N;NOM;DEF;SG
proba	عينة	proba	عَيِّنَة	N;DEF;FEM;SG	N;NOM;INDF;SG
pietro	بيترو	pietro	بيترو	PROPN	
pietro	بييترو	pietro	بييترو	PROPN	
insotit	صاحبت	insotit	صَاحَب	ADJ;INDF;MASC;SG	V;PFV;FEM;SG;3;ACT
cipru	قبرص	cipru	قُبرُص	PROPN	N;NOM;INDF;SG
cipru	لقبرص	cipru	لقبرص	PROPN	N;GEN;DEF;SG
cipru	القبرصية	cipru	قُبرُصِيّ	PROPN	ADJ;NOM;DEF;FEM;SG
solutii	حلول	solut	حُلُول	N;INDF;FEM;PL	N;NOM;INDF;SG
solutii	الحلول	solut	حَلّ	N;INDF;FEM;PL	N;NOM;DEF;PL
solutii	حلول	solut	حُلُول	N;INDF;FEM;PL	N;NOM;INDF;SG
solutii	الحلول	solut	حَلّ	N;INDF;FEM;PL	N;NOM;DEF;PL
bruce	بروس	bruce	بروس	PROPN	
exceptie	استثناء	exceptie	اِستِثنَاء	N;INDF;FEM;SG	N;NOM;INDF;SG
exceptie	الاستثناء	exceptie	اِستِثنَاء	N;INDF;FEM;SG	N;NOM;DEF;SG
exceptie	استثناء	exceptie	اِستِثنَاء	N;INDF;FEM;SG	N;NOM;INDF;SG
exceptie	الاستثناء	exceptie	اِستِثنَاء	N;INDF;FEM;SG	N;NOM;DEF;SG
sculptura	النحت	sculptură	نَحت	N;DEF;FEM;SG	N;NOM;DEF;SG
sculptura	تمثال	sculptură	تِمثَال	N;DEF;FEM;SG	N;NOM;INDF;SG
sculptura	نحت	sculptură	نَحَا	N;DEF;FEM;SG	V;PFV;FEM;SG;3;ACT
sculptura	النحت	sculptură	نَحت	N;DEF;FEM;SG	N;NOM;DEF;SG
sculptura	نحت	sculptură	نَحَا	N;DEF;FEM;SG	V;PFV;FEM;SG;3;ACT
sculptura	نحت	sculptură	نَحَا	N;DEF;FEM;SG	V;PFV;FEM;SG;3;ACT
sculptura	النحت	sculptură	نَحت	N;DEF;FEM;SG	N;NOM;DEF;SG
sculptura	تمثال	sculptură	تِمثَال	N;DEF;FEM;SG	N;NOM;INDF;SG
sculptura	نحت	sculptură	نَحَا	N;DEF;FEM;SG	V;PFV;FEM;SG;3;ACT
sculptura	النحت	sculptură	نَحت	N;DEF;FEM;SG	N;NOM;DEF;SG
sculptura	نحت	sculptură	نَحَا	N;DEF;FEM;SG	V;PFV;FEM;SG;3;ACT
artistul	فنان	artist	فَنّ	N;DEF;MASC;SG	N;NOM;INDF;SG
artistul	الفنان	artist	فَنَّان	N;DEF;MASC;SG	N;NOM;DEF;SG
artistul	فنانة	artist	فَنَّانَة	N;DEF;MASC;SG	N;NOM;INDF;SG
azur	azu	azur	صَذَث	N;INDF;MASC;SG	
parohia	باريش	parohie	بَارِيش	N;DEF;FEM;SG	
parohia	ابرشية	parohie	أَبرَشِيّ	N;DEF;FEM;SG	
crezut	اعتقدت	crede	اِعتَقَد	ADJ;INDF;MASC;SG	V;PFV;FEM;SG;3;ACT
crezut	ظننت	crede	ظَنَّن	ADJ;INDF;MASC;SG	V;PFV;MASC;SG;1;ACT
crezut	الفكر	crede	فِكر	ADJ;INDF;MASC;SG	N;NOM;DEF;SG
crezut	ظن	crede	ظِن	ADJ;INDF;MASC;SG	
crezut	فكرت	crede	فكرت	ADJ;INDF;MASC;SG	V;PFV;FEM;SG;3;ACT
factor	العامل	factor	عَامِل	N;INDF;MASC;SG	N;NOM;DEF;SG
caracteristica	الميزة	caracteristică	مِيزَة	N;DEF;FEM;SG	N;NOM;DEF;SG
caracteristica	ميزة	caracteristică	مِيزَة	N;DEF;FEM;SG	N;NOM;INDF;SG
caracteristica	سمة	caracteristică	سِمَّة	N;DEF;FEM;SG	N;NOM;INDF;SG
caracteristica	الميزة	caracteristică	مِيزَة	N;DEF;FEM;SG	N;NOM;DEF;SG
caracteristica	ميزة	caracteristică	مِيزَة	N;DEF;FEM;SG	N;NOM;INDF;SG
caracteristica	سمة	caracteristică	سِمَّة	N;DEF;FEM;SG	N;NOM;INDF;SG
petrol	البنزين	petrol	بِنزِين	N;INDF;MASC;SG	N;NOM;DEF;SG
petrol	النفط	petrol	نَفط	N;INDF;MASC;SG	N;NOM;DEF;SG
petrol	الزيت	petrol	الزيت	N;INDF;MASC;SG	N;NOM;DEF;SG
petrol	بترول	petrol	بِترُول	N;INDF;MASC;SG	
petrol	النفط	petrol	نَفط	N;INDF;MASC;SG	N;NOM;DEF;SG
petrol	البترول	petrol	بِترُول	N;INDF;MASC;SG	N;NOM;DEF;SG
petrol	بترول	petrol	بِترُول	N;INDF;MASC;SG	
gata	مستعد	gata	مُستَعِدّ	ADV	ADJ;NOM;INDF;MASC;SG
gata	جاهزة	gata	جَاهِز	ADV	ADJ;NOM;INDF;FEM;SG
gata	مستعدون	gata	مُستَعِدّ	ADV	ADJ;NOM;INDF;MASC;PL
gata	استعداد	gata	اِستِعدَاد	ADV	N;NOM;INDF;SG
gata	جاهز	gata	جَاهِز	ADV	ADJ;NOM;INDF;MASC;SG
permit	السماح	permite	سَمَاح	V;IND;PL;3;PRS;FIN	N;NOM;DEF;SG
permit	اسمح	permite	أَسمَح	V;IND;PL;3;PRS;FIN	PRO;NOM;MASC;SG;2
teoretic	نظري	teoretic	نَظَر	ADV	
campioana	بطل	campioană	بَطَل	N;DEF;FEM;SG	N;NOM;INDF;SG
campioana	البطل	campioană	بَطَل	N;DEF;FEM;SG	N;NOM;DEF;SG
campioana	بطل	campioană	بَطَل	N;DEF;FEM;SG	N;NOM;INDF;SG
campioana	البطل	campioană	بَطَل	N;DEF;FEM;SG	N;NOM;DEF;SG
tunuri	مدافع	tun	مُدَافِع	N;INDF;FEM;PL	N;NOM;INDF;SG
tunuri	المدافع	tun	مَدفَع	N;INDF;FEM;PL	N;NOM;DEF;SG
jurnal	يوميات	jurnal	يَومِيّ	N;INDF;MASC;SG	ADJ;NOM;INDF;FEM;PL
jurnal	اليوميات	jurnal	يَومِيّ	N;INDF;MASC;SG	N;NOM;DEF;PL
jurnal	يوميات	jurnal	يَومِيّ	N;INDF;MASC;SG	ADJ;NOM;INDF;FEM;PL
jurnal	اليوميات	jurnal	يَومِيّ	N;INDF;MASC;SG	N;NOM;DEF;PL
jurnal	مذكرات	jurnal	مُذَكِّرَة	N;INDF;MASC;SG	N;NOM;INDF;PL
jurnal	سجل	jurnal	سَجَّل	N;INDF;MASC;SG	V;PFV;MASC;SG;3;ACT
jurnal	السجل	jurnal	سِجِلّ	N;INDF;MASC;SG	N;NOM;DEF;SG
party	الطرف	party	طَرَف	N;INDF;MASC;SG	N;NOM;DEF;SG
party	الحزب	party	حِزب	N;INDF;MASC;SG	N;NOM;DEF;SG
rangul	الرتبة	rang	رَتبَة	N;DEF;MASC;SG	N;NOM;DEF;SG
rangul	رتبة	rang	رِتبَة	N;DEF;MASC;SG	N;NOM;INDF;SG
privat	الخاص	privat	خَاصّ	ADJ;INDF;MASC;SG	ADJ;NOM;DEF;MASC;SG
privat	الخاصة	privat	خَاصّ	ADJ;INDF;MASC;SG	ADJ;NOM;DEF;FEM;SG
monede	العملات	monede	عُملَة	N;INDF;FEM;PL	N;NOM;DEF;PL
monede	عملة	monede	عُملَة	N;INDF;FEM;PL	N;NOM;INDF;SG
andreea	اندريا	andree	أَندرِيَا	N;DEF;FEM;SG	
cercetator	الباحث	cercetator	بَاحِث	N;INDF;MASC;SG	N;NOM;DEF;SG
cercetator	باحثة	cercetator	بَاحِث	N;INDF;MASC;SG	ADJ;NOM;INDF;FEM;SG
cercetator	عالمة	cercetator	عَالَمَة	N;INDF;MASC;SG	ADJ;NOM;INDF;FEM;SG
cercetator	العلماء	cercetator	عَالِم	N;INDF;MASC;SG	N;NOM;DEF;PL
cercetator	العالم	cercetator	عَالَم	N;INDF;MASC;SG	N;NOM;DEF;SG
asigurat	المؤمن	asigurat	مُؤَمِّن	ADJ;INDF;MASC;SG	N;NOM;DEF;SG
asigurat	مؤمن	asigurat	مؤمن	ADJ;INDF;MASC;SG	
portretul	بورتريه	portret	بُورترِيه	N;DEF;MASC;SG	
judecata	الحكم	judecată	حُكم	N;DEF;FEM;SG	N;NOM;DEF;SG
judecata	الحكم	judecată	حُكم	N;DEF;FEM;SG	N;NOM;DEF;SG
fantasy	الخيال	fantasy	خِيَال	N;INDF;MASC;SG	N;NOM;DEF;SG
concept	المفهوم	concept	مَفهُوم	N;INDF;MASC;SG	N;NOM;DEF;SG
golden	ذهبي	golden	ذهبي	N;INDF;MASC;SG	ADJ;NOM;INDF;MASC;SG
golden	الذهبي	golden	ذَهَبِيّ	N;INDF;MASC;SG	ADJ;NOM;DEF;MASC;SG
golden	ذهبية	golden	ذَهَبِيّ	N;INDF;MASC;SG	ADJ;NOM;INDF;FEM;SG
dunarea	الدانوب	dunare	دَانُوب	N;DEF;FEM;SG	
zidul	حائط	zid	حَائِط	N;DEF;MASC;SG	N;NOM;INDF;SG
zidul	الحائط	zid	حَائِط	N;DEF;MASC;SG	N;NOM;DEF;SG
zidul	وول	zid	وُول	N;DEF;MASC;SG	
zidul	الجدار	zid	جِدَار	N;DEF;MASC;SG	N;NOM;DEF;SG
zidul	جدار	zid	جِدَار	N;DEF;MASC;SG	N;NOM;INDF;SG
liderii	قادة	lider	قَائِد	N;DEF;MASC;PL	N;NOM;INDF;PL
liderii	الزعماء	lider	زَعِيم	N;DEF;MASC;PL	N;NOM;DEF;PL
liderii	القادة	lider	قَائِد	N;DEF;MASC;PL	N;NOM;DEF;PL
liderii	زعماء	lider	زَعِيم	N;DEF;MASC;PL	N;NOM;INDF;PL
moneda	العملة	moneda	عُملَة	N;DEF;FEM;SG	N;NOM;DEF;SG
moneda	عملة	moneda	عُملَة	N;DEF;FEM;SG	N;NOM;INDF;SG
moneda	عملة	moneda	عُملَة	N;DEF;FEM;SG	N;NOM;INDF;SG
moneda	العملة	moneda	عُملَة	N;DEF;FEM;SG	N;NOM;DEF;SG
moneda	عملة	moneda	عُملَة	N;DEF;FEM;SG	N;NOM;INDF;SG
moneda	عملة	moneda	عُملَة	N;DEF;FEM;SG	N;NOM;INDF;SG
road	الطريق	road	طَرِيق	N;INDF;MASC;SG	N;NOM;DEF;SG
madonna	مادونا	madonna	مادونا	N;DEF;FEM;SG	
soarele	صن	soare	صَن	N;DEF;MASC;SG	
soarele	شمس	soare	شمس	N;DEF;MASC;SG	
soarele	الشمس	soare	شَمس	N;DEF;MASC;SG	N;NOM;DEF;SG
vincent	فنسنت	vincent	فنسنت	PROPN	
vincent	فينسنت	vincent	فينسنت	PROPN	
vincent	فينسينت	vincent	فينسينت	PROPN	
factori	العوامل	factor	عَامِل	N;INDF;MASC;PL	N;NOM;DEF;PL
teorii	نظريات	teorie	نَظَرِيَّة	N;INDF;FEM;PL	ADJ;NOM;INDF;FEM;PL
teorii	النظريات	teorie	نَظَرِيَّة	N;INDF;FEM;PL	ADJ;NOM;DEF;FEM;PL
off	قبالة	off	قُبَالَةَ		ADP;ACC
monitorul	الشاشة	monitor	شَاشَّة	N;DEF;MASC;SG	N;NOM;DEF;SG
monitorul	رصد	monitor	رَصد	N;DEF;MASC;SG	N;NOM;INDF;SG
mesaje	الرسائل	mesaj	رِسَالَة	N;INDF;FEM;PL	N;NOM;DEF;PL
