категория	kategorin	категория	kategori	N;INDF;FEM;SG	N;NOM;DEF;MASC+FEM;SG
водач	leader	водач	lead	N;INDF;MASC;SG	N;NOM;INDF;MASC+FEM;PL
антоний	antonius	антоний	antonius	N;INDF;MASC;SG	PROPN;NOM
публикувана	utgiven	публикувам	utge	V;PFV;INDF;FEM;SG;V.PTCP;PASS	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
публикувана	publicerade	публикувам	publicera	V;PFV;INDF;FEM;SG;V.PTCP;PASS	ADJ;NOM;PL;PST;V.PTCP
публикувана	publicerat	публикувам	publicerad	V;PFV;INDF;FEM;SG;V.PTCP;PASS	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
публикувана	offentliggjord	публикувам	offentliggjord	V;PFV;INDF;FEM;SG;V.PTCP;PASS	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
публикувана	publicerad	публикувам	publicera	V;PFV;INDF;FEM;SG;V.PTCP;PASS	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
браун	brun	браун	brun	PROPN;INDF;MASC;SG	N;NOM;INDF;MASC+FEM;SG
браун	bruna	браун	brun	PROPN;INDF;MASC;SG	ADJ;NOM;PL
браун	brunt	браун	brunt	PROPN;INDF;MASC;SG	ADJ;NOM;INDF;NEUT;SG
браун	brown	браун	brown	PROPN;INDF;MASC;SG	PROPN;NOM
браун	braun	браун	braun	PROPN;INDF;MASC;SG	PROPN;NOM
ръце	vapen	ръка	vapen	N;INDF;FEM;PL	N;NOM;INDF;NEUT;SG
ръце	armarna	ръка	arm	N;INDF;FEM;PL	N;NOM;DEF;MASC+FEM;PL
ръце	famn	ръка	famn	N;INDF;FEM;PL	N;NOM;INDF;MASC+FEM;SG
ръце	händer	ръка	hända	N;INDF;FEM;PL	V;IND;PRS;FIN;ACT
ръце	hands	ръка	hand	N;INDF;FEM;PL	N;NOM;INDF;MASC+FEM;SG
посветен	tillägnad	посветя-(се)	tillägnad	V;PFV;INDF;MASC;SG;V.PTCP;PASS	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
посветен	hängiven	посветя-(се)	hängiv	V;PFV;INDF;MASC;SG;V.PTCP;PASS	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
посочено	indikerade	посоча	indikera	V;PFV;INDF;NEUT;SG;V.PTCP;PASS	ADJ;NOM;PL;PST;V.PTCP
посочено	specificerat	посоча	specificerad	V;PFV;INDF;NEUT;SG;V.PTCP;PASS	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
посочено	specificerade	посоча	specificerad	V;PFV;INDF;NEUT;SG;V.PTCP;PASS	ADJ;NOM;PL;PST;V.PTCP
посочено	angiven	посоча	ange	V;PFV;INDF;NEUT;SG;V.PTCP;PASS	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
посочено	specificerad	посоча	specificerad	V;PFV;INDF;NEUT;SG;V.PTCP;PASS	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
посочено	angivet	посоча	ange	V;PFV;INDF;NEUT;SG;V.PTCP;PASS	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
коментар	kommentera	коментар	kommentera	N;INDF;MASC;SG	V;IMP;FIN;ACT
неапол	neapel	неапол	neapel	PROPN;INDF;MASC;SG	PROPN;NOM
неапол	napoli	неапол	napoli	PROPN;INDF;MASC;SG	PROPN;NOM
популярна	popular	популярен	popul	ADJ;INDF;FEM;SG	N;NOM;INDF;MASC+FEM;SG
популярна	populära	популярен	populär	ADJ;INDF;FEM;SG	ADJ;NOM;PL
стандарт	standarden	стандарт	standard	N;INDF;MASC;SG	N;NOM;DEF;MASC+FEM;SG
региони	regionerna	регион	region	N;INDF;MASC;PL	N;NOM;DEF;MASC+FEM;PL
популярен	popular	популярен	popul	ADJ;INDF;MASC;SG	N;NOM;INDF;MASC+FEM;SG
популярен	populära	популярен	populär	ADJ;INDF;MASC;SG	ADJ;NOM;PL
студио	studion	студио	studion	N;INDF;NEUT;SG	N;NOM;DEF;MASC+FEM;SG
административни	administrativ	административен	administrativ	ADJ;INDF;PL	ADJ;NOM;INDF;MASC+FEM;SG
административни	administrativt	административен	administrativ	ADJ;INDF;PL	ADJ;NOM;INDF;NEUT;SG
червена	röda	червен	röd	ADJ;INDF;FEM;SG	ADJ;NOM;PL
брайън	brian	брайън	brian	PROPN;INDF;MASC;SG	PROPN;NOM
брайън	bryan	брайън	bryan	PROPN;INDF;MASC;SG	PROPN;NOM
пистата	spår	писта	spår	N;DEF;FEM;SG	N;NOM;INDF;NEUT;PL
пистата	spåra	писта	spåra	N;DEF;FEM;SG	V;NFIN;ACT
дейвис	davis	дейвис	davis	PROPN;INDF;MASC;SG	PROPN;NOM
дейвис	davies	дейвис	davies	PROPN;INDF;MASC;SG	PROPN;NOM
съдбата	öde	съдба	öd	N;DEF;FEM;SG	N;NOM;INDF;NEUT;SG
съдбата	destiny	съдба	destiny	N;DEF;FEM;SG	PROPN;NOM
съдбата	öde	съдба	öd	N;DEF;FEM;SG	N;NOM;INDF;NEUT;SG
златна	golden	златен	gold	ADJ;INDF;FEM;SG	N;NOM;DEF;MASC+FEM;SG
златна	gyllene	златен	gylle	ADJ;INDF;FEM;SG	N;NOM;INDF;MASC+FEM;SG
златна	guld	златен	guld	ADJ;INDF;FEM;SG	N;NOM;INDF;NEUT;SG
културен	kulturella	културен	kulturell	ADJ;INDF;MASC;SG	ADJ;NOM;PL
културен	odlade	културен	odla	ADJ;INDF;MASC;SG	ADJ;NOM;PL;PST;V.PTCP
селски	landsbygd	селски	landsbygd	ADJ;INDF;MASC;SG	N;NOM;INDF;MASC+FEM;SG
селски	landsbygdens	селски	landsbygd	ADJ;INDF;MASC;SG	N;GEN;DEF;MASC+FEM;SG
врата	dörren	врата	dörr	N;INDF;FEM;SG	N;NOM;DEF;MASC+FEM;SG
врата	nacken	врата	nacken	N;INDF;FEM;SG	N;NOM;DEF;MASC+FEM;SG
мира	mira	мир	mira	N;INDF;FEM;SG	PROPN;NOM
ниски	lågt	нисък	låg	ADJ;INDF;PL	ADJ;NOM;INDF;NEUT;SG
ниски	low	нисък	low	ADJ;INDF;PL	N;NOM;INDF;MASC+FEM;SG
ниски	låg	нисък	låg	ADJ;INDF;PL	INTJ
естествени	naturlig	естествен	naturlig	ADJ;INDF;PL	ADJ;NOM;INDF;MASC+FEM;SG
естествени	natural	естествен	natural	ADJ;INDF;PL	N;NOM;INDF;MASC+FEM;SG
естествени	naturligt	естествен	naturlig	ADJ;INDF;PL	ADJ;NOM;INDF;NEUT;SG
кухня	köket	кухня	kök	N;INDF;FEM;SG	N;NOM;DEF;NEUT;SG
кухня	köket	кухня	kök	N;INDF;FEM;SG	N;NOM;DEF;NEUT;SG
младши	junior	младш	junia	PROPN;INDF;MASC;SG	N;NOM;INDF;MASC+FEM;SG
младши	yngre	младш	ung	PROPN;INDF;MASC;SG	ADJ;NOM;CMPR
празници	semester	празник	semest	N;INDF;MASC;PL	N;NOM;INDF;MASC+FEM;SG
брюксел	bryssel	брюксел	bryssel	PROPN;INDF;MASC;SG	PROPN;NOM
лигата	league	лига	league	N;DEF;FEM;SG	N;NOM;INDF;MASC+FEM;SG
лигата	liga	лига	lig	N;DEF;FEM;SG	N;NOM;INDF;MASC+FEM;SG
павлов	pavlov	павлов	pavlov	PROPN;INDF;MASC;SG	PROPN;NOM
редакции	redigerar	редакция	redigera	N;INDF;FEM;PL	V;IND;PRS;FIN;ACT
откриване	upptäckt	откриване	upptäcka	N;INDF;NEUT;SG	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
откриване	upptäckt	откриване	upptäcka	N;INDF;NEUT;SG	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
откриване	upptäckter	откриване	upptäckt	N;INDF;NEUT;SG	N;NOM;INDF;MASC+FEM;PL
откриване	upptäckten	откриване	upptäckt	N;INDF;NEUT;SG	N;NOM;DEF;MASC+FEM;SG
откриване	upptäck	откриване	upptäck	N;INDF;NEUT;SG	V;IMP;FIN;ACT
откриване	upptäcker	откриване	upptäcka	N;INDF;NEUT;SG	V;IND;PRS;FIN;ACT
откриване	upptäcka	откриване	upptäcka	N;INDF;NEUT;SG	V;IMP;FIN;ACT
откриване	öppnar	откриване	öppna	N;INDF;NEUT;SG	V;IND;PRS;FIN;ACT
пилотите	piloter	пилот	pilot	N;DEF;MASC;PL	N;NOM;INDF;MASC+FEM;PL
етиопия	etiopien	етиопия	etiopien	N;INDF;FEM;SG	PROPN;NOM
листата	löv	листа	löv	N;DEF;FEM;SG	N;NOM;INDF;NEUT;SG
листата	löven	листа	löv	N;DEF;FEM;SG	N;NOM;DEF;NEUT;PL
листата	blad	листа	blad	N;DEF;FEM;SG	N;NOM;INDF;NEUT;SG
тони	tony	тони	tony	N;INDF;MASC;SG	PROPN;NOM
тони	toni	тони	toni	N;INDF;MASC;SG	PROPN;NOM
фабрика	fabriken	фабрика	fabrik	N;INDF;FEM;SG	N;NOM;DEF;MASC+FEM;SG
мисии	uppdrag	мисия	uppdrag	N;INDF;FEM;PL	N;NOM;INDF;NEUT;SG
рейн	rhen	рейн	rhen	N;INDF;MASC;SG	PROPN;NOM
станислав	stanislav	станислав	stanislav	N;INDF;MASC;SG	PROPN;NOM
клубът	club	клуб	club	N;DEF;MASC;SG	N;NOM;INDF;NEUT;SG
клубът	klubb	клуб	klubb	N;DEF;MASC;SG	N;NOM;INDF;MASC+FEM;SG
клубът	klubba	клуб	klubba	N;DEF;MASC;SG	N;NOM;INDF;MASC+FEM;SG
играл	spelas	играя	spela	V;IPFV;INDF;MASC;SG;PST;V.PTCP;ACT	V;IND;FIN;PASS
играл	spelades	играя	spela	V;IPFV;INDF;MASC;SG;PST;V.PTCP;ACT	V;IND;PST;FIN;PASS
положението	situation	положение	situation	N;DEF;NEUT;SG	N;NOM;INDF;MASC+FEM;SG
значителна	signifikanta	значителен	signifikant	ADJ;INDF;FEM;SG	ADJ;NOM;PL
значителна	signifikant	значителен	signifikant	ADJ;INDF;FEM;SG	N;NOM;INDF;MASC+FEM;SG
медии	media	медия	media	N;INDF;FEM;PL	N;NOM;INDF;NEUT;SG
медии	medierna	медия	medie	N;INDF;FEM;PL	N;NOM;DEF;MASC+FEM;PL
номиниран	nominerade	номинирам	nominera	V;PFV;INDF;MASC;SG;V.PTCP;PASS	ADJ;NOM;PL;PST;V.PTCP
номиниран	nominerad	номинирам	nominera	V;PFV;INDF;MASC;SG;V.PTCP;PASS	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
номиниран	nominerade	номинирам	nominera	V;PFV;INDF;MASC;SG;V.PTCP;PASS	ADJ;NOM;PL;PST;V.PTCP
номиниран	nominerad	номинирам	nominera	V;PFV;INDF;MASC;SG;V.PTCP;PASS	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
номиниран	utsedda	номинирам	utse	V;PFV;INDF;MASC;SG;V.PTCP;PASS	ADJ;NOM;PL;PST;V.PTCP
проблемите	problem	проблем	problem	N;DEF;MASC;PL	N;NOM;INDF;NEUT;PL
кратка	kort	кратък	kort	ADJ;INDF;FEM;SG	ADV
кратка	korta	кратък	kort	ADJ;INDF;FEM;SG	ADJ;NOM;PL
кратка	short	кратък	short	ADJ;INDF;FEM;SG	N;NOM;INDF;MASC+FEM;SG
кратка	kort	кратък	kort	ADJ;INDF;FEM;SG	ADV
кратка	korthet	кратък	korthet	ADJ;INDF;FEM;SG	N;NOM;INDF;MASC+FEM;SG
кратка	kortfattat	кратък	kortfatta	ADJ;INDF;FEM;SG	N;NOM;INDF;NEUT;SG
кратка	korta	кратък	kort	ADJ;INDF;FEM;SG	ADJ;NOM;PL
вокал	högljudd	вокал	högljudd	N;INDF;MASC;SG	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
одрин	edirne	одрин	edirn	N;INDF;MASC;SG	PROPN;NOM
усилия	ansträngning	усилие	ansträngning	N;INDF;NEUT;PL	N;NOM;INDF;MASC+FEM;SG
усилия	insats	усилие	insats	N;INDF;NEUT;PL	N;NOM;INDF;MASC+FEM;SG
представена	representerade	представя-(се)	representera	V;PFV;INDF;FEM;SG;V.PTCP;PASS	ADJ;NOM;PL;PST;V.PTCP
представена	representerad	представя-(се)	representera	V;PFV;INDF;FEM;SG;V.PTCP;PASS	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
представена	företrätt	представя-(се)	företrätt	V;PFV;INDF;FEM;SG;V.PTCP;PASS	V;V.CVB;ACT
представена	företrädda	представя-(се)	företrädda	V;PFV;INDF;FEM;SG;V.PTCP;PASS	ADJ;NOM;PL;PST;V.PTCP
представена	inlämnade	представя-(се)	inlämna	V;PFV;INDF;FEM;SG;V.PTCP;PASS	ADJ;NOM;PL;PST;V.PTCP
представена	presenterade	представя-(се)	presentera	V;PFV;INDF;FEM;SG;V.PTCP;PASS	ADJ;NOM;PL;PST;V.PTCP
представена	framlagda	представя-(се)	framlagd	V;PFV;INDF;FEM;SG;V.PTCP;PASS	ADJ;NOM;PL;PST;V.PTCP
представена	presenterad	представя-(се)	presentera	V;PFV;INDF;FEM;SG;V.PTCP;PASS	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
представена	presenterat	представя-(се)	presentera	V;PFV;INDF;FEM;SG;V.PTCP;PASS	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
контакт	kontakta	контакт	kontakta	N;INDF;MASC;SG	V;IMP;FIN;ACT
космоса	kosmos	космос	kosmos	N;DEF;MASC;SG	N;NOM;INDF;NEUT;SG
космоса	mellanslag	космос	mellanslag	N;DEF;MASC;SG	N;NOM;INDF;NEUT;PL
космоса	rymd	космос	rymd	N;DEF;MASC;SG	N;NOM;INDF;MASC+FEM;SG
космоса	utrymme	космос	utrymme	N;DEF;MASC;SG	N;NOM;INDF;NEUT;SG
средновековна	medeltiden	средновековен	medeltid	ADJ;INDF;FEM;SG	N;NOM;DEF;MASC+FEM;SG
населено	befolkade	населя	befolka	V;PFV;INDF;NEUT;SG;V.PTCP;PASS	ADJ;NOM;PL;PST;V.PTCP
традиционно	traditionellt	традиционен	traditionell	ADV	ADJ;NOM;INDF;NEUT;SG
традиционно	traditionell	традиционен	traditionell	ADV	ADJ;NOM;INDF;MASC+FEM;SG
традиционно	traditionsenligt	традиционен	traditionsenlig	ADV	ADJ;NOM;INDF;NEUT;SG
традиционно	traditionella	традиционен	traditionell	ADV	ADJ;NOM;PL
традиционно	traditionellt	традиционен	traditionell	ADV	ADJ;NOM;INDF;NEUT;SG
традиционно	traditionsenligt	традиционен	traditionsenlig	ADV	ADJ;NOM;INDF;NEUT;SG
разделен	separerad	разделя-(се)	separerad	V;PFV;INDF;MASC;SG;V.PTCP;PASS	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
разделен	åtskilda	разделя-(се)	åtskilja	V;PFV;INDF;MASC;SG;V.PTCP;PASS	ADJ;NOM;PL;PST;V.PTCP
разделен	separerat	разделя-(се)	separerad	V;PFV;INDF;MASC;SG;V.PTCP;PASS	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
разделен	separerade	разделя-(се)	separera	V;PFV;INDF;MASC;SG;V.PTCP;PASS	ADJ;NOM;PL;PST;V.PTCP
разделен	avskilda	разделя-(се)	avskild	V;PFV;INDF;MASC;SG;V.PTCP;PASS	ADJ;NOM;PL;PST;V.PTCP
разделен	uppdelad	разделя-(се)	uppdela	V;PFV;INDF;MASC;SG;V.PTCP;PASS	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
разделен	uppdelat	разделя-(се)	uppdela	V;PFV;INDF;MASC;SG;V.PTCP;PASS	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
разделен	delat	разделя-(се)	delad	V;PFV;INDF;MASC;SG;V.PTCP;PASS	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
разделен	delad	разделя-(се)	delad	V;PFV;INDF;MASC;SG;V.PTCP;PASS	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
разделен	dela	разделя-(се)	dela	V;PFV;INDF;MASC;SG;V.PTCP;PASS	V;IMP;FIN;ACT
разделен	delning	разделя-(се)	delning	V;PFV;INDF;MASC;SG;V.PTCP;PASS	N;NOM;INDF;MASC+FEM;SG
разделен	split	разделя-(се)	splita	V;PFV;INDF;MASC;SG;V.PTCP;PASS	N;NOM;INDF;NEUT;SG
разделен	delad	разделя-(се)	delad	V;PFV;INDF;MASC;SG;V.PTCP;PASS	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
среден	genomsnitt	среден	genomsnitt	ADJ;INDF;MASC;SG	N;NOM;INDF;NEUT;SG
среден	medelvärde	среден	medelvärde	ADJ;INDF;MASC;SG	N;NOM;INDF;MASC+FEM;SG
среден	genomsnittliga	среден	genomsnittlig	ADJ;INDF;MASC;SG	ADJ;NOM;PL
среден	medium	среден	medium	ADJ;INDF;MASC;SG	N;NOM;INDF;NEUT;SG
раковски	rakovski	раковски	rakovski	PROPN;INDF;MASC;SG	N;NOM;INDF;MASC+FEM;SG
чехословакия	tjeckoslovakien	чехословаки	tjeckoslovakien	PROPN;INDF;FEM;SG	N;NOM;DEF;MASC+FEM;SG
независима	självständiga	независим	självständig	ADJ;INDF;FEM;SG	ADJ;NOM;PL
горски	skogsbruk	горски	skogsbruk	ADJ;INDF;MASC;SG	N;NOM;INDF;NEUT;SG
горски	skog	горски	skog	ADJ;INDF;MASC;SG	N;NOM;INDF;MASC+FEM;SG
горски	skogs	горски	skoga	ADJ;INDF;MASC;SG	N;NOM;INDF;MASC+FEM;SG
горски	skogen	горски	skog	ADJ;INDF;MASC;SG	N;NOM;DEF;MASC+FEM;SG
горски	forest	горски	forest	ADJ;INDF;MASC;SG	N;NOM;INDF;NEUT;SG
горски	gorski	горски	gorski	ADJ;INDF;MASC;SG	PROPN;NOM
туризъм	vandrar	туризъм	vandra	N;INDF;MASC;SG	V;IND;PRS;FIN;ACT
туризъм	vandra	туризъм	vandra	N;INDF;MASC;SG	V;IMP;FIN;ACT
географска	geografiskt	географски	geografisk	ADJ;INDF;FEM;SG	ADV
географска	geografiska	географски	geografisk	ADJ;INDF;FEM;SG	ADJ;NOM;PL
географска	geografiskt	географски	geografisk	ADJ;INDF;FEM;SG	ADV
географска	geografiska	географски	geografisk	ADJ;INDF;FEM;SG	ADJ;NOM;PL
достигне	räckvidden	достигна	räckvidd	V;PFV;IND;SG;3;PST;FIN;ACT	N;NOM;DEF;MASC+FEM;SG
достигне	reach	достигна	reach	V;PFV;IND;SG;3;PST;FIN;ACT	N;NOM;INDF;NEUT;SG
достигне	nå	достигна	nå	V;PFV;IND;SG;3;PST;FIN;ACT	V;IMP;FIN;ACT
достигне	räckvidd	достигна	räckvidd	V;PFV;IND;SG;3;PST;FIN;ACT	N;NOM;INDF;MASC+FEM;SG
динамо	dynamo	динамо	dynamu	N;INDF;NEUT;SG	PROPN;NOM
динамо	dinamo	динамо	dinamo	N;INDF;NEUT;SG	PROPN;NOM
активен	aktiva	активен	aktiv	ADJ;INDF;MASC;SG	ADJ;NOM;PL
активен	aktivt	активен	aktiv	ADJ;INDF;MASC;SG	ADV
спомени	minnet	споменя	minn	N;INDF;MASC;PL	N;NOM;DEF;NEUT;SG
спомени	minne	споменя	man	N;INDF;MASC;PL	N;NOM;INDF;NEUT;SG
спомени	memory	споменя	memory	N;INDF;MASC;PL	N;NOM;INDF;NEUT;SG
бъдеще	framtiden	бъдеще	framtid	N;INDF;NEUT;SG	N;NOM;DEF;MASC+FEM;SG
бъдеще	framtida	бъдеще	framtida	N;INDF;NEUT;SG	ADJ;NOM
бъдеще	blivande	бъдеще	blivande	N;INDF;NEUT;SG	ADJ;NOM;PRS;V.PTCP
отваря	öppnas	отварям-(се)	öppna	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;NFIN;PASS
славянски	slaviska	славянски	slavisk	ADJ;INDF;MASC;SG	ADJ;NOM;PL
мароко	marocko	мароко	marocko	N;INDF;MASC;SG	PROPN;NOM
мароко	marockos	мароко	marockos	N;INDF;MASC;SG	PROPN;GEN
изследовател	forskaren	изследовател	forskare	N;INDF;MASC;SG	N;NOM;DEF;MASC+FEM;SG
изследовател	forskare	изследовател	forskare	N;INDF;MASC;SG	N;NOM;INDF;MASC+FEM;PL
изследовател	explorer	изследовател	explor	N;INDF;MASC;SG	N;NOM;INDF;MASC+FEM;PL
хранене	måltider	хранене	måltid	N;INDF;NEUT;SG	N;NOM;INDF;MASC+FEM;PL
бразилски	brasilianska	бразилски	brasiliansk	ADJ;INDF;MASC;SG	ADJ;NOM;PL
марин	marin	марин	marin	PROPN;INDF;MASC;SG	N;NOM;INDF;MASC+FEM;SG
интер	inter	интер	inter	PROPN;INDF;MASC;SG	PROPN;NOM
варшава	warszawa	варшав	warszawa	PROPN;INDF;FEM;SG	PROPN;NOM
юлия	julia	юлия	juli	PROPN;INDF;FEM;SG	N;NOM;INDF;MASC+FEM;SG
племе	stammen	племе	stam	N;INDF;NEUT;SG	N;NOM;DEF;MASC+FEM;SG
мирен	fridfullt	мирен	fridfull	N;INDF;MASC;SG	ADJ;NOM;INDF;NEUT;SG
мирен	fredlig	мирен	fredlig	N;INDF;MASC;SG	ADJ;NOM;INDF;MASC+FEM;SG
мирен	fredligt	мирен	fredlig	N;INDF;MASC;SG	ADJ;NOM;INDF;NEUT;SG
мирен	fridfull	мирен	fridfull	N;INDF;MASC;SG	ADJ;NOM;INDF;MASC+FEM;SG
мирен	fredliga	мирен	fredlig	N;INDF;MASC;SG	ADJ;NOM;PL
пети	femtedel	пети	femtedel	ADJ;INDF;MASC;SG	N;NOM;INDF;MASC+FEM;SG
пети	femma	пети	femma	ADJ;INDF;MASC;SG	N;NOM;INDF;MASC+FEM;SG
пети	fifth	пети	fifth	ADJ;INDF;MASC;SG	N;NOM;INDF;MASC+FEM;SG
азбука	alfabetet	азбукам	alfabete	N;INDF;FEM;SG	N;NOM;DEF;NEUT;SG
вътрешни	invärtes	вътрешен	invärte	ADJ;INDF;PL	N;NOM;INDF;MASC+FEM;SG
вътрешни	intern	вътрешен	intern	ADJ;INDF;PL	ADJ;NOM;INDF;MASC+FEM;SG
вътрешни	inre	вътрешен	inre	ADJ;INDF;PL	ADJ;NOM;CMPR
вътрешни	internt	вътрешен	intern	ADJ;INDF;PL	N;NOM;INDF;NEUT;SG
вътрешни	inre	вътрешен	inre	ADJ;INDF;PL	ADJ;NOM;CMPR
гватемала	guatemala	гватемал	guatemal	N;DEF;MASC;SG	N;NOM;INDF;MASC+FEM;SG
вино	viner	вино	vina	N;INDF;NEUT;SG	N;NOM;INDF;MASC+FEM;PL
кратък	kort	кратък	kort	ADJ;INDF;MASC;SG	ADV
кратък	korta	кратък	kort	ADJ;INDF;MASC;SG	ADJ;NOM;PL
кратък	short	кратък	short	ADJ;INDF;MASC;SG	N;NOM;INDF;MASC+FEM;SG
заслуги	merit	заслуга	merit	N;INDF;FEM;PL	N;NOM;INDF;MASC+FEM;SG
крум	krum	крум	krum	PROPN;INDF;MASC;SG	N;NOM;INDF;MASC+FEM;SG
разкрива	avslöjande	разкривам-(се)	avslöjande	V;IPFV;IND;SG;3;PRS;FIN;ACT	ADJ;NOM;PRS;V.PTCP
стотици	hundratal	стотица	hundratal	N;INDF;FEM;PL	N;NOM;INDF;NEUT;SG
следователно	ergo	следователно	ergo	ADV	N;NOM;INDF;MASC+FEM;SG
живи	living	жив	living	ADJ;INDF;PL	N;NOM;INDF;MASC+FEM;SG
живи	leva	жив	leva	ADJ;INDF;PL	V;IMP;FIN;ACT
живи	live	жив	live	ADJ;INDF;PL	N;NOM;INDF;NEUT;SG
живи	alive	жив	aliv	ADJ;INDF;PL	N;NOM;INDF;MASC+FEM;SG
кьолн	köln	кьолн	köln	PROPN;INDF;MASC;SG	PROPN;NOM
отделен	separata	отделен	separat	ADJ;INDF;MASC;SG	ADJ;NOM;PL
отделен	separera	отделен	separera	ADJ;INDF;MASC;SG	V;IMP;NFIN;ACT
надежда	hoppas	надежда	hoppas	N;INDF;FEM;SG	V;NFIN
надежда	hoppet	надежда	hopp	N;INDF;FEM;SG	N;NOM;DEF;NEUT;SG
раздел	sektionen	раздел	sektion	N;INDF;MASC;SG	N;NOM;DEF;MASC+FEM;SG
раздел	avsnittet	раздел	avsnitt	N;INDF;MASC;SG	N;NOM;DEF;NEUT;SG
ракета	raket	ракета	rak	N;INDF;FEM;SG	N;NOM;DEF;NEUT;SG
ракета	rocket	ракета	rock	N;INDF;FEM;SG	N;NOM;DEF;NEUT;SG
кожата	hud	кожа	hud	N;DEF;FEM;SG	N;NOM;INDF;MASC+FEM;SG
кожата	skinn	кожа	skinn	N;DEF;FEM;SG	N;NOM;INDF;NEUT;SG
кожата	skin	кожа	skin	N;DEF;FEM;SG	N;NOM;INDF;MASC+FEM;SG
владислав	vladislav	владислав	vladislav	PROPN;INDF;MASC;SG	N;NOM;INDF;MASC+FEM;SG
адвокат	förespråkar	адвокат	förespråka	N;INDF;MASC;SG	V;IND;PRS;FIN;ACT
адвокат	förespråka	адвокат	förespråka	N;INDF;MASC;SG	V;IMP;FIN;ACT
конфликти	konflikterna	конфликт	konflikt	N;INDF;MASC;PL	N;NOM;DEF;MASC+FEM;PL
конфликти	konflikten	конфликт	konflikt	N;INDF;MASC;PL	N;NOM;DEF;MASC+FEM;SG
конфликти	konflikt	конфликт	konflikt	N;INDF;MASC;PL	N;NOM;INDF;MASC+FEM;SG
колонии	kolonierna	колония	kolonium	N;INDF;FEM;PL	N;NOM;DEF;MASC+FEM;PL
колонии	koloni	колония	koloni	N;INDF;FEM;PL	N;NOM;INDF;MASC+FEM;SG
колонии	kolonin	колония	koloni	N;INDF;FEM;PL	N;NOM;DEF;MASC+FEM;SG
