den	το	den	ο	PRO;DEF;MASC+FEM;SG	DET;NOM;DEF;NEUT;SG
mil	μίλια	mil	μίλιος	N;NOM;INDF;MASC+FEM;SG	N;NOM;NEUT;PL
mil	χιλιόμετρα	mil	χιλιόμετρο	N;NOM;INDF;MASC+FEM;SG	N;NOM;NEUT;PL
mil	μάιλς	mil	μάιλς	N;NOM;INDF;MASC+FEM;SG	
sist	τελευταίο	sist	τελευταίος	ADV;RL	ADJ;NOM;NEUT;SG
sist	τελευταίοι	sist	τελευταίος	ADV;RL	ADJ;NOM;MASC;PL
sist	τελευταίος	sist	τελευταίος	ADV;RL	ADJ;NOM;MASC;SG
sist	τελευταια	sist	τελευταίος	ADV;RL	V;IPFV;IND;PL;3;PRS;FIN;PASS
león	λεόν	len	λεόν	PROPN;NOM	
cook	μάγειρα	cook	μάγειρα	PROPN;NOM	N;NOM;NEUT;SG
cook	μαγείρισσα	cook	μαγείρισσα	PROPN;NOM	N;NOM;FEM;SG
cook	μάγειρας	cook	μάγειρα	PROPN;NOM	N;NOM;MASC;SG
cook	κουκ	cook	κουκ	PROPN;NOM	
cook	μαγείρεμα	cook	μαγείρεμα	PROPN;NOM	N;NOM;NEUT;SG
google	google	google	google	N;NOM;DEF;MASC+FEM;SG	
fujian	φουτζιάν	fujia	φουτζιάν	PROPN;NOM	
mötte	κοα	mötte	κοα	V;IND;PST;FIN;ACT	N
bromsar	πέδησης	broms	πέδηση	N;NOM;INDF;MASC+FEM;PL	N;GEN;FEM;SG
bromsar	πέδηση	broms	πέδηση	N;NOM;INDF;MASC+FEM;PL	N;NOM;FEM;SG
bromsar	φρένο	broms	φρένο	N;NOM;INDF;MASC+FEM;PL	N;NOM;NEUT;SG
bromsar	πέδησης	broms	πέδηση	N;NOM;INDF;MASC+FEM;PL	N;GEN;FEM;SG
ras	αγώνα	ras	αγώνας	N;NOM;INDF;MASC+FEM;SG	N;ACC;MASC;SG
ras	race	ras	race	N;NOM;INDF;MASC+FEM;SG	
unionen	γιούνιον	union	γιούνιον	N;NOM;DEF;MASC+FEM;SG	ADJ;NOM;NEUT;SG
clubnat	clubnat	clubna	clubnat	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP	
avgick	παραιτήθηκε	avgick	παραιτούμαι	V;IND;PST;FIN;ACT	V;PFV;IND;SG;3;PST;FIN;PASS
kände	αισθάνθηκε	känna	αισθέμτομαι	V;IND;PST;FIN;ACT	V;PFV;IND;SG;3;PST;FIN;PASS
upplaga	έκδοση	upplaga	έκδοση	N;NOM;INDF;MASC+FEM;SG	N;ACC;FEM;SG
drev	οδηγούσε	drev	οδηγώ	V;IMP;FIN;ACT	V;IPFV;IND;SG;3;PST;FIN;ACT
werner	βέρνερ	werner	βέρνερ	PROPN;NOM	PROPN;NOM;MASC;SG
ren	ρεν	ren	ρεν	ADJ;NOM;INDF;MASC+FEM;SG	N
ren	αγνή	ren	αγνή	ADJ;NOM;INDF;MASC+FEM;SG	N;NOM;FEM;SG
ren	αγνό	ren	αγνό	ADJ;NOM;INDF;MASC+FEM;SG	N;NOM;NEUT;SG
ren	καθαρά	ren	καθερά	ADJ;NOM;INDF;MASC+FEM;SG	ADV
ren	καθαροί	ren	καθερός	ADJ;NOM;INDF;MASC+FEM;SG	ADJ;NOM;MASC;PL
studio	studio	studio	studio	N;NOM;INDF;MASC+FEM;SG	
kloster	μοναστήρι	kloster	μοναστήρι	N;NOM;INDF;MASC+FEM;PL	N;NOM;NEUT;SG
kloster	μονή	kloster	μονή	N;NOM;INDF;MASC+FEM;PL	N;NOM;FEM;SG
kloster	μοναστήρι	kloster	μοναστήρι	N;NOM;INDF;MASC+FEM;PL	N;NOM;NEUT;SG
kloster	μονή	kloster	μονή	N;NOM;INDF;MASC+FEM;PL	N;NOM;FEM;SG
kloster	αβαείο	kloster	αβαείο	N;NOM;INDF;MASC+FEM;PL	N;NOM;NEUT;SG
kusten	ακτές	kust	ακτός	N;NOM;DEF;MASC+FEM;SG	ADV
kusten	ακτη	kust	ακτός	N;NOM;DEF;MASC+FEM;SG	PROPN;NOM;FEM;SG
kurt	κουρτ	kurt	κουρτ	PROPN;NOM	N
kurt	κερτ	kurt	κερτ	PROPN;NOM	
herbert	χέρμπερτ	herber	χέρμπερτ	PROPN;NOM	
kansas	κάνσας	kansas	κάνσας	PROPN;NOM	PROPN;NOM;FEM;SG
roy	roy	roy	roy	PROPN;NOM	
roy	ρόι	roy	ρόι	PROPN;NOM	PROPN;NOM;MASC;SG
tanzania	τανζανία	tancanium	τανζανία	PROPN;NOM	PROPN;ACC;FEM;SG
hamn	χάρμπορ	hamn	χάρμπορ	N;NOM;INDF;MASC+FEM;SG	
hamn	harbour	hamn	harbour	N;NOM;INDF;MASC+FEM;SG	
hamn	πορτ	hamn	πορτ	N;NOM;INDF;MASC+FEM;SG	
arkitektur	αρχιτεκτονική	arkitektur	αρχιτεκτονικός	N;NOM;INDF;MASC+FEM;SG	ADJ;NOM;FEM;SG
trodde	σκέψη	tro	σκέψη	V;IND;PST;FIN;ACT	N;NOM;FEM;SG
trodde	πιστεύεται	tro	πιστεύεται	V;IND;PST;FIN;ACT	V;IPFV;IND;SG;3;PRS;FIN;PASS
volvo	volvo	volvo	volvo	N;NOM;INDF;MASC+FEM;SG	
georges	ζορζ	george	ζορζ	PROPN;NOM	
georges	ζωρζ	george	ζωρζ	PROPN;NOM	
franklin	φράνκλιν	franklin	φράνκλιν	PROPN;NOM	
jules	τζουλς	jules	τζουλς	PROPN;NOM	PROPN;NOM;MASC;SG
cap	καπ	cap	καπ	N;NOM;INDF;MASC+FEM;SG	
sainte	sainte	sainte	sainte	PROPN;NOM	
statistik	στατιστικές	statistik	στατιστικός	N;NOM;INDF;MASC+FEM;SG	ADJ;NOM;FEM;PL
statistik	στατιστικά	statistik	στατιστικός	N;NOM;INDF;MASC+FEM;SG	ADV
statistik	στατιστική	statistik	στατιστικός	N;NOM;INDF;MASC+FEM;SG	ADJ;NOM;FEM;SG
kombination	συνδυασμό	kombination	συνδυασμός	N;NOM;INDF;MASC+FEM;SG	N;ACC;MASC;SG
rädda	αποθήκευση	rädda	αποθήκευση	V;IMP;NFIN;ACT	N;NOM;FEM;SG
rädda	σώσει	rädda	σώνω	V;IMP;NFIN;ACT	V;PFV;IND;SG;3;FIN;ACT
rädda	save	rädda	save	V;IMP;NFIN;ACT	
rädda	αποθηκεύστε	rädda	αποθηκώ	V;IMP;NFIN;ACT	V;PFV;IND;PL;2;PST;FIN;PASS
rädda	σώσε	rädda	σώσε	V;IMP;NFIN;ACT	N
rädda	διάσωση	rädda	διάσωση	V;IMP;NFIN;ACT	N;ACC;FEM;SG
rädda	διάσωσης	rädda	διάσωση	V;IMP;NFIN;ACT	N;GEN;FEM;SG
kommande	προσεχώς	kommande	προσεχώς	ADJ;NOM;PRS;V.PTCP	ADV
kommande	προσεχή	kommande	προσεχής	ADJ;NOM;PRS;V.PTCP	ADV
kommande	προσεχείς	kommande	πρόσεχα	ADJ;NOM;PRS;V.PTCP	N;NOM;FEM;PL
ökar	αυξήσεις	öka	αύξηση	V;IND;PRS;FIN;ACT	N;NOM;FEM;PL
ökar	αυξανόμενος	öka	αυξανόμενος	V;IND;PRS;FIN;ACT	ADJ;NOM;MASC;SG
ökar	αυξανόμενη	öka	αυξανόμενος	V;IND;PRS;FIN;ACT	ADJ;NOM;FEM;SG
ökar	αυξάνονται	öka	αυξάνω	V;IND;PRS;FIN;ACT	V;IPFV;IND;PL;3;PRS;FIN;PASS
ökar	αυξάνεται	öka	αυξάνω	V;IND;PRS;FIN;ACT	V;IPFV;IND;SG;3;PRS;FIN;PASS
produktionen	παραγωγής	produktion	παραγωγή	N;NOM;DEF;MASC+FEM;SG	N;GEN;FEM;SG
besök	επισκεφθείτε	besök	επισκέπτομαι	N;NOM;INDF;NEUT;SG	V;PFV;IND;PL;2;FIN;PASS
besök	επίσκεψη	besök	επίσκεψη	N;NOM;INDF;NEUT;SG	N;ACC;FEM;SG
besök	επισκέψεις	besök	επίσκεψη	N;NOM;INDF;NEUT;SG	N;NOM;FEM;PL
hessen	hessen	hess	hessen	PROPN;NOM	
hessen	έσσε	hess	έσσε	PROPN;NOM	
steiermark	steiermark	steiermark	steiermark	PROPN;NOM	
naturliga	φυσική	naturlig	φυσικός	ADJ;NOM;PL	ADJ;NOM;FEM;SG
naturliga	φυσικό	naturlig	φυσικός	ADJ;NOM;PL	ADJ;NOM;NEUT;SG
naturliga	φυσικός	naturlig	φυσικός	ADJ;NOM;PL	ADJ;NOM;MASC;SG
elva	eleven	elva	eleven	NUM;NOM	
elva	ένδεκα	elva	ένδεκα	NUM;NOM	ADV
köpa	αγορα	köpa	αγορά	V;IMP;NFIN;ACT	N;NOM;FEM;SG
köpa	αγορά	köpa	αγορά	V;IMP;NFIN;ACT	N;ACC;FEM;SG
köpa	αγόρασε	köpa	αγοράζω	V;IMP;NFIN;ACT	V;PFV;IND;SG;3;PST;FIN;ACT
köpa	αγοράσω	köpa	αγοράζω	V;IMP;NFIN;ACT	V;IPFV;IND;SG;1;PRS;FIN;ACT
forum	forum	forum	forum	N;NOM;INDF;NEUT;SG	
php	php	php	php	N;NOM;INDF;MASC+FEM;SG	
php	πυ	php	πυ	N;NOM;INDF;MASC+FEM;SG	ADV
see	βλέπεις	see	βλέπη	V;IMP;FIN;ACT	V;IPFV;IND;SG;1;PRS;FIN;ACT
see	βλέπε	see	βλέπω	V;IMP;FIN;ACT	
see	δειτε	see	δειτε	V;IMP;FIN;ACT	
way	way	way	way	N;NOM;INDF;MASC+FEM;SG	
använt	χρησιμοποιήθηκε	använda	χρησιμοποιώ	V;V.CVB;ACT	V;PFV;IND;SG;3;PST;FIN;PASS
använt	χρησιμοποιείται	använda	χρησιμοποιώ	V;V.CVB;ACT	V;IPFV;IND;SG;3;PRS;FIN;PASS
använt	χρησιμοποιούνται	använda	χρησιμοποιώ	V;V.CVB;ACT	V;IPFV;IND;PL;3;PRS;FIN;PASS
använt	χρησιμοποιούμενα	använda	χρησιμοποιούμενος	V;V.CVB;ACT	ADV
använt	χρησιμοποιούμενες	använda	χρησιμοποιούμενος	V;V.CVB;ACT	ADJ;NOM;FEM;PL
urban	urban	urban	urban	N;NOM;INDF;MASC+FEM;SG	
urban	αστικές	urban	αστικός	N;NOM;INDF;MASC+FEM;SG	ADJ;NOM;FEM;PL
urban	αστική	urban	αστικός	N;NOM;INDF;MASC+FEM;SG	ADJ;NOM;FEM;SG
urban	αστικός	urban	αστικός	N;NOM;INDF;MASC+FEM;SG	ADJ;NOM;MASC;SG
urban	αστικό	urban	αστικός	N;NOM;INDF;MASC+FEM;SG	ADJ;NOM;NEUT;SG
grundläggande	στοιχειώδη	grundläggande	στοιχειώδη	ADJ;NOM;PRS;V.PTCP	N;NOM;NEUT;PL
grundläggande	στοιχειώδες	grundläggande	στοιχειώδης	ADJ;NOM;PRS;V.PTCP	N;NOM;NEUT;SG
grundläggande	θεμελιώδη	grundläggande	θεμελιώδη	ADJ;NOM;PRS;V.PTCP	ADV
grundläggande	θεμελιώδεις	grundläggande	θεμελίωδη	ADJ;NOM;PRS;V.PTCP	N;NOM;FEM;PL
grundläggande	θεμελιωδών	grundläggande	θεμελιώδης	ADJ;NOM;PRS;V.PTCP	ADJ;GEN;FEM;PL
grundläggande	βασικού	grundläggande	βασικός	ADJ;NOM;PRS;V.PTCP	ADJ;GEN;NEUT;SG
statliga	κράτος	statlig	κράτος	ADJ;NOM;PL	N;NOM;NEUT;SG
statliga	πολιτεία	statlig	πολιτεία	ADJ;NOM;PL	N;ACC;FEM;SG
statliga	state	statlig	state	ADJ;NOM;PL	
valencia	βαλένθια	valencia	βαλένκιος	N;NOM;DEF;MASC+FEM;SG	PROPN;NOM;FEM;SG
dans	χόρεψε	dans	χορώ	N;NOM;INDF;MASC+FEM;SG	V;PFV;IND;SG;3;PST;FIN;ACT
dans	dance	dans	dance	N;NOM;INDF;MASC+FEM;SG	
dans	χορό	dans	χορό	N;NOM;INDF;MASC+FEM;SG	N;ACC;MASC;SG
österrikisk	αυστριακές	österrikisk	αυστριακός	ADJ;NOM;INDF;MASC+FEM;SG	ADJ;NOM;FEM;PL
dåligt	bad	dålig	bad	ADJ;NOM;INDF;NEUT;SG	
dåligt	κακώς	dålig	κακώς	ADJ;NOM;INDF;NEUT;SG	ADV
parker	πάρκερ	park	πάρκερ	N;NOM;INDF;MASC+FEM;PL	PROPN;NOM;MASC;SG
parker	parker	park	parker	N;NOM;INDF;MASC+FEM;PL	
parker	παρκς	park	παρκς	N;NOM;INDF;MASC+FEM;PL	
nevada	νεβάδα	nevad	νεβάδα	N;NOM;INDF;MASC+FEM;SG	PROPN;NOM;FEM;SG
seine	σηκουάνα	seine	σηκουάνα	PROPN;NOM	ADV
försvann	εξαφανίστηκαν	försvann	εξαφανίζω	V;IND;PST;FIN;ACT	V;PFV;IND;PL;3;PST;FIN;PASS
försvann	εξαφανίστηκε	försvann	εξαφανίζω	V;IND;PST;FIN;ACT	V;PFV;IND;SG;3;PST;FIN;PASS
riddare	νάιτ	riddare	νάιτ	N;NOM;INDF;MASC+FEM;PL	
riddare	ιππότης	riddare	ιππότης	N;NOM;INDF;MASC+FEM;PL	N;NOM;MASC;SG
riddare	ιππότη	riddare	ιππότης	N;NOM;INDF;MASC+FEM;PL	N;NOM;MASC;SG
städerna	πόλεων	stad	πόλη	N;NOM;DEF;MASC+FEM;PL	N;GEN;FEM;PL
tala	μίλα	tala	μίλος	V;IMP;FIN;ACT	
bali	μπαλί	bali	μπαλί	PROPN;NOM	
återkommande	επανεμφάνιση	återkommande	επανεμφάνιση	ADJ;NOM;PRS;V.PTCP	N;ACC;FEM;SG
återkommande	υποτροπή	återkommande	υποτροπή	ADJ;NOM;PRS;V.PTCP	N;ACC;FEM;SG
återkommande	επανάληψης	återkommande	επανάληψη	ADJ;NOM;PRS;V.PTCP	N;GEN;FEM;SG
återkommande	επαναλαμβανόμενη	återkommande	επαναλαμβανόμενος	ADJ;NOM;PRS;V.PTCP	V;PFV;NOM;FEM;SG;V.PTCP;PASS
återkommande	επαναλαμβανόμενο	återkommande	επαναλαμβανόμενος	ADJ;NOM;PRS;V.PTCP	V;PFV;NOM;NEUT;SG;V.PTCP;PASS
kvalificerade	προσόντα	kvalificerad	προσόν	ADJ;NOM;PL;PST;V.PTCP	N;NOM;NEUT;PL
dol	ντολ	dol	ντολ	PROPN;NOM	
bruno	bruno	bruno	bruno	PROPN;NOM	
bruno	μπρούνο	bruno	μπρούνο	PROPN;NOM	
bibliotek	βιβλιοθήκες	bibliotek	βιβλιοθήκη	N;NOM;INDF;NEUT;SG	V;PFV;IND;PL;2;PST;FIN;PASS
intressant	ενδιαφέρον	intressant	ενδιαφέρον	ADJ;NOM;INDF;NEUT;SG	N;NOM;NEUT;SG
intressant	ενδιαφέρων	intressant	ενδιαφέρος	ADJ;NOM;INDF;NEUT;SG	N;NOM;NEUT;SG
intressant	ενδιαφέροντα	intressant	ενδιαφέρω	ADJ;NOM;INDF;NEUT;SG	ADV
katalonien	καταλονία	kataloni	καταλονία	N;NOM;DEF;MASC+FEM;SG	PROPN;ACC;FEM;SG
alt	alt	alt	alt	NUM;NOM	
mississippi	μισισιπή	mississippi	μισισιπή	PROPN;NOM	PROPN;NOM;MASC;SG
schmidt	σμιτ	schmidt	σμιτ	N;NOM;INDF;MASC+FEM;SG	PROPN;NOM;MASC;SG
schmidt	s	schmidt	s	N;NOM;INDF;MASC+FEM;SG	
kapell	τσάπελ	kapell	τσάπελ	N;NOM;INDF;NEUT;SG	
ericsson	έρικσον	ericsson	έρικσον	PROPN;NOM	
ericsson	ericsson	ericsson	ericsson	PROPN;NOM	
kejsaren	αυτοκράτορα	kejsare	αυτοκράτορα	N;NOM;DEF;MASC+FEM;SG	N;ACC;MASC;SG
teori	θεωρεία	teori	θεωρείο	N;NOM;INDF;MASC+FEM;SG	N;NOM;FEM;PL
alex	άλεξ	alex	άλεξ	PROPN;NOM	
alex	αλεξ	alex	αλεξ	PROPN;NOM	N
jord	γή	jord	γή	N;NOM;INDF;MASC+FEM;SG	N;ACC;FEM;SG
robin	ρόμπιν	robin	ρόμπιν	PROPN;NOM	
robin	robin	robin	robin	PROPN;NOM	
bentham	μπένθαμ	bentham	μπένθαμ	N;NOM;INDF;MASC+FEM;SG	
söka	αναζητήστε	söka	αναζητώ	V;IMP;FIN;ACT	V;PFV;IND;PL;2;PRS;FIN;ACT
söka	αναζήτηση	söka	αναζήτηση	V;IMP;FIN;ACT	N;NOM;FEM;SG
söka	αναζητήστε	söka	αναζητώ	V;IMP;FIN;ACT	V;PFV;IND;PL;2;PRS;FIN;ACT
söka	επιδιώξει	söka	επιδιώκω	V;IMP;FIN;ACT	V;PFV;IND;3;NFIN;ACT
bandy	μπάντι	bandy	μπάντι	N;NOM;INDF;MASC+FEM;SG	
rörelse	κίνηση	rörelse	κίνηση	N;NOM;INDF;MASC+FEM;SG	N;ACC;FEM;SG
rörelse	μετακίνηση	rörelse	μετακίνηση	N;NOM;INDF;MASC+FEM;SG	N;ACC;FEM;SG
rörelse	κίνηση	rörelse	κίνηση	N;NOM;INDF;MASC+FEM;SG	N;ACC;FEM;SG
billy	μπίλι	billy	μπίλι	PROPN;NOM	
billy	μπίλυ	billy	μπίλυ	PROPN;NOM	
mill	μύλο	mill	μύλο	PROPN;NOM	N;ACC;NEUT;SG
mill	μιλ	mill	ένλς	PROPN;NOM	
kinesisk	κινέζος	kinesisk	κινέζος	ADJ;NOM;INDF;MASC+FEM;SG	N;NOM;MASC;SG
kinesisk	κινέζικα	kinesisk	κινέζικος	ADJ;NOM;INDF;MASC+FEM;SG	N;NOM;NEUT;PL
kinesisk	κινέζοι	kinesisk	κινέζος	ADJ;NOM;INDF;MASC+FEM;SG	N;NOM;MASC;PL
sandy	σάντι	sandy	σάντι	PROPN;NOM	
sandy	sandy	sandy	sandy	PROPN;NOM	
sandy	σάντυ	sandy	σάντυ	PROPN;NOM	PROPN;NOM;FEM;SG
bourgogne	βουργουνδίας	bourgogne	βουργουνδία	N;NOM;INDF;MASC+FEM;SG	N;GEN;FEM;SG
bourgogne	μπορντό	bourgogne	μπορντό	N;NOM;INDF;MASC+FEM;SG	PROPN;NOM;NEUT;SG
säkert	χρηματοκιβώτιο	säker	χρηματοκιβώτιο	ADV	N;NOM;NEUT;SG
säkert	ασφαλείς	säker	ασφάλης	ADV	ADJ;NOM;MASC;PL
säkert	ασφαλές	säker	ασφαλής	ADV	ADJ;NOM;NEUT;SG
säkert	ασφαλής	säker	ασφαλής	ADV	ADJ;NOM;MASC;SG
säkert	ασφαλή	säker	ασφαλής	ADV	ADJ;NOM;FEM;SG
bron	μπριτζ	bron	μπριτζ	N;NOM;DEF;MASC+FEM;SG	
keith	κηθ	keith	κηθ	PROPN;NOM	N
keith	keith	keith	keith	PROPN;NOM	
keith	κιθ	keith	κιθ	PROPN;NOM	
motivering	κίνητρο	motivering	κίνητρο	N;NOM;INDF;MASC+FEM;SG	N;ACC;NEUT;SG
motivering	κίνητρα	motivering	κίνητρο	N;NOM;INDF;MASC+FEM;SG	N;NOM;NEUT;PL
motivering	αιτιολόγηση	motivering	αιτιολόγηση	N;NOM;INDF;MASC+FEM;SG	N;ACC;FEM;SG
motivering	λογική	motivering	λογικός	N;NOM;INDF;MASC+FEM;SG	ADJ;NOM;FEM;SG
hamnar	λιμένες	hamna	λιμένος	V;IND;PRS;FIN;ACT	N;NOM;MASC;PL
hamnar	θύρες	hamna	θύρα	V;IND;PRS;FIN;ACT	N;NOM;FEM;PL
hamnar	λιμάνια	hamna	λιμάνια	V;IND;PRS;FIN;ACT	N;NOM;NEUT;PL
mancha	mancha	mancha	mancha	N;NOM;INDF;MASC+FEM;SG	
fritz	φριτς	fritz	φριτς	PROPN;NOM	
fritz	φριτζ	fritz	φριτζ	PROPN;NOM	N
avslutade	τερματιστεί	avsluta	τερματίζω	V;IND;PST;FIN;ACT	V;PFV;NFIN;PASS
avslutade	τερματίστηκε	avsluta	τερματίζω	V;IND;PST;FIN;ACT	V;PFV;IND;SG;3;PST;FIN;PASS
avslutade	ολοκληρώθηκαν	avsluta	ολοκληρώνω	V;IND;PST;FIN;ACT	V;PFV;IND;PL;3;PST;FIN;PASS
avslutade	ολοκληρωθεί	avsluta	ολοκληρώνω	V;IND;PST;FIN;ACT	V;PFV;NFIN;PASS
avslutade	ολοκληρώθηκε	avsluta	ολοκληρώνω	V;IND;PST;FIN;ACT	V;PFV;IND;SG;3;PST;FIN;PASS
avslutade	ολοκληρωμένα	avsluta	ολοκληρώνω	V;IND;PST;FIN;ACT	V;PFV;NOM;NEUT;PL;V.PTCP;PASS
syrsor	τριζόνια	syrsa	τριζόνια	V;IND;PRS;FIN;ACT	N;NOM;NEUT;PL
kalle	κάλε	kalle	κάλε	PROPN;NOM	N
kalle	ντόναλντ	kalle	ντόναλντ	PROPN;NOM	PROPN;NOM;MASC;SG
gren	μπραντς	gren	μπραντς	N;NOM;INDF;MASC+FEM;SG	
mänskliga	ανθρώπινη	mänsklig	ανθρώπινος	ADJ;NOM;PL	ADJ;NOM;FEM;SG
mänskliga	άνθρωπος	mänsklig	άνθρωπος	ADJ;NOM;PL	N;NOM;MASC;SG
mänskliga	ανθρώπινο	mänsklig	ανθρώπινος	ADJ;NOM;PL	ADJ;NOM;NEUT;SG
mänskliga	ανθρωπίνων	mänsklig	ανθρώπινος	ADJ;NOM;PL	ADJ;GEN;NEUT;PL
mänskliga	ανθρώπινος	mänsklig	ανθρώπινος	ADJ;NOM;PL	ADJ;NOM;MASC;SG
initiativ	πρωτοβουλίες	initiativ	πρωτοβουλία	N;NOM;INDF;NEUT;SG	N;NOM;FEM;PL
america	αμερική	americ	αμερικός	N;NOM;INDF;MASC+FEM;SG	PROPN;ACC;FEM;SG
stadion	stadion	stadion	stadion	N;NOM;INDF;MASC+FEM;SG	
kyrkliga	εκκλησιαστικά	kyrklig	εκκλησιαστικός	ADJ;NOM;PL	ADV
formellt	επισήμως	formell	επίσημα	ADJ;NOM;INDF;NEUT;SG	ADV
formellt	επίσημα	formell	επίσημα	ADJ;NOM;INDF;NEUT;SG	ADV
formellt	τυπικά	formell	τυπικά	ADJ;NOM;INDF;NEUT;SG	ADV
leif	λάιφ	leif	λάιφ	PROPN;NOM	N
russell	ράσελ	russell	ράσελ	PROPN;NOM	
russell	russell	russell	russell	PROPN;NOM	
who	ποιος	who	ποιος	N;NOM;INDF;NEUT;SG	DET;NOM;DEF;MASC;SG
syn	όραση	syn	όραση	N;NOM;INDF;MASC+FEM;SG	N;ACC;FEM;SG
syn	syn	syn	syn	N;NOM;INDF;MASC+FEM;SG	
holland	χόλαντ	holland	χόλαντ	PROPN;NOM	
holland	holland	holland	holland	PROPN;NOM	
högskola	univers	högskola	univers	N;NOM;INDF;MASC+FEM;SG	
högskola	college	högskola	college	N;NOM;INDF;MASC+FEM;SG	
grön	πράσινα	grön	πράσινος	ADJ;NOM;INDF;MASC+FEM;SG	ADV
grön	πράσινο	grön	πράσινο	ADJ;NOM;INDF;MASC+FEM;SG	PROPN;NOM;NEUT;SG
grön	πρασινο	grön	πρασινο	ADJ;NOM;INDF;MASC+FEM;SG	N;NOM;NEUT;SG
oklahoma	οκλαχόμα	oklahoma	οκλαχόμα	PROPN;NOM	PROPN;NOM;FEM;SG
giovanni	giovann	giovanni	giovann	PROPN;NOM	
giovanni	τζιοβάνι	giovanni	τζιοβάνι	PROPN;NOM	
hampshire	χάμσαϊρ	hampshire	χάμσαϊρ	N;NOM;INDF;MASC+FEM;SG	
gemensam	άρθρωση	gemensam	άρθρωση	ADJ;NOM;INDF;MASC+FEM;SG	N;ACC;FEM;SG
jugoslavien	γιουγκοσλαβία	jugoslavi	γιουγκοσλαβία	PROPN;NOM	PROPN;ACC;FEM;SG
jugoslavien	γιουγκοσλαβίας	jugoslavi	γιουγκοσλαβία	PROPN;NOM	PROPN;GEN;FEM;SG
fysik	φυσικής	fysik	φυσικός	N;NOM;INDF;MASC+FEM;SG	ADJ;GEN;FEM;SG
fysik	φυσική	fysik	φυσικός	N;NOM;INDF;MASC+FEM;SG	ADJ;NOM;FEM;SG
liga	league	lig	league	N;NOM;INDF;MASC+FEM;SG	
liga	λιγκ	lig	λιγκ	N;NOM;INDF;MASC+FEM;SG	
liga	liga	lig	liga	N;NOM;INDF;MASC+FEM;SG	
järnvägen	σιδηροδρόμων	järnväg	σιδηρόδρομα	N;NOM;DEF;MASC+FEM;SG	N;GEN;MASC;PL
järnvägen	σιδηροδρομικός	järnväg	σιδηροδρομικός	N;NOM;DEF;MASC+FEM;SG	ADJ;NOM;MASC;SG
filip	philip	filip	philip	PROPN;NOM	
filip	φίλιππος	filip	φίλιππος	PROPN;NOM	ADJ;NOM;MASC;SG
filip	φίλιπ	filip	φίλιπ	PROPN;NOM	
filip	φιλίπ	filip	φιλίπ	PROPN;NOM	PROPN;NOM;MASC;SG
thompson	thompson	thompson	thompson	PROPN;NOM	
thompson	τόμπσον	thompson	τόμπσον	PROPN;NOM	
thompson	τόμσον	thompson	τόμσον	PROPN;NOM	
blockera	μπλοκάρει	blockera	μπλοκάρω	V;IMP;NFIN;ACT	V;IPFV;IND;SG;3;PRS;FIN;ACT
blockera	τετράγωνο	blockera	τετράγωνος	V;IMP;NFIN;ACT	N;NOM;NEUT;SG
blockera	μπλοκάρισμα	blockera	μπλοκάρισμα	V;IMP;NFIN;ACT	N;NOM;NEUT;SG
blockera	block	blockera	block	V;IMP;NFIN;ACT	
blockera	μπλοκ	blockera	μπλοκ	V;IMP;NFIN;ACT	N;NOM;NEUT;SG
wright	ράιτ	wright	ράιτ	PROPN;NOM	
marknaden	αγορά	marknad	αγορά	N;NOM;DEF;MASC+FEM;SG	N;ACC;FEM;SG
besökte	επισκέφτηκε	besökte	επισκέπτομαι	V;IND;PST;FIN;ACT	V;PFV;IND;SG;3;PST;FIN;PASS
besökte	επισκέφθηκε	besökte	επισκέπτομαι	V;IND;PST;FIN;ACT	V;PFV;IND;SG;3;PST;FIN;PASS
inkluderar	συμπερίληψη	inkludera	συμπερίληψη	V;IND;PRS;FIN;ACT	N;ACC;FEM;SG
inkluderar	περιλαμβάνονται	inkludera	περιλαμβάνω	V;IND;PRS;FIN;ACT	V;IPFV;IND;PL;3;PRS;FIN;PASS
administrativt	διοικητικές	administrativ	διοικητικός	ADJ;NOM;INDF;NEUT;SG	ADJ;NOM;FEM;PL
administrativt	διοικητικά	administrativ	διοικητικός	ADJ;NOM;INDF;NEUT;SG	ADV
kräftdjur	καρκινοειδών	kräftdjur	καρκινοειδός	N;NOM;INDF;NEUT;PL	PROPN;GEN;FEM;PL
tokyo	τόκυο	tokyo	τόκυο	PROPN;NOM	PROPN;NOM;NEUT;SG
tokyo	τόκιο	tokyo	τόκιο	PROPN;NOM	
connecticut	κονέκτικατ	connecticut	κονέκτικα	PROPN;NOM	ADV
drosophila	drosophila	drosophil	drosophila	N;NOM;INDF;MASC+FEM;SG	
ronald	ρόναλντ	ronal	ρόναλντ	N;NOM;INDF;MASC+FEM;SG	PROPN;NOM;MASC;SG
måttlig	μέτρια	måttlig	μέτρι	ADJ;NOM;INDF;MASC+FEM;SG	N;NOM;FEM;SG
måttlig	μέτριο	måttlig	μέτριο	ADJ;NOM;INDF;MASC+FEM;SG	N;NOM;NEUT;SG
måttlig	μετρίως	måttlig	μετρίως	ADJ;NOM;INDF;MASC+FEM;SG	ADV
ägg	αβγά	ägg	αβγά	N;NOM;INDF;NEUT;SG	N;NOM;NEUT;PL
ägg	αυγά	ägg	αυγά	N;NOM;INDF;NEUT;SG	N;NOM;NEUT;PL
