پِگھلانا	topi	پِگھلانا	topiti	V;MASC;SG;NFIN;ACT	N;NOM;MASC;SG
تبتُّل	askeza	تبتُّل	askeza	PROPN;NOM;MASC;SG;3	N;NOM;FEM;SG
تبجیل	spoštovanja	تبجیل	spoštovanje	PROPN;NOM;MASC;SG;3	N;GEN;NEUT;SG
تبجیل	spoštovati	تبجیل	spoštovati	PROPN;NOM;MASC;SG;3	V;IPFV;NFIN
تبجیل	spoštovanje	تبجیل	spoštovanje	PROPN;NOM;MASC;SG;3	N;NOM;NEUT;SG
تبجیل	spoštuj	تبجیل	spoštuj	PROPN;NOM;MASC;SG;3	V;IPFV;IND;SG;3;PRS;FIN
تبحُّر	štipendijo	تبحُّر	štipendija	N;NOM;MASC;SG;3	N;ACC;FEM;SG
تبخترُ	domišljavost	تبخترُ	domišljavost	PROPN;NOM;MASC;SG;3	N;NOM;FEM;SG
تبدُّل	spremembe	تبدُّل	sprememba	PROPN;NOM;MASC;SG;3	N;NOM;FEM;PL
تبدُّل	spremeni	تبدُّل	spremeniti	PROPN;NOM;MASC;SG;3	V;PFV;IND;SG;3;PRS;FIN
تبدُّل	sprememba	تبدُّل	sprememba	PROPN;NOM;MASC;SG;3	N;NOM;FEM;SG
تبدید	disperzija	تبدید	disperzija	PROPN;NOM;MASC;SG;3	N;NOM;FEM;SG
تبدیل	mutacije	تبدیل	mutacija	N;NOM;MASC;SG;3	N;NOM;FEM;PL
تبدیل	mutacijo	تبدیل	mutacija	N;NOM;MASC;SG;3	N;ACC;FEM;SG
تبدیل	spremembe	تبدیل	sprememba	N;NOM;MASC;SG;3	N;NOM;FEM;PL
تبدیل	spremeni	تبدیل	spremeniti	N;NOM;MASC;SG;3	V;PFV;IND;SG;3;PRS;FIN
تبدیل	pretvorbe	تبدیل	pretvorba	N;NOM;MASC;SG;3	N;NOM;FEM;PL
تبدیل	variacije	تبدیل	variacija	N;NOM;MASC;SG;3	N;NOM;FEM;PL
تبدیلی	spreminja	تبدیلی	spreminjati	N;NOM;FEM;SG;3	V;IPFV;IND;SG;3;PRS;FIN
تبدیلی	spreminja	تبدیلی	spreminjati	N;NOM;FEM;SG;3	V;IPFV;IND;SG;3;PRS;FIN
تبذُّر	cepitve	تبذُّر	cepitev	N;NOM;MASC;SG;3	N;NOM;FEM;PL
تبر	sekira	تبر	sekira		V;IND;SG;3;PRS;FIN
تبر	battleaxe	تبر	battlean		N;ACC;MASC;PL
تبر	sekire	تبر	sekira		N;NOM;FEM;PL
تبر	sekiro	تبر	sekira		N;ACC;FEM;SG
تبر	sekira	تبر	sekira		V;IND;SG;3;PRS;FIN
تبر	sekira	تبر	sekira		V;IND;SG;3;PRS;FIN
تبر	battleaxe	تبر	battlean		N;ACC;MASC;PL
تبرّا	zloraba	تبرّا	zloraba	PROPN;NOM;MASC;SG;3	N;NOM;FEM;SG
تبرّا	zlorabo	تبرّا	zloraba	PROPN;NOM;MASC;SG;3	N;ACC;FEM;SG
تبرّا	zlorabe	تبرّا	zloraba	PROPN;NOM;MASC;SG;3	N;NOM;FEM;PL
تبرّا	prekletstvo	تبرّا	prekletstvo	PROPN;NOM;MASC;SG;3	N;NOM;NEUT;SG
تبرزد	sladkih	تبرزد	sladek	PROPN;NOM;MASC;SG;3	ADJ;GEN;MASC;PL
تبرزد	sladko	تبرزد	sladko	PROPN;NOM;MASC;SG;3	ADV
تبرزد	sladki	تبرزد	sladek	PROPN;NOM;MASC;SG;3	ADJ;NOM;DEF;MASC;SG
تبرزد	sladka	تبرزد	sladka	PROPN;NOM;MASC;SG;3	ADJ;NOM;FEM;SG
تبرُّک	darilo	تبرُّک	darilo	PROPN;NOM;MASC;SG;3	N;NOM;NEUT;SG
تبرُّکات	darili	تبرقہکات	darilo	PROPN;NOM;MASC;SG;3	N;NOM;NEUT;PL
تبرُّکات	darila	تبرقہکات	darilo	PROPN;NOM;MASC;SG;3	N;NOM;NEUT;PL
تبرُّکات	darovi	تبرقہکات	dar	PROPN;NOM;MASC;SG;3	N;NOM;MASC;PL
تبرید	hlajenje	تبرید	hlajenje	PROPN;NOM;MASC;SG;3	N;NOM;NEUT;SG
تبریدگر	hladilnik	تبریدگر	hladilnik	PROPN;NOM;MASC;SG;3	N;NOM;MASC;SG
تبریق	elektrifikacija	تبریق	elektrifikacija	PROPN;NOM;MASC;SG;3	N;NOM;FEM;SG
تبرِیہ	oprostitev	تبرِیہ	oprostitev	PROPN;NOM;MASC;SG;3	N;NOM;FEM;SG
تبّڑ	druzina	تبّڑ	druzina		N;NOM;FEM;SG
تبّڑ	družina	تبّڑ	družina		N;NOM;FEM;SG
تبسُّط	obseg	تبسُّط	obseg	PROPN;NOM;MASC;SG;3	N;NOM;MASC;SG
تبسُّط	razširitev	تبسُّط	razširitev	PROPN;NOM;MASC;SG;3	N;NOM;FEM;SG
تبسُّط	širjenje	تبسُّط	širjenje	PROPN;NOM;MASC;SG;3	N;NOM;NEUT;SG
تبسُّط	širitev	تبسُّط	širitev	PROPN;NOM;MASC;SG;3	N;NOM;FEM;SG
تبسُّم	nasmeh	تبسُّم	nasmeh	PROPN;NOM;MASC;SG;3	N;NOM;MASC;SG
تبسُّم	nasmešek	تبسُّم	nasmešek	PROPN;NOM;MASC;SG;3	N;NOM;MASC;SG
تبصرہ	kritiko	تبصرہ	kritika	N;NOM;MASC;SG;3	N;ACC;FEM;SG
تبصرہ	kritike	تبصرہ	kritika	N;NOM;MASC;SG;3	N;NOM;FEM;PL
تبطُّن	skrivanje	تبطُّن	skrivanje	PROPN;NOM;MASC;SG;3	N;NOM;NEUT;SG
تبطُّن	skriva	تبطُّن	skrivati	PROPN;NOM;MASC;SG;3	V;IPFV;IND;SG;3;PRS;FIN
تبطُّن	prikrivanje	تبطُّن	prikrivanje	PROPN;NOM;MASC;SG;3	N;NOM;NEUT;SG
تبع	sledilec	تبع	sledilec	PROPN;NOM;MASC;SG;3	N;NOM;MASC;SG
تبع	privrženec	تبع	privrženec	PROPN;NOM;MASC;SG;3	N;NOM;MASC;SG
تبعی	dopolnilni	تبعی	dopolnilen	PROPN;NOM;MASC;SG;3	ADJ;NOM;MASC;SG
تبعی	sekundarno	تبعی	sekundaren	PROPN;NOM;MASC;SG;3	ADV
تبعی	sekundarne	تبعی	sekundaren	PROPN;NOM;MASC;SG;3	ADJ;NOM;FEM;PL
تبعی	sekundarni	تبعی	sekundaren	PROPN;NOM;MASC;SG;3	ADJ;NOM;MASC;SG
تبعی	sekundarna	تبعی	sekundarn	PROPN;NOM;MASC;SG;3	ADJ;NOM;FEM;SG
تبعیّت	odvisnosti	تبعیّت	odvisnost	PROPN;NOM;MASC;SG;3	N;GEN;FEM;SG
تبعیّت	odvisnost	تبعیّت	odvisnost	PROPN;NOM;MASC;SG;3	N;NOM;FEM;SG
تبعیّت	poslušnost	تبعیّت	poslušnost	PROPN;NOM;MASC;SG;3	N;NOM;FEM;SG
تبعیّت	sledim	تبعیّت	slediti	PROPN;NOM;MASC;SG;3	V;IPFV;IND;SG;1;PRS;FIN
تبعید	ločitev	تبعید	ločitev	PROPN;NOM;MASC;SG;3	N;NOM;FEM;SG
تبعید	ločevanje	تبعید	ločevanje	PROPN;NOM;MASC;SG;3	N;NOM;NEUT;SG
تبعیض	razdelek	تبعیض	razdelek	PROPN;NOM;MASC;SG;3	N;NOM;MASC;SG
تبعیض	delitev	تبعیض	delitev	PROPN;NOM;MASC;SG;3	N;NOM;FEM;SG
تبعیض	deljenje	تبعیض	deljenje	PROPN;NOM;MASC;SG;3	N;NOM;NEUT;SG
تبعیض	oddelek	تبعیض	oddelek	PROPN;NOM;MASC;SG;3	N;NOM;MASC;SG
تبعیض	divizija	تبعیض	divizija	PROPN;NOM;MASC;SG;3	N;NOM;FEM;SG
تِبن	slamico	تِبن	slamica		N;ACC;FEM;SG
تِبن	slame	تِبن	slama		N;GEN;FEM;SG
تِبن	slamo	تِبن	slama		N;ACC;FEM;SG
تبنیّ	posvojitve	تبنیّ	posvojitev	PROPN;NOM;MASC;SG;3	N;NOM;FEM;PL
تبنیّ	sprejetje	تبنیّ	sprejetje	PROPN;NOM;MASC;SG;3	N;NOM;NEUT;SG
تبنیّ	posvojitev	تبنیّ	posvojitev	PROPN;NOM;MASC;SG;3	N;NOM;FEM;SG
تبوری	tumor	تبوری	tumor	PROPN;NOM;MASC;SG;3	N;NOM;MASC;SG
تبوری	tumorja	تبوری	tumor	PROPN;NOM;MASC;SG;3	N;GEN;MASC;SG
تبوُّل	uriniranje	تبوُّل	uriniranje	PROPN;NOM;MASC;SG;3	N;NOM;NEUT;SG
تبویض	ovulacije	تبویض	ovulacija	PROPN;NOM;MASC;SG;3	N;NOM;FEM;PL
تبہ	uničena	تبہ	uničen		ADJ;NOM;FEM;SG;V.PTCP
تبہ	uničeni	تبہ	uničen		ADJ;NOM;MASC;PL;V.PTCP
تبہ	uničene	تبہ	uničen		ADJ;NOM;FEM;PL;V.PTCP
تبہ	uničen	تبہ	uničen		ADJ;NOM;INDF;MASC;SG;V.PTCP
تبہ	uničeno	تبہ	uničen		ADJ;NOM;NEUT;SG;V.PTCP
تبٔین	pojasnilo	تبٔین	pojasniti	PROPN;NOM;MASC;SG;3	N;NOM;NEUT;SG
تبٔین	razjasnitev	تبٔین	razjasnitev	PROPN;NOM;MASC;SG;3	N;NOM;FEM;SG
تبٔین	pojasnitev	تبٔین	pojasnitev	PROPN;NOM;MASC;SG;3	N;NOM;FEM;SG
تبٔین	pojasnilo	تبٔین	pojasniti	PROPN;NOM;MASC;SG;3	N;NOM;NEUT;SG
تبٔین	obrazložitev	تبٔین	obrazložitev	PROPN;NOM;MASC;SG;3	N;NOM;FEM;SG
تبٔین	razlaga	تبٔین	razlagati	PROPN;NOM;MASC;SG;3	N;NOM;FEM;SG
تپ	jezo	تپ	jeza		N;ACC;FEM;SG
تپ	jeza	تپ	jeza		N;NOM;FEM;SG
تپ	vročina	تپ	vročina		N;NOM;FEM;SG
تپ	pipe	تپ	pipa		N;NOM;FEM;SG
تپ	fury	تپ	fury		N;NOM;MASC;SG
تپ	bes	تپ	bes		N;NOM;MASC;SG
تپ	predanost	تپ	predanost		N;NOM;FEM;SG
تپ	vdanost	تپ	vdanost		N;NOM;FEM;SG
تپاک	toplota	تپاک	toplota	PROPN;NOM;MASC;SG;3	N;NOM;FEM;SG
تپاک	toplino	تپاک	toplina	PROPN;NOM;MASC;SG;3	N;ACC;FEM;SG
تپاں	nelagodno	تپاں	nelagodno		ADV
تپاں	nemirna	تپاں	nemiren		ADJ;NOM;FEM;SG
تپاں	nemirnih	تپاں	nemiren		ADJ;GEN;MASC;PL
تپاں	nemiren	تپاں	nemiren		ADJ;NOM;INDF;MASC;SG
تپاں	nemirni	تپاں	nemiren		ADJ;NOM;MASC;PL
تپاں	vroče	تپاں	vroč		ADJ;NOM;NEUT;SG
تپاں	vroč	تپاں	vroč		ADJ;NOM;INDF;MASC;SG
تپاں	vroča	تپاں	vroč		ADJ;NOM;FEM;SG
تپاں	razburjen	تپاں	razburjen		ADJ;NOM;INDF;MASC;SG;V.PTCP
تپانا	topla	تپانا	toplo	PROPN;NOM;MASC;SG;3	ADJ;NOM;FEM;SG
تپانا	topel	تپانا	topel	PROPN;NOM;MASC;SG;3	ADJ;NOM;INDF;MASC;SG
تپانا	topli	تپانا	topel	PROPN;NOM;MASC;SG;3	ADJ;NOM;MASC;PL
تپانا	toplo	تپانا	toplo	PROPN;NOM;MASC;SG;3	ADV
تپانا	muke	تپانا	muka	PROPN;NOM;MASC;SG;3	N;NOM;FEM;PL
تپانا	topla	تپانا	toplo	PROPN;NOM;MASC;SG;3	ADJ;NOM;FEM;SG
تپانا	topel	تپانا	topel	PROPN;NOM;MASC;SG;3	ADJ;NOM;INDF;MASC;SG
تپانا	topli	تپانا	topel	PROPN;NOM;MASC;SG;3	ADJ;NOM;MASC;PL
تپانا	toplo	تپانا	toplo	PROPN;NOM;MASC;SG;3	ADV
تپانا	muke	تپانا	muka	PROPN;NOM;MASC;SG;3	N;NOM;FEM;PL
تپانا	vročina	تپانا	vročina	PROPN;NOM;MASC;SG;3	N;NOM;FEM;SG
تپانا	toplota	تپانا	toplota	PROPN;NOM;MASC;SG;3	N;NOM;FEM;SG
تپانا	toplote	تپانا	toplota	PROPN;NOM;MASC;SG;3	N;NOM;FEM;PL
تُپانا	kritje	تُپانا	kritje	V;MASC;SG;V.PTCP;ACT	N;NOM;NEUT;SG
تپّڑ	pogum	تپّڑ	pogum		N;NOM;MASC;SG
تپّڑ	željo	تپّڑ	želja		N;ACC;FEM;SG
تپّڑ	želja	تپّڑ	želja		N;NOM;FEM;SG
تپّڑ	poželenje	تپّڑ	poželenje		N;NOM;NEUT;SG
تپّڑ	mat	تپّڑ	mati		N;NOM;FEM;SG
تپّڑ	duh	تپّڑ	duh		N;NOM;MASC;SG
تپّڑ	ločljivost	تپّڑ	ločljivost		N;NOM;FEM;SG
تپّڑ	resolucija	تپّڑ	resolucija		N;NOM;FEM;SG
تپّڑ	zmogljivosti	تپّڑ	zmogljivost		N;GEN;FEM;SG
تپّڑ	zmogljivost	تپّڑ	zmogljivost		N;NOM;FEM;SG
تپّڑ	kapaciteta	تپّڑ	kapaciteta		N;NOM;FEM;SG
تپسّی	asketsko	تپسّی	asketski	PROPN;NOM;MASC;SG;3	ADV
تپسیا	predanost	تپسیا	predanost		N;NOM;FEM;SG
تپسیا	vdanost	تپسیا	vdanost		N;NOM;FEM;SG
تپسیا	molitev	تپسیا	molitev		N;NOM;FEM;SG
تپِش	vročina	تپِش	vročina	PROPN;NOM;MASC;SG;3	N;NOM;FEM;SG
تپِش	toplota	تپِش	toplota	PROPN;NOM;MASC;SG;3	N;NOM;FEM;SG
تپِش	toplote	تپِش	toplota	PROPN;NOM;MASC;SG;3	N;NOM;FEM;PL
تپِش	stiske	تپِش	stiska	PROPN;NOM;MASC;SG;3	N;NOM;FEM;PL
تپِش	stiska	تپِش	stiska	PROPN;NOM;MASC;SG;3	V;IPFV;IND;SG;3;PRS;FIN
تپِش	stisko	تپِش	stiska	PROPN;NOM;MASC;SG;3	N;ACC;FEM;SG
تپِش	gori	تپِش	goreti	PROPN;NOM;MASC;SG;3	
تپِش	gorenje	تپِش	gorenje	PROPN;NOM;MASC;SG;3	N;NOM;NEUT;SG
تپِش	toplota	تپِش	toplota	PROPN;NOM;MASC;SG;3	N;NOM;FEM;SG
تپِش	toplino	تپِش	toplina	PROPN;NOM;MASC;SG;3	N;ACC;FEM;SG
تپِش	vznemirjenost	تپِش	vznemirjenost	PROPN;NOM;MASC;SG;3	N;NOM;FEM;SG
تُپکچی	mušketir	تُپکچی	mušketir	PROPN;NOM;MASC;SG;3	N;NOM;MASC;SG
تُپکچی	gunner	تُپکچی	gunner	PROPN;NOM;MASC;SG;3	N;NOM;MASC;SG
تپکنا	bolečine	تپک	bolečina	V;SG;ACT	N;NOM;FEM;PL
تپکنا	bolečino	تپک	bolečina	V;SG;ACT	N;ACC;FEM;SG
تپکنا	bolečina	تپک	bolečina	V;SG;ACT	N;NOM;FEM;SG
تپن	toplota	تپن	toplota		N;NOM;FEM;SG
تپن	toplino	تپن	toplina		N;ACC;FEM;SG
تپن	vročina	تپن	vročina		N;NOM;FEM;SG
تپن	toplota	تپن	toplota		N;NOM;FEM;SG
تپن	toplote	تپن	toplota		N;NOM;FEM;PL
تپنا	sijaj	تپنا	sijaj	PROPN;NOM;MASC;SG;3	N;NOM;MASC;SG
تپنچہ	pištola	تپنچہ	pištol		N;NOM;FEM;SG
تپیدہ	žari	تپیدہ	žareti	PROPN;NOM;MASC;SG;3	N;NOM;FEM;SG
تپیدہ	nemirna	تپیدہ	nemiren	PROPN;NOM;MASC;SG;3	ADJ;NOM;FEM;SG
تپیدہ	nemirnih	تپیدہ	nemiren	PROPN;NOM;MASC;SG;3	ADJ;GEN;MASC;PL
تپیدہ	nemiren	تپیدہ	nemiren	PROPN;NOM;MASC;SG;3	ADJ;NOM;INDF;MASC;SG
تپیدہ	nemirni	تپیدہ	nemiren	PROPN;NOM;MASC;SG;3	ADJ;NOM;MASC;PL
تپیدہ	vroče	تپیدہ	vroč	PROPN;NOM;MASC;SG;3	ADJ;NOM;NEUT;SG
تپیدہ	vroč	تپیدہ	vroč	PROPN;NOM;MASC;SG;3	ADJ;NOM;INDF;MASC;SG
تپیدہ	vroča	تپیدہ	vroč	PROPN;NOM;MASC;SG;3	ADJ;NOM;FEM;SG
تت	rezultat	تت	rezultat		N;NOM;MASC;SG
تت	izid	تت	izid		N;NOM;MASC;SG
تت	res	تت	res		ADV
تت	resnično	تت	resnično		ADV
تت	true	تت	true		N;NOM;MASC;SG
تت	resnična	تت	resničen		ADJ;NOM;FEM;SG
تت	resnica	تت	resnica		N;NOM;FEM;SG
تت	čisti	تت	čist		ADJ;NOM;DEF;MASC;SG
تت	čista	تت	čist		ADJ;NOM;FEM;SG
تت	bistva	تت	bistvo		N;GEN;NEUT;SG
تت	bistvo	تت	bistvo		N;NOM;NEUT;SG
تت	element	تت	element		N;NOM;MASC;SG
تت	iskrena	تت	iskren		ADJ;NOM;FEM;SG
تت	iskrene	تت	iskren		ADJ;NOM;FEM;PL
تت	iskreni	تت	iskren		ADJ;NOM;MASC;PL
تت	iskren	تت	iskren		ADJ;NOM;INDF;MASC;SG
تتّا	jezna	تتّا	jezen		ADJ;NOM;FEM;SG
تتّا	jezen	تتّا	jezen		ADJ;NOM;INDF;MASC;SG
تتّا	jezni	تتّا	jezen		ADJ;NOM;MASC;PL
تتّا	jezno	تتّا	jezno		ADV
تتّا	besni	تتّا	besen		ADJ;NOM;MASC;PL
تتّا	besen	تتّا	besen		N;NOM;MASC;SG
تتّا	besna	تتّا	besen		ADJ;NOM;FEM;SG
تتّا	drzni	تتّا	drzen		ADJ;NOM;DEF;MASC;SG
تتّا	vroče	تتّا	vroč		ADJ;NOM;NEUT;SG
تتّا	vroč	تتّا	vroč		ADJ;NOM;INDF;MASC;SG
تتّا	vroča	تتّا	vroč		ADJ;NOM;FEM;SG
تتّا	vrelo	تتّا	vrel		ADJ;NOM;NEUT;SG;V.PTCP
تتّا	vre	تتّا	vreti		V;IPFV;IND;SG;3;PRS;FIN
تتّا	navdušeno	تتّا	navdušeno		ADJ;NOM;NEUT;SG;V.PTCP
تتّا	navdušeni	تتّا	navdušen		ADJ;NOM;MASC;PL;V.PTCP
تتّا	topla	تتّا	toplo		ADJ;NOM;FEM;SG
تتّا	topel	تتّا	topel		ADJ;NOM;INDF;MASC;SG
تتّا	topli	تتّا	topel		ADJ;NOM;MASC;PL
تتّا	toplo	تتّا	toplo		ADV
تتاتائولا	hasty	تتاتائولا	hasty	PROPN;NOM;MASC;SG;3	
تتاتائولا	izpuščaji	تتاتائولا	izpuščati	PROPN;NOM;MASC;SG;3	N;NOM;MASC;PL
تتاتائولا	izpuščaj	تتاتائولا	izpuščaj	PROPN;NOM;MASC;SG;3	N;NOM;MASC;SG
تتابُع	zaporedna	تتابُع	zaporeden	PROPN;NOM;MASC;SG;3	ADJ;NOM;FEM;SG
تتابُع	zaporedni	تتابُع	zaporeden	PROPN;NOM;MASC;SG;3	ADJ;NOM;MASC;SG
تتابُع	neprekinjen	تتابُع	neprekinjen	PROPN;NOM;MASC;SG;3	ADJ;NOM;INDF;MASC;SG
تتابُع	neprekinjeno	تتابُع	neprekinjen	PROPN;NOM;MASC;SG;3	ADV
تتبُّع	imitacija	تتبُّع	imitacija	PROPN;NOM;MASC;SG;3	N;NOM;FEM;SG
تتری	belle	تتری	belle	PROPN;NOM;MASC;SG;3	
تِتری	metulja	تِتری	metulja	PROPN;NOM;MASC;SG;3	N;NOM;MASC;SG
تِتری	metulj	تِتری	metulja	PROPN;NOM;MASC;SG;3	N;NOM;MASC;SG
تُتق	šotor	تُتق	šotor	PROPN;NOM;MASC;SG;3	N;NOM;MASC;SG
تُتلانا	lisp	تُتلانا	lisp	V;SG;NFIN;ACT	N;NOM;MASC;SG
تِتلی	belle	تِتلی	belle	PROPN;NOM;MASC;SG;3	
تِتلی	metulja	تِتلی	metulja	PROPN;NOM;MASC;SG;3	N;NOM;MASC;SG
تِتلی	metulj	تِتلی	metulja	PROPN;NOM;MASC;SG;3	N;NOM;MASC;SG
تِتمبا	spor	تِتمبا	spor	PROPN;NOM;MASC;SG;3	N;NOM;MASC;SG
تِتمبا	zarota	تِتمبا	zarota	PROPN;NOM;MASC;SG;3	N;NOM;FEM;SG
تِتمبا	zaroto	تِتمبا	zarota	PROPN;NOM;MASC;SG;3	N;ACC;FEM;SG
تِتمبا	fix	تِتمبا	fix	PROPN;NOM;MASC;SG;3	N;NOM;MASC;SG
تِتمبا	skrbi	تِتمبا	skrbeti	PROPN;NOM;MASC;SG;3	V;IPFV;IND;SG;3;PRS;FIN
تِتمبا	ovira	تِتمبا	ovira	PROPN;NOM;MASC;SG;3	N;NOM;FEM;SG
تتِمّہ	dodatek	تتِمّہ	dodatek	PROPN;NOM;MASC;SG;3	N;NOM;MASC;SG
تتِمّہ	dopolnilo	تتِمّہ	dopolniti	PROPN;NOM;MASC;SG;3	V;PFV;NEUT;SG;V.PTCP
تتِمّہ	dodatek	تتِمّہ	dodatek	PROPN;NOM;MASC;SG;3	N;NOM;MASC;SG
تتِمّہ	slepič	تتِمّہ	slepič	PROPN;NOM;MASC;SG;3	N;NOM;MASC;SG
تتِمّہ	epilog	تتِمّہ	epilog	PROPN;NOM;MASC;SG;3	N;NOM;MASC;SG
تتِمّہ	postscript	تتِمّہ	postscript	PROPN;NOM;MASC;SG;3	N;NOM;MASC;SG
تتمیم	zaključek	تتمیم	zaključek	PROPN;NOM;MASC;SG;3	N;NOM;MASC;SG
تتمیم	dokončanje	تتمیم	dokončanje	PROPN;NOM;MASC;SG;3	N;NOM;NEUT;SG
تتمیم	dosežek	تتمیم	dosežek	PROPN;NOM;MASC;SG;3	N;NOM;MASC;SG
تتمیم	popolnost	تتمیم	popolnost	PROPN;NOM;MASC;SG;3	N;NOM;FEM;SG
تتّوتھمبو	preprečevanje	تتّوتھمبو	preprečevanje	PROPN;NOM;MASC;SG;3	N;NOM;NEUT;SG
تتّوتھمبو	preverjanje	تتّوتھمبو	preverjanje	PROPN;NOM;MASC;SG;3	N;NOM;NEUT;SG
تتیّا	pameten	تتیّا	pameten	PROPN;NOM;MASC;SG;3	ADJ;NOM;INDF;MASC;SG
تتیّا	prebrisano	تتیّا	prebrisan	PROPN;NOM;MASC;SG;3	ADJ;NOM;NEUT;SG;V.PTCP
تتیّا	domiselno	تتیّا	domiselno	PROPN;NOM;MASC;SG;3	ADV
تتیّا	ostri	تتیّا	oster	PROPN;NOM;MASC;SG;3	ADJ;NOM;MASC;PL
تتیّا	oster	تتیّا	oster	PROPN;NOM;MASC;SG;3	ADJ;NOM;INDF;MASC;SG
تتیّا	ostra	تتیّا	oster	PROPN;NOM;MASC;SG;3	ADJ;NOM;FEM;SG
تتیّا	ostro	تتیّا	ostro	PROPN;NOM;MASC;SG;3	ADV
تتیّا	sharp	تتیّا	sharpa	PROPN;NOM;MASC;SG;3	N;NOM;MASC;SG
تتھا	tudi	تتھا	tudi	PROPN;NOM;MASC;SG;3	PART
تٹ	naklon	تٹ	naklon		N;NOM;MASC;SG
تٹ	nagib	تٹ	nagib		N;NOM;MASC;SG
تٹ	obzorje	تٹ	obzorje		N;NOM;NEUT;SG
تٹ	obzorja	تٹ	obzorje		N;NOM;NEUT;PL
تثلیث	trine	تثلیث	triniti	N;NOM;MASC;SG;3	
تثلیث	son	تثلیث	son	N;NOM;MASC;SG;3	
تثنیہ	podvojitev	تثنیہ	podvojitev	PROPN;NOM;MASC;SG;3	N;NOM;FEM;SG
تجاذُب	zanimivost	تجاذُب	zanimivost	PROPN;NOM;MASC;SG;3	N;NOM;FEM;SG
تجاذُب	atrakcija	تجاذُب	atrakcija	PROPN;NOM;MASC;SG;3	N;NOM;FEM;SG
تجاذُب	privlačnosti	تجاذُب	privlačnost	PROPN;NOM;MASC;SG;3	N;GEN;FEM;SG
تجاذُب	privlačnost	تجاذُب	privlačnost	PROPN;NOM;MASC;SG;3	N;NOM;FEM;SG
تُجّار	trgovci	تُجّار	trgovec	PROPN;NOM;MASC;SG;3	N;NOM;MASC;PL
تجارِب	doživetja	تجارِب	doživetje	PROPN;NOM;MASC;SG;3	N;NOM;NEUT;PL
تجارِب	izkušnje	تجارِب	izkušnja	PROPN;NOM;MASC;SG;3	N;NOM;FEM;PL
تِجارت	prometni	تِجارت	prometen	N;NOM;MASC;SG;3	ADJ;NOM;MASC;SG
تِجارت	posli	تِجارت	posel	N;NOM;MASC;SG;3	N;NOM;MASC;PL
تِجارتی	reklama	تِجارتی	reklama	ADJ;NOM	N;NOM;FEM;SG
تِجارتی	komercialno	تِجارتی	komercialen	ADJ;NOM	ADV
تِجارتی	poslovanje	تِجارتی	poslovanje	ADJ;NOM	N;NOM;NEUT;SG
تِجارتی	posel	تِجارتی	posel	ADJ;NOM	N;NOM;MASC;SG
تِجارتی	posli	تِجارتی	posel	ADJ;NOM	N;NOM;MASC;PL
تجاسُر	pogum	تجاسُر	pogum	PROPN;NOM;MASC;SG;3	N;NOM;MASC;SG
تجاسُر	drzno	تجاسُر	drzno	PROPN;NOM;MASC;SG;3	ADV
تجاسُر	drzen	تجاسُر	drzen	PROPN;NOM;MASC;SG;3	ADJ;NOM;INDF;MASC;SG
تجاسُر	drzni	تجاسُر	drzen	PROPN;NOM;MASC;SG;3	ADJ;NOM;DEF;MASC;SG
تجاسُر	drzna	تجاسُر	drzno	PROPN;NOM;MASC;SG;3	ADJ;NOM;FEM;SG
تجاوُز	odstopanje	تجاوُز	odstopanje	PROPN;NOM;MASC;SG;3	N;NOM;NEUT;SG
تجاوُز	odklon	تجاوُز	odklon	PROPN;NOM;MASC;SG;3	N;NOM;MASC;SG
تجاوُز	odmik	تجاوُز	odmik	PROPN;NOM;MASC;SG;3	N;NOM;MASC;SG
تجاوُز	prestopek	تجاوُز	prestopek	PROPN;NOM;MASC;SG;3	N;NOM;MASC;SG
تجاہُد	prizadevanje	تجاہُد	prizadevanje	PROPN;NOM;MASC;SG;3	N;NOM;NEUT;SG
تجاہُد	poskušam	تجاہُد	poskušati	PROPN;NOM;MASC;SG;3	V;IPFV;IND;SG;1;PRS;FIN
تجاہُل	apatija	تجاہُل	apatija	PROPN;NOM;MASC;SG;3	N;NOM;FEM;SG
تجاہُل	brezbrižnost	تجاہُل	brezbrižnost	PROPN;NOM;MASC;SG;3	N;NOM;FEM;SG
تجبرُّ	trma	تجبرُّ	trm	PROPN;NOM;MASC;SG;3	
تجدُّد	inovativnost	تجدُّد	inovativnost	PROPN;NOM;MASC;SG;3	N;NOM;FEM;SG
تجدُّد	inovacije	تجدُّد	inovacija	PROPN;NOM;MASC;SG;3	N;NOM;FEM;PL
تجدُّد	inovacij	تجدُّد	inovacija	PROPN;NOM;MASC;SG;3	N;GEN;FEM;PL
تجدُّد	novosti	تجدُّد	novost	PROPN;NOM;MASC;SG;3	N;NOM;FEM;PL
تجدُّد	novost	تجدُّد	novost	PROPN;NOM;MASC;SG;3	N;NOM;FEM;SG
تجدُّد	svežino	تجدُّد	svežina	PROPN;NOM;MASC;SG;3	N;ACC;FEM;SG
تجدید	novosti	تجدید	novost	N;NOM;MASC;SG;3	N;NOM;FEM;PL
تجدید	novosti	تجدید	novost	N;NOM;MASC;SG;3	N;NOM;FEM;PL
تجدیدی	oživili	تجدیدی	oživiti	PROPN;NOM;MASC;SG;3	V;PFV;MASC;PL;V.PTCP
تجدیدی	oživeli	تجدیدی	oživeti	PROPN;NOM;MASC;SG;3	V;PFV;MASC;PL;V.PTCP
