الليثيوم	litiu	الليثيوم	litiu		N;INDF;MASC;SG
ضرر	pagube	ضَرَّر	pagubă	N;NOM;INDF;SG	N;INDF;FEM;PL
ضرر	avarii	ضَرَّر	avarie	N;NOM;INDF;SG	N;INDF;FEM;PL
ضرر	stricaciuni	ضَرَّر	stricaciune	N;NOM;INDF;SG	N;INDF;FEM;PL
الموضة	moda	مُوضَة	moda	N;NOM;DEF;SG	N;DEF;FEM;SG
الموضة	modei	مُوضَة	modă	N;NOM;DEF;SG	N;DEF;FEM;SG
الموضة	moda	مُوضَة	moda	N;NOM;DEF;SG	N;DEF;FEM;SG
الموضة	fashion	مُوضَة	fashion	N;NOM;DEF;SG	N;INDF;MASC;SG
متكرر	repetata	مُتَكَرِّر	repetata	ADJ;NOM;INDF;MASC;SG	ADJ;DEF;FEM;SG
متكرر	repetate	مُتَكَرِّر	repetat	ADJ;NOM;INDF;MASC;SG	ADJ;INDF;FEM;PL
متكرر	repetitive	مُتَكَرِّر	repetitiv	ADJ;NOM;INDF;MASC;SG	ADJ;INDF;FEM;PL
متكرر	recurente	مُتَكَرِّر	recurent	ADJ;NOM;INDF;MASC;SG	ADJ;INDF;FEM;PL
متكرر	recurente	مُتَكَرِّر	recurent	ADJ;NOM;INDF;MASC;SG	ADJ;INDF;FEM;PL
التحضير	pregatiri	تَحضِير	pregatire	N;NOM;DEF;SG	N;INDF;FEM;PL
التحضير	preparat	تَحضِير	prepara	N;NOM;DEF;SG	N;INDF;MASC;SG
التحضير	pregatire	تَحضِير	pregatire	N;NOM;DEF;SG	N;INDF;FEM;SG
التحضير	pregatire	تَحضِير	pregatire	N;NOM;DEF;SG	N;INDF;FEM;SG
التحضير	pregatirea	تَحضِير	pregatire	N;NOM;DEF;SG	N;DEF;FEM;SG
التحضير	pregatirea	تَحضِير	pregatire	N;NOM;DEF;SG	N;DEF;FEM;SG
جوليان	julian	جوليان	julian		N;INDF;MASC;SG
الصنوبر	pine	صُنُوبِر	pine	N;NOM;DEF;SG	N;INDF;MASC;SG
الصنوبر	pin	صُنُوبِر	pin	N;NOM;DEF;SG	N;INDF;MASC;SG
توت	boabe	تَوتَ	boabă		N;INDF;FEM;PL
توت	tut	تَوتَ	tut		
بيني	penny	بَينِيّ	penny		
مولود	nascut	مولود	naște	N;NOM;INDF;SG	ADJ;INDF;MASC;SG
مولود	nascuta	مولود	nascuta	N;NOM;INDF;SG	N;DEF;FEM;SG
مولود	nascut	مولود	naște	N;NOM;INDF;SG	ADJ;INDF;MASC;SG
العاصفة	furtuna	عَاصِفَة	furtună	N;NOM;DEF;SG	N;DEF;FEM;SG
العاصفة	furtuna	عَاصِفَة	furtună	N;NOM;DEF;SG	N;DEF;FEM;SG
العاصفة	storm	عَاصِفَة	storm	N;NOM;DEF;SG	N;INDF;MASC;SG
الكهنة	preoti	كُهنَة	preoti	N;NOM;DEF;SG	N;INDF;MASC;PL
الكهنة	popii	كُهنَة	popă	N;NOM;DEF;SG	N;DEF;MASC;PL
الكهنة	preotii	كُهنَة	preotie	N;NOM;DEF;SG	N;DEF;MASC;PL
مربعة	patrat	مُرَبَّع	patrat	ADJ;NOM;INDF;FEM;SG	N;INDF;MASC;SG
مربعة	square	مُرَبَّع	square	ADJ;NOM;INDF;FEM;SG	N;INDF;MASC;SG
مربعة	patrat	مُرَبَّع	patrat	ADJ;NOM;INDF;FEM;SG	N;INDF;MASC;SG
العمالة	muncitoresc	عَمَالَة	muncitoresc	N;NOM;DEF;SG	ADJ;INDF;MASC;SG
العمالة	angajare	عَمَالَة	angajare	N;NOM;DEF;SG	N;INDF;FEM;SG
التمثال	statuia	تَمَثَّال	statuie	N;NOM;DEF;SG	N;DEF;FEM;SG
التمثال	statuie	تَمَثَّال	statuie	N;NOM;DEF;SG	N;INDF;FEM;SG
فارغة	gol	فارغة	gol	ADJ;NOM;INDF;FEM;SG	N;INDF;MASC;SG
فارغة	goale	فارغة	gol	ADJ;NOM;INDF;FEM;SG	ADJ;INDF;FEM;PL
فارغة	goala	فارغة	gol	ADJ;NOM;INDF;FEM;SG	N;DEF;FEM;SG
فارغة	goala	فارغة	gol	ADJ;NOM;INDF;FEM;SG	N;DEF;FEM;SG
الرجم	lapidare	رَجم	lapidare	N;NOM;DEF;SG	N;INDF;FEM;PL
خطية	scrisa	خَطِّيّ	scrisa	ADJ;NOM;INDF;FEM;SG	ADJ;DEF;FEM;SG
خطية	scris	خَطِّيّ	scris	ADJ;NOM;INDF;FEM;SG	N;INDF;MASC;SG
خطية	scrise	خَطِّيّ	scrie	ADJ;NOM;INDF;FEM;SG	V;IND;SG;3;PST;FIN
خطية	scrisa	خَطِّيّ	scrisa	ADJ;NOM;INDF;FEM;SG	ADJ;DEF;FEM;SG
خطية	liniare	خَطِّيّ	liniar	ADJ;NOM;INDF;FEM;SG	ADJ;INDF;FEM;PL
خطية	liniara	خَطِّيّ	liniară	ADJ;NOM;INDF;FEM;SG	ADJ;DEF;FEM;SG
الخميني	khomeini	خَمِينِيّ	khomein		N;INDF;MASC;PL
السموم	otravuri	سُمُوم	otrav	N;NOM;DEF;PL	N;INDF;FEM;PL
السموم	toxine	سُمُوم	toxin	N;NOM;DEF;PL	N;INDF;FEM;PL
السموم	toxinele	سُمُوم	toxin	N;NOM;DEF;PL	N;DEF;FEM;PL
انجلترا	anglia	إِنجِلتِرَا	anglie		PROPN
انجلترا	england	إِنجِلتِرَا	england		PROPN
وود	lemn	وَودَ	lemn		N;INDF;MASC;SG
وود	lemnul	وَودَ	lemn		N;DEF;MASC;SG
وود	wood	وَودَ	wood		PROPN
وود	lemne	وَودَ	lemn		N;INDF;FEM;PL
الحزام	curea	حِزَام	curie	N;NOM;DEF;SG	N;DEF;FEM;SG
الحزام	centura	حِزَام	centură	N;NOM;DEF;SG	N;DEF;FEM;SG
الحزام	centura	حِزَام	centură	N;NOM;DEF;SG	N;DEF;FEM;SG
سعيدة	fericita	سَعِيد	fericita	ADJ;NOM;INDF;FEM;SG	ADJ;DEF;FEM;SG
سعيدة	fericita	سَعِيد	fericita	ADJ;NOM;INDF;FEM;SG	ADJ;DEF;FEM;SG
سعيدة	happy	سَعِيد	happy	ADJ;NOM;INDF;FEM;SG	
القفز	sarituri	قَفز	sarit	N;NOM;DEF;SG	N;INDF;FEM;PL
التحرر	emancipare	تَحَرُّر	emancipare	N;NOM;DEF;SG	N;INDF;FEM;SG
التحرر	eliberare	تَحَرُّر	eliberare	N;NOM;DEF;SG	N;INDF;FEM;SG
التحرر	eliberarea	تَحَرُّر	eliberare	N;NOM;DEF;SG	N;DEF;FEM;SG
القوارب	barci	قَارِبَة	barcă	N;NOM;DEF;PL	N;INDF;FEM;PL
القوارب	barci	قَارِبَة	barcă	N;NOM;DEF;PL	N;INDF;FEM;PL
الخنزير	purcel	خِنزِير	purcel	N;NOM;DEF;SG	N;INDF;MASC;SG
الخنزير	porc	خِنزِير	porc	N;NOM;DEF;SG	N;INDF;MASC;SG
تدقيق	verific	تَدقِيق	verifica	N;NOM;INDF;SG	V;IND;SG;1;PRS;FIN
تدقيق	verificarea	تَدقِيق	verificare	N;NOM;INDF;SG	N;DEF;FEM;SG
الانسان	umane	إِنسَان	uman	N;NOM;DEF;SG	ADJ;INDF;FEM;PL
الانسان	om	إِنسَان	om	N;NOM;DEF;SG	N;INDF;MASC;SG
الانسان	umana	إِنسَان	umană	N;NOM;DEF;SG	ADJ;DEF;FEM;SG
الانسان	uman	إِنسَان	uman	N;NOM;DEF;SG	ADJ;INDF;MASC;SG
رونالد	ronald	رُونَالد	ronald		PROPN
المنبع	amonte	مَنبَع	amonte	N;NOM;DEF;SG	
المعرفية	cognitive	مَعرِفِيّ	cognitiv	N;NOM;DEF;SG	ADJ;INDF;FEM;PL
كوين	quinn	كُوَين	quinn		PROPN
لوكاس	lucas	لوكاس	lucas		PROPN
ستين	sixty	سِتُّون	sixty	NUM;NOM;INDF	N;INDF;MASC
كفاية	destul	كِفَايَة	destul	N;NOM;INDF;SG	ADV
التقاط	catch	اِلتِقَاط	catch	N;NOM;INDF;SG	
التقاط	prinde	اِلتِقَاط	prinde	N;NOM;INDF;SG	V;IND;SG;3;PRS;FIN
التقاط	captura	اِلتِقَاط	captură	N;NOM;INDF;SG	N;DEF;FEM;SG
التقاط	captura	اِلتِقَاط	captură	N;NOM;INDF;SG	N;DEF;FEM;SG
التقاط	captureaza	اِلتِقَاط	capturează	N;NOM;INDF;SG	V;IND;SG;3;IPFV;FIN
التقاط	capturarea	اِلتِقَاط	capturare	N;NOM;INDF;SG	N;DEF;FEM;SG
التقاط	captura	اِلتِقَاط	captură	N;NOM;INDF;SG	N;DEF;FEM;SG
التقاط	captura	اِلتِقَاط	captură	N;NOM;INDF;SG	N;DEF;FEM;SG
التقاط	capturare	اِلتِقَاط	capturare	N;NOM;INDF;SG	N;INDF;FEM;SG
التقاط	captare	اِلتِقَاط	captare	N;NOM;INDF;SG	N;INDF;FEM;SG
القماش	carpa	قِمَاش	carpa	N;NOM;DEF;SG	N;DEF;FEM;SG
فكرية	intelectuale	فِكرِيّ	intelectual	ADJ;NOM;INDF;FEM;SG	ADJ;INDF;FEM;PL
فكرية	intelectuali	فِكرِيّ	intelectual	ADJ;NOM;INDF;FEM;SG	N;INDF;MASC;PL
فكرية	intelectuala	فِكرِيّ	intelectual	ADJ;NOM;INDF;FEM;SG	ADJ;DEF;FEM;SG
جرير	greer	جَرِير	greer		PROPN
الحيتان	balenele	حَيَتَان	balenă		N;DEF;FEM;PL
الحيتان	balene	حَيَتَان	balen		N;INDF;FEM;PL
بقعة	pata	بقعة	pată	N;NOM;INDF;SG	N;DEF;FEM;SG
بقعة	pata	بقعة	pată	N;NOM;INDF;SG	N;DEF;FEM;SG
الرقبة	gat	رَقبَة	gat	N;NOM;DEF;SG	
الرقبة	gat	رَقبَة	gat	N;NOM;DEF;SG	
الرقبة	gatul	رَقبَة	gat	N;NOM;DEF;SG	N;DEF;MASC;SG
المزرعة	ferma	مَزرَعَة	fermă	N;NOM;DEF;SG	N;DEF;FEM;SG
المزرعة	ferma	مَزرَعَة	fermă	N;NOM;DEF;SG	N;DEF;FEM;SG
الطماطم	rosii	طَمَاطِم	ros	N;NOM;DEF;SG	N;INDF;FEM;PL
الطماطم	rosii	طَمَاطِم	ros	N;NOM;DEF;SG	N;INDF;FEM;PL
الطماطم	rosii	طَمَاطِم	ros	N;NOM;DEF;SG	N;INDF;FEM;PL
الطماطم	rosii	طَمَاطِم	ros	N;NOM;DEF;SG	N;INDF;FEM;PL
الطماطم	tomate	طَمَاطِم	tomată	N;NOM;DEF;SG	N;INDF;FEM;PL
الطماطم	rosii	طَمَاطِم	ros	N;NOM;DEF;SG	N;INDF;FEM;PL
الطماطم	rosii	طَمَاطِم	ros	N;NOM;DEF;SG	N;INDF;FEM;PL
اطلاق	lansare	إِطلَاق	lansare	N;NOM;INDF;SG	N;INDF;FEM;SG
اطلاق	lansarea	إِطلَاق	lansare	N;NOM;INDF;SG	N;DEF;FEM;SG
اطلاق	lansare	إِطلَاق	lansare	N;NOM;INDF;SG	N;INDF;FEM;SG
اطلاق	lanseaza	إِطلَاق	lansează	N;NOM;INDF;SG	V;IND;SG;3;IPFV;FIN
اطلاق	lansarea	إِطلَاق	lansare	N;NOM;INDF;SG	N;DEF;FEM;SG
سانتوس	santos	سانتوس	santos		PROPN
تنظيف	curatenie	تَنظِيف	curatenie	N;NOM;INDF;SG	N;INDF;FEM;SG
تنظيف	curatarea	تَنظِيف	curatare	N;NOM;INDF;SG	N;DEF;FEM;SG
تنظيف	curatare	تَنظِيف	curatare	N;NOM;INDF;SG	N;INDF;FEM;SG
تنظيف	curatenie	تَنظِيف	curatenie	N;NOM;INDF;SG	N;INDF;FEM;SG
هرقل	hercules	هرقل	hercules		PROPN
هرقل	hercule	هرقل	herc		
ستانلي	stanley	ستانلي	stanley		PROPN
التشريعات	legislatia	تَشرِيع	legislatie	N;NOM;DEF;PL	N;DEF;FEM;SG
التشريعات	legislatie	تَشرِيع	legislatie	N;NOM;DEF;PL	N;INDF;FEM;SG
سمة	tematica	سِمَّة	tematică	N;NOM;INDF;SG	N;DEF;FEM;SG
سمة	tematica	سِمَّة	tematică	N;NOM;INDF;SG	N;DEF;FEM;SG
سمة	tema	سِمَّة	temă	N;NOM;INDF;SG	N;DEF;FEM;SG
سمة	tema	سِمَّة	temă	N;NOM;INDF;SG	N;DEF;FEM;SG
سمة	caracteristica	سِمَّة	caracteristică	N;NOM;INDF;SG	N;DEF;FEM;SG
سمة	caracteristica	سِمَّة	caracteristică	N;NOM;INDF;SG	N;DEF;FEM;SG
سمة	trasatura	سِمَّة	trasatură	N;NOM;INDF;SG	N;DEF;FEM;SG
بارما	parma	بَارِم	parmă		PROPN
محفوظة	rezervata	مَحفُوظ	rezervata	N;NOM;INDF;SG	ADJ;DEF;FEM;SG
محفوظة	rezervat	مَحفُوظ	rezervat	N;NOM;INDF;SG	ADJ;INDF;MASC;SG
محفوظة	rezervate	مَحفُوظ	rezerva	N;NOM;INDF;SG	ADJ;INDF;FEM;PL
يونكس	unix	يُونكس	unix		N;INDF;MASC;SG
الملايين	milioane	مِليُون	milion	NUM;NOM;DEF;PL	NUM;INDF;FEM;PL
مطبوع	tiparite	مُطبَو	tiparit	ADJ;NOM;INDF;MASC;SG	ADJ;INDF;FEM;PL
مطبوع	tiparita	مُطبَو	tiparită	ADJ;NOM;INDF;MASC;SG	ADJ;DEF;FEM;SG
مطبوع	imprimate	مُطبَو	imprima	ADJ;NOM;INDF;MASC;SG	ADJ;INDF;FEM;PL
مستقيم	drepte	مُستَقِيم	drept		ADJ;INDF;FEM;PL
مستقيم	direct	مُستَقِيم	direct		ADV
مستقيم	drept	مُستَقِيم	drept		
جبريل	gabriel	جبريل	gabriel		PROPN
جداول	tabelele	جَدوَل	tabel	N;NOM;INDF;PL	N;DEF;FEM;PL
جداول	orare	جَدوَل	orare	N;NOM;INDF;PL	ADJ;INDF;FEM;PL
مفاعل	reactorul	مُفَاعِل	reactor	N;NOM;INDF;SG	N;DEF;MASC;SG
خديجة	khadija	خَدِيج	khadija		N;DEF;FEM;SG
الذئب	lup	ذِئب	lup	N;NOM;DEF;SG	N;INDF;MASC;SG
الذئب	wolf	ذِئب	wolf	N;NOM;DEF;SG	PROPN
الذئب	lupul	ذِئب	lup	N;NOM;DEF;SG	N;DEF;MASC;SG
الفخار	ceramica	فِخَار	ceramică	N;NOM;DEF;SG	N;DEF;FEM;SG
الفخار	ceramica	فِخَار	ceramică	N;NOM;DEF;SG	N;DEF;FEM;SG
سحاب	nori	سَحَّاب	nor	N;NOM;INDF;SG	N;INDF;MASC;PL
سحاب	norilor	سَحَّاب	noare	N;NOM;INDF;SG	N;DEF;MASC;PL
سحاب	norii	سَحَّاب	nor	N;NOM;INDF;SG	N;DEF;MASC;PL
سحاب	cloud	سَحَّاب	cloud	N;NOM;INDF;SG	
حافلة	autobuzul	حَافِلَة	autobuz	N;NOM;INDF;SG	N;DEF;MASC;SG
الرفع	ridicare	رَفع	ridicare	N;NOM;DEF;SG	N;INDF;FEM;SG
الرفع	ridicarea	رَفع	ridicare	N;NOM;DEF;SG	N;DEF;FEM;SG
مبتدئ	incepatoare	مُبتَدَع	incepator	N;NOM;INDF;SG	ADJ;INDF;FEM
مشعل	baliza	مشعل	baliză		N;DEF;FEM;SG
مشعل	beacon	مشعل	beacon		N;INDF;MASC;SG
مشعل	baliza	مشعل	baliză		N;DEF;FEM;SG
محليا	locale	مَحَلِّيّ	local	ADJ;ACC;INDF;MASC;SG	ADJ;INDF;FEM;PL
محليا	localnic	مَحَلِّيّ	localnic	ADJ;ACC;INDF;MASC;SG	N;INDF;MASC;SG
محليا	locala	مَحَلِّيّ	locală	ADJ;ACC;INDF;MASC;SG	ADJ;DEF;FEM;SG
مكسيكي	mexicana	مكسيكي	mexicana	ADJ;NOM;INDF;MASC;SG	ADJ;DEF;FEM;SG
مكسيكي	mexicani	مكسيكي	mexican	ADJ;NOM;INDF;MASC;SG	N;INDF;MASC;PL
مكسيكي	mexicana	مكسيكي	mexicana	ADJ;NOM;INDF;MASC;SG	ADJ;DEF;FEM;SG
مكسيكي	mexicane	مكسيكي	mexican	ADJ;NOM;INDF;MASC;SG	ADJ;INDF;FEM;PL
تشو	chu	تشو	chu		N;INDF;MASC;SG
تشو	cho	تشو	cho		N;INDF;MASC;SG
اليوتيوب	youtube	اليوتيوب	youtubă	N;NOM;DEF;SG	
الجراثيم	germeni	جَرَاثُوم	germen		N;INDF;MASC;PL
الجراثيم	microbii	جَرَاثُوم	microbie		N;DEF;MASC;PL
الجراثيم	microbi	جَرَاثُوم	microbi		N;INDF;MASC;PL
الكونية	cosmice	كُونِيّ	cosmic	ADJ;NOM;DEF;FEM;SG	ADJ;INDF;FEM;PL
الكونية	cosmica	كُونِيّ	cosmica	ADJ;NOM;DEF;FEM;SG	ADJ;DEF;FEM;SG
الكونية	cosmic	كُونِيّ	cosmic	ADJ;NOM;DEF;FEM;SG	ADJ;INDF;MASC;SG
باسكال	pascal	باسكال	pascal		N;INDF;MASC;SG
فرنسيس	francis	فَرَنسِيس	francis		PROPN
فرنسيس	francisc	فَرَنسِيس	francisc		PROPN
العيوب	defecte	عَيب	defect	N;NOM;DEF;PL	N;INDF;FEM;PL
العيوب	defecte	عَيب	defect	N;NOM;DEF;PL	N;INDF;FEM;PL
رونالدو	ronaldo	رُونَالدُو	ronaldo		N;INDF;MASC;SG
مغطاة	acoperita	مُغَطَّا	acoperit	ADJ;NOM;INDF;FEM;SG	ADJ;DEF;FEM;SG
مغطاة	acoperite	مُغَطَّا	acoperit	ADJ;NOM;INDF;FEM;SG	ADJ;INDF;FEM;PL
بيلا	bella	بَيل	bella		N;DEF;FEM;SG
نزلت	descarcat	نَزَل	descarca	V;PFV;FEM;SG;3;ACT	ADJ;INDF;MASC;SG
نزلت	descarcat	نَزَل	descarca	V;PFV;FEM;SG;3;ACT	ADJ;INDF;MASC;SG
نزلت	descarcate	نَزَل	descarca	V;PFV;FEM;SG;3;ACT	ADJ;INDF;FEM;PL
ملبورن	melbourne	ملبورن	melbournă		N;INDF;MASC;SG
صيغ	formulele	صَيغ	formulă	N;NOM;INDF;SG	N;DEF;FEM;PL
صيغ	formule	صَيغ	formulă	N;NOM;INDF;SG	N;INDF;FEM;PL
بستان	grove	بستان	grov		PROPN
بستان	livada	بستان	livadă		N;DEF;FEM;SG
بستان	livada	بستان	livadă		N;DEF;FEM;SG
معاناة	suferinta	مُعَانَاة	suferint	N;NOM;INDF;SG	N;DEF;FEM;SG
معاناة	suferinta	مُعَانَاة	suferint	N;NOM;INDF;SG	N;DEF;FEM;SG
معاناة	suferind	مُعَانَاة	suferi	N;NOM;INDF;SG	V;V.MSDR
العبارات	frazele	عِبَارَة	frază	N;NOM;DEF;PL	N;DEF;FEM;PL
العبارات	fraze	عِبَارَة	frază	N;NOM;DEF;PL	N;INDF;FEM;PL
العبارات	expresii	عِبَارَة	expresie	N;NOM;DEF;PL	N;INDF;FEM;PL
البلوغ	pubertate	بَلوَغ	pubertate	N;NOM;DEF;SG	N;INDF;FEM;PL
ثور	thor	ثُور	thor		N;INDF;MASC;SG
اكتسب	dobandite	اِكتَسَب	dobandi	V;PFV;MASC;SG;3;ACT	ADJ;INDF;FEM;PL
اكتسب	dobandita	اِكتَسَب	dobandita	V;PFV;MASC;SG;3;ACT	ADJ;DEF;FEM;SG
اكتسب	dobandit	اِكتَسَب	dobandi	V;PFV;MASC;SG;3;ACT	ADJ;INDF;MASC;SG
اكتسب	achizitionat	اِكتَسَب	achizitiona	V;PFV;MASC;SG;3;ACT	ADJ;INDF;MASC;SG
القلوب	inimi	قَلب	inimă	N;NOM;DEF;PL	N;INDF;FEM;PL
القلوب	inimile	قَلب	inimă	N;NOM;DEF;PL	N;DEF;FEM;PL
فورا	imediat	فَور	imediat	N;ACC;INDF;SG	ADV
قلادة	colierul	قُلَادَة	colier	N;NOM;INDF;SG	N;DEF;MASC;SG
سماع	audiere	سَمَاع	audiere	N;NOM;INDF;SG	N;INDF;FEM;SG
سماع	audierea	سَمَاع	audiere	N;NOM;INDF;SG	N;DEF;FEM;SG
سماع	auzul	سَمَاع	auz	N;NOM;INDF;SG	N;DEF;MASC;SG
تحطم	crash	تَحَطُّم	crash	N;NOM;INDF;SG	
الدمار	distrugere	دَمَار	distrugere	N;NOM;DEF;SG	N;INDF;FEM;SG
الدمار	distrugerea	دَمَار	distrugere	N;NOM;DEF;SG	N;DEF;FEM;SG
الدمار	distrugeri	دَمَار	distrugere	N;NOM;DEF;SG	N;INDF;FEM;PL
العنصري	rasiste	عُنصُرِيّ	rasist	ADJ;NOM;DEF;MASC;SG	ADJ;INDF;FEM;PL
العنصري	rasista	عُنصُرِيّ	rasista	ADJ;NOM;DEF;MASC;SG	ADJ;DEF;FEM;SG
العنصري	rasist	عُنصُرِيّ	rasist	ADJ;NOM;DEF;MASC;SG	ADJ;INDF;MASC;SG
كرات	bile	كُرَة	bilă		N;INDF;FEM;PL
كرات	mingi	كُرَة	minge		N;INDF;FEM;PL
ريكاردو	ricardo	ريكاردو	ricardo		PROPN
الفوج	regimentul	فَوجَة	regiment	N;NOM;DEF;SG	N;DEF;MASC;SG
الفوج	regiment	فَوجَة	regiment	N;NOM;DEF;SG	N;INDF;MASC;SG
لادن	incarcat	لادن	incarca		ADJ;INDF;MASC;SG
النرويجية	norvegiana	نُروِيجِيّ	norvegiană	N;NOM;DEF;SG	N;DEF;FEM;SG
النرويجية	norvegiene	نُروِيجِيّ	norvegian	N;NOM;DEF;SG	ADJ;INDF;FEM;PL
النرويجية	norvegian	نُروِيجِيّ	norvegian	N;NOM;DEF;SG	ADJ;INDF;MASC;SG
الملاحظة	nota	مُلَاحَظَة	notă	N;NOM;DEF;SG	N;DEF;FEM;SG
الملاحظة	nota	مُلَاحَظَة	notă	N;NOM;DEF;SG	N;DEF;FEM;SG
الملاحظة	observare	مُلَاحَظَة	observare	N;NOM;DEF;SG	N;INDF;FEM;SG
الملاحظة	observatie	مُلَاحَظَة	observatie	N;NOM;DEF;SG	N;INDF;FEM;SG
النسبي	ruda	نِسبِيّ	ruda	ADJ;NOM;DEF;MASC;SG	N;DEF;FEM;SG
النسبي	relativ	نِسبِيّ	relativ	ADJ;NOM;DEF;MASC;SG	ADV
النسبي	ruda	نِسبِيّ	ruda	ADJ;NOM;DEF;MASC;SG	N;DEF;FEM;SG
النسبي	relative	نِسبِيّ	relativ	ADJ;NOM;DEF;MASC;SG	ADJ;INDF;FEM;PL
النسبي	relativa	نِسبِيّ	relativa	ADJ;NOM;DEF;MASC;SG	ADJ;DEF;FEM;SG
خلط	amestecarea	خَلط	amestecare	N;NOM;INDF;SG	N;DEF;FEM;SG
خلط	amestecare	خَلط	amestecare	N;NOM;INDF;SG	N;INDF;FEM;SG
اواخر	tarziu	آخِر	tarziu	ADJ;NOM;INDF;MASC;PL	
اواخر	intarziat	آخِر	intarziat	ADJ;NOM;INDF;MASC;PL	ADJ;INDF;MASC;SG
اواخر	tarziu	آخِر	tarziu	ADJ;NOM;INDF;MASC;PL	
الرياضيين	sportivii	رِيَاضِيّ	sportiv	ADJ;ACC;DEF;MASC;PL	N;DEF;MASC;PL
الرياضيين	sportivi	رِيَاضِيّ	sportiv	ADJ;ACC;DEF;MASC;PL	N;INDF;MASC;PL
صافي	plasa	صافي	plasa		N;DEF;FEM;SG
صافي	net	صافي	net		N;INDF;MASC;SG
صافي	neta	صافي	neta		
صافي	plasa	صافي	plasa		N;DEF;FEM;SG
صافي	fileu	صافي	fileu		N;INDF;MASC;SG
كبر	zoom	كَبر	zoom		N;INDF;MASC;SG
اللهم	doamne	لُهِمّ	domn	N;NOM;DEF;SG	
اللهم	dumnezeu	لُهِمّ	dumnezeu	N;NOM;DEF;SG	PROPN
النية	intentie	نِيَّة	intentie	N;NOM;DEF;SG	N;INDF;FEM;SG
النية	intentia	نِيَّة	intentie	N;NOM;DEF;SG	N;DEF;FEM;SG
النية	intentie	نِيَّة	intentie	N;NOM;DEF;SG	N;INDF;FEM;SG
النية	intentie	نِيَّة	intentie	N;NOM;DEF;SG	N;INDF;FEM;SG
النية	intentia	نِيَّة	intentie	N;NOM;DEF;SG	N;DEF;FEM;SG
النية	intentie	نِيَّة	intentie	N;NOM;DEF;SG	N;INDF;FEM;SG
الرهبان	calugari	رَهَبَان	calugar	N;NOM;DEF;PL	N;INDF;MASC;PL
الرهبان	calugarii	رَهَبَان	calugarie	N;NOM;DEF;PL	N;DEF;MASC;PL
صداقة	prietenia	صَدَاقَة	prietenie	N;NOM;INDF;SG	N;DEF;FEM;SG
صداقة	prietenie	صَدَاقَة	prietenie	N;NOM;INDF;SG	N;INDF;FEM;SG
وقائع	faptele	وَقِيعَة	fapt	N;NOM;INDF;PL	N;DEF;FEM;PL
وقائع	cronica	وَقِيعَة	cronică	N;NOM;INDF;PL	N;DEF;FEM;SG
وقائع	chronicle	وَقِيعَة	chroniclă	N;NOM;INDF;PL	N;INDF;MASC;SG
زمالة	bursa	زَمَالَة	bursă	N;NOM;INDF;SG	N;DEF;FEM;SG
ودية	prietenoasa	وُدِّيّ	prietenos	ADJ;NOM;INDF;FEM;SG	ADJ;DEF;FEM;SG
ودية	amical	وُدِّيّ	amical	ADJ;NOM;INDF;FEM;SG	N;INDF;MASC;SG
ثقيلة	heavy	ثَقِيل	heavy	ADJ;NOM;INDF;FEM;SG	N;INDF;MASC;SG
ثقيلة	greu	ثَقِيل	greu	ADJ;NOM;INDF;FEM;SG	ADV
ثقيلة	grele	ثَقِيل	greu	ADJ;NOM;INDF;FEM;SG	ADJ;INDF;FEM;PL
ثقيلة	grea	ثَقِيل	greu	ADJ;NOM;INDF;FEM;SG	ADJ;INDF;FEM;SG
ثقيلة	grei	ثَقِيل	grei	ADJ;NOM;INDF;FEM;SG	ADJ;INDF;MASC;PL
الحقن	injectarea	الحقن	injectare	N;NOM;DEF;SG	N;DEF;FEM;SG
الحقن	injectie	الحقن	injectie	N;NOM;DEF;SG	N;INDF;FEM;SG
الحقن	injectare	الحقن	injectare	N;NOM;DEF;SG	N;INDF;FEM;SG
الصداع	cefalee	صِدَاع	cefalee	N;NOM;DEF;SG	N;INDF;FEM;PL
زوايا	unghiurile	زَاءِي	unghi	N;NOM;INDF;PL	N;DEF;FEM;PL
وفاء	fidelitate	وفاء	fidelitate		N;INDF;FEM;SG
وفاء	fidelitatea	وفاء	fidelitate		N;DEF;FEM;SG
وفاء	wafa	وفاء	wafa		
وفاء	indeplinirea	وفاء	indeplinire		N;DEF;FEM;SG
وفاء	loialitate	وفاء	loialitate		N;INDF;FEM;SG
وفاء	loialitatea	وفاء	loialitate		N;DEF;FEM;SG
وفاء	impliniri	وفاء	implinire		N;INDF;FEM;PL
وفاء	implinirea	وفاء	implinire		N;DEF;FEM;SG
وفاء	implinire	وفاء	implinire		N;INDF;FEM;SG
شارة	insigna	شَارَّة	insigna	N;NOM;INDF;SG	N;DEF;FEM;SG
شارة	insigna	شَارَّة	insigna	N;NOM;INDF;SG	N;DEF;FEM;SG
الرحمة	mercy	رَحمَة	mercy	N;NOM;DEF;SG	
الرحمة	mila	رَحمَة	milă	N;NOM;DEF;SG	N;DEF;FEM;SG
الرحمة	mila	رَحمَة	milă	N;NOM;DEF;SG	N;DEF;FEM;SG
مونت	mont	مونت	mont		N;INDF;MASC;SG
مونت	monte	مونت	monte		PROPN
خوارزمية	algoritmul	خُورزَمِيّ	algoritm		N;DEF;MASC;SG
خوارزمية	algoritm	خُورزَمِيّ	algorit		N;INDF;MASC;SG
المطارات	aeroporturi	مَطَار	aeroport	N;NOM;DEF;PL	N;INDF;FEM;PL
