של	шел	של	идти	PART;GEN	V;IPFV;MASC;IND;SG;PST;FIN;ACT
לנצח	победа	ניצח	победа	V;NFIN;ACT	N;INAN;NOM;FEM;SG
לנצח	навеки	ניצח	навеки	V;NFIN;ACT	ADV
לנצח	forever	ניצח	forever	V;NFIN;ACT	PROPN
לנצח	навсегда	ניצח	навсегда	V;NFIN;ACT	ADV
לנצח	вечно	ניצח	вечно	V;NFIN;ACT	ADV
מינה	мина	מינה	мина	PROPN	N;INAN;NOM;FEM;SG
יורם	geek	יורם	geek	PROPN	PROPN
יורם	йорам	יורם	хор	PROPN	N;INAN;DAT;FEM;PL
יורם	ботаник	יורם	ботаник	PROPN	N;ANIM;NOM;MASC;SG
עומדת	стою	עמד	стоять	V;FEM;SG;V.PTCP;ACT	V;IPFV;IND;SG;1;PRS;FIN;ACT
פורטוגל	португалии	פורטוגל	португалия	PROPN	N;INAN;NOM;NEUT;PL
פורטוגל	португалия	פורטוגל	португалия	PROPN	N;INAN;NOM;NEUT;SG
איינשטיין	эйнштейн	איינשטיין	эйнштейн	PROPN	N;ANIM;NOM;MASC;SG
איינשטיין	эйнштейна	איינשטיין	эйнштейн	PROPN	N;ANIM;ACC;MASC;SG
בשבי	плену	בשבי	плен		N;INAN;DAT;MASC;SG
היקף	окружности	היקף	окружность	N;MASC;SG	N;INAN;NOM;FEM;PL
פייר	пьер	פייר	пьер	PROPN	N;ANIM;NOM;MASC;SG
חשמלי	электрические	חשמל	электрический	ADJ;MASC;SG	ADJ;NOM;PL
חשמלי	электрических	חשמל	электрический	ADJ;MASC;SG	ADJ;GEN;PL
חשמלי	электрик	חשמל	электрик	ADJ;MASC;SG	N;ANIM;NOM;MASC;SG
חשמלי	electric	חשמל	electric	ADJ;MASC;SG	PROPN
המפעל	фабрика	המפעל	фабрика	PROPN	N;INAN;NOM;FEM;SG
המפעל	завод	המפעל	завод	PROPN	N;INAN;NOM;MASC;SG
נח	отдыхает	נח	отдыхать		V;IPFV;IND;SG;3;PRS;FIN;ACT
נח	ноа	נח	ноа		N;INAN;NOM;MASC;SG
נח	ной	נח	ной		N;INAN;NOM;MASC;SG
מונדיאל	фифа	מונדיאל	фиф	PROPN	N;INAN;NOM;MASC;SG
מאמין	верим	האמין	верить	V;MASC;SG;V.PTCP;ACT	V;IPFV;IND;PL;1;PRS;FIN;ACT
מאמין	верю	האמין	верить	V;MASC;SG;V.PTCP;ACT	V;IPFV;IND;SG;1;PRS;FIN;ACT
מאמין	верующим	האמין	веровать	V;MASC;SG;V.PTCP;ACT	N;ANIM;DAT;MASC;PL
בטעות	нечаянно	בטעות	нечаянно		ADV
בטעות	случайно	בטעות	случайно		ADV
הטרור	террор	הטרור	террор	PROPN	N;INAN;NOM;MASC;SG
שמחה	радости	שמחה	радость	PROPN	N;INAN;NOM;FEM;PL
שמחה	джой	שמחה	джой	PROPN	N;ANIM;NOM;FEM;SG
שמחה	радость	שמחה	радость	PROPN	N;INAN;NOM;FEM;SG
שמחה	симха	שמחה	симх	PROPN	N;INAN;NOM;FEM;SG
שמחה	счастливый	שמחה	счастливый	PROPN	ADJ;NOM;MASC;SG
שמחה	счастливая	שמחה	счастливый	PROPN	ADJ;NOM;FEM;SG
שמחה	счастливые	שמחה	счастливый	PROPN	ADJ;NOM;PL
שמחה	счастлива	שמחה	счастливый	PROPN	ADJ;FEM;SG
שמחה	счастлив	שמחה	счастливый	PROPN	ADJ;MASC;SG
שחרור	освободить	שחרור	освободить	N;MASC;SG	V;PFV;NFIN;ACT
שחרור	освобождения	שחרור	освобождение	N;MASC;SG	N;INAN;NOM;NEUT;PL
שחרור	освобождения	שחרור	освобождение	N;MASC;SG	N;INAN;NOM;NEUT;PL
מימון	финансы	מימון	финансы	N;MASC;SG	N;INAN;NOM;MASC;PL
אוטומטית	автоматические	אוטומטית	автоматический	ADV	ADJ;NOM;PL
אוטומטית	автоматическое	אוטומטית	автоматический	ADV	ADJ;NOM;NEUT;SG
אוטומטית	автоматический	אוטומטית	автоматический	ADV	ADJ;NOM;MASC;SG
אוטומטית	автоматическая	אוטומטית	автоматический	ADV	ADJ;NOM;FEM;SG
אוטומטית	автоматического	אוטומטית	автоматический	ADV	ADJ;GEN;MASC;SG
תומך	поддерживающие	תמך	поддерживать	V;MASC;SG;V.PTCP;ACT	V;IPFV;NOM;PL;PRS;V.PTCP;ACT
תומך	поддержка	תמך	поддержка	V;MASC;SG;V.PTCP;ACT	N;INAN;NOM;FEM;SG
תומך	поддержки	תמך	поддержка	V;MASC;SG;V.PTCP;ACT	N;INAN;GEN;FEM;SG
תומך	поддержка	תמך	поддержка	V;MASC;SG;V.PTCP;ACT	N;INAN;NOM;FEM;SG
תומך	поддержку	תמך	поддержка	V;MASC;SG;V.PTCP;ACT	N;INAN;ACC;FEM;SG
תומך	поддерживаю	תמך	поддерживать	V;MASC;SG;V.PTCP;ACT	V;IPFV;IND;SG;1;PRS;FIN;ACT
תומך	поддерживает	תמך	поддерживать	V;MASC;SG;V.PTCP;ACT	V;IPFV;IND;SG;3;PRS;FIN;ACT
תומך	поддерживаются	תמך	поддерживать	V;MASC;SG;V.PTCP;ACT	V;IPFV;IND;PL;3;PRS;FIN;PASS
תומך	поддерживается	תמך	поддерживать	V;MASC;SG;V.PTCP;ACT	V;IPFV;IND;SG;3;PRS;FIN;PASS
תומך	сторонник	תמך	сторонник	V;MASC;SG;V.PTCP;ACT	N;ANIM;NOM;MASC;SG
ארנסט	эрнест	ארנסט	эрнест	PROPN	N;ANIM;NOM;MASC;SG
ארנסט	эрнст	ארנסט	эрнст	PROPN	N;ANIM;NOM;MASC;SG
לימד	научил	לימד	научить	N;MASC;SG	V;PFV;MASC;IND;SG;PST;FIN;ACT
לימד	преподавал	לימד	преподавать	N;MASC;SG	V;IPFV;MASC;IND;SG;PST;FIN;ACT
הצעות	рекомендуемые	הצעה	рекомендовать	N;FEM;PL	V;IPFV;NOM;PL;PRS;V.PTCP;PASS
הצעות	предлагаемые	הצעה	предлагать	N;FEM;PL	V;IPFV;NOM;PL;PRS;V.PTCP;PASS
הצעות	предложил	הצעה	предложить	N;FEM;PL	V;PFV;MASC;IND;SG;PST;FIN;ACT
הצעות	предложено	הצעה	предложить	N;FEM;PL	V;PFV;NEUT;SG;PST;V.PTCP;PASS
ביים	направленное	ביים	направить	PROPN	V;PFV;NOM;NEUT;SG;PST;V.PTCP;PASS
ביים	направленный	ביים	направить	PROPN	V;PFV;NOM;MASC;SG;PST;V.PTCP;PASS
ביים	направлены	ביים	направить	PROPN	V;PFV;PL;PST;V.PTCP;PASS
הבכור	старшая	הבכור	старший	PROPN	ADJ;NOM;FEM;SG
ויליאמס	вильямс	ויליאמס	вильямс	PROPN	N;ANIM;DAT;MASC;PL
ויליאמס	уильямс	ויליאמס	уильямс	PROPN	N;ANIM;DAT;NEUT;PL
דרומית	южные	דרומי	южный	ADV	ADJ;NOM;PL
דרומית	южная	דרומי	южный	ADV	ADJ;NOM;FEM;SG
דרומית	южный	דרומי	южный	ADV	ADJ;NOM;MASC;SG
דרומית	южной	דרומי	южный	ADV	ADJ;INS;FEM;SG
דרומית	южное	דרומי	южный	ADV	ADJ;NOM;NEUT;SG
נסיך	принц	נסיך	принц	PROPN	N;ANIM;NOM;MASC;SG
נסיך	принс	נסיך	принс	PROPN	N;INAN;NOM;MASC;SG
נסיך	князь	נסיך	князь	PROPN	N;ANIM;NOM;MASC;SG
בבל	babel	בבל	babel	PROPN	PROPN
בבל	вавилон	בבל	вавилон	PROPN	N;INAN;NOM;MASC;SG
דונם	акров	דונם	акр	N;MASC;SG	N;INAN;GEN;MASC;PL
מחלה	болезни	מחלה	болезнь	N;FEM;SG	N;INAN;NOM;FEM;PL
מחלה	заболевания	מחלה	заболевание	N;FEM;SG	N;INAN;NOM;NEUT;PL
מחלה	болезни	מחלה	болезнь	N;FEM;SG	N;INAN;NOM;FEM;PL
מחלה	болезни	מחלה	болезнь	N;FEM;SG	N;INAN;NOM;FEM;PL
המאמר	статья	המאמר	статья	PROPN	N;INAN;NOM;FEM;SG
עופות	курица	עופה	курица	N;MASC;PL	N;INAN;NOM;FEM;SG
עופות	куриные	עופה	куриный	N;MASC;PL	ADJ;NOM;PL
קנה	купить	קנה	купить	N;MASC;SG	V;PFV;NFIN;ACT
קנה	покупать	קנה	покупать	N;MASC;SG	V;IPFV;NFIN;ACT
קנה	купили	קנה	купить	N;MASC;SG	V;PFV;IND;PL;PST;FIN;ACT
קנה	купил	קנה	купить	N;MASC;SG	V;PFV;MASC;IND;SG;PST;FIN;ACT
קנה	купила	קנה	купить	N;MASC;SG	V;PFV;FEM;IND;SG;PST;FIN;ACT
אמורה	должны	אמור	должен	ADJ;FEM;SG	ADJ;PL
גיבור	героический	גיבור	героический	N;MASC;SG	ADJ;NOM;MASC;SG
נרצחו	убита	נרצח	убить	V;PL;3;PST;MID	V;PFV;FEM;SG;PST;V.PTCP;PASS
נרצחו	убитый	נרצח	убить	V;PL;3;PST;MID	V;PFV;NOM;MASC;SG;PST;V.PTCP;PASS
נרצחו	убил	נרצח	убить	V;PL;3;PST;MID	V;PFV;MASC;IND;SG;PST;FIN;ACT
נרצחו	убит	נרצח	убить	V;PL;3;PST;MID	V;PFV;MASC;SG;PST;V.PTCP;PASS
נרצחו	убиты	נרצח	убить	V;PL;3;PST;MID	V;PFV;PL;PST;V.PTCP;PASS
בסיסי	базовые	בסיסי	базовый	ADJ;MASC;SG	ADJ;NOM;PL
בסיסי	основные	בסיסי	основной	ADJ;MASC;SG	ADJ;NOM;PL
בסיסי	basic	בסיסי	basic	ADJ;MASC;SG	PROPN
ייחודי	отличительные	ייחודי	отличительный	ADJ;MASC;SG	ADJ;NOM;PL
ייחודי	уникальные	ייחודי	уникальный	ADJ;MASC;SG	ADJ;NOM;PL
גילו	обнаружен	גילה	обнаружить	V;PL;3;PST;ACT	V;PFV;MASC;SG;PST;V.PTCP;PASS
גילו	обнаружена	גילה	обнаружить	V;PL;3;PST;ACT	V;PFV;FEM;SG;PST;V.PTCP;PASS
גילו	обнаружил	גילה	обнаружить	V;PL;3;PST;ACT	V;PFV;MASC;IND;SG;PST;FIN;ACT
גילו	обнаружено	גילה	обнаружить	V;PL;3;PST;ACT	V;PFV;NEUT;SG;PST;V.PTCP;PASS
גילו	обнаруженные	גילה	обнаружить	V;PL;3;PST;ACT	V;PFV;NOM;PL;PST;V.PTCP;PASS
עמי	ами	עם	они	PROPN	
התקבלה	полученные	התקבל	получить	V;FEM;SG;3;PST	V;PFV;NOM;PL;PST;V.PTCP;PASS
התקבלה	получены	התקבל	получить	V;FEM;SG;3;PST	V;PFV;PL;PST;V.PTCP;PASS
התקבלה	приняты	התקבל	принять	V;FEM;SG;3;PST	V;PFV;PL;PST;V.PTCP;PASS
החליף	заменили	החליף	заменить	V;MASC;SG;3;PST;ACT	V;PFV;IND;PL;PST;FIN;ACT
החליף	заменены	החליף	заменить	V;MASC;SG;3;PST;ACT	V;PFV;PL;PST;V.PTCP;PASS
החליף	заменена	החליף	заменить	V;MASC;SG;3;PST;ACT	V;PFV;FEM;SG;PST;V.PTCP;PASS
החליף	поменяли	החליף	менять	V;MASC;SG;3;PST;ACT	V;PFV;IND;PL;PST;FIN;ACT
החליף	поменялись	החליף	меняться	V;MASC;SG;3;PST;ACT	V;PFV;IND;PL;PST;FIN;MID
מחיר	затраты	מחיר	затрата	N;MASC;SG	N;INAN;NOM;FEM;PL
אוצר	сокровища	אוצר	сокровище	N;MASC;SG	N;INAN;NOM;NEUT;PL
דובר	довер	דובר	довер	PROPN	N;INAN;NOM;MASC;SG
דעה	мнения	דעה	мнение	N;FEM;SG	N;INAN;NOM;NEUT;PL
מחזות	играет	מחזה	играть	N;MASC;PL	V;IPFV;IND;SG;3;PRS;FIN;ACT
קווין	куинн	קווין	куинна	PROPN	N;ANIM;NOM;MASC;SG
קווין	квинн	קווין	квинну	PROPN	N;INAN;NOM;FEM;SG
קווין	куин	קווין	куин	PROPN	N;INAN;NOM;MASC;SG
קווין	квин	קווין	квин	PROPN	N;INAN;NOM;MASC;SG
קווין	кевин	קווין	кевин	PROPN	N;ANIM;NOM;MASC;SG
העביר	направлены	העביר	направить	V;MASC;SG;3;PST;ACT	V;PFV;PL;PST;V.PTCP;PASS
אליפויות	чемпионат	אליפות	чемпионат	N;FEM;PL	N;INAN;NOM;MASC;SG
ובפרט	конкретно	ובפרט	конкретно	PROPN	ADV
נוצרו	сформированных	נוצר	сформировать	V;PL;3;PST;MID	V;PFV;GEN;PL;PST;V.PTCP;PASS
נוצרו	сформирован	נוצר	сформировать	V;PL;3;PST;MID	V;PFV;MASC;SG;PST;V.PTCP;PASS
נוצרו	сформировали	נוצר	сформировать	V;PL;3;PST;MID	V;PFV;IND;PL;PST;FIN;ACT
נוצרו	сформированные	נוצר	сформировать	V;PL;3;PST;MID	V;PFV;NOM;PL;PST;V.PTCP;PASS
נוצרו	сформирована	נוצר	сформировать	V;PL;3;PST;MID	V;PFV;FEM;SG;PST;V.PTCP;PASS
נוצרו	созданные	נוצר	создать	V;PL;3;PST;MID	V;PFV;NOM;PL;PST;V.PTCP;PASS
נוצרו	созданный	נוצר	создать	V;PL;3;PST;MID	V;PFV;NOM;MASC;SG;PST;V.PTCP;PASS
נוצרו	создано	נוצר	создать	V;PL;3;PST;MID	V;PFV;NEUT;SG;PST;V.PTCP;PASS
נוצרו	создана	נוצר	создать	V;PL;3;PST;MID	V;PFV;FEM;SG;PST;V.PTCP;PASS
נוצרו	создан	נוצר	создать	V;PL;3;PST;MID	V;PFV;MASC;SG;PST;V.PTCP;PASS
גדי	козерог	גדי	козерог	PROPN	N;ANIM;NOM;MASC;SG
מוסלמים	мусульманских	מוסלמי	мусульманский	N;MASC;PL	ADJ;GEN;PL
מוסלמים	мусульманские	מוסלמי	мусульманский	N;MASC;PL	ADJ;NOM;PL
מוסלמים	мусульманин	מוסלמי	мусульманин	N;MASC;PL	N;ANIM;NOM;MASC;SG
מבוא	введение	מבוא	введение		N;INAN;NOM;NEUT;SG
מבוא	вступление	מבוא	вступление		N;INAN;NOM;NEUT;SG
מבוא	intro	מבוא	intro		PROPN
מבוא	предисловие	מבוא	предисловие		N;INAN;NOM;NEUT;SG
הרוב	большинство	הרוב	большинство		N;INAN;NOM;NEUT;SG
הרוב	наиболее	הרוב	наиболее		ADV
הרוב	большинство	הרוב	большинство		N;INAN;NOM;NEUT;SG
הודיעה	объявлено	הודיע	объявить	V;FEM;SG;3;PST;ACT	V;PFV;NEUT;SG;PST;V.PTCP;PASS
הודיעה	объявили	הודיע	объявить	V;FEM;SG;3;PST;ACT	V;PFV;IND;PL;PST;FIN;ACT
הודיעה	объявленные	הודיע	объявить	V;FEM;SG;3;PST;ACT	V;PFV;NOM;PL;PST;V.PTCP;PASS
למידה	изучение	למידה	изучение	PROPN	N;INAN;NOM;NEUT;SG
למידה	исследование	למידה	исследование	PROPN	N;INAN;NOM;NEUT;SG
למידה	обучения	למידה	обучение	PROPN	N;INAN;GEN;NEUT;SG
למידה	обучение	למידה	обучение	PROPN	N;INAN;NOM;NEUT;SG
למידה	учимся	למידה	учиться	PROPN	V;IPFV;IND;PL;1;PRS;FIN;MID
למידה	учусь	למידה	учиться	PROPN	V;IPFV;IND;SG;1;PRS;FIN;MID
פוסט	публикация	פוסט	публикация	PROPN	N;INAN;NOM;FEM;SG
פוסט	post	פוסט	post	PROPN	PROPN
פוסט	опубликовать	פוסט	опубликовать	PROPN	V;PFV;NFIN;ACT
פוסט	пост	פוסט	пост	PROPN	N;INAN;NOM;MASC;SG
שחר	рассвете	שחר	рассвет	PROPN	N;INAN;DAT;MASC;SG
שחר	рассвет	שחר	рассвет	PROPN	N;INAN;NOM;MASC;SG
שחר	дон	שחר	дон	PROPN	N;INAN;NOM;MASC;SG
שחר	шахар	שחר	шахар	PROPN	
סבל	агонии	סבל	агония		N;INAN;NOM;FEM;PL
סבל	страдания	סבל	страдание		N;INAN;NOM;NEUT;PL
סבל	страдание	סבל	страдание		N;INAN;NOM;NEUT;SG
סבל	выдержал	סבל	выдержать		V;PFV;MASC;IND;SG;PST;FIN;ACT
סבל	страданий	סבל	страдание		N;INAN;GEN;NEUT;PL
סבל	страдание	סבל	страдание		N;INAN;NOM;NEUT;SG
אחים	brothers	אח	brothers	N;PL	PROPN
אחים	bros	אח	bros	N;PL	PROPN
אתונה	афинах	אתונה	афиный	PROPN	N;INAN;ESS;FEM;PL
אתונה	афины	אתונה	афиный	PROPN	N;INAN;NOM;MASC;PL
נס	несс	נס	несса		N;ANIM;NOM;MASC;SG
נס	чудо	נס	чудо		N;INAN;NOM;NEUT;SG
בנוי	структурированных	בנה	структурированный	V;MASC;SG;V.PTCP;ACT	V;PFV;GEN;PL;PST;V.PTCP;PASS
בנוי	построенный	בנה	строить	V;MASC;SG;V.PTCP;ACT	V;PFV;NOM;MASC;SG;PST;V.PTCP;PASS
בנוי	построено	בנה	строить	V;MASC;SG;V.PTCP;ACT	V;PFV;NEUT;SG;PST;V.PTCP;PASS
בנוי	построена	בנה	строить	V;MASC;SG;V.PTCP;ACT	V;PFV;FEM;SG;PST;V.PTCP;PASS
בנוי	построенные	בנה	строить	V;MASC;SG;V.PTCP;ACT	V;PFV;NOM;PL;PST;V.PTCP;PASS
בנוי	построен	בנה	строить	V;MASC;SG;V.PTCP;ACT	V;PFV;MASC;SG;PST;V.PTCP;PASS
בנוי	построили	בנה	строить	V;MASC;SG;V.PTCP;ACT	V;PFV;IND;PL;PST;FIN;ACT
בנוי	построено	בנה	строить	V;MASC;SG;V.PTCP;ACT	V;PFV;NEUT;SG;PST;V.PTCP;PASS
בנוי	построенные	בנה	строить	V;MASC;SG;V.PTCP;ACT	V;PFV;NOM;PL;PST;V.PTCP;PASS
בנוי	построен	בנה	строить	V;MASC;SG;V.PTCP;ACT	V;PFV;MASC;SG;PST;V.PTCP;PASS
בנוי	построены	בנה	строить	V;MASC;SG;V.PTCP;ACT	V;PFV;PL;PST;V.PTCP;PASS
ילדה	girl	ילד	girl	N;FEM;SG	PROPN
ילדה	детский	ילד	детский	N;FEM;SG	ADJ;NOM;MASC;SG
ירון	ярон	ירון	ярон	PROPN	
גורמת	причинение	גרם	причинение	V;FEM;SG;V.PTCP;ACT	N;INAN;NOM;NEUT;SG
דרגה	степени	דרגה	степень	N;FEM;SG	N;INAN;NOM;FEM;PL
עופר	офер	עופר	офер	PROPN	
ובמקום	вместо	ובמקום	вместо	PROPN	ADP
לפתור	решимость	פתר	решимость	V;NFIN;ACT	N;INAN;NOM;FEM;SG
התגורר	жили	התגורר	жить	V;MASC;SG;3;PST	V;IPFV;IND;PL;PST;FIN;ACT
אמי	эмми	אמי	эмот		N;INAN;NOM;FEM;SG
מושב	места	מושב	место		N;INAN;NOM;NEUT;PL
מושב	сиденья	מושב	сиденье		N;INAN;NOM;NEUT;PL
מושב	сиденья	מושב	сиденье		N;INAN;NOM;NEUT;PL
מושב	сиденье	מושב	сиденье		N;INAN;NOM;NEUT;SG
עתיד	будущий	עתיד	будущий	N;MASC;SG	ADJ;NOM;MASC;SG
עתיד	будущая	עתיד	будущий	N;MASC;SG	ADJ;NOM;FEM;SG
עתיד	будущие	עתיד	будущий	N;MASC;SG	ADJ;NOM;PL
חכמים	умная	חכם	умный	N;MASC;PL	ADJ;NOM;FEM;SG
חכמים	смарт	חכם	смарт	N;MASC;PL	N;INAN;NOM;MASC;SG
חכמים	умный	חכם	умный	N;MASC;PL	ADJ;NOM;MASC;SG
חכמים	smart	חכם	smart	N;MASC;PL	PROPN
חכמים	умные	חכם	умный	N;MASC;PL	ADJ;NOM;PL
אייל	олень	אייל	олень	PROPN	N;ANIM;NOM;MASC;SG
השישית	шестая	השישית	шестой	ADV	ADJ;NOM;FEM;SG
השישית	шестой	השישית	шестой	ADV	ADJ;NOM;MASC;SG
השישית	шестое	השישית	шестой	ADV	ADJ;NOM;NEUT;SG
תארים	прилагательные	תואר	прилагательный	N;MASC;PL	ADJ;NOM;PL
הון	capital	הון	capital	N;MASC;SG	PROPN
שנית	секунда	שנית	секунда		N;INAN;NOM;FEM;SG
שנית	второй	שנית	второй		ADJ;NOM;MASC;SG
שנית	вторая	שנית	второй		ADJ;NOM;FEM;SG
שנית	второе	שנית	второй		ADJ;NOM;NEUT;SG
מלווה	сопровождал	ליווה	сопровождать		V;IPFV;MASC;IND;SG;PST;FIN;ACT
מלווה	сопровождали	ליווה	сопровождать		V;IPFV;IND;PL;PST;FIN;ACT
מלווה	сопровождающих	ליווה	сопровождать		V;IPFV;GEN;PL;PRS;V.PTCP;ACT
מלווה	товарищ	ליווה	товарищ		N;ANIM;NOM;MASC;SG
קרני	карни	קרני	карнь		N;ANIM;NOM;MASC;SG
קרני	лучи	קרני	луч		N;INAN;NOM;MASC;PL
איטלקי	итальянское	איטלקי	итальянский	PROPN	ADJ;NOM;NEUT;SG
איטלקי	итальянский	איטלקי	итальянский	PROPN	ADJ;NOM;MASC;SG
איטלקי	итальянцы	איטלקי	итальянец	PROPN	N;ANIM;NOM;MASC;PL
איטלקי	итальянские	איטלקי	итальянский	PROPN	ADJ;NOM;PL
איטלקי	итальянская	איטלקי	итальянский	PROPN	ADJ;NOM;FEM;SG
איטלקי	италии	איטלקי	италия	PROPN	N;INAN;NOM;FEM;PL
מעוניין	заинтересованных	מעוניין	заинтересованный	ADJ;MASC;SG	ADJ;GEN;PL
מעוניין	интересует	מעוניין	интересовать	ADJ;MASC;SG	V;IPFV;IND;SG;3;PRS;FIN;ACT
מעוניין	заинтересованные	מעוניין	заинтересованный	ADJ;MASC;SG	ADJ;NOM;PL
תקף	действительный	תקף	действительный	V;MASC;SG;3;PST;ACT	ADJ;NOM;MASC;SG
תקף	действительное	תקף	действительный	V;MASC;SG;3;PST;ACT	ADJ;NOM;NEUT;SG
