शोधकर्ता	výskumník	शोधकर्ता	výskumník	N;NOM;MASC;PL;3	N;ANIM;NOM;MASC;SG
टेड	ted	टेड	ted	PROPN;NOM;MASC;SG;3	PROPN;ANIM;NOM;MASC;SG
समष्टि	priestor	समष्टि	priestor		N;INAN;NOM;MASC;SG
समष्टि	priestoru	समष्टि	priestor		N;INAN;GEN;MASC;SG
समष्टि	priestory	समष्टि	priestor		N;INAN;NOM;MASC;PL
समष्टि	space	समष्टि	space		PROPN;ANIM;NOM;MASC;SG
दुर्घटनाओं	havárie	दुर्घटना	haváriť	N;ACC;FEM;PL;3	N;NOM;FEM;PL
दुर्घटनाओं	úrazy	दुर्घटना	úraz	N;ACC;FEM;PL;3	N;INAN;NOM;MASC;PL
दुर्घटनाओं	nehody	दुर्घटना	nehoda	N;ACC;FEM;PL;3	N;NOM;FEM;PL
शायरी	poézie	शायरी	poézia	N;NOM;FEM;SG;3	N;NOM;FEM;PL
शायरी	poéziu	शायरी	poézia	N;NOM;FEM;SG;3	N;ACC;FEM;SG
प्रत्याशी	kandidátske	प्रत्याशी	kandidátsky	N;NOM;MASC;SG;3	ADJ;NOM;NEUT;SG
आवेग	impulzu	आवेग	impulza	N;NOM;MASC;SG;3	N;INAN;GEN;MASC;SG
बर्नार्ड	bernard	बर्नार्ड	bernard	PROPN;NOM;MASC;SG;3	N;ANIM;NOM;MASC;SG
बर्नार्ड	barnard	बर्नार्ड	barnard	PROPN;NOM;MASC;SG;3	N;ANIM;NOM;MASC;SG
एमिनेम	eminem	एमिनेम	eminúť	PROPN;NOM;MASC;SG;3	N;VOC;FEM;SG
सुनी	počúval	सुन	počúvať	V;PFV;FEM;SG;V.PTCP;ACT	V;ANIM;IPFV;MASC;SG;POS;PST;V.PTCP
सुनी	počúvala	सुन	počúvať	V;PFV;FEM;SG;V.PTCP;ACT	V;IPFV;FEM;SG;POS;PST;V.PTCP
सुनी	vypočuté	सुन	vypočutý	V;PFV;FEM;SG;V.PTCP;ACT	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
सुनी	počúvali	सुन	počúvať	V;PFV;FEM;SG;V.PTCP;ACT	V;ANIM;IPFV;MASC;PL;POS;PST;V.PTCP
किशोरों	tínedžeri	किशोर	tínedžer	N;ACC;MASC;PL;3	N;ANIM;NOM;MASC;PL
धर्मार्थ	charity	धर्मार्थ	charita	N;NOM;MASC;SG;3	N;NOM;FEM;PL
धर्मार्थ	charity	धर्मार्थ	charita	N;NOM;MASC;SG;3	N;NOM;FEM;PL
धर्मार्थ	charitu	धर्मार्थ	charita	N;NOM;MASC;SG;3	N;ACC;FEM;SG
डेव	dave	डेव	dav	PROPN;NOM;MASC;SG;3	N;INAN;NOM;MASC;SG
डेव	dava	डेव	dava	PROPN;NOM;MASC;SG;3	INTJ
पारा	ortuti	पारा	ortuti	N;NOM;MASC;SG;3	N;INAN;GEN;MASC;SG
हार्ले	harley	हार्ला	harley		N;ANIM;NOM;MASC;SG
पेंट	namaľovať	पेंट	namaľovať	N;NOM;MASC;SG;3	V;IPFV;POS;NFIN
पेंट	maľovať	पेंट	maľovať	N;NOM;MASC;SG;3	V;IPFV;POS;NFIN
सोन	syna	सोन	syn	PROPN;NOM;FEM;SG;3	N;ANIM;ACC;MASC;SG
सोन	syn	सोन	syn	PROPN;NOM;FEM;SG;3	N;ANIM;NOM;MASC;SG
सोन	synček	सोन	synček	PROPN;NOM;FEM;SG;3	N;ANIM;NOM;MASC;SG
नीलामी	aukcie	नीलामी	aukcia	N;NOM;FEM;SG;3	N;NOM;FEM;PL
नीलामी	dražby	नीलामी	dražba	N;NOM;FEM;SG;3	N;NOM;FEM;PL
नीलामी	aukcie	नीलामी	aukcia	N;NOM;FEM;SG;3	N;NOM;FEM;PL
नीलामी	dražby	नीलामी	dražba	N;NOM;FEM;SG;3	N;NOM;FEM;PL
पट्टे	prenajať	पट्टे	prenajať	N;NOM;MASC;SG;3	V;IPFV;POS;NFIN
नाटो	nato	नाटो	nato	PROPN;NOM;MASC;SG;3	
ग्लेन	glen	ग्लेन	glen	PROPN;NOM;MASC;SG;3	PROPN;ANIM;NOM;MASC;SG
ग्लेन	glenn	ग्लेन	glenn	PROPN;NOM;MASC;SG;3	PROPN;ANIM;NOM;MASC;SG
विरल	sporadické	विरल	sporadický	CONJ	ADJ;NOM;NEUT;SG
विरल	vzácne	विरल	vzácne	CONJ	ADV
विरल	zriedkavé	विरल	zriedkavý	CONJ	ADJ;NOM;NEUT;SG
विरल	vzácny	विरल	vzácny	CONJ	ADJ;ANIM;NOM;MASC;SG
पिया	pili	पे	piť	PROPN;NOM;MASC;SG;3	V;ANIM;IPFV;MASC;PL;POS;PST;V.PTCP
पिया	pil	पे	piť	PROPN;NOM;MASC;SG;3	V;ANIM;IPFV;MASC;SG;POS;PST;V.PTCP
काव्यशास्त्र	poetiky	काव्यशास्त्र	poetika	N;NOM;FEM;SG;3	N;NOM;FEM;PL
पोर्टफोलियो	portfólia	पोर्टफोलियो	portfólium	N;NOM;MASC;SG;3	N;NOM;NEUT;PL
नवाचार	inovácie	नवाचार	inovácia	N;NOM;MASC;SG;3	N;NOM;FEM;PL
नवाचार	inováciu	नवाचार	inovácia	N;NOM;MASC;SG;3	N;ACC;FEM;SG
डायमंड	diamond	डायमंड	diamond	PROPN;NOM;MASC;SG;3	PROPN;ANIM;NOM;MASC;SG
डायमंड	diamant	डायमंड	diamant	PROPN;NOM;MASC;SG;3	N;ANIM;NOM;MASC;SG
महंगी	draho	महंगा	draho	ADJ;FEM;SG	ADV
फ्रायड	freud	फ्रायड	freud	PROPN;NOM;MASC;SG;3	N;ANIM;NOM;MASC;SG
तर्कसंगत	racionálne	तर्कसंगत	racionálny	PROPN;NOM;MASC;SG;3	ADV
तर्कसंगत	rozumný	तर्कसंगत	rozumný	PROPN;NOM;MASC;SG;3	ADJ;ANIM;NOM;MASC;SG
तर्कसंगत	racionálny	तर्कसंगत	racionálny	PROPN;NOM;MASC;SG;3	ADJ;INAN;NOM;MASC;SG
पीना	pitie	पी	pitie	V;MASC;NFIN;ACT	N;NOM;NEUT;SG
पीना	nápoj	पी	nápoj	V;MASC;NFIN;ACT	N;INAN;NOM;MASC;SG
स्ट्रिप	pásy	स्ट्रिप	pása	N;NOM;MASC;SG;3	N;INAN;NOM;MASC;PL
स्ट्रिप	strip	स्ट्रिप	strip	N;NOM;MASC;SG;3	
अब्दुल्ला	abdullah	अब्दुल्ला	abdullah	PROPN;NOM;MASC;SG;3	N;ANIM;NOM;MASC;SG
वर्जिन	panic	वर्जिन	panic	PROPN;NOM;MASC;SG;3	PROPN;ANIM;NOM;MASC;SG
वर्जिन	panna	वर्जिन	panna	PROPN;NOM;MASC;SG;3	N;NOM;FEM;SG
डेप	depp	डेप	depp	N;NOM;MASC;SG;3	PROPN;ANIM;NOM;MASC;SG
चक्रों	čakry	चक्र	čakra	N;ACC;MASC;PL;3	N;NOM;FEM;PL
मानकीकृत	štandardizované	मानकीकृत	štandardizovaný	N;NOM;MASC;SG;3	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
मानकीकृत	štandardizovaný	मानकीकृत	štandardizovaný	N;NOM;MASC;SG;3	ADJ;INAN;NOM;MASC;SG
मुहाफ़ज़ाह	gubernia	मुहाफ़ज़ाह	guberní	PROPN;NOM;MASC;SG;3	N;NOM;FEM;SG
प्रोसेसिंग	spracovania	प्रोसेसिंग	spracovanie	N;NOM;FEM;SG;3	N;NOM;NEUT;PL
अवस्थिति	umiestnenia	अवस्थिति	umiestnenie	N;NOM;FEM;SG;3	N;NOM;NEUT;PL
अवस्थिति	umiestnenia	अवस्थिति	umiestnenie	N;NOM;FEM;SG;3	N;NOM;NEUT;PL
अवस्थिति	lokality	अवस्थिति	lokalita	N;NOM;FEM;SG;3	N;NOM;FEM;PL
अवस्थिति	umiestnenia	अवस्थिति	umiestnenie	N;NOM;FEM;SG;3	N;NOM;NEUT;PL
अवस्थिति	miesta	अवस्थिति	miesto	N;NOM;FEM;SG;3	N;NOM;NEUT;PL
मार्गदर्शक	sprievodcu	मार्गदर्शक	sprievodca	N;NOM;MASC;SG;3	N;INAN;GEN;MASC;SG
मार्गदर्शक	guide	मार्गदर्शक	guísť	N;NOM;MASC;SG;3	
विभिन्नता	variácie	विभिन्नता	variácia	N;NOM;FEM;SG;3	N;NOM;FEM;PL
राजसी	majestic	राजसी	majestic		N;INAN;NOM;MASC;SG
राजसी	regal	राजसी	regať		PROPN;ANIM;NOM;MASC;SG
टिकाऊ	udržateľný	टिकाऊ	udržateľný		ADJ;INAN;NOM;MASC;SG
टिकाऊ	udržateľné	टिकाऊ	udržateľný		ADJ;NOM;NEUT;SG
टिकाऊ	trvalý	टिकाऊ	trvalý		ADJ;INAN;NOM;MASC;SG
टिकाऊ	trvalé	टिकाऊ	trvalý		ADJ;NOM;NEUT;SG
क्रोमियम	chrómu	क्रोमियम	chróm	N;NOM;MASC;SG;3	N;INAN;GEN;MASC;SG
कूप	coupe	कूप	coupa		N;INAN;NOM;MASC;SG
कीन	keane	कीन	keane	PROPN;NOM;MASC;SG;3	N;ANIM;NOM;MASC;SG
स्टेनली	stanley	स्टेनली	stanley	PROPN;NOM;MASC;SG;3	PROPN;ANIM;NOM;MASC;SG
सिन्ध	sindh	सिन्ध	sindh	PROPN;NOM;MASC;SG;3	PROPN;ANIM;NOM;MASC;SG
लेखनी	perom	लेखनी	pero	V;FEM;NFIN;ACT	N;INS;NEUT;SG
लेखनी	pen	लेखनी	pen	V;FEM;NFIN;ACT	PROPN;ANIM;NOM;MASC;SG
लेखनी	pero	लेखनी	pero	V;FEM;NFIN;ACT	N;NOM;NEUT;SG
लेखनी	pera	लेखनी	pero	V;FEM;NFIN;ACT	N;GEN;NEUT;SG
वक्ष	hrudníka	वक्ष	hrudník	N;NOM;MASC;SG;3	N;INAN;GEN;MASC;SG
अखबारों	novín	अखबार	noviny	N;ACC;MASC;PL;3	N;GEN;FEM;PL
अखबारों	noviny	अखबार	noviny	N;ACC;MASC;PL;3	N;NOM;FEM;PL
मध्यस्थता	mediácie	मध्यस्थता	mediácia	N;NOM;FEM;SG;3	N;NOM;FEM;PL
सोल	sol	सोल	sola		N;NOM;MASC;SG
किक	kopnúť	किक	kopnúť	N;NOM;FEM;SG;3	V;IPFV;POS;NFIN
धड़कन	beat	धड़कन	beat	N;NOM;FEM;SG;3	PROPN;ANIM;NOM;MASC;SG
धड़कन	biť	धड़कन	biť	N;NOM;FEM;SG;3	V;IPFV;POS;NFIN
धड़कन	poraziť	धड़कन	poraziť	N;NOM;FEM;SG;3	V;PFV;POS;NFIN
धड़कन	biť	धड़कन	biť	N;NOM;FEM;SG;3	V;IPFV;POS;NFIN
आखरी	posledným	आखरी	posledný		ADJ;INS;NEUT;SG
आखरी	posledný	आखरी	posledný		ADJ;INAN;NOM;MASC;SG
आखरी	naposledy	आखरी	naposledy		ADV
आखरी	posledná	आखरी	posledný		N;NOM;FEM;SG
आखरी	posledné	आखरी	posledný		ADJ;NOM;NEUT;SG
क्षेत्ररक्षण	kapitánom	क्षेत्ररक्षण	kapitán	N;NOM;MASC;SG;3	N;ANIM;INS;MASC;SG
क्षेत्ररक्षण	fielding	क्षेत्ररक्षण	fielding	N;NOM;MASC;SG;3	PROPN;ANIM;NOM;MASC;SG
लिली	lili	लिल	liť	PROPN;NOM;MASC;SG;3	N;NOM;FEM;SG
लिली	lilly	लिल	lilly	PROPN;NOM;MASC;SG;3	PROPN;NOM;FEM;SG
लिली	lily	लिल	lila	PROPN;NOM;MASC;SG;3	N;NOM;FEM;SG
बेली	bailey	बेली	bailey		N;NOM;FEM;SG
बेली	brucho	बेली	brucho		N;NOM;NEUT;SG
बेली	bruško	बेली	bruško		N;NOM;NEUT;SG
ग्रहीय	planéty	ग्रहीय	planéta	PROPN;NOM;SG;3	N;NOM;FEM;PL
मॉनिटर	monitorovať	मॉनिटर	monitorovať	N;NOM;MASC;SG;3	V;IPFV;POS;NFIN
कोक	colu	कोक	cola	N;NOM;MASC;SG;3	N;ACC;FEM;SG
मेलबोर्न	melbourne	मेलबोर्न	melbourne	PROPN;NOM;MASC;SG;3	N;INS;FEM;SG
करुणा	láskavosť	करुणा	láskavosť	PROPN;NOM;FEM;SG;3	N;NOM;FEM;SG
अकसर	častokrát	अकसर	častokrát	CONJ	ADV
अकसर	casto	अकसर	casto	CONJ	INTJ
अकसर	často	अकसर	často	CONJ	ADV
मशरूम	huby	मशरूम	huby	N;NOM;FEM;SG;3	N;NOM;FEM;PL
मशरूम	húb	मशरूम	húb	N;NOM;FEM;SG;3	N;GEN;FEM;PL
मशरूम	huby	मशरूम	huby	N;NOM;FEM;SG;3	N;NOM;FEM;PL
फ्लू	chrípka	फ्लू	chrípka	PROPN;NOM;MASC;SG;3	N;NOM;FEM;SG
फ्लू	chrípku	फ्लू	chrípok	PROPN;NOM;MASC;SG;3	N;ACC;FEM;SG
फ्लू	chrípky	फ्लू	chrípok	PROPN;NOM;MASC;SG;3	N;INAN;NOM;MASC;PL
नरक	hell	नरक	hell		PROPN;ANIM;NOM;MASC;SG
नरक	peklo	नरक	peklo		N;NOM;NEUT;SG
नरक	čert	नरक	čert		N;ANIM;NOM;MASC;SG
नरक	pekla	नरक	peklo		N;NOM;NEUT;PL
ट्री	strom	ट्री	strom		N;INAN;NOM;MASC;SG
ट्री	stromček	ट्री	stromček		N;INAN;NOM;MASC;SG
ट्री	strome	ट्री	strom		N;INAN;ESS;MASC;SG
बेलन	valca	बेलन	valca	N;NOM;MASC;SG;3	N;INAN;GEN;MASC;SG
बोलना	rozprávanie	बोल	rozprávanie	V;MASC;NFIN;ACT	N;NOM;NEUT;SG
बोलना	hovoriaci	बोल	hovoriaci	V;MASC;NFIN;ACT	ADJ;INAN;NOM;MASC;SG;POS;V.PTCP;ACT
बोलना	povedané	बोल	povedaný	V;MASC;NFIN;ACT	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
आत्मविश्वास	presvedčený	आत्मविश्वास	presvedčený	N;NOM;MASC;SG;3	ADJ;ANIM;NOM;MASC;SG
आत्मविश्वास	dôveru	आत्मविश्वास	dôvera	N;NOM;MASC;SG;3	N;ACC;FEM;SG
कुपोषण	podvýživy	कुपोषण	podvýživa	N;NOM;MASC;SG;3	N;NOM;FEM;PL
लापता	chýba	लापता	chýbať	ADJ	V;IPFV;IND;SG;3;POS;PRS;FIN
लापता	chýbajú	लापता	chýbať	ADJ	V;IPFV;IND;PL;3;POS;PRS;FIN
नूर	noor	नूर	noor		PROPN;ANIM;NOM;MASC;SG
कंटेनर	kontajnery	कंटेनर	kontajner	N;NOM;MASC;SG;3	N;INAN;NOM;MASC;PL
राई	rai	राई	rai		PROPN;ANIM;NOM;MASC;SG
दुश्मनों	nepriateľom	दुश्मन	nepriateľ	N;ACC;MASC;PL;3	N;ANIM;INS;MASC;SG
दुश्मनों	nepriatelia	दुश्मन	nepriateľ	N;ACC;MASC;PL;3	N;ANIM;NOM;MASC;PL
वाइड	širokého	वाइड	široký	N;NOM;MASC;SG;3	ADJ;GEN;MASC;SG
वाइड	širokú	वाइड	široký	N;NOM;MASC;SG;3	N;ACC;FEM;SG
वाइड	široký	वाइड	široký	N;NOM;MASC;SG;3	ADJ;INAN;NOM;MASC;SG
वाइड	široké	वाइड	široký	N;NOM;MASC;SG;3	ADJ;NOM;NEUT;SG
वाइड	široká	वाइड	široký	N;NOM;MASC;SG;3	ADJ;NOM;FEM;SG
वारिस	dediča	वारिस	dediča	N;NOM;MASC;SG;3	N;ANIM;ACC;MASC;SG
वारिस	dedičov	वारिस	dedič	N;NOM;MASC;SG;3	N;ANIM;ACC;MASC;PL
आधुनिकीकरण	modernizácie	आधुनिकीकरण	modernizácia	N;NOM;MASC;SG;3	N;NOM;FEM;PL
आधुनिकीकरण	modernizáciu	आधुनिकीकरण	modernizácia	N;NOM;MASC;SG;3	N;ACC;FEM;SG
परिवर्तनशील	premenná	परिवर्तनशील	premenný	N;NOM;MASC;SG;3	ADJ;NOM;FEM;SG
परिवर्तनशील	variabilné	परिवर्तनशील	variabilný	N;NOM;MASC;SG;3	ADJ;NOM;NEUT;SG
परिवर्तनशील	premenné	परिवर्तनशील	premenný	N;NOM;MASC;SG;3	ADJ;NOM;NEUT;SG
मच्छर	komárov	मच्छर	komár	N;NOM;MASC;SG;3	N;INAN;GEN;MASC;PL
अनजान	neznámy	अनजान	neznámy	ADP	ADJ;ANIM;NOM;MASC;SG
अनजान	neznáme	अनजान	neznámy	ADP	ADJ;NOM;NEUT;SG
अनजान	neznáma	अनजान	neznámy	ADP	ADJ;NOM;FEM;SG
ग्रांट	udeliť	ग्रांट	udeliť	N;NOM;FEM;SG;3	V;PFV;POS;NFIN
मैग्नीशियम	horečnatý	मैग्नीशियम	horečnatý	N;NOM;MASC;SG;3	ADJ;ANIM;NOM;MASC;SG
सनी	slnečný	सनी	slnečný	PROPN;NOM;FEM;SG;3	ADJ;ANIM;NOM;MASC;SG
सनी	slnečné	सनी	slnečný	PROPN;NOM;FEM;SG;3	ADJ;NOM;NEUT;PL
प्लेटफॉर्म	platformy	प्लेटफॉर्म	platforma	N;NOM;MASC;SG;3	N;NOM;FEM;PL
प्लेटफॉर्म	platformu	प्लेटफॉर्म	platforma	N;NOM;MASC;SG;3	N;ACC;FEM;SG
भावुक	emocionálne	भावुक	emocionálny	PROPN;NOM;MASC;SG;3	ADV
भावुक	emocionálny	भावुक	emocionálny	PROPN;NOM;MASC;SG;3	ADJ;INAN;NOM;MASC;SG
भावुक	sentimentálny	भावुक	sentimentálny	PROPN;NOM;MASC;SG;3	ADJ;ANIM;NOM;MASC;SG
कैन	cain	कैन	cain		PROPN;ANIM;NOM;MASC;SG
कैन	cannes	कैन	cannes		N;NOM;MASC;SG
घोटाला	škandálu	घोटाला	škandál	N;NOM;MASC;SG;3	N;INAN;GEN;MASC;SG
मिस्री	egyptský	मिस्री	egyptský		ADJ;ANIM;NOM;MASC;SG
चार्टर्ड	prenajaté	चार्टर्ड	prenajatý	N;NOM;MASC;SG;3	ADJ;NOM;NEUT;SG
ईर्ष्या	žiarlivá	ईर्ष्या	žiarlivý	N;NOM;FEM;SG;3	ADJ;NOM;FEM;SG
ईर्ष्या	žiarli	ईर्ष्या	žiarel	N;NOM;FEM;SG;3	V;ANIM;IPFV;MASC;SG;POS;PST;V.PTCP
ईर्ष्या	žiarlivý	ईर्ष्या	žiarlivý	N;NOM;FEM;SG;3	ADJ;ANIM;NOM;MASC;SG
ईर्ष्या	žiarliť	ईर्ष्या	žiarliť	N;NOM;FEM;SG;3	V;IPFV;POS;NFIN
ईर्ष्या	závidím	ईर्ष्या	závidieť	N;NOM;FEM;SG;3	V;IPFV;IND;SG;1;POS;PRS;FIN
अमल	amal	अमल	amať	N;NOM;MASC;SG;3	PROPN;ANIM;NOM;MASC;SG
मेडल	medailu	मेडल	medaila	N;NOM;MASC;SG;3	N;ACC;FEM;SG
समरूप	homogénne	समरूप	homogénne		ADJ;NOM;NEUT;SG
गायों	kráv	गाया	kráv	N;ACC;MASC;PL;3	N;GEN;FEM;PL
गायों	kravy	गाया	krava	N;ACC;MASC;PL;3	N;NOM;FEM;PL
जैज़	jazz	जैज़	jazz	PROPN;NOM;MASC;SG;3	N;INAN;NOM;MASC;SG
गायकों	spev	गायक	spev	N;ACC;MASC;PL;3	N;INAN;NOM;MASC;SG
गायकों	spievanie	गायक	spievanie	N;ACC;MASC;PL;3	N;NOM;NEUT;SG
ओक	dub	ओक	dub		N;INAN;NOM;MASC;SG
उड़ा	úder	उड़ा	úder	V;SG;FIN;ACT	N;INAN;NOM;MASC;SG
किनारा	okraje	किनारा	okraj	N;NOM;MASC;SG;3	N;INAN;NOM;MASC;PL
किनारा	hraníc	किनारा	hranica	N;NOM;MASC;SG;3	N;GEN;FEM;PL
किनारा	hranice	किनारा	hranica	N;NOM;MASC;SG;3	N;NOM;FEM;PL
किनारा	okraja	किनारा	okraj	N;NOM;MASC;SG;3	N;INAN;GEN;MASC;SG
किनारा	hrany	किनारा	hrana	N;NOM;MASC;SG;3	N;NOM;FEM;PL
किनारा	hraníc	किनारा	hranica	N;NOM;MASC;SG;3	N;GEN;FEM;PL
किनारा	hranicu	किनारा	hranica	N;NOM;MASC;SG;3	N;ACC;FEM;SG
किनारा	hranice	किनारा	hranica	N;NOM;MASC;SG;3	N;NOM;FEM;PL
किनारा	hraničné	किनारा	hraničný	N;NOM;MASC;SG;3	ADJ;NOM;NEUT;SG
किनारा	stranách	किनारा	strana	N;NOM;MASC;SG;3	N;GEN;FEM;PL
फ्रेड	fred	फ्रेड	fred		PROPN;ANIM;NOM;MASC;SG
बुर्ज	tower	बुर्ज	tower	N;NOM;MASC;SG;3	PROPN;ANIM;NOM;MASC;SG
बुर्ज	pozorovateľňu	बुर्ज	pozorovateľňa	N;NOM;MASC;SG;3	N;INAN;GEN;MASC;SG
पियरे	pierre	पियरे	pierry	PROPN;NOM;MASC;SG;3	PROPN;ANIM;NOM;MASC;SG
वुड	wood	वुड	wood	PROPN;NOM;MASC;SG;3	PROPN;ANIM;NOM;MASC;SG
वुड	drevo	वुड	drevo	PROPN;NOM;MASC;SG;3	N;NOM;NEUT;SG
बंदरगाहों	prístavu	बंदरगाह	prístava	N;ACC;MASC;PL;3	N;INAN;GEN;MASC;SG
बंदरगाहों	prístav	बंदरगाह	prístava	N;ACC;MASC;PL;3	N;INAN;NOM;MASC;SG
बंदरगाहों	port	बंदरगाह	port	N;ACC;MASC;PL;3	N;INAN;NOM;MASC;SG
अलेक्जेंडर	alexander	अलेक्जेंडर	alexander	PROPN;NOM;MASC;SG;3	N;ANIM;NOM;MASC;SG
परिमित	konečných	परिमित	konečný		ADJ;GEN;MASC;PL
वर्षगांठ	výročia	वर्षगांठ	výročiť	N;NOM;FEM;SG;3	N;NOM;NEUT;PL
क्योटो	kjótsky	क्योटो	kjótsky	PROPN;NOM;MASC;SG;3	ADJ;INAN;NOM;MASC;SG
क्योटो	kjótskeho	क्योटो	kjótsky	PROPN;NOM;MASC;SG;3	ADJ;GEN;NEUT;SG
मटर	hrášok	मटर	hrášok	PROPN;NOM;MASC;SG;3	N;NOM;FEM;SG
मटर	hrachová	मटर	hrachový	PROPN;NOM;MASC;SG;3	ADJ;NOM;FEM;SG
मटर	hrášok	मटर	hrášok	PROPN;NOM;MASC;SG;3	N;NOM;FEM;SG
मटर	hrach	मटर	hrach	PROPN;NOM;MASC;SG;3	N;ANIM;NOM;MASC;PL
आर्किटेक्चर	architektúry	आर्किटेक्चर	architektúra	N;NOM;MASC;SG;3	N;NOM;FEM;PL
आर्किटेक्चर	architektúru	आर्किटेक्चर	architektúra	N;NOM;MASC;SG;3	N;ACC;FEM;SG
वॉर्स	vojen	वॉर्स	vojna	N;NOM;MASC;SG;3	N;GEN;FEM;PL
वॉर्स	vojny	वॉर्स	vojna	N;NOM;MASC;SG;3	N;NOM;FEM;PL
ओंटारियो	ontario	ओंटारियो	ontario	PROPN;NOM;MASC;SG;3	PROPN;ANIM;NOM;MASC;SG
वायरल	vírusovej	वायरल	vírusový	N;NOM;MASC;SG;3	ADJ;GEN;FEM;SG
वायरल	vírusová	वायरल	vírusový	N;NOM;MASC;SG;3	ADJ;NOM;FEM;SG
वायरल	vírusové	वायरल	vírusový	N;NOM;MASC;SG;3	ADJ;NOM;NEUT;SG
अनुग्रह	pôvab	अनुग्रह	pôvab		N;INAN;NOM;MASC;SG
अनुग्रह	grace	अनुग्रह	grace		PROPN;NOM;FEM;SG
अनुग्रह	milosti	अनुग्रह	milosť		N;NOM;FEM;PL
अनुग्रह	milosť	अनुग्रह	milosť		N;NOM;FEM;SG
स्टीवर्ट	stewart	स्टीवर्ट	stewart	PROPN;NOM;MASC;SG;3	PROPN;ANIM;NOM;MASC;SG
डेविडसन	davidson	डेविडसन	davidson	PROPN;NOM;MASC;SG;3	PROPN;ANIM;NOM;MASC;SG
घंटी	bell	घंटी	bell	N;NOM;FEM;SG;3	PROPN;ANIM;NOM;MASC;SG
कूपर	cooper	कूपर	cooper	PROPN;NOM;MASC;SG;3	PROPN;ANIM;NOM;MASC;SG
कैरोलिना	karolína	कैरोलिना	karolína	PROPN;NOM;FEM;SG;3	N;NOM;FEM;SG
कैरोलिना	carolina	कैरोलिना	carolina	PROPN;NOM;FEM;SG;3	N;NOM;FEM;SG
प्लान	naplánovať	प्लान	naplánovať	N;NOM;MASC;SG;3	V;POS;NFIN
विदा	vida	विदा	vida	PROPN;NOM;MASC;SG;3	PROPN;ANIM;NOM;MASC;SG
मिर्जा	mirza	मिर्जा	mirz	PROPN;NOM;MASC;SG;3	N;ANIM;NOM;MASC;SG
खिंचाव	natiahnuť	खिंचाव	natiahnuť	N;NOM;MASC;SG;3	V;PFV;POS;NFIN
माफी	ospravedlniť	माफी	ospravedlniť	N;NOM;FEM;SG;3	V;PFV;POS;NFIN
व्लादिमीर	vladimír	व्लादिमीर	vladimír	PROPN;NOM;MASC;SG;3	PROPN;ANIM;NOM;MASC;SG
व्लादिमीर	vladimir	व्लादिमीर	vladimir	PROPN;NOM;MASC;SG;3	PROPN;ANIM;NOM;MASC;SG
दंगों	nepokoje	दंगा	nepokoj	N;ACC;MASC;PL;3	N;INAN;NOM;MASC;PL
दौलत	bohatstvo	दौलत	bohatstvo		N;NOM;NEUT;SG
बर्गर	burger	बर्गर	burger	PROPN;NOM;MASC;SG;3	N;ANIM;NOM;MASC;SG
बर्गर	hamburger	बर्गर	hamburger	PROPN;NOM;MASC;SG;3	N;INAN;NOM;MASC;SG
बेहोश	bezvedomí	बेहोश	bezvedomie	PROPN;NOM;MASC;SG;3	N;NOM;NEUT;SG
बेहोश	bezvedomia	बेहोश	bezvedomie	PROPN;NOM;MASC;SG;3	N;NOM;NEUT;PL
बेहोश	odpadol	बेहोश	odpadnúť	PROPN;NOM;MASC;SG;3	V;ANIM;PFV;MASC;SG;POS;PST;V.PTCP
बेहोश	odpadla	बेहोश	odpadnúť	PROPN;NOM;MASC;SG;3	V;PFV;FEM;SG;POS;PST;V.PTCP
वर्ड	slovom	वर्ड	slovo	N;NOM;MASC;SG;3	N;INS;NEUT;SG
वर्ड	slova	वर्ड	slovo	N;NOM;MASC;SG;3	N;NOM;NEUT;PL
प्रभार	nabiť	प्रभार	nabiť	N;NOM;MASC;SG;3	V;PFV;POS;NFIN
म्यांमार	mjanmarsko	म्यांमार	mjanmarsko	PROPN;NOM;MASC;SG;3	N;NOM;NEUT;SG
मार्गरेट	margaret	मार्गरेट	margaret	PROPN;NOM;MASC;SG;3	N;NOM;FEM;SG
बांसुरी	flautu	बांसुरी	flauta	PROPN;NOM;FEM;SG;3	N;ACC;FEM;SG
दिशानिर्देश	smerovania	दिशानिर्देश	smerovanie	N;NOM;MASC;SG;3	N;NOM;NEUT;PL
