krans	آرائشی	krans	آرائشی	N;MASC+FEM;SG	ADJ
taboe	مقدّس	taboe	مقدل	N;NEUT;SG	PROPN;NOM;MASC;SG;3
taboe	مردود	taboe	مردود	N;NEUT;SG	PROPN;NOM;MASC;SG;3
taboe	بندش	taboe	بندش	N;NEUT;SG	PROPN;NOM;MASC;SG;3
taboe	مقدّس	taboe	مقدل	N;NEUT;SG	PROPN;NOM;MASC;SG;3
taboe	ممنوع	taboe	ممنوع	N;NEUT;SG	ADJ
vermenigvuldigen	بڑھوتری.	vermenigvuldigen	بڑھوتری.	V;NFIN	PROPN;NOM;MASC;SG;3
vermenigvuldigen	افزونی	vermenigvuldigen	افزونی	V;NFIN	PROPN;NOM;MASC;SG;3
vermenigvuldigen	ازدیاد	vermenigvuldigen	ازدیاد	V;NFIN	PROPN;NOM;MASC;SG;3
oprecht	سچّا	oprecht	سچّا	ADJ	
genealogische	نسبی	genealogisch	نسبی	ADJ	PROPN;NOM;MASC;SG;3
noodzakelijkerwijs	لازماً	noodzakelijkerwijs	لازماً	ADJ	CONJ
tempeliers	وکیل	tempelier	وکیل	N;PL	N;NOM;MASC;SG;3
groove	کھانچا	groov	کھانچا	N;MASC+FEM;SG	
fusion	پگھلانے	fusion	پگھلا	N;MASC+FEM;SG	V;ACC;NFIN
fusion	اتّصال.	fusion	اتّصال.	N;MASC+FEM;SG	PROPN;NOM;MASC;SG;3
fusion	امتزاج.	fusion	امتزاج.	N;MASC+FEM;SG	PROPN;NOM;MASC;SG;3
welvarende	مبارک	welvarend	مبارک	ADJ	PROPN;NOM;MASC;SG;3
welvarende	دولتمند.	welvarend	دولتمند.	ADJ	PROPN;NOM;MASC;SG;3
welvarende	فراواں	welvarend	فراواں	ADJ	
welvarende	دولتمند.	welvarend	دولتمند.	ADJ	PROPN;NOM;MASC;SG;3
welvarende	فراواں	welvarend	فراواں	ADJ	
welvarende	تونگر	welvarend	تونگر	ADJ	PROPN;NOM;MASC;SG;3
presto	تیز	presto	تیز	N;MASC+FEM;SG	ADJ
ganzen	بدّھو	gans	بدّھو	N;PL	PROPN;NOM;MASC;SG;3
levensonderhoud	جینا	levensonderhoud	جینا	N;NEUT;SG	PROPN;NOM;MASC;SG;3
levensonderhoud	زیست	levensonderhoud	زیست	N;NEUT;SG	PROPN;NOM;MASC;SG;3
levensonderhoud	روزی.	levensonderhoud	روزی.	N;NEUT;SG	PROPN;NOM;MASC;SG;3
ogenschijnlijk	بظاہر	ogenschijnlijk	بظاہر	ADJ	
kreek	ندی.	krijken	ندی.	N;MASC+FEM;SG	PROPN;NOM;MASC;SG;3
kreek	آبجو-	krijken	آبجو-	N;MASC+FEM;SG	PROPN;NOM;MASC;SG;3
recepten	گُر	recept	گُر	N;PL	
monitor	منذر.	monitor	منذر.	N;MASC+FEM;SG	PROPN;NOM;MASC;SG;3
monitor	مخدّر	monitor	مخدّر	N;MASC+FEM;SG	PROPN;NOM;MASC;SG;3
sensor	محاس	sensor	محاس	N;MASC+FEM;SG	PROPN;NOM;MASC;SG;3
instructeur	اخوند.	instructeur	اخوند.	N;MASC+FEM;SG	PROPN;NOM;MASC;SG;3
instructeur	معلّم	instructeur	معلّم	N;MASC+FEM;SG	
instructeur	آموزگار	instructeur	آموزگار	N;MASC+FEM;SG	PROPN;NOM;MASC;SG;3
tanner	کھٹیک.	tanner	کھٹیک.	N;MASC+FEM;SG	PROPN;NOM;MASC;SG;3
tanner	دبّاغ	tanner	دبّاغ	N;MASC+FEM;SG	PROPN;NOM;MASC;SG;3
tanner	کھٹیک.	tanner	کھٹیک.	N;MASC+FEM;SG	PROPN;NOM;MASC;SG;3
schouw	کارنس.	schouw	کارنس.	N;MASC+FEM;SG	PROPN;NOM;MASC;SG;3
schouw	بھٹی	schouw	بھٹی	N;MASC+FEM;SG	PROPN;NOM;MASC;SG;3
veroveraar	فاتح	veroveraar	فاتح	N;MASC+FEM;SG	ADJ
nieuwsgierig	نادر.	nieuwsgierig	نادر.	ADJ	PROPN;NOM;MASC;SG;3
nieuwsgierig	فحش	nieuwsgierig	فحش	ADJ	N;NOM;MASC;SG;3
nieuwsgierig	نادر.	nieuwsgierig	نادر.	ADJ	PROPN;NOM;MASC;SG;3
nieuwsgierig	فحش	nieuwsgierig	فحش	ADJ	N;NOM;MASC;SG;3
oogsten	حاصل.	oogsten	حاصل.	V;NFIN	PROPN;NOM;MASC;SG;3
oogsten	اجر	oogsten	اجر	V;NFIN	N;NOM;MASC;SG;3
lelie	شلجمی.	lelie	شلجمی.	N;MASC+FEM;SG	PROPN;NOM;MASC;SG;3
vrachtauto	چلنا	vrachtauto	چل	N;MASC+FEM;SG	V;MASC;SG;NFIN;ACT
vrachtauto	ٹہلنا.	vrachtauto	ٹہلنا.	N;MASC+FEM;SG	V;MASC;SG;NFIN;ACT
compatibel	(	compatibel	(	ADJ	
luid	طرز	luid	طرز	ADJ	N;NOM;MASC;SG;3
luid	چیختے	luid	چیخ	ADJ	V;IPFV;MASC;PL;V.PTCP;ACT
luid	شوخ	luid	شوخ	ADJ	N;NOM;MASC;SG;3
luid	بھڑکیلا	luid	بھڑکیلا	ADJ	V;PFV;MASC;SG;V.PTCP;ACT
sari	ساڑی.	sari	ساڑی.	N;MASC+FEM;SG	PROPN;NOM;MASC;SG;3
letsel	چوٹ	letsel	چوٹ	N;NEUT;SG	V;ACT
sorteren	انداز	sorteren	انداز	V;NFIN	N;NOM;MASC;SG;3
sorteren	نوع	sorteren	نوع	V;NFIN	N;NOM;MASC;SG;3
sorteren	زمرہ.	sorteren	زمرہ.	V;NFIN	
sorteren	۴.	sorteren	۴.	V;NFIN	
sorteren	گروہ	sorteren	گروہ	V;NFIN	N;NOM;MASC;SG;3
sorteren	قسم	sorteren	قسم	V;NFIN	N;NOM;MASC;SG;3
sorteren	طریقہ.	sorteren	طریقہ.	V;NFIN	N;NOM;MASC;SG;3
overdosis	od	overdosis	od	N;MASC+FEM;SG	V;PFV;MASC;SG;V.PTCP;ACT
vochtigheid	نمی.	vochtigheid	نمی.	N;MASC+FEM;SG	PROPN;NOM;MASC;SG;3
mortier	گچ.	mortier	گچ.	N;MASC+FEM;SG	
revisie	جاپکڑنا	revisie	جاپکڑا	N;MASC+FEM;SG	V;NFIN;ACT
enigma	چیستاں	enigma	چیستاں	N;MASC+FEM;SG	PROPN;NOM;MASC;SG;3
enigma	متناقضہ.	enigma	متناقضہ.	N;MASC+FEM;SG	ADJ
metamorfose	تجسد.	metamorfose	تجسد.	N;MASC+FEM;SG	PROPN;NOM;MASC;SG;3
metamorfose	تقلّب	metamorfose	تقلّب	N;MASC+FEM;SG	PROPN;NOM;MASC;SG;3
maatstaf	مقیاس	maatstaf	مقیاس	N;MASC+FEM;SG	
maatstaf	رقص.	maatstaf	رقص.	N;MASC+FEM;SG	PROPN;NOM;MASC;SG;3
maatstaf	پیمانہ.	maatstaf	پیمانہ.	N;MASC+FEM;SG	PROPN;NOM;MASC;SG;3
maatstaf	بحر.	maatstaf	بحر.	N;MASC+FEM;SG	
maatstaf	جانچنا.	maatstaf	جانچناؤ	N;MASC+FEM;SG	PROPN;NOM;MASC;SG;3
maatstaf	بانٹنا.	maatstaf	بانٹنا.	N;MASC+FEM;SG	V;SG;NFIN;ACT
maatstaf	مقیاس	maatstaf	مقیاس	N;MASC+FEM;SG	
maatstaf	رقص.	maatstaf	رقص.	N;MASC+FEM;SG	PROPN;NOM;MASC;SG;3
maatstaf	پیمانہ.	maatstaf	پیمانہ.	N;MASC+FEM;SG	PROPN;NOM;MASC;SG;3
maatstaf	بحر.	maatstaf	بحر.	N;MASC+FEM;SG	
maatstaf	ناپنا	maatstaf	ناپنا	N;MASC+FEM;SG	PROPN;NOM;MASC;SG;3
maatstaf	جانچنا.	maatstaf	جانچناؤ	N;MASC+FEM;SG	PROPN;NOM;MASC;SG;3
maatstaf	بانٹنا.	maatstaf	بانٹنا.	N;MASC+FEM;SG	V;SG;NFIN;ACT
verrassende	حیرتناک	verrassen	حیرتناک	V;V.PTCP	ADJ
colonne	جلوس.	colonne	جلوس.	N;MASC+FEM;SG	PROPN;NOM;MASC;SG;3
beul	جلّاد.	beul	جلّاد.	N;MASC+FEM;SG	PROPN;NOM;MASC;SG;3
ante	دائو	ante	دائو	N;MASC+FEM;SG	
ante	(	ante	(	N;MASC+FEM;SG	
flexibel	سیدھا	flexibel	سیدھا	ADJ	V;ACT
puzzel	مشکل	puzzel	مشکل	N;MASC+FEM;SG	ADJ
puzzel	معمّا	puzzel	معمّا	N;MASC+FEM;SG	PROPN;NOM;MASC;SG;3
puzzel	چیستاں	puzzel	چیستاں	N;MASC+FEM;SG	PROPN;NOM;MASC;SG;3
puzzel	بجھارت.	puzzel	بجھارت.	N;MASC+FEM;SG	PROPN;NOM;MASC;SG;3
veelvoud	مخلوط	veelvoud	مخلوط	N;NEUT;SG	ADJ
veelvoud	متنوع.	veelvoud	متنوع.	N;NEUT;SG	ADJ
veelvoud	ملاجلا.	veelvoud	ملاجلا.	N;NEUT;SG	
veelvoud	۱ضعاف	veelvoud	۱ضعاف	N;NEUT;SG	PROPN;NOM;MASC;SG;3
veelvoud	مضاعف	veelvoud	مضاعف	N;NEUT;SG	PROPN;NOM;MASC;SG;3
samenvloeiing	سنگم.	samenvloeiing	سنگم.	N;MASC+FEM;SG	PROPN;NOM;MASC;SG;3
burgess	بَرا	burges	بَرا	N;MASC+FEM;SG	
breng	اُگھانا	brengen	اُگھانا	V;SG;PRS;FIN	PROPN;NOM;MASC;SG;3
stomp	کھڑتل	stomp	کھڑتل	N;NEUT;SG	PROPN;NOM;MASC;SG;3
stomp	ُکند	stomp	ُکند	N;NEUT;SG	
stomp	گھسنا	stomp	گھسنا	N;NEUT;SG	
stomp	کھونڈا	stomp	کھونڈا	N;NEUT;SG	PROPN;NOM;MASC;SG;3
stomp	ٹھوکنا.	stomp	ٹھوکنان	N;NEUT;SG	
luchtvochtigheid	نمی.	luchtvochtigheid	نمی.	N;MASC+FEM;SG	PROPN;NOM;MASC;SG;3
vastgoed	خاصیت.	vastgoed	خاصیت.	N;NEUT;SG	
oracle	الہام.	oracle	الہام.	PROPN;NEUT;SG	PROPN;NOM;MASC;SG;3
orakel	الہام.	orakel	الہام.	N;NEUT;SG	PROPN;NOM;MASC;SG;3
kindertijd	طفلی	kindertijd	طفلی	N;MASC+FEM;SG	PROPN;NOM;MASC;SG;3
kindertijd	بالپن	kindertijd	بالپن	N;MASC+FEM;SG	PROPN;NOM;MASC;SG;3
kindertijd	لڑکپن	kindertijd	لڑکپن	N;MASC+FEM;SG	PROPN;NOM;MASC;SG;3
kindertijd	طفلی	kindertijd	طفلی	N;MASC+FEM;SG	PROPN;NOM;MASC;SG;3
kindertijd	بالپن	kindertijd	بالپن	N;MASC+FEM;SG	PROPN;NOM;MASC;SG;3
stoet	جلوس.	stoet	جلوس.	N;MASC+FEM;SG	PROPN;NOM;MASC;SG;3
bend	تُلا	bend	تُلا	N;MASC+FEM;SG	PROPN;NOM;MASC;SG;3
bend	چکرانا	bend	چکرانا	N;MASC+FEM;SG	V;MASC;SG;NFIN;ACT
bend	مڑنا.	bend	مڑنا.	N;MASC+FEM;SG	
bend	گھومنا	bend	گھوم	N;MASC+FEM;SG	V;SG;NFIN;ACT
bend	موڑنا	bend	موڑ	N;MASC+FEM;SG	V;NFIN;ACT
bend	تُلا	bend	تُلا	N;MASC+FEM;SG	PROPN;NOM;MASC;SG;3
bend	چکرانا	bend	چکرانا	N;MASC+FEM;SG	V;MASC;SG;NFIN;ACT
bend	مڑنا.	bend	مڑنا.	N;MASC+FEM;SG	
bend	گھومنا	bend	گھوم	N;MASC+FEM;SG	V;SG;NFIN;ACT
manifestatie	نمود	manifestatie	نمود	N;MASC+FEM;SG	PROPN;NOM;MASC;SG;3
slide	کھسکنے	slide	کھسک	N;MASC+FEM;SG	V;ACC;NFIN
mild	جوش	mild	جوش	ADJ	N;NOM;MASC;SG;3
mild	سزا	mild	سزا	ADJ	N;NOM;MASC;SG;3
mild	بردبار.	mild	بردبار.	ADJ	PROPN;NOM;MASC;SG;3
mild	بیماری	mild	بیماری	ADJ	N;NOM;FEM;SG;3
mild	دبّو	mild	دبّو	ADJ	PROPN;NOM;MASC;SG;3
mild	ٹھس	mild	ٹھس	ADJ	
mild	جوش	mild	جوش	ADJ	N;NOM;MASC;SG;3
mild	سزا	mild	سزا	ADJ	N;NOM;MASC;SG;3
mild	بردبار.	mild	بردبار.	ADJ	PROPN;NOM;MASC;SG;3
mild	بیماری	mild	بیماری	ADJ	N;NOM;FEM;SG;3
mild	دبّو	mild	دبّو	ADJ	PROPN;NOM;MASC;SG;3
mild	ٹھس	mild	ٹھس	ADJ	
maltese	مالٹی.	maltees	مالٹی.	ADJ	PROPN;NOM;MASC;SG;3
uitloper	توسیع-	uitloper	توسیع-	N;MASC+FEM;SG	PROPN;NOM;MASC;SG;3
waanzin	جنون	waanzin	جنون	N;MASC+FEM;SG	PROPN;NOM;MASC;SG;3
waanzin	دیوانگی	waanzin	دیوانگی	N;MASC+FEM;SG	PROPN;NOM;MASC;SG;3
waanzin	جنون	waanzin	جنون	N;MASC+FEM;SG	PROPN;NOM;MASC;SG;3
waanzin	دیوانگی	waanzin	دیوانگی	N;MASC+FEM;SG	PROPN;NOM;MASC;SG;3
losgeld	عوض.	losgeld	عوض.	N;NEUT;SG	PROPN;NOM;MASC;SG;3
losgeld	عوض.	losgeld	عوض.	N;NEUT;SG	PROPN;NOM;MASC;SG;3
samara	غوزہ	samara	غوزہ	N;NEUT;SG	
samara	ثمارہ	samara	ثمارہ	N;NEUT;SG	
wervelkolom	سول	wervelkolom	سول	N;MASC+FEM;SG	
wervelkolom	خار	wervelkolom	خار	N;MASC+FEM;SG	V;SG;ACT
wervelkolom	کانٹا.	wervelkolom	کانٹا.	N;MASC+FEM;SG	PROPN;NOM;MASC;SG;3
wervelkolom	ریڑھ.	wervelkolom	ریڑھ.	N;MASC+FEM;SG	PROPN;NOM;MASC;SG;3
geit	احمق.	geit	احمق.	N;MASC+FEM;SG	PROPN;NOM;MASC;SG;3
reïncarnatie	آواگون	reïncarnatie	آواگون	N;MASC+FEM;SG	
zool	اکیلا	zool	اکیلا	N;MASC+FEM;SG	V;PFV;MASC;SG;V.PTCP;ACT
zool	تلوا	zool	تلوا	N;MASC+FEM;SG	PROPN;NOM;MASC;SG;3
zool	ہل	zool	ہل	N;MASC+FEM;SG	PROPN;NOM;MASC;SG;3
zool	جوتے	zool	جو	N;MASC+FEM;SG	V;IPFV;MASC;PL;V.PTCP;ACT
hartelijke	دلی	hartelijk	دلی	ADJ	PROPN;NOM;MASC;SG;3
hartelijke	مسکّن	hartelijk	مسکلن	ADJ	PROPN;NOM;MASC;SG;3
hartelijke	قلبی	hartelijk	قلبی	ADJ	PROPN;NOM;MASC;SG;3
wildernis	بیابان.	wildernis	بیابان.	N;MASC+FEM;SG	PROPN;NOM;MASC;SG;3
wildernis	ویرانہ	wildernis	ویرانہ	N;MASC+FEM;SG	PROPN;NOM;MASC;SG;3
wildernis	(	wildernis	(	N;MASC+FEM;SG	
tab	پترا	tab	پترا	N;MASC+FEM;SG	PROPN;NOM;MASC;SG;3
tab	بلّا	tab	بلّا	N;MASC+FEM;SG	PROPN;NOM;MASC;SG;3
tab	قرص	tab	قرص	N;MASC+FEM;SG	PROPN;NOM;MASC;SG;3
verbruik	صرف	verbruik	صرف	N;NEUT;SG	PART
bedreigen	دھمکی	bedreigen	دھمکی	V;NFIN	N;NOM;FEM;SG;3
bedreigen	(	bedreigen	(	V;NFIN	
bedreigen	دھمکی	bedreigen	دھمکی	V;NFIN	N;NOM;FEM;SG;3
bedreigen	(	bedreigen	(	V;NFIN	
bedreigen	دھمکانا	bedreigen	دھمکانا	V;NFIN	PROPN;NOM;MASC;SG;3
klonen	قلمہ	klin	قلمہ	N;PL	PROPN;NOM;MASC;SG;3
kledingstuk	پہناوا.	kledingstuk	پہناوا.	N;NEUT;SG	PROPN;NOM;MASC;SG;3
kledingstuk	پوشش.	kledingstuk	پوشش.	N;NEUT;SG	PROPN;NOM;MASC;SG;3
moer	منڈیا.	moer	منڈیا.	N;MASC+FEM;SG	PROPN;NOM;MASC;SG;3
moer	خوٹے.	moer	خوٹہ	N;MASC+FEM;SG	V;IND;PL;FIN;ACT
moer	پیلک	moer	پیلک	N;MASC+FEM;SG	PROPN;NOM;MASC;SG;3
moer	اڈو	moer	اڈو	N;MASC+FEM;SG	
moer	آڑ	moer	آڑ	N;MASC+FEM;SG	
moer	گھوڑی.	moer	گھوڑی.	N;MASC+FEM;SG	PROPN;NOM;MASC;SG;3
aristocratische	شاندار.	aristocratisch	شاندار.	ADJ	PROPN;NOM;MASC;SG;3
zwerver	ناکارہ.	zwerver	ناکارہ.	N;MASC+FEM;SG	PROPN;NOM;MASC;SG;3
zwerver	سْرین.	zwerver	سْرین.	N;MASC+FEM;SG	PROPN;NOM;MASC;SG;3
zwerver	بدمعاش	zwerver	بدمعاش	N;MASC+FEM;SG	V;ACT
zwerver	گھٹیا.	zwerver	گھٹیا.	N;MASC+FEM;SG	PROPN;NOM;MASC;SG;3
zwerver	سیلانی	zwerver	سیلانی	N;MASC+FEM;SG	ADJ
zwerver	سیلانی	zwerver	سیلانی	N;MASC+FEM;SG	ADJ
zwerver	آوارہ	zwerver	آوارہ	N;MASC+FEM;SG	PROPN;NOM;MASC;SG;3
slijtage	off	slijtage	off	N;MASC+FEM;SG	
slijtage	اوڑھنا	slijtage	اوڑھنا	N;MASC+FEM;SG	V;MASC;SG;NFIN;ACT
slijtage	away	slijtage	away	N;MASC+FEM;SG	PROPN;NOM;MASC;SG;3
slijtage	(	slijtage	(	N;MASC+FEM;SG	
slijtage	well	slijtage	well	N;MASC+FEM;SG	PROPN;NOM;MASC;SG;3
slijtage	اجیرن	slijtage	اجیرن	N;MASC+FEM;SG	ADJ
slijtage	پہناوا	slijtage	پہناوا	N;MASC+FEM;SG	V;PFV;MASC;SG;V.PTCP;ACT
slijtage	off	slijtage	off	N;MASC+FEM;SG	
slijtage	اوڑھنا	slijtage	اوڑھنا	N;MASC+FEM;SG	V;MASC;SG;NFIN;ACT
slijtage	away	slijtage	away	N;MASC+FEM;SG	PROPN;NOM;MASC;SG;3
slijtage	(	slijtage	(	N;MASC+FEM;SG	
slijtage	well	slijtage	well	N;MASC+FEM;SG	PROPN;NOM;MASC;SG;3
slijtage	اجیرن	slijtage	اجیرن	N;MASC+FEM;SG	ADJ
slijtage	پہناوا	slijtage	پہناوا	N;MASC+FEM;SG	V;PFV;MASC;SG;V.PTCP;ACT
slijtage	پہننا	slijtage	پہن	N;MASC+FEM;SG	V;MASC;SG;NFIN;ACT
ongelijkheid	نابرابری.	ongelijkheid	نابرابری.	N;MASC+FEM;SG	PROPN;NOM;MASC;SG;3
loyaliteit	وفاداری	loyaliteit	وفاداری	N;MASC+FEM;SG	ADJ
shire	کائونٹی	shire	کائونٹی	N;MASC+FEM;SG	PROPN;NOM;MASC;SG;3
iraans	پشتو	iraans	پشتو	ADJ	PROPN;NOM;MASC;SG;3
tone	مزاج.	tone	مزاج.	N;MASC+FEM;SG	PROPN;NOM;MASC;SG;3
assemblee	جوڑنا	assemblee	جوڑ	N;MASC+FEM;SG	V;MASC;SG;NFIN;ACT
eekhoorn	سنجاب.	eekhoorn	سنجاب.	N;MASC+FEM;SG	PROPN;NOM;MASC;SG;3
klinkende	بارعب.	klinken	بارعب.	V;V.PTCP	PROPN;NOM;MASC;SG;3
klinkende	تخمینہ.	klinken	تخمینہ.	V;V.PTCP	PROPN;NOM;MASC;SG;3
gips	سایہ	gips	سایہ	N;NEUT;SG	PROPN;NOM;MASC;SG;3
gips	(	gips	(	N;NEUT;SG	
gips	(	gips	(	N;NEUT;SG	
gips	جال	gips	جال	N;NEUT;SG	V;ACT
gips	ترچھاپن.	gips	ترچھاپن.	N;NEUT;SG	PROPN;NOM;MASC;SG;3
gips	نکالنا	gips	نکال	N;NEUT;SG	V;MASC;SG;NFIN;ACT
gips	چونے	gips	چونے	N;NEUT;SG	V;ACT
gips	دیواروں	gips	دیوار	N;NEUT;SG	N;NOM;MASC;PL;3
gips	ضماد.	gips	ضماد.	N;NEUT;SG	PROPN;NOM;MASC;SG;3
bloeien	جھالا	bloeien	جھالا	V;NFIN	PROPN;NOM;MASC;SG;3
bloeien	at	bloeien	at	V;NFIN	
bloeien	جینا	bloeien	جینا	V;NFIN	PROPN;NOM;MASC;SG;3
bloeien	فعّال	bloeien	فعّال	V;NFIN	
bloeien	شادابی	bloeien	شادابی	V;NFIN	ADJ
bloeien	رعنائی	bloeien	رعنائی	V;NFIN	ADJ
tafereel	تابلو	tafereel	تابلو	N;NEUT;SG	
morfologie	صرفیات	morfologie	صرفیات	N;MASC+FEM;SG	N;NOM;MASC;PL;3
morfologie	شکلیات.	morfologie	شکلیات.	N;MASC+FEM;SG	V;IPFV;FEM;SG;V.PTCP;ACT
morfologie	صرفیات	morfologie	صرفیات	N;MASC+FEM;SG	N;NOM;MASC;PL;3
morfologie	شکلیات.	morfologie	شکلیات.	N;MASC+FEM;SG	V;IPFV;FEM;SG;V.PTCP;ACT
morfologie	شکلیات	morfologie	شکلیات	N;MASC+FEM;SG	N;NOM;MASC;PL;3
quantum	حصّہ	quantum	حصّہ	N;MASC+FEM;SG	PROPN;NOM;MASC;SG;3
quantum	ٹکڑا.	quantum	ٹکڑا.	N;MASC+FEM;SG	
expres	بالعمد	expres	بالعمد	ADV	PROPN;NOM;MASC;SG;3
expres	بالعمد	expres	بالعمد	ADV	PROPN;NOM;MASC;SG;3
diva	مشہور	diva	مشہور	N;MASC+FEM;SG	ADJ
losjes	منتشر.	los	منتشر.	N;PL	PROPN;NOM;MASC;SG;3
losjes	آزاد	los	آزاد	N;PL	PROPN;NOM;MASC;SG;3
losjes	ناوابستہ.	los	ناوابستہ.	N;PL	PROPN;NOM;MASC;SG;3
losjes	(	los	(	N;PL	
losjes	چھوڑنا.	los	چھوڑنا.	N;PL	V;NFIN;ACT
losjes	اوباش	los	اوباش	N;PL	N;NOM;MASC;SG;3
losjes	بھربھرا.	los	بھربھرا.	N;PL	PROPN;NOM;MASC;SG;3
losjes	عیّاش.	los	عیّاش.	N;PL	ADJ
losjes	بافراغت	los	بافراغت	N;PL	PROPN;NOM;MASC;SG;3
losjes	چلانا.	los	چلاناؤ	N;PL	V;MASC;SG;NFIN;ACT
losjes	متفرق	los	متفرق	N;PL	ADJ
cabriolet	(	cabriolet	(	N;MASC+FEM;SG	
ginger	تحرک	gaan	تحرک	N;MASC+FEM;SG	
ginger	جذبہ.	gaan	جذبہ.	N;MASC+FEM;SG	PROPN;NOM;MASC;SG;3
volwassene	فحش	volwassene	فحش	ADJ	N;NOM;MASC;SG;3
volwassene	جوان	volwassene	جوان	ADJ	N;NOM;MASC;SG;3
volwassene	فحش	volwassene	فحش	ADJ	N;NOM;MASC;SG;3
beschermer	ولی.	beschermer	ولی.	N;MASC+FEM;SG	PROPN;NOM;MASC;SG;3
clean	صفائی	clean	صفائی	ADJ	N;NOM;MASC;SG;3
clean	قطعاً	clean	قطعاً	ADJ	N
clean	سْتھرا	clean	سْتھرا	ADJ	PROPN;NOM;MASC;SG;3
clean	کاملاً	clean	کاملاً	ADJ	ADV
clean	پُھرتیلا	clean	پُھرتیلا	ADJ	PROPN;NOM;MASC;SG;3
clean	بنانا	clean	بنا	ADJ	V;MASC;SG;NFIN;ACT
clean	سڈول	clean	سڈول	ADJ	PROPN;NOM;MASC;SG;3
twijfelachtige	شکّی	twijfelachtig	شکّی	ADJ	PROPN;NOM;MASC;SG;3
twijfelachtige	مورِدشک	twijfelachtig	مورِدشک	ADJ	PROPN;NOM;MASC;SG;3
twijfelachtige	شک	twijfelachtig	شک	ADJ	;NOM;MASC;SG;3
moll	قُطّامہ.	moll	قُطّامہ.	N;MASC+FEM;SG	ADJ
leefbaar	بسنے	leefbaar	بس	ADJ	V;NFIN;ACT
leefbaar	رہنے	leefbaar	رہ	ADJ	V;NFIN;ACT
pioneer	مخترع	pioneren	مخترع	N;MASC+FEM;SG	PROPN;NOM;MASC;SG;3
insigne	بلّا	insigne	بلّا	N;NEUT;SG	PROPN;NOM;MASC;SG;3
insigne	کارنامے	insigne	کارنامہ	N;NEUT;SG	N;NOM;MASC;PL;3
insigne	بلّا	insigne	بلّا	N;NEUT;SG	PROPN;NOM;MASC;SG;3
vraagje	(	vraag	(	N;NEUT;SG	
vraagje	حالات	vraag	حالات	N;NEUT;SG	N;NOM;MASC;PL;3
vraagje	پرکھنا.	vraag	پرکھنا.	N;NEUT;SG	PROPN;NOM;MASC;SG;3
vraagje	سوال.	vraag	سوال.	N;NEUT;SG	PROPN;NOM;MASC;SG;3
vraagje	(	vraag	(	N;NEUT;SG	
dash	ہلّہ	dash	ہلّہ	N;MASC+FEM;SG	PROPN;NOM;MASC;SG;3
dash	طراری	dash	طراری	N;MASC+FEM;SG	PROPN;NOM;MASC;SG;3
dash	بل.	dash	بل.	N;MASC+FEM;SG	
dash	اکڑفوں	dash	اکڑف	N;MASC+FEM;SG	N;ACC;MASC;PL;3
dash	جھپاکا	dash	جھپاکا	N;MASC+FEM;SG	PROPN;NOM;MASC;SG;3
stream	لہرانا.	stream	لہرانا.	N;MASC+FEM;SG	PROPN;NOM;MASC;SG;3
spence	کھانے	spence	کھا	N;MASC+FEM;SG	V;NFIN;ACT
vluchtige	عبوری.	vluchtig	عبوری.	ADJ	PROPN;NOM;MASC;SG;3
vluchtige	اڑنہار	vluchtig	اڑنہار	ADJ	PROPN;NOM;MASC;SG;3
gordijn	حجاب.	gordijn	حجاب.	N;NEUT;SG	PROPN;NOM;MASC;SG;3
gordijn	اوٹ	gordijn	اوٹ	N;NEUT;SG	
gordijn	حجاب.	gordijn	حجاب.	N;NEUT;SG	PROPN;NOM;MASC;SG;3
gordijn	اوٹ	gordijn	اوٹ	N;NEUT;SG	
harmony	اتفاق.	harmony	اتفاق.	N;MASC+FEM;SG	PROPN;NOM;MASC;SG;3
harmony	اتفاق.	harmony	اتفاق.	N;MASC+FEM;SG	PROPN;NOM;MASC;SG;3
ophanging	آویزاں	ophanging	آویزاں	N;MASC+FEM;SG	ADJ
vuile	کمینہ	vuil	کمینہ	ADJ	
vuile	رکیک	vuil	رکیک	ADJ	V;SG;V.PTCP;ACT
vuile	میلا	vuil	میلا	ADJ	V;ACT
vuile	مکروہ	vuil	مکروہ	ADJ	PROPN;NOM;MASC;SG;3
vuile	ناصاف	vuil	ناصاف	ADJ	PROPN;NOM;MASC;SG;3
vuile	دُھندلا	vuil	دُھندلا	ADJ	PROPN;NOM;MASC;SG;3
vuile	جھّکڑی	vuil	جھّکڑی	ADJ	PROPN;NOM;MASC;SG;3
vuile	فحش	vuil	فحش	ADJ	N;NOM;MASC;SG;3
vuile	مٹیالا	vuil	مٹیالا	ADJ	V;PFV;MASC;SG;V.PTCP;ACT
vuile	کمینہ	vuil	کمینہ	ADJ	
vuile	رکیک	vuil	رکیک	ADJ	V;SG;V.PTCP;ACT
vuile	میلا	vuil	میلا	ADJ	V;ACT
vuile	مکروہ	vuil	مکروہ	ADJ	PROPN;NOM;MASC;SG;3
vuile	ناصاف	vuil	ناصاف	ADJ	PROPN;NOM;MASC;SG;3
vuile	دُھندلا	vuil	دُھندلا	ADJ	PROPN;NOM;MASC;SG;3
vuile	جھّکڑی	vuil	جھّکڑی	ADJ	PROPN;NOM;MASC;SG;3
vuile	فحش	vuil	فحش	ADJ	N;NOM;MASC;SG;3
vuile	گندا	vuil	گندا	ADJ	
vuile	ناپاک	vuil	ناپاک	ADJ	PROPN;NOM;MASC;SG;3
