кратеров	kraattereita	кратер	kraatteri	N;INAN;GEN;MASC;PL	N;PRT;PL
герцогства	herttuakunta	герцогство	herttua#kunta	N;INAN;NOM;NEUT;PL	N;NOM;SG
приобрел	saavutetut	приобрести	saavuttaa	V;PFV;MASC;IND;SG;PST;FIN;ACT	V;NOM;PL;V.PTCP;PASS
приобрел	hankittu	приобрести	hankkia	V;PFV;MASC;IND;SG;PST;FIN;ACT	V;NOM;SG;V.PTCP;PASS
джейми	jamie	джея	jamie	N;ANIM;NOM;MASC;SG	PROPN;NOM;SG
банкноты	seteleitä	банкнот	setellä	N;INAN;NOM;FEM;PL	N;PRT;PL
раннее	aikaisin	ранний	aikaisin	ADJ;NOM;NEUT;SG	ADV
днепропетровск	dnepropetrovsk	днепропетровск	dnepropetrovsk	N;INAN;GEN;MASC;PL	N;NOM;SG
болота	suo	болото	sioda	N;INAN;NOM;NEUT;PL	N;NOM;SG
избегать	välttäminen	избегать	välttäminen	V;IPFV;NFIN;ACT	N;NOM;SG
избегать	vältetään	избегать	välttää	V;IPFV;NFIN;ACT	V;IND;PRS;FIN;PASS
избегать	vältettävä	избегать	välttää	V;IPFV;NFIN;ACT	V;NOM;SG;V.PTCP;PASS
окружности	ympyrää	окружность	ympyrä	N;INAN;NOM;FEM;PL	N;PRT;SG
окружности	piireissä	окружность	piireä	N;INAN;NOM;FEM;PL	N;IN+ESS;PL
окружности	ympärysmitta	окружность	ympärysmi	N;INAN;NOM;FEM;PL	N;NOM;SG
окружности	kehä	окружность	kehä	N;INAN;NOM;FEM;PL	N;NOM;SG
пригороде	lähiöissä	пригород	lähiö	N;INAN;ESS;MASC;SG	N;IN+ESS;PL
празднование	juhli	празднование	juhlia	N;INAN;NOM;NEUT;SG	V;IND;SG;2;PST;FIN;ACT
празднование	juhlii	празднование	juhlia	N;INAN;NOM;NEUT;SG	V;IMP;SG;2;FIN;ACT
празднование	juhlia	празднование	juhlia	N;INAN;NOM;NEUT;SG	V;SG;NFIN;ACT
празднование	juhlimassa	празднование	juhlia	N;INAN;NOM;NEUT;SG	V;IN+ESS;SG;NFIN;ACT
празднование	juhlaa	празднование	juhlaa	N;INAN;NOM;NEUT;SG	N;PRT;SG
спорных	kiistanalainen	спорный	kiistanalainen	ADJ;GEN;PL	ADJ;NOM;SG
спорных	kiistanalainen	спорный	kiistanalainen	ADJ;GEN;PL	ADJ;NOM;SG
спорных	kiistanalainen	спорный	kiistanalainen	ADJ;GEN;PL	ADJ;NOM;SG
спорных	ristiriitainen	спорный	risti#riitainen	ADJ;GEN;PL	ADJ;NOM;SG
спорных	kiistanalaista	спорный	kiistanalainen	ADJ;GEN;PL	ADJ;PRT;SG
римлян	roomalaisia	римлянин	roomalainen	N;ANIM;GEN;MASC;PL	N;PRT;PL
римлян	roomalaiset	римлянин	roomalainen	N;ANIM;GEN;MASC;PL	N;NOM;PL
длинная	pitkät	длинный	pitkä	ADJ;NOM;FEM;SG	ADJ;NOM;PL
длинная	kauan	длинный	kauan	ADJ;NOM;FEM;SG	ADV
длинная	pitkään	длинный	pitkään	ADJ;NOM;FEM;SG	ADV
длинная	long	длинный	long	ADJ;NOM;FEM;SG	
дождь	sataa	дождь	sataa	N;INAN;NOM;MASC;SG	N;PRT;SG
дождь	sateen	дождь	sade	N;INAN;NOM;MASC;SG	N;GEN;SG
дождь	sataa	дождь	sataa	N;INAN;NOM;MASC;SG	N;PRT;SG
дождь	rain	дождь	rain	N;INAN;NOM;MASC;SG	
дождь	sadetta	дождь	sade	N;INAN;NOM;MASC;SG	N;PRT;SG
рено	reno	рено	reno	N;INAN;NOM;MASC;SG	
уменьшается	pienenee	уменьшаться	pietä	V;IPFV;IND;SG;3;PRS;FIN;MID	V;IND;SG;3;PRS;FIN;ACT
уменьшается	vähenee	уменьшаться	vähetä	V;IPFV;IND;SG;3;PRS;FIN;MID	V;IND;SG;3;PRS;FIN;ACT
уменьшается	laskeva	уменьшаться	laskea	V;IPFV;IND;SG;3;PRS;FIN;MID	V;NOM;SG;V.PTCP;ACT
продать	myydään	продать	myydä	V;PFV;NFIN;ACT	V;IND;PRS;FIN;PASS
колесо	pyörän	колесо	pyörä	N;INAN;NOM;NEUT;SG	N;GEN;SG
коренные	kotimainen	коренной	koti#mainen	ADJ;NOM;PL	ADJ;NOM;SG
федеральное	liittovaltion	федеральный	liitto#valtio	ADJ;NOM;NEUT;SG	N;GEN;SG
федеральное	liittovaltio	федеральный	liitto#valtio	ADJ;NOM;NEUT;SG	N;NOM;SG
заготовки	sadonkorjuu	заготовка	sadon#korjuu	N;INAN;NOM;FEM;PL	N;NOM;SG
клиент	asiakkaalle	клиент	asiakas	N;ANIM;NOM;MASC;SG	N;AT+ALL;SG
клиент	asiakkaan	клиент	asiakas	N;ANIM;NOM;MASC;SG	N;GEN;SG
клиент	asiakkaalle	клиент	asiakas	N;ANIM;NOM;MASC;SG	N;AT+ALL;SG
клиент	asiakkaan	клиент	asiakas	N;ANIM;NOM;MASC;SG	N;GEN;SG
таллин	tallinnassa	таллин	tallinta	N;INAN;NOM;MASC;SG	N;IN+ESS;SG
таллин	tallinnan	таллин	tallinta	N;INAN;NOM;MASC;SG	N;GEN;SG
прибыла	saapuivat	прибыть	saapua	V;PFV;FEM;IND;SG;PST;FIN;ACT	V;IND;PL;3;PST;FIN;ACT
прибыла	saapuneet	прибыть	saapua	V;PFV;FEM;IND;SG;PST;FIN;ACT	V;NOM;PL;V.PTCP;ACT
быков	bulls	бык	bulls	N;ANIM;GEN;MASC;PL	
сохранять	säästä	сохранять	sää	V;IPFV;NFIN;ACT	N;IN+ABL;SG
ударных	lyömäsoittimet	ударный	lyömäsoitin	ADJ;GEN;PL	N;NOM;PL
шум	melua	шум	melu	N;INAN;NOM;MASC;SG	N;PRT;SG
сталь	steel	сталь	steel	N;INAN;NOM;FEM;SG	
сталь	terästä	сталь	teräs	N;INAN;NOM;FEM;SG	N;PRT;SG
сталь	teräksen	сталь	teräs	N;INAN;NOM;FEM;SG	N;GEN;SG
говард	howardin	говард	howardi	N;ANIM;NOM;MASC;SG	N;GEN;SG
говард	howard	говард	howard	N;ANIM;NOM;MASC;SG	PROPN;NOM;SG
скот	scott	скот	scott	N;INAN;NOM;MASC;SG	PROPN;NOM;SG
скот	scottin	скот	scott	N;INAN;NOM;MASC;SG	N;GEN;SG
скот	karjaa	скот	karja	N;INAN;NOM;MASC;SG	N;PRT;SG
скот	karjan	скот	karja	N;INAN;NOM;MASC;SG	N;GEN;SG
скот	karjaa	скот	karja	N;INAN;NOM;MASC;SG	N;PRT;SG
выделил	korostettu	выделить	korostaa	V;PFV;MASC;IND;SG;PST;FIN;ACT	V;NOM;SG;V.PTCP;PASS
органических	orgaaninen	органический	orgaaninen	ADJ;GEN;PL	ADJ;NOM;SG
органических	orgaanista	органический	orgaani	ADJ;GEN;PL	ADJ;PRT;SG
органических	orgaaniset	органический	orgaaninen	ADJ;GEN;PL	ADJ;NOM;PL
органических	luonnonmukainen	органический	luonnon#mukainen	ADJ;GEN;PL	ADJ;NOM;SG
кальция	kalsiumin	кальций	kalsiumin	N;INAN;NOM;MASC;SG	N;GEN;SG
робот	robotin	робот	robottaa	N;ANIM;NOM;MASC;SG	N;GEN;SG
ева	eva	ева	eva	N;ANIM;NOM;FEM;SG	PROPN;NOM;SG
ева	eeva	ева	eevä	N;ANIM;NOM;FEM;SG	PROPN;NOM;SG
ева	eve	ева	eve	N;ANIM;NOM;FEM;SG	PROPN;NOM;SG
паркер	parker	паркер	parker	N;ANIM;NOM;MASC;SG	PROPN;NOM;SG
филиппины	filippiineillä	филиппины	fili#ppiine	N;INAN;NOM;FEM;PL	N;AT+ESS
;PL
филиппины	filippiinien	филиппины	fili#ppiini	N;INAN;NOM;FEM;PL	N;GEN;PL
заболевание	sairaudesta	заболевание	sairaus	N;INAN;NOM;NEUT;SG	N;IN+ABL;SG
заболевание	taudista	заболевание	tauti	N;INAN;NOM;NEUT;SG	N;IN+ABL;SG
заболевание	taudit	заболевание	tauti	N;INAN;NOM;NEUT;SG	N;NOM;PL
шер	cher	шер	cher	N;INAN;NOM;MASC;SG	
справедливо	melko	справедливый	melko	ADJ;NEUT;SG	ADV
справедливо	fair	справедливый	fair	ADJ;NEUT;SG	
тренеров	valmentajat	тренер	valmentaja	N;ANIM;ACC;MASC;PL	N;NOM;PL
запрещены	estetty	запретить	estää	V;PFV;PL;PST;V.PTCP;PASS	V;NOM;SG;V.PTCP;PASS
запрещены	kielletty	запретить	kieltää	V;PFV;PL;PST;V.PTCP;PASS	V;NOM;SG;V.PTCP;PASS
братства	veljeskunta	братство	veljes#kunta	N;INAN;NOM;NEUT;PL	N;NOM;SG
разрушена	pilalla	разрушить	pila	V;PFV;FEM;SG;PST;V.PTCP;PASS	ADV
цифра	numeroinen	цифра	numeroinen	N;INAN;NOM;FEM;SG	ADJ;NOM;SG
отражения	heijastuksia	отражение	heijastus	N;INAN;NOM;NEUT;PL	N;PRT;PL
кэти	kathy	кэть	kathy	N;ANIM;NOM;FEM;SG	PROPN;NOM;SG
кэти	cathy	кэть	cathy	N;ANIM;NOM;FEM;SG	PROPN;NOM;SG
кэти	katy	кэть	katy	N;ANIM;NOM;FEM;SG	PROPN;NOM;SG
кэти	katie	кэть	katie	N;ANIM;NOM;FEM;SG	PROPN;NOM;SG
водителя	ajaja	водитель	ajaja	N;ANIM;ACC;MASC;SG	N;NOM;SG
водителя	kuljettajan	водитель	kuljettaja	N;ANIM;ACC;MASC;SG	N;GEN;SG
водителя	kuljettaja	водитель	kuljettaja	N;ANIM;ACC;MASC;SG	N;NOM;SG
водителя	kuski	водитель	kuskea	N;ANIM;ACC;MASC;SG	N;NOM;SG
лиссабон	lissabonin	лиссабон	lissabon	N;INAN;NOM;MASC;SG	N;GEN;SG
лиссабон	lissabonissa	лиссабон	lissabon	N;INAN;NOM;MASC;SG	N;IN+ESS;SG
металлургии	metallurgia	металлургия	metallurgi	N;INAN;NOM;FEM;SG	N;PRT;SG
серого	gray	серый	gray	ADJ;GEN;MASC;SG	PROPN;NOM;SG
серого	harmaata	серый	harmaa	ADJ;GEN;MASC;SG	ADJ;PRT;SG
серого	harmaa	серый	harmaa	ADJ;GEN;MASC;SG	ADJ;NOM;SG
осуществление	täytäntöönpanon	осуществление	täytäntöönpano	N;INAN;NOM;NEUT;SG	N;GEN;SG
осуществление	täytäntöönpanoa	осуществление	täytäntöönpano	N;INAN;NOM;NEUT;SG	N;PRT;SG
творческих	luova	творческий	luova	ADJ;GEN;PL	ADJ;NOM;SG
творческих	luovaa	творческий	luova	ADJ;GEN;PL	ADJ;PRT;SG
джорджия	georgiassa	джорджия	georgia	N;INAN;NOM;FEM;SG	N;IN+ESS;SG
джорджия	georgian	джорджия	georgia	N;INAN;NOM;FEM;SG	N;GEN;SG
джорджия	georgiaa	джорджия	georgia	N;INAN;NOM;FEM;SG	N;PRT;SG
спектра	taajuuksien	спектр	taajuus	N;INAN;GEN;MASC;SG	N;GEN;PL
спектра	kirjo	спектр	kirjo	N;INAN;GEN;MASC;SG	N;NOM;SG
норт	pohjoiseen	норт	pohjoinen	N;INAN;NOM;MASC;SG	N;IN+ALL;SG
домохозяйства	kotitalouksien	домохозяйство	koti#talous	N;INAN;NOM;NEUT;PL	N;GEN;PL
домохозяйства	kotitalouden	домохозяйство	koti#talous	N;INAN;NOM;NEUT;PL	N;GEN;SG
домохозяйства	kotitalouksien	домохозяйство	koti#talous	N;INAN;NOM;NEUT;PL	N;GEN;PL
нести	kantaa	нести	kanta	V;IPFV;NFIN;ACT	N;PRT;SG
побег	paeta	побег	paeta	N;INAN;NOM;MASC;SG	V;SG;NFIN;ACT
побег	pakene	побег	paeta	N;INAN;NOM;MASC;SG	N;NOM;PL
побег	paeta	побег	paeta	N;INAN;NOM;MASC;SG	V;SG;NFIN;ACT
визита	vierailu	визит	vierailu	N;INAN;GEN;MASC;SG	N;NOM;SG
визита	käymään	визит	käydä	N;INAN;GEN;MASC;SG	V;IN+ALL;SG;NFIN;ACT
визита	käy	визит	käydä	N;INAN;GEN;MASC;SG	V;IMP;SG;2;FIN;ACT
визита	käynti	визит	käynti	N;INAN;GEN;MASC;SG	N;NOM;SG
ввод	kirjoittaa	ввод	kirjoittaa	N;INAN;NOM;MASC;SG	V;IND;SG;3;PRS;FIN;ACT
ввод	kirjoita	ввод	kirja	N;INAN;NOM;MASC;SG	V;IMP;SG;2;FIN;ACT
атомов	atomit	атом	atomi	N;INAN;GEN;MASC;PL	N;NOM;PL
измерений	mittauksia	измерение	mittaus	N;INAN;GEN;NEUT;PL	N;PRT;PL
измерений	mittaukset	измерение	mittaus	N;INAN;GEN;NEUT;PL	N;NOM;PL
документация	asiakirjat	документация	asia#kirja	N;INAN;NOM;FEM;SG	N;NOM;PL
документация	dokumentit	документация	dokumentti	N;INAN;NOM;FEM;SG	N;NOM;PL
бордо	bordeaux	бордо	bordeaux	N;INAN;NOM;MASC;SG	
спора	riitaa	спор	riita	N;INAN;GEN;MASC;SG	N;PRT;SG
спора	riita	спор	riita	N;INAN;GEN;MASC;SG	N;NOM;SG
спора	kiista	спор	kiista	N;INAN;GEN;MASC;SG	N;NOM;SG
производительность	suorituskyvyn	производительность	suoritus#kyky	N;INAN;NOM;FEM;SG	N;GEN;SG
производительность	suorituskykyä	производительность	suoritus#kyky	N;INAN;NOM;FEM;SG	N;PRT;SG
производительность	tuottavuuden	производительность	tuottavuus	N;INAN;NOM;FEM;SG	N;GEN;SG
верди	verdi	верди	verdi	N;INAN;NOM;FEM;SG	PROPN;NOM;SG
заняты	kiire	занять	kiire	V;PFV;PL;PST;V.PTCP;PASS	N;NOM;SG
заняты	kiireinen	занять	kiireinen	V;PFV;PL;PST;V.PTCP;PASS	ADJ;NOM;SG
существенные	huomattava	существенный	huomattava	ADJ;NOM;PL	ADJ;NOM;SG
существенные	huomattavia	существенный	huomattava	ADJ;NOM;PL	ADJ;PRT;PL
существенные	huomattava	существенный	huomattava	ADJ;NOM;PL	ADJ;NOM;SG
существенные	merkittävä	существенный	merkittävä	ADJ;NOM;PL	ADJ;NOM;SG
существенные	merkittäviä	существенный	merkittävä	ADJ;NOM;PL	ADJ;PRT;PL
существенные	merkittävää	существенный	merkittävä	ADJ;NOM;PL	ADJ;PRT;SG
двигаться	siirrä	двигаться	siirtä	V;IPFV;NFIN;MID	V;IMP;SG;2;FIN;ACT
двигаться	siirry	двигаться	siirtyä	V;IPFV;NFIN;MID	V;IMP;SG;2;FIN;ACT
двигаться	muutto	двигаться	muutto	V;IPFV;NFIN;MID	N;NOM;SG
двигаться	liikkeellä	двигаться	liike	V;IPFV;NFIN;MID	N;AT+ESS
;SG
двигаться	liikkuvat	двигаться	liikkua	V;IPFV;NFIN;MID	V;IND;PL;3;PRS;FIN;ACT
двигаться	liikkuu	двигаться	liikkua	V;IPFV;NFIN;MID	V;IND;SG;3;PRS;FIN;ACT
лена	lena	лена	lena	N;ANIM;NOM;FEM;SG	PROPN;NOM;SG
уважение	kunnioittaa	уважение	kunnioittaa	N;INAN;NOM;NEUT;SG	V;IND;SG;3;PRS;FIN;ACT
уважение	kunnioita	уважение	kunnio	N;INAN;NOM;NEUT;SG	V;IMP;SG;2;FIN;ACT
уважение	kunnioitusta	уважение	kunnioitus	N;INAN;NOM;NEUT;SG	N;PRT;SG
подтверждаю	varmistettu	подтверждать	varmistaa	V;IPFV;IND;SG;1;PRS;FIN;ACT	V;NOM;SG;V.PTCP;PASS
подтверждаю	vahvistetut	подтверждать	vahvistaa	V;IPFV;IND;SG;1;PRS;FIN;ACT	V;NOM;PL;V.PTCP;PASS
подтверждаю	vahvistettu	подтверждать	vahvistaa	V;IPFV;IND;SG;1;PRS;FIN;ACT	V;NOM;SG;V.PTCP;PASS
воздушная	aerial	воздушный	aerial	ADJ;NOM;FEM;SG	N;NOM;SG
воздушная	antenni	воздушный	antenni	ADJ;NOM;FEM;SG	N;NOM;SG
томпсон	thompson	томпсон	thompso	N;ANIM;NOM;MASC;SG	PROPN;NOM;SG
томпсон	thompsonin	томпсон	thompsoni	N;ANIM;NOM;MASC;SG	PROPN;GEN;SG
определены	määritellyt	определить	määritellä	V;PFV;PL;PST;V.PTCP;PASS	V;NOM;SG;V.PTCP;ACT
определены	määritetty	определить	määrittää	V;PFV;PL;PST;V.PTCP;PASS	V;NOM;SG;V.PTCP;PASS
определены	määritelty	определить	määritellä	V;PFV;PL;PST;V.PTCP;PASS	V;NOM;SG;V.PTCP;PASS
определены	määritetty	определить	määrittää	V;PFV;PL;PST;V.PTCP;PASS	V;NOM;SG;V.PTCP;PASS
определены	määrätietoinen	определить	määrä#tietoinen	V;PFV;PL;PST;V.PTCP;PASS	ADJ;NOM;SG
определены	päättäväinen	определить	päättäväinen	V;PFV;PL;PST;V.PTCP;PASS	ADJ;NOM;SG
определены	määritetään	определить	määrittää	V;PFV;PL;PST;V.PTCP;PASS	V;IND;PRS;FIN;PASS
голландский	hollannin	голландский	hollanti	ADJ;NOM;MASC;SG	N;GEN;SG
голландский	alankomaiden	голландский	alan#komaa	ADJ;NOM;MASC;SG	N;GEN;PL
голландский	hollanti	голландский	hollanti	ADJ;NOM;MASC;SG	N;NOM;SG
снаряда	ammus	снаряд	ammus	N;INAN;GEN;MASC;SG	N;NOM;SG
блокады	saarto	блокада	saarto	N;INAN;NOM;FEM;PL	N;NOM;SG
живые	asuminen	живой	asuminen	ADJ;NOM;PL	N;NOM;SG
живые	elävä	живой	elää	ADJ;NOM;PL	ADJ;NOM;SG
живые	elää	живой	elää	ADJ;NOM;PL	V;IND;SG;3;PRS;FIN;ACT
живые	eläminen	живой	eläminen	ADJ;NOM;PL	N;NOM;SG
живые	elävät	живой	elää	ADJ;NOM;PL	V;IND;PL;3;PRS;FIN;ACT
живые	vilkasta	живой	vilkas	ADJ;NOM;PL	ADJ;PRT;SG
живые	vilkas	живой	vilkas	ADJ;NOM;PL	ADJ;NOM;SG
живые	eloisa	живой	eloisa	ADJ;NOM;PL	ADJ;NOM;SG
живые	hengissä	живой	henki	ADJ;NOM;PL	N;IN+ESS;PL
живые	elävä	живой	elää	ADJ;NOM;PL	ADJ;NOM;SG
живые	elävänä	живой	elävä	ADJ;NOM;PL	V;FRML;SG;V.PTCP;ACT
живые	elossa	живой	elossa	ADJ;NOM;PL	ADV
винсент	vincentin	винсент	vincentti	N;ANIM;NOM;MASC;SG	N;GEN;SG
мар	mar	мар	mar		
обитатели	asukkaita	обитатель	asukas	N;ANIM;NOM;MASC;PL	N;PRT;PL
обитатели	asukasta	обитатель	asukas	N;ANIM;NOM;MASC;PL	N;PRT;SG
противостоять	vastusta	противостоять	vastustaa	V;IPFV;NFIN;ACT	N;PRT;SG
змей	snake	змей	snake	N;ANIM;NOM;MASC;SG	
змей	käärmeitä	змей	käärme	N;ANIM;NOM;MASC;SG	N;PRT;PL
змей	käärmeet	змей	käärme	N;ANIM;NOM;MASC;SG	N;NOM;PL
присоединяется	liittyy	присоединять	liittyä	V;IPFV;IND;SG;3;PRS;FIN;PASS	V;IND;SG;3;PRS;FIN;ACT
миграции	muutto	миграция	muutto	N;INAN;NOM;FEM;PL	N;NOM;SG
миграции	maahanmuuton	миграция	maahanmuutto	N;INAN;NOM;FEM;PL	N;GEN;SG
миграции	siirtymä	миграция	siirtymä	N;INAN;NOM;FEM;PL	N;NOM;SG
миграции	maahanmuutto	миграция	maahanmuutto	N;INAN;NOM;FEM;PL	N;NOM;SG
миграции	siirtyminen	миграция	siirtyminen	N;INAN;NOM;FEM;PL	N;NOM;SG
миграции	muuttoliike	миграция	muutto#liike	N;INAN;NOM;FEM;PL	N;NOM;SG
предприниматели	yrittäjiä	предприниматель	yrittäjä	N;ANIM;NOM;MASC;PL	N;PRT;PL
предприниматели	yrittäjien	предприниматель	yrittäjä	N;ANIM;NOM;MASC;PL	N;GEN;PL
квартале	neljännes	квартал	neljännes	N;INAN;ESS;MASC;SG	N;NOM;SG
квартале	neljäsosa	квартал	neljä#sosa	N;INAN;ESS;MASC;SG	N;NOM;SG
включено	sisältyy	включить	sisältyä	V;PFV;NEUT;SG;PST;V.PTCP;PASS	V;IND;SG;3;PRS;FIN;ACT
костюмы	pukuja	костюм	puku	N;INAN;NOM;MASC;PL	N;PRT;PL
костюмы	asuja	костюм	asu	N;INAN;NOM;MASC;PL	N;PRT;PL
костюмы	pukuja	костюм	puku	N;INAN;NOM;MASC;PL	N;PRT;PL
бан	kieltää	бан	kieltää	N;INAN;NOM;MASC;SG	V;IND;SG;PRS;FIN;ACT
бан	kiellä	бан	kieltää	N;INAN;NOM;MASC;SG	V;IMP;SG;2;FIN;ACT
повстанцы	kapinallisia	повстанец	kapinallinen	N;ANIM;NOM;MASC;PL	ADJ;PRT;PL
повстанцы	kapinalliset	повстанец	kapinallinen	N;ANIM;NOM;MASC;PL	ADJ;NOM;PL
повстанцы	kapinallisia	повстанец	kapinallinen	N;ANIM;NOM;MASC;PL	ADJ;PRT;PL
повстанцы	kapinalliset	повстанец	kapinallinen	N;ANIM;NOM;MASC;PL	ADJ;NOM;PL
ромео	romeo	ромео	romeo	N;INAN;NOM;MASC;SG	PROPN;NOM;SG
бронза	pronssia	бронза	pronssi	N;INAN;NOM;FEM;SG	N;PRT;SG
редактировать	edit	редактировать	edit	V;IPFV;NFIN;ACT	N;NOM;SG
редактировать	muokkaa	редактировать	muokka	V;IPFV;NFIN;ACT	N;NOM;SG
шаги	vaiheita	шаг	vaihe	N;INAN;NOM;MASC;PL	N;PRT;PL
шаги	askelia	шаг	askel	N;INAN;NOM;MASC;PL	N;PRT;PL
шаги	askeleita	шаг	askel	N;INAN;NOM;MASC;PL	N;PRT;PL
шаги	jalanjälkiä	шаг	jalan#jälki	N;INAN;NOM;MASC;PL	N;PRT;PL
шаги	askelia	шаг	askel	N;INAN;NOM;MASC;PL	N;PRT;PL
квартет	kvartetin	квартет	kvartetti	N;INAN;NOM;MASC;SG	N;GEN;SG
вину	syyllisyys	вина	syyllisyys	N;INAN;ACC;FEM;SG	N;NOM;SG
вину	syyllisyyttä	вина	syyllisyys	N;INAN;ACC;FEM;SG	N;PRT;SG
алжира	algerian	алжир	algeria	N;INAN;NOM;MASC;SG	N;GEN;SG
алжира	algeria	алжир	algeri	N;INAN;NOM;MASC;SG	PROPN;NOM;SG
алжира	algeriassa	алжир	algeria	N;INAN;NOM;MASC;SG	N;IN+ESS;SG
алжира	algerian	алжир	algeria	N;INAN;NOM;MASC;SG	N;GEN;SG
алжира	algeria	алжир	algeri	N;INAN;NOM;MASC;SG	PROPN;NOM;SG
филип	philip	филип	philip	N;ANIM;NOM;MASC;SG	PROPN;NOM;SG
николя	nicolas	николь	nicolas	PART	PROPN;NOM;SG
николя	nicola	николь	nicola	PART	PROPN;NOM;SG
квалификация	tutkintojen	квалификация	tutkinta	N;INAN;NOM;FEM;SG	N;GEN;PL
сантос	santos	сантос	santos	N;INAN;NOM;MASC;SG	PROPN;NOM;SG
организаторы	järjestäjien	организатор	järjestäjä	N;ANIM;NOM;MASC;PL	N;GEN;PL
организаторы	järjestäjien	организатор	järjestäjä	N;ANIM;NOM;MASC;PL	N;GEN;PL
организаторы	isäntiä	организатор	isänti	N;ANIM;NOM;MASC;PL	N;PRT;SG
коллегами	kollegat	коллега	kollega	N;ANIM;INS;MASC;PL	N;NOM;PL
походы	vaelluksia	поход	vaellus	N;INAN;NOM;MASC;PL	N;PRT;PL
моряков	merimiehet	моряк	meri#mies	N;ANIM;GEN;MASC;PL	N;NOM;PL
моряков	merimies	моряк	meri#mies	N;ANIM;GEN;MASC;PL	N;NOM;SG
потеря	häviää	потеря	hävitä	N;INAN;NOM;FEM;SG	V;IND;SG;3;PRS;FIN;ACT
потеря	menettää	потеря	menettää	N;INAN;NOM;FEM;SG	V;IND;SG;3;PRS;FIN;ACT
потеря	häviöllä	потеря	häviö	N;INAN;NOM;FEM;SG	N;AT+ESS
;SG
потеря	tappiot	потеря	tappio	N;INAN;NOM;FEM;SG	N;NOM;PL
потеря	menetykset	потеря	menetys	N;INAN;NOM;FEM;SG	N;NOM;PL
кентукки	kentucky	кентукка	kentucky	N;INAN;NOM;MASC;PL	
получен	saadut	получить	saada	V;PFV;MASC;SG;PST;V.PTCP;PASS	V;NOM;PL;V.PTCP;PASS
получен	saanut	получить	saada	V;PFV;MASC;SG;PST;V.PTCP;PASS	V;NOM;SG;V.PTCP;ACT
французское	ranska	французский	ranska	ADJ;NOM;NEUT;SG	PROPN;NOM;SG
французское	ranskan	французский	ranska	ADJ;NOM;NEUT;SG	N;GEN;SG
французское	ranskalaiset	французский	ranska#lainen	ADJ;NOM;NEUT;SG	N;NOM;PL
французское	ranskalaisia	французский	ranska#lainen	ADJ;NOM;NEUT;SG	N;PRT;PL
имеющихся	saatavissa	иметься	saada	V;IPFV;GEN;PL;PRS;V.PTCP;PASS	V;IN+ESS;PL;V.PTCP;PASS
имеющихся	käytettävissä	иметься	käyttää	V;IPFV;GEN;PL;PRS;V.PTCP;PASS	V;IN+ESS;PL;V.PTCP;PASS
