die	на	die	на	DET;DEF	ADP;ACC
merk	квач	merk	квач	V;PRS	
merk	кропивницький	merk	кропивницький	V;PRS	ADJ;NOM;MASC;SG
gevorderde	додатково	vorder	додатково	ADJ;NOM	ADV
veranderlike	стіл	veranderlik	стіл	ADJ;NOM	N;INAN;NOM;MASC;SG
veranderlike	столик	veranderlik	столик	ADJ;NOM	N;INAN;NOM;MASC;SG
veranderlike	таблиця	veranderlik	таблиця	ADJ;NOM	N;INAN;NOM;FEM;SG
veranderlike	таблиці	veranderlik	таблиця	ADJ;NOM	N;INAN;NOM;FEM;PL
slang	змії	slang	змія	N;SG	N;ANIM;NOM;FEM;PL
voorspel	прогноз	voorspel	прогноз	V;PRS	N;INAN;NOM;MASC;SG
fins	фінська	fins	фінський		ADJ;NOM;FEM;SG
hervorming	реформації	hervorming	реформація	N;SG	N;INAN;NOM;FEM;PL
airlines	антонова	airline	антоновий	PROPN;SG	PROPN;ANIM;NOM;FEM;SG
airlines	авіалінії	airline	авіалінія	PROPN;SG	N;INAN;NOM;MASC;PL
airlines	airlines	airline	airlines	PROPN;SG	
janeiro	жанейро	janeiro	жанейро	PROPN;SG	PROPN;INAN;NOM;MASC;SG
pruisiese	прусська	pruisies	прусський	ADJ;NOM	N;INAN;NOM;FEM;SG
tref	удар	tref	удар	V;PRS	N;INAN;NOM;MASC;SG
tref	хіт	tref	хіт	V;PRS	N;INAN;NOM;MASC;SG
tref	зачепив	tref	зачепити	V;PRS	V;PFV;MASC;IND;SG;PST;FIN
tref	вдарив	tref	вдарити	V;PRS	V;PFV;MASC;IND;SG;PST;FIN
regstreeks	жити	regstreeks	жити	ADV	V;IPFV;NFIN
regstreeks	live	regstreeks	live	ADV	
regstreeks	живу	regstreeks	жити	ADV	V;IPFV;IND;SG;1;PRS;FIN
regstreeks	трансляція	regstreeks	трансляція	ADV	N;INAN;NOM;FEM;SG
small	малий	small	малий		ADJ;NOM;MASC;SG
small	малі	small	малий		ADJ;NOM;PL
small	маленькі	small	маленький		ADJ;NOM;PL
lesotho	лесото	lesotho	лесото	PROPN;SG	PROPN;INAN;NOM;MASC;SG
gesproke	звертаючись	spreek	звертатися	N;PL	V;IPFV;PRS;V.CVB
gesproke	вимовити	spreek	вимовити	N;PL	V;IPFV;NFIN
smaak	смак	smaak	смак	V;PRS	N;INAN;NOM;MASC;SG
nuut	нові	nuut	новий	ADV	ADJ;NOM;PL
nuut	нове	nuut	новий	ADV	ADJ;NOM;NEUT;SG
nuut	нова	nuut	новий	ADV	ADJ;NOM;FEM;SG
nuut	новий	nuut	новий	ADV	ADJ;NOM;MASC;SG
nuut	створити	nuut	створити	ADV	V;PFV;NFIN
koolstof	карбон	koolstof	карбон	N;PL	N;INAN;NOM;MASC;SG
dmitri	дмитро	dmitri	дмитро	PRO;NOM;SG;3	PROPN;ANIM;NOM;MASC;SG
monaco	монако	monaco	монако		PROPN;INAN;NOM;MASC;SG
veertig	сорок	veertig	сорок	ADP	NUM;NOM
woestyn	пустелі	woestyn	пустель	N;SG	N;INAN;NOM;FEM;PL
queen	цариці	queen	царика		N;ANIM;NOM;FEM;PL
queen	королева	queen	королевий		N;ANIM;NOM;FEM;SG
queen	queen	queen	queen		
queen	краля	queen	краля		N;ANIM;NOM;FEM;SG
queen	цариця	queen	цариця		N;ANIM;NOM;FEM;SG
vrae	вопросы	vraag	вопрос	N;PL	
vrae	запитання	vraag	запитання	N;PL	N;INAN;NOM;NEUT;SG
vrae	питання	vraag	питання	N;PL	N;INAN;NOM;NEUT;SG
sharks	акул	sharks	акула		N;ANIM;ACC;FEM;PL
vee	худоба	vee	худоба		N;INAN;NOM;FEM;SG
grant	грант	grant	грант		
grant	надати	grant	надати		V;PFV;NFIN
china	china	china	china	PROPN;SG	
china	китаї	china	китай	PROPN;SG	PROPN;INAN;NOM;MASC;SG
china	китаю	china	китати	PROPN;SG	PROPN;INAN;ACC;FEM;SG
china	китай	china	китай	PROPN;SG	PROPN;INAN;NOM;MASC;SG
slowakye	словаччині	slowaky	словаччина	V;PRS	PROPN;INAN;DAT;FEM;SG
slowakye	словаччина	slowaky	словаччина	V;PRS	PROPN;INAN;NOM;FEM;SG
damme	дамм	damme	дамм	N;PL	PROPN;ANIM;NOM;MASC;SG
tronk	ґрати	tronk	ґрати	N;SG	N;INAN;NOM;MASC;PL
tronk	тюрми	tronk	тюрма	N;SG	N;INAN;NOM;FEM;PL
adolf	адольф	adolf	адольф		PROPN;ANIM;NOM;MASC;SG
congress	конгрес	congress	конгрес	PROPN;SG	N;INAN;NOM;MASC;SG
congress	конгресу	congress	конгрес	PROPN;SG	N;INAN;GEN;MASC;SG
evolusie	evolution	evolusie	evolution	N;SG	
keulen	кельн	keulen	кельн	N;SG	PROPN;INAN;NOM;MASC;SG
alma	alma	alma	alma	N;SG	
php	php	php	php		
ethiopië	ефіопії	ethiopië	ефіопія	PROPN;SG	PROPN;INAN;NOM;FEM;SG
herinner	нагадаємо	herinner	нагадати	V;PRS	V;PFV;IND;PL;1;FUT;FIN
daal	краплі	daal	крапло	V;PRS	N;INAN;NOM;FEM;PL
gemeen	спільними	gemeen	спільний	V;PST;V.PTCP	ADJ;INS;PL
gemeen	поширені	gemeen	поширений	V;PST;V.PTCP	ADJ;PFV;NOM;PL;V.PTCP;PASS
gemeen	спільне	gemeen	спільний	V;PST;V.PTCP	ADJ;NOM;NEUT;SG
gemeen	загальні	gemeen	загальний	V;PST;V.PTCP	ADJ;NOM;PL
gemeen	common	gemeen	common	V;PST;V.PTCP	
gemeen	означають	gemeen	означати	V;PST;V.PTCP	V;IPFV;IND;PL;3;PRS;FIN
gemeen	середнє	gemeen	середній	V;PST;V.PTCP	ADJ;NOM;NEUT;SG
azerbeidjan	азербайджану	azerbeidjan	азербайджаний	N;SG	PROPN;INAN;GEN;MASC;SG
azerbeidjan	азербайджанський	azerbeidjan	азербайджанський	N;SG	ADJ;NOM;MASC;SG
azerbeidjan	азербайджан	azerbeidjan	азербайджан	N;SG	PROPN;INAN;NOM;MASC;SG
storm	шторм	storm	шторма	V;PRS	N;INAN;NOM;MASC;SG
storm	буря	storm	буря	V;PRS	N;INAN;NOM;FEM;SG
libië	лівії	libië	лівія	PROPN;SG	PROPN;INAN;GEN;FEM;SG
som	сума	som	сума		N;INAN;NOM;FEM;SG
som	суму	som	сума		N;INAN;ACC;FEM;SG
som	сум	som	сума		
films	films	films	films	N;PL	
junior	джуніор	junior	джуніор		PROPN;ANIM;NOM;MASC;SG
junior	дитячий	junior	дитячий		ADJ;NOM;MASC;SG
junior	junior	junior	junior		
orkes	оркестр	orkes	оркестр	N;PL	N;INAN;NOM;MASC;SG
orkes	orchestra	orkes	orchestra	N;PL	
papier	папір	papier	папір		N;INAN;NOM;MASC;SG
smelt	кельтські	smelt	кельтський	V;PRS	ADJ;NOM;PL
andorra	андорра	andorra	андорра		PROPN;INAN;NOM;FEM;SG
tuis	приціл	tuis	приціл		N;INAN;NOM;MASC;SG
tuis	обсяг	tuis	обсяг		N;INAN;NOM;MASC;SG
tuis	дім	tuis	дім		N;INAN;NOM;MASC;SG
tuis	домівка	tuis	домівка		N;INAN;NOM;FEM;SG
tuis	домашній	tuis	домашній		ADJ;NOM;MASC;SG
tuis	додому	tuis	додому		ADV
boeing	boeing	boeing	boeing	N;SG	
ruk	поки	ruk	поки		ADV
sterker	сильнішим	sterk	сильніший	PRO;PL;1	ADJ;INS;RL;NEUT;SG
sterker	сильніші	sterk	сильніший	PRO;PL;1	ADJ;NOM;RL;PL
sterker	сильніше	sterk	сильніше	PRO;PL;1	ADV;CMPR
sterker	сильнішою	sterk	сильніший	PRO;PL;1	ADJ;INS;RL;FEM;SG
sterker	сильніший	sterk	сильніший	PRO;PL;1	ADJ;NOM;CMPR;MASC;SG
meganiese	механічна	meganies	механічний	N;SG	ADJ;NOM;FEM;SG
meganiese	механічний	meganies	механічний	N;SG	ADJ;NOM;MASC;SG
wilson	вілсон	wilson	вілсон		PROPN;ANIM;NOM;MASC;SG
perspektief	перспективи	perspektief	перспектива	N;SG	N;INAN;NOM;FEM;PL
toepassings	програма	toepassing	програма	N;PL	N;INAN;NOM;FEM;SG
toepassings	застосунок	toepassing	застосунок	N;PL	N;INAN;NOM;MASC;SG
toepassings	додаток	toepassing	додаток	N;PL	N;INAN;NOM;MASC;SG
weduwee	вдови	weduwee	вдови	N;SG	N;ANIM;NOM;FEM;PL
klubs	жир	klubs	жир	N;PL	N;INAN;NOM;MASC;SG
#ffffff	#	#ffffff	#	ADP	
newton	ньютон	newton	ньютон	N;SG	PROPN;ANIM;NOM;MASC;SG
lion	лев	lion	лев		PROPN;ANIM;NOM;MASC;SG
dns	днк	dns	днк	N;PL	N;INAN;NOM;FEM;SG
dns	dns	dns	dns	N;PL	
blootgestel	відкритий	blootstel	відкритий	V;PST;V.PTCP	ADJ;PFV;NOM;MASC;SG;V.PTCP;PASS
individu	окремих	individu	окремий	N;SG	ADJ;GEN;PL
individu	індивідуальна	individu	індивідуальний	N;SG	ADJ;NOM;FEM;SG
individu	індивідуальні	individu	індивідуальний	N;SG	ADJ;NOM;PL
individu	індивідуальне	individu	індивідуальний	N;SG	ADJ;NOM;NEUT;SG
individu	окремі	individu	окремий	N;SG	ADJ;NOM;PL
individu	індивідуальний	individu	індивідуальний	N;SG	ADJ;NOM;MASC;SG
nissan	nissan	nissan	nissan		
aanneem	усиновлення	aanneem	усиновлення	V;PRS	N;INAN;NOM;NEUT;SG
aanneem	прийняття	aanneem	прийняття	V;PRS	N;INAN;NOM;NEUT;SG
fishbase	fishbase	fishbase	fishbase		
oorsig	переглянути	oorsig	переглянути	N;SG	V;PFV;NFIN
misdaad	кримінальна	misdaad	кримінальний	N;SG	ADJ;NOM;FEM;SG
maxwell	максвелл	maxwell	максвелл		
gekoppel	skyline	koppel	skyline	V;PST;V.PTCP	
vertalings	переклад	vertaling	переклад	N;PL	N;INAN;NOM;MASC;SG
oosterse	східних	oosters	східний	ADJ;NOM	ADJ;GEN;PL
redir	redir	redir	redir		
klaar	завершено	klaar	завершити		V;PFV;IND;0;FIN
klaar	завершені	klaar	завершений		ADJ;PFV;NOM;PL;V.PTCP;PASS
klaar	закінчено	klaar	закінчити		V;PFV;IND;0;FIN
klaar	закінчиться	klaar	закінчитися		V;PFV;IND;SG;3;FUT;FIN
klaar	закінчив	klaar	закінчити		V;PFV;MASC;IND;SG;PST;FIN
klaar	зроблено	klaar	зробити		V;PFV;IND;0;FIN
klaar	закінчили	klaar	закінчити		V;PFV;IND;PL;PST;FIN
klaar	виконано	klaar	виконати		V;PFV;IND;0;FIN
klaar	готово	klaar	готово		ADV
klaar	done	klaar	done		
ontwerpe	designs	ontwerp	designs	N;PL	
sleutel	ключ	sleutel	ключ	V;PRS	N;INAN;NOM;MASC;SG
sleutel	клавіша	sleutel	клавіший	V;PRS	N;INAN;NOM;FEM;SG
jane	джейн	jane	джейн		PROPN;ANIM;NOM;FEM;SG
sout	солі	sout	сіль	N;SG	N;INAN;NOM;FEM;PL
ideale	ідеали	ideal	ідеал	N;SG	N;INAN;NOM;MASC;PL
ideale	ідеалів	ideal	ідеал	N;SG	N;INAN;GEN;MASC;PL
lui	лінивий	lui	лінивий	V;PRS	ADJ;NOM;MASC;SG
lui	ліниві	lui	лінивий	V;PRS	ADJ;NOM;PL
wolke	хмари	wolk	хмара	V;PRS	N;INAN;NOM;FEM;PL
wolke	хмар	wolk	хмар	V;PRS	N;INAN;GEN;FEM;PL
dak	дакота	dak	дакота	N;SG	PROPN;INAN;NOM;FEM;SG
hernoem	перейменування	hernoem	перейменування	V;PRS	N;INAN;NOM;NEUT;SG
twyfel	сумнівів	twyfel	сумнів		N;INAN;GEN;MASC;PL
twyfel	сумнів	twyfel	сумнів		N;INAN;ACC;MASC;SG
twyfel	сумніву	twyfel	сумнів		N;INAN;GEN;MASC;PL
twyfel	сумніваюся	twyfel	сумніватися		V;IPFV;IND;SG;1;PRS;FIN
twyfel	сумніватися	twyfel	сумніватися		V;IPFV;NFIN
lot	витривалі	lot	витривалий	N;SG	ADJ;NOM;PL
lot	долі	lot	доля	N;SG	N;INAN;NOM;FEM;PL
plantegroei	рослинність	plantegroei	рослинність	N;PL	N;INAN;NOM;FEM;SG
nil	суху	nil	сухий		ADJ;ACC;FEM;SG
nil	nil	nil	nil		
ludwig	людвіг	ludwig	людвіг		PROPN;ANIM;NOM;MASC;SG
skiet	shoot	skiet	shoot	V;PRS	
skiet	шутер	skiet	шутер	V;PRS	N;INAN;NOM;MASC;SG
skiet	стрілок	skiet	стрілка	V;PRS	N;INAN;NOM;MASC;SG
skiet	стрільби	skiet	стрільба	V;PRS	N;INAN;NOM;FEM;PL
skiet	зйомки	skiet	зйомка	V;PRS	N;INAN;NOM;FEM;PL
skiet	стрільба	skiet	стрільба	V;PRS	N;INAN;NOM;FEM;SG
noordwestelike	northwestern	noordwestelik	northwestern	ADJ;NOM	
magtige	міць	magtig	міць	ADJ;NOM	N;INAN;NOM;FEM;SG
jones	джонс	jone	джонс		
betrek	входило	betrek	входити	V;PRS	V;IPFV;NEUT;IND;SG;PST;FIN
assiriese	ассирійська	assiries	ассирійський		ADJ;NOM;FEM;SG
august	серпні	august	серпень	PROPN;SG	ADV
august	серпня	august	серпень	PROPN;SG	N;INAN;GEN;MASC;SG
august	серпень	august	серпень	PROPN;SG	N;INAN;NOM;MASC;SG
august	август	august	август	PROPN;SG	PROPN;ANIM;NOM;MASC;SG
hard	hard	hard	hard	ADV	
hard	важкий	hard	важкий	ADV	ADJ;NOM;MASC;SG
hard	складна	hard	складний	ADV	ADJ;NOM;FEM;SG
hard	важка	hard	важка	ADV	ADJ;NOM;FEM;SG
hard	жорсткий	hard	жорсткий	ADV	ADJ;NOM;MASC;SG
geag	вважалося	geag	вважатися	V;PRS	V;IPFV;NEUT;IND;SG;PST;FIN
reds	червоні	reds	червоний		ADJ;NOM;PL
volwassenes	дорослі	volwassene	дорослий	N;PL	ADJ;NOM;PL
musiekgroep	band	musiekgroep	band	N;SG	
caesar	цезар	caesar	цезар		PROPN;ANIM;NOM;MASC;SG
onderhou	підтримання	onderhou	підтримання	V;PRS	N;INAN;NOM;NEUT;SG
gelukkig	пощастило	gelukkig	пощастити	ADV	V;PFV;NEUT;IND;SG;PST;FIN
gelukkig	щасливим	gelukkig	щасливий	ADV	ADJ;INS;NEUT;SG
gelukkig	щасливчик	gelukkig	щасливчик	ADV	N;INAN;NOM;MASC;SG
gelukkig	щаслива	gelukkig	щасливий	ADV	ADJ;NOM;FEM;SG
gelukkig	щасливі	gelukkig	щасливий	ADV	ADJ;NOM;PL
gelukkig	щасливе	gelukkig	щасливий	ADV	ADJ;NOM;NEUT;SG
gelukkig	щасливий	gelukkig	щасливий	ADV	ADJ;NOM;MASC;SG
gelukkig	щасливим	gelukkig	щасливий	ADV	ADJ;INS;NEUT;SG
josé	жозе	josé	жоза		PROPN;ANIM;NOM;FEM;SG
josé	хосе	josé	хось		PROPN;ANIM;NOM;FEM;SG
arktiese	arctic	arkties	arctic	ADJ;NOM	
slaap	спати	slaap	спати	N;SG	V;IPFV;NFIN
slaap	забуте	slaap	забути	N;SG	ADJ;PFV;NOM;NEUT;SG;V.PTCP;PASS
slaap	спить	slaap	спати	N;SG	V;IPFV;IND;SG;3;PRS;FIN
marx	маркс	marx	маркс		PROPN;ANIM;NOM;MASC;SG
marx	маркса	marx	маркс		PROPN;ANIM;NOM;MASC;SG
donald	дональд	donald	Дональд		PROPN;ANIM;NOM;MASC;SG
auckland	auckland	auckland	auckland		
nek	нек	nek	нек	N;SG	
plate	плита	plaat	плита	N;PL	N;INAN;NOM;FEM;SG
plate	тарілка	plaat	тарілка	N;PL	N;INAN;NOM;FEM;SG
jakobus	джеймс	jakobus	джеймс		PROPN;ANIM;NOM;MASC;SG
stade	стад	stade	стад		
verwelkom	гостинно	verwelkom	гостинно	V;PRS	ADV
stoor	магазин	stoor	магазин	V;PRS	N;INAN;NOM;MASC;SG
geheim	таємний	heim	таємний	N;SG	ADJ;NOM;MASC;SG
geheim	секретний	heim	секретний	N;SG	ADJ;NOM;MASC;SG
geheim	таємна	heim	таємний	N;SG	ADJ;NOM;FEM;SG
geheim	таємно	heim	таємно	N;SG	ADV
plaaslik	локальні	plaaslik	локальний	ADV	ADJ;NOM;PL
plaaslik	місцеві	plaaslik	місцевий	ADV	ADJ;NOM;PL
plaaslik	локальна	plaaslik	локальний	ADV	ADJ;NOM;FEM;SG
plaaslik	локальний	plaaslik	локальний	ADV	ADJ;NOM;MASC;SG
plaaslik	місцевий	plaaslik	місцевий	ADV	ADJ;NOM;MASC;SG
plaaslik	рідний	plaaslik	рідний	ADV	ADJ;NOM;MASC;SG
plaaslik	рідна	plaaslik	рідний	ADV	ADJ;NOM;FEM;SG
normandië	нормандія	normandië	нормандія		N;INAN;NOM;FEM;SG
mater	матер	mater	мати	N;SG	
eis	копальні	eis	копальня		N;INAN;NOM;FEM;PL
eis	стверджують	eis	стверджувати		V;IPFV;IND;PL;3;PRS;FIN
eis	вимагати	eis	вимагати		V;IPFV;NFIN
eis	володарі	eis	володар		N;ANIM;NOM;MASC;PL
christoffel	крістофер	christoffel	крістофер		PROPN;ANIM;NOM;MASC;SG
commons	commons	commons	commons		
argument	аргументом	argument	аргумент		N;INAN;INS;MASC;SG
argument	аргумент	argument	аргумент		N;INAN;NOM;MASC;SG
hyundai	hyundai	hyundai	hyundai		
western	західний	western	західний		ADJ;NOM;MASC;SG
western	західні	western	західний		ADJ;NOM;PL
western	західна	western	західний		ADJ;NOM;FEM;SG
reguit	вісім	reguit	вісім		NUM;NOM
kuba	кубі	kuba	кубий	PROPN;SG	N;INAN;NOM;MASC;SG
kuba	куби	kuba	куба	PROPN;SG	PROPN;INAN;NOM;FEM;SG
kuba	куба	kuba	кубий	PROPN;SG	
swaziland	свазіленд	swaziland	свазіленд	PROPN;SG	N;INAN;NOM;NEUT;SG
geïnspireer	натхненно	inspireer	натхненно	V;PST;V.PTCP	ADV
jersey	джерсі	jersey	джерсі	N;SG	PROPN;INAN;NOM;MASC;SG
krim	криму	krim	крим	N;SG	PROPN;INAN;GEN;MASC;SG
krim	кримський	krim	кримський	N;SG	ADJ;NOM;MASC;SG
krim	крим	krim	крим	N;SG	
identifiseer	ідентифікація	identifiseer	ідентифікація	V;PRS	N;INAN;NOM;FEM;SG
armoede	злидні	armoede	злидень	N;SG	N;INAN;NOM;MASC;PL
benjamin	бенджамін	benjamin	бенджамін		N;ANIM;NOM;MASC;SG
moorde	вбивства	moord	вбивство	N;PL	N;INAN;NOM;NEUT;SG
web	web	web	web		
web	веб	web	вебти		
uraan	точки	uraan	точка	N;SG	N;INAN;NOM;FEM;PL
uraan	очки	uraan	очка	N;SG	N;INAN;NOM;MASC;PL
uraan	пункти	uraan	пункт	N;SG	N;INAN;NOM;MASC;PL
uraan	очок	uraan	очок	N;SG	N;INAN;GEN;FEM;PL
uraan	балів	uraan	бал	N;SG	N;INAN;GEN;MASC;PL
naaswenner	runner	naaswenner	runner	N;SG	
naaswenner	біг	naaswenner	бігти	N;SG	V;IPFV;MASC;IND;SG;PST;FIN
pen	перо	pen	перо	V;PRS	N;INAN;NOM;NEUT;SG
pen	ручка	pen	ручка	V;PRS	N;INAN;NOM;FEM;SG
sutherland	сазерленд	sutherland	сазерленд		PROPN;ANIM;NOM;MASC;SG
semi	крапкою	semi	крапка		N;INAN;INS;FEM;SG
semi	напів	semi	нап		
margaret	маргарет	margaret	маргарет		PROPN;ANIM;NOM;FEM;SG
margaret	маргарита	margaret	маргарит		N;ANIM;NOM;FEM;SG
latns	latns	latn	latns		
longew	longew	longew	longew		
opkoms	rise	opkoms	rise	N;SG	
francesco	франческо	francesco	франческо		PROPN;ANIM;NOM;FEM;SG
barnard	барнард	barnard	барнард		N;ANIM;NOM;MASC;SG
asb	please	asb	please	PRO;NOM;SG;2	
asb	прошу	asb	просити	PRO;NOM;SG;2	V;IPFV;IND;SG;1;PRS;FIN
dubbele	дабл	dubbel	дабл	ADJ;NOM	
dubbele	двічі	dubbel	двічі	ADJ;NOM	ADV
dubbele	дубль	dubbel	дубль	ADJ;NOM	N;INAN;NOM;MASC;SG
sotho	сото	sotho	сото	PROPN;SG	PROPN;ANIM;NOM;MASC;SG
soedan	судан	soedan	судан	PROPN;SG	PROPN;INAN;NOM;MASC;SG
soedan	судану	soedan	суданий	PROPN;SG	PROPN;INAN;GEN;MASC;SG
its	свої	its	свій		DET;NOM;PL;REFL
its	його	its	він		PRO;ACC;MASC;SG;3
beeste	корова	bees	коровий	N;PL	N;ANIM;NOM;FEM;SG
beeste	порода	bees	порода	N;PL	N;INAN;NOM;FEM;SG
opgelewer	повернення	oplewer	повернення	V;PST;V.PTCP	N;INAN;NOM;NEUT;SG
verken	огляд	verken	огляд	V;PRS	N;INAN;NOM;MASC;SG
galery	галереї	galery	галерей	N;SG	N;INAN;NOM;FEM;PL
galery	gallery	galery	gallery	N;SG	
ondergrondse	підпілля	ondergronds	підпілля	ADJ;NOM	N;INAN;NOM;NEUT;SG
bestuurder	керівник	bestuurder	керівник		N;ANIM;NOM;MASC;SG
bestuurder	менеджер	bestuurder	менеджер		N;ANIM;NOM;MASC;SG
now	тепер	now	тепер		ADV
now	зараз	now	зараз		ADV
faktor	фактори	faktor	фактор	N;SG	N;INAN;NOM;MASC;PL
columbia	колумбія	columbia	колумбія		N;INAN;NOM;FEM;SG
blok	блок	blok	блок	V;PRS	N;INAN;NOM;MASC;SG
versier	декору	versier	декір	V;PRS	N;INAN;GEN;MASC;SG
vermoed	підозрюваний	vermoed	підозрюваний	V;PRS	ADJ;PFV;NOM;MASC;SG;V.PTCP;PASS
douglas	douglas	douglas	douglas		
douglas	дуглас	douglas	дуглас		PROPN;ANIM;NOM;MASC;SG
dertien	тринадцять	dertien	тринадцять		NUM;NOM
deens	данська	deens	данський	PROPN;SG	ADJ;NOM;FEM;SG
bevry	звільнені	bevry	звільнений	V;PRS	ADJ;PFV;NOM;PL;V.PTCP;PASS
gevul	заповнений	vul	заповнений	V;PST;V.PTCP	ADJ;PFV;NOM;MASC;SG;V.PTCP;PASS
salvador	сальвадор	salvador	сальвадор		PROPN;INAN;NOM;FEM;SG
