kategória	kategorien	kategória	kategorien	N;NOM;FEM;SG	N;NOM;FEM;PL
reakcie	reaktion	reakcia	Reaktion	N;NOM;FEM;PL	ADJ
reakcie	reaktionen	reakcia	reaktion	N;NOM;FEM;PL	V;NFIN
reakcie	antworten	reakcia	antworten	N;NOM;FEM;PL	V;NFIN
reakcie	reaktionen	reakcia	reaktion	N;NOM;FEM;PL	V;NFIN
reakcie	reaktion	reakcia	Reaktion	N;NOM;FEM;PL	ADJ
reakcie	reaktionen	reakcia	reaktion	N;NOM;FEM;PL	V;NFIN
knihu	buch	kniha	bachen	N;ACC;FEM;SG	ADV
knihu	buchen	kniha	buchen	N;ACC;FEM;SG	V;NFIN
knihu	reservieren	kniha	reservieren	N;ACC;FEM;SG	V;NFIN
vytvorené	geschaffen	vytvorený	schaffen	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS	V;V.PTCP
vytvorené	erzeugt	vytvorený	erzeugen	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS	V;V.PTCP
vytvorené	erstellt	vytvorený	erstellen	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS	V;V.PTCP
vytvorené	erschaffen	vytvorený	erschaffen	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS	V;V.PTCP
vytvorené	erstellte	vytvorený	erstellt	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS	V;IND;SG;3;PST;FIN
umiestnený	lokalisiert	umiestnený	lokalisieren	ADJ;INAN;NOM;MASC;SG;POS;V.PTCP;PASS	V;V.PTCP
umiestnený	stationiert	umiestnený	stationieren	ADJ;INAN;NOM;MASC;SG;POS;V.PTCP;PASS	V;V.PTCP
umiestnený	stationierten	umiestnený	stationiert	ADJ;INAN;NOM;MASC;SG;POS;V.PTCP;PASS	V;IND;PL;3;PST;FIN
pravidiel	regelungen	pravidlo	regelung	N;GEN;NEUT;PL	V;NFIN
pravidiel	regeln	pravidlo	regeln	N;GEN;NEUT;PL	V;NFIN
pravidiel	vorschriften	pravidlo	vorschreifen	N;GEN;NEUT;PL	V;NFIN
pravidiel	spielregeln	pravidlo	spielregeln	N;GEN;NEUT;PL	V;NFIN
častice	partikeln	častica	partikeln	N;NOM;FEM;PL	ADJ
častice	partikel	častica	partikel	N;NOM;FEM;PL	ADJ
častice	teilchen	častica	teilch	N;NOM;FEM;PL	
častice	partikeln	častica	partikeln	N;NOM;FEM;PL	ADJ
častice	partikel	častica	partikel	N;NOM;FEM;PL	ADJ
častice	teilchen	častica	teilch	N;NOM;FEM;PL	
častice	partikel	častica	partikel	N;NOM;FEM;PL	ADJ
častice	teilchen	častica	teilch	N;NOM;FEM;PL	
dali	dali	dať	dali	V;ANIM;MASC;PL;POS;PST;V.PTCP	
dali	gab	dať	geben	V;ANIM;MASC;PL;POS;PST;V.PTCP	V;IND;SG;3;PST;FIN
mestský	urban	mestský	urban	ADJ;ANIM;NOM;MASC;SG	
mestský	stadtplanung	mestský	stadtplanung	ADJ;ANIM;NOM;MASC;SG	PROPN;SG
mestský	urbane	mestský	urban	ADJ;ANIM;NOM;MASC;SG	ADJ;NOM;FEM;PL
mestský	städtischen	mestský	städtisch	ADJ;ANIM;NOM;MASC;SG	ADJ;NOM;PL
rozhodnutie	beschluß	rozhodnutie	beschlaßen	N;NOM;NEUT;SG	
scott	scott	scott	scott	PROPN;ANIM;NOM;MASC;SG	PROPN
bardejov	bardejov	bardej	bardejov	N;ANIM;NOM;MASC;SG	
corse	korsika	corsa	korsika	N;INAN;NOM;MASC;SG	PROPN;NOM;SG
corse	corse	corsa	cors	N;INAN;NOM;MASC;SG	PROPN;NOM;SG
západná	west	západný	west	ADJ;NOM;FEM;SG	
západná	westen	západný	westen	ADJ;NOM;FEM;SG	ADV
západná	westliche	západný	westlich	ADJ;NOM;FEM;SG	ADJ;NOM;FEM;PL
západná	western	západný	western	ADJ;NOM;FEM;SG	PROPN;NOM;SG
západná	westen	západný	westen	ADJ;NOM;FEM;SG	ADV
západná	westliche	západný	westlich	ADJ;NOM;FEM;SG	ADJ;NOM;FEM;PL
osobne	persönlich	osobne	persönlich	ADV	ADJ
obranca	verteidiger	obranca	verteidiger	N;ANIM;NOM;MASC;SG	ADJ
základný	grundlegenden	základný	grundlegend	ADJ;INAN;NOM;MASC;SG	V;FIN
základný	basic	základný	basic	ADJ;INAN;NOM;MASC;SG	
základný	grundlegende	základný	grundlegend	ADJ;INAN;NOM;MASC;SG	ADJ;NOM;FEM;PL
back	zurück	back	zurück	PROPN;ANIM;VOC;MASC;SG	ADV
back	wieder	back	wieder	PROPN;ANIM;VOC;MASC;SG	ADV
back	rücken	back	rücken	PROPN;ANIM;VOC;MASC;SG	V;NFIN
back	hinten	back	hinten	PROPN;ANIM;VOC;MASC;SG	ADV
back	rückseite	back	rückseite	PROPN;ANIM;VOC;MASC;SG	ADJ
olomouc	olomouc	olomouc	olomouc	PROPN;NOM;MASC;SG	PROPN;NOM;SG
zvíťazil	eroberten	zvíťaziť	erobern	V;ANIM;PFV;MASC;SG;POS;PST;V.PTCP	V;IND;PL;3;PST;FIN
zvíťazil	won	zvíťaziť	won	V;ANIM;PFV;MASC;SG;POS;PST;V.PTCP	
zvíťazil	gewonnene	zvíťaziť	gewonnen	V;ANIM;PFV;MASC;SG;POS;PST;V.PTCP	ADJ;NOM;FEM;SG
bývalá	ehemaligen	bývalý	ehemalig	ADJ;NOM;FEM;SG	ADJ;NOM;PL
bývalá	ehemalige	bývalý	ehemalig	ADJ;NOM;FEM;SG	ADJ;NOM;FEM;PL
bývalá	frühere	bývalý	früh	ADJ;NOM;FEM;SG	ADJ;NOM;FEM;PL
lès	lès	lès	lès	PROPN;ANIM;NOM;MASC;SG	
urobil	hast	urobiť	haben	V;ANIM;PFV;MASC;SG;POS;PST;V.PTCP	V;IND;SG;3;PRS;FIN
urobil	fertig	urobiť	fertig	V;ANIM;PFV;MASC;SG;POS;PST;V.PTCP	ADJ
juhovýchodnej	südosten	juhovýchodný	südosten	ADJ;GEN;FEM;SG	V;NFIN
cyklus	zyklus	cyklus	zyklus	N;INAN;NOM;MASC;SG	
cyklus	kreislauf	cyklus	kreislauf	N;INAN;NOM;MASC;SG	PROPN
cyklus	zyklen	cyklus	zyklen	N;INAN;NOM;MASC;SG	N;PL
inline	inline	inlina	inline	N;INAN;NOM;MASC;SG	
prenos	übertragung	prenos	übertragung	N;INAN;NOM;MASC;SG	V;IND;SG;3;PRS;FIN
prenos	übermittlung	prenos	übermittlung	N;INAN;NOM;MASC;SG	ADJ
prenos	transmission	prenos	transmission	N;INAN;NOM;MASC;SG	PROPN
prenos	weiterleitung	prenos	weiterleitung	N;INAN;NOM;MASC;SG	ADJ
prenos	getriebe	prenos	getreib	N;INAN;NOM;MASC;SG	
prenos	übertragung	prenos	übertragung	N;INAN;NOM;MASC;SG	V;IND;SG;3;PRS;FIN
prenos	transfer	prenos	transfer	N;INAN;NOM;MASC;SG	PROPN
prenos	verlegung	prenos	verlegung	N;INAN;NOM;MASC;SG	V
prenos	übertragen	prenos	übertragen	N;INAN;NOM;MASC;SG	V;V.PTCP
zložky	bestandteile	zložka	bestandteile	N;NOM;FEM;PL	
zložky	zutaten	zložka	zutaten	N;NOM;FEM;PL	
zložky	inhaltsstoffe	zložka	inhaltsstoff	N;NOM;FEM;PL	
červené	roten	červený	rot	ADJ;NOM;NEUT;SG	ADJ;NOM;PL
červené	rote	červený	rot	ADJ;NOM;NEUT;SG	ADJ;NOM;FEM;PL
červené	rotwein	červený	rotwein	ADJ;NOM;NEUT;SG	
červené	roten	červený	rot	ADJ;NOM;NEUT;SG	ADJ;NOM;PL
červené	rote	červený	rot	ADJ;NOM;NEUT;SG	ADJ;NOM;FEM;PL
červené	red	červený	red	ADJ;NOM;NEUT;SG	PROPN;NOM;MASC;SG
silné	starke	silný	stark	ADJ;NOM;NEUT;SG	ADJ;NOM;FEM;PL
silné	leistungsfähige	silný	leistungsfähig	ADJ;NOM;NEUT;SG	ADJ;NOM;FEM;PL
silné	mächtige	silný	mächtig	ADJ;NOM;NEUT;SG	ADJ;NOM;FEM;PL
silné	starke	silný	stark	ADJ;NOM;NEUT;SG	ADJ;NOM;FEM;PL
silné	strong	silný	strong	ADJ;NOM;NEUT;SG	PROPN
silné	starken	silný	stark	ADJ;NOM;NEUT;SG	ADJ;ACC;PL
divízia	division	divízium	division	N;NOM;FEM;SG	
divízia	abteilung	divízium	abteilingen	N;NOM;FEM;SG	ADJ
divízia	geschäftsbereich	divízium	geschäftsbereich	N;NOM;FEM;SG	ADJ
divízia	unternehmensbereich	divízium	unternehmensbereich	N;NOM;FEM;SG	ADJ
valign	valign	valignúť	valign	N;ANIM;NOM;MASC;SG	
materiálov	baustoffe	materiál	baustoff	N;INAN;GEN;MASC;PL	
materiálov	materialien	materiál	materialien	N;INAN;GEN;MASC;PL	V;NFIN
materiálov	werkstoffe	materiál	werkstoff	N;INAN;GEN;MASC;PL	
boris	boris	boris	boris	PROPN;ANIM;NOM;MASC;SG	PROPN;NOM;MASC;SG
matky	mamas	matka	mamas	N;NOM;FEM;PL	
matky	müttern	matka	müttern	N;NOM;FEM;PL	
matky	müttern	matka	müttern	N;NOM;FEM;PL	
matky	mutter	matka	mutter	N;NOM;FEM;PL	
dohody	angebote	dohoda	angebit	N;NOM;FEM;PL	ADJ;NOM;PL
dohody	deals	dohoda	deals	N;NOM;FEM;PL	
dohody	abkommen	dohoda	abkommen	N;NOM;FEM;PL	V;NFIN
dohody	übereinkünfte	dohoda	übereinkunft	N;NOM;FEM;PL	ADJ;SG
dohody	vereinbarungen	dohoda	vereinbarung	N;NOM;FEM;PL	V;NFIN
domáce	zuhause	domáci	zuhause	ADJ;NOM;NEUT;SG	
domáce	haus	domáci	haus	ADJ;NOM;NEUT;SG	N;NOM;NEUT;SG
domáce	heimat	domáci	heimat	ADJ;NOM;NEUT;SG	N;FEM;SG
domáce	inland	domáci	inland	ADJ;NOM;NEUT;SG	
domáce	inländische	domáci	inländisch	ADJ;NOM;NEUT;SG	ADJ;NOM;FEM;PL
otvorené	offene	otvorený	offen	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS	ADJ;NOM;FEM;PL
otvorené	geöffnet	otvorený	öffnen	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS	V;V.PTCP
otvorené	open	otvorený	open	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS	
otvorené	öffnen	otvorený	öffnen	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS	V;NFIN
otvorené	eröffnet	otvorený	eröffnen	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS	V;V.PTCP
otvorené	geöffnet	otvorený	öffnen	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS	V;V.PTCP
otvorené	öffnete	otvorený	öffnen	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS	V;IND;SG;3;PST;FIN
franz	franz	franz	franz	PROPN;ANIM;NOM;MASC;SG	PROPN;NOM;MASC;SG
umelecké	künstlerische	umelecký	künstlerisch	ADJ;NOM;NEUT;SG	ADJ;NOM;FEM;PL
river	river	river	river	PROPN;ANIM;NOM;MASC;SG	PROPN;NOM;SG
river	fluss	river	flassen	PROPN;ANIM;NOM;MASC;SG	N;NOM;MASC;SG
river	flusses	river	fluß	PROPN;ANIM;NOM;MASC;SG	ADV
river	fluß	river	flaß	PROPN;ANIM;NOM;MASC;SG	
záznam	aufzeichnen	záznam	aufzeichnen	N;INAN;NOM;MASC;SG	V;NFIN
záznam	aufnehmen	záznam	aufnehmen	N;INAN;NOM;MASC;SG	V;NFIN
záznam	aufnahme	záznam	aufnehmen	N;INAN;NOM;MASC;SG	
záznam	aufnahmen	záznam	aufnehmen	N;INAN;NOM;MASC;SG	V;IND;PL;3;PST;FIN
záznam	datensatz	záznam	datensatz	N;INAN;NOM;MASC;SG	ADJ
záznam	rekord	záznam	rekord	N;INAN;NOM;MASC;SG	
záznam	aufnehmen	záznam	aufnehmen	N;INAN;NOM;MASC;SG	V;NFIN
záznam	record	záznam	record	N;INAN;NOM;MASC;SG	PROPN;NOM;SG
róbert	robert	róbert	robern	N;ANIM;NOM;MASC;SG	PROPN;NOM;MASC;SG
róbert	róbert	róbert	róbern	N;ANIM;NOM;MASC;SG	PROPN;SG
rodné	maiden	rodný	maiden	ADJ;NOM;NEUT;SG	
rodné	jungfrau	rodný	jungfrau	ADJ;NOM;NEUT;SG	PROPN;SG
témy	themenbereiche	téma	themenbereich	N;NOM;FEM;PL	ADJ;NOM;FEM;PL
témy	themen	téma	them	N;NOM;FEM;PL	V;FIN
témy	themenbereiche	téma	themenbereich	N;NOM;FEM;PL	ADJ;NOM;FEM;PL
témy	themen	téma	them	N;NOM;FEM;PL	V;FIN
témy	fächer	téma	fach	N;NOM;FEM;PL	ADJ
témy	sachgebiete	téma	sachgebiet	N;NOM;FEM;PL	ADJ;NOM;FEM;PL
témy	themen	téma	them	N;NOM;FEM;PL	V;FIN
prúd	stream	prúd	stream	N;INAN;NOM;MASC;SG	
berlín	berlin	berlina	berlin	N;NOM;MASC;SG	PROPN;NOM;NEUT;SG
dej	grundstück	dej	grundstücken	N;INAN;NOM;MASC;SG	
dej	parzelle	dej	parzell	N;INAN;NOM;MASC;SG	
dej	handlung	dej	handlung	N;INAN;NOM;MASC;SG	
dej	dej	dej	dej	N;INAN;NOM;MASC;SG	
chodník	pfad	chodník	pfad	N;INAN;NOM;MASC;SG	
chodník	weg	chodník	weg	N;INAN;NOM;MASC;SG	ADV
chodník	path	chodník	path	N;INAN;NOM;MASC;SG	
chodník	bürgersteig	chodník	bürgersteig	N;INAN;NOM;MASC;SG	
chodník	pflaster	chodník	pflaster	N;INAN;NOM;MASC;SG	ADJ
chodník	fahrbahn	chodník	fahrbahn	N;INAN;NOM;MASC;SG	ADJ
chodník	bürgersteig	chodník	bürgersteig	N;INAN;NOM;MASC;SG	
chodník	pfad	chodník	pfad	N;INAN;NOM;MASC;SG	
chodník	trail	chodník	trail	N;INAN;NOM;MASC;SG	
chodník	fußweg	chodník	faßweg	N;INAN;NOM;MASC;SG	
jacques	jacques	jacques	jacques	PROPN;ANIM;NOM;MASC;SG	PROPN;NOM;MASC;SG
japonska	japan	japonsko	japan	N;NOM;FEM;SG	PROPN;NOM;NEUT;SG
glóbus	globus	glóbus	globus	N;INAN;NOM;MASC;SG	
glóbus	globe	glóbus	glob	N;INAN;NOM;MASC;SG	PROPN;NOM;SG
glóbus	kugel	glóbus	kugeln	N;INAN;NOM;MASC;SG	
glóbus	weltweit	glóbus	weltweit	N;INAN;NOM;MASC;SG	ADJ
prúdu	mainstream	prúd	mainstream	N;INAN;GEN;MASC;SG	ADJ
vancouver	vancouver	vancouver	vancouver	N;NOM;FEM;SG	PROPN;NOM;SG
bob	bob	bob	bob	PROPN;ANIM;NOM;MASC;SG	PROPN;NOM;MASC;SG
rozsiahle	umfangreichen	rozsiahle	umfangreich	N;NOM;NEUT;PL	ADJ
rozsiahle	umfangreiche	rozsiahle	umfangreich	N;NOM;NEUT;PL	ADJ;NOM;FEM;PL
rozsiahle	umfassend	rozsiahle	umfassend	N;NOM;NEUT;PL	ADJ
rozsiahle	umfangreiches	rozsiahle	umfangreich	N;NOM;NEUT;PL	ADJ;NOM;NEUT;SG
rozsiahle	umfassende	rozsiahle	umfassend	N;NOM;NEUT;PL	ADJ;NOM;FEM;PL
písať	eingabe	písať	eingabe	V;IPFV;POS;NFIN	N;FEM;SG
písať	schriftlich	písať	schriftlich	V;IPFV;POS;NFIN	ADJ
will	will	will	wollen		V;IND;SG;3;PRS;FIN
will	werden	will	werden		V;NFIN;PASS
will	wird	will	werden		V;IND;SG;3;PRS;FIN;PASS
will	wille	will	willen		
will	werde	will	werden		V;SBJV;SG;3;PRS;FIN
podpora	förderung	podpora	förderung	N;NOM;FEM;SG	ADJ;NOM;FEM;SG
podpora	unterstützung	podpora	unterstützung	N;NOM;FEM;SG	ADJ
podpora	unterstützen	podpora	unterstützen	N;NOM;FEM;SG	V;NFIN
blues	blues	blues	blues	N;NOM;NEUT;SG	PROPN;NOM;SG
blues	blau	blues	blau	N;NOM;NEUT;SG	ADJ
hraníc	umrandung	hranica	umrandung	N;GEN;FEM;PL	ADJ
hraníc	grenzen	hranica	grenzen	N;GEN;FEM;PL	V;NFIN
hraníc	ränder	hranica	rand	N;GEN;FEM;PL	ADJ
hraníc	border	hranica	border	N;GEN;FEM;PL	
hraníc	grenze	hranica	grenze	N;GEN;FEM;PL	ADJ
hraníc	umrandung	hranica	umrandung	N;GEN;FEM;PL	ADJ
hraníc	grenzgebiet	hranica	grenzgebieten	N;GEN;FEM;PL	ADJ
našiel	fanden	nájsť	finden	V;ANIM;PFV;MASC;SG;POS;PST;V.PTCP	V;IND;PL;3;PST;FIN
populácie	bevölkerung	populácia	bevölkerung	N;NOM;FEM;PL	ADJ
populácie	bevölkerungszahl	populácia	bevölkerungszahl	N;NOM;FEM;PL	ADJ
populácie	grundgesamtheit	populácia	grundgesamtheit	N;NOM;FEM;PL	ADJ;NOM;SG
populácie	einwohnerzahl	populácia	einwohnerzahl	N;NOM;FEM;PL	ADJ
populácie	bevölkerung	populácia	bevölkerung	N;NOM;FEM;PL	ADJ
populácie	bevölkerungen	populácia	bevölkerung	N;NOM;FEM;PL	V;NFIN
znakov	charaktere	znak	charakt	N;INAN;GEN;MASC;PL	ADJ;NOM;PL
znakov	figuren	znak	figur	N;INAN;GEN;MASC;PL	V;NFIN
znakov	schriftzeichen	znak	schriftzeichen	N;INAN;GEN;MASC;PL	V;NFIN
znakov	zeichen	znak	zeichen	N;INAN;GEN;MASC;PL	V;NFIN
znakov	buchstaben	znak	buchstaben	N;INAN;GEN;MASC;PL	V;NFIN
scenár	szenario	scenár	szenario	N;INAN;NOM;MASC;SG	ADJ
scenár	skripts	scenár	skripts	N;INAN;NOM;MASC;SG	
scenár	script	scenár	script	N;INAN;NOM;MASC;SG	PROPN
scenár	schrift	scenár	schrefen	N;INAN;NOM;MASC;SG	
adresa	anschrift	adresa	anschreifen	N;NOM;FEM;SG	V;V.PTCP
adresa	adressen	adresa	adressen	N;NOM;FEM;SG	V;NFIN
útoky	anschläge	útok	anschläg	N;INAN;NOM;MASC;PL	
útoky	angriffen	útok	angreifen	N;INAN;NOM;MASC;PL	V;NFIN
útoky	überfälle	útok	überfallen	N;INAN;NOM;MASC;PL	ADJ
útoky	angriffen	útok	angreifen	N;INAN;NOM;MASC;PL	V;NFIN
prostriedky	betriebsmittel	prostriedok	betriebsmittel	N;INAN;NOM;MASC;PL	PROPN
prostriedky	mittel	prostriedok	mittel	N;INAN;NOM;MASC;PL	ADV
prostriedky	ressourcen	prostriedok	ressourc	N;INAN;NOM;MASC;PL	V;NFIN
prostriedky	meint	prostriedok	meinen	N;INAN;NOM;MASC;PL	V;IND;SG;3;PRS;FIN
prostriedky	bedeutet	prostriedok	bedeuten	N;INAN;NOM;MASC;PL	V;IND;SG;3;PRS;FIN
can	kann	can	können		V;IND;SG;3;PRS;FIN
can	können	can	können		V;IND;PL;3;PRS;FIN
can	can	can	can		
can	kannst	can	können		V;IND;SG;2;PRS;FIN
nedostatok	unzulänglichkeit	nedostatok	unzulänglichkeit	N;INAN;NOM;MASC;SG	ADJ
nedostatok	mangel	nedostatok	mangeln	N;INAN;NOM;MASC;SG	
nedostatok	engpässe	nedostatok	engpäß	N;INAN;NOM;MASC;SG	ADJ
nedostatok	mangel	nedostatok	mangeln	N;INAN;NOM;MASC;SG	
nedostatok	fehlen	nedostatok	fehlen	N;INAN;NOM;MASC;SG	V;NFIN
nedostatok	mangelnde	nedostatok	mangelnd	N;INAN;NOM;MASC;SG	ADJ;NOM;FEM;PL
nedostatok	mangel	nedostatok	mangeln	N;INAN;NOM;MASC;SG	
nedostatok	mangel	nedostatok	mangeln	N;INAN;NOM;MASC;SG	
drôme	drôme	drom	drôm	N;NOM;FEM;SG	PROPN;NOM;SG
stredné	middle	stredný	middle	ADJ;NOM;NEUT;SG	PROPN
stredné	mittlere	stredný	mittler	ADJ;NOM;NEUT;SG	ADJ;NOM;FEM;PL
stredné	mitte	stredný	mitte	ADJ;NOM;NEUT;SG	ADV
stredné	mittlere	stredný	mittler	ADJ;NOM;NEUT;SG	ADJ;NOM;FEM;PL
stredné	medium	stredný	medium	ADJ;NOM;NEUT;SG	
stredné	mittel	stredný	mittel	ADJ;NOM;NEUT;SG	ADV
stredné	mäßige	stredný	mäßig	ADJ;NOM;NEUT;SG	ADJ;NOM;FEM;PL
stredné	moderate	stredný	moderat	ADJ;NOM;NEUT;SG	ADJ;NOM;FEM;PL
stredné	mittlere	stredný	mittler	ADJ;NOM;NEUT;SG	ADJ;NOM;FEM;PL
stredné	mittelwert	stredný	mittelwern	ADJ;NOM;NEUT;SG	
brazília	brasilien	brazíliť	brasilien	N;NOM;FEM;SG	PROPN;NOM;NEUT;SG
kozmické	kosmische	kozmický	kosmisch	ADJ;NOM;NEUT;SG	ADJ;NOM;FEM;PL
kozmické	kosmischen	kozmický	kosmisch	ADJ;NOM;NEUT;SG	ADJ;ACC;MASC;SG
príklady	vorbilder	príklad	vorbild	N;INAN;NOM;MASC;PL	ADJ
príklady	beispielen	príklad	beispielen	N;INAN;NOM;MASC;PL	V;NFIN
príklady	beispiel	príklad	beispiel	N;INAN;NOM;MASC;PL	ADV
medaily	medaillen	medaila	medaill	N;NOM;FEM;PL	V;NFIN
vedenia	führungskraft	vedenie	führungskraft	N;NOM;NEUT;PL	ADJ
vedenia	leitung	vedenie	leitung	N;NOM;NEUT;PL	ADJ
vedenia	führungsrolle	vedenie	führungsrolle	N;NOM;NEUT;PL	ADJ;NOM;FEM;SG
vedenia	führung	vedenie	führung	N;NOM;NEUT;PL	N;NOM;FEM;SG
vedenia	vorsprung	vedenie	vorsprung	N;NOM;NEUT;PL	ADV
vedenia	führen	vedenie	führen	N;NOM;NEUT;PL	V;NFIN
vedenia	blei	vedenie	blei	N;NOM;NEUT;PL	
ccd	ccd	ccd	ccd		
konštrukcia	bauwesen	konštrukcia	bauwesen	N;NOM;FEM;SG	
konštrukcia	baumaschinen	konštrukcia	baumaschinen	N;NOM;FEM;SG	V;NFIN
konštrukcia	baugewerbe	konštrukcia	baugewerbe	N;NOM;FEM;SG	
konštrukcia	bauindustrie	konštrukcia	bauindustrie	N;NOM;FEM;SG	ADJ
konštrukcia	planung	konštrukcia	planung	N;NOM;FEM;SG	ADJ
konštrukcia	strukturen	konštrukcia	struktur	N;NOM;FEM;SG	V;NFIN
konštrukcia	aufbau	konštrukcia	aufbau	N;NOM;FEM;SG	
konštrukcia	struktur	konštrukcia	struktur	N;NOM;FEM;SG	ADJ
modul	moduls	moduť	moduls	N;INAN;NOM;MASC;SG	
modul	modulen	moduť	modul	N;INAN;NOM;MASC;SG	V;NFIN
modul	modul	moduť	modul	N;INAN;NOM;MASC;SG	
modul	module	moduť	modul	N;INAN;NOM;MASC;SG	
modul	komponente	moduť	komponent	N;INAN;NOM;MASC;SG	ADJ;NOM;FEM;SG
modul	modul	moduť	modul	N;INAN;NOM;MASC;SG	
modul	plugin	moduť	plugin	N;INAN;NOM;MASC;SG	PROPN;SG
lokalita	aufstellungsort	lokalita	aufstellungsort	N;NOM;FEM;SG	ADJ
lokalita	webseite	lokalita	webseite	N;NOM;FEM;SG	
lokalita	standort	lokalita	standoren	N;NOM;FEM;SG	ADV
lokalita	lage	lokalita	lagen	N;NOM;FEM;SG	ADJ
lokalita	standort	lokalita	standoren	N;NOM;FEM;SG	ADV
lokalita	ortschaft	lokalita	ortschaft	N;NOM;FEM;SG	ADJ
požiadavky	anträge	požiadavka	anträg	N;NOM;FEM;PL	ADJ;NOM
požiadavky	anfragen	požiadavka	anfragen	N;NOM;FEM;PL	V;NFIN
požiadavky	ersuchen	požiadavka	ersuchen	N;NOM;FEM;PL	V;NFIN
požiadavky	anforderungen	požiadavka	anforderingen	N;NOM;FEM;PL	V;NFIN
požiadavky	vorschriften	požiadavka	vorschreifen	N;NOM;FEM;PL	V;NFIN
požiadavky	forderungen	požiadavka	forderung	N;NOM;FEM;PL	V;NFIN
požiadavky	anforderungen	požiadavka	anforderingen	N;NOM;FEM;PL	V;NFIN
povedať	say	povedať	seyen	V;PFV;POS;NFIN	PROPN
povedať	sag	povedať	saugen	V;PFV;POS;NFIN	
povedať	sag	povedať	saugen	V;PFV;POS;NFIN	
povedať	tell	povedať	tell	V;PFV;POS;NFIN	
road	strasse	road	straß	PROPN;ANIM;NOM;MASC;SG	
road	straßenverkehr	road	straßenverkehr	PROPN;ANIM;NOM;MASC;SG	ADJ
road	straße	road	straß	PROPN;ANIM;NOM;MASC;SG	ADJ
voľný	kostenlose	voľný	kostenlos	ADJ;ANIM;NOM;MASC;SG	ADJ;NOM;FEM;PL
voľný	free	voľný	free	ADJ;ANIM;NOM;MASC;SG	PROPN
voľný	freien	voľný	frei	ADJ;ANIM;NOM;MASC;SG	ADJ;NOM;PL
ille	ille	illa	ille	PROPN;ANIM;NOM;MASC;SG	PROPN;NOM;MASC;SG
vilaine	vilaine	vilaine	vilaine	N;NOM;FEM;SG	
interwiki	interwiki	intergik	interwiki	N;NOM;FEM;PL	
rúk	händen	ruka	händen	N;GEN;FEM;PL	V;NFIN
rúk	hände	ruka	hand	N;GEN;FEM;PL	N;NOM;FEM;PL
zmien	änderung	zmena	änderung	N;GEN;FEM;PL	N;NOM;FEM;SG
zmien	veränderungen	zmena	veränderung	N;GEN;FEM;PL	V;NFIN
zmien	änderungen	zmena	änderung	N;GEN;FEM;PL	V;NFIN
ľudských	mensch	ľudský	mensch	ADJ;GEN;MASC;PL	N;SG
ľudských	menschen	ľudský	menschen	ADJ;GEN;MASC;PL	N;NOM;PL
ľudských	menschliche	ľudský	menschlich	ADJ;GEN;MASC;PL	ADJ;NOM;FEM;PL
konala	handelten	konať	handeln	V;IPFV;FEM;SG;POS;PST;V.PTCP	V;IND;PL;3;PST;FIN
alžbeta	elizabeth	alžbeta	elizabeth	N;NOM;FEM;SG	PROPN;SG
alžbeta	elisabeth	alžbeta	elisabeth	N;NOM;FEM;SG	PROPN;NOM;SG
alžbeta	elisabeth	alžbeta	elisabeth	N;NOM;FEM;SG	PROPN;NOM;SG
textov	texten	text	texten	N;INAN;GEN;MASC;PL	V;NFIN
textov	texte	text	texen	N;INAN;GEN;MASC;PL	ADV
textov	text	text	Text	N;INAN;GEN;MASC;PL	
textov	lyrik	text	lyrik	N;INAN;GEN;MASC;PL	
textov	texten	text	texten	N;INAN;GEN;MASC;PL	V;NFIN
textov	texte	text	texen	N;INAN;GEN;MASC;PL	ADV
krvi	blut	krv	bluten	N;NOM;FEM;PL	N;NOM;NEUT;SG
krvi	blutes	krv	blut	N;NOM;FEM;PL	ADJ;NOM;NEUT;SG
krvi	blood	krv	blood	N;NOM;FEM;PL	PROPN
krvi	blutprobe	krv	blutprobe	N;NOM;FEM;PL	ADJ
praxi	üben	prax	üben	N;DAT;FEM;SG	V;NFIN
praxi	übung	prax	übung	N;DAT;FEM;SG	N;NOM;SG
praxi	praxis	prax	praxis	N;DAT;FEM;SG	N;NOM;SG
orgánov	organe	orgán	organ	N;INAN;GEN;MASC;PL	
orgánov	gremien	orgán	gremien	N;INAN;GEN;MASC;PL	ADJ
orgánov	organen	orgán	orgehen	N;INAN;GEN;MASC;PL	V;NFIN
orgánov	organ	orgán	organ	N;INAN;GEN;MASC;PL	
letectva	luftfahrtindustrie	letectvo	luftfahrtindustrie	N;NOM;NEUT;PL	ADJ
letectva	luftfahrt	letectvo	luftfahren	N;NOM;NEUT;PL	PROPN
áno	jep	áno	jep	PART	
áno	ja	áno	ja	PART	ADV
áno	jap	áno	jap	PART	
áno	yes	áno	yes	PART	
