kategória	kategória	kategória	kategória	N;NOM;FEM;SG	
izrael	izraeli	izrael	izraeli	N;INAN;NOM;MASC;SG	
izrael	izrael	izrael	izrael	N;INAN;NOM;MASC;SG	
samostatný	különálló	samostatný	különálló	ADJ;ANIM;NOM;MASC;SG	
samostatný	elkülönített	samostatný	elkülönít	ADJ;ANIM;NOM;MASC;SG	V;INDF;IND;SG;3;PST;FIN;ACT
samostatný	külön	samostatný	kül	ADJ;ANIM;NOM;MASC;SG	
spisovateľov	írók	spisovateľ	író	N;ANIM;ACC;MASC;PL	N;NOM;PL
belgická	belga	belgický	belga	ADJ;NOM;FEM;SG	
brána	kaput	brána	kap	N;NOM;FEM;SG	N;ACC;SG
hronom	hronom	hron	hronom	N;INAN;NOM;MASC;SG	
zvyšky	maradvány	zvyšok	maradvány	N;INAN;NOM;MASC;PL	N;NOM;SG
zvyšky	maradék	zvyšok	maradék	N;INAN;NOM;MASC;PL	
zvyšky	maradékot	zvyšok	maradék	N;INAN;NOM;MASC;PL	N;ACC;SG
asp	asp	asp	asp	N;NOM;MASC;SG	
ročne	éves	ročnúť	éves	ADV	ADJ;NOM;SG
ročne	évenkénti	ročnúť	évenként	ADV	V;NFIN;ACT
ročne	évenként	ročnúť	évenkén	ADV	N;ABS;SG
ročne	évente	ročnúť	éven	ADV	N;ON+ESS;SG
ročne	évente	ročnúť	éven	ADV	N;ON+ESS;SG
ročne	éves	ročnúť	éves	ADV	ADJ;NOM;SG
ročne	évente	ročnúť	éven	ADV	N;ON+ESS;SG
vzduch	air	vzduch	air	N;INAN;NOM;MASC;SG	
cestujúcich	utas	cestujúci	utas	ADJ;ANIM;GEN;MASC;PL;POS;V.PTCP;ACT	N;NOM;SG
cestujúcich	utasok	cestujúci	utas	ADJ;ANIM;GEN;MASC;PL;POS;V.PTCP;ACT	N;NOM;PL
cestujúcich	utazók	cestujúci	utazó	ADJ;ANIM;GEN;MASC;PL;POS;V.PTCP;ACT	N;NOM;PL
cestujúcich	utasok	cestujúci	utas	ADJ;ANIM;GEN;MASC;PL;POS;V.PTCP;ACT	N;NOM;PL
cestujúcich	utas	cestujúci	utas	ADJ;ANIM;GEN;MASC;PL;POS;V.PTCP;ACT	N;NOM;SG
brian	brian	brian	brian	PROPN;ANIM;NOM;MASC;SG	
pomaly	lassan	pomaly	lassú	ADV	ADJ;FRML;SG
vrátiť	visszatérés	vrátiť	visszatérés	V;PFV;POS;NFIN	N;NOM;SG
vrátiť	vissza	vrátiť	vissza	V;PFV;POS;NFIN	ADV
super	király	super	király	INTJ	
super	szuper	super	szuper	INTJ	
super	super	super	super	INTJ	
super	szuper	super	szuper	INTJ	
super	nagyszerű	super	nagyszerű	INTJ	
super	király	super	király	INTJ	
super	menő	super	menő	INTJ	
dnešné	ma	dnešný	ma	ADJ;NOM;NEUT;SG	ADV
traja	három	tri	három	NUM;ANIM;NOM;MASC;PL	NUM;NOM;SG
silne	erősen	silne	erős	ADV	ADJ;FRML;SG
silne	erősen	silne	erős	ADV	ADJ;FRML;SG
jadra	kernel	jadra	ker	N;GEN;FEM;SG	N;NOM;SG
jadra	mag	jadra	mag	N;GEN;FEM;SG	
občas	néha	občas	néha	ADV	
občas	időnként	občas	idő	ADV	N;ABS;SG
občas	alkalmanként	občas	alkalman	ADV	N;ABS;SG
občas	esetenként	občas	eset	ADV	N;ABS;SG
kosti	bones	kosť	bones	N;NOM;FEM;PL	
kosti	csontos	kosť	csontos	N;NOM;FEM;PL	N;NOM;SG
kosti	csont	kosť	csont	N;NOM;FEM;PL	N;NOM;SG
kosti	csontos	kosť	csontos	N;NOM;FEM;PL	N;NOM;SG
kosti	csont	kosť	csont	N;NOM;FEM;PL	N;NOM;SG
mary	mary	mary	mary	PROPN;NOM;FEM;SG	
mary	mária	mary	mária	PROPN;NOM;FEM;SG	
prepis	transzkripciós	prepis	transzkripciós	N;INAN;NOM;MASC;SG	ADJ;NOM;SG
vážne	komoly	vážne	komoly	ADV	
vážne	súlyos	vážne	súlyos	ADV	
vážne	komolyan	vážne	komolyan	ADV	
vážne	tényleg	vážne	tényleg	ADV	
vážne	igazán	vážne	igazán	ADV	
komunikácie	kommunikáció	komunikácia	kommunikáció	N;NOM;FEM;PL	N;NOM;SG
komunikácie	távközlés	komunikácia	távközlés	N;NOM;FEM;PL	N;NOM;SG
komunikácie	kommunikációs	komunikácia	kommunikációs	N;NOM;FEM;PL	ADJ;NOM;SG
komunikácie	kommunikáció	komunikácia	kommunikáció	N;NOM;FEM;PL	N;NOM;SG
komunikácie	közlemény	komunikácia	közlemény	N;NOM;FEM;PL	N;NOM;SG
komunikácie	kommunikációs	komunikácia	kommunikációs	N;NOM;FEM;PL	ADJ;NOM;SG
určite	határozottan	určite	határozott	PART	ADJ;FRML;SG
nasleduje	követ	nasledovať	követ	V;IPFV;IND;SG;3;POS;PRS;FIN	
rozdelené	osztva	rozdelený	osztva	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS	ADV;V.CVB
rozdelené	megosztott	rozdelený	megosztott	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS	V;INDF;IND;SG;3;PST;FIN;ACT
rozdelené	megosztva	rozdelený	megosztva	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS	ADV;V.CVB
rozdelené	elosztva	rozdelený	elosztva	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS	ADV;V.CVB
rozdelené	elosztott	rozdelený	elosztott	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS	V;INDF;IND;SG;3;PST;FIN;ACT
rozdelené	osztott	rozdelený	osztott	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS	V;INDF;IND;SG;3;PST;FIN;ACT
nástrojov	eszközök	nástroj	eszköz	N;INAN;GEN;MASC;PL	N;NOM;PL
nástrojov	műszerek	nástroj	műszer	N;INAN;GEN;MASC;PL	N;NOM;PL
nástrojov	eszközök	nástroj	eszköz	N;INAN;GEN;MASC;PL	N;NOM;PL
nástrojov	szerszám	nástroj	szerszám	N;INAN;GEN;MASC;PL	N;NOM;SG
nástrojov	szerszámok	nástroj	szerszám	N;INAN;GEN;MASC;PL	N;NOM;PL
knižnice	könyvtári	knižnica	könyvtári	N;NOM;FEM;PL	N;NOM;SG
knižnice	könyvtár	knižnica	Könyvtár	N;NOM;FEM;PL	N;NOM;SG
knižnice	könyvtárban	knižnica	könyvtár	N;NOM;FEM;PL	N;IN+ESS;SG
týždňov	hetekig	týždeň	het	N;INAN;GEN;MASC;PL	N;PL
týždňov	hetek	týždeň	het	N;INAN;GEN;MASC;PL	N;NOM;SG
teplice	teplice	teplica	teplic	N;NOM;FEM;PL	
vodných	vízi	vodný	vízi	ADJ;GEN;MASC;PL	
ariège	ariège	arimga	ariég	PROPN;NOM;FEM;SG	PROPN;NOM;SG
denis	dennis	denis	dennis	PROPN;ANIM;NOM;MASC;SG	
denis	denis	denis	denis	PROPN;ANIM;NOM;MASC;SG	
reakcia	reakciók	reakcia	reakció	N;NOM;FEM;SG	N;NOM;PL
celku	egészben	celka	egészben	N;INAN;GEN;MASC;SG	N;IN+ESS;SG
celku	egész	celka	egész	N;INAN;GEN;MASC;SG	
prix	prix	prix	prix		
pobrežie	partra	pobrežie	partra	N;NOM;NEUT;SG	N;ON+ALL;SG
pobrežie	part	pobrežie	part	N;NOM;NEUT;SG	
pobrežie	shore	pobrežie	shore	N;NOM;NEUT;SG	
pobrežie	tengerparton	pobrežie	tengerpart	N;NOM;NEUT;SG	N;ON+ESS;SG
pobrežie	part	pobrežie	part	N;NOM;NEUT;SG	
modrá	kék	modrý	kék	ADJ;NOM;FEM;SG	
modrá	blue	modrý	blue	ADJ;NOM;FEM;SG	
situácie	helyzetekben	situácia	helyzet	N;NOM;FEM;PL	N;IN+ESS;PL
väčšiu	nagyobb	veľký	nagy	ADJ;ACC;CMPR;FEM;SG	ADJ;NOM;CMPR;SG
kvality	minőségi	kvalita	minőségi	N;NOM;FEM;PL	ADJ;NOM;SG
kvality	minősége	kvalita	minőség	N;NOM;FEM;PL	N;NOM;SG
kvality	minőség	kvalita	minőség	N;NOM;FEM;PL	N;NOM;SG
sergej	sergei	sergej	sergei	PROPN;ANIM;NOM;MASC;SG	N;NOM;SG
sergej	szergej	sergej	szergej	PROPN;ANIM;NOM;MASC;SG	
sergej	szergej	sergej	szergej	PROPN;ANIM;NOM;MASC;SG	
hlavu	fej	hlava	fej	N;ACC;FEM;SG	N;NOM;SG
mesiaci	hold	mesiac	hold	N;INAN;NOM;MASC;SG	
mesiaci	holdon	mesiac	hold	N;INAN;NOM;MASC;SG	
mesiaci	holdat	mesiac	holdat	N;INAN;NOM;MASC;SG	N;ACC;SG
mesiaci	moon	mesiac	moon	N;INAN;NOM;MASC;SG	
verejné	nyilvánosság	verejný	nyilvánosság	ADJ;NOM;NEUT;SG	N;NOM;SG
verejné	nyilvánosan	verejný	nyilvános	ADJ;NOM;NEUT;SG	ADJ;FRML;SG
verejné	publikus	verejný	publikus	ADJ;NOM;NEUT;SG	
viesť	ólom	viesť	ólom	V;IPFV;POS;NFIN	N;NOM;SG
ženské	nőnemű	ženský	nőnemű	ADJ;NOM;NEUT;SG	
ženské	nő	ženský	nő	ADJ;NOM;NEUT;SG	N;NOM;SG
ženské	női	ženský	női	ADJ;NOM;NEUT;SG	
ženské	nőstény	ženský	nőstény	ADJ;NOM;NEUT;SG	N;NOM;SG
zákony	törvényeket	zákon	törvény	N;INAN;NOM;MASC;PL	N;ACC;PL
jav	jelenségek	jav	jelenség	N;INAN;NOM;MASC;SG	N;NOM;PL
pozostatky	megmarad	pozostatok	megmarad	N;INAN;NOM;MASC;PL	V;INDF;IND;SG;3;PRS;FIN;ACT
iná	más	iný	más	DET;NOM;FEM;SG	PRO;NOM;SG;3
iná	különböző	iný	különböző	DET;NOM;FEM;SG	
iná	eltérő	iný	eltérő	DET;NOM;FEM;SG	ADJ;NOM;SG
iná	egyéb	iný	egyéb	DET;NOM;FEM;SG	
iná	más	iný	más	DET;NOM;FEM;SG	PRO;NOM;SG;3
obvody	áramkör	obvod	áramkör	N;INAN;NOM;MASC;PL	N;NOM;SG
bay	öböl	bay	öböl	PROPN;ANIM;NOM;MASC;SG	N;NOM;SG
bay	bay	bay	bay	PROPN;ANIM;NOM;MASC;SG	
antonio	antonio	antonio	antonio	PROPN;ANIM;NOM;MASC;SG	
jones	jones	jones	jones	PROPN;ANIM;NOM;MASC;SG	
zvýšenie	növelje	zvýšenie	növel	N;NOM;NEUT;SG	V;DEF;IND;SG;3;PRS;FIN;ACT
zvýšenie	fokozott	zvýšenie	fokozik	N;NOM;NEUT;SG	
zvýšenie	emelkedett	zvýšenie	emelkedik	N;NOM;NEUT;SG	V;INDF;IND;SG;3;PST;FIN;ACT
zvýšenie	megnövelt	zvýšenie	megnövel	N;NOM;NEUT;SG	V;INDF;IND;SG;3;PST;FIN;ACT
zvýšenie	megnőtt	zvýšenie	megnőtt	N;NOM;NEUT;SG	V;INDF;IND;SG;3;PST;FIN;ACT
zvýšenie	megnövekedett	zvýšenie	megnövekedik	N;NOM;NEUT;SG	V;INDF;IND;SG;3;PST;FIN;ACT
zvýšenie	nőtt	zvýšenie	nő	N;NOM;NEUT;SG	V;INDF;IND;SG;3;PST;FIN;ACT
nikolaj	nikolai	nikolaj	nikolai	PROPN;ANIM;NOM;MASC;SG	
nikolaj	nyikolaj	nikolaj	nyikolaj	PROPN;ANIM;NOM;MASC;SG	
nikolaj	nicolai	nikolaj	nicolai	PROPN;ANIM;NOM;MASC;SG	
nikolaj	nyikolaj	nikolaj	nyikolaj	PROPN;ANIM;NOM;MASC;SG	
riadenie	irányítási	riadenie	irányítási	N;NOM;NEUT;SG	ADJ;NOM;SG
astronaut	űrhajósok	astronaut	űrhajós	N;ANIM;NOM;MASC;SG	N;NOM;PL
siedmich	hetes	sedem	hetes	NUM;GEN;MASC;PL	N;NOM;SG
siedmich	hét	sedem	hét	NUM;GEN;MASC;PL	N;NOM;SG
vytvorená	létrehozott	vytvorený	létrehozott	ADJ;NOM;FEM;SG;POS;V.PTCP;PASS	N;ACC;SG
vytvorená	létrehozva	vytvorený	létrehozva	ADJ;NOM;FEM;SG;POS;V.PTCP;PASS	N;NOM;SG
vytvorená	teremtett	vytvorený	teremtett	ADJ;NOM;FEM;SG;POS;V.PTCP;PASS	V;INDF;IND;SG;3;PST;FIN;ACT
moderné	modern	moderný	modern	ADJ;NOM;NEUT;SG	
moderné	korszerű	moderný	korszerű	ADJ;NOM;NEUT;SG	
tower	tower	tower	tower	PROPN;ANIM;NOM;MASC;SG	
tower	torony	tower	torony	PROPN;ANIM;NOM;MASC;SG	N;NOM;SG
kritériá	kritérium	kritérium	kritérium	N;NOM;NEUT;PL	N;NOM;SG
symboly	szimbólum	symbol	szimbólum	N;INAN;NOM;MASC;PL	N;IN+ABL;SG
diaľnice	autópálya	diaľnica	autópály	N;NOM;FEM;PL	N;NOM;SG
diaľnice	főút	diaľnica	főú	N;NOM;FEM;PL	N;NOM;SG
diaľnice	országút	diaľnica	országú	N;NOM;FEM;PL	N;NOM;SG
diaľnice	autópálya	diaľnica	autópály	N;NOM;FEM;PL	N;NOM;SG
kráľovské	királyi	kráľovský	királyi	ADJ;NOM;NEUT;SG	
kráľovské	royal	kráľovský	royal	ADJ;NOM;NEUT;SG	
švédska	svéd	švédsky	svéd	PROPN;NOM;FEM;SG	
švédska	svédország	švédsky	svédország	PROPN;NOM;FEM;SG	N;NOM;SG
švédska	svédország	švédsky	svédország	PROPN;NOM;FEM;SG	N;NOM;SG
južný	dél	južný	dél	ADJ;ANIM;NOM;MASC;SG	
južný	déli	južný	déli	ADJ;ANIM;NOM;MASC;SG	
južný	dél	južný	dél	ADJ;ANIM;NOM;MASC;SG	
južný	délre	južný	délre	ADJ;ANIM;NOM;MASC;SG	ADV
južný	déli	južný	déli	ADJ;ANIM;NOM;MASC;SG	
andrew	andrás	andrew	andrás	PROPN;ANIM;NOM;MASC;SG	PROPN;NOM;SG
andrew	andrew	andrew	andrew	PROPN;ANIM;NOM;MASC;SG	
hlava	fejet	hlava	féj	N;NOM;FEM;SG	N;ACC;SG
hlava	fejét	hlava	feje	N;NOM;FEM;SG	N;ACC;SG
hlava	fejek	hlava	fej	N;NOM;FEM;SG	N;NOM;PL
hlava	fejeket	hlava	fejek	N;NOM;FEM;SG	N;ACC;PL
carlos	carlos	carlos	carlos	PROPN;ANIM;NOM;MASC;SG	
gabriel	gabriel	gabrieť	gabriel	N;ANIM;NOM;MASC;SG	
gabriel	gábriel	gabrieť	gábriel	N;ANIM;NOM;MASC;SG	
súčasné	áramlat	súčasný	áramlat	ADJ;NOM;NEUT;SG	N;NOM;SG
súčasné	jelenlegi	súčasný	jelenlegi	ADJ;NOM;NEUT;SG	
súčasné	egyidejűleg	súčasný	egyidejű	ADJ;NOM;NEUT;SG	ADJ;FRML;SG
súčasné	kortárs	súčasný	kortárs	ADJ;NOM;NEUT;SG	N;NOM;SG
prístav	kikötők	prístava	ki+kötő	N;INAN;NOM;MASC;SG	N;NOM;PL
prístav	port	prístava	por	N;INAN;NOM;MASC;SG	
prístav	harbour	prístava	harbour	N;INAN;NOM;MASC;SG	
volieb	választási	volieb	választási	N;GEN;FEM;PL	ADJ;NOM;SG
volieb	választás	volieb	választás	N;GEN;FEM;PL	
volieb	választások	volieb	választás	N;GEN;FEM;PL	N;NOM;PL
volieb	választások	volieb	választás	N;GEN;FEM;PL	N;NOM;PL
letné	summer	letný	summer	ADJ;NOM;NEUT;SG	
letné	nyári	letný	nyári	ADJ;NOM;NEUT;SG	
letné	nyáron	letný	nyár	ADJ;NOM;NEUT;SG	N;ON+ESS;SG
letné	nyár	letný	nyár	ADJ;NOM;NEUT;SG	
svätých	szentek	svätý	szenik	N;ANIM;GEN;MASC;PL	N;NOM;PL
dvor	udvarra	dvor	udvar	N;INAN;NOM;MASC;SG	N;ON+ALL;SG
dvor	udvaron	dvor	udvar	N;INAN;NOM;MASC;SG	N;ON+ESS;SG
dvor	yard	dvor	yard	N;INAN;NOM;MASC;SG	
dvor	udvaron	dvor	udvar	N;INAN;NOM;MASC;SG	N;ON+ESS;SG
dvor	court	dvor	cour	N;INAN;NOM;MASC;SG	
ponožky	zokni	ponožky	zok	N;NOM;FEM;PL	N;NOM;SG
ponožky	zoknit	ponožky	zok	N;NOM;FEM;PL	N;ACC;SG
ponožky	zokni	ponožky	zok	N;NOM;FEM;PL	N;NOM;SG
mladší	fiatalabbnak	mladý	fiatalab	ADJ;ANIM;NOM;CMPR;MASC;SG	N;IN+ESS;SG
mladší	fiatalabbak	mladý	fiatal	ADJ;ANIM;NOM;CMPR;MASC;SG	N;NOM;PL
rio	rio	rio	rio	PROPN;ANIM;NOM;MASC;SG	
technickej	műszaki	technický	műszaki	ADJ;GEN;FEM;SG	N;NOM;SG
technickej	technikai	technický	technikai	ADJ;GEN;FEM;SG	ADJ;NOM;SG
komisia	jutalékot	komisia	jutalék	N;NOM;FEM;SG	N;ACC;SG
aveyron	aveyron	aveyron	avejron	PROPN;NOM;FEM;SG	N;NOM;SG
india	india	india	india	N;ANIM;NOM;MASC;SG	
mužský	férfi	mužský	férfi	ADJ;ANIM;NOM;MASC;SG	N;NOM;SG
mužský	hím	mužský	hím	ADJ;ANIM;NOM;MASC;SG	N;NOM;SG
michel	michel	michel	michel	PROPN;ANIM;NOM;MASC;SG	
diskusie	vita	diskusie	vita	N;NOM;FEM;PL	N;NOM;SG
diskusie	megbeszélés	diskusie	megbeszélés	N;NOM;FEM;PL	N;NOM;SG
diskusie	beszélgetés	diskusie	beszélgetés	N;NOM;FEM;PL	N;NOM;SG
diskusie	vitákat	diskusie	vita	N;NOM;FEM;PL	N;ACC;PL
vladimir	vlagyimir	vladimir	vlagyimir	PROPN;ANIM;NOM;MASC;SG	
vladimir	vladimir	vladimir	vladimir	PROPN;ANIM;NOM;MASC;SG	
prichádza	jövök	prichádzať	jövök	V;IPFV;IND;SG;3;POS;PRS;FIN	V;INDF;IND;SG;1;PRS;FIN;ACT
koná	cselekmények	kono	cselekmény	V;IPFV;IND;SG;3;POS;PRS;FIN	N;NOM;PL
koná	aktusok	kono	aktus	V;IPFV;IND;SG;3;POS;PRS;FIN	N;NOM;PL
historická	történeti	historický	történeti	ADJ;NOM;FEM;SG	N;NOM;SG
silu	erő	sila	erő	N;ACC;FEM;SG	N;NOM;SG
mgr	mgr	mgr	mgr		
fázy	szakasz	fáza	szakasz	N;NOM;FEM;PL	N;NOM;SG
fázy	fázis	fáza	fázis	N;NOM;FEM;PL	N;NOM;SG
opery	opera	oper	opera	N;NOM;FEM;PL	
opery	operát	oper	opera	N;NOM;FEM;PL	N;ACC;SG
rozmery	méret	rozmer	méret	N;INAN;NOM;MASC;PL	N;NOM;SG
rozmery	dimenzió	rozmer	dimenzió	N;INAN;NOM;MASC;PL	N;NOM;SG
nièvre	nièvre	nicvre	ni+éz	PROPN;NOM;FEM;SG	
oscara	oscar	oscar	oscar	N;INAN;NOM;MASC;SG	
jackson	jackson	jackson	jackson	PROPN;ANIM;NOM;MASC;SG	
okresov	körzetek	okres	körzet	N;INAN;GEN;MASC;PL	N;NOM;PL
sun	napsütés	sun	napsütés	PROPN;ANIM;NOM;MASC;SG	N;NOM;SG
sun	sun	sun	sun	PROPN;ANIM;NOM;MASC;SG	
sun	nap	sun	nap	PROPN;ANIM;NOM;MASC;SG	N;NOM;SG
sun	napfény	sun	napfény	PROPN;ANIM;NOM;MASC;SG	N;NOM;SG
služba	kiszolgálás	služba	kiszolgálás	N;NOM;FEM;SG	
štvrť	környéken	štvrť	környék	N;NOM;FEM;SG	N;ON+ESS;SG
štvrť	szomszédsági	štvrť	szomszédsági	N;NOM;FEM;SG	ADJ;NOM;SG
prípravy	felkészülés	príprava	felkészülés	N;NOM;FEM;PL	N;NOM;SG
plus	plus	plus	plus		
plus	plussz	plus	plussz		
plus	plusz	plus	plusz		
obehu	forgalomba	obeha	forgalom	N;INAN;GEN;MASC;SG	
vincent	vincent	vincent	vincen	N;ANIM;NOM;MASC;SG	
plemeno	fajta	plemeno	fajta	N;NOM;NEUT;SG	
hráča	lejátszó	hráča	lejátszó	N;ANIM;ACC;MASC;SG	N;NOM;SG
hráča	játékos	hráča	játékos	N;ANIM;ACC;MASC;SG	N;NOM;SG
tituly	címeket	titula	cím	N;INAN;NOM;MASC;PL	N;ACC;PL
helena	helena	helena	helena	N;NOM;FEM;SG	
správca	vezető	správca	vezető	N;ANIM;NOM;MASC;SG	
správca	kezelő	správca	kezelő	N;ANIM;NOM;MASC;SG	ADJ;NOM;SG
rastie	növekvő	rásť	növekvő	V;IPFV;IND;SG;3;POS;PRS;FIN	ADJ;NOM;SG
rastie	emelkedő	rásť	emelkedő	V;IPFV;IND;SG;3;POS;PRS;FIN	ADJ;NOM;SG
asociácie	társulás	asociácia	társulás	N;NOM;FEM;PL	N;NOM;SG
asociácie	társulási	asociácia	társulási	N;NOM;FEM;PL	N;NOM;SG
asociácie	szövetség	asociácia	szövetség	N;NOM;FEM;PL	N;NOM;SG
asociácie	egyesület	asociácia	egyesület	N;NOM;FEM;PL	N;NOM;SG
tvrdí	állítások	tvrdiť	állítás	V;IPFV;IND;SG;3;POS;PRS;FIN	N;NOM;PL
tvrdí	követelés	tvrdiť	követelés	V;IPFV;IND;SG;3;POS;PRS;FIN	N;NOM;SG
tvrdí	követelések	tvrdiť	követelés	V;IPFV;IND;SG;3;POS;PRS;FIN	N;NOM;PL
tvrdí	igények	tvrdiť	igény	V;IPFV;IND;SG;3;POS;PRS;FIN	N;NOM;PL
odvodený	származtatott	odvodený	származtatott	ADJ;INAN;NOM;MASC;SG;POS;V.PTCP;PASS	V;INDF;IND;SG;3;PST;FIN;ACT
verejnosť	nyilvános	verejnosť	nyilvános	N;NOM;FEM;SG	ADJ;NOM;SG
verejnosť	nyilvánosan	verejnosť	nyilvános	N;NOM;FEM;SG	ADJ;FRML;SG
verejnosť	publikus	verejnosť	publikus	N;NOM;FEM;SG	
kol	kol	kolo	kol		N;NOM;SG
sami	egyedül	sám	egyedül	DET;ANIM;NOM;MASC;PL	
riek	folyók	rieka	folyó	N;GEN;FEM;PL	N;NOM;PL
riek	rivers	rieka	rivers	N;GEN;FEM;PL	
obrázky	képeket	obrázok	kép	N;INAN;NOM;MASC;PL	N;ACC;PL
obrázky	képeket	obrázok	kép	N;INAN;NOM;MASC;PL	N;ACC;PL
zamestnancov	alkalmazottak	zamestnanec	alkalmazott	N;ANIM;ACC;MASC;PL	N;NOM;PL
zamestnancov	munkavállalók	zamestnanec	munkavállaló	N;ANIM;ACC;MASC;PL	N;NOM;PL
zamestnancov	foglalkoztatottak	zamestnanec	foglalkozik	N;ANIM;ACC;MASC;PL	V;INDF;IND;PL;3;PST;FIN;ACT
zamestnancov	munkatársak	zamestnanec	munkatárs	N;ANIM;ACC;MASC;PL	N;NOM;PL
hip	hip	hip	hip	N;INAN;NOM;MASC;SG	
režim	mode	režiť	mode	N;INAN;NOM;MASC;SG	
naposledy	last	naposledy	last	ADV	
naposledy	utolsó	naposledy	utolsó	ADV	
srdca	szívem	srdce	szívem	N;NOM;NEUT;PL	V;DEF;IND;SG;1;PRS;FIN;ACT
srdca	szívvel	srdce	szív	N;NOM;NEUT;PL	
srdca	szív	srdce	szív	N;NOM;NEUT;PL	N;NOM;SG
manažér	vezető	manažér	vezető	N;ANIM;NOM;MASC;SG	
manažér	kezelő	manažér	kezelő	N;ANIM;NOM;MASC;SG	ADJ;NOM;SG
spoločností	vállalatok	spoločnosť	vállalat	N;GEN;FEM;PL	N;NOM;PL
spoločností	társaságok	spoločnosť	társaság	N;GEN;FEM;PL	N;NOM;PL
spoločností	cégek	spoločnosť	cég	N;GEN;FEM;PL	N;NOM;PL
spoločností	vállalkozások	spoločnosť	vállalkozás	N;GEN;FEM;PL	N;NOM;PL
erb	crest	erb	crest	N;INAN;NOM;MASC;SG	
analýza	elemzések	analýza	elemzés	N;NOM;FEM;SG	N;NOM;PL
zelená	zöld	zelený	zöld	ADJ;NOM;FEM;SG	
deväť	kilences	deväť	kilences	NUM;NOM;NEUT;SG	
deväť	kilenc	deväť	kilenc	NUM;NOM;NEUT;SG	
archeologické	régészeti	archeologický	régészeti	ADJ;NOM;NEUT;SG	N;NOM;SG
jack	jack	jack	jack	PROPN;ANIM;NOM;MASC;SG	
ostrava	ostrava	ostrava	ostrava	PROPN;INAN;NOM;MASC;SG	N;NOM;SG
polohy	pozíció	poloha	pozíció	N;NOM;FEM;PL	N;NOM;SG
vyžaduje	szükséges	vyžadovať	szükséges	V;IPFV;IND;SG;3;POS;PRS;FIN	ADJ;NOM;SG
slúžili	szolgálta	slúžiť	szolgál	V;IPFV;MASC;PL;POS;PST;V.PTCP	V;DEF;IND;SG;3;PST;FIN;ACT
slúžili	szolgált	slúžiť	szolgál	V;IPFV;MASC;PL;POS;PST;V.PTCP	V;INDF;IND;SG;3;PST;FIN;ACT
francisco	francisco	francisco	francisco	PROPN;ANIM;NOM;MASC;SG	
dedine	település	dedina	település	N;DAT;FEM;SG	N;NOM;SG
dedine	falusi	dedina	falusi	N;DAT;FEM;SG	ADJ;NOM;SG
dedine	falu	dedina	falu	N;DAT;FEM;SG	N;NOM;SG
mince	érméket	minca	érmék	N;NOM;FEM;PL	N;ACC;PL
mince	érme	minca	érer	N;NOM;FEM;PL	N;NOM;SG
mince	érme	minca	érer	N;NOM;FEM;PL	N;NOM;SG
štúdie	vizsgálat	štúdia	vizsgálat	N;NOM;NEUT;PL	N;NOM;SG
štúdie	tanulás	štúdia	tanulás	N;NOM;NEUT;PL	N;NOM;SG
štúdie	tanulmány	štúdia	tanulmány	N;NOM;NEUT;PL	N;NOM;SG
ford	ford	ford	ford	PROPN;ANIM;NOM;MASC;SG	PROPN;NOM;SG
heslo	jelszót	heslo	jelszó	N;NOM;NEUT;SG	N;ACC;SG
švajčiarsky	svájc	švajčiarsky	svájc	ADJ;ANIM;NOM;MASC;SG	
švajčiarsky	svájci	švajčiarsky	svájci	ADJ;ANIM;NOM;MASC;SG	
čechách	csehország	čecha	csehország	N;GEN;FEM;PL	
čierne	fekete	čierny	feket	ADJ;NOM;NEUT;SG	
čierne	black	čierny	black	ADJ;NOM;NEUT;SG	
trénera	edző	tréner	edző	N;ANIM;ACC;MASC;SG	N;NOM;SG
rozhodne	dönt	rozhodne	dönt	PART	V;INDF;IND;SG;3;PRS;FIN;ACT
rozhodne	határozottan	rozhodne	határozott	PART	ADJ;FRML;SG
miloš	miloš	miloš	miloš	PROPN;ANIM;NOM;MASC;SG	
ivana	ivana	ivana	ivana	PROPN;ANIM;NOM;MASC;SG	PROPN;NOM;SG
ivana	ivan	ivana	ivan	PROPN;ANIM;NOM;MASC;SG	PROPN;NOM;SG
ivana	iván	ivana	iván	PROPN;ANIM;NOM;MASC;SG	
williams	williams	williams	williams	N;ANIM;NOM;MASC;SG	
silný	erős	silný	erős	ADJ;ANIM;NOM;MASC;SG	
silný	erősek	silný	erős	ADJ;ANIM;NOM;MASC;SG	N;NOM;PL
silný	erőteljes	silný	erőteljes	ADJ;ANIM;NOM;MASC;SG	
silný	erős	silný	erős	ADJ;ANIM;NOM;MASC;SG	
mníchov	szerzetesek	mních	szerzetes	N;ANIM;ACC;MASC;PL	N;NOM;PL
mníchov	münchen	mních	münchen	N;ANIM;ACC;MASC;PL	N;NOM;SG
amerika	america	amerika	america	N;NOM;FEM;SG	
určité	bizonyos	určitý	bizonyos	ADJ;NOM;NEUT;SG	
poézie	vers	poézia	vers	N;NOM;FEM;PL	N;NOM;SG
poézie	költészet	poézia	költészet	N;NOM;FEM;PL	N;NOM;SG
