przez	דרך	przez	דרך	ADP	
zainteresowania	עניין	zainteresowanie	עניין	N;NOM;NEUT;PL	N;MASC;SG
zainteresowania	אינטרס	zainteresowanie	אינטרס	N;NOM;NEUT;PL	N;MASC;SG
tablica	חומה	tablica	חומה	N;NOM;FEM;SG	PROPN
tablica	הכותל	tablica	הכותל	N;NOM;FEM;SG	ADV
tablica	הקיר	tablica	הקיר	N;NOM;FEM;SG	PROPN
tablica	השולחן	tablica	השולחן	N;NOM;FEM;SG	PROPN
tablica	הלוח	tablica	הלוח	N;NOM;FEM;SG	
tablica	קרש	tablica	קרש	N;NOM;FEM;SG	
tablica	לוח	tablica	לוח	N;NOM;FEM;SG	
tablica	לוח	tablica	לוח	N;NOM;FEM;SG	
british	בריטים	british	בריטי	N;NOM;MASC;SG	N;MASC;PL
british	בריטית	british	בריטי	N;NOM;MASC;SG	PROPN
ogółem	הכולל	ogół	הכולל	N;INS;MASC;SG	PROPN
czasopismo	מגזין	czasopismo	מגזין	N;NOM;NEUT;SG	
czasopismo	יומן	czasopismo	יומן	N;NOM;NEUT;SG	PROPN
wyższe	שלישוני	wysoki	שלישוני	ADJ;NOM;CMPR;NEUT;SG	N
argentyny	ארגנטינה	argentyna	ארגנטינה		PROPN
argentyny	ארגנטינאי	argentyna	ארגנטינאי		PROPN
porozumienia	הסכמים	porozumienie	הסכם	N;NOM;NEUT;SG	N;MASC;PL
służba	השירות	służba	השירות	N;NOM;FEM;SG	
letni	סאמר	letni	סאמר	ADJ;NOM;MASC;SG	PROPN
letni	קיץ	letni	קיץ	ADJ;NOM;MASC;SG	
letni	הקיץ	letni	הקיץ	ADJ;NOM;MASC;SG	PROPN
nosiła	לבשה	nosić	לבש	V;IPFV;FEM;IND;SG;PST;FIN;ACT	N;FEM;SG
nosiła	לבש	nosić	לבש	V;IPFV;FEM;IND;SG;PST;FIN;ACT	PROPN
nosiła	ענד	nosić	ענד	V;IPFV;FEM;IND;SG;PST;FIN;ACT	N;MASC;SG
kijów	קייב	kij	קייב	N;GEN;MASC;PL	PROPN
kijów	קייב	kij	קייב	N;GEN;MASC;PL	PROPN
religijnych	דת	religijny	דת	ADJ;GEN;MASC;PL	N;FEM;SG
religijnych	דתי	religijny	דתי	ADJ;GEN;MASC;PL	N;MASC;SG
religijnych	דתית	religijny	דתי	ADJ;GEN;MASC;PL	N;FEM;SG
religijnych	דתיים	religijny	דתי	ADJ;GEN;MASC;PL	N;MASC;PL
douglas	דאגלס	douglas	דאגלס	PROPN;NOM;MASC;SG	PROPN
ranny	נפצעו	ranny	נפצע	ADJ;NOM;MASC;SG	V;PL;3;PST;MID
ranny	פצוע	ranny	פצוע	ADJ;NOM;MASC;SG	N;MASC;SG
ranny	פצועים	ranny	פצוע	ADJ;NOM;MASC;SG	N;MASC;PL
ranny	נפצע	ranny	נפצע	ADJ;NOM;MASC;SG	V;MASC;SG;3;PST;MID
ranny	פצועה	ranny	פצע	ADJ;NOM;MASC;SG	N;FEM;SG
ranny	פצועה	ranny	פצע	ADJ;NOM;MASC;SG	N;FEM;SG
ranny	נפצע	ranny	נפצע	ADJ;NOM;MASC;SG	V;MASC;SG;3;PST;MID
ranny	פצועים	ranny	פצוע	ADJ;NOM;MASC;SG	N;MASC;PL
ranny	פצוע	ranny	פצוע	ADJ;NOM;MASC;SG	N;MASC;SG
rocznie	שנתי	rocznie	שנתי	ADV	PROPN
rocznie	השנתי	rocznie	השנתי	ADV	V;SG;1;PST;ACT
rocznie	שנתי	rocznie	שנתי	ADV	PROPN
kalifornia	קליפורניה	kalifornia	קליפורניה		PROPN
marco	מרקו	marco	מרק	PROPN;NOM;MASC;SG	PROPN
tron	כס	tron	כס	N;NOM;MASC;SG	
tron	טרון	tron	טרון	N;NOM;MASC;SG	PROPN
należących	שייכות	należeć	שייכות	ADJ;IPFV;GEN;MASC;PL;POS;V.PTCP;ACT	N;FEM;SG
należących	השייך	należeć	השייך	ADJ;IPFV;GEN;MASC;PL;POS;V.PTCP;ACT	PROPN
saksonia	סקסה	saksonia	סקסה	N;NOM;FEM;SG	PROPN
saksonia	סקסוניה	saksonia	סקסוניה	N;NOM;FEM;SG	PROPN
death	מוות	death	מוות		N;MASC;SG
fabryka	המפעל	fabryka	המפעל	N;NOM;FEM;SG	PROPN
etapie	הבמה	etap	הבמה	N;INS;MASC;SG	
dostępny	זמינה	dostępny	זמינה	ADJ;NOM;MASC;SG	N;FEM;SG
dostępny	זמינות	dostępny	זמינות	ADJ;NOM;MASC;SG	N;FEM;SG
dostępny	זמינים	dostępny	זמין	ADJ;NOM;MASC;SG	ADJ;MASC;PL
dostępny	נגישות	dostępny	נגישה	ADJ;NOM;MASC;SG	N;FEM;SG
andrea	אנדריאה	andrea	אנדריאה	PROPN;NOM;MASC;SG	PROPN
andrea	אנדראה	andrea	אנדראה	PROPN;NOM;MASC;SG	PROPN
krótkie	קיצור	krótki	קיצור	ADJ;NOM;NEUT;SG	N;MASC;SG
krótkie	קצרה	krótki	קצר	ADJ;NOM;NEUT;SG	ADV
krótkie	תקציר	krótki	תקציר	ADJ;NOM;NEUT;SG	
nauka	מדע	nauka	מדע	N;NOM;FEM;SG	
nauka	מדעים	nauka	מדע	N;NOM;FEM;SG	N;MASC;PL
nauka	למידה	nauka	למידה	N;NOM;FEM;SG	PROPN
nauka	לומד	nauka	למד	N;NOM;FEM;SG	V;MASC;SG;V.PTCP;ACT
nauka	למידה	nauka	למידה	N;NOM;FEM;SG	PROPN
nauka	לומדת	nauka	למד	N;NOM;FEM;SG	V;FEM;SG;V.PTCP;ACT
zakończenia	סופים	zakończyć	סוף	N;PFV;GEN;NEUT;SG;POS;V.MSDR	N;MASC;PL
lądowania	נוחת	lądowanie	נוחת	N;IPFV;GEN;NEUT;SG;POS;V.MSDR	V;MASC;SG;V.PTCP;ACT
decyzja	ההחלטה	decyzja	ההחלטה	N;NOM;FEM;SG	PROPN
firm	עסקים	firma	עסק		N;MASC;PL
firm	חברות	firma	חברה		N;FEM;PL
natychmiast	מייד	natychmiast	מייד	ADV	
zawierają	מכילות	zawierać	מכילה	V;IPFV;IND;PL;3;PRS;FIN;ACT	V;FEM;PL;V.PTCP
starszych	זקני	stary	זקן	ADJ;ACC;CMPR;MASC;PL	PROPN
starszych	הזקנים	stary	הזקן	ADJ;ACC;CMPR;MASC;PL	N;MASC;PL
brytyjskie	בריטים	brytyjski	בריטי	ADJ;NOM;NEUT;SG	N;MASC;PL
brytyjskie	בריטי	brytyjski	בריטי	ADJ;NOM;NEUT;SG	N;MASC;SG
brytyjskie	בריטית	brytyjski	בריטי	ADJ;NOM;NEUT;SG	PROPN
jakoś	איכשהוא	jakoś	איכשהוא	ADV	PROPN
licencji	רישיונות	licencja	רישיון	N;GEN;FEM;SG	N;MASC;PL
ray	ריי	ray	ריי	PROPN;NOM;MASC;SG	PROPN
najstarszy	הבכור	stary	הבכור	ADJ;NOM;CMPR;MASC;SG	PROPN
najstarszy	הבכור	stary	הבכור	ADJ;NOM;CMPR;MASC;SG	PROPN
konrad	קונראד	konrad	קונראד	PROPN;NOM;MASC;SG	PROPN
konrad	קונרד	konrad	קונרד	PROPN;NOM;MASC;SG	PROPN
biegnie	ריצות	biec	ריצה	V;IPFV;IND;SG;3;PRS;FIN;ACT	N;FEM;PL
dokument	המסמך	dokument	המסמך	N;ACC;MASC;SG	PROPN
dokument	תיעודי	dokument	תעודי	N;ACC;MASC;SG	PROPN
plus	בנוסף	plus	בנוסף		ADV
zastępcy	מחליפים	zastępca	החליף	N;NOM;MASC;SG	V;MASC;PL;V.PTCP;ACT
trudności	הקושי	trudność	הקושי	N;ACC;FEM;PL	ADJ;MASC;SG
trudności	קושי	trudność	קושי	N;ACC;FEM;PL	N;MASC;SG
auto	אוטומטי	auto	אוטומטי	N;NOM;NEUT;SG	ADJ;MASC;SG
auto	אוטו	auto	אוטו	N;NOM;NEUT;SG	PROPN
uzyskać	השג	uzyskać	השג	V;PFV;NFIN;ACT	PROPN
bogdan	בוגדן	bogdan	בוגדן	PROPN;NOM;MASC;SG	PROPN
land	אדמה	land	אדמה		N;FEM;SG
land	ארץ	land	ארץ		N;FEM;SG
land	קרקע	land	קרקע		N;FEM;SG
społecznego	חברתיות	społeczny	חברתי	ADJ;ACC;MASC;SG	ADJ;FEM;PL
społecznego	חברתית	społeczny	חברתי	ADJ;ACC;MASC;SG	ADV
usługi	שירותי	usługa	שירותי	N;NOM;FEM;PL	PROPN
usługi	שרות	usługa	שרות	N;NOM;FEM;PL	N;FEM;SG
usługi	שירות	usługa	שירות	N;NOM;FEM;PL	N;MASC;SG
usługi	השירות	usługa	השירות	N;NOM;FEM;PL	
back	אחורה	back	אחורה		ADV
back	חזרה	back	None		ADV
back	לאחור	back	לאחור		ADV
stone	סטון	stone	סטון		PROPN
rządy	שלטונו	rząd	שלטונו	N;NOM;MASC;PL	
przegląd	סקירה	przegląd	סקירה		N;FEM;SG
przegląd	ביקורת	przegląd	ביקורת		N;FEM;SG
przegląd	סקירה	przegląd	סקירה		N;FEM;SG
rocznik	בציר	rocznik	בציר	N;NOM;MASC;SG	
narodu	אומה	naród	אומה	N;GEN;MASC;SG	
narodu	האומה	naród	האום	N;GEN;MASC;SG	PROPN
czasy	הטיימס	czas	הטיימס	N;NOM;MASC;PL	PROPN
czasy	טיימס	czas	טיימס	N;NOM;MASC;PL	PROPN
rudolf	רודולף	rudolf	רודולף	N;NOM;MASC;SG	PROPN
rudolf	רודולף	rudolf	רודולף	N;NOM;MASC;SG	PROPN
dał	מסרו	dać	מסר	V;PFV;MASC;IND;SG;PST;FIN;ACT	V;PL;3;PST;ACT
dał	נתן	dać	נתן	V;PFV;MASC;IND;SG;PST;FIN;ACT	PROPN
siergiej	סרגיי	siergi	סרגיי	PROPN;NOM;MASC;SG	PROPN
siergiej	סרגיי	siergi	סרגיי	PROPN;NOM;MASC;SG	PROPN
heart	לב	heart	לב		PROPN
występowanie	הקיום	występowanie	הקיום	N;IPFV;NOM;NEUT;SG;POS;V.MSDR	PROPN
ciąg	רצף	ciąg	רצף	N;NOM;MASC;SG	
styczeń	ינואר	styczenie	ינואר		PROPN
institute	מכון	institut	מכון		N;MASC;SG
institute	מוסד	institut	מוסד		N;MASC;SG
prezydium	הלשכה	prezydium	הלשכה	N;NOM;NEUT;SG	
potrzeb	צרכי	potrzeba	צורך	V;IPFV;IND;SG;1;FIN;ACT	
potrzeb	צרכים	potrzeba	צרכים	V;IPFV;IND;SG;1;FIN;ACT	N;MASC;SG
potrzeb	הצרכים	potrzeba	הצרכים	V;IPFV;IND;SG;1;FIN;ACT	N;MASC;PL
anne	אן	anny	אן	PROPN;NOM;FEM;SG	PROPN
central	סנטרל	centrala	סנטרל		PROPN
central	מרכזית	centrala	מרכזי		ADV
central	מרכז	centrala	מרכז		N;MASC;SG
central	מרכזי	centrala	מרכזי		ADJ;MASC;SG
tłumacz	מתורגמן	tłumacz	מתורגמן	V;IPFV;IND;SG;PST;FIN;ACT	N;MASC;SG
tłumacz	המתרגם	tłumacz	המתרגם	V;IPFV;IND;SG;PST;FIN;ACT	PROPN
tłumacz	מתרגם	tłumacz	מתרגם	V;IPFV;IND;SG;PST;FIN;ACT	N;MASC;SG
tłumacz	מתורגמן	tłumacz	מתורגמן	V;IPFV;IND;SG;PST;FIN;ACT	N;MASC;SG
tłumacz	מתרגם	tłumacz	מתרגם	V;IPFV;IND;SG;PST;FIN;ACT	N;MASC;SG
tłumacz	התרגום	tłumacz	התרגום	V;IPFV;IND;SG;PST;FIN;ACT	
tłumacz	תרגום	tłumacz	תרגום	V;IPFV;IND;SG;PST;FIN;ACT	N;MASC;SG
tłumacz	תרגם	tłumacz	תרגם	V;IPFV;IND;SG;PST;FIN;ACT	PROPN
león	לאון	león	לאון	PROPN;NOM;MASC;SG	PROPN
opera	אופרה	opera	אופרה		N;FEM;SG
opera	אופרת	opera	אפר		N;FEM;SG
opera	האופרה	opera	האופרה		PROPN
bierze	לוקח	brać	לקח	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;MASC;SG;V.PTCP;ACT
chorwacji	קרואטיה	chorwacja	קרואטיה	N;GEN;FEM;SG	PROPN
wreszcie	סופסוף	wreszcie	סופסוף		PROPN
wreszcie	לבסוף	wreszcie	לבסוף		ADV
portret	דיוקן	portret	דיוקן		N;MASC;SG
portret	הדיוקן	portret	הדיוקן		N;MASC;SG
pluton	פלוטו	pluton	פלוטו	N;NOM;MASC;SG	
przypomina	מזכיר	przypominać	מזכיר	V;IPFV;IND;SG;3;PRS;FIN;ACT	N;MASC;SG
finansów	כספים	finanse	כסף		N;MASC;PL
międzynarodowa	international	międzynarodowy	קגקגק	ADJ;NOM;FEM;SG	PROPN
międzynarodowa	בינלאומית	międzynarodowy	בינלאומית	ADJ;NOM;FEM;SG	PROPN
międzynarodowa	בינלאומי	międzynarodowy	בינלאומי	ADJ;NOM;FEM;SG	PROPN
międzynarodowa	הבינלאומי	międzynarodowy	הבינלאומי	ADJ;NOM;FEM;SG	PROPN
mario	מריו	mario	מריו		PROPN
mario	מריה	mario	מריה		PROPN
ludowa	עממית	ludowy	עממי	ADJ;NOM;FEM;SG	ADV
ludowa	עממי	ludowy	עממי	ADJ;NOM;FEM;SG	
robi	עושה	robić	עשה	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;MASC;SG;V.PTCP;ACT
robi	עושים	robić	עשה	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;MASC;PL;V.PTCP;ACT
społeczna	חברתיות	społeczny	חברתי	ADJ;NOM;FEM;SG	ADJ;FEM;PL
społeczna	חברתית	społeczny	חברתי	ADJ;NOM;FEM;SG	ADV
święto	הפסטיבל	święto	הפסטיבל	N;NOM;NEUT;SG	PROPN
święto	משתה	święto	השתה	N;NOM;NEUT;SG	
święto	החגיגה	święto	החגיג	N;NOM;NEUT;SG	V;FEM;SG;3;PST;ACT
michaił	מיכאיל	michaić	מיכאיל	V;IPFV;MASC;IND;SG;PST;FIN;ACT	PROPN
socjalistycznej	הסוציאליסטית	socjalistyczny	הסוציאליסטי	ADJ;GEN;FEM;SG	ADV
socjalistycznej	סוציאליזם	socjalistyczny	סוציאליזם	ADJ;GEN;FEM;SG	N;MASC;SG
wojen	המלחמות	wojen	המלחמות		N;FEM;PL
wojen	מלחמות	wojen	מלחמה		N;FEM;PL
doświadczenia	חוויות	doświadczenie	חוויה	N;NOM;NEUT;SG	N;FEM;PL
praga	פראג	praga	פראג		PROPN
sala	סאל	sala	סאל	N;NOM;FEM;SG	PROPN
sala	הול	sala	הול	N;NOM;FEM;SG	PROPN
czwarte	רביעי	czwarty	רביעי		PROPN
czwarte	רביעית	czwarty	רביעית		NUM;FEM;SG
czwarte	הרביעית	czwarty	הרביעית		ADV
czwarte	הרביעי	czwarty	הרביע		PROPN
georg	גיאורג	georg	גיאורג	PROPN;NOM;MASC;SG	PROPN
ogród	הגן	ogród	הגן	N;NOM;MASC;SG	
oficjalny	רישמי	oficjalny	רישמי	ADJ;NOM;MASC;SG	PROPN
równolegle	מקביל	równolegle	הקביל	ADV	V;MASC;SG;V.PTCP;ACT
równolegle	מקבילים	równolegle	הקביל	ADV	V;MASC;PL;V.PTCP;ACT
równolegle	מקבילה	równolegle	מקביל	ADV	V;FEM;SG;V.PTCP;ACT
dziennik	יומן	dziennik	יומן	N;NOM;MASC;SG	PROPN
dziennik	יומני	dziennik	יומני	N;NOM;MASC;SG	PROPN
dziennik	יומן	dziennik	יומן	N;NOM;MASC;SG	PROPN
dziennik	יומן	dziennik	יומן	N;NOM;MASC;SG	PROPN
marki	המותגים	marka	המותג	N;ACC;FEM;SG	N;MASC;PL
marki	מותגים	marka	הותג	N;ACC;FEM;SG	N;MASC;PL
marki	מותג	marka	מותג	N;ACC;FEM;SG	PROPN
marki	המותג	marka	המותג	N;ACC;FEM;SG	PROPN
billy	בילי	billa	בילי	PROPN;NOM;MASC;SG	PROPN
youtube	טיוב	youtub	טיוב	N;ACC;MASC;SG	PROPN
youtube	youtube	youtub	None	N;ACC;MASC;SG	
youtube	יוטיוב	youtub	יוטיוב	N;ACC;MASC;SG	PROPN
potrzebne	דרושים	potrzebny	דרוש	ADJ;NOM;NEUT;SG	ADJ;MASC;PL
gdynia	גדיניה	gdynia	גדיניה		PROPN
bruce	ברוס	bruc	ברוס		PROPN
transfermarkt	transfermarkt	transfermarkt	קגקגק	V;PFV;IND;SG;FIN;ACT	PRO;MASC;SG;3
gleby	אדמה	gleba	אדמה		N;FEM;SG
gleby	קרקע	gleba	קרקע		N;FEM;SG
opowieści	סיפורים	opowieść	סיפור		N;MASC;PL
opowieści	מעשיות	opowieść	מעשייה		N;FEM;PL
opowieści	סיפורים	opowieść	סיפור		N;MASC;PL
gabriel	גבריאל	gabriel	גבריאל	N;NOM;MASC;SG	PROPN
ojczyzny	המולדת	ojczyzna	המולד	N;GEN;FEM;SG	PROPN
ojczyzny	המולדת	ojczyzna	המולד	N;GEN;FEM;SG	PROPN
istniał	קיים	istnieć	קיים	V;IPFV;MASC;IND;SG;PST;FIN;ACT	ADJ;MASC;SG
bruno	ברונו	bruno	רן	PROPN;NOM;MASC;SG	PROPN
kalifornii	קליפורניה	kalifornia	קליפורניה		PROPN
wzniesiony	הוקם	wznieść	הוקם	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS	V;MASC;SG;3;PST;PASS
wzniesiony	שהוקם	wznieść	שהוקם	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS	PROPN
wsparcia	תומך	wsparcie	תמך	N;NOM;NEUT;SG	V;MASC;SG;V.PTCP;ACT
wsparcia	התמיכה	wsparcie	התמיך	N;NOM;NEUT;SG	V;FEM;SG;3;PST;ACT
pasmo	הלהקה	pasmo	הלהקה	N;NOM;NEUT;SG	PROPN
end	סיום	end	סיום		N;MASC;SG
end	סוף	end	None		ADV
wyznania	וידויים	wyznanie	וידוי	N;NOM;NEUT;SG	N;MASC;PL
pełne	מלאים	pełny	מלא		ADJ;MASC;PL
pełne	מלאה	pełny	מלא		ADV
wymiary	ממדי	wymiar	ממד	N;NOM;MASC;PL	PROPN
wymiary	מימד	wymiar	ממד	N;NOM;MASC;PL	N;MASC;SG
wymiary	ממד	wymiar	ממד	N;NOM;MASC;PL	N;MASC;SG
placówki	מתקן	placówka	מתקן	N;NOM;FEM;PL	N;MASC;SG
mózgu	מוח	mózg	מוח	N;GEN;MASC;SG	
mózgu	המוח	mózg	המוח	N;GEN;MASC;SG	
mózgu	מח	mózg	מח	N;GEN;MASC;SG	
ślady	מארקס	ślad	מארקס	N;NOM;MASC;PL	PROPN
ślady	מרקס	ślad	מרקס	N;NOM;MASC;PL	PROPN
władimir	ולדימיר	władimir	ולדימיר	N;NOM;MASC;SG	PROPN
przyczyn	גורם	przyczyna	גורם	N;GEN;FEM;PL	N;MASC;SG
news	חדשות	news	חדשות		N;FEM;PL
źle	טועה	źle	טעה	ADV	V;MASC;SG;V.PTCP;ACT
źle	שגוי	źle	שגוי	ADV	
źle	טעות	źle	טעות	ADV	N;FEM;SG
źle	רע	źle	רע	ADV	N;MASC;SG
źle	רעה	źle	רע	ADV	
źle	רעים	źle	רעים	ADV	ADJ;MASC;PL
źle	רעות	źle	רעות	ADV	PROPN
opisane	מתואר	opisać	תואר	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS	V;MASC;SG;V.PTCP;PASS
opisane	תאר	opisać	תאר	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS	
opisane	תיאר	opisać	תיאר	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS	V;MASC;SG;3;PST;ACT
narodowości	לאומים	narodowość	לאום	N;GEN;FEM;SG	N;MASC;PL
palatynat	פאלץ	palatynat	פאלץ	N;NOM;MASC;SG	PROPN
ostatnio	אחרונה	ostatnio	אחרון	ADV	ADJ;FEM;SG
ostatnio	אחרונות	ostatnio	אחרון	ADV	N;FEM;PL
ostatnio	האחרון	ostatnio	האחרון	ADV	PROPN
ostatnio	אחרונים	ostatnio	אחרון	ADV	ADJ;MASC;PL
ostatnio	אחרון	ostatnio	אחרון	ADV	ADJ;MASC;SG
ostatnio	אחרונות	ostatnio	אחרון	ADV	N;FEM;PL
ostatnio	אחרונים	ostatnio	אחרון	ADV	ADJ;MASC;PL
slalom	סלאלום	slala	סלאלום	N;NOM;MASC;SG	PROPN
diego	דייגו	diego	דייגו	PROPN;NOM;MASC;SG	PROPN
diego	דיאגו	diego	דיאגו	PROPN;NOM;MASC;SG	PROPN
opery	אופרה	opera	אופרה		N;FEM;SG
opery	אופרת	opera	אפר		N;FEM;SG
opery	האופרה	opera	האופרה		PROPN
opery	אופרות	opera	אופרות		N;FEM;PL
poland	פולין	poland	פולין		PROPN
ofiary	קורבן	ofiara	קורבן	N;NOM;FEM;PL	N;MASC;SG
ofiary	קרבן	ofiara	קרבן	N;NOM;FEM;PL	N;MASC;SG
odkryto	התגלתה	odkryć	התגלה	V;PFV;IND;0;PST;FIN;ACT	V;FEM;SG;3;PST
odkryto	שהתגלה	odkryć	שהגלל	V;PFV;IND;0;PST;FIN;ACT	V;MASC;SG;3;PST
odkryto	גילו	odkryć	גילה	V;PFV;IND;0;PST;FIN;ACT	V;PL;3;PST;ACT
odkryto	גילה	odkryć	גילה	V;PFV;IND;0;PST;FIN;ACT	V;MASC;SG;3;PST;ACT
odkryto	התגלה	odkryć	התגלה	V;PFV;IND;0;PST;FIN;ACT	V;MASC;SG;3;PST
promieniowania	הקרנות	promieniować	הקרנה	N;IPFV;GEN;NEUT;SG;POS;V.MSDR	N;FEM;PL
pamięć	הזיכרון	pamięć	הזיכרון	N;NOM;FEM;SG	PROPN
pamięć	זכרון	pamięć	זיכרון	N;NOM;FEM;SG	PROPN
chorób	מחלות	chorób	מחלה		N;FEM;PL
norweski	נורבגי	norweski	נורבגי	ADJ;NOM;MASC;SG	PROPN
interwiki	interwiki	interwik	interwiki		PRO;FEM;SG;3
obecne	מתנה	obecny	מתנה	ADJ;NOM;NEUT;SG	
obecne	הווה	obecny	הווה	ADJ;NOM;NEUT;SG	PROPN
obecne	נוכח	obecny	נוכח	ADJ;NOM;NEUT;SG	
zwana	נקרא	zwać	נקרא	ADJ;IPFV;NOM;FEM;SG;POS;V.PTCP;PASS	V;MASC;SG;3;PST;MID
edmund	אדמונד	edmund	אדמונד	PROPN;NOM;MASC;SG	PROPN
stworzenia	יצורים	stworzyć	יצור	N;PFV;GEN;NEUT;SG;POS;V.MSDR	N;MASC;PL
stworzenia	ביצורים	stworzyć	ביצורים	N;PFV;GEN;NEUT;SG;POS;V.MSDR	N;MASC;PL
ryan	ריאן	ryan	ריאן	PROPN;NOM;MASC;SG	PROPN
ryan	ראיין	ryan	ראיין	PROPN;NOM;MASC;SG	PROPN
sens	חוש	sens	חוש	V;IND;PRS;FIN	PROPN
sens	הגיון	sens	הגיון	V;IND;PRS;FIN	N;MASC;SG
poprawy	שיפורים	poprawa	שיפור	N;GEN;FEM;SG	N;MASC;PL
poprawy	משתפרת	poprawa	השתפר	N;GEN;FEM;SG	V;FEM;SG;V.PTCP
poprawy	משתפר	poprawa	השתפר	N;GEN;FEM;SG	V;MASC;SG;V.PTCP
poprawy	לשפר	poprawa	שיפר	N;GEN;FEM;SG	V;NFIN;ACT
poprawy	השתפר	poprawa	השתפר	N;GEN;FEM;SG	V;MASC;SG;3;PST
poprawy	משופר	poprawa	שופר	N;GEN;FEM;SG	V;MASC;SG;V.PTCP;PASS
poprawy	השתפרה	poprawa	השתפר	N;GEN;FEM;SG	V;FEM;SG;3;PST
istotne	רלוונטיים	istotny	רלוונטיים		ADJ;MASC;PL
istotne	רלוונטית	istotny	רלוונטי		ADJ;FEM;SG
istotne	רלוונטי	istotny	רלוונטי		ADJ;MASC;SG
istotne	רלוונטיות	istotny	רלוונטיה		N;FEM;SG
america	אמריקה	america	אמריקה	N;NOM;MASC;SG	PROPN
manuel	מנואל	manuel	מנואל	PROPN;NOM;MASC;SG	PROPN
próbę	החזרות	próba	החזרה	N;ACC;FEM;SG	N;FEM;PL
próbę	חזרה	próba	None	N;ACC;FEM;SG	ADV
próbę	חזרות	próba	חזרות	N;ACC;FEM;SG	N;FEM;PL
wschodni	מזרחה	wschodni	מזרחה	ADJ;NOM;MASC;SG	ADV
wschodni	המזרח	wschodni	המזרח	ADJ;NOM;MASC;SG	PROPN
wschodni	איסט	wschodni	איסט	ADJ;NOM;MASC;SG	PROPN
wschodni	מזרח	wschodni	מזרח	ADJ;NOM;MASC;SG	N;MASC;SG
wschodni	המזרחי	wschodni	המזרח	ADJ;NOM;MASC;SG	PROPN
wschodni	מזרח	wschodni	מזרח	ADJ;NOM;MASC;SG	N;MASC;SG
mówiąc	מדבר	mówić	מדבר	V;IPFV;PRS;V.CVB;ACT	N;MASC;SG
stoczni	מספנה	stocznia	מספנה		N;FEM;SG
stoczni	מספנות	stocznia	סיפן		N;FEM;PL
wstęp	מבוא	wstęp	מבוא	N;NOM;MASC;SG	
wstęp	הקדמה	wstęp	הקדמה	N;NOM;MASC;SG	PROPN
wstęp	מבוא	wstęp	מבוא	N;NOM;MASC;SG	
wstęp	הקדמה	wstęp	הקדמה	N;NOM;MASC;SG	PROPN
mężczyzna	זכר	mężczyzna	זכר	N;NOM;MASC;SG	
mężczyzna	בנאדם	mężczyzna	בנאדם	N;NOM;MASC;SG	ADV
wenecji	ונציה	wenecja	ונציה	PROPN;NOM;FEM;SG	PROPN
bloku	בלוק	blok	בלוק	N;GEN;MASC;SG	PROPN
bloku	חסום	blok	חסום	N;GEN;MASC;SG	ADJ;MASC;SG
bloku	לחסום	blok	חסם	N;GEN;MASC;SG	V;NFIN;ACT
odmiana	מגוון	odmiana	מגוון	N;NOM;FEM;SG	
młodego	חתן	młody	חתן	ADJ;ACC;MASC;SG	N;MASC;SG
młodego	החתן	młody	החתן	ADJ;ACC;MASC;SG	
fali	גל	fala	גל	N;GEN;FEM;SG	PROPN
miller	מילר	miller	מילר	N;NOM;MASC;SG	PROPN
nowak	נובאק	nowak	נובאק	PROPN;NOM;MASC;SG	PROPN
like	כמו	lik	כמו		ADP
like	אוהב	lik	אהב		V;MASC;SG;V.PTCP;ACT
like	כאילו	lik	כאילו		CONJ
włoska	איטלקית	włoski	איטלקית	ADJ;NOM;FEM;SG	PROPN
włoska	איטלקי	włoski	איטלקי	ADJ;NOM;FEM;SG	PROPN
greckiej	ההלנית	grecki	ההלנית	ADJ;GEN;FEM;SG	ADV
wykształcenie	חינוכית	wykształcenie	חינוכי	N;NOM;NEUT;SG	ADV
wykształcenie	חינוכי	wykształcenie	חינוכי	N;NOM;NEUT;SG	ADJ;MASC;SG
poświęcona	מסור	poświęcić	מסור	ADJ;PFV;NOM;FEM;SG;POS;V.PTCP;PASS	
poświęcona	הקדיש	poświęcić	הקדיש	ADJ;PFV;NOM;FEM;SG;POS;V.PTCP;PASS	V;MASC;SG;3;PST;ACT
poświęcona	מוקדש	poświęcić	הוקדש	ADJ;PFV;NOM;FEM;SG;POS;V.PTCP;PASS	V;MASC;SG;V.PTCP;PASS
poświęcona	מסורה	poświęcić	מסורה	ADJ;PFV;NOM;FEM;SG;POS;V.PTCP;PASS	N;FEM;SG
niemcami	גרמניה	niemiec	גרמניה	N;INS;MASC;PL	PROPN
legenda	האגדה	legenda	האגדה	N;NOM;FEM;SG	PROPN
kopalni	מכרות	kopalnia	מכרה		PROPN
kopalni	מוקשים	kopalnia	מקשה		V;MASC;PL;V.PTCP;PASS
kat	התליין	kat	התליין		V;MASC;SG;3;PST
kat	התליין	kat	התליין		V;MASC;SG;3;PST
kat	קאט	kat	קאט		PROPN
