kategória	kategorii	kategória	kategorie	N;NOM;FEM;SG	N;ACC;FEM;SG;POS
regiónu	region	región	region	N;INAN;GEN;MASC;SG	N;INAN;NOM;MASC;SG;POS
regiónu	regionu	región	region	N;INAN;GEN;MASC;SG	N;INAN;DAT;MASC;SG;POS
regiónu	oblast	región	oblast	N;INAN;GEN;MASC;SG	N;NOM;FEM;SG;POS
regiónu	kraj	región	kraj	N;INAN;GEN;MASC;SG	N;INAN;NOM;MASC;SG;POS
prechod	migraci	prechod	migrace	N;INAN;NOM;MASC;SG	N;ACC;FEM;SG;POS
prípad	case	prípad	casa	N;INAN;NOM;MASC;SG	PROPN;NOM;MASC;SG;POS
prípad	případě	prípad	případ	N;INAN;NOM;MASC;SG	N;INAN;DAT;MASC;SG;POS
komisie	provize	komisť	provize	N;NOM;FEM;PL	N;NOM;FEM;SG;POS
komisie	komise	komisť	komise	N;NOM;FEM;PL	N;NOM;FEM;SG;POS
priestory	areál	priestor	areál	N;INAN;NOM;MASC;PL	N;INAN;NOM;MASC;SG;POS
priestory	vesmír	priestor	vesmír	N;INAN;NOM;MASC;PL	N;INAN;NOM;MASC;SG;POS
priestory	prostor	priestor	prostor	N;INAN;NOM;MASC;PL	N;INAN;NOM;MASC;SG;POS
priestory	prostoru	priestor	prostor	N;INAN;NOM;MASC;PL	N;INAN;GEN;MASC;SG;POS
priestory	space	priestor	space	N;INAN;NOM;MASC;PL	PROPN;FEM;SG;POS
veta	fráze	veto	fráze	N;NOM;FEM;SG	N;NOM;FEM;PL;POS
skutočnosť	reality	skutočnosť	realita	N;NOM;FEM;SG	N;NOM;FEM;PL;POS
paliva	paliva	paliva	palivo	N;NOM;FEM;SG	N;NOM;NEUT;PL;POS
mimoriadne	výjimečná	mimoriadne	výjimečný	ADV	ADJ;NOM;FEM;SG;POS
mimoriadne	mimořádné	mimoriadne	mimořádný	ADV	ADJ;NOM;MASC;PL;POS
mimoriadne	výjimečný	mimoriadne	výjimečný	ADV	ADJ;INAN;NOM;MASC;SG;POS
mimoriadne	výjimečných	mimoriadne	výjimečný	ADV	ADJ;GEN;MASC;PL;POS
mimoriadne	výjimečné	mimoriadne	výjimečný	ADV	ADJ;NOM;NEUT;SG;POS
mimoriadne	mimořádné	mimoriadne	mimořádný	ADV	ADJ;NOM;MASC;PL;POS
mimoriadne	neobyčejný	mimoriadne	obyčejný	ADV	ADJ;INAN;NOM;MASC;SG;NEG
mimoriadne	mimořádná	mimoriadne	mimořádný	ADV	ADJ;NOM;FEM;SG;POS
kyseliny	kyselin	kyselina	kyselina	N;NOM;FEM;PL	N;GEN;FEM;PL;POS
kyseliny	kyselina	kyselina	kyselina	N;NOM;FEM;PL	N;NOM;FEM;SG;POS
vydania	edice	vydanie	edice	N;NOM;NEUT;PL	N;NOM;FEM;SG;POS
vydania	uvolňuje	vydanie	uvolňovat	N;NOM;NEUT;PL	V;IPFV;IND;SG;3;POS;PRS;FIN;ACT
ázii	asie	ázii	asie	PROPN;NOM;FEM;SG	PROPN;NOM;FEM;SG;POS
ázii	asii	ázii	asie	PROPN;NOM;FEM;SG	PROPN;DAT;FEM;SG;POS
básne	básní	báseň	báseň	N;NOM;FEM;PL	N;INS;FEM;SG;POS
austrálii	austrálie	austráliť	austrálie	N;DAT;FEM;SG	PROPN;NOM;FEM;SG;POS
osobné	osobního	osobný	osobní	ADJ;NOM;NEUT;SG	ADJ;ANIM;GEN;MASC;SG;POS
výbor	výboru	výbor	výbor	N;INAN;NOM;MASC;SG	N;INAN;DAT;MASC;SG;POS
opera	opery	oper	opera	N;NOM;FEM;SG	N;NOM;FEM;PL;POS
opera	operu	oper	opera	N;NOM;FEM;SG	N;ACC;FEM;SG;POS
použitím	použití	použitie	použití	N;INS;NEUT;SG	N;NOM;NEUT;SG;POS
použitím	používání	použitie	používání	N;INS;NEUT;SG	N;NOM;NEUT;SG;POS
použitím	používám	použitie	používat	N;INS;NEUT;SG	V;IPFV;IND;SG;1;POS;PRS;FIN;ACT
konštrukcie	konstrukce	konštrukcia	konstrukce	N;NOM;FEM;PL	N;NOM;FEM;SG;POS
stretnutí	setkání	stretnutie	setkání	N;NOM;NEUT;PL	N;NOM;NEUT;SG;POS
stretnutí	schůze	stretnutie	schůze	N;NOM;NEUT;PL	N;NOM;FEM;SG;POS
stretnutí	zasedání	stretnutie	zasedání	N;NOM;NEUT;PL	N;NOM;NEUT;SG;POS
nádrž	tanku	nádrž	tank	N;NOM;FEM;SG	N;INAN;DAT;MASC;SG;POS
vnútra	interiér	vnútro	interiér	N;NOM;NEUT;PL	N;INAN;NOM;MASC;SG;POS
vnútra	vnitra	vnútro	vnitro	N;NOM;NEUT;PL	N;NOM;NEUT;SG;POS
miestne	lokální	miestne	lokální	ADV	ADJ;NOM;MASC;SG;POS
miestne	místní	miestne	místní	ADV	ADJ;NOM;MASC;SG;POS
madrid	madrid	madrid	madrid	PROPN;ANIM;NOM;MASC;SG	PROPN;INAN;NOM;MASC;SG;POS
madrid	madridu	madrid	madrida	PROPN;ANIM;NOM;MASC;SG	PROPN;INAN;GEN;MASC;SG;POS
režimu	režim	režim	režim	N;INAN;GEN;MASC;SG	N;INAN;NOM;MASC;SG;POS
bývalé	dřívější	bývalý	brzký	ADJ;NOM;NEUT;SG	ADJ;NOM;CMPR;MASC;SG;POS
arcibiskup	arcibiskupa	arcibiskup	arcibiskup	N;ANIM;NOM;MASC;SG	N;ANIM;ACC;MASC;SG;POS
schmidt	schmidt	schmidt	schmidt	PROPN;ANIM;NOM;MASC;SG	PROPN;ANIM;NOM;MASC;SG;POS
lee	leeho	lee	lee	PROPN;ANIM;NOM;MASC;SG	N;ANIM;ACC;MASC;SG;POS
lee	lee	lee	lee	PROPN;ANIM;NOM;MASC;SG	PROPN;ANIM;NOM;MASC;SG;POS
chemické	chemikálie	chemický	chemikálie	ADJ;NOM;NEUT;SG	N;NOM;FEM;PL;POS
dopravné	provoz	dopravný	provoz	ADJ;NOM;NEUT;SG	N;INAN;NOM;MASC;SG;POS
dopravné	doprava	dopravný	doprava	ADJ;NOM;NEUT;SG	N;NOM;FEM;SG;POS
dopravné	přeprava	dopravný	přeprava	ADJ;NOM;NEUT;SG	N;NOM;FEM;SG;POS
dopravné	doprava	dopravný	doprava	ADJ;NOM;NEUT;SG	N;NOM;FEM;SG;POS
značky	značek	značka	značka	N;NOM;FEM;PL	N;GEN;FEM;PL;POS
značky	značka	značka	značka	N;NOM;FEM;PL	N;NOM;FEM;SG;POS
značky	marek	značka	marka	N;NOM;FEM;PL	N;GEN;FEM;PL;POS
značky	marks	značka	marks	N;NOM;FEM;PL	PROPN;ANIM;NOM;MASC;SG;POS
značky	znamení	značka	znamení	N;NOM;FEM;PL	N;NOM;NEUT;SG;POS
značky	označení	značka	označení	N;NOM;FEM;PL	N;NOM;NEUT;SG;POS
sankt	sankt	sankt	sankt	PROPN;INAN;NOM;MASC;SG	PROPN;NOM;MASC;SG;POS
viedlo	led	viesť	led	V;IPFV;NEUT;SG;POS;PST;V.PTCP	N;INAN;NOM;MASC;SG;POS
pokus	experimentovat	pokus	experimentovat	N;INAN;NOM;MASC;SG	V;IPFV;POS;NFIN
objektu	předmět	objekt	předmět	N;INAN;GEN;MASC;SG	N;INAN;NOM;MASC;SG;POS
objektu	objekt	objekt	objekt	N;INAN;GEN;MASC;SG	N;INAN;NOM;MASC;SG;POS
jakub	jacob	jakub	jacoba	PROPN;ANIM;NOM;MASC;SG	PROPN;ANIM;NOM;MASC;SG;POS
jakub	jakub	jakub	jakub	PROPN;ANIM;NOM;MASC;SG	PROPN;ANIM;NOM;MASC;SG;POS
jakub	jakuba	jakub	jakuba	PROPN;ANIM;NOM;MASC;SG	PROPN;ANIM;ACC;MASC;SG;POS
jakub	james	jakub	james	PROPN;ANIM;NOM;MASC;SG	PROPN;ANIM;NOM;MASC;SG;POS
jakub	jakub	jakub	jakub	PROPN;ANIM;NOM;MASC;SG	PROPN;ANIM;NOM;MASC;SG;POS
jakub	jamesi	jakub	jamesi	PROPN;ANIM;NOM;MASC;SG	PROPN;ANIM;DAT;MASC;SG;POS
jakub	jamese	jakub	jamýsa	PROPN;ANIM;NOM;MASC;SG	PROPN;ANIM;ACC;MASC;SG;POS
jakub	jakub	jakub	jakub	PROPN;ANIM;NOM;MASC;SG	PROPN;ANIM;NOM;MASC;SG;POS
hall	hala	hall	hala	PROPN;ANIM;NOM;MASC;SG	N;NOM;FEM;SG;POS
hall	haly	hall	hala	PROPN;ANIM;NOM;MASC;SG	N;NOM;FEM;PL;POS
hall	halle	hall	hallo	PROPN;ANIM;NOM;MASC;SG	PROPN;NOM;FEM;SG;POS
hall	hall	hall	hallo	PROPN;ANIM;NOM;MASC;SG	PROPN;INAN;NOM;MASC;SG;POS
hall	sál	hall	sál	PROPN;ANIM;NOM;MASC;SG	N;INAN;NOM;MASC;SG;POS
mig	migy	mig	miga		N;INAN;NOM;MASC;PL;POS
mig	mig	mig	mig		PROPN;INAN;MASC;POS
royal	královské	royať	královský	PROPN;ANIM;NOM;MASC;SG	ADJ;NOM;NEUT;SG;POS
royal	královská	royať	královský	PROPN;ANIM;NOM;MASC;SG	ADJ;NOM;FEM;SG;POS
royal	royal	royať	royat	PROPN;ANIM;NOM;MASC;SG	PROPN;NOM;MASC;SG;POS
royal	královský	royať	královský	PROPN;ANIM;NOM;MASC;SG	ADJ;INAN;NOM;MASC;SG;POS
spolok	společnosti	spolok	společnost	N;INAN;NOM;MASC;SG	N;NOM;FEM;PL;POS
spolok	cech	spolok	cech	N;INAN;NOM;MASC;SG	N;ANIM;NOM;MASC;SG;POS
foto	photo	foto	photo	N;NOM;NEUT;SG	PROPN;NOM;MASC;SG;POS
foto	fotku	foto	fotka	N;NOM;NEUT;SG	N;ACC;FEM;SG;POS
severné	sever	severný	sever	ADJ;NOM;NEUT;SG	N;INAN;NOM;MASC;SG;POS
hlasovania	hlasuje	hlasovanie	hlasovat	N;NOM;NEUT;PL	V;IPFV;IND;SG;3;POS;PRS;FIN;ACT
hlasovania	hlasování	hlasovanie	hlasování	N;NOM;NEUT;PL	N;NOM;NEUT;SG;POS
hlasovania	hlasů	hlasovanie	hlas	N;NOM;NEUT;PL	N;INAN;GEN;MASC;PL;POS
hlasovania	hlasujeme	hlasovanie	hlasovat	N;NOM;NEUT;PL	V;IPFV;IND;PL;1;POS;PRS;FIN;ACT
hlasovania	hlasování	hlasovanie	hlasování	N;NOM;NEUT;PL	N;NOM;NEUT;SG;POS
hlasovania	hlasovací	hlasovanie	hlasovací	N;NOM;NEUT;PL	ADJ;NOM;MASC;SG;POS
živočíchy	zvířat	živočíchy	zvíře	N;INAN;NOM;MASC;PL	N;GEN;NEUT;PL;POS
živočíchy	živočichové	živočíchy	živočich	N;INAN;NOM;MASC;PL	N;ANIM;NOM;MASC;PL;POS
côtes	côtes	côtes	côtes	N;INAN;NOM;MASC;SG	PROPN;INAN;NOM;MASC;SG;POS
tok	plynout	tok	plynout	N;INAN;NOM;MASC;SG	V;IPFV;POS;NFIN
tok	toku	tok	tok	N;INAN;NOM;MASC;SG	N;INAN;GEN;MASC;SG;POS
band	band	band	banda	PROPN;ANIM;NOM;MASC;SG	N;INAN;NOM;MASC;SG;POS
band	kapela	band	kapela	PROPN;ANIM;NOM;MASC;SG	N;NOM;FEM;SG;POS
band	pásmo	band	pásmo	PROPN;ANIM;NOM;MASC;SG	N;NOM;NEUT;SG;POS
samostatné	oddělené	samostatný	oddělený	ADJ;NOM;NEUT;SG	ADJ;NOM;NEUT;PL;POS
samostatné	oddělit	samostatný	oddělit	ADJ;NOM;NEUT;SG	V;PFV;POS;NFIN
stanicu	nádraží	stanica	nádraží	N;ACC;FEM;SG	N;NOM;NEUT;SG;POS
stanicu	stanice	stanica	stanice	N;ACC;FEM;SG	N;NOM;FEM;SG;POS
vozidlá	vozidel	vozidlo	vozidlo	N;NOM;NEUT;PL	N;GEN;NEUT;PL;POS
vozidlá	vozidlo	vozidlo	vozidlo	N;NOM;NEUT;PL	N;NOM;NEUT;SG;POS
modely	modelů	model	model	N;INAN;NOM;MASC;PL	N;INAN;GEN;MASC;PL;POS
združenie	konsorcia	združenie	konsorcium	N;NOM;NEUT;SG	N;NOM;NEUT;PL;POS
obchodné	obchod	obchodný	obchod	ADJ;NOM;NEUT;SG	N;INAN;NOM;MASC;SG;POS
obchodné	podnikání	obchodný	podnikání	ADJ;NOM;NEUT;SG	N;NOM;NEUT;SG;POS
obchodné	byznys	obchodný	byznys	ADJ;NOM;NEUT;SG	N;INAN;NOM;MASC;SG;POS
song	písnička	song	písnička		N;NOM;FEM;SG;POS
song	skladba	song	skladba		N;NOM;FEM;SG;POS
song	píseň	song	píseň		N;NOM;FEM;SG;POS
song	song	song	song		N;INAN;NOM;MASC;SG;POS
martine	martine	martiňa	martina	N;DAT;FEM;SG	INTJ
google	google	googľa	google		N;INAN;NOM;MASC;SG;POS
gard	gard	gard	gard	PROPN;ANIM;NOM;MASC;SG	PROPN;ANIM;NOM;MASC;SG;POS
harry	harryho	harry	harry	N;ANIM;NOM;MASC;SG	N;ANIM;GEN;MASC;SG;POS
vyhlásené	prohlásil	vyhlásený	prohlásit	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS	V;PFV;MASC;SG;POS;PST;V.PTCP;ACT
softvér	softwaru	softvéra	software	N;INAN;NOM;MASC;SG	N;INAN;GEN;MASC;SG;POS
ľubomír	ľubomír	ľubomír	ľubomír	PROPN;ANIM;NOM;MASC;SG	PROPN;ANIM;NOM;MASC;SG;POS
spôsobuje	způsobující	spôsobovať	způsobující	V;IPFV;IND;SG;3;POS;PRS;FIN	ADJ;IPFV;NOM;MASC;SG;POS;PRS;V.PTCP;ACT
spôsobuje	příčiny	spôsobovať	příčina	V;IPFV;IND;SG;3;POS;PRS;FIN	N;NOM;FEM;PL;POS
vyhlásená	prohlásil	vyhlásený	prohlásit	ADJ;NOM;FEM;SG;POS;V.PTCP;PASS	V;PFV;MASC;SG;POS;PST;V.PTCP;ACT
vyhlásená	prohlásil	vyhlásený	prohlásit	ADJ;NOM;FEM;SG;POS;V.PTCP;PASS	V;PFV;MASC;SG;POS;PST;V.PTCP;ACT
mexiko	mexika	mexiko	mexika	N;INAN;NOM;MASC;SG	PROPN;NOM;NEUT;SG;POS
mexiko	mexiku	mexiko	mexika	N;INAN;NOM;MASC;SG	PROPN;DAT;NEUT;SG;POS
mexiko	mexiko	mexiko	mexiko	N;INAN;NOM;MASC;SG	PROPN;NOM;NEUT;SG;POS
hot	horko	hot	horko		N;NOM;NEUT;SG;POS
hot	sexy	hot	sex		N;NOM;FEM;PL;POS
hot	hot	hot	hota		PROPN;NOM;MASC;SG;POS
hot	horké	hot	horký		ADJ;NOM;NEUT;SG;POS
zbierky	sběratelství	zbierka	sběratelství	N;NOM;FEM;PL	N;NOM;NEUT;SG;POS
zbierky	kolekce	zbierka	kolekce	N;NOM;FEM;PL	N;NOM;FEM;SG;POS
oltár	oltáři	oltár	oltář	N;INAN;NOM;MASC;SG	N;INAN;DAT;MASC;SG;POS
oltár	oltáře	oltár	oltář	N;INAN;NOM;MASC;SG	N;INAN;NOM;MASC;PL;POS
krídlo	wing	krídlo	wing	N;NOM;NEUT;SG	PROPN;ANIM;NOM;MASC;SG;POS
min	min	min	minuta		N;FEM;POS
stone	kamenný	stoňa	kamenný	PROPN;ANIM;NOM;MASC;SG	ADJ;INAN;NOM;MASC;SG;POS
stone	stone	stoňa	stůn	PROPN;ANIM;NOM;MASC;SG	PROPN;ANIM;NOM;MASC;SG;POS
stone	kámen	stoňa	kámen	PROPN;ANIM;NOM;MASC;SG	N;INAN;NOM;MASC;SG;POS
ponúka	nabídky	ponúkať	nabídka	V;IPFV;IND;SG;3;POS;PRS;FIN	N;NOM;FEM;PL;POS
pamätník	memorial	pamätník	memorial	N;INAN;NOM;MASC;SG	PROPN;ANIM;NOM;MASC;SG;POS
pamätník	pamětní	pamätník	pamětní	N;INAN;NOM;MASC;SG	ADJ;NOM;MASC;SG;POS
technológie	technologie	technológia	technologie	N;NOM;FEM;PL	N;NOM;FEM;SG;POS
technológie	technologii	technológia	technologie	N;NOM;FEM;PL	N;ACC;FEM;SG;POS
technológie	technologie	technológia	technologie	N;NOM;FEM;PL	N;NOM;FEM;SG;POS
technológie	technika	technológia	technika	N;NOM;FEM;PL	N;NOM;FEM;SG;POS
day	dne	deň	den	INTJ	N;INAN;GEN;MASC;SG;POS
day	den	deň	den	INTJ	N;INAN;NOM;MASC;SG;POS
žili	žila	žiť	žít	V;ANIM;IPFV;MASC;PL;POS;PST;V.PTCP	V;POS;PST;V.PTCP;ACT
žili	žilo	žiť	žít	V;ANIM;IPFV;MASC;PL;POS;PST;V.PTCP	V;NEUT;SG;POS;PST;V.PTCP;ACT
žili	žil	žiť	žít	V;ANIM;IPFV;MASC;PL;POS;PST;V.PTCP	V;MASC;SG;POS;PST;V.PTCP;ACT
tradície	tradice	tradícia	tradice	N;NOM;FEM;PL	N;NOM;FEM;SG;POS
tradície	tradice	tradícia	tradice	N;NOM;FEM;PL	N;NOM;FEM;SG;POS
tradície	tradici	tradícia	tradice	N;NOM;FEM;PL	N;ACC;FEM;SG;POS
krista	kristu	kristus	krist	N;ANIM;ACC;MASC;SG	N;INAN;DAT;MASC;SG;POS
krista	kristus	kristus	kristus	N;ANIM;ACC;MASC;SG	N;ANIM;NOM;MASC;SG;POS
krista	kriste	kristus	krist	N;ANIM;ACC;MASC;SG	V;IMP;SG;1;POS;FIN
bridge	most	bridga	most	PROPN;ANIM;NOM;MASC;SG	N;INAN;NOM;MASC;SG;POS
bridge	můstek	bridga	můstek	PROPN;ANIM;NOM;MASC;SG	N;INAN;NOM;MASC;SG;POS
bridge	bridge	bridga	bridga	PROPN;ANIM;NOM;MASC;SG	N;INAN;NOM;MASC;SG;POS
vytvorený	vytvořené	vytvorený	vytvořený	ADJ;INAN;NOM;MASC;SG;POS;V.PTCP;PASS	ADJ;NOM;MASC;PL;POS
vytvorený	stvořil	vytvorený	stvořit	ADJ;INAN;NOM;MASC;SG;POS;V.PTCP;PASS	V;PFV;MASC;SG;POS;PST;V.PTCP;ACT
vytvorený	vytvořil	vytvorený	vytvořit	ADJ;INAN;NOM;MASC;SG;POS;V.PTCP;PASS	V;PFV;MASC;SG;POS;PST;V.PTCP;ACT
vytvorený	vytvořena	vytvorený	vytvořený	ADJ;INAN;NOM;MASC;SG;POS;V.PTCP;PASS	ADJ;POS;V.PTCP;PASS
prospech	benet	prospech	benet	N;INAN;NOM;MASC;SG	PROPN;ANIM;NOM;MASC;SG;POS
kyselina	kyseliny	kyselina	kyselina	N;NOM;FEM;SG	N;NOM;FEM;PL;POS
náklady	nákladů	náklad	náklad	N;INAN;NOM;MASC;PL	N;INAN;GEN;MASC;PL;POS
náklady	cena	náklad	cena	N;INAN;NOM;MASC;PL	N;NOM;FEM;SG;POS
náklady	nákladů	náklad	náklad	N;INAN;NOM;MASC;PL	N;INAN;GEN;MASC;PL;POS
katarína	catherine	katarín	catherine	N;NOM;FEM;SG	PROPN;FEM;SG;POS
katarína	katarina	katarín	katarina	N;NOM;FEM;SG	PROPN;NOM;FEM;SG;POS
paláca	palác	palác	palác	N;INAN;GEN;MASC;SG	N;INAN;NOM;MASC;SG;POS
paláca	palace	palác	palace	N;INAN;GEN;MASC;SG	N;NOM;FEM;SG;POS
buniek	buňky	bunka	buňka	N;GEN;FEM;PL	N;NOM;FEM;PL;POS
buniek	cely	bunka	cela	N;GEN;FEM;PL	N;NOM;MASC;PL;POS
sekúnd	sekundy	sekunda	sekunda	N;GEN;FEM;PL	N;NOM;FEM;PL;POS
sekúnd	vteřiny	sekunda	vteřina	N;GEN;FEM;PL	N;NOM;FEM;PL;POS
kontrolu	přezkoušení	kontrola	přezkoušený	N;ACC;FEM;SG	N;NOM;NEUT;SG;POS
kontrolu	kontrola	kontrola	kontrola	N;ACC;FEM;SG	N;NOM;FEM;SG;POS
barcelona	barceloně	barcelon	barcelon	N;INAN;GEN;MASC;SG	N;DAT;FEM;SG;POS
barcelona	barcelona	barcelon	barcelona	N;INAN;GEN;MASC;SG	PROPN;NOM;FEM;SG;POS
budapešť	budapešti	budapešť	budapešť	N;NOM;MASC;SG	PROPN;DAT;FEM;SG;POS
budapešť	budapešť	budapešť	budapešť	N;NOM;MASC;SG	PROPN;NOM;FEM;SG;POS
deux	deux	deux	deux		PROPN;NOM;MASC;SG;POS
arthur	arthur	arthur	arthur	N;ANIM;NOM;MASC;SG	PROPN;ANIM;NOM;MASC;SG;POS
arthur	artur	arthur	artura	N;ANIM;NOM;MASC;SG	PROPN;ANIM;NOM;MASC;SG;POS
jeseň	podzimní	jeseň	podzimní	N;NOM;FEM;SG	ADJ;NOM;MASC;SG;POS
reakcie	reakce	reakcia	reakce	N;NOM;FEM;PL	N;NOM;FEM;SG;POS
reakcie	reakce	reakcia	reakce	N;NOM;FEM;PL	N;NOM;FEM;SG;POS
reakcie	reakční	reakcia	reakční	N;NOM;FEM;PL	ADJ;NOM;MASC;SG;POS
reakcie	reakce	reakcia	reakce	N;NOM;FEM;PL	N;NOM;FEM;SG;POS
knihu	kniha	kniha	kniha	N;ACC;FEM;SG	N;NOM;FEM;SG;POS
knihu	rezervovat	kniha	rezervovat	N;ACC;FEM;SG	V;POS;NFIN
knihu	knížka	kniha	knížka	N;ACC;FEM;SG	N;NOM;FEM;SG;POS
vytvorené	vytvořené	vytvorený	vytvořený	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS	ADJ;NOM;MASC;PL;POS
vytvorené	stvořil	vytvorený	stvořit	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS	V;PFV;MASC;SG;POS;PST;V.PTCP;ACT
vytvorené	vytvořil	vytvorený	vytvořit	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS	V;PFV;MASC;SG;POS;PST;V.PTCP;ACT
vytvorené	vytvořena	vytvorený	vytvořený	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS	ADJ;POS;V.PTCP;PASS
umiestnený	umístěné	umiestnený	umístěný	ADJ;INAN;NOM;MASC;SG;POS;V.PTCP;PASS	ADJ;NOM;MASC;PL;POS
pravidiel	pravidla	pravidlo	pravidlo	N;GEN;NEUT;PL	N;NOM;NEUT;PL;POS
častice	částice	častica	částice	N;NOM;FEM;PL	N;NOM;FEM;SG;POS
častice	částice	častica	částice	N;NOM;FEM;PL	N;NOM;FEM;SG;POS
častice	částic	častica	částice	N;NOM;FEM;PL	N;GEN;FEM;PL;POS
častice	částice	častica	částice	N;NOM;FEM;PL	N;NOM;FEM;SG;POS
dali	dalí	dať	dalero	V;ANIM;MASC;PL;POS;PST;V.PTCP	ADJ;ANIM;NOM;MASC;SG;POS
dali	dal	dať	dát	V;ANIM;MASC;PL;POS;PST;V.PTCP	V;MASC;SG;POS;PST;V.PTCP;ACT
dali	dala	dať	dát	V;ANIM;MASC;PL;POS;PST;V.PTCP	V;POS;PST;V.PTCP;ACT
mestský	městský	mestský	městský	ADJ;ANIM;NOM;MASC;SG	ADJ;INAN;NOM;MASC;SG;POS
scott	scott	scott	scott	PROPN;ANIM;NOM;MASC;SG	PROPN;ANIM;NOM;MASC;SG;POS
bardejov	bardejov	bardej	bardejov	N;ANIM;NOM;MASC;SG	PROPN;INAN;NOM;MASC;SG;POS
corse	corse	corsa	cors	N;INAN;NOM;MASC;SG	PROPN;FEM;SG;POS
západná	west	západný	west	ADJ;NOM;FEM;SG	PROPN;INAN;NOM;MASC;SG;POS
západná	západ	západný	západ	ADJ;NOM;FEM;SG	N;INAN;NOM;MASC;SG;POS
západná	západ	západný	západ	ADJ;NOM;FEM;SG	N;INAN;NOM;MASC;SG;POS
západná	western	západný	western	ADJ;NOM;FEM;SG	PROPN;INAN;NOM;MASC;SG;POS
back	zpět	back	zpět	PROPN;ANIM;VOC;MASC;SG	ADV
back	zpátky	back	zpátky	PROPN;ANIM;VOC;MASC;SG	ADV
back	záda	back	záda	PROPN;ANIM;VOC;MASC;SG	N;NOM;NEUT;PL;POS
olomouc	olomouc	olomouc	olomouc	PROPN;NOM;MASC;SG	PROPN;NOM;FEM;SG;POS
zvíťazil	vyhrála	zvíťaziť	vyhrát	V;ANIM;PFV;MASC;SG;POS;PST;V.PTCP	V;POS;PST;V.PTCP;ACT
zvíťazil	vyhráli	zvíťaziť	vyhrát	V;ANIM;PFV;MASC;SG;POS;PST;V.PTCP	V;ANIM;MASC;PL;POS;PST;V.PTCP;ACT
bývalá	dřívější	bývalý	brzký	ADJ;NOM;FEM;SG	ADJ;NOM;CMPR;MASC;SG;POS
lès	lès	lès	lès	PROPN;ANIM;NOM;MASC;SG	PROPN;NOM;MASC;SG;POS
urobil	provedeno	urobiť	provedený	V;ANIM;PFV;MASC;SG;POS;PST;V.PTCP	ADJ;NEUT;SG;POS;V.PTCP;PASS
urobil	hotová	urobiť	hotový	V;ANIM;PFV;MASC;SG;POS;PST;V.PTCP	ADJ;NOM;FEM;SG;POS
urobil	hotovo	urobiť	hotový	V;ANIM;PFV;MASC;SG;POS;PST;V.PTCP	N;NOM;NEUT;SG;POS
juhovýchodnej	jihovýchodní	juhovýchodný	jihovýchodní	ADJ;GEN;FEM;SG	ADJ;NOM;MASC;SG;POS
robí	dělání	robiť	dělání	V;IPFV;IND;SG;3;POS;PRS;FIN	N;NOM;NEUT;SG;POS
cyklus	cyklu	cyklus	cyklus	N;INAN;NOM;MASC;SG	N;INAN;GEN;MASC;SG;POS
prenos	převést	prenos	převést	N;INAN;NOM;MASC;SG	V;POS;NFIN
červené	červeně	červený	červen	ADJ;NOM;NEUT;SG	ADV;POS
silné	mocní	silný	mocní	ADJ;NOM;NEUT;SG	ADJ;ANIM;NOM;MASC;PL;POS
silné	silně	silný	silně	ADJ;NOM;NEUT;SG	ADV;POS
materiálov	materiály	materiál	materiál	N;INAN;GEN;MASC;PL	N;INAN;NOM;MASC;PL;POS
materiálov	materiál	materiál	materiál	N;INAN;GEN;MASC;PL	N;INAN;NOM;MASC;SG;POS
boris	boris	boris	boris	PROPN;ANIM;NOM;MASC;SG	PROPN;ANIM;NOM;MASC;SG;POS
matky	matek	matka	matka	N;NOM;FEM;PL	N;GEN;FEM;PL;POS
dohody	zabývá	dohoda	zabývat	N;NOM;FEM;PL	V;IPFV;IND;SG;3;POS;PRS;FIN;ACT
dohody	dohod	dohoda	dohoda	N;NOM;FEM;PL	N;GEN;FEM;PL;POS
domáce	doma	domáci	doma	ADJ;NOM;NEUT;SG	ADV
domáce	domov	domáci	domov	ADJ;NOM;NEUT;SG	N;INAN;NOM;MASC;SG;POS
domáce	domácí	domáci	domácí	ADJ;NOM;NEUT;SG	ADJ;ANIM;NOM;MASC;PL;POS
domáce	domů	domáci	domů	ADJ;NOM;NEUT;SG	ADV
domáce	domácí	domáci	domácí	ADJ;NOM;NEUT;SG	ADJ;ANIM;NOM;MASC;PL;POS
domáce	domácí	domáci	domácí	ADJ;NOM;NEUT;SG	ADJ;ANIM;NOM;MASC;PL;POS
otvorené	otevřít	otvorený	otevřít	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS	V;POS;NFIN
otvorené	otevřel	otvorený	otevřít	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS	V;MASC;SG;POS;PST;V.PTCP;ACT
franz	franz	franz	franz	PROPN;ANIM;NOM;MASC;SG	PROPN;ANIM;NOM;MASC;SG;POS
river	řece	river	řeka	PROPN;ANIM;NOM;MASC;SG	N;DAT;FEM;SG;POS
river	river	river	rivr	PROPN;ANIM;NOM;MASC;SG	PROPN;INAN;NOM;MASC;SG;POS
river	řeka	river	řeka	PROPN;ANIM;NOM;MASC;SG	N;NOM;FEM;SG;POS
