med	med	med	med	ADP	
akut	ostry	akut	ostry	ADJ;NOM;INDF;NEUT;SG	
akut	ostrej	akut	ostry	ADJ;NOM;INDF;NEUT;SG	ADJ;GEN;FEM;SG
akut	ostra	akut	ostry	ADJ;NOM;INDF;NEUT;SG	
akut	nagł	akut	nagł	ADJ;NOM;INDF;NEUT;SG	V;PFV;MASC;IND;SG;PST;FIN;ACT
akut	pilne	akut	pilny	ADJ;NOM;INDF;NEUT;SG	
cabo	cabo	cabo	cabo	PROPN;NOM	PROPN;NOM;MASC;SG
halmstad	halmstad	halmstad	halmstad	PROPN;NOM	N;NOM;MASC;SG
visby	visby	visby	visba	PROPN;NOM	
augustus	augustus	augustus	augustus	PROPN;NOM	N;NOM;MASC;SG
julia	julii	juli	julia	N;NOM;INDF;MASC+FEM;SG	V;IPFV;IND;SG;3;PRS;FIN;ACT
julia	julia	juli	julia	N;NOM;INDF;MASC+FEM;SG	PROPN;NOM;FEM;SG
julia	julia	juli	julia	N;NOM;INDF;MASC+FEM;SG	PROPN;NOM;FEM;SG
julia	juliet	juli	juliet	N;NOM;INDF;MASC+FEM;SG	PROPN;NOM;FEM;SG
tänker	myślenia	tänka	myślenie	V;IND;PRS;FIN;ACT	N;IPFV;NOM;NEUT;SG;POS;V.MSDR
tänker	myślenie	tänka	myślenie	V;IND;PRS;FIN;ACT	N;IPFV;NOM;NEUT;SG;POS;V.MSDR
tänka	myślenia	tänka	myślenie	V;IMP;FIN;ACT	N;IPFV;NOM;NEUT;SG;POS;V.MSDR
tänka	myślenie	tänka	myślenie	V;IMP;FIN;ACT	N;IPFV;NOM;NEUT;SG;POS;V.MSDR
tänka	myśli	tänka	myśleć	V;IMP;FIN;ACT	V;IPFV;IND;SG;3;PRS;FIN;ACT
sidorna	stron	sida	strona	N;NOM;DEF;MASC+FEM;PL	
undersökningar	ankiety	undersökning	ankieta	N;NOM;INDF;MASC+FEM;PL	N;ACC;MASC;SG
undersökningar	dochodzeń	undersökning	dochodzenie	N;NOM;INDF;MASC+FEM;PL	N;GEN;NEUT;PL
undersökningar	śledztwa	undersökning	śledztwo	N;NOM;INDF;MASC+FEM;PL	N;NOM;NEUT;SG
undersökningar	dochodzenia	undersökning	dochodzić	N;NOM;INDF;MASC+FEM;PL	N;NOM;NEUT;SG
undersökningar	ankiety	undersökning	ankieta	N;NOM;INDF;MASC+FEM;PL	N;ACC;MASC;SG
undersökningar	sondażach	undersökning	sondaż	N;NOM;INDF;MASC+FEM;PL	N;ESS;MASC;PL
undersökningar	studiów	undersökning	studia	N;NOM;INDF;MASC+FEM;PL	N;GEN;NEUT;PL
undersökningar	zapytania	undersökning	zapytać	N;NOM;INDF;MASC+FEM;PL	N;PFV;NOM;NEUT;SG;POS;V.MSDR
undersökningar	dochodzenia	undersökning	dochodzić	N;NOM;INDF;MASC+FEM;PL	N;NOM;NEUT;SG
hastighet	prędkości	hastighet	prędkość	N;NOM;INDF;MASC+FEM;SG	N;GEN;FEM;SG
hastighet	speed	hastighet	speed	N;NOM;INDF;MASC+FEM;SG	
hastighet	szybkość	hastighet	szybkość	N;NOM;INDF;MASC+FEM;SG	N;ACC;FEM;SG
begränsad	limited	begränsad	limited	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP	
aktivt	aktywne	aktiv	aktywny	ADV	ADJ;NOM;NEUT;SG
aktivt	aktywna	aktiv	aktywny	ADV	ADJ;NOM;FEM;SG
aktivt	aktywni	aktiv	aktywny	ADV	ADJ;NOM;MASC;PL
aktivt	aktywny	aktiv	aktywny	ADV	ADJ;NOM;MASC;SG
aktivt	czynne	aktiv	czynny	ADV	ADJ;NOM;NEUT;SG
liberala	liberalne	liberal	liberalny	ADJ;NOM;PL	ADJ;NOM;NEUT;SG
rätta	poprawna	rätta	poprawny	N;MASC+FEM	ADJ;NOM;FEM;SG
rätta	prawidłowo	rätta	prawidłowo	N;MASC+FEM	ADV
rätta	poprawny	rätta	poprawny	N;MASC+FEM	ADJ;NOM;MASC;SG
rätta	poprawne	rätta	poprawny	N;MASC+FEM	ADJ;NOM;NEUT;SG
djurart	gatunki	djur	gatunek	ADJ;NOM;INDF;MASC+FEM;SG	N;NOM;MASC;PL
djurart	gatunek	djur	gatunek	ADJ;NOM;INDF;MASC+FEM;SG	N;NOM;MASC;SG
napoleon	napoleon	napoleon	napoleon	PROPN;NOM	
stuart	stuart	stua	stuart	PROPN;NOM	PROPN;NOM;MASC;SG
borg	borg	borg	borg	N;NOM;INDF;MASC+FEM;SG	PROPN;NOM;MASC;SG
borg	borga	borg	borga	N;NOM;INDF;MASC+FEM;SG	
dör	umiera	dör	umierać	V;IMP;FIN;ACT	V;IPFV;IND;SG;3;PRS;FIN;ACT
dör	umiera	dör	umierać	V;IMP;FIN;ACT	V;IPFV;IND;SG;3;PRS;FIN;ACT
dör	umieram	dör	umierać	V;IMP;FIN;ACT	V;IPFV;IND;SG;1;PRS;FIN;ACT
dör	die	dör	die	V;IMP;FIN;ACT	
sullivan	sullivan	sullivan	sullivan	PROPN;NOM	
sullivan	sullivana	sullivan	sullivan	PROPN;NOM	N;ACC;MASC;SG
tunga	heavy	tung	heav	ADJ;NOM;PL	
tunga	ciężkie	tung	ciężki	ADJ;NOM;PL	ADJ;NOM;NEUT;SG
tunga	ciężki	tung	ciężki	ADJ;NOM;PL	ADJ;NOM;MASC;SG
tunga	ciężka	tung	ciężka	ADJ;NOM;PL	ADJ;NOM;FEM;SG
tunga	język	tung	język	ADJ;NOM;PL	N;NOM;MASC;SG
producerade	wyprodukowane	producerad	wyprodukować	V;IND;PST;V.PTCP;ACT	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
producerade	wyprodukowany	producerad	wyprodukować	V;IND;PST;V.PTCP;ACT	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS
producerade	produkowane	producerad	produkować	V;IND;PST;V.PTCP;ACT	ADJ;IPFV;NOM;NEUT;SG;POS;V.PTCP;PASS
individuella	indywidualny	individuell	indywidualny	ADJ;NOM;PL	ADJ;NOM;MASC;SG
individuella	indywidualne	individuell	indywidualny	ADJ;NOM;PL	ADJ;NOM;NEUT;SG
individuella	poszczególnych	individuell	poszczególny	ADJ;NOM;PL	ADJ;GEN;MASC;PL
individuella	indywidualnie	individuell	indywidualnie	ADJ;NOM;PL	ADV
hitler	hitlera	hitler	hitler	PROPN;NOM	N;ACC;MASC;SG
hitler	hitler	hitler	hitler	PROPN;NOM	N;NOM;MASC;SG
cecilia	cecilia	cecili	cecilia	PROPN;NOM	N;NOM;FEM;SG
kronan	koronę	krona	korona	N;NOM;DEF;MASC+FEM;SG	N;ACC;FEM;SG
kronan	crown	krona	crowny	N;NOM;DEF;MASC+FEM;SG	
kronan	korony	krona	korona	N;NOM;DEF;MASC+FEM;SG	N;ACC;FEM;SG
ragnar	ragnar	ragna	ragnar	PROPN;NOM	N;NOM;MASC;SG
part	partii	part	partia	N;NOM;INDF;MASC+FEM;SG	N;GEN;FEM;SG
part	imprezy	part	impreza	N;NOM;INDF;MASC+FEM;SG	
arvid	arvid	arvid	arvid	PROPN;NOM	
inriktning	orientację	inriktning	orientacja	N;NOM;INDF;MASC+FEM;SG	N;ACC;FEM;SG
inriktning	orientacji	inriktning	orientacja	N;NOM;INDF;MASC+FEM;SG	N;GEN;FEM;SG
franche	franche	franche	franche	N;NOM;INDF;MASC+FEM;SG	
hubei	hubei	hubei	huby	N;NOM;INDF;MASC+FEM;SG	
jansson	jansson	jansson	jansson	PROPN;NOM	PROPN;NOM;FEM;SG
mästerskap	championships	mästerskap	championships	N;NOM;INDF;NEUT;SG	
mästerskap	mistrzostwa	mästerskap	mistrzostwa	N;NOM;INDF;NEUT;SG	N;NOM;NEUT;PL
mästerskap	championship	mästerskap	championship	N;NOM;INDF;NEUT;SG	
mästerskap	mistrzostw	mästerskap	mistrzostwa	N;NOM;INDF;NEUT;SG	N;GEN;NEUT;PL
lösning	rozwiązania	lösning	rozwiązanie	N;NOM;INDF;MASC+FEM;SG	N;NOM;NEUT;PL
moon	księżyca	moon	księżyc	N;NOM;INDF;MASC+FEM;SG	N;GEN;MASC;SG
moon	moon	moon	moon	N;NOM;INDF;MASC+FEM;SG	
moon	księżycu	moon	księżyc	N;NOM;INDF;MASC+FEM;SG	N;GEN;MASC;SG
elias	elias	elia	elias	PROPN;NOM	PROPN;NOM;MASC;SG
img	img	img	om	PROPN;NOM	
grav	grobie	grav	grób	N;NOM;INDF;MASC+FEM;SG	N;DAT;MASC;SG
grav	nagrobek	grav	nagrobek	N;NOM;INDF;MASC+FEM;SG	N;ACC;MASC;SG
grav	grób	grav	grób	N;NOM;INDF;MASC+FEM;SG	N;ACC;MASC;SG
grav	grobie	grav	grób	N;NOM;INDF;MASC+FEM;SG	N;DAT;MASC;SG
grav	grób	grav	grób	N;NOM;INDF;MASC+FEM;SG	N;ACC;MASC;SG
grav	grobu	grav	grób	N;NOM;INDF;MASC+FEM;SG	N;GEN;MASC;SG
wiki	wiki	wiki	wik	N;NOM;INDF;MASC+FEM;SG	
herre	panie	gärra	pan	N;NOM;INDF;MASC+FEM;SG	
lagar	prawa	lag	prawo	N;NOM;INDF;MASC+FEM;PL	
kontor	urzędy	kontor	urząd	N;NOM;INDF;NEUT;SG	N;NOM;MASC;PL
kontor	biur	kontor	biuro	N;NOM;INDF;NEUT;SG	
kontor	biuro	kontor	biuro	N;NOM;INDF;NEUT;SG	
kontor	biurowe	kontor	biurowy	N;NOM;INDF;NEUT;SG	ADJ;NOM;NEUT;SG
alternativt	alternatywna	alternativ	alternatywny	ADV	ADJ;NOM;FEM;SG
alternativt	alternatywne	alternativ	alternatywny	ADV	ADJ;NOM;NEUT;SG
alternativt	alternatywa	alternativ	alternatywa	ADV	N;NOM;FEM;SG
alternativt	alternatywny	alternativ	alternatywny	ADV	ADJ;NOM;MASC;SG
alternativt	zastępca	alternativ	zastępca	ADV	N;NOM;MASC;SG
alternativt	alternatywny	alternativ	alternatywny	ADV	ADJ;NOM;MASC;SG
alternativt	zastępców	alternativ	zastępca	ADV	N;ACC;MASC;PL
alternativt	alternatywne	alternativ	alternatywny	ADV	ADJ;NOM;NEUT;SG
alternativt	alternatywna	alternativ	alternatywny	ADV	ADJ;NOM;FEM;SG
alltför	tez	alltför	tez	ADV	
alltför	też	alltför	też	ADV	PART
alltför	too	alltför	too	ADV	
alltför	zbyt	alltför	zbyt	ADV	PART
sekunder	sekund	sekund	sekunda	N;NOM;INDF;MASC+FEM;PL	
sekunder	sekundy	sekund	sekunda	N;NOM;INDF;MASC+FEM;PL	N;ACC;FEM;SG
frankfurt	frankfurt	frankfurt	frankfurt	PROPN;NOM	PROPN;NOM;MASC;SG
tillfälligt	tymczasowy	tillfällig	tymczasowy	ADV	ADJ;NOM;MASC;SG
tillfälligt	tymczasowa	tillfällig	tymczasowy	ADV	ADJ;NOM;FEM;SG
tillfälligt	tymczasowe	tillfällig	tymczasowy	ADV	ADJ;NOM;NEUT;SG
tillfälligt	czasowe	tillfällig	czasowy	ADV	ADJ;NOM;NEUT;SG
champions	mistrzowie	champions	mistrz	N;NOM;INDF;MASC+FEM;SG	N;NOM;MASC;PL
champions	mistrzów	champions	mistrz	N;NOM;INDF;MASC+FEM;SG	N;ACC;MASC;PL
perry	perry	perry	perry	PROPN;NOM	V;IPFV;IND;SG;PRS;FIN;ACT
lotus	lotus	lotus	lotus	N;NOM;INDF;MASC+FEM;SG	
utgivna	wyemitowane	utge	wyemitować	ADJ;NOM;PL;PST;V.PTCP	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
utgivna	wydany	utge	wydać	ADJ;NOM;PL;PST;V.PTCP	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS
utgivna	wydane	utge	wydać	ADJ;NOM;PL;PST;V.PTCP	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
utgivna	wydawane	utge	wydawać	ADJ;NOM;PL;PST;V.PTCP	ADJ;IPFV;NOM;NEUT;SG;POS;V.PTCP;PASS
utgivna	wydano	utge	wydać	ADJ;NOM;PL;PST;V.PTCP	V;PFV;IND;0;PST;FIN;ACT
brun	brązowa	brun	brązowy	N;NOM;INDF;MASC+FEM;SG	ADJ;NOM;FEM;SG
brun	brown	brun	browna	N;NOM;INDF;MASC+FEM;SG	
brun	brązowe	brun	brązowy	N;NOM;INDF;MASC+FEM;SG	ADJ;NOM;NEUT;SG
brun	brąz	brun	brąz	N;NOM;INDF;MASC+FEM;SG	
brun	brązowy	brun	brązowy	N;NOM;INDF;MASC+FEM;SG	ADJ;NOM;MASC;SG
clarke	clarke	clark	clarka	PROPN;NOM	
equatoria	ekwatoria	equatoria	ekwatoria	PROPN;NOM	
playstation	playstation	playstation	playstation	N;NOM;INDF;MASC+FEM;SG	
kusin	kuzynie	kusin	kuzynia	N;NOM;INDF;MASC+FEM;SG	N;DAT;MASC;SG
für	für	für	fra	N;NOM;INDF;NEUT;SG	V;IPFV;IND;SG;2;PRS;FIN;ACT
becker	becker	becka	becker	PROPN;NOM	
lärde	nauczył	lära	nauczyć	V;IMP;FIN;ACT	V;PFV;MASC;IND;SG;PST;FIN;ACT
lärde	uczył	lära	uczyć	V;IMP;FIN;ACT	V;IPFV;MASC;IND;SG;PST;FIN;ACT
utvecklats	rozwijane	utveckla	rozwijać	V;V.CVB;PASS	ADJ;IPFV;NOM;NEUT;SG;POS;V.PTCP;PASS
utvecklats	rozwiniętych	utveckla	rozwinąć	V;V.CVB;PASS	ADJ;PFV;GEN;MASC;PL;POS;V.PTCP;PASS
utvecklats	opracowane	utveckla	opracować	V;V.CVB;PASS	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
utvecklats	rozwinięte	utveckla	rozwinąć	V;V.CVB;PASS	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
utvecklats	opracowany	utveckla	opracować	V;V.CVB;PASS	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS
manuel	manuel	manuel	manuel	PROPN;NOM	PROPN;NOM;MASC;SG
församlingar	zgromadzeń	församling	zgromadzenie	N;NOM;INDF;MASC+FEM;PL	N;GEN;NEUT;PL
påven	pope	påv	pope	N;NOM;DEF;MASC+FEM;SG	
påven	papieża	påv	papież	N;NOM;DEF;MASC+FEM;SG	N;GEN;MASC;SG
frederik	frederik	frederik	frederik	PROPN;NOM	PROPN;NOM;MASC;SG
tiderna	razy	tid	raz	N;NOM;DEF;MASC+FEM;PL	N;ACC;MASC;PL
tiderna	times	tid	times	N;NOM;DEF;MASC+FEM;PL	
rötter	korzenie	rött	korzenie	N;NOM;INDF;MASC+FEM;PL	N;NOM;NEUT;SG
rötter	korzeni	rött	korzenie	N;NOM;INDF;MASC+FEM;PL	
cross	krzyż	cross	krzyż	N;NOM;INDF;MASC+FEM;SG	N;ACC;MASC;SG
cross	krzyża	cross	krzyż	N;NOM;INDF;MASC+FEM;SG	N;GEN;MASC;SG
cross	cross	cross	cross	N;NOM;INDF;MASC+FEM;SG	
modeller	modeli	modell	model	N;NOM;INDF;MASC+FEM;PL	N;GEN;MASC;PL
modeller	modelki	modell	modelka	N;NOM;INDF;MASC+FEM;PL	N;ACC;FEM;SG
peña	peña	peña	peña	PROPN;NOM	PROPN;NOM;MASC;SG
elev	ucznia	elev	uczeń	N;NOM;INDF;MASC+FEM;SG	N;ACC;MASC;SG
elev	studenci	elev	student	N;NOM;INDF;MASC+FEM;SG	N;NOM;MASC;PL
leeds	leeds	leda	leeds	PROPN;NOM	PROPN;NOM;MASC;SG
djurgårdens	djurgårdens	djurgård	djurgordens	N;GEN;DEF;MASC+FEM;SG	N;ACC;MASC;SG
sollefteå	sollefteå	sollefteå	solleften	PROPN;NOM	
framtida	przyszłości	framtida	przyszłość	ADJ;NOM	N;DAT;FEM;SG
framtida	przyszł	framtida	przyjść	ADJ;NOM	V;PFV;MASC;IND;SG;PST;FIN;ACT
framtida	przyszłość	framtida	przyszłość	ADJ;NOM	N;NOM;FEM;SG
times	razy	tim	raz	PROPN;NOM	N;ACC;MASC;PL
times	times	tim	times	PROPN;NOM	
times	czasy	tim	czas	PROPN;NOM	N;NOM;MASC;PL
meta	meta	meta	meta	N;NOM;INDF;MASC+FEM;SG	
tävlar	konkurencyjnych	tävla	konkurcyjnyjny	V;IND;PRS;FIN;ACT	ADJ;GEN;MASC;PL
tävlar	konkurencyjne	tävla	konkurencyjny	V;IND;PRS;FIN;ACT	ADJ;NOM;NEUT;SG
jakt	polować	jakt	polować	N;NOM;INDF;MASC+FEM;SG	V;IPFV;NFIN;ACT
jakt	łowy	jakt	łowa	N;NOM;INDF;MASC+FEM;SG	
jakt	hunt	jakt	hunt	N;NOM;INDF;MASC+FEM;SG	
tillverkning	produkcji	tillverkning	produkcja	N;NOM;INDF;MASC+FEM;SG	N;GEN;FEM;SG
karriären	kariery	karriär	kariera	N;NOM;DEF;MASC+FEM;SG	N;GEN;FEM;SG
karriären	karierę	karriär	kariera	N;NOM;DEF;MASC+FEM;SG	N;ACC;FEM;SG
christer	krister	christ	krister	PROPN;NOM	
christer	christer	christ	christer	PROPN;NOM	
meyer	meyer	meyer	meyer	PROPN;NOM	
vancouver	vancouver	vancouver	vancouver	PROPN;NOM	N;NOM;MASC;SG
burma	birmie	burma	birma	PROPN;NOM	
burma	birmy	burma	birma	PROPN;NOM	
burma	myanmar	burma	myanmar	PROPN;NOM	N;NOM;MASC;SG
preussen	prusy	preuss	prusy	PROPN;NOM	
tjänster	usług	tjänst	usługa	N;NOM;INDF;MASC+FEM;PL	V;IPFV;IND;PL;FIN;ACT
personal	personelu	personal	personel	N;NOM;INDF;MASC+FEM;SG	N;GEN;MASC;SG
personal	personelu	personal	personel	N;NOM;INDF;MASC+FEM;SG	N;GEN;MASC;SG
personal	pracownicy	personal	pracownik	N;NOM;INDF;MASC+FEM;SG	N;NOM;MASC;PL
personal	kadry	personal	kadry	N;NOM;INDF;MASC+FEM;SG	N;ACC;MASC;SG
sjukdomar	choroby	sjukdom	choroba	N;NOM;INDF;MASC+FEM;PL	N;ACC;FEM;PL
sjukdomar	chorób	sjukdom	chorób	N;NOM;INDF;MASC+FEM;PL	
sjukdomar	choroba	sjukdom	choroba	N;NOM;INDF;MASC+FEM;PL	N;NOM;FEM;SG
sjukdomar	choroby	sjukdom	choroba	N;NOM;INDF;MASC+FEM;PL	N;ACC;FEM;PL
plus	plus	plus	plus	ADV	
civila	cywilne	civil	cywilny	ADJ;NOM;PL	ADJ;NOM;NEUT;SG
civila	obywatelskiego	civil	obywatelski	ADJ;NOM;PL	ADJ;ACC;MASC;SG
civila	cywilny	civil	cywilny	ADJ;NOM;PL	ADJ;NOM;MASC;SG
civila	cywilne	civil	cywilny	ADJ;NOM;PL	ADJ;NOM;NEUT;SG
civila	cywile	civil	cywile	ADJ;NOM;PL	N;NOM;MASC;PL
civila	cywilny	civil	cywilny	ADJ;NOM;PL	ADJ;NOM;MASC;SG
civila	cywil	civil	cywil	ADJ;NOM;PL	N;NOM;MASC;SG
civila	cywilnej	civil	cywilny	ADJ;NOM;PL	ADJ;GEN;FEM;SG
civila	cywilów	civil	cywil	ADJ;NOM;PL	N;ACC;MASC;PL
civila	cywile	civil	cywile	ADJ;NOM;PL	N;NOM;MASC;PL
amsterdam	amsterdam	amsterdam	amsterdam	PROPN;NOM	N;NOM;MASC;SG
morris	morris	morris	morris	PROPN;NOM	
intresserad	zainteresowanych	intresserad	zainteresować	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP	ADJ;PFV;ACC;MASC;PL;POS;V.PTCP;PASS
intresserad	zainteresowani	intresserad	zainteresować	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP	ADJ;PFV;NOM;MASC;PL;POS;V.PTCP;PASS
guadeloupe	gwadelupy	guadeloupe	gwadelupa	PROPN;NOM	N;GEN;MASC;SG
kommunistiska	komunistycznej	kommunistisk	komunistyczny	ADJ;NOM;PL	ADJ;GEN;FEM;SG
kommunistiska	komunistą	kommunistisk	komunista	ADJ;NOM;PL	N;INS;MASC;SG
kommunistiska	komunistyczna	kommunistisk	komunistyczny	ADJ;NOM;PL	ADJ;NOM;FEM;SG
kommunistiska	komuniści	kommunistisk	komunista	ADJ;NOM;PL	N;NOM;MASC;PL
news	aktualności	news	aktualność	N;NOM;INDF;MASC+FEM;SG	N;ACC;FEM;PL
news	wieści	news	wieść	N;NOM;INDF;MASC+FEM;SG	N;NOM;FEM;PL
news	nowości	news	nowość	N;NOM;INDF;MASC+FEM;SG	N;ACC;FEM;PL
news	wiadomości	news	wiadomość	N;NOM;INDF;MASC+FEM;SG	N;ACC;FEM;PL
news	news	news	news	N;NOM;INDF;MASC+FEM;SG	
philadelphia	filadelfii	philadelphia	filadelfia	N;NOM;INDF;MASC+FEM;SG	PROPN;NOM;MASC;SG
guy	facet	guy	facet	PROPN;NOM	N;NOM;MASC;SG
guy	guy	guy	guy	PROPN;NOM	PROPN;NOM;MASC;SG
guy	gość	guy	gość	PROPN;NOM	V;IPFV;IND;SG;PST;FIN;ACT
tbilisi	tbilisi	tbilisi	tbilis	PROPN;NOM	PROPN;NOM;MASC;SG
estadio	estadio	estadio	estadio	N;NOM;INDF;NEUT;SG	
merrill	merrill	merrill	merrill	N;NOM;INDF;MASC+FEM;SG	PROPN;NOM;MASC;SG
finna	szukanie	finna	szukać	V;IMP;FIN;ACT	N;IPFV;NOM;NEUT;SG;POS;V.MSDR
finna	znalezienie	finna	znalezienie	V;IMP;FIN;ACT	N;PFV;NOM;NEUT;SG;POS;V.MSDR
wayne	wayne	wayne	wayny	PROPN;NOM	PROPN;NOM;MASC;SG
wayne	łukasz	wayne	łukasz	PROPN;NOM	V;IPFV;IND;SG;2;PRS;FIN;ACT
danske	danske	danske	danski	N;NOM;DEF;MASC+FEM;SG	
ukrainska	ukrainy	ukrainsk	ukrainy	N;NOM;INDF;MASC+FEM;SG	
ukrainska	ukrainę	ukrainsk	ukraina	N;NOM;INDF;MASC+FEM;SG	N;ACC;FEM;SG
ukrainska	ukraina	ukrainsk	ukrainać	N;NOM;INDF;MASC+FEM;SG	
ukrainska	ukrainie	ukrainsk	ukrać	N;NOM;INDF;MASC+FEM;SG	
ukrainska	ukraiński	ukrainsk	ukraiński	N;NOM;INDF;MASC+FEM;SG	ADJ;NOM;MASC;SG
fraser	zwrotów	fras	zwrót	N;NOM;INDF;MASC+FEM;PL	N;GEN;MASC;PL
fraser	wyrażenia	fras	wyrażenie	N;NOM;INDF;MASC+FEM;PL	N;NOM;NEUT;SG
fraser	fraser	fras	fraser	N;NOM;INDF;MASC+FEM;PL	
medaljer	medali	medalj	medać	N;NOM;INDF;MASC+FEM;PL	N;GEN;MASC;PL
diospyros	diospyros	diospyros	diospyros	V;FIN;PASS	
monument	pomnik	monument	pomnik	N;NOM;INDF;NEUT;SG	N;ACC;MASC;SG
polis	gliny	polis	glina	N;NOM;INDF;MASC+FEM;SG	
polis	glina	polis	glina	N;NOM;INDF;MASC+FEM;SG	
polis	police	polis	polic	N;NOM;INDF;MASC+FEM;SG	
polis	policji	polis	policja	N;NOM;INDF;MASC+FEM;SG	N;GEN;FEM;SG
hårda	twardy	hård	twardy	ADJ;NOM;PL	N;NOM;MASC;SG
hårda	hard	hård	hard	ADJ;NOM;PL	
hårda	ciężko	hård	ciężko	ADJ;NOM;PL	ADV
hårda	twarde	hård	twardy	ADJ;NOM;PL	
hårda	twarda	hård	twarda	ADJ;NOM;PL	N;NOM;FEM;SG
tillbringade	spędzony	tillbringad	spędzić	V;IND;PST;FIN;ACT	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS
tillverkas	wyprodukowane	tillverka	wyprodukować	V;IND;PRS;FIN;PASS	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
tillverkas	wytworzone	tillverka	wytworzyć	V;IND;PRS;FIN;PASS	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
tillverkas	wyprodukowano	tillverka	wyprodukować	V;IND;PRS;FIN;PASS	V;PFV;IND;0;PST;FIN;ACT
tillverkas	wyprodukowany	tillverka	wyprodukować	V;IND;PRS;FIN;PASS	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS
tillverkas	produkowane	tillverka	produkować	V;IND;PRS;FIN;PASS	ADJ;IPFV;NOM;NEUT;SG;POS;V.PTCP;PASS
rakt	prosto	rak	prosto	ADV	
bahía	bahía	bahía	bahía	N;NOM;INDF;MASC+FEM;SG	
annorlunda	inna	annorlunda	inny	ADV	ADJ;NOM;FEM;SG
annorlunda	różne	annorlunda	różny	ADV	ADJ;NOM;NEUT;SG
annorlunda	inny	annorlunda	inny	ADV	ADJ;NOM;MASC;SG
annorlunda	różnych	annorlunda	różny	ADV	ADJ;GEN;MASC;PL
bates	bates	bate	bates	PROPN;NOM	
svår	trudne	svår	trudny	ADJ;NOM;INDF;MASC+FEM;SG	
arenan	arena	arena	arena	N;NOM;DEF;MASC+FEM;SG	
arenan	arenę	arena	arena	N;NOM;DEF;MASC+FEM;SG	N;ACC;FEM;SG
arenan	arenie	arena	aren	N;NOM;DEF;MASC+FEM;SG	N;GEN;FEM;SG
freden	pokoju	fred	pokój	N;NOM;DEF;MASC+FEM;SG	N;GEN;MASC;SG
freden	peace	fred	peaka	N;NOM;DEF;MASC+FEM;SG	
torget	kwadratowy	torg	kwadratowy	N;NOM;DEF;NEUT;SG	ADJ;NOM;MASC;SG
torget	square	torg	squary	N;NOM;DEF;NEUT;SG	
torget	kwadratowe	torg	kwadratowy	N;NOM;DEF;NEUT;SG	ADJ;NOM;NEUT;SG
steklar	hymenoptera	stekla	hymenopter	N;NOM;INDF;MASC+FEM;PL	
disney	disney	disney	disney	N;NOM;INDF;MASC+FEM;SG	
nick	nicka	nick	nicka	N;NOM;INDF;MASC+FEM;SG	N;ACC;MASC;SG
fame	sławę	fam	sława	N;NOM;INDF;MASC+FEM;SG	N;ACC;FEM;SG
fame	sławy	fam	sława	N;NOM;INDF;MASC+FEM;SG	
chapman	chapman	chapman	chapman	PROPN;NOM	PROPN;NOM;MASC;SG
starta	start	starta	start	V;IMP;NFIN;ACT	
starta	rozpoczęcie	starta	rozpocząć	V;IMP;NFIN;ACT	N;PFV;NOM;NEUT;SG;POS;V.MSDR
starta	początek	starta	początek	V;IMP;NFIN;ACT	N;NOM;MASC;SG
starta	start	starta	start	V;IMP;NFIN;ACT	
starta	uruchomienie	starta	uruchomienie	V;IMP;NFIN;ACT	N;PFV;NOM;NEUT;SG;POS;V.MSDR
starta	startu	starta	stary	V;IMP;NFIN;ACT	N;GEN;MASC;SG
ökad	zwiększenie	öka	zwiększyć	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP	N;PFV;NOM;NEUT;SG;POS;V.MSDR
edmond	edmond	edmond	edmond	PROPN;NOM	PROPN;NOM;MASC;SG
diskutera	omawiamy	diskutera	omawiać	V;IMP;FIN;ACT	V;IPFV;IND;PL;1;PRS;FIN;ACT
diskutera	dyskutujemy	diskutera	dyskutować	V;IMP;FIN;ACT	V;IPFV;IND;PL;1;PRS;FIN;ACT
jul	święta	jul	święto	N;NOM;INDF;MASC+FEM;SG	
jul	jul	jul	jul	N;NOM;INDF;MASC+FEM;SG	
andy	andy	andy	andy	PROPN;NOM	PROPN;NOM;MASC;SG
representerad	reprezentował	representera	reprezentować	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP	V;IPFV;MASC;IND;SG;PST;FIN;ACT
hollywood	hollywood	hollywood	hollywood	N;NOM;INDF;MASC+FEM;SG	V;IPFV;IND;SG;FIN;ACT
ställen	miejsc	ställe	miejsce	N;NOM;INDF;NEUT;PL	N;GEN;NEUT;PL
