نافذة	fönstret	نَافِذ	fönstr	N;NOM;INDF;SG	N;NOM;DEF;NEUT;SG
ماسة	diamond	مَاسَّة	diamond		N;NOM;INDF;MASC+FEM;SG
ماسة	diamant	مَاسَّة	diaman		N;NOM;INDF;MASC+FEM;SG
متكامل	integrerade	مُتَكَامِل	integrera	ADJ;NOM;INDF;MASC;SG	ADJ;NOM;PL;PST;V.PTCP
ويل	will	وِيل	will		V;IMP;FIN;ACT
ويل	kommer	وِيل	komma		V;IND;PRS;FIN;ACT
اكتسبت	förvärvade	اِكتَسَب	förvärva	V;PFV;FEM;SG;3;ACT	V;NOM;PL;PST;V.PTCP;ACT
اكتسبت	förvärvats	اِكتَسَب	förvärva	V;PFV;FEM;SG;3;ACT	V;V.CVB;PASS
اكتسبت	förvärvat	اِكتَسَب	förvärva	V;PFV;FEM;SG;3;ACT	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
اكتسبت	förvärvad	اِكتَسَب	förvärvad	V;PFV;FEM;SG;3;ACT	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
عصفور	fågel	عُصفُور	fågel		N;NOM;INDF;MASC+FEM;SG
عصفور	fågeln	عُصفُور	fågel		N;NOM;DEF;MASC+FEM;SG
عصفور	sparrow	عُصفُور	sparrow		N;NOM;INDF;MASC+FEM;SG
عصفور	sparv	عُصفُور	sparv		N;NOM;INDF;MASC+FEM;SG
نضال	kamp	نِضَال	kamp		N;NOM;INDF;MASC+FEM;SG
نضال	kämpa	نِضَال	kämpa		V;IMP;FIN;ACT
مقدسة	heliga	مُقَدَّس	helig	ADJ;NOM;INDF;FEM;SG	ADJ;NOM;PL
رشح	filter	رَشَح	filta	V;PFV;MASC;SG;3;ACT	N;NOM;INDF;MASC+FEM;PL
رشح	filtret	رَشَح	filtr	V;PFV;MASC;SG;3;ACT	N;NOM;DEF;NEUT;SG
رشح	nominerade	رَشَح	nominera	V;PFV;MASC;SG;3;ACT	ADJ;NOM;PL;PST;V.PTCP
رشح	nomineras	رَشَح	nominera	V;PFV;MASC;SG;3;ACT	V;IND;NFIN;PASS
رشح	nominerad	رَشَح	nominera	V;PFV;MASC;SG;3;ACT	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
رشح	utsedda	رَشَح	utse	V;PFV;MASC;SG;3;ACT	ADJ;NOM;PL;PST;V.PTCP
اليدين	händer	يَد	hända	N;ACC;DEF;DU	V;IND;PRS;FIN;ACT
اليدين	hands	يَد	hand	N;ACC;DEF;DU	N;NOM;INDF;MASC+FEM;SG
الوردي	rosa	وَردِيّ	rosa	N;NOM;DEF;SG	N;NOM;INDF;MASC+FEM;SG
التنافس	rivalitet	تَنَافُس	rivalitet	N;NOM;DEF;SG	N;NOM;INDF;MASC+FEM;SG
المشروبات	dryck	مَشرُوب	dryck	N;NOM;DEF;PL	N;NOM;INDF;MASC+FEM;SG
المشروبات	drycker	مَشرُوب	drycka	N;NOM;DEF;PL	N;NOM;INDF;MASC+FEM;PL
المشروبات	drinkar	مَشرُوب	drinka	N;NOM;DEF;PL	N;NOM;INDF;MASC+FEM;PL
فريمان	freeman	فرِيمَان	freman		PROPN;NOM
ريانا	rihanna	رِيَان	rihan		N;NOM;INDF;MASC+FEM;SG
تحلل	analysera	حَلَّل	analysera	N;NOM;INDF;SG	V;IMP;FIN;ACT
وصفة	receptet	وصفة	recept	N;NOM;INDF;SG	N;NOM;DEF;NEUT;SG
كثيفة	täta	كَثِيف	tät	ADJ;NOM;INDF;FEM;SG	ADJ;NOM;PL
الجيولوجي	geolog	جِيُولُوجِيّ	geolag		N;NOM;INDF;MASC+FEM;SG
الجيولوجي	geologisk	جِيُولُوجِيّ	geologisk		ADJ;NOM;INDF;MASC+FEM;SG
الجيولوجي	geologiska	جِيُولُوجِيّ	geologisk		ADJ;NOM;PL
ببطء	långsamt	بَبَط	långsam	N;NOM;INDF;SG	ADV
ببطء	sakta	بَبَط	sakta	N;NOM;INDF;SG	V;IMP;FIN;ACT
ذكاء	intelligens	ذَكَاء	intelligens		N;NOM;INDF;MASC+FEM;SG
ذكاء	underrättelser	ذَكَاء	underrättelse		N;NOM;INDF;MASC+FEM;PL
ذكاء	underrättelse	ذَكَاء	underrättelse		N;NOM;INDF;MASC+FEM;SG
ذكاء	underrättelsetjänst	ذَكَاء	underrättelsetjänst		N;NOM;INDF;MASC+FEM;SG
ذكاء	intelligenta	ذَكَاء	intelligent		ADJ;NOM;PL
ذكاء	intelligent	ذَكَاء	intelligent		ADJ;NOM;INDF;MASC+FEM;SG
ذكاء	smarta	ذَكَاء	smart		ADJ;NOM;PL
ذكاء	smart	ذَكَاء	smar		ADJ;NOM;INDF;MASC+FEM;SG
مولى	molly	مولى	molly		PROPN;NOM
الباكستانية	pakistanska	بَاكِستَانِيّ	pakistansk	ADJ;NOM;DEF;FEM;SG	ADJ;NOM;PL
المثقفين	intellektuella	مُثَقَّف	intellektuell	N;NOM;DEF;PL	ADJ;NOM;PL
القبر	grav	قَبر	grav	N;NOM;DEF;SG	N;NOM;INDF;MASC+FEM;SG
القبر	grav	قَبر	grav	N;NOM;DEF;SG	N;NOM;INDF;MASC+FEM;SG
بيغ	peg	بَيغَ	peg		N;NOM;INDF;MASC+FEM;SG
دستورية	konstitutionell	دُستُورِيّ	konstitutionell	ADJ;NOM;INDF;FEM;SG	N;NOM;INDF;MASC+FEM;SG
دستورية	konstitutionella	دُستُورِيّ	konstitutionell	ADJ;NOM;INDF;FEM;SG	ADJ;NOM;PL
تاجر	näringsidkare	تَاجِر	näringsidkare	N;NOM;INDF;SG	N;NOM;INDF;MASC+FEM;PL
تاجر	handlare	تَاجِر	handlare	N;NOM;INDF;SG	N;NOM;INDF;MASC+FEM;PL
تاجر	återförsäljare	تَاجِر	återförsäljare	N;NOM;INDF;SG	N;NOM;INDF;MASC+FEM;PL
تاجر	handlare	تَاجِر	handlare	N;NOM;INDF;SG	N;NOM;INDF;MASC+FEM;PL
تاجر	givare	تَاجِر	givare	N;NOM;INDF;SG	N;NOM;INDF;MASC+FEM;PL
اكبر	akbar	اكبر	akbar		N;NOM;INDF;MASC+FEM;SG
اكبر	större	اكبر	stor		ADJ;NOM;CMPR
كريستي	christy	كرِيستِي	christy		PROPN;NOM
رقمي	digitala	رَقَمِيّ	digital	ADJ;NOM;INDF;MASC;SG	ADJ;NOM;PL
رقمي	digitalt	رَقَمِيّ	digital	ADJ;NOM;INDF;MASC;SG	N;NOM;INDF;NEUT;SG
رقمي	digital	رَقَمِيّ	digital	ADJ;NOM;INDF;MASC;SG	N;NOM;INDF;MASC+FEM;SG
هالة	hala	هالة	hal		ADJ;NOM;PL
هالة	avvikelse	هالة	avvikelse		N;NOM;INDF;MASC+FEM;SG
هالة	anomali	هالة	anomali		N;NOM;INDF;MASC+FEM;SG
هالة	aura	هالة	aura		N;NOM;INDF;MASC+FEM;SG
هالة	halo	هالة	halo		N;NOM;INDF;NEUT;SG
برهان	bevis	بُرهَان	bevis		N;NOM;INDF;NEUT;SG
الحرائق	bränder	حَرِيق	brand	N;NOM;DEF;PL	N;NOM;INDF;MASC+FEM;PL
الحرائق	eldar	حَرِيق	eldar	N;NOM;DEF;PL	V;IND;PRS;FIN;ACT
الفتنة	uppvigling	فِتنَة	uppvigling	N;NOM;DEF;SG	N;NOM;INDF;MASC+FEM;SG
القراصنة	pirater	قُرصُنّ	pirat		N;NOM;INDF;MASC+FEM;PL
القراصنة	piraterna	قُرصُنّ	pirat		N;NOM;DEF;MASC+FEM;PL
القراصنة	sjörövare	قُرصُنّ	sjörövare		N;NOM;INDF;MASC+FEM;PL
مزدوجة	dubbla	مُزدَوِج	dubbel	ADJ;NOM;INDF;FEM;SG	ADJ;NOM;PL
مزدوجة	fördubbla	مُزدَوِج	fördubbla	ADJ;NOM;INDF;FEM;SG	V;NFIN;ACT
درهم	aed	دِرهَم	aed		N;NOM;INDF;MASC+FEM;SG
الاستراتيجي	strategiska	إِسترَاتِيجِيّ	strategisk	ADJ;NOM;DEF;MASC;SG	ADJ;NOM;PL
الاستراتيجي	strategisk	إِسترَاتِيجِيّ	strategisk	ADJ;NOM;DEF;MASC;SG	ADJ;NOM;INDF;MASC+FEM;SG
الاستراتيجي	strategiskt	إِسترَاتِيجِيّ	strategisk	ADJ;NOM;DEF;MASC;SG	ADJ;NOM;INDF;NEUT;SG
الفواكه	frukter	فَاكِهَة	frukt	N;NOM;DEF;PL	N;NOM;INDF;MASC+FEM;PL
الفواكه	frukt	فَاكِهَة	frukt	N;NOM;DEF;PL	N;NOM;INDF;MASC+FEM;SG
الفواكه	frukter	فَاكِهَة	frukt	N;NOM;DEF;PL	N;NOM;INDF;MASC+FEM;PL
الفواكه	frukt	فَاكِهَة	frukt	N;NOM;DEF;PL	N;NOM;INDF;MASC+FEM;SG
مير	mir	مير	mir		PROPN;NOM
تسوية	kompromisser	تَسوِيَة	kompromiss	N;NOM;INDF;SG	N;NOM;INDF;MASC+FEM;PL
تسوية	kompromissa	تَسوِيَة	kompromiss	N;NOM;INDF;SG	V;IMP;FIN;ACT
الالكتروني	elektronisk	إِلِكترُونِيّ	elektronisk	ADJ;NOM;DEF;MASC;SG	ADJ;NOM;INDF;MASC+FEM;SG
الالكتروني	elektroniskt	إِلِكترُونِيّ	elektronisk	ADJ;NOM;DEF;MASC;SG	ADJ;NOM;INDF;NEUT;SG
الالكتروني	elektroniska	إِلِكترُونِيّ	elektronisk	ADJ;NOM;DEF;MASC;SG	ADJ;NOM;PL
الاتحادي	federal	اِتِّحَادِيّ	federal	ADJ;NOM;DEF;MASC;SG	N;NOM;INDF;MASC+FEM;SG
الاتحادي	federalt	اِتِّحَادِيّ	federal	ADJ;NOM;DEF;MASC;SG	ADJ;NOM;INDF;NEUT;SG
الاتحادي	federala	اِتِّحَادِيّ	federal	ADJ;NOM;DEF;MASC;SG	ADJ;NOM;PL
حراري	termiska	حراري	termisk	ADJ;NOM;INDF;MASC;SG	ADJ;NOM;PL
الكسندر	aleksandr	أَلِكسَندر	aleksandr		PROPN;NOM
الكسندر	alexander	أَلِكسَندر	alexander		N;NOM;INDF;NEUT;PL
قزوين	kaspiska	قَزوِين	kaspisk	N;NOM;INDF;SG	ADJ;NOM;SG
العملي	praktiskt	عَمَلِيّ	praktisk		ADJ;NOM;INDF;NEUT;SG
العملي	praktisk	عَمَلِيّ	praktisk		ADJ;NOM;INDF;MASC+FEM;SG
العملي	praktiska	عَمَلِيّ	praktisk		ADJ;NOM;PL
قادرين	kapabel	قَادِر	kapabel	ADJ;NOM;INDF;MASC;PL	ADJ;NOM;INDF;MASC+FEM;SG
قادرين	duglig	قَادِر	duglig	ADJ;NOM;INDF;MASC;PL	ADJ;NOM;INDF;MASC+FEM;SG
تجاهل	ignorera	تَجَاهُل	ignorera	N;NOM;INDF;SG	V;IMP;FIN;ACT
تجاهل	kasta	تَجَاهُل	kasta	N;NOM;INDF;SG	V;IMP;FIN;ACT
تجاهل	kasseras	تَجَاهُل	kassera	N;NOM;INDF;SG	V;NFIN;PASS
تجاهل	släng	تَجَاهُل	släng	N;NOM;INDF;SG	V;IMP;FIN;ACT
تجاهل	ignoreras	تَجَاهُل	ignorera	N;NOM;INDF;SG	V;NFIN;PASS
تجاهل	ignorerade	تَجَاهُل	ignorera	N;NOM;INDF;SG	ADJ;NOM;PL;PST;V.PTCP
تجاهل	ignorerat	تَجَاهُل	ignorerad	N;NOM;INDF;SG	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
هرتز	hertz	هرتز	hertz		N;NOM;INDF;MASC+FEM;SG
استقالة	avskedsansökan	اِستِقَالَة	avskedsansöka	N;NOM;INDF;SG	N;NOM;DEF;MASC+FEM;SG
محامي	jurist	مُحَامِي	jurist	N;NOM;INDF;PL	N;NOM;INDF;MASC+FEM;SG
محامي	advokat	مُحَامِي	advoka	N;NOM;INDF;PL	N;NOM;INDF;MASC+FEM;SG
كيفن	kevin	كِيفِن	kevin		PROPN;NOM
مارسيليا	marseille	مارسيليا	marseille		PROPN;NOM
المثالي	ideal	مِثَالِي	ideal	ADJ;NOM;DEF;MASC;SG	N;NOM;INDF;NEUT;SG
المثالي	idealiska	مِثَالِي	idealisk	ADJ;NOM;DEF;MASC;SG	ADJ;NOM;PL
المثالي	ideala	مِثَالِي	ideal	ADJ;NOM;DEF;MASC;SG	ADJ;NOM;PL
المثالي	idealisk	مِثَالِي	idealisk	ADJ;NOM;DEF;MASC;SG	ADJ;NOM;INDF;MASC+FEM;SG
المثالي	idealiskt	مِثَالِي	idealisk	ADJ;NOM;DEF;MASC;SG	ADJ;NOM;INDF;NEUT;SG
القطعة	bit	قُطعَة	bit	N;NOM;DEF;SG	N;NOM;INDF;MASC+FEM;SG
القطعة	stycke	قُطعَة	stycke	N;NOM;DEF;SG	N;NOM;INDF;NEUT;SG
القطعة	segment	قُطعَة	segment	N;NOM;DEF;SG	N;NOM;INDF;NEUT;PL
المعارضين	motståndare	مُعَارِض	motståndare	N;NOM;DEF;PL	N;NOM;INDF;MASC+FEM;PL
التسمم	förgiftning	تَسَمُّم	förgiftning	N;NOM;DEF;SG	N;NOM;INDF;MASC+FEM;SG
المعتقلين	häktade	مُعتَقَل	häkta	N;NOM;DEF;PL	ADJ;NOM;PL;PST;V.PTCP
المعتقلين	fångar	مُعتَقَل	fånga	N;NOM;DEF;PL	V;IND;PRS;FIN;ACT
مطلق	frånskild	مُطلَق	frånskild	ADJ;NOM;INDF;MASC;SG	N;NOM;INDF;MASC+FEM;SG
النظير	peer	نَظِير	peer	N;NOM;DEF;SG	N;NOM;INDF;MASC+FEM;SG
النظير	inbördes	نَظِير	inbördes	N;NOM;DEF;SG	N;NOM;INDF;NEUT;SG
النظير	motpart	نَظِير	motpart	N;NOM;DEF;SG	N;NOM;INDF;MASC+FEM;SG
النظير	motsvarighet	نَظِير	motsvarighet	N;NOM;DEF;SG	N;NOM;INDF;MASC+FEM;SG
القاسمي	qasimi	القاسمي	qasimi		N;NOM;INDF;MASC+FEM;SG
مناهضة	anti	مُنَاهَضَة	anti	N;NOM;INDF;SG	V;IMP;FIN;ACT
المعيشة	living	مَعِيشَة	living	N;NOM;DEF;SG	N;NOM;INDF;MASC+FEM;SG
المعيشة	levande	مَعِيشَة	levande	N;NOM;DEF;SG	ADJ;NOM;PRS;V.PTCP
الاكتشاف	upptäckt	اِكتِشَاف	upptäcka	N;NOM;DEF;SG	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
الاكتشاف	upptäckter	اِكتِشَاف	upptäckt	N;NOM;DEF;SG	N;NOM;INDF;MASC+FEM;PL
الاكتشاف	discovery	اِكتِشَاف	discovery	N;NOM;DEF;SG	N;NOM;INDF;MASC+FEM;SG
العقاقير	läkemedel	عَقَّار	läkemedel	N;NOM;DEF;PL	N;NOM;INDF;NEUT;PL
العقاقير	droger	عَقَّار	drog	N;NOM;DEF;PL	N;NOM;INDF;MASC+FEM;PL
العقاقير	knark	عَقَّار	knark	N;NOM;DEF;PL	N;NOM;INDF;NEUT;SG
العقاقير	narkotika	عَقَّار	narkotika	N;NOM;DEF;PL	N;NOM;INDF;MASC+FEM;PL
جنائية	kriminella	جِنَائِيّ	kriminell	ADJ;NOM;INDF;FEM;SG	ADJ;NOM;PL
جنائية	brottsling	جِنَائِيّ	brottsling	ADJ;NOM;INDF;FEM;SG	N;NOM;INDF;MASC+FEM;SG
جنائية	brottmål	جِنَائِيّ	brottmål	ADJ;NOM;INDF;FEM;SG	N;NOM;INDF;NEUT;SG
السامي	sami	سَامِي	sami	N;NOM;DEF;SG	PROPN;NOM
منارة	fyren	منارة	fyr	N;NOM;INDF;SG	N;NOM;DEF;MASC+FEM;SG
مذيع	programföretaget	مُذِيع	programföretag	N;NOM;INDF;SG	N;NOM;DEF;NEUT;SG
حفرة	gropen	حَفرَة	grop	N;NOM;INDF;SG	N;NOM;DEF;MASC+FEM;SG
اسفل	down	أَسفَل	do		N;NOM;INDF;MASC+FEM;SG
اسفل	neråt	أَسفَل	neråt		ADV
اسفل	nere	أَسفَل	nere		ADV
اسفل	nedåt	أَسفَل	nedåt		ADV
اسفل	ner	أَسفَل	ner		ADV
المستوطنات	bosättningar	مُستَوطَنَة	bosättning	N;NOM;DEF;PL	N;NOM;INDF;MASC+FEM;PL
دوس	dos	دُوسَ	dos		N;NOM;INDF;MASC+FEM;SG
متطورة	sofistikerade	مُتَطَوِّر	sofistikera	ADJ;NOM;INDF;FEM;SG	ADJ;NOM;PL;PST;V.PTCP
هوندا	honda	هوندا	hond		N;NOM;INDF;MASC+FEM;SG
الجرحى	sårad	جَرِيح	såra	N;NOM;DEF;PL	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
الجرحى	skadad	جَرِيح	skada	N;NOM;DEF;PL	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
الجرحى	skadade	جَرِيح	skada	N;NOM;DEF;PL	ADJ;NOM;PL;PST;V.PTCP
الجرحى	sårade	جَرِيح	såra	N;NOM;DEF;PL	ADJ;NOM;PL;PST;V.PTCP
الكوميدي	komiker	كُومِيدِيّ	komik		N;NOM;INDF;MASC+FEM;SG
كلير	claire	كلير	claire		PROPN;NOM
الناتو	nato	الناتو	nato		PROPN;NOM
قاسية	hårda	قَاسِي	hård	ADJ;NOM;INDF;FEM;SG	ADJ;NOM;PL
البنا	banna	البنا	banna	N;NOM;DEF;SG	V;IMP;FIN;ACT
واجب	läxor	وَاجِب	läga	N;NOM;INDF;SG	N;NOM;INDF;MASC+FEM;PL
الاستثمارات	placeringar	اِستِثمَار	placering	N;NOM;DEF;PL	N;NOM;INDF;MASC+FEM;PL
الاستثمارات	investeringar	اِستِثمَار	investering	N;NOM;DEF;PL	N;NOM;INDF;MASC+FEM;PL
الاستثمارات	investment	اِستِثمَار	investment	N;NOM;DEF;PL	N;NOM;INDF;MASC+FEM;SG
الاستثمارات	investering	اِستِثمَار	investering	N;NOM;DEF;PL	N;NOM;INDF;MASC+FEM;SG
الاستثمارات	investeringar	اِستِثمَار	investering	N;NOM;DEF;PL	N;NOM;INDF;MASC+FEM;PL
المضيف	värd	مُضِيف	värd	ADJ;NOM;DEF;MASC;SG	ADJ;NOM;INDF;MASC+FEM;SG
المضيف	host	مُضِيف	host	ADJ;NOM;DEF;MASC;SG	N;NOM;INDF;MASC+FEM;SG
تقليدي	traditionella	تَقلِيدِيّ	traditionell	ADJ;NOM;INDF;MASC;SG	ADJ;NOM;PL
تقليدي	klassiker	تَقلِيدِيّ	klassik	ADJ;NOM;INDF;MASC;SG	N;NOM;INDF;MASC+FEM;PL
تقليدي	classic	تَقلِيدِيّ	classic	ADJ;NOM;INDF;MASC;SG	N;NOM;INDF;MASC+FEM;SG
تقليدي	klassiska	تَقلِيدِيّ	klassisk	ADJ;NOM;INDF;MASC;SG	ADJ;NOM;PL
غارسيا	garcia	غارسيا	garcia		PROPN;NOM
غارسيا	garcía	غارسيا	garcía		PROPN;NOM
رويال	kungliga	رويال	kunglig		ADJ;NOM;PL
رويال	royal	رويال	royal		N;NOM;INDF;MASC+FEM;SG
رويال	kunglig	رويال	kunglig		ADJ;NOM;INDF;MASC+FEM;SG
رويال	kungligt	رويال	kunglig		ADJ;NOM;INDF;NEUT;SG
شهيد	shahid	شَهِيد	shahid	N;NOM;INDF;SG	PROPN;NOM
بالتحديد	specifikt	بِ	specifikt	N;GEN;DEF;SG	ADV
العامية	slang	عَامِيَّة	slang	N;NOM;DEF;SG	N;NOM;INDF;MASC+FEM;SG
هدية	nuvarande	هَدِيَّة	nuvarande	N;NOM;INDF;SG	ADJ;NOM;PRS;V.PTCP
انتقادات	kritik	اِنتِقَاد	kritik	N;NOM;INDF;PL	N;NOM;INDF;MASC+FEM;SG
انتقادات	kritik	اِنتِقَاد	kritik	N;NOM;INDF;PL	N;NOM;INDF;MASC+FEM;SG
تشعر	feel	شَعَر	feel	V;IPFV;MASC;IND;SG;2;FIN;ACT	N;NOM;INDF;MASC+FEM;SG
تشعر	känn	شَعَر	känna	V;IPFV;MASC;IND;SG;2;FIN;ACT	N;NOM;INDF;MASC+FEM;SG
تشعر	känna	شَعَر	känna	V;IPFV;MASC;IND;SG;2;FIN;ACT	V;IMP;FIN;ACT
ملاك	ängeln	ملاك	ängel		N;NOM;DEF;MASC+FEM;SG
ملاك	ängel	ملاك	ängel		N;NOM;INDF;MASC+FEM;SG
ملاك	angel	ملاك	angel		N;NOM;INDF;MASC+FEM;SG
يضرب	hits	ضَرَب	hits	V;IPFV;MASC;IND;SG;3;FIN;ACT	N;NOM;INDF;MASC+FEM;PL
تطالب	krävande	طَالَب	krävande	V;IPFV;FEM;IND;SG;3;FIN;ACT	ADJ;NOM;PRS;V.PTCP
الدخان	rök	دَخَّان	rök	N;NOM;DEF;SG	N;NOM;INDF;MASC+FEM;SG
الدخان	röker	دَخَّان	röka	N;NOM;DEF;SG	V;IND;PRS;FIN;ACT
الدخان	röka	دَخَّان	röka	N;NOM;DEF;SG	V;IMP;NFIN;ACT
الدخان	smoke	دَخَّان	smok	N;NOM;DEF;SG	N;NOM;INDF;NEUT;SG
الجزاء	påföljd	جَزَاء	påföljd	N;NOM;DEF;SG	N;NOM;INDF;MASC+FEM;SG
الجزاء	straff	جَزَاء	straff	N;NOM;DEF;SG	N;NOM;INDF;NEUT;SG
الجزاء	påföljd	جَزَاء	påföljd	N;NOM;DEF;SG	N;NOM;INDF;MASC+FEM;SG
الجزاء	sanktion	جَزَاء	sanktion	N;NOM;DEF;SG	N;NOM;INDF;MASC+FEM;SG
الاعتقال	gripande	اِعتِقَال	gripande	N;NOM;DEF;SG	N;NOM;INDF;NEUT;SG
الاعتقال	arrest	اِعتِقَال	arrest	N;NOM;DEF;SG	N;NOM;INDF;MASC+FEM;SG
الاعتقال	grip	اِعتِقَال	grip	N;NOM;DEF;SG	N;NOM;INDF;MASC+FEM;SG
الاعتقال	arrestering	اِعتِقَال	arrestering	N;NOM;DEF;SG	N;NOM;INDF;MASC+FEM;SG
الاعتقال	arrestera	اِعتِقَال	arrestera	N;NOM;DEF;SG	V;IMP;FIN;ACT
الاعتقال	frihetsberövande	اِعتِقَال	frihetsberövande	N;NOM;DEF;SG	ADJ;NOM;PRS;V.PTCP
الاعتقال	förvar	اِعتِقَال	förvar	N;NOM;DEF;SG	N;NOM;INDF;NEUT;SG
الزوايا	hörn	زَاوِيَة	hörn	N;NOM;DEF;PL	N;NOM;INDF;NEUT;SG
الزوايا	vinklar	زَاوِيَة	vinkla	N;NOM;DEF;PL	N;NOM;INDF;MASC+FEM;PL
الزوايا	infallsvinklar	زَاوِيَة	infallsvinkla	N;NOM;DEF;PL	N;NOM;INDF;MASC+FEM;PL
خلاصة	abstrakt	خُلَاصَة	abstrakt	N;NOM;INDF;SG	ADJ;NOM;INDF;MASC+FEM;SG
خلاصة	abstrakta	خُلَاصَة	abstrakt	N;NOM;INDF;SG	ADJ;NOM;PL
الصوفي	mystic	صُوفِيّ	mystic		N;NOM;INDF;NEUT;SG
الوفاق	försoning	وِفَاق	försoning	N;NOM;DEF;SG	N;NOM;INDF;MASC+FEM;SG
الوفاق	concord	وِفَاق	concord	N;NOM;DEF;SG	PROPN;NOM
متصفح	webbläsaren	متصفح	pebbläsare	N;NOM;INDF;SG	N;NOM;DEF;MASC+FEM;SG
تسرب	läcka	تَسَرُّب	läcka	N;NOM;INDF;SG	V;IMP;FIN;ACT
تسرب	läckande	تَسَرُّب	läckande	N;NOM;INDF;SG	ADJ;NOM;PRS;V.PTCP
تسرب	läcka	تَسَرُّب	läcka	N;NOM;INDF;SG	V;IMP;FIN;ACT
تسرب	läcker	تَسَرُّب	läcka	N;NOM;INDF;SG	ADJ;NOM;INDF;MASC+FEM;SG
الفرار	fly	فِرَار	fly	N;NOM;DEF;SG	V;IMP;FIN;ACT
دعاء	böner	دِعَاء	böna	N;NOM;INDF;SG	N;NOM;INDF;MASC+FEM;PL
تمدد	sträcka	تَمَدُّد	sträcka	N;NOM;INDF;SG	V;IMP;FIN;ACT
تمدد	sträck	تَمَدُّد	sträck	N;NOM;INDF;SG	V;IMP;FIN;ACT
سماء	himlen	سَمَاء	himle	N;NOM;INDF;SG	N;NOM;DEF;MASC+FEM;SG
سماء	himlar	سَمَاء	himla	N;NOM;INDF;SG	N;NOM;INDF;MASC+FEM;PL
حقا	verkligen	حَقّ	verkligen	N;NOM;INDF;SG	ADV
مهد	vaggan	مَهَّد	vagga	N;NOM;INDF;SG	N;NOM;DEF;MASC+FEM;SG
مساكن	hölje	مَسكَن	hölje	N;NOM;INDF;PL	N;NOM;INDF;NEUT;SG
مساكن	boende	مَسكَن	boende	N;NOM;INDF;PL	N;NOM;INDF;NEUT;SG
مساكن	bostad	مَسكَن	bostad	N;NOM;INDF;PL	N;NOM;INDF;MASC+FEM;SG
فو	foo	فو	foo		PROPN;NOM
فو	phu	فو	phu		N;NOM;INDF;NEUT;SG
بنيامين	benjamin	بِنيَامِين	benjamin		PROPN;NOM
نبيلة	ädla	نَبِيل	ädla		ADJ;NOM;PL
نبيلة	ädel	نَبِيل	ädel		ADJ;NOM;INDF;MASC+FEM;SG
نبيلة	ståtlig	نَبِيل	ståtlig		ADJ;NOM;INDF;MASC+FEM;SG
نبيلة	noble	نَبِيل	noble		N;NOM;INDF;NEUT;SG
الزهري	syfilis	زِهرِيّ	syfilis		N;NOM;INDF;MASC+FEM;SG
ترمز	symbolisera	رَمَز	symbolisera	V;IPFV;FEM;IND;SG;3;FIN;ACT	V;IMP;FIN;ACT
الميثاق	pakt	مِيثَاق	pakt	N;NOM;DEF;SG	N;NOM;INDF;MASC+FEM;SG
الميثاق	kompakt	مِيثَاق	kompakt	N;NOM;DEF;SG	ADJ;NOM;INDF;MASC+FEM;SG
الميثاق	komprimera	مِيثَاق	komprimera	N;NOM;DEF;SG	V;IMP;FIN;ACT
الميثاق	stadga	مِيثَاق	stadga	N;NOM;DEF;SG	N;NOM;INDF;MASC+FEM;SG
الميثاق	charter	مِيثَاق	chart	N;NOM;DEF;SG	N;NOM;INDF;MASC+FEM;PL
الانتقادات	kritik	اِنتِقَاد	kritik	N;NOM;DEF;PL	N;NOM;INDF;MASC+FEM;SG
الانتقادات	kritik	اِنتِقَاد	kritik	N;NOM;DEF;PL	N;NOM;INDF;MASC+FEM;SG
باز	buzz	بَاز	buzz		N;NOM;INDF;NEUT;SG
البيضاوي	oval	بَيضَاوِيّ	oval		N;NOM;INDF;MASC+FEM;SG
البيضاوي	ovala	بَيضَاوِيّ	oval		ADJ;NOM;PL
هجر	nedläggning	هَجر	nedläggning		N;NOM;INDF;MASC+FEM;SG
زيمبابوي	zimbabwe	زِيمبَابوِي	zimbabwe		PROPN;NOM
تقوية	förstärka	تَقوِيَة	förstärka	N;NOM;INDF;SG	V;IMP;NFIN;ACT
تقوية	stärka	تَقوِيَة	stärka	N;NOM;INDF;SG	V;NFIN;ACT
تقوية	förstärkande	تَقوِيَة	förstärkande	N;NOM;INDF;SG	ADJ;NOM;PRS;V.PTCP
تقوية	stärka	تَقوِيَة	stärka	N;NOM;INDF;SG	V;NFIN;ACT
تقوية	stärkande	تَقوِيَة	stärka	N;NOM;INDF;SG	ADJ;NOM;PRS;V.PTCP
تقوية	förstärkningar	تَقوِيَة	förstärkning	N;NOM;INDF;SG	N;NOM;INDF;MASC+FEM;PL
مدفعية	artilleriet	مِدفَعِيَّة	artillerium	N;NOM;INDF;SG	N;NOM;DEF;NEUT;SG
ناس	människor	نَاسِي	människa		N;NOM;INDF;MASC+FEM;PL
ناس	personer	نَاسِي	person		N;NOM;INDF;MASC+FEM;PL
ناس	folk	نَاسِي	folk		N;NOM;INDF;NEUT;PL
