של	shel	של	shel	PART;GEN	N;NOM;SG
מפורסם	kuuluisa	מפורסם	kuuluisa	V;MASC;SG;V.PTCP;PASS	ADJ;NOM;SG
מפורסם	kuuluisia	מפורסם	kuuluisa	V;MASC;SG;V.PTCP;PASS	ADJ;PRT;PL
מפורסם	kuuluisat	מפורסם	kuuluisa	V;MASC;SG;V.PTCP;PASS	ADJ;NOM;PL
מפורסם	tunnettu	מפורסם	tunnettu	V;MASC;SG;V.PTCP;PASS	ADJ;NOM;SG
מפורסם	julkkis	מפורסם	julkkis	V;MASC;SG;V.PTCP;PASS	N;NOM;SG
יוצרת	luominen	יצר	luominen	V;FEM;SG;V.PTCP;ACT	N;NOM;SG
יוצרת	luodaan	יצר	luoda	V;FEM;SG;V.PTCP;ACT	V;IND;PRS;FIN;PASS
יוצרת	luoja	יצר	luoja	V;FEM;SG;V.PTCP;ACT	N;NOM;SG
מחודשת	uusittu	מחודש	uusittu	ADJ;FEM;SG	V;NOM;SG;V.PTCP;PASS
מחודשת	uudistettu	מחודש	uudistaa	ADJ;FEM;SG	V;NOM;SG;V.PTCP;PASS
אלפים	tuhannet	אלפים	tuhat	NUM;MASC;PL	N;NOM;PL
אלפים	tontut	אלפים	tonttu	NUM;MASC;PL	N;NOM;PL
אלפים	haltijat	אלפים	haltija	NUM;MASC;PL	N;NOM;PL
מנזר	luostarin	מנזר	luostari	PROPN	N;GEN;SG
מנזר	luostari	מנזר	luostari	PROPN	N;NOM;SG
נוי	koriste	נוי	koriste	PROPN	N;NOM;SG
נוי	nui	נוי	nuu	PROPN	N;NOM;SG
סימנים	marks	סימן	marks	N;MASC;PL	N;NOM;SG
חם	hot	חם	hot		
חם	kuumat	חם	kuuma		ADJ;NOM;PL
חם	kuumaa	חם	kuuma		ADJ;PRT;SG
חם	kuuma	חם	kuuma		ADJ;NOM;SG
חם	lämpimät	חם	lämmin		ADJ;NOM;PL
חם	lämmintä	חם	lämmin		ADJ;PRT;SG
חם	lämmin	חם	lämmin		ADJ;NOM;SG
מרקוס	marcus	מרקוס	marcus	PROPN	PROPN;NOM;SG
מרקוס	marcos	מרקוס	marcos	PROPN	PROPN;NOM;SG
מרקוס	markus	מרקוס	markus	PROPN	PROPN;NOM;SG
עיניים	katse	עין	katse	N;FEM;PL	N;NOM;SG
התוצאות	tulosten	התוצאות	tulos	N;FEM;SG	N;GEN;PL
התוצאות	tuloksia	התוצאות	tulos	N;FEM;SG	N;PRT;PL
התוצאות	tulokset	התוצאות	tulos	N;FEM;SG	N;NOM;PL
בלוס	bellows	בלוס	bellows		N;NOM;SG
עזבו	poistu	עזב	poistua	V;PL;3;PST;ACT	V;IMP;SG;2;FIN;ACT
עזבו	lähde	עזב	lähde	V;PL;3;PST;ACT	N;NOM;SG
עזבו	jätä	עזב	jättää	V;PL;3;PST;ACT	V;IMP;SG;2;FIN;ACT
קשורים	liittyvä	קשר	liittyä	V;MASC;PL;V.PTCP;ACT	V;NOM;SG;V.PTCP;ACT
קשורים	liittyy	קשר	liittyä	V;MASC;PL;V.PTCP;ACT	V;IND;SG;3;PRS;FIN;ACT
סיכוי	chance	סיכוי	chance	N;MASC;SG	
סרביה	serbiassa	סרביה	serbia	PROPN	N;IN+ESS;SG
סרביה	serbia	סרביה	serbi	PROPN	PROPN;NOM;SG
סרביה	serbian	סרביה	serbia	PROPN	N;GEN;SG
צלם	valokuvaaja	צלם	valokuvaaja	PROPN	N;NOM;SG
צלם	kuvaaja	צלם	kuvaaja	PROPN	N;NOM;SG
שמינית	kahdeksas	שמינית	kahdeksas	ADV	ADJ;NOM;SG
עילית	eliitti	עילה	eliitti	PROPN	N;NOM;SG
און	eun	און	eu		N;GEN;SG
הקול	ääntä	הקול	ääni		N;PRT;SG
הקול	äänen	הקול	ääni		N;GEN;SG
הקול	ääni	הקול	ääni		N;NOM;SG
פישר	fisher	פישר	fisher	PROPN	PROPN;NOM;SG
פישר	fischer	פישר	fischer	PROPN	PROPN;NOM;SG
ורדן	verdun	ורדן	verdua	PROPN	N;NOM;SG
המלחין	säveltäjä	המלחין	säveltäjä	PROPN	N;NOM;SG
נמצאה	löydetty	נמצא	löytää	V;FEM;SG;3;PST;MID	V;NOM;SG;V.PTCP;PASS
נמצאה	löytynyt	נמצא	löytyä	V;FEM;SG;3;PST;MID	V;NOM;SG;V.PTCP;ACT
נמצאה	löydettiin	נמצא	löytää	V;FEM;SG;3;PST;MID	V;IND;PST;FIN;PASS
נמצאה	löysi	נמצא	löytää	V;FEM;SG;3;PST;MID	V;IND;SG;3;PST;FIN;ACT
נמצאה	löyty	נמצא	löytyä	V;FEM;SG;3;PST;MID	V;IND;SG;3;PST;FIN;ACT
נמצאה	löytyi	נמצא	löytyä	V;FEM;SG;3;PST;MID	V;IND;SG;3;PST;FIN;ACT
חברתיות	sosiaalisen	חברתי	sosiaalinen	ADJ;FEM;PL	ADJ;GEN;SG
חברתיות	sosiaalinen	חברתי	sosiaalinen	ADJ;FEM;PL	ADJ;NOM;SG
חברתיות	yhteiskunnallinen	חברתי	yhteis#kunnallinen	ADJ;FEM;PL	ADJ;NOM;SG
ויילס	wales	ויילס	wales	PROPN	N;NOM;SG
ויילס	walesissa	ויילס	wales	PROPN	N;IN+ESS;SG
ויילס	walesin	ויילס	wales	PROPN	N;GEN;SG
הכנסה	tuotot	הכנסה	tuotto	N;FEM;SG	N;NOM;PL
הכנסה	tulot	הכנסה	tulo	N;FEM;SG	N;NOM;PL
הכנסה	tuotot	הכנסה	tuotto	N;FEM;SG	N;NOM;PL
הכנסה	tulot	הכנסה	tulo	N;FEM;SG	N;NOM;PL
תסריטאי	kirjoittaja	תסריטאי	kirjoittaja	PROPN	N;NOM;SG
תסריטאי	kirjailija	תסריטאי	kirjailija	PROPN	N;NOM;SG
תסריטאי	käsikirjoittaja	תסריטאי	käsikirjoittaja	PROPN	N;NOM;SG
תסריטאי	käsikirjoittaja	תסריטאי	käsikirjoittaja	PROPN	N;NOM;SG
אבידות	tappio	אבדה	tappio	N;FEM;PL	N;NOM;SG
הפרט	yksittäiset	הפרט	yksittäinen	PROPN	ADJ;NOM;PL
הפרט	yksilö	הפרט	yksilö	PROPN	N;NOM;SG
הפרט	yksittäisten	הפרט	yksittäinen	PROPN	ADJ;GEN;PL
הפרט	yksilöllinen	הפרט	yksilöllinen	PROPN	ADJ;NOM;SG
הפרט	yksittäinen	הפרט	yksittäinen	PROPN	ADJ;NOM;SG
ברכה	siunaus	ברכה	siunaus	PROPN	N;NOM;SG
ברכה	siunausta	ברכה	siunaus	PROPN	N;PRT;SG
ברכה	tervehdys	ברכה	tervehdys	PROPN	N;NOM;SG
ברכה	siunausta	ברכה	siunaus	PROPN	N;PRT;SG
מחזיק	haltija	החזיק	haltija	V;MASC;SG;V.PTCP;ACT	N;NOM;SG
מחזיק	holding	החזיק	holding	V;MASC;SG;V.PTCP;ACT	N;NOM;SG
נבחרים	valittu	נבחר	valita	N;MASC;PL	V;NOM;SG;V.PTCP;PASS
נבחרים	valitut	נבחר	valita	N;MASC;PL	V;NOM;PL;V.PTCP;PASS
נבחרים	esitelty	נבחר	esitellä	N;MASC;PL	V;NOM;SG;V.PTCP;PASS
נבחרים	esillä	נבחר	esillä	N;MASC;PL	ADV
נבחרים	suositeltu	נבחר	suositella	N;MASC;PL	V;NOM;SG;V.PTCP;PASS
נבחרים	valittu	נבחר	valita	N;MASC;PL	V;NOM;SG;V.PTCP;PASS
נבחרים	valittuna	נבחר	valita	N;MASC;PL	V;FRML;SG;V.PTCP;PASS
נבחרים	valitut	נבחר	valita	N;MASC;PL	V;NOM;PL;V.PTCP;PASS
נבחרים	valittiin	נבחר	valita	N;MASC;PL	V;IND;PST;FIN;PASS
ברכות	siunausta	ברכה	siunaus		N;PRT;SG
ברכות	tervehdys	ברכה	tervehdys		N;NOM;SG
ברכות	terveisiä	ברכה	terveinen		ADJ;PRT;PL
מצווה	tilaus	ציווה	tilaus	V;FEM;SG;V.PTCP;ACT	N;NOM;SG
מצווה	käskee	ציווה	käskeä	V;FEM;SG;V.PTCP;ACT	V;IND;SG;3;PRS;FIN;ACT
בהיר	valoisaa	בהיר	valoisa		ADJ;PRT;SG
בהיר	kirkasta	בהיר	kirkas		ADJ;PRT;SG
בהיר	valoisa	בהיר	valoisa		ADJ;NOM;SG
בהיר	kirkas	בהיר	kirkas		ADJ;NOM;SG
בלה	blaa	בלה	bla	PROPN	INTJ
בלה	bella	בלה	bella	PROPN	N;NOM;SG
מכתבים	kirjain	מכתב	kirjain	N;MASC;PL	N;NOM;SG
רביעית	neljäs	רביעית	neljäs	NUM;FEM;SG	ADJ;NOM;SG
רביעית	neljänneksi	רביעית	neljäs	NUM;FEM;SG	ADJ;TRANS;SG
נשואה	naimisissa	נשוי	naimisissa	ADJ;FEM;SG	ADV
חוסיין	hussein	חוסיין	hussea	PROPN	N;NOM;SG
חוסיין	husseinin	חוסיין	hussein	PROPN	N;GEN;SG
אפשרית	mahdollisia	אפשרי	mahdollinen	ADV	ADJ;PRT;PL
אפשרית	mahdolliset	אפשרי	mahdollinen	ADV	ADJ;NOM;PL
אפשרית	mahdollinen	אפשרי	mahdollinen	ADV	ADJ;NOM;SG
אפשרית	mahdollista	אפשרי	mahdollinen	ADV	ADJ;PRT;SG
התערוכה	näyttely	התערוכה	näyttely	V;FEM;SG;3;PST	N;NOM;SG
התערוכה	näyttelyyn	התערוכה	näyttely	V;FEM;SG;3;PST	N;IN+ALL;SG
התערוכה	näyttelyä	התערוכה	näyttely	V;FEM;SG;3;PST	N;PRT;SG
התערוכה	näyttelyssä	התערוכה	näyttely	V;FEM;SG;3;PST	N;IN+ESS;SG
התערוכה	messut	התערוכה	messut	V;FEM;SG;3;PST	N;NOM;PL
פטר	pekka	פטר	pekka	PROPN	PROPN;NOM;SG
פטר	petteri	פטר	petteri	PROPN	N;NOM;SG
פטר	peter	פטר	peter	PROPN	PROPN;NOM;SG
פטר	pietari	פטר	pietari	PROPN	N;NOM;SG
מוכרים	sellers	מוכר	sellers	N;MASC;PL	
עומדים	seisoo	עמד	seisoa	V;MASC;PL;V.PTCP;ACT	V;IND;SG;3;PRS;FIN;ACT
עומדים	pystyssä	עמד	pystyssä	V;MASC;PL;V.PTCP;ACT	ADV
עומדים	seistä	עמד	seistä	V;MASC;PL;V.PTCP;ACT	V;SG;NFIN;ACT
עומדים	pysyvän	עמד	pysyvä	V;MASC;PL;V.PTCP;ACT	ADJ;GEN;SG
עלות	kustannukset	עלות	kustannus	N;FEM;SG	N;NOM;PL
עלות	maksaa	עלות	maksaa	N;FEM;SG	V;IND;SG;3;PRS;FIN;ACT
עלות	kulut	עלות	kulu	N;FEM;SG	N;NOM;PL
דייוויס	davis	דייוויס	davis	PROPN	PROPN;NOM;SG
דייוויס	davies	דייוויס	davies	PROPN	N;NOM;SG
סיפר	kerrottu	סיפר	kertoa	V;MASC;SG;3;PST;ACT	V;NOM;SG;V.PTCP;PASS
שמיר	dill	שמיר	dill	PROPN	N;NOM;SG
כתבתי	kirjoitti	כתבתי	kirjoittaa	V;SG;1;PST;ACT	V;IND;SG;3;PST;FIN;ACT
פרטית	yksityisiä	פרטי	yksityinen	ADV	ADJ;PRT;PL
פרטית	yksityiset	פרטי	yksityinen	ADV	ADJ;NOM;PL
פרטית	sotamies	פרטי	sota#mies	ADV	N;NOM;SG
פרטית	yksityisen	פרטי	yksityinen	ADV	ADJ;GEN;SG
פרטית	yksityinen	פרטי	yksityinen	ADV	ADJ;NOM;SG
שלומית	salome	שלומית	salome	PROPN	N;NOM;SG
רן	juoksivat	רן	juosta	PROPN	V;IND;PL;3;PST;FIN;ACT
רן	juossut	רן	juosta	PROPN	V;NOM;SG;V.PTCP;ACT
רן	juoksi	רן	juosta	PROPN	V;IND;SG;3;PST;FIN;ACT
רן	wren	רן	wren	PROPN	PROPN;NOM;SG
רן	ren	רן	ren	PROPN	N;NOM;SG
פעילויות	toiminta	פעילות	toiminta	N;FEM;PL	N;NOM;SG
פעילויות	toimintaa	פעילות	toiminta	N;FEM;PL	N;PRT;SG
לוגו	logo	לוגו	logo	PROPN	N;NOM;SG
לוגו	logot	לוגו	logo	PROPN	N;NOM;PL
הסכסוך	konflikti	הסכסוך	konflikti	PROPN	N;NOM;SG
הסכסוך	selkkaus	הסכסוך	selkkaus	PROPN	N;NOM;SG
הסכסוך	konfliktin	הסכסוך	konflikti	PROPN	N;GEN;SG
הסכסוך	ristiriita	הסכסוך	risti#riita	PROPN	N;NOM;SG
הסכסוך	konfliktit	הסכסוך	konflikti	PROPN	N;NOM;PL
עשיר	rikkaita	עשיר	rikas	ADJ;MASC;SG	ADJ;PRT;PL
עשיר	rikkaat	עשיר	rikas	ADJ;MASC;SG	ADJ;NOM;PL
עשיר	rich	עשיר	rich	ADJ;MASC;SG	PROPN;NOM;SG
יאן	jan	יאן	jan	PROPN	PROPN;NOM;SG
יאן	yan	יאן	yan	PROPN	N;NOM;SG
המדבר	aavikkoa	המדבר	aavikko	PROPN	N;PRT;SG
המדבר	aavikon	המדבר	aavikko	PROPN	N;GEN;SG
המדבר	desert	המדבר	desert	PROPN	
לוקח	ottaa	לקח	ottaa	V;MASC;SG;V.PTCP;ACT	V;IND;SG;3;PRS;FIN;ACT
לוקח	ottaminen	לקח	ottaminen	V;MASC;SG;V.PTCP;ACT	N;NOM;SG
לוקח	ottaja	לקח	ottaja	V;MASC;SG;V.PTCP;ACT	N;NOM;SG
לוקח	vaatii	לקח	vaatia	V;MASC;SG;V.PTCP;ACT	V;IND;SG;3;PRS;FIN;ACT
נדיר	harvinaiset	נדיר	harvinainen		ADJ;NOM;PL
נדיר	harvinainen	נדיר	harvinainen		ADJ;NOM;SG
לוחות	tabletti	לוח	tabletti	N;MASC;PL	N;NOM;SG
סם	samuli	סם	samuli		PROPN;NOM;SG
סם	sam	סם	sam		PROPN;NOM;SG
סם	samin	סם	sami		N;GEN;SG
טילי	tilly	טילי	tilly	PROPN	
ספרה	numeroinen	ספרה	numeroinen	N;FEM;SG	ADJ;NOM;SG
סופיה	sofia	סופיה	sofia	PROPN	N;NOM;SG
סופיה	sophia	סופיה	sopha	PROPN	N;NOM;SG
ספרית	kampaaja	ספרית	kampaaja	PROPN	N;NOM;SG
קרובים	lähellä	קרוב	lähellä	N;MASC;PL	ADV
קרובים	sulje	קרוב	sulkea	N;MASC;PL	V;IMP;SG;2;FIN;ACT
דיוק	duke	דיוק	duke	N;MASC;SG	PROPN;NOM;SG
נפגע	satuttaa	נפגע	satuttaa	V;MASC;SG;3;PST;MID	V;IND;SG;PRS;FIN;ACT
נפגע	loukkaantunut	נפגע	loukkaantua	V;MASC;SG;3;PST;MID	V;NOM;SG;V.PTCP;ACT
ביטוח	vakuutettu	ביטוח	vakuuttaa	N;MASC;SG	V;NOM;SG;V.PTCP;PASS
ביטוח	vakuutukset	ביטוח	vakuutus	N;MASC;SG	N;NOM;PL
מגע	koske	מגע	koskea	N;MASC;SG	V;IMP;SG;2;FIN;ACT
מגע	koskea	מגע	koskea	N;MASC;SG	V;SG;NFIN;ACT
מגע	koskettaa	מגע	koskettaa	N;MASC;SG	V;IND;SG;3;PRS;FIN;ACT
מגע	kosketa	מגע	koskea	N;MASC;SG	V;IMP;SG;2;FIN;ACT
מגע	yhteystiedot	מגע	yhteys#tieto	N;MASC;SG	N;NOM;PL
ביקור	vieraillut	ביקור	vierailla	N;MASC;SG	V;NOM;SG;V.PTCP;ACT
ביקור	käynyt	ביקור	käydä	N;MASC;SG	V;NOM;SG;V.PTCP;ACT
ביקור	käyty	ביקור	käydä	N;MASC;SG	V;NOM;SG;V.PTCP;PASS
ביקור	vieraili	ביקור	vierailla	N;MASC;SG	V;IND;SG;3;PST;FIN;ACT
ביקור	käymään	ביקור	käydä	N;MASC;SG	V;IN+ALL;SG;NFIN;ACT
ביקור	käy	ביקור	käydä	N;MASC;SG	V;IMP;SG;2;FIN;ACT
ביקור	käymässä	ביקור	käydä	N;MASC;SG	V;IN+ESS;SG;NFIN;ACT
תקציר	katsaus	תקציר	katsaus		N;NOM;SG
תקציר	lyhyt	תקציר	lyhyt		ADJ;NOM;SG
תקציר	lyhyesti	תקציר	lyhyesti		ADV
תקציר	tiivistelmä	תקציר	tiivistelmä		N;NOM;SG
תקציר	yhteenveto	תקציר	yhteen#veto		N;NOM;SG
זכייה	voittaa	זכייה	voittaa	N;FEM;SG	V;IND;SG;3;PRS;FIN;ACT
ויצא	poistui	ויצא	poistua	PROPN	V;IND;SG;3;PST;FIN;ACT
נישואים	avioliiton	נישואין	avio#liitto	N;MASC;PL	N;GEN;SG
נישואים	avioliitto	נישואין	avio#liitto	N;MASC;PL	N;NOM;SG
רגילה	säännöllisesti	רגיל	säännöllisesti	ADJ;FEM;SG	ADV
רגילה	säännölliset	רגיל	säännöllinen	ADJ;FEM;SG	ADJ;NOM;PL
רגילה	tavalliset	רגיל	tavallinen	ADJ;FEM;SG	ADJ;NOM;PL
רובה	tykki	רובה	tykki	PROPN	N;NOM;SG
רובה	pyssy	רובה	pyssy	PROPN	N;NOM;SG
רובה	ase	רובה	ase	PROPN	N;NOM;SG
רובה	kiväärin	רובה	kivä#ärin	PROPN	N;GEN;SG
רובה	kivääri	רובה	kivääri	PROPN	N;NOM;SG
הנחה	alennukset	הנחה	alennus	N;FEM;SG	N;NOM;PL
הנחה	oletukset	הנחה	oletus	N;FEM;SG	N;NOM;PL
רבקה	rebecca	רבק	rebecca	PROPN	PROPN;NOM;SG
לחצי	klikkaa	לחץים	klikka		V;IMP;SG;2;FIN;ACT
טייסת	laivue	טייס	laivue	PROPN	N;NOM;SG
העובד	työntekijä	העובד	työ#tekijä	PROPN	N;NOM;SG
העובד	työntekijää	העובד	työ#tekijä	PROPN	N;PRT;SG
וו	woo	וו	woo	PROPN	N;NOM;SG
חורף	talven	חורף	talvi	PROPN	N;GEN;SG
חורף	talvi	חורף	talvi	PROPN	N;NOM;SG
חורף	winter	חורף	winter	PROPN	
חורף	talvella	חורף	talvi	PROPN	N;AT+ESS
;SG
מנדל	mendel	מנדל	mendel	PROPN	N;NOM;SG
מנדל	mandel	מנדל	mandel	PROPN	N;NOM;SG
ניווט	navigointi	ניווט	navigointi	PROPN	N;NOM;SG
ניווט	navigointi	ניווט	navigointi	PROPN	N;NOM;SG
משרת	butler	משרה	butler	N;FEM;SG	PROPN;NOM;SG
משרת	palvele	משרה	palvele	N;FEM;SG	V;IMP;SG;2;FIN;ACT
משרת	palvella	משרה	palvi	N;FEM;SG	V;SG;NFIN;ACT
מספק	tyydyttävät	סיפק	tyydyttävä	V;MASC;SG;V.PTCP;ACT	V;IND;PL;3;PRS;FIN;ACT
מספק	tyydyttävä	סיפק	tyydyttävä	V;MASC;SG;V.PTCP;ACT	ADJ;NOM;SG
מספק	tyydyttävästi	סיפק	tyydyttävästi	V;MASC;SG;V.PTCP;ACT	ADV
מספק	tyydyttävää	סיפק	tyydyttävä	V;MASC;SG;V.PTCP;ACT	ADJ;PRT;SG
מספק	tyydyttävä	סיפק	tyydyttävä	V;MASC;SG;V.PTCP;ACT	ADJ;NOM;SG
מספק	tarjoaa	סיפק	tarjota	V;MASC;SG;V.PTCP;ACT	V;IND;SG;3;PRS;FIN;ACT
עובדת	toimii	עובדה	toimia	N;FEM;SG	V;IND;SG;3;PRS;FIN;ACT
עובדת	teokset	עובדה	teos	N;FEM;SG	N;NOM;PL
עובדת	työskentelee	עובדה	työskennellä	N;FEM;SG	V;IND;SG;3;PRS;FIN;ACT
עובדת	töissä	עובדה	työ	N;FEM;SG	N;IN+ESS;PL
הענק	jättiläinen	הענק	jättiläinen		N;NOM;SG
הכלי	työkalun	הכלי	työ#kalu		N;GEN;SG
הכלי	väline	הכלי	väline		N;NOM;SG
הכלי	työkalu	הכלי	työ#kalu		N;NOM;SG
מזל	onnekas	מזל	onnekas		ADJ;NOM;SG
מזל	lucky	מזל	lucky		
מזל	onni	מזל	onni		N;NOM;SG
מזל	onnea	מזל	onni		N;PRT;SG
מודע	tajuissaan	מודע	taju	ADJ;MASC;SG	N;IN+ESS;PL
מודע	tietoisia	מודע	tietoinen	ADJ;MASC;SG	ADJ;PRT;PL
ריי	ray	ריי	ray	PROPN	PROPN;NOM;SG
העמק	laaksoon	העמק	laakso		N;IN+ALL;SG
העמק	laakso	העמק	laakso		N;NOM;SG
העמק	valley	העמק	valley		
ונציה	venetsia	ונציה	venetsi	PROPN	N;NOM;SG
ונציה	venetsiassa	ונציה	venetsia	PROPN	N;IN+ESS;SG
ונציה	venetsian	ונציה	venetsi	PROPN	N;GEN;SG
האטלנטי	atlantin	האטלנטי	atlantti	PROPN	N;GEN;SG
האטלנטי	atlantic	האטלנטי	atlantic	PROPN	
קשורה	sidotut	קשר	sidottu	V;FEM;SG;V.PTCP;ACT	N;NOM;PL
קשורה	liittyvät	קשר	liittyä	V;FEM;SG;V.PTCP;ACT	V;NOM;PL;V.PTCP;ACT
קשורה	liittyy	קשר	liittyä	V;FEM;SG;V.PTCP;ACT	V;IND;SG;3;PRS;FIN;ACT
קווים	riviä	קווה	rivi	N;MASC;PL	N;PRT;SG
מעורבים	sekoitettuna	מעורב	sekoittaa	ADJ;MASC;PL	V;FRML;SG;V.PTCP;PASS
מעורבים	sekoitettu	מעורב	sekoittaa	ADJ;MASC;PL	V;NOM;SG;V.PTCP;PASS
סמכויות	powers	סמכות	powers	N;FEM;PL	PROPN;NOM;SG
אדומים	punaiset	אדום	punainen	N;MASC;PL	ADJ;NOM;PL
אדומים	punaiset	אדום	punainen	N;MASC;PL	ADJ;NOM;PL
אדומים	punainen	אדום	punainen	N;MASC;PL	ADJ;NOM;SG
אדומים	punaista	אדום	punainen	N;MASC;PL	ADJ;PRT;SG
אדומים	red	אדום	red	N;MASC;PL	
מסוף	terminaali	מסוף	terminaali		N;NOM;SG
תוספת	ylimääräiset	תוספת	yli#määräinen	N;FEM;SG	ADJ;NOM;PL
תוספת	ylimääräistä	תוספת	yli#määräinen	N;FEM;SG	ADJ;PRT;SG
תוספת	ylimääräinen	תוספת	yli#määräinen	N;FEM;SG	ADJ;NOM;SG
התשיעי	yhdeksäs	התשיע	yhdeksäs	PROPN	ADJ;NOM;SG
הקשת	keula	הקשה	keula	ADV	N;NOM;SG
הקשת	kumartaa	הקשה	kumartaa	ADV	V;IND;SG;3;PRS;FIN;ACT
הקשת	jousi	הקשה	jousi	ADV	N;NOM;SG
פרדריק	frederic	פרדריק	frederic	PROPN	PROPN;NOM;SG
פרדריק	fredrik	פרדריק	fredrik	PROPN	PROPN;NOM;SG
פרדריק	frederick	פרדריק	frederick	PROPN	PROPN;NOM;SG
אפקט	vaikutukset	אפקט	vaikutus	N;MASC;SG	N;NOM;PL
מוקד	lähettäminen	מוקד	lähettäminen		N;NOM;SG
ציד	metsästämässä	ציד	metsästää	N;MASC;SG	V;IN+ESS;SG;NFIN;ACT
סקר	kyselyn	סקר	kysely		N;GEN;SG
סקר	kysely	סקר	kysely		N;NOM;SG
סקר	tutkimuksen	סקר	tutkimus		N;GEN;SG
סקר	kysely	סקר	kysely		N;NOM;SG
סקר	tutkimus	סקר	tutkimus		N;NOM;SG
זמורה	zamora	זמור	zamora	PROPN	N;NOM;SG
הוד	hood	הוד	hood		PROPN;NOM;SG
הוד	huppu	הוד	huppu		N;NOM;SG
נפח	tilavuus	נפח	tilavuus		N;NOM;SG
נפח	määrä	נפח	määrä		N;NOM;SG
נפח	seppä	נפח	seppä		N;NOM;SG
משתמשת	käyttö	השתמש	käyttö	V;FEM;SG;V.PTCP	N;NOM;SG
משתמשת	käyttötarkoitukset	השתמש	käyttö#tarkoitus	V;FEM;SG;V.PTCP	N;NOM;PL
ארז	cedar	ארז	cedar		
ארז	pakattu	ארז	pakata		V;NOM;SG;V.PTCP;PASS
לחוף	maissa	חוף	maa		N;IN+ESS;PL
לחוף	rantaan	חוף	ranta		N;IN+ALL;SG
לחוף	maihin	חוף	maa		N;IN+ALL;PL
החצר	pihan	החצר	piha	PROPN	N;GEN;SG
החצר	piha	החצר	piha	PROPN	N;NOM;SG
החצר	telakka	החצר	telakka	PROPN	N;NOM;SG
החצר	pihan	החצר	piha	PROPN	N;GEN;SG
החצר	piha	החצר	piha	PROPN	N;NOM;SG
באוויר	ilmassa	באוויר	ilma	PROPN	N;IN+ESS;SG
תקליטים	records	תקליט	records	N;MASC;PL	PROPN;NOM;SG
התנגד	vastustaa	התנגד	vastustaa	V;MASC;SG;3;PST	V;IND;SG;3;PRS;FIN;ACT
התנגד	vastusta	התנגד	vastustaa	V;MASC;SG;3;PST	N;PRT;SG
התנגד	vastustivat	התנגד	vastustaa	V;MASC;SG;3;PST	V;IND;PL;3;PST;FIN;ACT
לתפוס	juju	תפס	juju	V;NFIN;ACT	N;NOM;SG
לתפוס	saalis	תפס	saalis	V;NFIN;ACT	N;NOM;SG
לתפוס	catch	תפס	catch	V;NFIN;ACT	N;NOM;SG
לתפוס	kiinni	תפס	kiinni	V;NFIN;ACT	ADV
הדר	citrus	הדר	citrus	PROPN	N;NOM;SG
נפרדים	erikseen	נפרד	erikseen	V;MASC;PL;V.PTCP;MID	ADV
נפרדים	erilliset	נפרד	erillinen	V;MASC;PL;V.PTCP;MID	ADJ;NOM;PL
נפרדים	erillinen	נפרד	erillinen	V;MASC;PL;V.PTCP;MID	ADJ;NOM;SG
הסורי	syyria	הסורי	syyri	PROPN	N;NOM;SG
הסורי	syyrian	הסורי	syyri	PROPN	N;GEN;SG
מקביל	samanaikaisesti	הקביל	samanaikaisesti	V;MASC;SG;V.PTCP;ACT	ADV
מקביל	rinnakkain	הקביל	rinnakkain	V;MASC;SG;V.PTCP;ACT	ADV
זוהר	heh	זוהר	heh	PROPN	INTJ
זוהר	hehku	זוהר	hehku	PROPN	N;NOM;SG
מנהג	mukautettu	מנהג	mukauttaa		V;NOM;SG;V.PTCP;PASS
מרוקו	marokko	רוקו	marokko	PROPN	PROPN;NOM;SG
מרוקו	marokossa	רוקו	marokko	PROPN	PROPN;IN+ESS;SG
מרוקו	marokon	רוקו	marokko	PROPN	N;GEN;SG
שנתי	vuosittaiset	שנתי	vuosittainen	PROPN	ADJ;NOM;PL
שנתי	vuosittain	שנתי	vuosittain	PROPN	ADV
שנתי	vuosittainen	שנתי	vuosittainen	PROPN	ADJ;NOM;SG
שנתי	vuosittain	שנתי	vuosittain	PROPN	ADV
שנתי	vuotuinen	שנתי	vuotuinen	PROPN	ADJ;NOM;SG
שנתי	vuosittaiset	שנתי	vuosittainen	PROPN	ADJ;NOM;PL
שנתי	vuosittainen	שנתי	vuosittainen	PROPN	ADJ;NOM;SG
נקבר	haudattu	נקבר	haudata	V;MASC;SG;3;PST;MID	V;NOM;SG;V.PTCP;PASS
נקבר	haudattuna	נקבר	haudata	V;MASC;SG;3;PST;MID	V;FRML;SG;V.PTCP;PASS
נקבר	haudattiin	נקבר	haudata	V;MASC;SG;3;PST;MID	V;IND;PST;FIN;PASS
פו	puh	פו	puh		N;NOM;SG
פו	poe	פו	poe		N;NOM;SG
רכשה	saavutetut	רכש	saavuttaa	V;FEM;SG;3;PST;ACT	V;NOM;PL;V.PTCP;PASS
רכשה	hankittu	רכש	hankkia	V;FEM;SG;3;PST;ACT	V;NOM;SG;V.PTCP;PASS
האומה	kansakunta	האום	kansa#kunta	PROPN	N;NOM;SG
שבא	sheba	שבא	sheba		INTJ
איום	uhkauksia	איום	uhkaus	N;MASC;SG	N;PRT;PL
איום	uhat	איום	uhat	N;MASC;SG	N;NOM;PL
איום	uhkia	איום	uhka	N;MASC;SG	N;PRT;PL
איום	uhkaa	איום	uhata	N;MASC;SG	V;IND;SG;3;PRS;FIN;ACT
תותח	tykki	הותח	tykki	PROPN	N;NOM;SG
