din	vom	din	vom	ADP;ACC	
extins	ausgedehnt	extins	ausdehnen	ADJ;INDF;MASC;SG	V;V.PTCP
extins	verlängert	extins	verlängern	ADJ;INDF;MASC;SG	V;V.PTCP
extins	erweiterte	extins	erweitern	ADJ;INDF;MASC;SG	V;IND;SG;3;PST;FIN
extins	erweitert	extins	erweitern	ADJ;INDF;MASC;SG	V;V.PTCP
extins	ausgebaut	extins	ausbauen	ADJ;INDF;MASC;SG	V;V.PTCP
extins	erweiterte	extins	erweitern	ADJ;INDF;MASC;SG	V;IND;SG;3;PST;FIN
extins	expandiert	extins	expandieren	ADJ;INDF;MASC;SG	V;V.PTCP
utilizare	gebrauch	utilizare	gebrauch	N;INDF;FEM;SG	ADJ
utilizare	nutzung	utilizare	nutzung	N;INDF;FEM;SG	N;NOM;FEM;SG
utilizare	benutzen	utilizare	benutzen	N;INDF;FEM;SG	V;NFIN
utilizare	nutzung	utilizare	nutzung	N;INDF;FEM;SG	N;NOM;FEM;SG
utilizare	verwenden	utilizare	verwenden	N;INDF;FEM;SG	V;NFIN
utilizare	gebrauch	utilizare	gebrauch	N;INDF;FEM;SG	ADJ
atinge	touch	atinge	touch	V;IND;SG;3;PRS;FIN	
atinge	berührung	atinge	berührung	V;IND;SG;3;PRS;FIN	ADJ
atinge	tap	atinge	tap	V;IND;SG;3;PRS;FIN	
cifra	ziffer	cifră	ziffern	N;DEF;FEM;SG	
cifra	ziffern	cifră	ziffern	N;DEF;FEM;SG	
sănătate	gesundheit	sănătate	gesundheit	N;INDF;FEM;SG	
sănătate	gesundheitswesen	sănătate	gesundheitswesen	N;INDF;FEM;SG	ADJ
sănătate	gesundheitsschutz	sănătate	gesundheitsschutz	N;INDF;FEM;SG	ADJ
francis	franz	francis	franz	PROPN	PROPN;NOM;MASC;SG
francis	francis	francis	francis	PROPN	PROPN;NOM;MASC;SG
francis	franziskus	francis	franziskus	PROPN	PROPN;NOM;SG
alfonso	alfons	alfonso	alfons	PROPN	PROPN;NOM;MASC;SG
alfonso	alfonso	alfonso	alfonso	PROPN	PROPN;NOM;MASC;SG
orchestra	orchester	orchestră	orchester	N;DEF;FEM;SG	ADJ
orchestra	orchestra	orchestră	orchestra	N;DEF;FEM;SG	PROPN;NOM;SG
locotenent	lieutenant	locotenent	lieutenanen	N;INDF;MASC;SG	ADJ
locotenent	lt	locotenent	lt	N;INDF;MASC;SG	
locotenent	oberleutnant	locotenent	oberleutnant	N;INDF;MASC;SG	ADJ
locotenent	leutnant	locotenent	leutnant	N;INDF;MASC;SG	ADJ
iso	iso	iso	iso	N;INDF;MASC	
străini	ausländern	străin	ausländern	ADJ;INDF;MASC;PL	V;NFIN
străini	ausländer	străin	ausländer	ADJ;INDF;MASC;PL	
flori	blumen	floare	blum	N;INDF;FEM;PL	V;NFIN
experiență	erleben	experiență	erleben	N;INDF;FEM;SG	V;NFIN
experiență	erlebnisse	experiență	erlebnis	N;INDF;FEM;SG	ADJ;NOM;PL
experiență	erlebnis	experiență	erlebnis	N;INDF;FEM;SG	ADJ
experiență	erfahrung	experiență	erfahrung	N;INDF;FEM;SG	ADJ
experiență	erfahrungen	experiență	erfahrung	N;INDF;FEM;SG	V;NFIN
dispărut	verschollen	dispărea	verschollen	V;MASC;SG;V.PTCP	ADJ
legată	gebundene	lega	gebunden	ADJ;INDF;FEM;SG	ADJ;NOM;FEM;PL
legată	gebunden	lega	binden	ADJ;INDF;FEM;SG	V;V.PTCP
legată	gefesselt	lega	fesseln	ADJ;INDF;FEM;SG	V;V.PTCP
legată	gebundene	lega	gebunden	ADJ;INDF;FEM;SG	ADJ;NOM;FEM;PL
legată	gebunden	lega	binden	ADJ;INDF;FEM;SG	V;V.PTCP
legată	gefesselt	lega	fesseln	ADJ;INDF;FEM;SG	V;V.PTCP
legată	verknüpft	lega	verknüpfen	ADJ;INDF;FEM;SG	V;V.PTCP
picioare	füsse	picior	füssen	N;INDF;FEM;PL	
picioare	fuß	picior	faß	N;INDF;FEM;PL	ADJ
picioare	füße	picior	füß	N;INDF;FEM;PL	
picioare	füssen	picior	füssen	N;INDF;FEM;PL	
picioare	beine	picior	bein	N;INDF;FEM;PL	
picioare	beinen	picior	beinen	N;INDF;FEM;PL	V;NFIN
femeilor	frauen	femeie	frau	N;DEF;FEM;PL	V;NFIN
toma	toma	toma	toma	PROPN	PROPN;NOM;MASC;SG
toma	thomas	toma	thomas	PROPN	PROPN;NOM;MASC;SG
anjou	anjou	anjou	anjou	N;INDF;MASC;SG	PROPN;NOM;MASC;SG
das	das	das	der	N;INDF;MASC;SG	PRO;NOM;NEUT;SG
chimie	chemie	chimie	chemie	N;INDF;FEM;SG	N;NOM;FEM
manuel	manuel	manuel	manuel	PROPN	PROPN;NOM;SG
brian	brian	brian	brian	PROPN	PROPN;NOM;SG
propunerea	vorschlag	propunere	vorschlagen	N;DEF;FEM;SG	ADV
scrisoare	schreiben	scrisoare	schreiben	N;INDF;FEM;SG	V;NFIN
scrisoare	buchstaben	scrisoare	buchstaben	N;INDF;FEM;SG	V;NFIN
scrisoare	brief	scrisoare	brufen	N;INDF;FEM;SG	V;IND;SG;3;PST;FIN
scrisoare	buchstabe	scrisoare	buchstabe	N;INDF;FEM;SG	
clasică	klassik	clasic	klassik	ADJ;INDF;FEM;SG	
clasică	klassische	clasic	klassisch	ADJ;INDF;FEM;SG	ADJ;NOM;FEM;PL
clasică	klassischen	clasic	klassisch	ADJ;INDF;FEM;SG	ADJ;NOM;MASC;PL
clasică	klassik	clasic	klassik	ADJ;INDF;FEM;SG	
clasică	classic	clasic	classic	ADJ;INDF;FEM;SG	PROPN
clasică	klassische	clasic	klassisch	ADJ;INDF;FEM;SG	ADJ;NOM;FEM;PL
clasică	klassischen	clasic	klassisch	ADJ;INDF;FEM;SG	ADJ;NOM;MASC;PL
incluzând	einschließlich	include	einschließlich	V;V.MSDR	ADJ
incluzând	darunter	include	darunter	V;V.MSDR	ADV
incluzând	einschliesslich	include	einschliesslich	V;V.MSDR	ADJ
incluzând	inklusive	include	inklusive	V;V.MSDR	ADP
cand	wenn	cand	wenn		CONJ
cand	wann	cand	wann		ADV
oise	oise	ois	oise	N;INDF;FEM;SG	PROPN;NOM;SG
concerte	konzert	concert	konzert	N;INDF;FEM;PL	ADJ
concerte	konzerte	concert	konzern	N;INDF;FEM;PL	
concerte	konzerten	concert	konzern	N;INDF;FEM;PL	V;FIN
zid	pinnwand	zid	pinnwand	N;INDF;MASC;SG	
zid	mauern	zid	mauern	N;INDF;MASC;SG	V;NFIN
zid	mauer	zid	mauer	N;INDF;MASC;SG	
critice	kritisches	critic	kritisch	ADJ;INDF;FEM;PL	ADJ;NOM;NEUT;SG
executat	hinrichten	executa	hinrichten	ADJ;INDF;MASC;SG	V;NFIN
executat	ausgeführt	executa	ausführen	ADJ;INDF;MASC;SG	V;V.PTCP
executat	hingerichtet	executa	hinrichten	ADJ;INDF;MASC;SG	V;V.PTCP
suprem	supreme	suprem	supreme	ADJ;INDF;MASC;SG	PROPN;NOM;SG
suprem	höchste	suprem	hoch	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;PL
festival	festival	festival	festival	N;INDF;MASC;SG	PROPN;NOM;NEUT;SG
festival	festspiele	festival	festspiel	N;INDF;MASC;SG	
filmele	kino	filme	kino	N;DEF;FEM;PL	N;NOM;NEUT;SG
filmele	filme	filme	filmen	N;DEF;FEM;PL	
filmele	kinos	filme	kinos	N;DEF;FEM;PL	
birmania	burma	birmanie	burma	PROPN	PROPN;NOM;SG
birmania	birma	birmanie	birma	PROPN	PROPN;NOM;MASC;SG
birmania	myanmar	birmanie	myanmar	PROPN	PROPN;NOM;SG
birmania	myanmar	birmanie	myanmar	PROPN	PROPN;NOM;SG
metodă	methode	metodă	methode	N;INDF;FEM;SG	
metodă	verfahren	metodă	verfahren	N;INDF;FEM;SG	V;NFIN
impact	impact	impact	impact	N;INDF;MASC;SG	PROPN
impact	auswirkungen	impact	auswirkingen	N;INDF;MASC;SG	V;NFIN
impact	einfluss	impact	einfluß	N;INDF;MASC;SG	ADJ
impact	reichweite	impact	reichweit	N;INDF;MASC;SG	ADJ;NOM
impact	erreiche	impact	erreichen	N;INDF;MASC;SG	V;IND;SG;3;PRS;FIN
impact	reach	impact	reach	N;INDF;MASC;SG	ADJ
impact	erreichen	impact	erreichen	N;INDF;MASC;SG	V;NFIN
buna	gute	bun	gut	ADJ;DEF;FEM;SG	ADJ;NOM;SG
buna	guter	bun	gut	ADJ;DEF;FEM;SG	ADJ;NOM;MASC
buna	gutes	bun	gut	ADJ;DEF;FEM;SG	ADJ;NOM;NEUT;SG
religia	religion	religie	religion	N;DEF;FEM;SG	PROPN
religia	religionen	religie	religion	N;DEF;FEM;SG	N;NOM;PL
jurnalist	journalist	jurnalist	journalist	N;INDF;MASC;SG	ADJ
jurnalist	journalistin	jurnalist	journalistin	N;INDF;MASC;SG	ADJ
perfect	perfekt	perfect	perfekt	ADV	ADJ
perfect	perfekte	perfect	perfekt	ADV	ADJ;NOM;SG
perfect	perfekten	perfect	perfekt	ADV	ADJ
perfect	perfekter	perfect	perfekt	ADV	ADJ
perfect	perfect	perfect	perfecen	ADV	PROPN
hun	hun	hun	hun	N;INDF;MASC;SG	
jules	jules	jules	jules	PROPN	PROPN;NOM;MASC;SG
majore	major	major	major	ADJ;INDF;FEM;PL	PROPN
femeile	frauen	femeie	frau	N;DEF;FEM;PL	V;NFIN
descoperirea	entdecken	descoperire	entdecken	N;DEF;FEM;SG	V;NFIN
descoperirea	entdeckungen	descoperire	entdeckingen	N;DEF;FEM;SG	V;NFIN
descoperirea	entdeckungsreise	descoperire	entdeckungsreise	N;DEF;FEM;SG	;SG
descoperirea	discovery	descoperire	discovery	N;DEF;FEM;SG	
roluri	rollen	rol	roll	N;INDF;FEM;PL	V;NFIN
roluri	rolle	rol	roll	N;INDF;FEM;PL	N;NOM;FEM;SG
roluri	funktionen	rol	funktionen	N;INDF;FEM;PL	V;NFIN
roluri	aufgaben	rol	aufgeben	N;INDF;FEM;PL	V;NFIN
obiectiv	objektiv	obiectiv	objektiv	N;INDF;MASC;SG	ADJ
obiectiv	zielsetzung	obiectiv	zielsetzung	N;INDF;MASC;SG	ADJ
obiectiv	zielsetzung	obiectiv	zielsetzung	N;INDF;MASC;SG	ADJ
hotel	hotelzimmer	hotel	hotelzimmer	N;INDF;MASC;SG	
izvor	frühling	izvor	frühling	N;INDF;MASC;SG	ADJ
izvor	frühjahr	izvor	frühjahr	N;INDF;MASC;SG	ADV
izvor	frühlings	izvor	frühlings	N;INDF;MASC;SG	
izvor	spring	izvor	springen	N;INDF;MASC;SG	PROPN
bourbon	bourbon	bourbon	bourbon	N;INDF;MASC;SG	PROPN;NOM;MASC;SG
polonezi	polen	polonez	polen	N;INDF;MASC;PL	
polonezi	stöcke	polonez	stock	N;INDF;MASC;PL	
polonezi	stangen	polonez	stehen	N;INDF;MASC;PL	V;NFIN
polonezi	pole	polonez	polen	N;INDF;MASC;PL	
cehia	tschechien	cehi	tschechen	PROPN	ADJ
cehia	tschechische	cehi	tschechisch	PROPN	ADJ;NOM;FEM;PL
cehia	czech	cehi	czech	PROPN	PROPN;SG
cehia	tschechischen	cehi	tschechisch	PROPN	ADJ;NOM;MASC;PL
cehia	tschechisch	cehi	tschechisch	PROPN	ADJ
trimite	schick	trimite	schick	V;IND;SG;3;PRS;FIN	ADJ
scriitorul	schriftsteller	scriitor	schriftsteller	N;DEF;MASC;SG	ADJ
scriitorul	verfasser	scriitor	verfasser	N;DEF;MASC;SG	
scriitorul	autorin	scriitor	autorin	N;DEF;MASC;SG	PROPN
scriitorul	schriftstellerin	scriitor	schriftstellerin	N;DEF;MASC;SG	ADJ;NOM;FEM
bruxelles	brüssel	bruxelles	brüssel	PROPN	PROPN;NOM;NEUT;SG
caragiale	caragiale	caragial	caragiale	N;INDF;MASC;SG	ADJ;NOM;FEM;PL
univers	universums	univers	universums	N;INDF;MASC;SG	PROPN
univers	grundgesamtheit	univers	grundgesamtheit	N;INDF;MASC;SG	ADJ;NOM;SG
univers	weltall	univers	weltall	N;INDF;MASC;SG	
univers	universum	univers	universum	N;INDF;MASC;SG	ADV
cântat	sang	cânta	singen	ADJ;INDF;MASC;SG	V;IND;SG;3;PST;FIN
cântat	gesungen	cânta	singen	ADJ;INDF;MASC;SG	V;V.PTCP
cântat	sangen	cânta	singen	ADJ;INDF;MASC;SG	V;FIN
cântat	gesungen	cânta	singen	ADJ;INDF;MASC;SG	V;V.PTCP
cântat	sung	cânta	sungen	ADJ;INDF;MASC;SG	
europeni	europäischen	european	europäisch	ADJ;INDF;MASC;PL	ADJ;NOM;SG
europeni	europäisches	european	europäisch	ADJ;INDF;MASC;PL	ADJ;NOM;NEUT;SG
critici	kritisiert	critică	kritisieren	N;INDF;MASC;PL	V;V.PTCP
critici	kritiken	critică	kritik	N;INDF;MASC;PL	ADJ;PL
critici	kritisieren	critică	kritisieren	N;INDF;MASC;PL	V;NFIN
critici	kritiker	critică	kritik	N;INDF;MASC;PL	ADJ
critici	kritikern	critică	kritikern	N;INDF;MASC;PL	ADJ
critici	kritiken	critică	kritik	N;INDF;MASC;PL	ADJ;PL
religios	religiöse	religios	religiös	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;PL
religios	religionen	religios	religion	ADJ;INDF;MASC;SG	N;NOM;PL
misiunea	leitbild	misiune	leitbild	N;DEF;FEM;SG	
misiunea	aufgabe	misiune	aufgaben	N;DEF;FEM;SG	N;NOM;FEM;SG
misiunea	mission	misiune	mission	N;DEF;FEM;SG	
misiunea	missionen	misiune	missionen	N;DEF;FEM;SG	N;NOM;FEM;PL
antonescu	antonescu	antonescu	antonescu	PROPN	PROPN;NOM;MASC;SG
motivul	motive	motiv	motiv	N;DEF;MASC;SG	ADJ;NOM;PL
motivul	motiv	motiv	motiv	N;DEF;MASC;SG	ADJ
motivul	grund	motiv	grund	N;DEF;MASC;SG	ADV
motivul	vernunft	motiv	vernunft	N;DEF;MASC;SG	
ucraineni	ukrainer	ucrainean	ukrainer	N;INDF;MASC;PL	ADJ
credință	glaube	credință	glauben	N;INDF;FEM;SG	
credință	vertrauen	credință	vertrauen	N;INDF;FEM;SG	V;NFIN
credință	glauben	credință	glauben	N;INDF;FEM;SG	V;NFIN
credință	glaubens	credință	glaubens	N;INDF;FEM;SG	N;NOM;NEUT;PL
creek	creek	creeke	creek	PROPN	PROPN
parc	parc	parc	parc	N;INDF;MASC;SG	PROPN;SG
parc	freizeitpark	parc	freizeitpark	N;INDF;MASC;SG	PROPN
parc	park	parc	park	N;INDF;MASC;SG	PROPN;NOM;SG
parc	naturpark	parc	naturpark	N;INDF;MASC;SG	PROPN
parc	nationalpark	parc	nationalpark	N;INDF;MASC;SG	ADJ
context	kontext	context	kontext	N;INDF;MASC;SG	ADJ
valeriu	valeriu	valeriu	valeriu	PROPN	
resurse	ressource	resursă	ressource	N;INDF;FEM;PL	
resurse	informationsquelle	resursă	informationsquelle	N;INDF;FEM;PL	ADJ;NOM;FEM;SG
resurse	ressourcen	resursă	ressourc	N;INDF;FEM;PL	V;NFIN
resurse	betriebsmittel	resursă	betriebsmittel	N;INDF;FEM;PL	PROPN
resurse	mittel	resursă	mittel	N;INDF;FEM;PL	ADV
resurse	ressourcen	resursă	ressourc	N;INDF;FEM;PL	V;NFIN
gaz	gas	gaz	gesen	N;INDF;MASC;SG	
gaz	erdgas	gaz	erdgas	N;INDF;MASC;SG	
gaz	gaz	gaz	gaz	N;INDF;MASC;SG	PROPN;NOM;SG
părinți	eltern	părinte	eltern	N;INDF;MASC;PL	
ebraică	hebräische	ebraic	hebräisch	N;INDF;FEM;SG	ADJ;NOM;FEM;PL
ebraică	hebräisch	ebraic	hebräisch	N;INDF;FEM;SG	ADJ
arhitectura	architektur	arhitectură	architektur	N;DEF;FEM;SG	PROPN
analiza	analytik	analiză	analytik	N;DEF;FEM;SG	PROPN
analiza	analyse	analiză	analyse	N;DEF;FEM;SG	N;NOM;FEM;SG
analiza	analysen	analiză	analyse	N;DEF;FEM;SG	V;NFIN
planurile	pläne	plan	pläne	N;DEF;FEM;PL	N;NOM;MASC;PL
planurile	planungen	plan	planung	N;DEF;FEM;PL	V;NFIN
planurile	plänen	plan	plänen	N;DEF;FEM;PL	V;NFIN
succesul	erfolg	succes	erfolg	N;DEF;MASC;SG	ADJ
succesul	erfolgs	succes	Erfolg	N;DEF;MASC;SG	
succesul	erfolgreich	succes	erfolgreich	N;DEF;MASC;SG	ADJ
succesul	erfolgsgeschichte	succes	erfolgsgeschichte	N;DEF;MASC;SG	ADJ;NOM;FEM;PL
succesul	erfolge	succes	erfolge	N;DEF;MASC;SG	N;NOM;FEM;PL
vorbe	worte	vorbă	wort	N;INDF;FEM;PL	
vorbe	wörter	vorbă	wört	N;INDF;FEM;PL	
vorbe	worten	vorbă	worten	N;INDF;FEM;PL	V;NFIN
zero	zero	zero	zero	NUM;PL	
zero	null	zero	null	NUM;PL	
canal	kanal	canal	kanal	N;INDF;MASC;SG	ADV
canal	canal	canal	canal	N;INDF;MASC;SG	PROPN;NOM;SG
canal	kanals	canal	kanals	N;INDF;MASC;SG	ADV
canal	kanal	canal	kanal	N;INDF;MASC;SG	ADV
canal	kanäle	canal	kanal	N;INDF;MASC;SG	
canal	sender	canal	sender	N;INDF;MASC;SG	
canal	channel	canal	channel	N;INDF;MASC;SG	PROPN;NOM;SG
specifică	spezifisch	specifica	spezifisch	V;IND;SG;3;PST;FIN	ADJ
specifică	spezielle	specifica	speziell	V;IND;SG;3;PST;FIN	ADJ;NOM;FEM;PL
specifică	spezifischen	specifica	spezifisch	V;IND;SG;3;PST;FIN	ADJ
specifică	spezifische	specifica	spezifisch	V;IND;SG;3;PST;FIN	ADJ;NOM;FEM;PL
înregistrare	aufzeichnen	înregistrare	aufzeichnen	N;INDF;FEM;SG	V;NFIN
înregistrare	aufnehmen	înregistrare	aufnehmen	N;INDF;FEM;SG	V;NFIN
înregistrare	aufnahme	înregistrare	aufnehmen	N;INDF;FEM;SG	
înregistrare	aufnahmen	înregistrare	aufnehmen	N;INDF;FEM;SG	V;IND;PL;3;PST;FIN
înregistrare	aufzeichnung	înregistrare	aufzeichnung	N;INDF;FEM;SG	N;NOM;FEM;SG
înregistrare	datensatz	înregistrare	datensatz	N;INDF;FEM;SG	ADJ
înregistrare	rekord	înregistrare	rekord	N;INDF;FEM;SG	
înregistrare	aufnehmen	înregistrare	aufnehmen	N;INDF;FEM;SG	V;NFIN
înregistrare	aufzeichnung	înregistrare	aufzeichnung	N;INDF;FEM;SG	N;NOM;FEM;SG
înregistrare	record	înregistrare	record	N;INDF;FEM;SG	PROPN;NOM;SG
înregistrare	anmeldung	înregistrare	anmeldung	N;INDF;FEM;SG	ADJ
înregistrare	eintragung	înregistrare	eintragung	N;INDF;FEM;SG	ADJ
înregistrare	registrierung	înregistrare	Registrierung	N;INDF;FEM;SG	ADJ
înregistrare	einschreibung	înregistrare	einschreibung	N;INDF;FEM;SG	ADJ
influențat	beeinflusst	influența	beeinflussen	ADJ;INDF;MASC;SG	V;V.PTCP
influențat	beeinflußt	influența	beeinflußen	ADJ;INDF;MASC;SG	V;V.PTCP
convins	überzeugte	convinge	überzeugen	ADJ;INDF;MASC;SG	V;IND;SG;3;PST;FIN
convins	überreden	convinge	überreden	ADJ;INDF;MASC;SG	V;NFIN
convins	überredet	convinge	überreden	ADJ;INDF;MASC;SG	V;V.PTCP
convins	überzeugte	convinge	überzeugen	ADJ;INDF;MASC;SG	V;IND;SG;3;PST;FIN
convins	überzeugten	convinge	überzeugt	ADJ;INDF;MASC;SG	V;IND;PL;3;PST;FIN
greci	griechen	grec	griechen	N;INDF;MASC;PL	
greci	grieche	grec	griech	N;INDF;MASC;PL	
greci	griechischen	grec	griechisch	N;INDF;MASC;PL	ADJ;NOM;PL
greci	griechen	grec	griechen	N;INDF;MASC;PL	
greci	grieche	grec	griech	N;INDF;MASC;PL	
greci	griechisch	grec	griechisch	N;INDF;MASC;PL	ADJ
greci	griechische	grec	griechisch	N;INDF;MASC;PL	ADJ;NOM;FEM;PL
sergiu	sergiu	sergiu	sergiu	PROPN	PROPN;NOM;MASC;SG
acuzat	beschuldigte	acuza	beschuldigen	ADJ;INDF;MASC;SG	V;IND;SG;3;PST;FIN
acuzat	angeklagt	acuza	anklagen	ADJ;INDF;MASC;SG	V;V.PTCP
acuzat	beschuldigt	acuza	beschuldigen	ADJ;INDF;MASC;SG	V;V.PTCP
acuzat	beklagte	acuza	beklagen	ADJ;INDF;MASC;SG	V;IND;SG;3;PST;FIN
acuzat	beklagten	acuza	beklagen	ADJ;INDF;MASC;SG	V;IND;PL;3;PST;FIN
isus	herrgott	isus	herrgoten	PROPN	
isus	jesu	isus	jesu	PROPN	PROPN;NOM;MASC;SG
isus	jesus	isus	jesus	PROPN	PROPN;NOM;MASC;SG
calif	kalif	calif	kalif	N;INDF;MASC;SG	PROPN;NOM;SG
dance	dance	dance	dance		PROPN
dance	tanzen	dance	tanzen		V;NFIN
dance	tanze	dance	tanzen		V;IND;SG;3;FIN
petersburg	petersburg	petersburge	petersburg	N;INDF;MASC;SG	PROPN
variantă	varianten	variantă	variant	N;INDF;FEM;SG	V;NFIN
variantă	variante	variantă	variant	N;INDF;FEM;SG	ADJ;NOM;FEM;SG
instrumente	instrumente	instrument	instrument	N;INDF;FEM;PL	ADJ;PL
instrumente	hilfsmittel	instrument	hilfsmittel	N;INDF;FEM;PL	ADJ
instrumente	werkzeugen	instrument	werkzeugen	N;INDF;FEM;PL	V;NFIN
instrumente	werkzeug	instrument	werkzeug	N;INDF;FEM;PL	N;NOM;SG
instrumente	instrumente	instrument	instrument	N;INDF;FEM;PL	ADJ;PL
cronică	chronischen	cronică	chronisch	N;INDF;FEM;SG	ADJ
cronică	chronisch	cronică	chronisch	N;INDF;FEM;SG	ADJ
cronică	chronischer	cronică	chronisch	N;INDF;FEM;SG	ADJ
cronică	chronische	cronică	chronisch	N;INDF;FEM;SG	ADJ;NOM;FEM;PL
clasă	klasse	clasă	klasse	N;INDF;FEM;SG	ADJ
clasă	baureihe	clasă	baureihe	N;INDF;FEM;SG	ADJ;NOM;FEM;SG
clasă	klassen	clasă	klassen	N;INDF;FEM;SG	N;NOM;PL
drumuri	strassen	drum	strassen	N;INDF;FEM;PL	V;NFIN
drumuri	straßenverkehr	drum	straßenverkehr	N;INDF;FEM;PL	ADJ
drumuri	straße	drum	straß	N;INDF;FEM;PL	ADJ
variante	varianten	variantă	variant	N;INDF;FEM;PL	V;NFIN
variante	variante	variantă	variant	N;INDF;FEM;PL	ADJ;NOM;FEM;SG
variante	varianten	variantă	variant	N;INDF;FEM;PL	V;NFIN
stephen	stephen	stephen	stephen	PROPN	PROPN
stephen	stephan	stephen	stephan	PROPN	PROPN;NOM;MASC;SG
medicală	medizinische	medical	medizinisch	ADJ;INDF;FEM;SG	ADJ;NOM;FEM;PL
medicală	arzt	medical	arzen	ADJ;INDF;FEM;SG	N;SG
medicală	medizin	medical	medizin	ADJ;INDF;FEM;SG	N;NOM;SG
creștină	christliche	creștină	christlich	ADJ;INDF;FEM;SG	ADJ;NOM;FEM;PL
creștină	christian	creștină	christian	ADJ;INDF;FEM;SG	PROPN;NOM;MASC;SG
creștină	christ	creștină	christ	ADJ;INDF;FEM;SG	PROPN
medicale	arzt	medical	arzen	ADJ;INDF;FEM;PL	N;SG
medicale	medizin	medical	medizin	ADJ;INDF;FEM;PL	N;NOM;SG
conducători	herrscher	conducător	herrscher	N;INDF;MASC;PL	
conducători	machthaber	conducător	machthaber	N;INDF;MASC;PL	
conducători	führungskräfte	conducător	führungskräfte	N;INDF;MASC;PL	ADJ;NOM;PL
conducători	führer	conducător	führer	N;INDF;MASC;PL	
conducători	anführer	conducător	anführer	N;INDF;MASC;PL	ADJ
conducători	führung	conducător	führung	N;INDF;MASC;PL	N;NOM;FEM;SG
inițială	anfängliche	inițial	anfänglich	ADJ;INDF;FEM;SG	ADJ;NOM;FEM;PL
principiul	grundsatz	principiu	grundsatz	N;DEF;MASC;SG	ADV
principiul	prinzip	principiu	prinzip	N;DEF;MASC;SG	ADJ
mormântul	mausoleum	mormânt	mausoleum	N;DEF;MASC;SG	N;NOM;NEUT;SG
mormântul	grab	mormânt	grab	N;DEF;MASC;SG	N;NOM;NEUT;SG
mormântul	gruft	mormânt	grafen	N;DEF;MASC;SG	
mormântul	grabmal	mormânt	grabmal	N;DEF;MASC;SG	N;NOM;SG
turism	fremdenverkehr	turism	fremdenverkehr	N;INDF;MASC;SG	ADJ
turism	tourismus	turism	tourismus	N;INDF;MASC;SG	ADV
turism	touristik	turism	touristik	N;INDF;MASC;SG	ADJ
bisericile	kirche	biserică	kirche	N;DEF;FEM;PL	
alexandra	alexandra	alexandra	alexandra	PROPN	PROPN;NOM;SG
traduceri	übersetzung	traducere	übersetzung	N;INDF;FEM;PL	ADJ
traduceri	übersetzungen	traducere	übersetzingen	N;INDF;FEM;PL	V;NFIN
petrescu	petrescu	petrescu	petrescu	PROPN	
frumoase	schönste	frumos	schön	ADJ;INDF;FEM;PL	ADJ;NOM;FEM;SG
bernard	bernard	bernard	bernerd	PROPN	PROPN
bernard	bernhard	bernard	bernhard	PROPN	PROPN;NOM;MASC;SG
modele	vorbilder	model	vorbild	N;INDF;FEM;PL	ADJ
modele	modell	model	modell	N;INDF;FEM;PL	ADJ
modele	templates	model	templat	N;INDF;FEM;PL	N;NOM;NEUT;SG
modele	schablonen	model	schablonen	N;INDF;FEM;PL	V;NFIN
modele	schablone	model	schablone	N;INDF;FEM;PL	ADJ;NOM;FEM;PL
modele	vorlagen	model	vorliegen	N;INDF;FEM;PL	V;NFIN
modele	vorlage	model	vorlagen	N;INDF;FEM;PL	
tulcea	tulcea	tulcea	tulcea	N;DEF;FEM;SG	PROPN
andré	andre	andré	andre	PROPN	
andré	andré	andré	andré	PROPN	PROPN;NOM;MASC;SG
andré	andre	andré	andre	PROPN	
andré	andré	andré	andré	PROPN	PROPN;NOM;MASC;SG
ardenne	ardenne	ardenne	ardenn		PROPN;NOM;SG
efectul	effekte	efect	effekt	N;DEF;MASC;SG	N;NOM;PL
efectul	wirkung	efect	wirkung	N;DEF;MASC;SG	N;NOM;FEM;SG
efectul	auswirkungen	efect	auswirkingen	N;DEF;MASC;SG	V;NFIN
ofițeri	amtsträger	ofițer	amtsträger	N;INDF;MASC;PL	ADJ
ofițeri	offiziere	ofițer	offizieren	N;INDF;MASC;PL	
solar	solarenergie	solar	solarenergie	N;INDF;MASC;SG	ADJ
solar	solarzellen	solar	solarzell	N;INDF;MASC;SG	N;NOM;FEM;PL
solar	solar	solar	solar	N;INDF;MASC;SG	
solar	sonnenenergie	solar	sonnenenergie	N;INDF;MASC;SG	ADJ
candidat	kandidaten	candidat	kandidat	N;INDF;MASC;SG	N;NOM;PL
candidat	bewerber	candidat	bewerber	N;INDF;MASC;SG	
candidat	anwärter	candidat	anwärter	N;INDF;MASC;SG	ADJ
insecte	insekten	insect	insekt	N;INDF;FEM;PL	V;NFIN
insecte	fehler	insect	fehler	N;INDF;FEM;PL	ADJ
insecte	insekten	insect	insekt	N;INDF;FEM;PL	V;NFIN
insecte	käfer	insect	käfer	N;INDF;FEM;PL	
corespondent	korrespondenten	corespondent	korrespondent	ADJ;INDF;MASC;SG	V;IND;PL;3;FIN
federal	federal	federal	federal	ADJ;INDF;MASC;SG	PROPN
federal	bundes	federal	bund	ADJ;INDF;MASC;SG	
constantinescu	constantinescu	constantinescu	constantinescu	PROPN	ADJ
curte	hof	curte	hof	N;INDF;FEM;SG	
curte	innenhof	curte	innenhof	N;INDF;FEM;SG	ADV
