til	untuk	til	untuk	ADV	ADP
eric	eric	eric	eric		PROPN
manager	manager	manager	manager	N;INDF;MASC+FEM;SG	PROPN
overvejende	didominasi	overveje	didominasi	ADJ	V;SG;PASS
sex	sex	sex	sex	N;INDF;MASC+FEM;SG	PROPN
førende	memimpin	førende	menpimpin	ADJ	V;SG;ACT
førende	terkemuka	førende	terkemuka	ADJ	N;SG;PASS
beskrev	dijelaskan	beskrive	dijelaskan	V;IND;PST;FIN;ACT	V;SG;PASS
beskrev	digambarkan	beskrive	digambarkan	V;IND;PST;FIN;ACT	V;SG;PASS
beskrev	diterangkan	beskrive	diterangkan	V;IND;PST;FIN;ACT	V;SG;PASS
vilde	wild	vild	wild	ADJ;PL	PROPN
vilde	liar	vild	liar	ADJ;PL	N;SG
vilde	biadab	vild	biadab	ADJ;PL	ADJ;SG
cambridge	cambridge	cambridge	cambridge	N;INDF;MASC+FEM;SG	PROPN
kemi	chemistry	kemi	chemistry	N;INDF;MASC+FEM;SG	PROPN
langsomt	slow	langsomt	slow	ADV	PROPN
langsomt	lambat	langsomt	lambat	ADV	ADJ;SG
langsomt	lamban	langsomt	lamban	ADV	ADJ;SG
rolling	rolling	rolling	rolling	N;INDF;MASC+FEM;SG	PROPN
rolling	bergulir	rolling	bergulir	N;INDF;MASC+FEM;SG	V;SG;ACT
rolling	berguling	rolling	berguling	N;INDF;MASC+FEM;SG	V;SG;ACT
offentligt	publik	offentligt	publik	ADV	N
offentligt	public	offentligt	public	ADV	PROPN
offentligt	publik	offentligt	publik	ADV	N
für	für	für	für		PROPN
skove	woods	skov	woods	N;INDF;MASC+FEM;PL	PROPN
skove	hutan	skov	hutan	N;INDF;MASC+FEM;PL	N;SG
skove	hutan	skov	hutan	N;INDF;MASC+FEM;PL	N;SG
skove	hutan	skov	hutan	N;INDF;MASC+FEM;PL	N;SG
skove	forest	skov	forest	N;INDF;MASC+FEM;PL	PROPN
jernbanen	railway	jernban	railway	N;DEF;MASC+FEM;SG	PROPN
jernbanen	railroad	jernban	railroad	N;DEF;MASC+FEM;SG	PROPN
frederiksborg	frederiksborg	frederiksborg	frederiksborg	N;INDF;NEUT;SG	PROPN
navy	navy	navy	navy		PROPN
hjalp	terbantu	hjælpe	terbantu	V;IND;PST;FIN;ACT	V;SG;PASS
hjalp	dibantu	hjælpe	dibantu	V;IND;PST;FIN;ACT	V;SG;PASS
len	len	len	len		PROPN
tilladt	resmi	tillade	resmi	V;INDF;SG;PST;V.PTCP	ADJ;SG
milliarder	milyar	milliard	milyar	N;INDF;MASC+FEM;PL	PROPN
milliarder	miliaran	milliard	miliaran	N;INDF;MASC+FEM;PL	N;SG
milliarder	milyaran	milliard	milyaran	N;INDF;MASC+FEM;PL	PROPN
besat	kesurupan	besætte	kesurupan	V;INDF;SG;PST;V.PTCP	N;SG
besat	kerasukan	besætte	kerasukan	V;INDF;SG;PST;V.PTCP	N;SG
besat	pendudukan	besætte	pendudukan	V;INDF;SG;PST;V.PTCP	N;SG
stone	batu	stone	batu		N;SG
stone	stone	stone	stone		PROPN
dårlig	bad	dårlig	bad	ADJ;INDF;MASC+FEM;SG	PROPN
steg	rose	stige	rose	V;IND;PST;FIN;ACT	PROPN
steg	mawar	stige	mawar	V;IND;PST;FIN;ACT	N;SG
musikalske	musik	musikalsk	musik	ADJ;PL	N;SG
musikalske	musikal	musikalsk	musikal	ADJ;PL	N
musikalske	musical	musikalsk	musical	ADJ;PL	PROPN
theodor	theodor	theodor	theodor	N;INDF;MASC+FEM;SG	PROPN
kratere	kawah	krater	kawah	N;INDF;NEUT;PL	N;SG
juridisk	hukum	juridisk	hukum	ADJ;INDF;SG	N;SG;ACT
sports	olahraga	sports	olahraga		N;SG
sports	sports	sports	sports		PROPN
fans	fans	fans	fans	N;INDF;MASC+FEM;PL	PROPN
fans	penggemar	fans	pengemar	N;INDF;MASC+FEM;PL	N;SG
kolde	cold	kold	cold	ADJ;PL	PROPN
kolde	kedinginan	kold	kedinginan	ADJ;PL	N;SG
kolde	dingin	kold	dingin	ADJ;PL	PROPN;SG
deler	sharing	dele	sharing	V;IND;PRS;FIN;ACT	PROPN
deler	share	dele	share	V;IND;PRS;FIN;ACT	PROPN
riget	reich	rige	reich	N;DEF;NEUT;SG	PROPN
halvt	setengahnya	halv	setengah	ADJ;INDF;NEUT;SG	N;SG
halvt	half	halv	half	ADJ;INDF;NEUT;SG	PROPN
malerier	lukisan	maleri	lukisan	N;INDF;NEUT;PL	N;SG
hessen	hesse	hesse	hesse		PROPN
islam	islam	islam	islam	N;INDF;MASC+FEM;SG	PROPN;SG
foreslået	saran	foreslå	saran	V;INDF;SG;PST;V.PTCP	N;SG
rigtigt	kanan	rigtigt	kanan	ADV	N;SG
rigtigt	benar	rigtigt	benar	ADV	ADJ;SG
rigtigt	right	rigtigt	right	ADV	PROPN
rigtigt	benar	rigtigt	benar	ADV	ADJ;SG
rigtigt	true	rigtigt	true	ADV	PROPN
iran	iran	iran	iran	PROPN	PROPN
iran	banten	iran	banten	PROPN	PROPN
bevarede	dipelihara	bevare	dipelihara	V;PL;PST;V.PTCP	V;SG;PASS
bevarede	dikelola	bevare	dikelola	V;PL;PST;V.PTCP	V;SG;PASS
bevarede	dipertahankan	bevare	dipertahankan	V;PL;PST;V.PTCP	V;SG;PASS
bevarede	dipelihara	bevare	dipelihara	V;PL;PST;V.PTCP	V;SG;PASS
bevarede	diawetkan	bevare	diawetkan	V;PL;PST;V.PTCP	V;SG;PASS
bevarede	dipertahankan	bevare	dipertahankan	V;PL;PST;V.PTCP	V;SG;PASS
bevarede	dipertahankan	bevare	dipertahankan	V;PL;PST;V.PTCP	V;SG;PASS
kristen	christian	kristen	christian	ADJ;INDF;MASC+FEM;SG	PROPN
kristen	kristiani	kristen	kristiani	ADJ;INDF;MASC+FEM;SG	PROPN;SG
kristen	kristen	kristen	kristen	ADJ;INDF;MASC+FEM;SG	PROPN;SG
drive	kandar	drive	kandar	N;INDF;MASC+FEM;SG	PROPN
drive	mengemudi	drive	menkemudi	N;INDF;MASC+FEM;SG	V;SG;ACT
drive	drive	drive	drive	N;INDF;MASC+FEM;SG	PROPN
junior	yunior	junior	yunior	N;INDF;MASC+FEM;SG	PROPN
junior	junior	junior	junior	N;INDF;MASC+FEM;SG	PROPN
junior	smp	junior	smp	N;INDF;MASC+FEM;SG	PROPN;SG
mulig	mungkin	mulig	mungkin	ADJ;INDF;MASC+FEM;SG	ADV
mulig	kemungkinan	mulig	kemungkinan	ADJ;INDF;MASC+FEM;SG	N;SG
mulig	dimungkinkan	mulig	dimungkinkan	ADJ;INDF;MASC+FEM;SG	V;SG;ACT
fod	foot	fod	foot	N;INDF;MASC+FEM;SG	PROPN
fod	feet	fod	feet	N;INDF;MASC+FEM;SG	PROPN
halv	setengahnya	halv	setengah	ADJ;INDF;MASC+FEM;SG	N;SG
halv	half	halv	half	ADJ;INDF;MASC+FEM;SG	PROPN
herman	herman	herman	herman		PROPN
kortere	pendek	kort	pendek	ADJ;CMPR	ADJ;SG
fyldt	kekenyangan	fylde	kekenyangan	V;INDF;SG;PST;V.PTCP	N;SG
jim	jim	jim	jim	PROPN	PROPN
midtbane	midfield	midtbane	midfield	N;INDF;MASC+FEM;SG	PROPN
forbinder	terhubung	forbinder	terhubung	V;IND;PRS;FIN;ACT	V;SG;PASS
ægte	real	ægte	real	ADJ	PROPN
ægte	ril	ægte	ril	ADJ	PROPN
ægte	riil	ægte	riil	ADJ	PROPN;SG
ægte	autentik	ægte	autentik	ADJ	N;SG
ægte	otentik	ægte	otentik	ADJ	N;SG
ægte	authentic	ægte	authentic	ADJ	PROPN
ægte	genuine	ægte	genuine	ADJ	PROPN
styret	hidayah	styre	hidayah	V;INDF;SG;PST;V.PTCP	N;SG
styret	rezim	styre	rezim	V;INDF;SG;PST;V.PTCP	N;SG
job	job	job	job	N;INDF;NEUT;SG	PROPN
job	ayub	job	ayub	N;INDF;NEUT;SG	PROPN;SG
golden	golden	gold	golden	N;DEF;MASC+FEM;SG	PROPN
følte	dirasakan	føle	dirasakan	V;IND;PST;FIN;ACT	V;SG;PASS
morgen	morning	morgen	morning	N;INDF;MASC+FEM;SG	PROPN
nationalteam	nationalteam	nationalteam	nationalteam	ADJ;PL	N
kevin	kevin	kevin	kevin	PROPN	PROPN
fængslet	dipenjarakan	fængsel	dipenjarakan	N;DEF;NEUT;SG	V;SG;PASS
fængslet	dipenjara	fængsel	dipenjara	N;DEF;NEUT;SG	V;SG;PASS
fængslet	terpenjara	fængsel	terpenjara	N;DEF;NEUT;SG	V;SG;PASS
fængslet	prison	fængsel	prison	N;DEF;NEUT;SG	PROPN
frivillige	relawan	frivillig	relawan	ADJ;PL	N;SG
frivillige	sukarelawan	frivillig	sukarelawan	ADJ;PL	N;MASC;SG
frivillige	sukarela	frivillig	sukarela	ADJ;PL	N;SG
sangerinde	singer	sangerinde	singer	N;INDF;MASC+FEM;SG	PROPN
ejere	pemilik	ejer	penmilik	N;INDF;MASC+FEM;PL	N;SG
ejere	pemiliknya	ejer	penpilik	N;INDF;MASC+FEM;PL	N;SG
ludwig	ludwig	ludwig	ludwig	N;INDF;MASC+FEM;SG	PROPN
christiansen	christiansen	christians	christiansen	N;DEF;MASC+FEM;SG	PROPN
sekunder	detik	sekunder	detik	N;INDF;MASC+FEM;PL	N;SG
kiel	kiel	kiel	kiel	PROPN	PROPN
jane	jane	jane	jane	N;INDF;MASC+FEM;SG	PROPN
jane	yeni	jane	yeni	N;INDF;MASC+FEM;SG	PROPN
berømt	famous	berømt	famous	ADJ;INDF;SG	PROPN
mangel	kurangnya	mangel	kurang	N;INDF;MASC+FEM;SG	ADV
nicolai	nicolai	nicolai	nicolai	PROPN	PROPN
dit	milikmu	din	milik	PRO;NOM;MASC+FEM;SG;2	N;SG
dit	yours	din	yours	PRO;NOM;MASC+FEM;SG;2	PROPN
virkning	impact	virkning	impact	N;INDF;MASC+FEM;SG	PROPN
virkning	berdampak	virkning	berdampak	N;INDF;MASC+FEM;SG	V;SG;ACT
hamborg	hamburg	hamborg	hamburg	PROPN	PROPN
heste	kuda	hest	kuda	N;INDF;MASC+FEM;PL	N;SG
heste	horse	hest	horse	N;INDF;MASC+FEM;PL	PROPN
heste	kuda	hest	kuda	N;INDF;MASC+FEM;PL	N;SG
årsag	sebab	årsag	sebab	N;INDF;MASC+FEM;SG	CONJ;SG
årsag	sebabkan	årsag	sebabkan	N;INDF;MASC+FEM;SG	V;SG;ACT
årsag	cause	årsag	cause	N;INDF;MASC+FEM;SG	PROPN
årsag	menyebabkan	årsag	mensebabkan	N;INDF;MASC+FEM;SG	V;SG;ACT
florida	florida	florida	florida		PROPN
klaus	klaus	klaus	klaus		PROPN
nærliggende	terdekat	nærliggende	terdekat	ADJ	ADJ;RL;SG
nærliggende	sekitar	nærliggende	sekitar	ADJ	ADP
beholdt	dipertahankan	beholde	dipertahankan	V;IND;PST;FIN;ACT	V;SG;PASS
beholdt	dipertahankan	beholde	dipertahankan	V;IND;PST;FIN;ACT	V;SG;PASS
forbudt	terlarang	forbudt	terlarang	ADJ;INDF;SG	PROPN;SG;PASS
forbudt	dilarang	forbudt	dilarang	ADJ;INDF;SG	V;SG;PASS
forbudt	terlarang	forbudt	terlarang	ADJ;INDF;SG	PROPN;SG;PASS
forbudt	dilarang	forbudt	dilarang	ADJ;INDF;SG	V;SG;PASS
forbudt	banned	forbudt	banned	ADJ;INDF;SG	PROPN
forbudt	dilarang	forbudt	dilarang	ADJ;INDF;SG	V;SG;PASS
elsker	rpp	elske	rpp	V;IND;PRS;FIN;ACT	N;SG
elsker	love	elske	love	V;IND;PRS;FIN;ACT	PROPN
elsker	cinta	elske	cinta	V;IND;PRS;FIN;ACT	N;SG
elsker	kyk	elske	kyk	V;IND;PRS;FIN;ACT	PROPN
elsker	loves	elske	loves	V;IND;PRS;FIN;ACT	PROPN
borgen	castle	borgen	castle	N;DEF;MASC+FEM;SG	PROPN
dreng	boy	dreng	boy	N;INDF;MASC+FEM;SG	PROPN
dreng	nak	dreng	nak	N;INDF;MASC+FEM;SG	PART
dreng	kid	dreng	kid	N;INDF;MASC+FEM;SG	PROPN
hovedsagelig	terutama	hovedsagelig	terutama	ADV	ADV;RL;SG
lufthavnen	airport	lufthavn	airport	N;DEF;MASC+FEM;SG	PROPN
hjælper	pembantu	hjælpe	penbantu	V;IND;PRS;FIN;ACT	N;SG
hjælper	helper	hjælpe	helper	V;IND;PRS;FIN;ACT	PROPN
hjælper	penolong	hjælpe	pentolong	V;IND;PRS;FIN;ACT	N;SG
alex	alex	alex	alex		PROPN
stephen	stephen	steph	stephen	N;INDF;MASC+FEM;SG	PROPN
png	png	png	png	N;INDF;MASC+FEM;SG	PROPN
politi	police	politi	police	N;INDF;NEUT;SG	PROPN
udgiver	penerbit	udgive	penterbit	V;IND;PRS;FIN;ACT	N;SG
udgiver	penerbit	udgive	penterbit	V;IND;PRS;FIN;ACT	N;SG
udgiver	terbitan	udgive	terbitan	V;IND;PRS;FIN;ACT	N;SG
udgiver	penerbitan	udgive	penterbitan	V;IND;PRS;FIN;ACT	N;SG
udgiver	publikasi	udgive	publikasi	V;IND;PRS;FIN;ACT	N
firma	teguh	firma	teguh	N;INDF;NEUT;SG	ADJ;SG
firma	tegas	firma	tegas	N;INDF;NEUT;SG	ADJ;SG
firma	company	firma	company	N;INDF;NEUT;SG	PROPN
producerede	dihasilkan	producere	dihasilkan	V;IND;PST;FIN;ACT	V;SG;PASS
producerede	diproduksi	producere	diproduksi	V;IND;PST;FIN;ACT	V;SG;PASS
meddelte	diumumkan	meddele	diumumkan	V;IND;PST;FIN;ACT	V;SG;PASS
jugoslavien	yugoslavia	jugoslavie	yugoslavia	PROPN	PROPN
tilbyder	promo	tilbyde	promo	V;IND;PRS;FIN;ACT	PROPN
tilbyder	penawaran	tilbyde	pentawaran	V;IND;PRS;FIN;ACT	N;SG
tilbyder	tawaran	tilbyde	tawaran	V;IND;PRS;FIN;ACT	N;SG
edition	edition	edition	edition		N
edition	edisi	edition	edisi		N;SG
sæt	set	sætte	set	V;IMP	PROPN;SG
sæt	setel	sætte	setel	V;IMP	N;SG;ACT
sæt	atur	sætte	atur	V;IMP	;ACT
sæt	set	sætte	set	V;IMP	PROPN;SG
minde	memory	minde	memory	N;INDF;NEUT;SG	PROPN
contest	kontes	contest	kontes	ADJ	N;SG
contest	contest	contest	contest	ADJ	PROPN
drenge	boys	dreng	boys	N;INDF;MASC+FEM;PL	PROPN
drenge	pemuda	dreng	pemuda	N;INDF;MASC+FEM;PL	N;SG
bånd	tape	bånd	tape	N;INDF;NEUT;SG	PROPN
eva	eva	eva	eva		PROPN
eva	hawa	eva	hawa		PROPN;SG
eva	eve	eva	eve		PROPN
lewis	lewis	lewis	lewis		PROPN
centre	tengah	centre	tengah	N;INDF;MASC+FEM;SG	PROPN;SG
centre	centre	centre	centre	N;INDF;MASC+FEM;SG	PROPN
dans	dance	dans	dance	N;INDF;MASC+FEM;SG	PROPN
dans	menari	dans	mentari	N;INDF;MASC+FEM;SG	PROPN;SG
dans	menari	dans	mentari	N;INDF;MASC+FEM;SG	PROPN;SG
dans	dancing	dans	dancing	N;INDF;MASC+FEM;SG	PROPN
ingeniør	engineer	ingeniør	engineer	N;INDF;MASC+FEM;SG	PROPN
sårede	cedera	såre	cedera	V;PL;PST;V.PTCP	N;SG
sårede	terluka	såre	terluka	V;PL;PST;V.PTCP	V;SG;PASS
sårede	terluka	såre	terluka	V;PL;PST;V.PTCP	V;SG;PASS
federation	federation	federation	federation	N;INDF;MASC+FEM;SG	PROPN
irsk	irish	irsk	irish	N;INDF;NEUT;SG	PROPN
løse	longgar	løse	longgar	V;NFIN;ACT	ADJ;SG
løse	loose	løse	loose	V;NFIN;ACT	PROPN
løse	tekad	løse	tekad	V;NFIN;ACT	N;SG
kristendommen	kristen	kristendom	kristen	N;DEF;MASC+FEM;SG	PROPN;SG
leipzig	leipzig	leipzig	leipzig		PROPN
fjorden	fyord	fjord	fyord	N;DEF;MASC+FEM;SG	PROPN
fjorden	fjord	fjord	fjord	N;DEF;MASC+FEM;SG	PROPN
selvstændigt	independent	selvstændigt	independent	ADJ;INDF;NEUT;SG	PROPN
testamente	kehendaki	testament	kehendaki	N;INDF;MASC+FEM;PL	;SG
testamente	wills	testament	wills	N;INDF;MASC+FEM;PL	PROPN
testamente	wasiat	testament	wasiat	N;INDF;MASC+FEM;PL	N;SG
torben	torben	torb	torben		PROPN
permanent	permanent	permanent	permanent	ADJ;INDF;SG	PROPN
afstemning	vote	afstemning	vote	N;INDF;MASC+FEM;SG	PROPN
afstemning	suara	afstemning	suara	N;INDF;MASC+FEM;SG	PROPN;SG
afstemning	voting	afstemning	voting	N;INDF;MASC+FEM;SG	PROPN;SG
afstemning	suara	afstemning	suara	N;INDF;MASC+FEM;SG	PROPN;SG
afstemning	voting	afstemning	voting	N;INDF;MASC+FEM;SG	PROPN;SG
afstemning	voting	afstemning	voting	N;INDF;MASC+FEM;SG	PROPN;SG
afstemning	poll	afstemning	poll	N;INDF;MASC+FEM;SG	PROPN
mødtes	met	mødes	met	V;IND;PST;FIN;ACT	PROPN
fremtiden	future	fremtid	future	N;DEF;MASC+FEM;SG	PROPN
potter	poci	potte	poci	N;INDF;MASC+FEM;PL	PROPN
tur	ride	tur	ride	N;INDF;MASC+FEM;SG	PROPN
tur	trip	tur	trip	N;INDF;MASC+FEM;SG	PROPN
nødvendige	diperlukan	nødvendig	diperlukan	ADJ;PL	V;SG;PASS
nødvendige	perlu	nødvendig	perlu	ADJ;PL	V;SG;ACT
down	turun	down	turun		V;SG;ACT
down	down	down	down		PROPN
down	turunkan	down	turunkan		V;SG;ACT
blandet	mixed	blande	mixed	V;INDF;SG;PST;V.PTCP	PROPN
blandet	campuran	blande	campuran	V;INDF;SG;PST;V.PTCP	N;SG
blandet	campur	blande	campur	V;INDF;SG;PST;V.PTCP	N;SG;ACT
fremmede	asing	fremmed	asing	ADJ;PL	ADJ;SG
fremmede	stranger	fremmed	stranger	ADJ;PL	PROPN
death	kematian	death	kematian		N;SG
death	death	death	death		PROPN
death	maut	death	maut		PROPN;SG
death	mati	death	mati		ADJ;SG
syrien	syria	syrie	syria	N;DEF;MASC+FEM;SG	PROPN
meyer	meyer	meyer	meyer	N;INDF;MASC+FEM;SG	PROPN
forstå	pahamilah	forstå	pahami	V;NFIN;ACT	PROPN
forstå	mengerti	forstå	mengerti	V;NFIN;ACT	;SG
høre	hear	høre	hear	V;NFIN;ACT	PROPN
konger	kings	konge	kings	N;INDF;MASC+FEM;PL	PROPN
test	menguji	test	menkuji	N;INDF;MASC+FEM;SG	V;SG;ACT
test	uji	test	uji	N;INDF;MASC+FEM;SG	PROPN;SG
test	test	test	test	N;INDF;MASC+FEM;SG	PROPN
test	uji	test	uji	N;INDF;MASC+FEM;SG	PROPN;SG
test	testing	test	testing	N;INDF;MASC+FEM;SG	PROPN
test	menguji	test	menkuji	N;INDF;MASC+FEM;SG	V;SG;ACT
sælge	jual	sælge	jual	V;NFIN;ACT	N;SG;ACT
sælge	sell	sælge	sell	V;NFIN;ACT	PROPN
sælge	jual	sælge	jual	V;NFIN;ACT	N;SG;ACT
uafhængige	independen	uafhængig	independen	ADJ;PL	ADJ;SG
uafhængige	independent	uafhængig	independent	ADJ;PL	PROPN
uafhængige	mandiri	uafhængig	mandiri	ADJ;PL	ADJ;SG
hård	rough	hård	rough	ADJ;INDF;MASC+FEM;SG	PROPN
hård	hard	hård	hard	ADJ;INDF;MASC+FEM;SG	PROPN
relevant	relevansi	relevant	relevansi	ADJ;INDF;SG	N;SG
relevant	relevan	relevant	relevan	ADJ;INDF;SG	N;SG
relevant	berlaku	relevant	berlaku	ADJ;INDF;SG	V;SG;ACT
sæde	seat	sæde	seat	N;INDF;NEUT;SG	PROPN
frankfurt	frankfurt	frankfurt	frankfurt	N;INDF;MASC+FEM;SG	PROPN
sikker	brankas	sikker	brankas	ADJ;INDF;MASC+FEM;SG	N;SG
sikker	amankan	sikker	amankan	ADJ;INDF;MASC+FEM;SG	V;SG;ACT
sikker	mengamankan	sikker	menamankan	ADJ;INDF;MASC+FEM;SG	V;SG;ACT
sikker	secure	sikker	secure	ADJ;INDF;MASC+FEM;SG	PROPN
sikker	tentu	sikker	tentu	ADJ;INDF;MASC+FEM;SG	;SG
bugt	bay	bugt	bay	N;INDF;MASC+FEM;SG	PROPN
mørke	dark	mørke	dark	N;INDF;NEUT;SG	PROPN
mørke	gelap	mørke	gelap	N;INDF;NEUT;SG	ADJ;SG
mørke	darkness	mørke	darkness	N;INDF;NEUT;SG	PROPN
svarede	dibalas	svare	dibalas	V;IND;PST;FIN;ACT	V;SG;PASS
svarede	ditanggapi	svare	ditanggapi	V;IND;PST;FIN;ACT	V;SG;PASS
strøm	flow	strøm	flow	N;INDF;MASC+FEM;SG	PROPN
strøm	mengalir	strøm	menalir	N;INDF;MASC+FEM;SG	V;SG;ACT
strøm	mengalirlah	strøm	menalir	N;INDF;MASC+FEM;SG	V;SG;ACT
strøm	stream	strøm	stream	N;INDF;MASC+FEM;SG	PROPN
strøm	power	strøm	power	N;INDF;MASC+FEM;SG	PROPN
kors	salib	kors	salib	N;INDF;NEUT;SG	PROPN;SG
kors	salib	kors	salib	N;INDF;NEUT;SG	PROPN;SG
kors	cross	kors	cross	N;INDF;NEUT;SG	PROPN
parlament	dpr	parlament	dpr	N;INDF;NEUT;SG	PROPN;SG
columbia	columbia	columbia	columbia	N;INDF;NEUT;SG	PROPN
columbia	kolombia	columbia	kolombia	N;INDF;NEUT;SG	PROPN;SG
columbia	kolombia	columbia	kolombia	N;INDF;NEUT;SG	PROPN;SG
ovenfor	diatas	ovenfor	diatas	ADV	ADP;SG;PASS
ren	ren	ren	ren	ADJ;INDF;MASC+FEM;SG	PROPN
ren	bersihkan	ren	bersihkan	ADJ;INDF;MASC+FEM;SG	V;SG;ACT
ren	clean	ren	clean	ADJ;INDF;MASC+FEM;SG	PROPN
ren	pure	ren	pure	ADJ;INDF;MASC+FEM;SG	N
brødrene	saudara	broder	saudara	N;DEF;MASC+FEM;PL	N;SG
brødrene	bersaudara	broder	bersaudara	N;DEF;MASC+FEM;PL	V;SG;ACT
enige	setuju	enig	setuju	ADJ;PL	V;SG;ACT
danskere	danes	dansker	danes	N;INDF;MASC+FEM;PL	PROPN
lost	kalah	lost	kalah		V;SG
lost	tersesat	lost	tersesat		V;SG;PASS
lost	kehilangan	lost	kehilangan		N;SG
lost	lost	lost	lost		PROPN
lost	hilang	lost	hilang		ADJ;SG
andrew	andreas	andrew	andreas		PROPN
andrew	andrew	andrew	andrew		PROPN
materialer	bahan	materiale	bahan	N;INDF;NEUT;PL	N;SG
materialer	materi	materiale	materi	N;INDF;NEUT;PL	N;SG
materialer	material	materiale	material	N;INDF;NEUT;PL	N;SG
eventyr	bertualang	eventyr	bertualang	N;INDF;NEUT;SG	V;SG;ACT
eventyr	bertualang	eventyr	bertualang	N;INDF;NEUT;SG	V;SG;ACT
eventyr	adventures	eventyr	adventures	N;INDF;NEUT;SG	PROPN
adskiller	pembatas	adskille	penbatas	V;IND;PRS;FIN;ACT	N;SG
adskiller	pemisah	adskille	penpisah	V;IND;PRS;FIN;ACT	N;SG
lyst	desire	lyst	desire	N;INDF;MASC+FEM;SG	PROPN
lyst	birahi	lyst	birahi	N;INDF;MASC+FEM;SG	PROPN;SG
lyst	terang	lyst	terang	N;INDF;MASC+FEM;SG	ADJ;SG
lyst	bright	lyst	bright	N;INDF;MASC+FEM;SG	PROPN
lyst	cerah	lyst	cerah	N;INDF;MASC+FEM;SG	ADJ;SG
tennis	tennis	tennis	tennis	N;INDF;MASC+FEM;SG	PROPN
elektronisk	elektronika	elektronisk	elektronika	ADV	N
elektronisk	electronic	elektronisk	electronic	ADV	PROPN
elektronisk	elektronik	elektronisk	elektronik	ADV	N;SG
slutter	ending	slutte	ending	V;IND;PRS;FIN;ACT	PROPN
forståelse	memahami	forståelse	menpahami	N;INDF;MASC+FEM;SG	V;SG;ACT
landskabet	tumbang	landskab	tumbang	N;DEF;NEUT;SG	V;SG;ACT
jern	iron	jern	iron	N;INDF;NEUT;SG	PROPN
people	rakyat	peopl	rakyat		N;SG
people	orang	peopl	orang		N;SG
people	people	peopl	people		PROPN
dybt	mendalam	dybt	mendalam	ADV	V;SG;ACT
dybt	sedalam	dybt	sedalam	ADV	;SG
dybt	mendalam	dybt	mendalam	ADV	V;SG;ACT
dybt	deep	dybt	deep	ADV	PROPN
udsigt	melihat	udsigt	menlihat	N;INDF;MASC+FEM;SG	V;SG;ACT
udsigt	lihat	udsigt	lihat	N;INDF;MASC+FEM;SG	V;SG;ACT
værdier	nilai	værdi	nilai	N;INDF;MASC+FEM;PL	N;SG
way	way	way	way		PROPN
mestre	masters	mester	masters	N;INDF;MASC+FEM;PL	PROPN
mestre	master	mester	master	N;INDF;MASC+FEM;PL	PROPN
mestre	juara	mester	juara	N;INDF;MASC+FEM;PL	N;SG
project	project	project	project	N;INDF;MASC+FEM;SG	PROPN
initiativ	initiative	initiativ	initiative	N;INDF;NEUT;SG	PROPN
lokalt	lokal	lokalt	lokal	ADV	ADJ;SG
lokalt	local	lokalt	local	ADV	PROPN
lokalt	lokal	lokalt	lokal	ADV	ADJ;SG
nød	nut	nød	nut	N;INDF;MASC+FEM;SG	PROPN
nød	menikmati	nød	mennikmati	N;INDF;MASC+FEM;SG	V;SG;ACT
nød	dinikmati	nød	dinikmati	N;INDF;MASC+FEM;SG	V;SG;PASS
uafhængighed	merdeka	uafhængighed	merdeka	N;INDF;MASC+FEM;SG	PROPN;SG
uafhængighed	independence	uafhængighed	independence	N;INDF;MASC+FEM;SG	PROPN
elvis	elvis	elvis	elvis	N;INDF;MASC+FEM;SG	PROPN
administrator	admin	administrator	admin	N;INDF;MASC+FEM;SG	PROPN
vesttyskland	frg	vesttyskland	frg	N;INDF;MASC+FEM;SG	PROPN
punkter	butir	punkt	butir	N;INDF;NEUT;PL	PROPN;SG
punkter	barang	punkt	barang	N;INDF;NEUT;PL	N;SG
punkter	titik	punkt	titik	N;INDF;NEUT;PL	N;SG
punkter	poin	punkt	poin	N;INDF;NEUT;PL	N;SG
alan	alan	alan	alan	PROPN	PROPN
løbende	current	løbende	current	ADJ	PROPN
løbende	arus	løbende	arus	ADJ	N;SG
løbende	skrg	løbende	skrg	ADJ	PROPN
løbende	berkelanjutan	løbende	berkelanjutan	ADJ	V;SG;ACT
løbende	kontinu	løbende	kontinu	ADJ	PROPN;SG
løbende	berlangsung	løbende	berlangsung	ADJ	V;SG;ACT
løbende	berkelanjutan	løbende	berkelanjutan	ADJ	V;SG;ACT
felt	field	felt	field	N;INDF;NEUT;SG	PROPN
kørt	driven	køre	driven	V;INDF;SG;PST;V.PTCP	PROPN
kørt	lari	køre	lari	V;INDF;SG;PST;V.PTCP	N;SG
aktivitet	aktivitas	aktivitet	aktivitas	N;INDF;MASC+FEM;SG	PROPN;SG
skat	honey	skat	honey	N;INDF;MASC+FEM;SG	PROPN
skat	baby	skat	baby	N;INDF;MASC+FEM;SG	PROPN
skat	babe	skat	babe	N;INDF;MASC+FEM;SG	PROPN
kode	code	kode	code	N;INDF;MASC+FEM;SG	PROPN
australske	australian	australsk	australian	ADJ;PL	PROPN
australske	australia	australsk	australia	ADJ;PL	PROPN;SG
stop	berhenti	stop	berhenti	N;INDF;NEUT;SG	V;SG;ACT
stop	stop	stop	stop	N;INDF;NEUT;SG	PROPN
blu	blu	blu	blu	N;INDF;MASC+FEM;SG	PROPN
pro	pro	pro	pro		PROPN
instrumenter	instrumen	instrument	instrumen	N;INDF;NEUT;PL	N;SG
