категорија	類別
картички	紙牌
картички	卡片
картички	牌
еволуција	演化
еволуција	演變
еволуција	進化
еволуција	演進
носорог	犀牛
носорог	犀
носорог	犀牛
претпријатие	企業
крајбрежје	海岸線
крајбрежје	沿海
крајбрежје	沿岸
крајбрежје	海岸線
крајбрежје	海岸
заговор	密謀
заговор	陰謀
заговор	劇情
заговор	共謀
заговор	陰謀
кора	地殼
фирма	事務所
тигар	虎
тигар	老虎
ленти	絲帶
оливер	oliver
вилсон	wilson
дигитални	數碼
дигитални	數位
павел	pavel
достапен	可用
деветта	第九
дрвени	木質
дрвени	木
дрвени	木制
бомба	炸彈
одмазда	報復
одмазда	報仇
одмазда	復仇
менување	改變
менување	切換
дијаграм	圖表
дијаграм	圖
православен	東正教
православен	正統
православен	正教
интересно	有趣
образовни	教育
квадратен	正方形
квадратен	平方
квадратен	方塊
квадратен	方形
квадратен	廣場
грофот	數
грофот	伯爵
грофот	數數
грофот	計數
геј	同性戀
геј	gay
најстарата	最年長
испитувања	測試
испитувања	測驗
испитувања	考試
инфекција	傳染
инфекција	感染
ракомет	手球
алатка	工具
спор	爭端
спор	糾紛
спор	爭議
означување	突顯
оштетување	損傷
оштетување	損壞
оштетување	損害
ман	芒
ман	曼
чарли	charlie
чарли	查理
комунистичка	共產主義
знаења	知識
преземање	接管
преземање	收購
изградено	建
изградено	內建
агенти	代理商
агенти	代理人
полн	飽
полн	完整
полн	滿
про	pro
множина	多元
множина	複數
реконструкција	重建
реконструкција	重建
реконструкција	洗牌
реконструкција	重建
обичните	普通
обичните	平凡
криминал	犯罪
позади	背後
позади	後面
позади	身後
триесет	三十
триесет	thirty
киселини	酸性
месецот	月
месецот	個月
месецот	月份
персонал	人員
персонал	人事
сексуална	性
биро	主席團
биро	書桌
биро	服務台
биро	辦公桌
поднесе	提交
еванс	evans
низок	低低
низок	低
хокеј	曲棍球
хокеј	冰球
прифаќање	驗收
прифаќање	接受
режисери	董事
долу	往下
долу	向下
долу	樓下
пештерата	山洞
пештерата	洞穴
пештерата	洞
персиски	波斯
адаптација	適應
адаптација	適應性
ентони	anthony
адреси	地址
адреси	url
адреси	網址
знаењето	知識
првобитно	原本
механизми	機制
концентрација	濃度
легенди	傳說
легенди	傳奇
темпо	節奏
темпо	拍子
нога	腳
нога	英尺
нога	腿
нога	leg
господар	主人
господар	大師
господар	師父
господар	師傅
закани	威脅
свето	神聖
свето	神聖
интеграција	融合
интеграција	整合
интеграција	整合
манастирска	迴廊
азот	氮
саган	sagan
гитари	吉他
публицист	公關
проза	散文
закажано	排定
закажано	任用
закажано	任命
закажано	預約
арапите	阿拉伯人
убава	漂亮
убава	美
убава	美女
убава	美麗
неопходно	必要
неопходно	必需
ограничување	限制
ограничување	上限
ограничување	極限
ограничување	限
ограничување	限額
ограничување	約束
ограничување	制約
шангај	上海市
шангај	上海
стакло	玻璃
отпорот	阻力
отпорот	電阻
отпорот	抵抗
отпорот	抵制
апостоли	使徒
апостоли	門徒
уништи	消滅
уништи	摧毀
уништи	毀滅
принцезата	王妃
принцезата	小公主
принцезата	公主
интервенција	干預
интервенција	干涉
џеј	傑
џеј	jay
метро	地鐵
метро	捷運
метро	metro
метро	地鐵
гаврил	gabriel
младост	青年
младост	青春
младост	青少年
леополд	leopold
неуспех	失敗
неуспех	失敗
мирис	氣味
мирис	味道
мирис	聞
мирис	香味
мирис	芳香
мирис	香氣
проверка	檢查
проверка	支票
чука	節拍
планети	行星
гватемала	瓜地馬拉
шеќер	食糖
шеќер	糖業
шеќер	糖
мода	時裝
мода	時尚
насловната	覆蓋
насловната	封面
