から	จาก
倉田	kurata
オファー	เสนอ
神楽	kagura
コンチネンタル	ทวีป
釈放	ปล่อย
エッジ	ขอบ
エッジ	edge
エッジ	ขอบ
メイ	พฤษภาคม
高額	แพงๆ
高額	แพง
ディビジョン	ดิวิชั่น
骨格	โครง
王族	ราชวงศ์
本間	honma
ロスト	หลง
ロスト	แพ้
ロスト	เสีย
フライング	ฟลาย
フライング	บิน
混雑	แออัด
ブラウザ	เบราว์เซอร์
うさぎ	usagi
うさぎ	กระต่าย
うさぎ	บัน
うさぎ	กระต่าย
蓄積	สะสม
特色	คุณลักษณะ
特色	ลักษณะ
牛乳	นม
牛乳	น้ำนม
進入	เข้าหา
宮古	miyako
プラズマ	พลาสมา
ルーツ	รากฐาน
ルーツ	ราก
ダイジェスト	สรุป
育つ	เติบโต
クルス	cruz
辰巳	tatsumi
チョコ	choco
独身	single
独身	โสด
独身	bachelor
ラベル	ป้าย
ラベル	ป้าย
ファンド	กองทุน
スピーカー	ลำโพง
スピーカー	ลำโพง
ディフェンス	ป้องกัน
診療所	คลินิก
診療所	คลินิก
ピック	ปิ๊ก
ピック	เลือก
セルゲイ	sergius
軍曹	จ่า
ハブ	ฮับ
ドラッグ	ยา
ドラッグ	ลาก
ミャンマー	พม่า
欲望	ปรารถนา
欲望	กิเลส
狭山	sayama
ホルモン	ฮอร์โมน
ホルモン	ฮอร์โมน
ゾンビ	ซอมบี้
ゾンビ	ผีดิบ
敗者	ขาดทุน
敗者	แพ้
休憩	พัก
ノイズ	เสียง
生理学	สรีระ
ワット	watt
ワット	วัตต์
ワット	วัด
自慢	โม้
自慢	โม้
自慢	ภูมิใจ
自慢	proud
コマーシャル	พาณิชย์
コマーシャル	โฆษณา
速い	รวดเร็ว
速い	เร็ว
速い	ด่วน
速い	fast
速い	ไว
メドレー	เมดเลย์
ジョーダン	จอร์แดน
ジョーダン	jordan
あした	พรุ่ง
落ちる	ล้ม
落ちる	หล่น
落ちる	ตก
落ちる	ร่วง
コンソール	คอนโซล
反逆	กบฏ
ドバイ	dubai
ドバイ	ดูไบ
部数	สำเนา
トーン	โทน
部署	แผนก
部署	กรม
ライム	ปูน
ライム	มะนาว
家庭教師	ติวเตอร์
トレイ	ถาด
矢島	yajima
カノン	canon
怖い	สยอง
怖い	กลัว
行進曲	มีนาคม
行進曲	มาร์ช
行進曲	march
軽い	สว่าง
軽い	เบา
軽い	ไลท์
軽い	แสง
アンコール	นคร
フェルト	รู้สึก
ストリーム	ลำน้ำ
ストリーム	ลำธาร
ストリーム	ลำธาร
トロフィー	ถ้วย
奇数	แปลก
なかよし	nakayoshi
ティーン	teen
ティーン	ทีน
クレーン	เครน
シャワー	ฝักบัว
シャワー	ฝักบัว
被告	จำเลย
楽しみ	เพลิดเพลิน
フィルター	กรอง
フィルター	กรอง
ブダペスト	บูดาเปส
ブダペスト	บูดาเปสต์
十字架	ข้าม
十字架	กางเขน
アトラクション	แรงดึงดูด
クリーン	ล้าง
クリーン	สะอาด
クリーン	clean
こんにちは	สวัสดี
こんにちは	hello
ナース	พยาบาล
田舎	ชนบท
賃貸	เช่า
ミッキー	micky
反転	พลิก
反転	พลิก
ナナ	นานา
塩基	ฐาน
塩基	ฐานทัพ
シャフト	ด้าม
シャフト	เพลา
マスト	เสา
モーション	เคลื่อนไหว
運ぶ	พก
運ぶ	อุ้ม
鋳造	casting
マウンテン	ภูผา
マウンテン	ภูเขา
リナ	rina
ストーム	พายุ
火薬	ดินปืน
緊張	ประสาท
緊張	ตึงเครียด
緊張	ตึง
イアン	เอียน
増やす	เพิ่ม
たばこ	ยาสูบ
ロペス	โลเปซ
ロペス	lopes
ロペス	lopez
ロペス	โลเปซ
名声	เกียรติยศ
クモ	แมงมุม
離れる	ทิ้ง
樹脂	เกด
原点	ต้นทาง
原点	ที่มา
原点	กำเนิด
グリー	glee
徳永	tokunaga
ウィル	พิน
ウィル	จะ
ウィル	วิล
断片	เศษ
武者	musha
利点	ข้อดี
指針	guideline
破棄	ละทิ้ง
破棄	ทิ้ง
マサ	masa
ロイ	รอย
若葉	wakaba
おじさん	ลุง
レッズ	reds
沈黙	เงียบ
ランチ	เที่ยง
マヤ	maya
マヤ	มายา
囚人	นักโทษ
囚人	เชลย
囚人	นักโทษ
囚人	เชลย
泣き	ร้องไห้
柏崎	kashiwazaki
太刀	tachi
並列	ขนาน
キログラム	กิโลกรัม
キログラム	กิโลกรัม
ゴミ	ขยะ
事柄	สำคัญ
インク	หมึก
ミサ	มวล
ミサ	ก้อน
未亡人	หม้าย
未亡人	แม่หม้าย
未亡人	หม้าย
タブ	แท็บ
タブ	แท็บ
暗い	เข้ม
暗い	มืด
ルース	หลุด
ルース	หลวม
熱い	ร้อนๆ
熱い	ร้อน
熱い	hot
風呂	ห้องน้ำ
風呂	อ่างอาบน้ำ
風呂	อาบ
ベンツ	เบนซ์
ベンツ	benz
融資	เงินผ่อน
融資	ไฟแนนซ์
ピラミッド	พีระมิด
ピラミッド	พีรามิด
ピラミッド	พีระมิด
痛み	ปวด
プロフェッショナル	professional
プロフェッショナル	วิชาชีพ
ストックホルム	สตอกโฮล์ม
偶数	แม้น
偶数	แม้
偶数	แม้แต่
偶数	แม้ว่า
パンツ	กางเกง
武雄	takeo
森永	morinaga
塚本	tsukamoto
ドミニカ	โดมินิกัน
ドミニカ	โดมินิกา
なでしこ	nadeshiko
ゾウ	ช้าง
ゾウ	ช้าง
呪文	สะกด
呪文	คาถา
エーカー	เอเคอร์
エーカー	เอเคอร์
ニュートン	newtonian
カイロ	ไคโร
不具合	แมลง
不具合	บั๊ก
不具合	บัก
メロン	แตงโม
クーペ	coupé
男の子	บอย
男の子	หนุ่มๆ
おおよそ	คร่าวๆ
おおよそ	ประมาณ
フィット	พอดี
フィット	ฟิต
フィット	fit
面白い	ขัน
面白い	ตลก
面白い	ขำ
アクセント	สำเนียง
クロウ	อีกา
丁寧	สุภาพ
未定	บางที
井原	ihara
子音	พยัญชนะ
指輪	แหวน
指輪	วงแหวน
指輪	ring
指輪	ริง
指輪	วงแหวน
指輪	แหวน
ホールド	ถือ
ホールド	กุม
五島	goto
ボウル	ชาม
ボウル	ชาม
クローバー	clover
経理	บัญชี
卸売	ขายส่ง
卸売	ขายส่ง
預金	มัดจำ
雅彦	masahiko
抽象	นามธรรม
スルー	ผ่าน
フィリップス	philips
資本主義	ทุนนิยม
浸水	ท่วม
意匠	ดีไซน์
意匠	ออกแบบ
ダーラン	dhahran
デフォルト	ปริยาย
ベット	พนัน
ソープ	สบู่
ナノ	nano
スチール	เหล็ก
ラオス	ลาว
ラオス	ลาว
デュオ	duo
ジェネレーション	รุ่น
ジェネレーション	ยุค
ランス	ทวน
クリニック	คลินิก
クリニック	คลินิก
キッチン	ทำครัว
キッチン	ครัว
レイプ	ข่มขืน
ベータ	เบต้า
すみれ	sumire
真珠	ไข่มุก
マカオ	มาเก๊า
マカオ	macau
スカート	กระโปรง
スカート	กระโปรง
音頭	ondo
醤油	soy
アイン	ein
チャリティー	ทำบุญ
職場	workplace
ノリ	nori
岩石	หิน
買う	ซื้อ
買う	เลี้ยง
投げる	ขว้าง
投げる	โยน
盗賊	โจร
盗賊	โจร
親戚	สัมพันธ์
親戚	ญาติ
親戚	ญาติๆ
親戚	ญาติ
羽根	ขน
バーク	เห่า
バーク	burke
バーク	เบิร์ก
かご	ตะกร้า
孤児	กำพร้า
孤児	กำพร้า
ホープ	โฮป
ホープ	หวัง
テクニカル	เทคนิค
書記官	เสมียน
華族	kazoku
拷問	ทรมาน
柳沢	yanagisawa
タック	ทัค
タック	ทัก
タック	tuck
プロトタイプ	ต้นแบบ
ウリ	แตงโม
ウリ	แตง
ウリ	uli
天候	อากาศ
却下	ปฏิเสธ
シド	ซิด
スローガン	สโลแกน
スローガン	คำขวัญ
スローガン	สโลแกน
スローガン	slogan
湿地	wetland
栗田	kurita
バロン	barron
バルカン	balkan
承諾	ยินยอม
添付	แนบ
ポーズ	โพส
ポーズ	ท่า
ルック	มอง
ルック	ดู
カルシウム	แคลเซียม
克服	เอาชนะ
事由	บริเวณ
ジュリア	julia
ボウリング	โบว์ลิ่ง
サビ	สนิม
イヴ	อีฟ
イヴ	eve
ポピュラー	นิยม
鋼鉄	เหล็ก
ケイト	เคท
ケイト	เคต
ケイト	kate
メーター	มิเตอร์
メーター	เมตร
メーター	เมตร
井口	iguchi
体積	ปริมาตร
組み立て	สมัชชา
有名人	ดัง
消す	ดับ
ホリデー	holiday
ロク	rok
キリスト教徒	คริสเตียน
キリスト教徒	คริสเตียน
リヴァプール	ลิเวอร์พูล
リヴァプール	liverpool
スコープ	ขอบเขต
カメ	เต่า
カメ	เต่า
バックアップ	สำรอง
ステファン	stephan
スーダン	ซูดาน
スーダン	ซูดาน
細い	บาง
細い	ผอม
細い	บางๆ
エキス	คลาย
キッズ	เด็กๆ
キッズ	เด็ก
改宗	แปลง
キティ	kitty
由美子	yumiko
敦子	atsuko
警部補	หมวด
スキャンダル	ฉาว
テラス	ระเบียง
キプロス	ไซปรัส
ナイジェリア	ไนจีเรีย
ナイジェリア	ไนจีเรีย
調和	ปรองดอง
笑う	หัวเราะ
笑う	หัวเราะ
マインド	มายด์
マインド	จิต
マインド	ใจ
マインド	mind
マインド	รังเกียจ
知多	chita
ミゲル	miguel
チューナー	tuner
元老院	วุฒิสภา
銘柄	ยี่ห้อ
銘柄	แบรนด์
表彰台	แท่น
見通し	ฝึกงาน
肺炎	ปอดบวม
三角形	สามเหลี่ยม
クジラ	วาฬ
クジラ	ปลาวาฬ
クジラ	วาฬ
クジラ	ปลาวาฬ
叫び	กรี๊ด
ヴュルテンベルク	württemberg
ハープ	ฮาร์ป
ハープ	พิณ
北京市	beijing
北京市	ปักกิ่ง
遂に	สุดท้าย
ムード	อารมณ์
下町	เมือง
カラス	อีกา
序曲	โหมโรง
発酵	หมัก
発酵	หมัก
伯父	ลุง
楽しい	สนุก
楽しい	สนุกสนาน
楽しい	เพลิดเพลิน
楽しい	สนุก
騒音	เสียง
英明	ฉลาด
流派	โรงเรียน
ラルフ	ราล์ฟ
ノーマル	ปรกติ
ノーマル	ธรรมดา
ノーマル	ปกติ
布施	ฟิวส์
インタフェース	อินเตอร์เฟส
インタフェース	อินเทอร์เฟส
遺物	วัตถุ
ナチュラル	natural
ナチュラル	ธรรมชาติ
ディアス	diaz
チャイナ	จีน
