மற்றும்	at
உருவாக்கப்படுகிறது	ginagawa
தள்ளுபடி	diskuwento
குறைந்தபட்ச	pinakamababa
குறைந்தபட்ச	pinakamaliit
குறைந்தபட்ச	minimum
குறைந்தபட்ச	pinakamababang
வில்சன்	wilson
பிரதர்ஸ்	brothers
கணக்கியல்	accounting
முக்கியமானவை	sensitibong
முக்கியமானவை	sensitive
முக்கியமானவை	sensitibo
மேம்படுத்தப்பட்ட	pauna
மேம்படுத்தப்பட்ட	advanced
விநியோகம்	pamamahagi
ஏற்பாட்டில்	tipan
கவனிக்க	pansinin
கவனிக்க	paunawa
உரைநடை	tuluyan
அயனி	iono
பிலிப்பைன்ஸ்	pinas
பிலிப்பைன்ஸ்	philippines
பிலிப்பைன்ஸ்	pilipinas
இளவரசன்	prinsipe
இளவரசன்	prince
செல்கள்	cells
நிறுவனமும்	kumpanya
நிறுவனமும்	kompanya
ஈரானிய	iranian
எப்போதுமே	palagi
எப்போதுமே	laging
பதிப்புரிமை	copyright
பெர்ரி	perry
பெர்ரி	berry
ஆடியோ	audio
திடீரென	biglang
திடீரென	bigla
கரடி	madala
கரடி	oso
கரடி	kinaya
நிரல்கள்	aplikasyon
வில்லியம்ஸ்	williams
மனதை	isip
இப்போதும்	parin
சோதிடம்	astrolohiya
ஜெயா	jaya
சுத்தம்	linis
சுத்தம்	paglilinis
காலங்கள்	times
காலங்கள்	beses
மில்லி	millie
ஃபிளாஷ்	flash
யுவான்	yuan
நிலத்தடி	underground
உயிர்கள்	buhay
உயிர்கள்	lives
உயிர்கள்	nakatira
நிறைவேற்ற	matupad
நிறைவேற்ற	tuparin
பங்கேற்ற	lumahok
வசூல்	koleksiyon
வசூல்	koleksyon
துளை	butas
துளை	socket
இருப்பிடம்	kinalalagyan
இருப்பிடம்	lokasyon
பாவம்	mahirap
பாவம்	kawawang
பாவம்	kasalanan
கருத்தியல்	ideology
தொழிலதிபர்	businessman
தொழிலதிபர்	negosyante
குட்டி	kaunti
குட்டி	maliit
சாம்பியன்ஷிப்	kampeonato
சாம்பியன்ஷிப்	championship
காணொளி	video
பாய்கிறது	agos
பாய்கிறது	umaagos
சேகரிப்பு	koleksiyon
சேகரிப்பு	koleksyon
ரியல்	real
மிஸ்டர்	mister
கோணங்கள்	angulo
கோணங்கள்	angles
சிங்களவர்	sinhalese
ஆங்கிலோ	anglo
நாக	naga
அழிவு	pagkawasak
அழிவு	destruction
அச்சில்	printing
அச்சில்	babala
மணிப்பூர்	manipur
பிரச்சனை	problema
பிரச்சனை	isyu
பிரச்சனை	issue
பிரச்சனை	problema
பிரச்சனை	trouble
பிரச்சனை	suliranin
பிரச்சனை	problema
யாராவது	sinuman
நீக்கப்பட்ட	tinanggal
நீக்கப்பட்ட	natanggal
நீக்கப்பட்ட	delete
லேசர்	laser
முகாம்	kampo
முகாம்	camping
வாழ்த்து	pagbati
உக்ரைன்	ukraine
அப்பல்லோ	apollo
ஆங்காங்கே	kadugtong
விவாதம்	talakayan
காட்	gat
கெமர்	khmer
விரும்புகிறேன்	gustong
விரும்புகிறேன்	gusto
விரும்புகிறேன்	want
விரும்புகிறேன்	nais
வலைத்தளங்கள்	website
பயிற்சிகள்	exercise
பயிற்சிகள்	magsanay
வித்தியாசமான	weird
வித்தியாசமான	kakaiba
வித்தியாசமான	kaiba
வித்தியாசமான	kakaiba
வித்தியாசமான	ibang
மட்டம்	antas
மட்டம்	level
ஏஞ்சல்ஸ்	angeles
கழுகு	agila
தூக்கி	throw
தூக்கி	ihagis
ராம	rama
காமிக்ஸ்	komiks
கண்டுபிடிப்புகள்	discoveries
மணந்து	magpakasal
மணந்து	nagpakasal
மணந்து	pakasalan
நானோ	nano
மூச்சு	hinga
மூச்சு	hininga
மூச்சு	paghinga
லாகூர்	lahore
கற்க	matutunan
கற்க	matuto
கற்க	aralan
கற்க	malaman
இஸ்ரேல்	israel
வேல்	vel
நன்மைகள்	benepisyo
அனல்	thermal
சிறப்புகள்	specials
சிறப்புகள்	highlight
சிறப்புகள்	highlights
பங்களிப்பை	kontribusyon
மயக்கம்	trance
உலர்ந்த	tuyo
உலர்ந்த	tuyong
நிகழ்வை	pangyayari
நிகழ்வை	kaganapan
நிகழ்வை	event
கண்ணீர்	tear
கண்ணீர்	luha
அனுமதிக்கும்	nagpapahintulot
லிவர்பூல்	liverpool
நிரலாக்கம்	programming
திருத்தலம்	shrine
கர்ணன்	karna
துன்பம்	kapahamakan
துன்பம்	kamalasan
ரசிகர்கள்	fans
ரசிகர்கள்	tagahanga
ரசிகர்கள்	audience
ரசிகர்கள்	tagapanood
ரசிகர்கள்	madla
ரசிகர்கள்	makakakita
நிறுத்தப்பட்டது	itinigil
நிறுத்தப்பட்டது	tumigil
நிறுத்தப்பட்டது	itinigil
ரஹ்மான்	rahman
ஏர்வேஸ்	airways
உடல்நலம்	kalusugan
இராவணன்	ravana
சிக்கிம்	sikkim
பரஸ்பர	kapwa
பக்	buck
பக்	alma
பக்	bug
தூய்மை	kadalisayan
தூய்மை	purong
தூய்மை	pure
தூய்மை	dalisay
டீன்	teen
டீன்	tinedyer
டீன்	dean
நாடகத்தில்	drama
சுகாதாரம்	kalinisan
சுகாதாரம்	kalusugan
ஆபத்தான	mapanganib
மாயா	maya
வீக்கம்	pamamaga
வீக்கம்	maga
வீக்கம்	namamaga
ஊசி	injection
ஊசி	needle
சில்வா	silva
சந்தித்த	nagkita
சந்தித்த	met
சந்தித்த	nakilala
சூழலை	kapaligiran
இருக்கை	upuan
சீசன்	panahon
பெற்றவை	natanggap
ஆர்க்டிக்	arctic
எடிசன்	edison
வீட்டின்	bahay
கைவிடப்பட்டது	bumaba
கைவிடப்பட்டது	itinigil
அகமதாபாத்	ahmedabad
நூற்றாண்டுகளாக	siglo
நூற்றாண்டுகளாக	daantaon
தொடர்கிறது	patuloy
தொடர்கிறது	ipinagpatuloy
தொடர்கிறது	nagpatuloy
அண்டை	kapitbahay
அரிதான	bihirang
அரிதான	bihira
உறவை	pinagsamahan
உறவை	kaugnayan
உறவை	relasyon
தொலைநோக்கி	telescope
இருப்பார்கள்	springs
பொறிகள்	burahin
பொறிகள்	trap
ஜெய்	jai
ஜெய்	jay
உத்திகள்	estratehiya
உத்திகள்	tactics
உத்திகள்	taktika
உத்திகள்	pamamaraan
பிராட்	brad
பொருத்தம்	kasya
பொருத்தம்	fit
பொருத்தம்	magkasya
பொருத்தம்	laban
பொருத்தம்	tugma
செயல்பாட்டில்	active
செயல்பாட்டில்	aktibong
செயல்பாட்டில்	aktibo
அங்கீகரிக்கப்பட்ட	pinahintulutan
தோட்டத்தில்	hardin
இயக்குனர்கள்	direktor
காற்றை	hangin
நிறுவல்	itinatag
நிறுவல்	installation
நிறுவல்	pagluklok
பேசிய	sinasalita
கண்ணி	loop
கூலி	wage
கூலி	gantimpala
பிரச்சனைகள்	problema
பேரரசுகள்	kaharian
குருச்சேத்திரப்	kurukshetra
புரட்சிகர	revolutionary
அறிவியலில்	science
அறிவியலில்	agham
ஜாக்சன்	jackson
பேட்டி	interview
பேட்டி	panayam
பேட்டி	pakikipanayam
ரிசர்வ்	reserve
ரிசர்வ்	reserba
அதிகளவு	aggressive
அதிகளவு	agresibo
அதிகளவு	mapusok
செல்சியஸ்	sentigrado
சல்பைடு	sulfide
யூரோ	euro
டிம்	tim
டிம்	madilim
பிரபலமானது	popular
பிரபலமானது	sikat
பிரபலமானது	kasikatan
பிரபலமானது	katanyagan
கிராமப்புற	rural
கிராமப்புற	panlalawigan
உதவிகள்	pabor
மைதானத்தில்	lupa
மைதானத்தில்	ground
கீ	gee
கேம்	game
கேம்	laro
கேம்	cam
உண்மையிலேயே	truly
நிறங்கள்	kulay
கண்காட்சி	patas
நடிக்கும்	starring
புரோமைடு	bromide
விளம்பரங்கள்	promotion
விளம்பரங்கள்	ads
விளம்பரங்கள்	patalastas
திறப்பு	pagbubukas
திறப்பு	binubuksan
திறப்பு	opening
பயன்படுத்தியது	ginamit
பயன்படுத்தியது	nagamit
பயன்படுத்தியது	ginagamit
வளைந்த	curved
திபெத்	tibet
தாழ்த்தப்பட்ட	backward
