और	そして
स्थायित्व	持久力
स्थायित्व	順位
हावर्ड	ハワード
पैमाना	範囲
पैमाना	スコープ
पैमाना	スケール
पैमाना	縮尺
पैमाना	目盛
तंबाकू	タバコ
तंबाकू	たばこ
चिड़िया	鳥類
चिड़िया	バード
पराग	花粉
सूर	スール
प्री	pre
कफ	袖口
मैथुन	性交
मैथुन	性別
मैथुन	セックス
ग्राफिक्स	グラフィック
ग्राफिक्स	グラフィックス
संचारित	転送
पराबैंगनी	紫外線
योजनाएं	スキーム
केल्विन	ケルビン
अनुपस्थित	不在
अनुपस्थित	欠席
फाई	ファイ
मर्सिडीज	メルセデス
कीटनाशक	農薬
लार	唾液
सुनहरे	金髪
सुनहरे	ブロンド
आगंतुक	ビジター
फ़ॉर्मूला	公式
फ़ॉर्मूला	数式
चीज़ें	モノ
चीज़ें	物事
चीज़ें	もの
ग्राफिक	グラフィック
लूप	ループ
पेरी	ペリー
चम्मच	スプーン
ग्रा	フォアグラ
दुकानें	店舗
दुकानें	ショップ
दुकानें	店舗
दुकानें	屋台
नरेंद्र	ナレンドラ
विरोधाभास	パラドックス
जैम	zam
जैम	ジャム
चेयरमैन	会長
चेयरमैन	議長
रिश्तेदार	相対
रिश्तेदार	親戚
रिश्तेदार	親族
रिश्तेदार	親戚
कचरा	ごみ箱
कचरा	ゴミ箱
कचरा	ゴミ
कचरा	ごみ
थैली	ポーチ
असिमोव	アシモフ
स्प्रिंग	スプリング
पिज़्ज़ा	ピザ
दैवी	oracle
दैवी	オラクル
दैवी	神託
ग़रीब	かわいそう
लिखें	書き込み
लिखें	書く
लिखें	書き込む
लिखें	焼き
लिखें	火傷
लिखें	やけど
लिखें	burn
देवों	デヴォン
सोडा	ソーダ
हुकूमत	王国
हुकूमत	支配
विला	ヴィラ
विला	ヴィッラ
विला	ヴィラ
सटीकता	正確性
सटीकता	精度
कोला	コーラ
कोला	コロンボ
कोला	コーラ
धमनियों	動脈
प्रतिजन	抗原
अदालतों	裁判所
चोंच	くちばし
ग्राहम	グラハム
ग्राहम	グレアム
सर्वोपरि	パラマウント
मिटा	消去
दुखी	惨め
दुखी	みじめ
दुखी	悲しい
दुखी	sad
न्यूट्रॉन	中性子
निरीक्षक	サーベイヤー
निरीक्षक	オブザーバー
निरीक्षक	オブザーバ
अल्फ़ा	alpha
अल्फ़ा	アルファ
हैरिस	ハリス
गियर	歯車
गियर	ギア
राजतंत्र	君主制
अंडाकार	楕円
सर्कस	サーカス
हीलियम	ヘリウム
बादाम	アーモンド
प्राचल	パラメータ
मिनेसोटा	ミネソタ
अंडा	エッグ
एलर्जी	アレルギー
माइक्रो	マイクロ
वर्दी	ユニフォーム
वर्दी	ユニフォーム
वर्दी	制服
उत्कृष्टता	完璧
सूर्यास्त	夕焼け
सूर्यास्त	日没
ऐश	ash
कैलोरी	カロリー
कैलोरी	カロリー
कैलोरी	カル
ईमानदारी	正直
ईमानदारी	誠意
ईमानदारी	誠実
मताधिकार	フランチャイズ
वृत्ताकार	円形
स्ट्रिंग	ストリング
स्फटिक	石英
बुनाई	織物
बुनाई	編み物
विवाहित	既婚
आभा	オーラ
ईद	イード
मांसाहारी	肉食動物
बॉन	ボン
पाँव	フィート
पाँव	両足
द्वेष	憎悪
द्वेष	悪意
रेखांकित	下線
रेखांकित	下線
कॉलम	カラム
कॉलम	カラム
कहावत	ことわざ
कहावत	マキシム
कहावत	マクシム
टेड	テッド
टेड	ted
समष्टि	スペース
समष्टि	空間
समुद्रतल	海底
दुर्घटनाओं	事故
टेलीग्राफ	電報
प्रत्याशी	候補者
प्रत्याशी	候補
आवेग	運動量
आवेग	勢い
आवेग	インパルス
मुंडा	ムンダ
बर्नार्ड	ベルナール
अध्यात्म	スピリチュアリティ
अध्यात्म	スピリチュアル
सचेत	意識
किशोरों	青少年
धर्मार्थ	チャリティー
धर्मार्थ	チャリティ
डेव	デーヴ
डेव	デイヴ
पारा	水星
पारा	マーキュリー
पारा	水銀
पारा	パラ
हार्ले	ハーレー
पेंट	ペンキ
पेंट	ペイント
पेंट	塗料
निदेशालय	総局
सोन	息子
नीलामी	競売
नीलामी	オークション
नीलामी	せり
नीलामी	競売
नीलामी	オークション
पट्टे	賃貸
पट्टे	貸す
पट्टे	賃貸借
नाटो	nato
ब्रह्मचर्य	純潔
ग्लेन	グレン
ग्लेन	グレン
विरल	レア
पोर्टफोलियो	ポートフォリオ
नवाचार	革新
नवाचार	イノベーション
डायमंड	ダイヤモンド
डायमंड	ダイアモンド
महंगी	高い
महंगी	高額
तर्कसंगत	rational
पीना	飲む
पीना	飲み物
पीना	ドリンク
पीना	飲む
स्ट्रिप	ストリップ
संलयन	フュージョン
अब्दुल्ला	アブドゥッラー
वर्जिन	処女
वर्जिन	ヴァージン
चक्रों	チャクラ
प्रोसेसिंग	処理
प्रोसेसिंग	加工
अवस्थिति	配置
अवस्थिति	所在地
अवस्थिति	ロケーション
अवस्थिति	場所
अवस्थिति	所在地
मार्गदर्शक	ガイド
विभिन्नता	バリエーション
ढोल	ドラム
ढोल	太鼓
क्वार्क	クォーク
अवकल	差動
अवकल	微分
राजसी	マジェスティック
जबरदस्त	凄まじい
क्रोमियम	クロム
कूप	クーペ
कीन	キーン
लेखनी	pen
लेखनी	ペン
अखबारों	新聞紙
अखबारों	新聞
मध्यस्थता	仲裁
मध्यस्थता	あっせん
मध्यस्थता	調停
सोल	sol
सोल	ソル
किक	キック
धड़कन	beat
धड़कन	ビート
धड़कन	鼓動
छल्ले	リング
छल्ले	指輪
क्रेन	クレーン
क्रेन	ツル
आखरी	最終
आखरी	ラスト
आखरी	最後
क्षेत्ररक्षण	隊長
क्षेत्ररक्षण	キャプテン
क्षेत्ररक्षण	フィールディング
लिली	ユリ
लिली	リリー
मॉनिटर	モニター
मॉनिटर	モニタ
कोक	コーク
कोक	コーラ
मेलबोर्न	メルボルン
करुणा	親切
मुठभेड़	遭遇
मुठभेड़	出会い
जप	japa
अकसर	頻繁
अकसर	しばしば
मशरूम	キノコ
मशरूम	きのこ
मशरूम	マッシュルーム
मशरूम	キノコ
मशरूम	マッシュルーム
शांतिपूर्ण	平和
गरुड़	ガルダ
फ्लू	インフルエンザ
नरक	ヘル
नरक	地獄
ट्री	ツリー
