від	จาก
судячи	ตัดสิน
камера	กล้อง
чоловічий	ตัวผู้
весна	spring
весна	สปริง
кубків	caps
вручну	คู่มือ
бостон	บอสตัน
бостон	boston
спільні	แชร์
карлос	คาร์ลอส
нігерії	ไนจีเรีย
університети	มหาวิทยาลัย
втекти	หนี
конституційного	รัฐธรรมนูญ
опитування	โพล
опитування	โพลล์
опитування	สำรวจ
опитування	โพล
опитування	โพลล์
готелі	โรงแรม
попередньо	pre
сухий	แห้ง
сухий	แล้ง
сухий	แห้งๆ
далекого	ไกล
раптово	ทันใด
відхилення	อ้อม
скло	กระจก
скло	แก้ว
аргументів	อาร์กิวเมนต์
величезні	ใหญ่
матриці	matrices
гіпотеза	สมมติฐาน
гіпотеза	สมมุติฐาน
клод	คลอด
необхідний	ต้องการ
необхідний	โล่ง
необхідний	สำคัญ
зменшити	ลด
зменшити	ลด
зменшити	จิตแพทย์
зменшити	หด
адвокат	ทนายความ
адвокат	ทนาย
прямі	ตรง
прямі	ตรง
прямі	โดยตรง
прямі	direct
ока	oka
нба	nba
патрік	patrik
найвищий	สูงสุด
тенденції	เด่น
виріс	โต
дівчата	สาว
дівчата	สาวๆ
паливо	น้ำมัน
побудували	สร้าง
кон	con
молоко	นม
молоко	น้ำนม
спів	ร้อง
багатий	ริช
багатий	รวย
багатий	คนรวย
багатий	ร่ำรวย
офіційне	ทางการ
офіційне	official
водоспад	น้ำตก
водоспад	น้ำตก
водоспад	ฟอลส์
етапів	phases
атлас	atlas
собак	หมา
собак	สุนัข
акули	ฉลาม
росію	รัสเซีย
взаємодія	กิริยา
взаємодія	ปฏิสัมพันธ์
маршал	มาร์แชล
іноземні	ต่างด้าว
частки	อนุภาค
висновки	สรุป
видалити	ลบ
видалити	ลบ
рухається	moves
обмежена	จำกัด
низький	โลว์
низький	ต่ำ
пане	เซอร์
редагувати	แก้ไข
властивість	คุณสมบัติ
властивість	ทรัพย์สิน
властивість	ทรัพย์
соло	เดี่ยว
вино	ไวน์
вино	สุรา
тома	toma
тома	โธมัส
тома	ทอม
тома	tom
кінг	กษัตริย์
кінг	king
кінг	ราชา
кінг	คิง
розум	มายด์
розум	จิต
розум	ใจ
розум	mind
розум	รังเกียจ
копія	สำเนา
створене	สร้าง
діва	virgo
діва	เวอร์จิน
діва	จิ้น
діва	deva
регіональні	ภูมิภาค
пістолет	ปืน
свідомість	จิตสำนึก
свідомість	สติ
свідомість	จิตใจ
сум	ซำ
бронза	สัมฤทธิ์
комуністів	คอมมิวนิสต์
чудово	เยี่ยม
чудово	ยอด
авіаносець	พาหะ
рекомендації	แนะ
рекомендації	แนะนำ
захищати	ป้องกัน
захищати	ปกป้อง
тест	สอบ
тест	ทดสอบ
тест	สอบ
притулок	ที่พัก
рас	ras
супутники	พระจันทร์
банки	ธนาคาร
банки	แบงค์
банки	กระปุก
банки	กระป๋อง
олія	น้ำมัน
ніс	จมูก
мороз	ฟรอสท์
спільний	แชร์
політичне	การเมือง
ілліч	ilyich
внз	วิทยาลัย
внз	มหาวิทยาลัย
показ	แสดง
максимум	สูงสุด
активісти	อนุรักษ์
речовина	สำคัญ
речовина	สาร
рак	มะเร็ง
обмежений	จำกัด
запропонували	เสนอ
руками	มือ
