que	że
explotación	wykorzystywanie
explotación	eksploatacja
explotación	eksploatację
pena	karne
pena	kara
pena	karny
pena	żal
pena	szkoda
pena	litości
pena	smutku
pena	smutek
pena	żal
pena	smutek
pena	pena
quizás	może
comparación	porównania
comparación	porównywanie
comparación	porównanie
comparación	porównanie
comparación	porównaj
comparación	porównać
habilidad	umiejętności
habilidad	umiejętność
habilidad	zdolność
habilidad	umiejętność
define	definiuje
define	zdefiniowano
define	określa
define	określić
tiro	strzelanina
tiro	strzelać
tiro	strzelanie
tiro	zastrzelony
tiro	postrzelony
tiro	ujęcie
tiro	strzał
tiro	opony
tiro	opona
navarro	navarro
solitario	samotny
solitario	samotna
solitario	samotni
solitario	samotne
solitario	samotność
solitario	samotnik
solitario	solitaire
solitario	samotny
wisconsin	wisconsin
cursos	kursy
dioses	bogowie
dioses	bogów
disposición	gotowość
disposición	układ
disposición	rozmieszczenie
disposición	gotowość
disposición	chęci
disposición	usposobienie
dolor	ból
dolor	bólu
dolor	bóle
dolor	cierpienie
num	num
fácilmente	łatwo
boys	boys
boys	chłopcy
boys	chłopaki
magdalena	madeleine
magdalena	magdalena
magdalena	muffin
magdalena	magdalena
cadenas	łańcuchów
cadenas	łańcuchy
cadenas	sznurki
cadenas	strun
cadenas	struny
comúnmente	powszechnie
tasa	stawki
tasa	stawka
tasa	stopa
tasa	opłata
tasa	honorarium
tasa	opłaty
hecha	wykonane
hecha	made
hecha	zrobione
petición	zapytanie
petición	prośba
petición	żądanie
petición	wniosek
petición	petycję
petición	petycji
notables	znaczące
wiki	wiki
criterios	kryterium
criterios	kryteria
out	out
hermanas	sióstr
hermanas	siostrzyczki
hermanas	siostrami
hermanas	siostry
interpretada	interpretowane
interpretada	interpretować
disponibles	dostępny
disponibles	dostępna
disponibles	dostępne
estadística	statystyka
estadística	statystyki
estadística	statystyczne
estadística	statystyczny
herramientas	narzędzia
simón	szymon
simón	simon
simón	simón
blackwell	blackwell
gil	gil
vocalista	wokalista
escapar	uciec
escapar	ucieczka
escapar	ucieczki
espada	blade
espada	ostrze
espada	miecze
espada	mieczy
espada	miecz
will	will
will	willa
will	będzie
árabes	arab
árabes	arabskie
árabes	arabski
árabes	arabskich
árabes	arabów
sexto	szóstej
sexto	szóste
sexto	szósta
sexto	szósty
sexto	sekstus
matar	zabijanie
matar	zabójstwo
matar	zabicie
matar	zabij
matar	kill
vertical	pionowa
vertical	pionowo
vertical	pionowe
oficinas	biura
oficinas	urzędy
oficinas	biur
oficinas	biura
oficinas	biuro
oficinas	biurowe
oficinas	urząd
kong	kongu
kong	kong
contemporánea	nowoczesny
contemporánea	współczesny
contemporánea	współczesnej
contemporánea	współczesne
contemporánea	współczesna
disciplina	dyscypliny
disciplina	dyscyplinę
disciplina	dyscyplina
gigante	gigant
gigante	olbrzymie
gigante	olbrzymi
gigante	olbrzym
cristiano	cristiano
cristiano	chrześcijanin
cristiano	chrześcijański
cristiano	christian
cristiano	chrześcijanie
cristiano	krystian
revolucionario	rewolucyjny
obispos	biskupów
blancas	biel
blancas	białe
blancas	white
blancas	biała
blancas	biały
sport	sport
derrotado	pokonany
derrotado	pokonał
derrotado	pokonani
participaciones	gospodarstwa
participaciones	gospodarstw
candidatura	kandydatury
candidatura	kandydaturę
candidatura	nominacji
candidatura	mianowanie
candidatura	nominację
ortiz	ortiz
cuadros	stoły
cuadros	tabele
cuadros	obrazy
cuadros	zdjęcia
cuadros	obrazki
cuadros	zdjecia
vegetación	roślinności
voluntad	will
voluntad	willa
voluntad	będzie
voluntad	gotowość
voluntad	chęci
habiendo	mając
necesidades	potrzebuje
necesidades	potrzeby
necesidades	potrzeb
eliminar	wyeliminować
eliminar	usuń
eliminar	usunąć
eliminar	usuń
eliminar	usunąć
vandalismo	wandalizm
aéreo	antena
aéreo	powietrzne
france	francji
france	francja
france	france
científicamente	naukowo
karl	karla
karl	karol
karl	karl
cayó	spadł
cayó	spadła
cayó	upadła
cayó	upadł
clasificado	oceniony
clasificado	ocenione
clasificado	oceniane
clasificado	znamionowej
clasificado	oceniany
clasificado	sklasyfikowane
clasificado	tajne
clasificado	tajna
clasificado	tajny
clasificado	ranking
clasificado	rankingu
ven	chodź
maestros	mistrzowie
maestros	masters
maestros	nauczycielom
maestros	nauczyciele
maestros	nauczycielki
maestros	nauczycieli
negocio	biznes
negocio	interesy
negocio	business
negocio	interes
mención	wzmianka
mención	wspomnieć
mención	citation
escribe	piszcie
escribe	pisać
escribe	napisać
escribe	napisz
escribe	pisz
escribe	zapisuje
escribe	pisze
escribe	napisze
escribe	rodzaj
escribe	wpisz
escribe	typ
esfuerzos	wysiłek
esfuerzos	starania
esfuerzos	wysiłki
dolores	ból
dolores	bólu
dolores	bóle
dolores	cierpienie
dolores	dolores
doña	dona
doña	donna
actuar	działające
actuar	aktorstwo
actuar	stanowiąc
producciones	productions
necesita	potrzebuje
necesita	potrzeba
necesita	potrzebna
necesita	potrzebuję
necesita	potrzebny
necesita	potrzebuje
necesita	potrzeby
necesita	potrzeb
andrea	andrei
andrea	andrea
gris	siwy
gris	gray
gris	szary
gris	szara
gris	szare
gris	siwy
gris	szary
gris	szara
gris	szare
gris	grey
periódicos	gazet
periódicos	gazety
periódicos	gazety
periódicos	gazeta
periódicos	gazetę
oviedo	oviedo
lewis	lewis
lewis	lewisa
margarita	margaret
margarita	małgorzata
margarita	małgorzata
margarita	margarita
margarita	marguerite
margarita	daisy
adicional	dodatkowa
adicional	dodatkowe
adicional	dodatkowy
regresa	zwraca
regresa	powraca
regresa	zwroty
brigada	brygada
brigada	brygady
claudio	klaudia
claudio	claude
claudio	klaudiusz
claudio	claudio
graves	groby
graves	grobów
graves	graves
championship	mistrzostwa
championship	championship
championship	mistrzostw
championship	mistrzostwo
béisbol	baseballu
béisbol	baseball
logrando	osiąganie
redacción	redakcji
redacción	opracowywania
redacción	pisanie
redacción	pisać
redacción	pismo
junior	junior
tomando	wzięcie
tomando	branie
tomando	biorąc
tomando	przyjmowanie
depende	zależy
depende	zalezy
combinación	kombinacja
combinación	kombinacje
aventuras	przygodę
aventuras	przygoda
aventuras	przygody
aventuras	przygód
aventuras	przygody
aventuras	przygód
combustible	paliw
combustible	paliwa
combustible	paliwo
combustible	paliwa
eric	eryk
eric	eric
inaugurado	otwierane
inaugurado	otwarto
inaugurado	otwarte
inaugurado	otwarta
inaugurado	otwarty
ocurrió	wystąpiło
ocurrió	wystąpiły
embajador	ambasador
dirige	kieruje
entender	zrozumieć
entender	zrozum
compra	zakup
compra	zakupu
compra	kupno
compra	kupić
compra	kup
compra	kupowanie
compra	kupno
compra	kupuje
obligado	zmuszony
obligado	zmuszeni
obligado	związany
obligado	związani
obligado	związana
involucrados	zaangażowane
involucrados	zamieszany
involucrados	zaangażowana
involucrados	zaangażowany
desierto	pustyni
desierto	pustynia
compuestos	złożone
compuestos	złożona
compuestos	złożony
compuestos	kompozytów
compuestos	związki
lisboa	lizbona
juana	joanna
juana	jane
juana	katarzyna
juana	joan
juana	joanna
juana	jeanne
agentes	agenci
agentes	agentów
agentes	funkcjonariusze
agentes	oficerowie
agentes	oficerów
creador	stwórcą
creador	stwórca
creador	twórca
creador	twórcy
creador	twórcą
productora	wytwórca
productora	producent
productora	producenta
power	moc
power	władza
power	siła
power	zasilanie
power	power
venecia	wenecji
venecia	wenecja
ensayos	próby
ensayos	badania
ensayos	testy
ensayos	egzaminy
ensayos	prób
ensayos	procesy
ensayos	próby
ensayos	testy
ensayos	badanie
ensayos	testowanie
ensayos	badania
ensayos	próba
ensayos	prób
ensayos	próby
ensayos	wypracowania
ensayos	eseje
ensayos	esej
barroco	barokowy
rev	rev
alba	alba
alba	świt
alba	dawn
considerar	rozważ
ingenieros	maszynownia
ingenieros	inżynieria
ingenieros	inżynierii
ingenieros	inżynierowie
ingenieros	inżynieria
ingenieros	inżynierów
insectos	owadów
insectos	owady
insectos	owadów
insectos	owady
insectos	robaki
insectos	błędy
insectos	owady
pistas	prowadzi
pistas	tropy
pistas	utwory
pistas	tory
pistas	ścieżki
pistas	szlaki
pistas	ślady
pistas	zboczach
trinidad	trinity
trinidad	trynidad
mamíferos	ssaków
mamíferos	ssaki
mamíferos	ssak
mamíferos	ssaki
cinta	taśmy
cinta	taśma
cinta	wstążkę
cinta	bieżni
viajó	podróżował
viajó	podróżował
retrato	portret
retrato	portrety
calor	upał
calor	heat
calor	ciepło
calor	gorąco
calor	ciepła
calor	ciepła
calor	ciepło
calor	gorąco
calor	hot
calor	gorące
calor	gorąca
calor	gorący
stone	kamienia
stone	stone
stone	kamienie
stone	kamień
are	są
colonias	kolonii
colonias	kolonie
goya	goya
goya	goi
mejora	poprawia
mejora	polepsza
mejora	poprawa
mejora	udoskonalenie
mejora	ulepszenie
mejora	poprawy
mejora	doskonalenie
mejora	poprawa
mejora	poprawę
mejora	poprawy
mejora	poprawy
mejora	poprawa
flandes	flanders
republicano	republikanów
republicano	republikanie
lord	panie
míchigan	michigan
twitter	twitter
twitter	twitterze
twitter	twittera
talleres	warsztat
talleres	warsztaty
talleres	warsztaty
talleres	warsztatów
jim	jim
jim	jima
angeles	angeles
angeles	anioły
angeles	aniołowie
angeles	aniołki
angeles	aniołów
peor	najgorsza
peor	najgorszy
peor	najgorzej
peor	najgorsze
peor	gorzej
peor	gorszy
peor	gorsze
anillo	ring
anillo	obrączka
anillo	pierścień
anillo	pierścionek
blues	blues
blues	bluesa
parejas	par
parejas	parami
parejas	pary
parejas	par
parejas	pary
basílica	bazylika
nieto	wnuka
nieto	wnuk
nieto	wnukiem
verdadera	prawda
verdadera	prawdziwe
verdadera	true
acceder	dostęp
hans	hans
hans	hansa
terrestre	lądowe
terrestre	naziemne
terrestre	lądowych
terrestre	earth
terrestre	ziemi
terrestre	ziemia
elenco	obsady
elenco	gips
estrategia	strategia
estrategia	strategii
causas	powoduje
causas	przyczyny
causas	przyczyn
virtual	wirtualny
virtual	wirtualna
virtual	wirtualne
integración	integracja
integración	integracji
integración	integrację
astronómica	astronomiczne
temporal	czasowa
temporal	tymczasowy
temporal	tymczasowo
temporal	tymczasowa
temporal	tymczasowe
temporal	czasowe
temporal	tymczasowa
contenidos	treść
contenidos	zawartość
contenidos	treści
contenidos	treść
contenidos	zawartości
contenidos	zawartość
clausura	zamknięcie
clausura	zamknięcia
clausura	zamykanie
clausura	likwidacja
clausura	zamknięcie
clausura	zamknięcia
clausura	zamykanie
clausura	zamyka
frecuente	często
frecuente	wspólnej
frecuente	wspólny
frecuente	częste
frecuente	często
frecuente	wspólne
frecuente	częste
frecuente	często
obteniendo	pobieranie
obteniendo	pozyskanie
obteniendo	uzyskiwanie
obteniendo	uzyskania
obteniendo	uzyskanie
alternativo	alternatywna
alternativo	alternatywne
alternativo	alternatywa
alternativo	alternatywny
alternativo	alternatywnie
alternativo	zastępca
alternativo	alternatywny
alternativo	zastępców
alternativo	alternatywne
alternativo	alternatywna
tenerife	teneryfa
útil	użyteczny
útil	przydatne
útil	użyteczne
útil	przydatny
útil	przydatna
útil	przydatna
útil	pomocny
útil	pomocna
útil	pomocne
lunes	poniedziałki
lunes	poniedziałek
grammy	grammy
grammy	grammy
minuto	minuta
minuto	minutę
minuto	minute
minuto	min
estilos	style
probable	prawdopodobne
probable	prawdopodobnie
probable	prawdopodobny
probable	prawdopodobna
probable	prawdopodobne
probable	prawdopodobny
estatua	figura
estatua	pomnik
estatua	posąg
supremo	najwyższa
supremo	najwyższy
recinto	obudowy
equivalente	równowartość
equivalente	odpowiednik
equivalente	równoważny
equivalente	ekwiwalent
equivalente	równoważne
campus	kampusu
campus	kampus
campus	kampusie
campus	kampusy
volúmenes	objętości
tomado	zrobione
tomado	podjęte
estancia	zostań
estancia	zostać
jan	jan
anexos	załączników
anexos	załączniki
anexos	załączników
anexos	załączniki
matemáticas	matematyki
matemáticas	matematyka
matemáticas	matematykę
matemáticas	matematyki
matemáticas	matematyka
matemáticas	matematyczne
matemáticas	matematyka
matemáticas	matematyki
matemáticas	matematyka
descendientes	potomka
descendientes	potomek
descendientes	potomstwa
descendientes	potomek
descendientes	potomstwo
descendientes	potomków
descendientes	potomkowie
descendientes	potomków
caballos	konie
caballos	konia
caballos	horse
caballos	konie
caballos	koń
caballos	koniu
verdes	zieleń
verdes	zielony
verdes	zielono
verdes	zielona
verdes	zielone
verdes	zielonych
verdes	zieloni
boy	boy
boy	chłopak
boy	chłopiec
back	back
back	wstecz
back	powrót
lara	lara
evidencia	dowód
evidencia	dowody
hidalgo	hidalgo
marruecos	marrakeszu
amiga	amiga
amiga	przyjaciółka
amiga	koleżanka
amiga	znajomy
amiga	przyjaciel
hola	witam
hola	cześć
gales	walii
defensor	obrońca
defensor	obrońcę
defensor	obrońcy
tokio	tokyo
tokio	tokio
euros	eur
euros	eur
euros	euro
euros	euro
ciclismo	kolarstwo
ciclismo	rower
ciclismo	kolarstwo
definitiva	ostateczny
definitiva	ostateczne
controlar	control
controlar	sterowanie
controlar	kontrola
controlar	kontrolowanie
alpes	alpy
alpes	alpes
alpes	alpejskim
alpes	alpejskie
benito	benedict
benito	benito
benito	benny
copas	filiżanki
copas	kubki
copas	okulary
copas	kieliszki
copas	szklanki
copas	napoje
copas	napojów
semillas	ziarna
semillas	nasion
semillas	nasiona
semillas	nasion
semillas	nasienie
semillas	ziarno
semillas	nasiona
subfamilia	podrodziny
pierde	traci
pierde	przegra
pierde	przegrywa
pierde	przegrać
pierde	stracić
pasión	pasję
pasión	pasja
pasión	namiętność
pasión	pasji
pasión	namiętności
variante	wariant
variante	odmiana
acero	stal
acero	stalowe
acero	stali
héroe	bohatera
héroe	hero
héroe	bohater
héroe	bohaterze
collette	collette
malden	malden
aumentar	zwiększenie
aumentar	wzrost
aumentar	zwiększenie
aumentar	zwiększanie
adicionales	dodatkowa
adicionales	dodatkowe
adicionales	dodatkowy
patria	ojczyzny
patria	ojczyzna
patria	ojczyznę
patria	ojczyzny
patria	ojczyzna
patria	patria
patria	ojczyzna
patria	ojczyzny
prisioneros	więzień
prisioneros	więźniowie
prisioneros	więźniów
actitud	podejście
actitud	postawa
actitud	postawy
actitud	nastawienie
actitud	postawy
borde	edge
borde	krawędź
borde	krawędzi
borde	granice
borde	granicy
borde	granica
borde	granicę
bibliotecario	bibliotekarz
pre	pre
mecánica	mechanika
mecánica	mechanika
mecánica	mechanik
mecánica	mechaniczny
mecánica	mechaniczne
war	wojnę
war	wojna
war	wojny
war	war
est	est
moda	moda
moda	fashion
moda	mody
recuperación	odzyskanie
recuperación	odzysk
recuperación	odzyskiwanie
recuperación	odzysku
otoño	jesień
otoño	jesieni
otoño	upadek
otoño	jesień
lanzada	rozpoczęła
lanzada	uruchomiony
lanzada	uruchomiona
lanzada	uruchomiono
rebotes	zbiórek
tienda	zakupy
tienda	sklep
tienda	sklepie
tienda	sklep
tienda	store
tienda	namiot
temperaturas	temperatury
temperaturas	temperatura
temperaturas	temperatury
campañas	kampanie
campañas	kampanii
campañas	kampaniach
campañas	kampanie
campañas	kampanię
campañas	kampania
campañas	kampanii
obtenido	uzyskano
obtenido	uzyskane
obtenido	otrzymana
obtenido	otrzymany
obtenido	otrzymane
nintendo	nintendo
vera	vera
reducir	zwężenie
reducir	zmniejszanie
reducir	redukcja
reducir	ograniczanie
reducir	zmniejszyć
reducir	zmniejszenia
reducir	zredukować
descubrió	odkryte
descubrió	odkrył
descubrió	odkryto
buscando	patrzę
buscando	patrząc
buscando	szukam
buscando	szukanie
buscando	poszukuje
long	długi
long	długa
long	długo
long	długie
long	long
cárcel	więzienia
cárcel	areszt
cárcel	więzienie
cárcel	więzieniu
cárcel	więzienie
cuento	opowieść
otorgado	udzielone
otorgado	przyznana
otorgado	przyznane
otorgado	przyznany
otorgado	przyznano
otorgado	udzielone
otorgado	przyznana
otorgado	przyznane
otorgado	przyznany
otorgado	przyznano
imposible	niemożliwa
imposible	niemożliwe
mencionado	wspomniano
mencionado	wspomniana
mencionado	wspomniał
mencionado	wspomniany
prácticas	staż
prácticas	praktyki
prácticas	stażu
prácticas	praktyka
prácticas	praktyk
prácticas	praktyki
prácticas	staże
draft	szkic
africa	afryka
audio	audio
audio	dźwięk
hong	hong
crónica	przewlekłe
crónica	przewlekłą
crónica	chronicle
toro	toro
toro	byka
toro	byk
toro	bull
solista	solista
reducción	obniżka
reducción	redukcja
reducción	zmniejszenie
tribu	plemienia
tribu	plemię
tribu	szczep
registros	dzienniki
registros	kłody
registros	rejestracji
registros	records
registros	rekordy
registros	zapisy
registros	rejestry
registros	rejestrów
ligeramente	nieznacznie
ligeramente	lekko
ligeramente	nieco
ligeramente	lekko
fotografías	fotografie
fotografías	fotografie
fotografías	zdjęcia
fotografías	zdjęć
fotografías	zdjecia
fotografías	zdjęcia
fotografías	obrazki
fotografías	zdjecia
nuestros	nasz
nuestros	nasza
nuestros	nasi
nuestros	nasze
nuestros	our
asumió	założono
congo	kongo
congo	konga
presidentes	prezydentów
presidentes	przewodniczących
presidentes	prezydenci
presidentes	przewodniczących
presidentes	przewodniczących
continua	trwa
continua	kontynuuje
continua	ciągła
continua	ciągłe
continua	ciągły
continua	ciągłego
continua	kontynuacja
continua	kontynuując
continua	kontynuuje
continua	kontynuowanie
kim	kim
jurisdicción	właściwość
jurisdicción	jurysdykcji
jurisdicción	jurysdykcja
candidatos	kandydaci
candidatos	kandydatów
candidatos	kandydata
candidatos	kandydaci
candidatos	kandydat
dibujos	rysunki
dibujos	szkice
dueño	właścicielka
dueño	właściciela
dueño	właściciel
escritora	autor
escritora	pisarz
puedo	można
puedo	can
investigadores	naukowcy
investigadores	badacze
investigadores	naukowców
investigadores	śledczy
checa	czech
checa	czeski
checa	czeskiej
checa	czeskie
checa	czeska
mérida	mérida
mérida	merida
departamentos	departamentów
departamentos	działy
bibliografía	bibliografia
ejercicio	ćwiczenie
ejercicio	ćwiczenia
