dhe	in
koleg	sodelavka
koleg	sodelavec
eduardi	edvard
eduardi	edward
fleksibilitet	prožnost
fleksibilitet	prilagodljivost
inkuizicioni	inkvizicija
blej	nakup
blej	kupi
blej	kupiš
blej	nakup
blej	kupil
boogie	boogie
respektohet	spoštovani
respektohet	spoštovana
respektohet	spoštovan
respektohet	spoštovane
slim	vitka
slim	slim
deborah	deborah
axha	striček
axha	stric
mönchengladbach	mönchengladbach
pakuptueshme	nerazumljivo
manuali	ročni
manuali	ročna
manuali	priročnik
manuali	ročno
combo	kombinacija
risto	risto
ekzagjeruar	pretirano
ekzagjeruar	pretiravanje
ekzagjeruar	pretirane
ekzagjeruar	pretirana
monza	monza
fun	zabavno
fun	fun
fun	hec
fun	zabava
barbados	barbados
metaforë	metafora
gjurmuar	izsledili
dule	dule
haruni	aaron
haruni	aron
oppland	oppland
barbie	barbi
barbie	barbie
casper	casper
permend	omenjen
permend	omenil
permend	omeni
kundërshti	polemik
orari	urami
orari	ure
orari	urah
orari	ur
orari	urnik
orari	razpored
davidson	davidson
telekomi	telecom
telekomi	telekom
imagjinatë	domišljija
imagjinatë	domišljije
imagjinatë	domišljijo
bartolomé	bartolomé
byrek	pita
cafe	kavarna
cafe	cafe
cafe	kavarni
rat	rat
rat	podgana
vaskulare	žilne
devon	devon
neretva	neretvi
operacionale	operativno
operacionale	operativnih
operacionale	operativna
slovenia	slovenia
slovenia	slovenija
vegim	privid
falkland	falklandski
rumi	rumi
besançon	besançon
mack	mack
dike	nekdo
dike	dika
pengojë	zavirajo
gravura	gravur
mengjes	zajtrk
mengjes	dopoldne
mengjes	jutranja
mengjes	jutro
oblast	oblast
autoritete	oblasti
këpuca	čevelj
plotësim	dopolnila
plotësim	dopolnilo
plotësim	dopolnjujejo
ecim	sprehod
ecim	hoja
ecim	sprehodi
ecim	peš
ecim	hodi
wmf	wmf
daka	dachau
mëshirues	usmiljen
qepët	čebula
qepët	čebulo
qepët	čebule
manifestimet	manifestacije
kembet	noge
kembet	stopala
kembet	stopali
kembet	nogice
kembet	noge
kembet	nog
kembet	nogice
kembet	nogi
ndjej	občuti
seancën	zasedanje
seancën	sejo
seancën	zasedanju
seancën	seja
livingston	livingston
livingston	livingstone
windsor	windsor
dinamit	dinamit
dinamit	dinamita
sagem	sagem
turpi	sramota
turpi	sram
turpi	sramota
turpi	škoda
turpi	skoda
zaimis	zaimis
forti	vsemogočni
forti	mogočni
forti	mogočno
forti	mogočna
rrenjet	korenine
minjtë	miši
minjtë	miške
minjtë	podgane
gautama	gavtama
mundja	rokoborba
mundja	rokoborbo
mundja	poraz
mundja	porazi
pico	pico
fotosinteza	fotosintezo
heretik	krivoverec
bizhuteri	nakit
bizhuteri	dragulji
bizhuteri	nakit
bizhuteri	draguljev
bizhuteri	dragulje
macmillan	macmillan
etiketuar	označena
etiketuar	označeni
etiketuar	označen
etiketuar	označene
etiketuar	označeno
helmimi	zastrupitev
helmimi	zastrupitve
holokaustit	holokavst
sindikatat	sindikatov
sindikatat	sindikati
boka	boca
antropologjike	antropološko
kuruar	ozdravljen
rrëmbimi	ugrabitev
rrëmbimi	ugrabitve
rrëmbimi	ugrabitev
rrëmbimi	ugrabitve
rrëmbimi	ugrabitev
përfshirje	vključenost
përfshirje	vključitev
përfshirje	vključenost
përfshirje	vključevanje
absorbuar	absorbira
absorbuar	absorbirajo
telefonata	klicev
telefonata	klice
telefonata	klici
roi	roy
roi	roi
përulur	skromna
përulur	skromni
përulur	skromen
përulur	ponižno
përulur	skromno
dion	dion
camii	camii
shamia	ruto
shamia	robček
shamia	robec
pepe	pepe
paco	paco
feliu	feliu
isaku	isaac
artificialisht	umetno
proçesi	proces
proçesi	postopek
proçesi	procesor
solemn	slovesno
solemn	slovesni
dhjet	ten
përsëritja	ponavljanje
pengese	ovira
pengese	oviranje
pengese	ovira
sqarohet	pojasnjena
sqarohet	pojasnjeno
hektor	hector
hektor	hectorja
thurur	pletene
thurur	pletenih
thurur	pleteni
farina	farina
vejusha	vdove
vejusha	vdovo
vejusha	vdove
vejusha	vdova
ngjitës	lepila
ngjitës	lepilo
ngjitës	lepljivo
ngjitës	lepljiva
kerkesat	zahteva
kerkesat	prošnje
kerkesat	zaprosila
kerkesat	zahteve
fiore	fiore
zabel	zabel
repubblica	repubblica
bashkëshortët	zakoncev
bashkëshortët	zakonca
kronisti	kronist
sofokliu	sofoklej
organizues	organizator
organizues	organizator
misto	misto
transcluded	transcluded
burse	štipendijo
burse	štipendija
frutash	sadno
frutash	sadne
përzënë	izključen
kuota	kvota
kuota	kvoto
kuota	kvote
patentën	dovoljenje
patentën	licenca
kurë	zdravilo
kurë	ozdravitev
fashistë	fašisti
marshuan	korakali
testamentin	zaveza
vidal	vidal
ngelet	ostanke
ngelet	ostaja
antico	antico
artistja	umetnik
artistja	izvajalec
artistja	umetnica
aragón	aragón
pitre	pitre
laboratorët	laboratoriji
laboratorët	izvidi
votime	ankete
mere	vzemite
mere	vzemi
wieder	wieder
parade	parada
parade	parade
parade	parado
ambasadorë	ambasadorji
ambasadorë	odposlanca
gea	gea
hudgens	hudgens
certifikuar	potrjeno
certifikuar	potrjeni
prishje	kršitev
prishje	vdor
dosjet	datotek
dosjet	datoteke
rrethanë	okoliščine
sexy	sexy
sexy	seksi
demonët	demone
demonët	demoni
demonët	demonov
alaskës	aljaški
mev	mev
qafat	vratove
qafat	vratu
ark	barko
ark	skrinja
bimor	rastlinski
bimor	rastlinska
shtesat	podaljšanja
shtesat	razširitev
shtesat	razširitve
shtesat	izboljšave
fleksibël	prožni
fleksibël	prilagodljiv
fleksibël	prožna
fleksibël	prožen
fleksibël	prilagodljivo
pakthyeshme	nepreklicno
pakthyeshme	nepopravljivo
pakthyeshme	nepreklicno
karroca	voziček
borxhet	dolgove
borxhet	dolgovi
rrezikojnë	tveganje
rrezikojnë	tveganja
shtizë	sulico
shtizë	kopje
lajthi	lešnike
lajthi	lešniki
lajthi	lešnikov
vitae	vitae
melissa	melissa
grosso	grosso
emocionuese	zanimivo
emocionuese	razburljivo
brando	brando
harroj	pozabi
lozano	lozano
lovato	lovato
opsione	možnosti
influenzae	influenzae
endokrine	žleze
ramsay	ramsay
këmbëngulës	vztrajni
këmbëngulës	vztrajen
këmbëngulës	vztrajna
këmbëngulës	vztrajno
aktrimi	igranje
përplasjet	spopadov
sfidoi	izzval
hilaire	hilaire
audienca	občinstvo
audienca	gledalci
stabilizimin	stabilizacijo
stabilizimin	stabilizacijo
imunitetit	imunost
imunitetit	odpornost
imunitetit	imuniteto
halla	teta
halla	tetka
basisti	basist
njëzëri	enoglasno
njëzëri	soglasno
hordhitë	horde
kalcium	kalcij
kalcium	kalcijev
kalcium	kalcija
ekspres	espresso
talentet	talenti
erdoğan	erdoğan
korridori	hodnik
korridori	koridor
korridori	hodnik
presioneve	pritiski
korrupsion	korupcija
korrupsion	korupciji
korrupsion	korupcijo
tregtimin	trgovanje
shkumë	pene
shkumë	pena
kekkonen	kekkonen
kumi	kum
marsin	mars
qafen	vrat
qafen	vratu
rrezatuese	sevalno
queensland	queensland
compton	compton
cesar	cesar
gabon	narobe
gabon	napačno
gabon	napačen
nazistë	nacist
nazistë	nacistični
nazistë	nacisti
bourguiba	bourguiba
minerva	minerva
deklarimi	izjavo
deklarimi	navedba
deklarimi	izjava
deklarimi	deklaracija
deklarimi	izjava
shqetësimeve	pomisleki
shqetësimeve	zaskrbljenost
rreh	bije
rreh	premaga
rregullohen	prilagojena
rregullohen	prilagojen
rregullohen	prilagojeni
rregullohen	prilagojeno
rregullohen	urejena
rregullohen	urejen
rregullohen	reguliranih
rregullohen	urejeno
parulla	napise
parulla	slogan
hrvatske	hrvatske
perišić	perišić
dyfish	podvoji
dyfish	dvojni
dyfish	dvakrat
dyfish	dvojno
dyfish	dvojna
favorite	priljubljeno
favorite	najljubša
favorite	najljubši
fem	fem
benoît	benoît
aguilar	aguilar
asistencë	pomoč
nenad	nenad
valls	valls
jodi	jodi
jodi	jod
ifigjenia	ifigenija
psp	psp
foo	foo
stilizuara	stilizirano
origjinalitet	izvirnost
rupert	rupert
alkali	alkalnih
murgeshë	nuno
murgeshë	nuna
ligjvënës	zakonodajalci
moshes	moše
regjimet	režimi
colstyle	colstyle
trip	izlet
trip	potovanje
trip	trip
trip	tripp
dëmi	škoda
luhatje	nihanja
luhatje	valovanje
luhatje	nihanje
adana	adana
imagjinatën	domišljija
imagjinatën	domišljije
imagjinatën	domišljijo
tradicionalë	tradicionalna
tradicionalë	tradicionalni
tradicionalë	tradicionalne
tradicionalë	tradicionalen
tradicionalë	tradicionalno
preka	dotaknila
preka	dotaknil
tirani	tiranijo
bindjes	prepričevanje
janko	janko
kirchner	kirchner
nagasaki	nagasaki
majori	major
majt	levica
majt	levi
majt	levo
majt	leva
boyer	boyer
asimilimin	asimilacijo
marche	marke
sarajeva	sarajevo
shtëpit	domovi
shtëpit	domovih
shtëpit	domove
skelet	okostnjak
skelet	okostje
ingrid	ingrid
mitër	maternica
mitër	maternico
hegeli	hegel
rowan	rowan
matrix	matrico
matrix	matrica
matrix	matrika
levan	levan
kredit	zasluge
kredit	kreditne
kredit	kredit
kredit	kreditno
lodhja	utrujenost
lodhja	izčrpanosti
román	román
zuckerberg	zuckerberg
fredi	freddie
fredi	fred
fredi	freddy
biskota	piškoti
biskota	piškote
biskota	piškoti
kuan	kwan
abba	abba
zaire	zairu
tele	tele
mëkatar	grešnik
dello	dello
canon	canon
rumunët	romuni
parashikimi	prognoza
parashikimi	napoved
parashikimi	napovedi
parashikimi	napoved
parashikimi	napovedi
def	def
moli	molly
leme	leme
nan	nan
fytit	grlo
fytit	žrelo
fytit	grlu
fytit	grla
qëllimshme	namerno
qëllimshme	namerno
nouveau	nouveau
pengohet	naleti
honecker	honecker
malone	malone
hiqej	dvignil
dizenjuar	zasnovan
dizenjuar	zasnovana
kundërshtimet	ugovorov
kundërshtimet	nasprotovanja
ministritë	ministrstva
kraharor	prsi
kraharor	skrinja
zorrët	črevesje
zorrët	čreva
zorrët	črevesje
purpurea	purpurea
fundjavë	vikenda
fundjavë	vikend
eleanor	eleanor
artizanë	mojstri
porter	porter
porter	porterja
celeste	celeste
bud	buda
bud	bud
lëndime	poškodbe
lëndime	poškodb
allgemeine	allgemeine
fatkeqësive	katastrofe
fatkeqësive	nesreče
donato	donato
përparësia	prednost
përparësia	prednostno
mikrovalë	mikrovalovni
rrezen	žarek
rrezen	snop
idrisi	idrizi
disiplinuar	discipliniran
bowling	bowling
biya	biya
metternich	metternich
antony	antonij
aja	aya
dorothy	dorothy
acta	acta
huerta	huerta
everest	everest
shkruaje	napiši
shkruaje	piši
shkruaje	pisanje
çekiç	hammer
çekiç	kladivo
schenk	schenk
xhelozia	ljubosumja
xhelozia	ljubosumje
komenti	komentar
trishtuar	žalosten
trishtuar	žalostna
trishtuar	žalostno
fellini	fellini
pierluigi	pierluigi
joga	joga
joga	jogo
marinar	mornar
besnikërisht	zvesto
gjoksi	prsi
gjoksi	skrinja
elida	elida
carson	carson
kejsi	casey
kejsi	cassie
nikolaus	nikolaus
getcurrenttitle	getcurrenttitle
fryhet	trobente
fryhet	trobento
hirushja	pepelka
janez	janez
mort	mort
mhnt	mhnt
kinematë	kinih
ngarkim	natovarjanje
ngarkim	obremenitev
ngarkim	nalaganje
ngarkim	nakladanje
barclay	barclays
vitaminat	vitamine
vitaminat	vitamini
vitaminat	vitamina
vitaminat	vitamin
poseidoni	pozejdon
paisja	naprava
paisja	pripomoček
çimentos	cement
çertifikatat	spričevala
çertifikatat	potrdila
çertifikatat	certifikati
perspektivat	obeti
perspektivat	perspektive
mera	mera
fajit	krivde
fajit	krivdo
fajit	krivda
esmeralda	esmeralda
ndërrime	izmene
ndërrime	rotacij
autobusi	bus
autobusi	avtobus
autobusi	avtobusna
grabitje	rop
grabitje	ropi
belowclass	belowclass
kardiovaskulare	kardiovaskularni
mantelin	haljo
mantelin	plašč
justifikim	obrazložitev
justifikim	utemeljitev
katalogu	katalog
katalogu	katalog
katalogu	kataloga
gino	gino
studjuesit	učenjaki
studjuesit	raziskovalcem
studjuesit	raziskovalci
studjuesit	raziskovalca
studjuesit	raziskovalce
eksportet	izvoz
llamba	žarnica
llamba	žarnico
llamba	svetilko
llamba	svetilka
sacrum	križnice
asnières	asnières
khz	khz
vjedh	kradejo
vjedh	ukradel
vjedh	ukradli
vjedh	ukrade
vjedh	krade
vjedh	kraja
koordinon	koordinate
ryu	ryu
çarje	razpoke
çarje	crack
çarje	krek
çarje	razpoka
modem	modem
molle	jabolka
molle	jabolčni
molle	apple
molle	jabolko
boxing	boks
qante	jokati
qante	jok
qante	joka
qante	joče
divorc	ločitev
divorc	ločitve
specat	papriko
specat	paprike
specat	paprika
aria	aria
perjashtim	izjema
perjashtim	izjeme
kuotë	citat
kuotë	kvota
kuotë	kvoto
kuotë	kvote
estrella	estrella
dioqezat	škofijske
conte	conte
kendon	pojem
kendon	petje
kendon	poje
kendon	petja
ambicie	ambicij
ambicie	ambicije
ratifikuar	ratificirala
hector	hector
hector	hectorja
bufi	sova
bufi	sove
subaru	subaru
transaksion	transakcija
transaksion	transakcijo
transaksion	transakcije
textstyle	textstyle
mick	mick
produktive	produktivno
rrotë	kolo
rrotë	kolesa
inflamacion	vnetja
inflamacion	vnetje
vidin	vidin
gili	gil
walther	walther
dinjitoz	dostojanstveno
filtrat	filtre
filtrat	filtrov
filtrat	filtri
sisto	sikst
zvogëlim	zmanjšanje
zvogëlim	znižanje
shitësi	prodajalec
shitësi	prodajalka
shitësi	prodajalca
shitësi	prodajalec
magnezi	magnezij
magnezi	magnezija
magnezi	magnezijev
platinum	platine
kreativ	ustvarjalna
kreativ	ustvarjalno
kreativ	ustvarjalni
kreativ	kreativno
drenasi	glogovac
johnston	johnston
dorëzohen	predajo
dorëzohen	predaje
dorëzohen	predaja
ortiz	ortiz
elektriciteti	elektrike
elektriciteti	elektrika
përbindëshi	pošast
aquino	aquino
jupiter	jupiter
mbizotëruar	prevladovala
skllavi	suženj
skllavi	sužnja
boll	dovolj
boll	ustavi
arsimtarë	inštruktorji
mbikqyrës	nadzornik
bentley	bentley
hibrid	hibridni
hibrid	križanec
hibrid	hibrid
plaçkitje	rop
plaçkitje	ropi
rodrigues	rodrigues
ship	ladjo
ship	ladja
zota	bogovi
zota	bogov
impulset	impulze
cuba	kubo
cuba	kubi
cuba	kuba
hemingway	hemingway
parahistoria	prazgodovini
sinjalizuar	signalizacija
sinjalizuar	signalizacijo
transformime	preobrazb
transformime	preoblikovanja
agjitacion	vznemirjenost
zenit	zenit
hernán	hernán
yellowstone	yellowstone
dukur	pogledal
burma	burmi
burma	burmo
artistes	kahlo
popov	popov
havana	havani
kobra	kobra
logan	logan
dergon	pošlje
dergon	pošilja
sharra	žage
zinxhirin	zadrgo
zinxhirin	verigo
zinxhirin	verige
zinxhirin	veriga
piaf	piaf
kabllot	kabli
kabllot	kable
modulet	moduli
grigori	grigorija
muskulare	mišična
profetë	preroki
evente	dogodki
evente	prireditve
evente	dogodke
evente	dogodkov
kristali	kristal
kristali	kristalno
kristali	crystal
fija	nit
pepo	pepo
ndërhyjë	posredovati
dik	tič
dik	dick
katalog	katalog
bashkatdhetarët	rojaki
fosfori	fosforja
fosfori	fosfor
fajtorë	kriv
fajtorë	kriva
maggie	maggie
sanitare	sanitarne
komandues	poveljujoči
springs	vzmeti
konfigurimi	nastavitve
konfigurimi	nastavitev
boyle	boyle
karafil	klinčki
karafil	strok
vemendje	pozor
vemendje	pozornost
pakëndshme	neprijetno
pakëndshme	neprijeten
pakëndshme	neprijetna
fotografie	fotografiranje
fotografie	photography
fotografie	fotografijo
fotografie	fotografija
liège	liège
dupont	dupont
miodrag	miodrag
porosit	naročila
porosit	naroči
porosit	red
porosit	naročilo
nuancat	odtenke
pasaktë	nepravilno
pasaktë	nepravilna
pasaktë	netočni
kolonistëve	kolonisti
proxy	zastopnik
proxy	posrednika
proxy	približek
meisner	meisner
mysafirët	gostje
mysafirët	gosti
devotshmëri	predanost
devotshmëri	vdanost
devotshmëri	pobožnost
vonesat	zamude
vonesat	zamud
vonesat	zamuda
besueshmëria	verodostojnost
besueshmëria	zanesljivost
korona	corona
gprs	gprs
morea	morea
denver	denverju
denver	denver
denver	denverja
kompromisi	kompromis
akullnaja	ledenik
akullnaja	ledeniki
karburant	gorivo
karburant	goriva
esa	esr
esa	esa
esa	eps
eastwood	eastwood
siehe	siehe
aol	aol
lokaleve	ustanove
lokaleve	obrati
sapun	milo
sapun	mila
vile	vili
vile	vilo
vile	villa
vile	vila
ramsesi	ramzes
makarona	testenine
makarona	rezanci
makarona	špageti
kovalainen	kovalainen
alfabetik	abecedni
bombave	bombe
elif	alif
thartë	kisli
thartë	kisla
thartë	kislo
vanilje	vanilija
stepat	stepe
diferencat	razlik
diferencat	razlike
lebrun	lebrun
nxitës	katalizatorja
nxitës	katalizator
diplomatë	diplomati
demokratëve	demokratov
demokratëve	demokrati
fredrik	fredrik
posedim	obsedenost
posedim	posest
posedim	posedovanje
maratona	maraton
glam	glam
heterogjene	heterogena
taktik	taktične
taktik	taktično
taktik	taktična
taktik	taktični
tenis	tenisu
tenis	tenis
navbar	navbar
ujëvarë	slap
legjislacion	zakonodaja
legjislacion	zakonodajo
torquato	torquato
kërcënuese	zlovešče
kërcënuese	grozi
kërcënuese	grožnja
progresi	progress
progresi	napredek
numërimi	štetje
numërimi	grof
numërimi	štetje
grumbuj	kupe
virtuoz	virtuoz
dëgjim	zaslišanje
dëgjim	sluh
zhgënjim	smola
zhgënjim	razočaranja
zhgënjim	razočaranje
zhgënjim	razočaranje
pasquale	pasquale
firmos	podpišite
firmos	znak
biba	biba
konsujt	konzuli
dade	dade
cerro	cerro
gradec	gradec
këmbëngulja	vztrajnost
këmbëngulja	vztrajnosti
këmbëngulja	vztrajanje
këmbëngulja	vztrajnost
këmbëngulja	obstojnost
kasapi	mesar
kasapi	klavec
hollivudit	hollywood
montfort	montfort
çupa	kraljice
çupa	queens
morte	morte
garuesit	dirkači
garuesit	tekmovalci
frankie	frankie
pool	bazen
pool	biljard
kallamata	kalamata
mima	mima
tetra	tetra
publius	publij
lakmia	pohlep
lakmia	pohlepa
galaktikat	galaksije
galaktikat	galaksij
cen	chen
bamberg	bamberg
rozhaja	rožaje
tradhtuar	izdal
tradhtuar	izdan
tradhtuar	izdani
zara	zara
ponce	ponce
yorkshire	yorkshire
reper	raper
ubuntu	ubuntu
regensburg	regensburga
vjella	bruhanje
zanë	vila
zanë	vilo
wordpress	wordpress
retorikë	retorika
joshëse	zapeljiva
joshëse	zapeljivo
joshëse	mamljivo
rue	rue
bodrum	klet
bodrum	kleti
bodrum	klet
xham	steklo
xham	stekla
xham	kozarec
xham	steklena
xham	brisalci
supozime	predpostavke
supozime	domneve
osijek	osijek
chanson	chanson
kushtoj	strošek
kushtoj	stroški
kushtoj	posvetil
zie	žalovanje
zie	žalovanja
carla	carla
riverside	riverside
floku	dlake
floku	lasje
floku	lase
lehtësoi	olajšal
lehtësoi	olajšati
lehtësoi	olajšalo
minatori	rudar
fatima	fatima
fatkeqësitë	katastrofe
fatkeqësitë	nesreče
oman	oman
sponsor	sponzor
sponsor	sponzorja
vesa	vesa
tampere	tampereju
poe	poe
rpm	rotor
bab	bab
esma	esma
gjuri	koleno
gjuri	kolena
kartoni	škatla
kartoni	kartona
kartoni	karton
fisnikërinë	plemenitost
fisnikërinë	plemstvo
materialiste	materialistični
evo	evo
kompensuar	zamik
kompensuar	odmik
tristan	tristan
rahim	rahim
sonia	sonia
banane	banane
banane	banana
banane	banane
feministe	feministična
dalton	dalton
kirurgji	operacijo
kirurgji	kirurgija
kirurgji	operacija
squfurit	žveplo
nënvizon	povzetki
nënvizon	poudarja
teoricien	teoretik
ringjalli	oživili
ringjalli	oživeli
nacionalistë	nacionalisti
abuzimi	zloraba
abuzimi	zlorabo
abuzimi	zlorabe
tuk	tuk
giovani	giovani
dulce	dulce
gotland	gotland
ina	ina
dhjetorin	december
dhjetorin	decembra
perl	perl
asamble	skupščina
asamble	sklop
asamble	sestavljanje
asamble	sestav
portland	portland
portland	portlandu
ign	ign
gandi	gandhi
vlado	vlado
udhëtuan	potoval
udhëtuan	potovala
udhëtuan	potoval
vrapimi	teče
vrapimi	tek
vrapimi	teči
arritshëm	dosegljiv
borisov	borisov
varesi	odvisnosti
vizitohen	obiskal
vizitohen	obiskala
apartamente	apartmaji
apartamente	stanovanja
xxii	xxii
zina	zina
humbe	zgrešili
humbe	zgrešil
humbe	zgrešila
humbe	zamudil
humbe	izgubljena
humbe	izgubljeni
humbe	izgubil
humbe	izgubljeno
humbe	izgubljen
identifikues	identifikator
sia	sip
mundje	rokoborbo
mundje	rokoborba
mundje	rokoborbo
spektrale	spektralne
ivanov	ivanov
riko	rico
munro	munro
jobesimtarët	neverniki
jobesimtarët	neverniki
pastë	pecivo
pastë	peciva
corriere	corriere
albus	albus
klipi	sponka
klipi	nabojnik
respirator	respirator
mesimet	lekcije
prezencë	prisotnost
prezencë	prisotnosti
prezencë	navzočnost
porsalindur	novorojenčka
bengt	bengt
banko	banco
futsal	futsal
qitje	streljanje
#charles	#charles
barut	smodnik
barut	smodnika
barut	prašek
göttingen	göttingen
orsini	orsini
klonimi	kloniranje
paanshëm	nepristranski
paanshëm	nepristransko
paanshëm	nepristransko
grumbullim	pobiranje
grumbullim	zbirka
grumbullim	kolekcija
grumbullim	zbirko
grumbullim	zbiranje
kapoor	kapoor
përballje	obračun
përballje	soočenje
polarizuar	polarizirane
polarizuar	polarizirana
instalimi	namestitev
instalimi	vgradnja
instalimi	montaža
premtuese	obetavno
premtuese	obetaven
lall	lall
malaria	malarijo
profesionalizëm	strokovnost
kalimet	prehodih
kalimet	križišča
kalimet	prehodi
binjak	dvojček
binjak	twin
binjak	dvojčka
binjak	dvojčica
bletë	čebel
bletë	čebele
bletë	čebela
bletë	čebelji
bletë	bee
pendohet	kesanje
italien	italien
fyell	flavto
fyell	piščal
kontradikta	nasprotij
kontradikta	protislovja
gripi	gripa
gripi	gripi
gripi	gripo
gripi	gripa
gripi	gripi
gripi	gripo
panevojshëm	nepotrebna
panevojshëm	nepotrebno
panevojshëm	nepotrebne
definitive	dokončni
definitive	dokončna
definitive	dokončne
definitive	dokončno
dona	dona
dona	donno
dona	donna
sasha	saša
sasha	sasa
sasha	saša
sasha	saša
sasha	sasha
spot	spot
opel	opel
entuziast	navdušeno
entuziast	navdušeni
twelve	twelve
