категория	kategooria
обменят	vahetatud
техник	tehnik
чечня	tšetšeenia
появяване	ilmuvad
появяване	sissepääs
появяване	sisenemine
появяване	välimus
скандинавски	põhjamaade
скандинавски	skandinaavia
осигурени	tagatud
осигурени	turvatud
лоялни	ustav
лоялни	lojaalsed
лоялни	lojaalne
риос	rios
прилики	sarnasusi
корем	kõht
корем	magu
корем	kõht
корем	belly
корем	kõht
корем	kõhu
тълкувания	tõlgenduste
мюсюлманска	moslem
мюсюлманска	moslemi
милиметра	mm
милиметра	millimeetrit
юра	jura
действал	käitus
действал	tegutses
готлиб	gottlieb
разграничаване	eristamine
разграничаване	vahet
разграничаване	eristamine
жалба	kaebus
есето	essee
стажант	intern
стажант	praktikant
стажант	praktikant
повишение	edendamine
неврони	neuronite
седемнадесет	seitseteist
синтетичен	sünteetiline
синтетичен	sünteetilised
анте	ante
пасищата	rohumaad
косъм	karvad
косъм	soeng
косъм	juuksed
изберете	valima
изберете	vali
изберете	vali
изберете	valimine
изберете	valima
дож	doodž
хибриди	hübriidid
кромуел	cromwell
корнуол	cornwalli
диференциация	eristamine
деп	depp
прозрачен	läbipaistvad
прозрачен	läbipaistev
валидно	kehtiv
валидно	kehtib
усмивка	naerata
усмивка	naeratus
равин	rabi
фурие	fourier
силви	sylvie
тъга	kurbus
тъга	kurbust
тъга	kurbus
сляп	pime
сляп	pimedad
брага	braga
семьон	semjon
джейкъб	jacob
разкрито	paljastatud
джерико	jericho
шанел	chanel
кони	conny
кони	connie
канети	canetti
гуджарат	gujarati
хаваи	hawaii
хаваи	havai
анджела	angela
виновни	süüdi
влюбени	armukesed
влюбени	armastajad
забавен	lõbu
забавен	lõbus
забавен	fun
забавен	naljakas
ягуар	jaguar
изхвърляне	kõrvaldamise
изхвърляне	kõrvaldamine
плават	purjetada
плават	purjed
едностранно	ühepoolne
едностранно	ühepoolse
едностранно	ühepoolsed
едностранно	ühepoolselt
нараняване	vigastus
аеций	aetius
трент	trent
лак	lakk
лак	lakki
лак	lac
молекулярна	molekulaarne
подмяна	asendamine
подмяна	asendaja
подмяна	asendus
подмяна	asendamine
модифицирани	modifitseeritud
модифицирани	muudetud
агресивно	agressiivselt
агресивно	agressiivsed
агресивно	agressiivne
чар	char
чар	võlu
чар	võlusid
уместно	sobiv
уместно	asjakohane
уместно	kohane
уместно	sobilik
отчаяние	meeleheide
разрешени	lubatud
разрешени	lubatud
разрешени	lubatud
ветеринарен	veterinaar
ветеринарен	veterinaaria
безусловно	tingimusteta
безусловно	tingimusteta
физиологични	füsioloogiline
забрави	unusta
трофеи	trofeed
довърши	lõpeta
интегриране	integreerida
интегриране	integratsioon
интегриране	lõimumine
интегриране	integreerimine
интегриране	integreerimine
астрологията	astroloogia
ръш	rush
маневра	manööver
маневра	manööver
сноп	kimbu
фолксваген	volkswagen
върховно	ülim
бельо	aluspüksid
бельо	aluspesu
бельо	pesu
бийн	oa
бийн	bean
бийн	uba
стомах	kõht
стомах	magu
сподели	jaga
сподели	share
сподели	jagada
скромна	tagasihoidlik
скромна	alandlik
скромна	tagasihoidlik
динозаврите	dinosaurused
кореспонденцията	kirjavahetus
перспективата	perspektiivi
перспективата	perspektiiv
отпечатъци	sõrmejäljed
отпечатъци	sõrmejäljed
криптата	krüpti
хоакин	joaquin
хоакин	joaquín
бащите	isad
холивудски	hollywood
холивудски	hollywoodi
францис	francis
кашлица	köha
кашлица	köha
виконт	vikont
виконт	vikont
заблуда	pettus
доха	doha
дижон	dijon
присвояване	omastamise
негро	neeger
негро	neeger
негро	negro
маастрихт	maastrichti
джеки	jacky
дарители	doonorite
портретът	portree
ролф	rolf
невролог	neuroloog
модифициран	modifitseeritud
модифициран	muudetud
черупка	shell
черупка	kest
юшченко	juštšenko
сапун	seep
шан	shan
поза	poos
поза	hoiak
неопределено	määramata
неопределено	määratlemata
неопределено	määramata
неопределено	määramata
неопределено	ähmane
персонален	isiklik
персонален	isiklikud
детелина	ristik
юнкер	juncker
настъпване	esinemise
настъпване	esinemine
корпоративна	ettevõtte
спутник	sputnik
видян	näinud
канбера	canberra
бавна	aeglane
опел	vauxhall
опел	opel
табела	märk
годеницата	kihlatu
крадец	varas
крадец	varas
глупост	rumalus
нейтън	nathan
контролиран	kontrollitud
контролиран	kontrollitav
предстоящите	tulevaste
константи	konstandid
консултативен	nõustamise
консултативен	nõuandev
аушвиц	auschwitzi
непълни	puudulik
непълни	mittetäielik
маурисио	mauricio
самос	samose
спийд	pöörlemiskiirus
спийд	kiirus
скорошни	hiljutine
скорошни	hiljutised
кристалите	kristallid
конфронтация	vastasseis
ленард	leonard
колелата	veljed
колелата	rattad
фатална	saatuslik
фатална	surmav
пътник	reisija
пътник	sõitja
пътник	reisijate
пътник	reisija
пътник	rändaja
пътник	rändaja
пътник	rändur
кирения	kyrenia
правоъгълник	ristküliku
правоъгълник	ristkülik
геоложка	geoloogiline
анталия	antalya
юниън	liit
юниън	liidu
ротор	rootori
фрегата	fregatt
русийон	roussillon
варварски	barbaarne
варварски	barbaarne
варварски	barbar
враждебни	vaenulik
враждебни	vaenulikud
фюрера	füürer
фюрера	füürer
гълъби	tuvid
гълъби	tuvi
гълъби	tuvid
ускорението	kiirendamine
ускорението	kiirendus
кюрдистан	kurdistani
фреско	fresko
абстракция	abstraktsionism
прогресивно	progresseeruva
джошуа	joshua
интегрира	integreerida
сулфат	sulfaat
сулфат	sulfaat
качествена	kvalitatiivne
качествена	kvalitatiivsed
оранжеви	orange
оранжеви	apelsin
оранжеви	oranž
хероин	heroiini
хероин	heroiin
метаболизма	ainevahetus
метаболизма	metabolism
възкресението	ülestõusmine
възхищение	imetlen
саркози	sarkozy
убедени	veendunud
стабилизация	stabiliseerimine
стабилизация	stabiliseerimine
комфорт	mugavus
самота	üksindus
самота	üksindust
самота	üksindus
кортни	courtney
неправилен	ebaõige
оптична	optiline
оптична	optilised
йенс	jens
облечена	riides
облечена	riietatud
уитни	whitney
наказани	karistatud
дворът	õu
дворът	hoovis
еротичен	erootiline
аномалии	anomaaliaid
северин	severin
драго	drago
гало	gallo
деби	debbie
негри	neegrid
синай	siinai
часови	tunnimees
колан	turvavöö
колан	vöö
лиги	liigasse
лиги	ila
юмрук	rusikas
пуиг	puig
гуанджоу	guangzhou
скара	grillitud
