年	tahun
格陵蘭	greenland
抽取	pengekstrakan
萬代	bandai
江河	sungai
江河	river
發酵	fermentation
石灰	kapur
石灰	limau
有效率	cekap
製圖	cartographic
製圖	kartografi
製圖	pemetaan
空洞	berlubang
空洞	hollow
手錶	watch
手錶	tonton
花旗	citigroup
花旗	citibank
本能	naluri
冷凍	frozen
冷凍	beku
冷凍	pembekuan
冷凍	membekukan
冷凍	bekukan
冷凍	pembekuan
冷凍	freeze
基石	keystone
基石	teraju
分居	dipisahkan
分居	berpisah
分居	berasingan
分居	memisahkan
分居	pemisahan
分居	perpisahan
堅固	pepejal
堅固	pejal
堅固	padu
賺取	perolehi
賺取	diperolehi
賺取	memperolehi
致癌	karsinogen
罪惡	yaasin
罪惡	dosa
罪惡	dosa
催眠	pukau
催眠	hypnotic
黑夜	nite
自動化	automatik
自動化	mengautomatikkan
自動化	automasi
大都市	metropolis
品味	citarasa
品味	rasa
品味	taste
品味	merasai
品味	selera
品味	selera
洗手間	tandas
審計	audit
審計	pengauditan
赫爾辛基	helsinki
爬升	panjat
爬升	daki
全息	holografik
全息	hologram
漂浮	floating
漂浮	terapung
漂浮	apungan
身後	belakang
修飾	pengubahsuai
笑容	smile
笑容	senyum
技師	juruteknik
年長	older
遊說	melobi
遊說	lobi
遊說	lobby
內在	inside
內在	didalam
內在	inner
內在	batin
槭	acer
侏儒	kenit
侏儒	kerdil
通話	call
人行道	sidewalk
人行道	pavement
炒作	hype
搶劫	rompakan
咽	farinks
飢餓	kebuluran
飢餓	lapar
飢餓	hunger
飢餓	berlapar
人魚	duyung
人魚	duyung
人魚	mermaid
水文	hidrologi
批次	batch
錯過	rindu
極地	kutub
極地	polar
極地	hilo
極地	patok
極地	kutub
舒服	selesa
舒服	selesa
殺戮	membunuh
殺戮	membunuh
殺戮	killing
體現	embodiment
靜止	pegun
停戰	gencatan
負載	muatkan
門戶	portal
門戶	portal
門戶	gateway
集群	kluster
集群	kelompok
道場	dojo
兌換	tebus
兌換	pertukaran
兌換	exchange
無論如何	pula
無論如何	anyway
無論如何	bagaimanapun
裝載	muatkan
裝載	memuatkan
裝載	loading
阿爾卑斯山	alps
假的	fake
視力	penglihatan
十字路口	persimpangan
十字路口	persilangan
十字路口	simpang
婁	lou
西班牙文	sepanyol
清醒	sober
神童	prodigy
浸信會	baptist
空運	airlift
煙草	tembakau
獎盃	piala
獎盃	trofi
獎盃	trofi
准將	commodore
酵母	yis
農夫	petani
農夫	peladang
農夫	petani
泰晤士河	thames
疑犯	suspek
疑犯	suspek
疑犯	disyaki
稠密	padat
傷口	luka
門徒	murid
門徒	murid
冬至	solstis
槳	paddle
槳	kayuh
轉運	trans
掠奪	perampas
掠奪	rompakan
掠奪	dirompak
馬克思主義	marxisme
馬克思主義	marxist
異端	bidaah
異端	bidaah
相識	kenalan
相識	berkenalan
牧野	makino
展覽會	exhibitions
展覽會	pameran
濾波器	penapis
濾波器	tapisan
對流	perolakan
精子	sperma
青銅	gangsa
賓州	pennsylvania
誹謗	defamation
誹謗	fitnah
誹謗	fitnah
誹謗	fitnah
過時	outdated
過時	usang
過時	lapuk
蒲公英	dandelion
大雅	daya
負傷	terluka
馬術	ekuestrian
烏鴉	gagak
烏鴉	berkokok
烏鴉	gagak
烏鴉	raven
交錯	berselang
牆壁	wall
牆壁	dinding
牆壁	tembok
牆壁	dinding
淨化	singkir
淨化	penyingkiran
淨化	pembersihan
淨化	pemurnian
香味	wangian
香味	aroma
無盡	infinite
洛基	rocky
洛基	berbatu
點燃	lit
點燃	menyala
白血病	leukemia
器械	ditalian
器械	apparatus
仙境	wonderland
雞蛋	telor
雞蛋	telur
雞蛋	telor
雞蛋	egg
雞蛋	telur
激勵	inspire
激勵	insentif
激勵	inspirasi
等效	menyamai
等效	setara
等效	equivalence
處女	virgin
處女	perawan
孟買	bombay
孟買	mumbai
大米	nasi
大米	beras
挑釁	ghairah
挑釁	provokasi
翻修	refurbishment
翻修	renovasi
翻修	renovasi
翻修	renovation
翻修	renovated
舊的	tua
舊的	old
動亂	keresahan
抓到	tertangkap
一切都	semuanya
一切都	segalanya
中級	pertengahan
期貨	futures
鹹	asin
獾	luak
圍牆	wall
圍牆	dinding
圍牆	pagar
調解	pengantaraan
資歷	kelayakan
鋼琴家	pianist
泡泡	buih
泡泡	gelembung
泡泡	bubble
泡泡	buih
泡泡	gelembung
擔憂	kebimbangan
擔憂	bimbang
擔憂	risau
通緝	dicari
通緝	teringin
通緝	wanted
園林	kebun
園林	keroh
園林	garden
園林	taman
眼鏡蛇	cobra
潮濕	moist
潮濕	lembab
潮濕	lembab
潮濕	kelembapan
老鷹	helang
老鷹	eagle
老鷹	helang
被動	pasif
被動	passive
被動	reaktif
腳踏車	basikal
腳踏車	basikal
桐生	kiryu
鞋子	kasut
鞋子	kasut
視角	perspektif
視角	perspektif
憎恨	benci
軍刀	sabres
林業	perhutanan
露營	kem
露營	perkhemahan
露營	kemah
露營	perkhemahan
手腕	pergelangan
封存	dimeteraikan
女高音	soprano
鈔票	banknote
陌生	asing
素食	vegetarian
素食	vegetarian
包容	termasuk
包容	inclusive
包容	penyertaan
海藻	seaweed
海藻	alga
褲	seluar
褲	seluar
胡蜂	penyengat
胡蜂	wasp
胡蜂	tebuan
胡蜂	tebuan
胡蜂	hornet
望月	mochizuki
考古學	arkeologi
考古學	arkeologi
考古學	arkeologi
響尾蛇	rattlesnake
嵌入式	pembenaman
嵌入式	tertanam
嵌入式	terbenam
嵌入式	dibenamkan
宴會	parti
宴會	kenduri
打電話	call
海鮮	seafood
飄	floating
飄	terapung
飄	hanyut
彩票	loteri
彩票	undian
雙眼	mata
車輪	roda
車輪	wheel
車輪	roda
悲痛	dukacita
悲痛	duka
頭腦	mind
頭腦	minda
頭腦	otak
嚴肅	serious
石膏	cast
石膏	plaster
偏離	sisihan
笑話	lawak
笑話	jenaka
笑話	lawak
花冠	corolla
吸煙	merokok
吸煙	asap
控訴	aduan
控訴	rungutan
控訴	keluhan
仁慈	mercy
仁慈	rahmat
拓寬	meluaskan
愚蠢	bodoh
愚蠢	stupid
科長	chief
科長	ketua
科長	kepala
無情	kejam
無情	kejamnya
無情	heartless
標準化	standardized
標準化	pemiawaian
緊湊	compact
緊湊	padat
村子	kampung
抵消	ofset
束縛	perhambaan
字串	string
字串	rentetan
海浪	gelombang
海浪	ombak
趨向	trend
趨向	tren
概要	sinopsis
性愛	jantina
性愛	seks
性愛	sex
拘禁	penahanan
哈爾濱	harbin
不朽	keabadian
不朽	abadi
鼠疫	wabak
餅乾	biskut
餅乾	biskut
餅乾	cookies
餅乾	kuih
音標	fonetik
學費	tuisyen
焊	kimpalan
焊	welding
劑量	dose
觸控	touch
觸控	sentuhan
觸控	sentuh
壽司	sushi
田地	bidang
田地	medan
骷髏	rangka
骷髏	tengkorak
船尾	aft
寶藏	khazanah
寶藏	harta
寶藏	treasure
鷸	tirok
加西亞	garcia
加西亞	garcía
單軌	monorel
麥加	makkah
麥加	mekah
不公	kezaliman
不公	ketidakadilan
開賽	kasai
蜻蜓	pepatung
里拉	lira
羞辱	penghinaan
散步	berjalan
散步	walking
散步	walk
散步	berjalanlah
木板	papan
稅收	taxation
稅收	cukai
稅收	cukai
稅收	pendapatan
肩膀	bahu
肩膀	bahu
電容	kapasitans
電容	pemuat
電容	kapasitor
搬家	menggerakkan
搬家	memindah
搬家	bergerak
橄欖	zaitun
橄欖	zaitun
紫外	ultraviolet
價錢	harga
價錢	price
學徒	berguru
學徒	magang
毛皮	bulu
鄰國	jiran
感冒	selsema
借款	pinjaman
借款	loan
借款	meminjam
位數	digit
僵局	stalemate
僵局	kebuntuan
股本	ekuiti
失業率	pengangguran
軍火	lengan
沒落	kejatuhan
備用	standby
備用	backup
核桃	kenari
核桃	kenari
核桃	walnut
龍捲風	tornado
線條	garisan
無形	halimunan
水力發電	hydropower
尊稱	honorific
短劇	skit
珍寶	jumbo
珍寶	precious
珍寶	mustika
珍寶	harta
珍寶	treasure
椰子	coconut
椰子	kelapa
椰子	kelapa
滲透	penembusan
滲透	osmosis
蜈蚣	lipan
鶇	murai
復活節	easter
床上	katil
勸說	pujuk
勸說	pujukan
胸罩	bras
胸罩	bh
胸罩	bra
胸罩	coli
胸罩	brassiere
賄賂	rasuah
賄賂	suap
賄賂	suap
賄賂	rasuah
賄賂	suap
教員	instructors
教員	jurulatih
教員	jurulatih
座談會	simposium
座談會	kolokium
肝臟	hati
醜	hodoh
槌	hammer
槌	tukul
和泉	izumi
吞併	annexation
微妙	halus
腰帶	belt
焚燒	penunuan
咖啡廳	cafe
咖啡廳	cafe
咖啡廳	kafe
張貼	pos
張貼	post
張貼	pengeposan
張貼	menyiarkan
張貼	dikirim
張貼	disiarkan
盜版	piracy
盜版	lanun
傳球	lulus
受洗	pembaptisan
受洗	dibaptiskan
套裝	jas
套裝	sut
尿液	urine
洗衣	dobi
洗衣	cucian
蔚山	ulsan
半數	separa
半數	separuh
半數	haif
半數	half
安培	amber
安培	ambar
據稱	dugaan
據稱	dugaan
花粉	debunga
芒果	mangga
芒果	mango
芒果	mangga
紅豆	cherie
反面	ekor
假裝	pura
假裝	berpura
救護車	ambulans
救護車	ambulan
榨	perah
學術界	academia
動脈	arteri
動脈	arteri
好玩	seronok
好玩	keseronokan
好玩	asyik
頻譜	spektrum
尊嚴	maruah
洩漏	kebocoran
洩漏	kebocoran
洩漏	menitis
洩漏	bocor
洩漏	kebocoran
洩漏	tumpah
洩漏	tumpahan
浮動	floating
浮動	terapung
浮動	apungan
拼寫	ejaan
拼寫	spelling
拼寫	jampi
拼寫	eja
驚奇	surprise
驚奇	terkejut
驚奇	hairan
歐亞	eurasian
行軍	berarak
毀壞	kemusnahan
轉世	reincarnation
惠美	emi
墊	pembalut
墊	pads
墊	pad
墊	kusyen
墊	cushion
黃帝	huangdi
胎兒	janin
胎兒	janin
胎兒	fetus
外匯	forex
灑	tumpah
灑	tumpahan
演算	kalkulus
危急	kritikal
蕭條	kemurungan
蕭條	depression
單數	pelik
單數	ganjil
單數	tunggal
大宗	pukal
無辜	innocent
生還者	terselamat
共鳴	getaran
共鳴	empati
共鳴	empathy
圓頂	kubah
圓頂	dome
終端	terminal
終端	terminal
軍備	armament
聲譽	reputasi
汽水	soda
被告人	tergugat
相思	akasia
檢舉	report
檢舉	lapor
檢舉	laporkan
檢舉	laporan
視線	penglihatan
木乃伊	mummy
木乃伊	mumia
訪客	pelawat
訪客	pelawat
外流	outflow
傳真	faks
傳真	fax
情人節	valentine
彈道	balistik
彈道	balistik
私營	swasta
私營	peribadi
私營	persendirian
私營	prebet
阿拉伯文	arab
推遲	lengahan
推遲	lengah
推遲	delay
推遲	tunda
推遲	ditunda
浪子	zorro
突擊隊	komando
並行	selari
驕傲	kebanggaan
驕傲	pride
驕傲	maruah
驕傲	bangga
驕傲	proud
盜賊	pencuri
光圈	bukaan
環流	peredaran
暈	pengsan
暈	pening
暈	halo
薄荷	mint
薄荷	pudina
肺部	paru
熱線	hotline
弦樂	string
弦樂	rentetan
弦樂	string
弦樂	rentetan
樂手	pemuzik
難得	rare
難得	jarang
折衷	kompromi
折衷	berkompromi
蒸發	penyejatan
未婚妻	tunangnya
餐館	restoran
餐館	restoran
餐館	restaurant
驚喜	surprise
聲望	kemasyuran
聲望	berprestij
聲望	berkedudukan
聲望	prestij
聲望	reputasi
完整性	integriti
墮落	merosot
有意義	bermakna
強壯	strong
強壯	kukuh
強壯	kuat
焦耳	joule
創世紀	genesis
偏見	bias
偏見	prasangka
消毒	antibiotik
騎馬	riding
騎馬	berkuda
騎馬	menunggang
騎馬	ride
騎馬	tunggangan
慣性	inersia
緩和	détente
英明	bijak
英明	wise
芭蕾	ballet
芭蕾	balet
裸體	naked
裸體	bogel
裸體	kebogelan
裸體	nude
介質	medium
禮貌	adab
仙子	fairy
大腿	paha
大腿	paha
視聽	audiovisual
最年長	tertua
齒輪	kisar
齒輪	kelengkapan
齒輪	gear
大汗	khan
平靜	tenangkan
平靜	tenang
平靜	calm
歡喜	bergembira
二胡	erhu
命題	dalil
命題	tesis
命題	thesis
高尚	mulia
高尚	noble
高尚	bangsawan
乾旱	kemarau
乾旱	kekeringan
窗戶	tetingkap
窗戶	tingkap
每星期	mingguan
每星期	weekly
晶格	kekisi
疏忽	kecuaian
疏忽	kelalaian
疏忽	terabai
疏忽	pengabaian
套用	gunaan
套用	dilaksana
套用	diterapkan
天賦	bakat
天賦	talent
天賦	hadiah
天賦	pemberian
天賦	anugerah
天賦	gift
巢穴	sarang
負債	liabiliti
尼羅河	nil
地平線	horizons
地平線	ufuk
地平線	horizon
橋梁	jambatan
橋梁	jambatan
刑期	ayat
刑期	hukuman
刑期	kalimat
欺負	buli
欺負	membuli
欺負	bully
補習	tuisyen
雪花	snowflake
王宮	istana
王宮	palace
店鋪	kedai
店鋪	kedai
肘	siku
肘	siku
膀胱	pundi
農作物	tanaman
農作物	kerat
農作物	tanaman
隱形	halimunan
隱形	halimunan
漩渦	pusaran
漩渦	whirlpool
半球	hemisfera
半球	hemispheric
序曲	overtur
蒙特婁	montreal
封包	packet
硝基	nitro
跑步	running
跑步	larian
跑步	lari
跑步	run
跑步	jalankan
跑步	jogging
跑步	joging
跑步	jogging
跑步	berjoging
立方體	kiub
立方體	kiub
立方體	cube
模範	model
模範	teladan
開局	pembukaan
開局	opening
青春期	adolescent
青春期	baligh
青春期	puberty
青春期	remaja
瓜地馬拉	guatemala
剪刀	gunting
風味	perisa
風味	perisa
風味	berinti
風味	flavour
振動	getaran
振動	bergetar
振動	gegaran
振動	getaran
電晶體	transistor
胡桃	kenari
胡桃	walnut
路邊	roadside
混血兒	peranakan
混血兒	kacukan
混血兒	hibrid
混血兒	hybrid
竹子	bamboo
竹子	buluh
竹子	rebung
閃亮	kilauan
閃亮	kilau
閃亮	berkilat
閃亮	shining
海葵	anemone
支架	kuatkan
地理學	geografi
手掌	kurma
拍手	clap
微粒	zarah
微粒	zarahan
微粒	zarah
面試	interview
面試	otai
面試	temuduga
面試	temuduga
回饋	maklumbalas
回饋	feedback
阻撓	halangan
節慶	festival
節慶	perayaan
作文	essay
作文	esei
作文	karangan
作文	esei
太空梭	shuttle
頭骨	tengkorak
搖	goncang
搖	shake
搖	goyang
多樣化	diversification
多樣化	kepelbagaian
多樣化	kepelbagaian
多樣化	mempelbagaikan
陌生人	strangers
陌生人	asing
拉麵	ramen
煙霧	asap
最大值	maksimum
最大值	maksima
單方面	unilateral
聯想	lenovo
名氣	kemasyhuran
名氣	fame
夕陽	senja
夕陽	sunset
子宮	rahim
子宮	rahim
簡短	pendek
簡短	ringkas
簡短	taklimat
昨日	kelmarin
昨日	kemarin
馬車	kerete
拇指	jempol
拇指	thumb
拇指	jempol
海景	seaview
千禧年	milenium
千禧年	alaf
振幅	amplitud
感官	deria
感官	indera
感官	pancaindera
徑向	jejari
弱化	lenguh
弱化	melemahkan
弱化	melemah
弱化	melemahkan
棺材	keranda
柚子	grapefruit
呼應	bergema
往下	down
往下	kebawah
考古學家	archaeologists
考古學家	archaeologist
走路	berjalan
走路	walking
走路	walk
走路	berjalanlah
幫派	geng
幫派	geng
臭氧	ozon
大法	dafa
納米比亞	namibia
叮	ding
慈悲	mercy
慈悲	rahmat
薪金	gaji
羈押	jagaan
乳糖	intoleransi
空隙	lacuna
傷殘	kecacatan
初等	sd
捏造	direka
自由化	liberalization
互換	swap
圍困	pengepungan
後悔	penyesalan
後悔	menyesal
後悔	sesal
古董	antique
古董	antik
古董	vintage
古董	antik
打架	fighting
打架	bergaduh
打架	berlawan
打架	lawan
打架	berlawan
打架	bergaduh
打架	fight
奇跡	keajaiban
奇跡	mukjizat
奇跡	miracle
奇跡	keajaiban
奇跡	keajaiban
比值	nisbah
比值	margin
浣熊	rakun
浣熊	rakun
報廢	dilupuskan
香織	kaori
蕾絲	lace
麻將	mahjong
半夜	midnight
阿嬤	nenek
臨近	menghampiri
男高音	tenor
覓食	foraging
滑坡	licin
發燒	demam
物價	harga
平裝	paperback
咸水	saltwater
病床	katil
斯文	sven
小麥	gandum
橡	oak
橡	ek
感性	sensibility
感性	sensual
導覽	lawatan
導覽	tour
明信片	poskad
明信片	poskad
遺囑	wasiat
經營者	operator
經營者	operator
咒語	jampi
咒語	eja
天狼星	sirius
提琴	biola
遺物	peninggalan
引文	petikan
引文	kutip
引文	petikan
引文	petikan
引文	quotation
引文	petikan
葫蘆	hulu
氣動	pneumatik
恐怖主義	keganasan
恐怖主義	pengganas
恐怖主義	terrorist
恐怖份子	mengganas
恐怖份子	pengganas
恐怖份子	penganas
謀殺案	pembunuhan
寧靜	ketenangan
寧靜	ketenangan
著色	diwarnakan
著色	mewarna
著色	blooming
散播	merebak
散播	menyebarkan
散播	sebarkan
陰莖	zakar
反光	pemantul
上衣	blouse
納粹黨	nazi
日刊	jurnal
舞會	prom
照相機	kamera
照相機	camera
照相機	kamera
利茲	leeds
青色	sian
優雅	anggun
優雅	elegan
優雅	molek
優雅	keanggunan
優雅	elegance
優雅	berkelas
肋骨	rusuk
肋骨	rusuk
蚊子	nyamuk
蚊子	nyamuk
臀部	hip
臀部	pinggul
臀部	pinggul
深層	deep
隱私	swasta
隱私	peribadi
隱私	persendirian
隱私	prebet
隱私	kerahsiaan
隱私	privacy
隱私	privasi
小百合	sayuri
專制	kezaliman
專制	authoritarian
專制	diktator
專制	autokrasi
救世主	penyelamat
取樣	sample
取樣	sampel
取樣	contoh
取樣	persampelan
取樣	pensampelan
簡潔	kesederhanaan
床位	katil
海星	starfish
魔法師	bestari
魔法師	wizard
魔法師	magician
腎臟	ginjal
淡化	penyahgaraman
搜捕	pemburuan
奴役	perhambaan
奴役	enslavement
奴役	perhambaan
職工	pekerja
工程學	teknik
工程學	kejuruteraan
大豆	soy
大豆	soybeans
嗆	cekik
嗆	tercekik
轉速	rpm
萊茵河	rhine
糾正	pembetulan
補貼	subsidi
補貼	subsidi
溫莎	windsor
難忘	berkesan
氣質	perangai
劍術	berpedang
安然	enron
肥皂	sabun
盧比	rupee
臉部	muka
臉部	wajah
英畝	ekar
英畝	ekar
英畝	acre
奢侈	boros
奢侈	kemewahan
奢侈	mewah
斯拉夫人	slavs
劫機	rampasan
火柴	perlawanan
火柴	padan
火柴	mancis
火柴	padanan
才華	bakat
才華	talent
才華	berbakat
才華	talented
渥太華	ottawa
筷子	penyepit
筷子	chopstick
船隊	armada
船隊	konvoi
海牛	manati
污染物	cemar
外套	jacket
外套	jaket
外套	kot
分娩	bersalin
分娩	persalinan
閱兵	perarakan
閱兵	parade
閱兵	pawai
閱兵	perarakan
極光	aurora
輪廓	contour
輪廓	merangka
卵巢	ovari
卵巢	ovarian
因數	factor
因數	faktor
邀請賽	invitational
戳	cucuk
戳	cuit
鉻	kromium
保佑	bless
保佑	berkati
保佑	berkatilah
土匪	penyamun
土匪	penyamun
撒旦	syaitan
顛覆	menumbangkan
密謀	plot
幼稚	naif
幼稚	childish
退休金	pencen
益智	puzzle
技藝	kemahiran
技藝	skill
作弊	curang
預告片	teaser
預告片	trailer
預告片	treler
蟾蜍	toad
蟾蜍	kodok
轉錄	transkripsi
儲蓄	penjimatan
篇章	surah
咖哩	kari
口頭	oral
口頭	lisan
口頭	lisan
論證	hujah
論證	hujah
沙龍	sharon
沙龍	salon
果汁	jus
果汁	juice
慷慨	pemurah
慷慨	dermawan
靜脈	urat
靜脈	urat
靜脈	vena
單詞	perkataan
金髮	blonde
總之	pula
總之	anyway
總之	bagaimanapun
操場	playground
聲樂	vokal
正午	zuhur
正午	tengahari
正午	tengahari
迷人	menawan
專賣	monopoli
笨蛋	bodoh
笨蛋	stupid
凱旋	kemenangan
凱旋	triumph
試鏡	ujibakat
試鏡	audition
試鏡	ujibakat
油漆	cat
扭轉	songsang
狂想曲	yanie
威望	prestij
奧斯陸	oslo
觀光客	pelancong
犯規	busuk
木瓜	betik
木瓜	papaya
鄭州	zhengzhou
茶葉	teh
櫟	quercus
櫟	oak
櫟	ek
督導	penyelia
主旨	tujahan
雷電	thunder
雷電	guruh
雷電	petir
下一步	next
下一步	selanjutnya
下一步	seterusnya
豌豆	pea
豌豆	peas
怒火	kemarahan
怒火	amarah
縱向	menegak
縱向	menegak
浩劫	malapetaka
浩劫	havoc
氣味	bauan
氣味	aroma
透視	perspektif
玄武岩	basalt
髓	oblongata
釐米	sentimeter
釐米	sentimeter
釐米	sentimeter
稀疏	jarang
餘額	imbangan
餘額	baki
清真	halal
演戲	berlakon
演戲	lakonan
螳螂	belalang
螳螂	mentadak
腦袋	otak
腦袋	brain
腦袋	otak
英俊	handsome
木制	wooden
主機板	motherboard
制約	kekangan
熏	kaoru
整流器	pembaik
粘土	clay
火線	crossfire
片假名	katakana
綠地	green
綠地	hijau
綠地	greenfield
中樞	hab
中樞	hub
看中	mewah
看中	fancy
交集	persimpangan
交集	persilangan
交集	persilangan
配對	digandingkan
配對	dipasangkan
配對	twinning
配對	pemadanan
配對	sepadan
鐮刀	sabit
鐮刀	sabit
氮化	nitrida
劍客	musketeer
劍客	musketeers
椰	coconut
椰	kelapa
保齡球	boling
保齡球	bowling
藤子	fujiko
螃蟹	ketam
螃蟹	ketam
螃蟹	crab
懸崖	tebing
懸崖	tebing
懸崖	jurang
懸崖	cliff
拆毀	pembongkaran
師兄	saudara
師兄	brother
師兄	abg
大砲	meriam
賓館	hotel
地殼	kerak
孕婦	hamil
孕婦	pregnant
報刊	akhbar
密西西比	mississippi
寶物	khazanah
萎縮	atrofi
環保署	epa
營業額	berpusing
營業額	turnover
盟國	serumpun
盟國	berikat
盟國	sekutu
基督教徒	kristian
漫步	merayau
漫步	rayau
健二	kenji
專欄作家	columnist
技工	juruteknik
技工	artisan
技工	mekanik
留下來	stay
賺	perolehi
橡樹	oak
橡樹	ek
甜點	desserts
有效性	keberkesanan
有效性	kesahihan
有效性	kesahan
虛假	palsu
虛假	false
虛假	fake
快遞	courier
高貴	mulia
高貴	noble
球體	sfera
房客	penyewa
房客	penyewa
房客	penyewa
盲目	buta
盲目	membuta
奏鳴曲	sonata
浦東	pudong
刺青	tatu
會堂	saumaah
攤位	booth
攤位	warung
帝國主義	imperialist
洞口	lubang
洞口	hole
傲慢	sombong
傲慢	bongkak
傲慢	kesombongan
匕首	belati
匕首	dagger
圍繞著	sekeliling
圍繞著	keliling
圍繞著	disekeliling
圍繞著	sekitar
方丈	pendeta
