les	az
conférences	konferenciák
paramètres	paraméterei
paramètres	paraméterek
paramètres	beállítások
réflexion	tükörkép
philadelphie	philly
philadelphie	philadelphia
philadelphie	philadelphiai
philadelphie	philadelphiában
philadelphie	philadelphia
philadelphie	philadelphiai
prononciation	kiejtés
actualité	hírek
actualité	hír
aube	hajnal
aube	dawn
aube	hajnalban
logements	szálláshely
logements	szállás
mariée	menyasszony
mariée	házas
mariée	házasok
meuse	meuse
billy	billy
répertoire	könyvtár
répertoire	könyvtárban
suffisamment	kellően
suffisamment	elég
suffisamment	elégséges
suffisamment	elegendő
écrivains	írók
admissibilité	jogosultság
poser	póz
poser	pózt
poser	pózol
traditionnel	hagyományos
traditionnel	tradicionális
lacs	tavak
suprême	legfőbb
suprême	legfelsőbb
musulmans	muszlim
musulmans	muzulmán
musulmans	muszlimok
musulmans	muszlimok
ain	ain
autorisation	engedély
autorisation	engedélyezés
autorisation	felhatalmazás
autorisation	engedély
autorisation	engedélyezés
autorisation	felhatalmazás
autorisation	engedély
autorisation	engedélyt
autorisation	jogosultság
échanges	cserék
échanges	kereskedés
échanges	csere
échanges	kereskedelem
échanges	kereskedelmi
procédé	eljárás
procédé	folyamat
sexe	nemek
sexe	nemi
sexe	neme
sexe	szex
sexe	sex
séjour	maradj
installations	létesítmények
installations	berendezések
installations	létesítmények
andy	andy
travailleurs	dolgozók
travailleurs	munkavállalók
travailleurs	munkások
norme	norma
norme	norm
norme	normál
norme	szabványos
norme	szabvány
norme	standard
appareils	kamerák
appareils	berendezések
appareils	készülék
appareils	készülékek
appareils	eszközök
appareils	berendezések
appareils	készülékek
gordon	gordon
ordinateur	számítógép
ordinateur	komputer
ordinateur	computer
graphique	grafikon
graphique	grafikai
graphique	grafikus
graphique	diagram
graphique	grafika
graphique	grafikus
repose	pihenés
repose	többi
repose	pihenő
nick	nick
surprise	meglepetés
surprise	meglepi
surprise	meglepett
surprise	meglepő
surprise	meglepve
juif	zsidó
juif	zsidó
juif	zsidók
efficace	hatékony
efficace	hatékonyan
efficace	eredményes
efficace	hatékony
efficace	hatásos
efficace	effektív
efficace	eredményes
bulgarie	bulgária
grecs	görögök
grecs	görög
séparation	szétválasztás
perdre	elveszíteni
perdre	veszíteni
perdre	veszteni
perdre	veszíteni
puy	puy
contes	mesék
longs	hosszú
votes	szavazatok
votes	szavazat
tibet	tibet
spectateurs	néző
spectateurs	nézők
spectateurs	nézők
supplémentaires	kiegészítő
supplémentaires	további
supplémentaires	extra
financière	pénzügyi
relie	összeköt
relie	összeköti
parfaitement	tökéletesen
favorable	kedvező
favorable	kedvező
baroque	barokk
secteurs	ágazatok
secteurs	szektorok
pavillon	pavillon
pavillon	zászló
pavillon	megjelölés
pavillon	lobogó
pavillon	pavilon
will	will
will	fog
will	akarat
tournois	torna
tournois	bajnokság
gagné	kiérdemelte
gagné	nyert
retirer	visszavonják
retirer	eltávolítás
retirer	eltávolítása
ateliers	műhely
ateliers	műhelyek
distinction	megkülönböztetés
distinction	különbséget
den	den
four	kazán
four	kemence
four	kemence
four	sütő
four	kemence
venezuela	venezuelai
venezuela	venezuela
triple	háromszoros
triple	tripla
triple	hármas
vécu	élt
vécu	lakott
vécu	éltem
autel	oltár
autel	szentély
continuer	folytasd
continuer	folytatás
continuer	folytatás
propriétaires	tulajdonosok
propriétaires	tulajdonosai
propriétaires	tulajdonosok
efforts	erőfeszítéseket
efforts	erőfeszítés
efforts	erőfeszítések
créés	létrehozott
créés	létrehozva
créés	teremtett
roussillon	roussillon
influencé	befolyásolták
vacances	ünnepek
vacances	vakáció
vacances	ünnep
vacances	ünnepi
vacances	nyaralás
treize	tizenhárom
treize	thirteen
démographique	demográfiai
exclusivement	kizárólagosan
exclusivement	kizárólag
plat	tál
plat	edény
plat	lapos
plat	lakás
plat	sík
azur	azúr
azur	azur
reconstruction	újjáépítése
reconstruction	újjáépítési
columbia	kolumbia
columbia	columbia
bons	jó
choisir	válasszon
choisir	választás
choisir	kiválasztás
administrateurs	igazgatók
administrateurs	adminisztrátorok
administrateurs	megbízottak
rarement	ritkán
rarement	ritkán
reliant	kapcsolódás
reliant	csatlakozás
reliant	reliant
spécialisée	szakosodott
spécialisée	szakosított
spécialisée	szakosodott
spécialisée	szakosított
global	globális
global	global
bruce	bruce
consensus	egyetértés
consensus	konszenzus
troupe	társulat
sauvage	wild
sauvage	vadon
sauvage	vadak
sauvage	vad
sauvage	savage
sauvage	vadember
sauvage	vadon
consulté	konzultált
clip	tárat
clip	tár
optique	optikai
optique	optika
fantastique	fantasztikus
accéder	belépés
accéder	hozzáférést
accéder	hozzáférés
occidental	occidental
occidental	nyugati
occidental	nyugat
occidental	western
navigation	navigációs
navigation	navigáció
augmenter	növekedés
augmenter	növelése
augmenter	emelkedés
augmenter	növelje
instant	pillanat
instant	azonnal
instant	instant
instant	azonnali
synthèse	szintézis
pourraient	lehetne
voyages	utazás
voyages	utazások
voyages	utazási
voyages	utazik
phare	világítótorony
phare	phare
surveillance	monitoring
surveillance	megfigyelés
surveillance	ellenőrzés
surveillance	felügyelet
surveillance	felügyelet
surveillance	megfigyelés
surveillance	felügyeleti
initial	kezdeti
déplacement	elmozdulás
différente	más
différente	különböző
différente	eltérő
prieuré	perjelség
revenus	bevételek
revenus	bevétel
revenus	bevételek
revenus	jövedelem
revenus	bevétel
revenus	jövedelmek
revenus	bevételek
revenus	jövedelme
désert	kihalt
désert	lakatlan
désert	elhagyatott
désert	sivatag
musiques	zene
naturels	természetes
ibn	ibn
nam	nam
enseignant	tanárnő
enseignant	tanár
enseignant	tanárok
signes	jelek
signes	jelzések
signes	táblák
bourse	ösztöndíj
bourse	ösztöndíjas
bourse	ösztöndíjat
territoriale	területi
pedro	pedro
dépôt	adattár
dépôt	betétek
dépôt	betét
dépôt	letétbe
dépôt	foglaló
dépôt	depot
exactement	pontosan
exactement	pontos
marquée	jelölt
marquée	megjelöltek
marquée	megjelölt
marquée	megjelölve
hollywood	hollywood
hollywood	hollywoodban
hollywood	hollywoodi
tunis	tunisz
prusse	poroszország
prusse	porosz
théologie	teológia
laura	laura
laura	laurát
intérieure	beltéri
intérieure	fedett
intérieure	benti
intérieure	belvízi
augustin	augustine
augustin	augustin
peint	festett
peint	festette
peint	festve
littéraires	irodalmi
froid	hidegen
froid	hideg
froid	nyugi
réputation	hírneve
réputation	hírnév
not	nem
syrie	szíriában
syrie	szíria
flandre	flanders
villeneuve	villeneuve
fréquemment	gyakran
alexis	alexis
lublin	lublin
playstation	playstation
ronde	kör
ronde	kerek
ronde	forduló
ronde	körbe
allen	allen
colonies	kolóniák
colonies	telepek
responsables	felelősségteljes
responsables	felelős
riches	gazdag
riches	gazdagok
riches	rich
riches	gazdagok
pékin	pekingi
pékin	pekingi
academy	akadémia
apparence	megjelenés
apparence	megjelenése
retrouvé	megtalált
retrouvé	megtaláltam
retrouvé	talált
retrouvé	felépült
couche	réteg
fortune	vagyonokat
fortune	vagyon
fortune	szerencse
fortune	vagyont
changé	megváltozott
changé	változott
châteaux	kastélyok
line	line
line	sor
line	vonal
animateur	moderátor
animateur	animátor
master	mester
mathématicien	matematikus
autonomie	autonómia
autonomie	autonóm
autonomie	önálló
expansion	bővülő
expansion	terjeszkedés
expansion	bővítés
dizaine	tucatnyi
dizaine	tucat
particuliers	magánszemélyek
particuliers	egyének
partielle	részleges
partielle	részlegesen
dragons	sárkány
dragons	dragon
dragons	sárkányok
formations	képzések
numéros	számok
besançon	besançon
giuseppe	giuseppe
malheureusement	sajnos
malheureusement	sajna
malheureusement	sajnos
malheureusement	sajna
provisoire	időközi
provisoire	ideiglenesen
provisoire	ideiglenes
provisoire	átmeneti
provisoire	ideiglenes
classés	titkosított
classés	titkos
veuve	özvegy
veuve	özvegy
veuve	özvegye
apporter	hozz
apporter	hozd
nicole	nicole
programmation	programozás
programmation	programozási
cameroun	kamerun
soins	kezelések
soins	gondoskodás
soins	érdekel
linguistique	nyelvészet
linguistique	nyelvi
exercice	gyakorlás
exercice	testmozgás
exercice	gyakorlat
héritier	örökös
lah	lah
bot	bot
botanique	botanika
botanique	botanikus
connues	ismeretes
connues	ismertek
connues	ismert
amoureux	szeretők
amoureux	szerelmesek
amoureux	szerető
amélioration	javítások
amélioration	javulás
amélioration	fejlesztések
amélioration	javítása
amélioration	javulást
amélioration	fejlesztés
amélioration	javulás
manchester	manchester
spécifiques	specifikus
spécifiques	konkrét
vouloir	akarsz
vouloir	akar
vouloir	akarod
vouloir	akarom
virus	vírussal
virus	vírus
virus	vírusok
iso	iso
fermeture	lezárás
fermeture	bezárása
fermeture	irányítószám
fermeture	zip
fermeture	záró
fermeture	zárás
fermeture	zárom
fermeture	cipzár
poursuivre	folytasd
poursuivre	folytatás
voile	vitorlát
voile	hajózás
voile	vitorlázás
voile	vitorlás
aisne	aisne
monarchie	monarchia
spécialisé	szakosodott
spécialisé	szakosított
spécialisé	szakosodott
spécialisé	szakosított
soutenu	tartós
soutenu	támogatott
décisions	döntések
décisions	határozatok
marchand	kereskedő
marchand	marchand
remarquable	figyelemreméltó
remarquable	figyelemreméltó
remarquable	kiváló
remarquable	kiemelkedő
remarquable	kimagasló
yougoslavie	jugoszlávia
universelle	univerzális
universelle	egyetemes
hugues	hughes
hugues	hugh
zurich	zürich
zurich	zürich
assassinat	gyilkosság
assassinat	merénylet
restaurant	vendéglő
restaurant	étterem
abandonné	elhagyott
abandonné	elhagyatott
fernando	fernando
wilhelm	wilhelm
franche	franche
tribu	törzs
hebdomadaire	hetente
hebdomadaire	heti
belges	belgák
belges	belga
rotation	forgó
rotation	forgás
rotation	rotációs
rotation	forgás
rotation	forgatás
apporte	hozz
apporte	hozd
composés	vegyületek
attitude	magatartás
attitude	hozzáállás
transféré	átadott
jugement	ítélet
jugement	ítélet
bible	biblia
bible	bibliát
cyrillique	cirill
clark	clark
rayon	sugár
rayon	körzetben
rayon	sugár
paulo	paulo
civils	civil
civils	polgári
civils	civilek
nécessité	kell
nécessité	szükséges
nécessité	szükséglet
limoges	limoges
têtes	fejet
têtes	fej
têtes	fejét
têtes	fej
têtes	fejek
têtes	fejeket
immeuble	épület
métal	metál
métal	metal
métal	fémek
métal	fém
vocation	hivatás
facteur	postás
facteur	postás
facteur	faktor
facteur	tényező
matches	gyufa
matches	egyezés
matches	egyezik
rangers	rangers
ryan	ryan
fini	elkészült
fini	befejezett
fini	kész
spatiale	térbeli
épée	kard
épée	kardok
épée	kard
salut	helló
salut	hello
banlieue	külvárosában
banlieue	külvárosi
banlieue	külvárosban
protégée	védett
appartenait	tartozott
courts	rövid
courts	alacsony
courts	röviden
toulon	toulon
pic	pic
pic	csúcs
voilà	itt
voisins	szomszédok
voisins	szomszédokkal
voisins	szomszédok
inconnue	ismeretlenek
inconnue	ismeretlen
fantasy	fantasy
fantasy	fantázia
jouant	játszik
jouant	játszom
devoir	kötelesség
devoir	vám
servant	felszolgáló
servant	szolgálni
opposé	szemben
opposé	ellentétes
bleue	kék
bleue	blue
irak	irak
irak	iraki
bruges	brugge
bruges	bruges
progrès	előrehaladás
progrès	előrelépés
progrès	fejlődés
progrès	haladás
soixante	hatvan
tonnes	tonnában
tonnes	tonna
tonnes	tonnányi
tonnes	tonna
tonnes	tonna
poche	zseb
poche	zsebében
poche	tasak
poche	zacskó
dieux	istenek
producteurs	gyártói
producteurs	gyártók
producteurs	producerek
producteurs	termelők
producteurs	gyártó
producteurs	termelő
producteurs	producer
producteurs	termelői
copie	másolat
copie	másolatot
copie	másolatot
copie	másolatok
copie	példányok
intégré	integrált
intégré	beágyazott
jason	jason
chimique	kémiai
carbone	szén
modifié	szerkesztett
modifié	módosult
modifié	átalakított
modifié	módosított
modifié	módosítva
modifié	módosított
modifié	módosítva
mâle	férfi
mâle	hím
ouvrir	nyitva
pétrole	olaj
pétrole	kőolaj
pétrole	olajjal
pétrole	olajat
pétrole	kőolaj
pétrole	ásványolaj
normal	szokásos
normal	normális
normal	normál
illinois	illinois
jura	jura
attaché	attasé
attaché	csatolt
attaché	csatolva
quarts	kabinjába
confirme	megerősíti
corporation	corporation
gras	gras
gras	merész
gras	bátor
gras	zsír
gras	zsírok
gras	fat
gras	kövér
gras	zsíros
gras	dagi
hervé	hervé
médiévale	középkori
cible	célpont
cible	cél
africaine	afrikai
extra	extra
dark	darth
morceau	pálya
morceau	vágány
morceau	nyomon
morceau	darabja
morceau	darabka
morceau	darab
tenter	kísérlet
tenter	próbálkozás
dixième	tizedik
pyramide	piramis
pasteur	prédikátor
pasteur	lelkész
pasteur	pásztor
pasteur	pasteur
nintendo	nintendo
apprentissage	tanulok
apprentissage	tanul
apprentissage	tanulás
adopté	elfogadva
adopté	elfogadott
entraînement	tréning
entraînement	képzési
entraînement	kiképzés
entraînement	képzés
entraînement	edzés
entraînement	edzés
kelly	kelly
arnaud	arnaud
actifs	aktív
actifs	aktívak
actifs	eszközök
actifs	vagyon
volontaires	önkéntesek
volontaires	önkéntes
volontaires	önkéntes
volontaires	önként
volontaires	önkéntesen
volontaires	önkéntes
filiale	leányvállalat
filiale	leányvállalata
plaisir	élvezet
plaisir	móka
plaisir	szórakozás
plaisir	gyönyör
plaisir	öröm
plaisir	élvezet
plaisir	örülök
limousin	limousin
époux	házastársa
époux	házastárs
époux	házastársak
époux	férje
époux	férjem
époux	férj
organiser	szervezni
organiser	szervez
organiser	megszervezése
bateaux	csónak
bateaux	hajók
lisa	lisa
lisa	liza
soutient	támogatja
individuel	egyén
individuel	egyéni
anime	anime
croire	hiszem
croire	higgy
croire	hinni
croire	hit
présentant	bemutatjuk
présentant	bevezetése
domination	dominanciáját
débats	viták
débats	vitákat
moto	moto
moto	motorkerékpár
moto	motoros
moto	motor
moto	motorkerékpár
curé	pap
tunnel	alagút
échapper	megszökni
échapper	szökés
échapper	menekülés
échapper	megszökni
fenêtres	windows
fenêtres	ablakok
fenêtres	ablak
fenêtres	ablak
fenêtres	ablakon
mineur	bányász
mineur	kiskorú
mineur	kisebb
vertical	vertikális
vertical	függőleges
vertical	függőlegesen
équilibre	kiegyensúlyozott
équilibre	egyenleg
équilibre	mérleg
équilibre	egyensúly
équilibre	kiegyenlítő
équilibre	egyensúly
équilibre	egyensúlyi
empêche	megakadályozza
empêche	megelőzi
variable	változtatható
variable	változó
sanctuaire	szentély
sanctuaire	menedék
sanctuaire	szentély
illustrations	illusztrációk
erreurs	hibák
erreurs	hibákat
erreurs	hibák
erreurs	hibákat
erreurs	tévedés
erreurs	hiba
bis	bisz
bis	bis
slovaquie	szlovákia
statistique	statisztika
statistique	statisztikák
statistique	statisztikai
paramètre	beállítás
paramètre	paraméter
paramètre	paraméterek
psychologie	pszichológusok
psychologie	pszichológiai
psychologie	pszichológia
constantinople	konstantinápoly
fouilles	ásatás
fouilles	ásatások
diplômé	végzős
diplômé	végzett
diplômé	diplomás
diplômé	végzős
sel	sel
sel	só
sel	sót
sel	sós
princes	hercegek
découvertes	felfedezte
découvertes	felfedezett
découvertes	felfedezések
découvertes	felfedezés
découvertes	discovery
examen	vizsga
examen	felülvizsgálat
examen	kritika
examen	vizsgálat
examen	vizsga
héritage	örökség
