категория	kategooria
оскорблять	solvamine
камилла	camille
камилла	camilla
тобиас	tobias
приготовление	valmistamine
приготовление	ettevalmistamine
приготовление	ettevalmistus
приготовление	süüa
дрозд	rästas
эва	eva
эва	ewa
коллективные	kollektiivse
коллективные	kollektiiv
коллективные	kollektiivne
эмерсон	emerson
геродот	herodotos
пророчества	ettekuulutus
пророчества	ennustus
иллюзия	illusioon
тернополь	ternopil
смартфон	nutitelefon
ортис	ortiz
личинка	vastne
эмигрировать	emigreeruma
указов	dekreedid
пошлины	tollimaksud
пошлины	kohustused
полноту	täielikkus
весело	lõbu
весело	lõbus
весело	fun
весело	naljakas
распространенный	jaotatud
мышца	lihas
интерфейсы	liidesed
баронет	baronet
промо	promo
авива	aviva
сиденья	iste
сиденья	istet
сиденья	istekoht
сиденья	istmed
привычки	harjumused
шедевр	meistriteos
лимит	piir
лимит	piirang
лимит	limiit
брок	brock
поршня	kolb
пети	petit
оратор	valjuhääldi
оратор	kõneleja
ноздри	ninasõõrmed
напарник	partner
напарник	paarimees
шаньси	shanxi
обещали	lubas
банд	jõugud
проекция	projektsioon
зарплата	palk
зарплата	töötasu
зарплата	palk
зарплата	töötasu
зарплата	palgad
янош	janos
мохамед	mohamed
норвич	norwich
шестьдесят	kuuskümmend
фрэнки	frankie
подготовленный	valmistatud
подготовленный	ettevalmistatud
ловит	saagi
ловит	püük
вставка	lisamine
открытки	kaardid
открытки	postkaart
открытки	postkaardid
устойчивых	vastupidavad
пират	piraat
городецкого	gorodetski
гали	gali
крытый	siseruumides
наруто	naruto
сян	xiang
аут	välja
аут	väljas
аут	out
риоха	rioja
сципион	scipio
решены	lahendatud
розенберг	rosenberg
грубый	ebaviisakas
выпить	jooki
выпить	juua
выпить	jook
бабы	baba
кам	kam
паника	paanika
ограниченные	piiratud
ограниченные	limited
ограниченные	piiratud
символически	sümboolselt
сенна	senna
предполагаемый	väidetava
предполагаемый	väidetav
джоэл	joel
кроули	crowley
бензина	bensiin
солидарность	solidaarsus
предстоящей	eelseisva
монументальной	monumentaalne
джунглях	džungel
суррей	surrey
портфеля	portfell
портфеля	portfelli
жажда	janu
жажда	janu
антигуа	antigua
йенс	jens
цемента	tsemendi
слушания	istungid
слушания	kuulmine
слушания	kuulamine
вымирания	väljasuremise
кока	coca
андерссон	andersson
анекдот	anekdoot
цви	zvi
балканского	balkani
балканского	balkanil
куртене	courtenay
амазонки	amazon
виши	vichy
неизменной	muutumatu
неизменной	muutmata
подумайте	mõelge
подумайте	mõtle
враждебно	vaenulik
враждебно	vaenulikud
ато	ato
незаконных	ebaregulaarne
фактическая	faktilist
фактическая	tegelik
кнопок	nööbid
кнопок	nupud
лексикон	leksikon
транзисторов	transistorid
вампиры	vampiirid
вампиры	vampiir
сопоставление	võrdlemine
сопоставление	võrdlus
сопоставление	ühesugused
кузен	nõo
кузен	nõbu
габона	gaboni
габона	gaboni
чье	kelle
угрожал	ohustatud
жест	žest
сфорца	sforza
воскресеньям	pühapäeviti
тишина	vaikne
тишина	vaikimine
тишина	vaikus
смертельная	surmav
смертельная	surmav
смертельная	tappev
гас	gus
гас	tegevjuht
лех	lech
отказать	keeldu
отказать	keeldumine
отказать	keelduda
отказать	keela
грамотность	kirjaoskuse
пин	pingi
пин	ping
пин	pin
каша	putru
каша	pudru
бизнесменов	ärimehed
трюки	trikid
трюки	trikke
трюки	trikid
фьюри	fury
фьюри	raev
джудит	judith
пищевода	söögitoru
составных	komposiit
броуди	brody
ересь	ketserlus
ленни	lenny
организованное	organiseeritud
рейган	reagan
пепел	tuhk
пепел	ash
пепел	tuhk
отреагировал	reageeris
отреагировал	reageerisid
отреагировал	reageerinud
руперт	rupert
кусочки	bitti
кусочки	tükid
согласование	ühtlustamine
согласование	ühtlustamist
полинезии	polüneesia
усилие	jõupingutusi
усилие	jõupingutused
усилие	pingutus
усилие	force
усилие	jõud
усилие	jõuga
неприемлемо	vastuvõetamatu
неприемлемо	lubamatu
психологов	psühholoogid
малдер	mulder
препятствие	takistamine
препятствие	takistus
препятствие	takistuse
препятствие	takistus
восьмая	kaheksas
распятие	ristilöömine
распятие	krutsifiks
акира	akira
азот	lämmastik
шипы	ogad
гигантов	hiiglased
профсоюз	liit
профсоюз	liidu
безопасное	turvaline
безопасное	ohutu
азиатская	aasia
бедные	vaesed
бедные	vaene
гараж	garaaž
гараж	garaaži
приматов	primaadid
приматов	primaatide
изгнать	pagendada
жером	jérôme
крышки	kaaned
палубу	teki
палубу	tekk
одновременное	samaaegne
одновременное	samaaegne
европейцы	eurooplased
европейцы	eurooplaste
инструктора	instruktor
инструктора	juhendaja
бетон	betoonist
бетон	konkreetseid
бетон	betooni
автоматизированных	automatiseeritud
черновцы	tšernivtsi
вернон	vernon
заинтересованным	huvilistel
заинтересованным	huvitatud
непрерывный	pidev
непрерывный	pideva
тоба	toba
поздравляю	õnnitlused
поздравляю	õnnitlused
специфику	spetsiifilisus
взрывается	plahvatavad
программистов	programmeerijad
вен	ven
вен	wen
вспоминая	meenutades
бартон	burton
бартон	barton
допинг	dopingu
тренто	trento
устойчивые	säästev
устойчивые	säästva
устойчивые	jätkusuutlik
казначей	laekur
продемонстрировали	näidanud
мас	mas
посадил	istutatud
учет	arvepidamine
учет	raamatupidamine
учет	arvestus
канарских	kanaari
умышленно	tahtlikult
умышленно	tahtlikult
умышленно	meelega
умышленно	tahtlik
сульфат	sulfaat
должное	andamit
чейз	chase
чейз	tagaajamine
организационные	organisatsiooniline
уиллис	willis
инсульт	insult
покер	pokker
миа	mia
пророчество	ettekuulutus
пророчество	ennustus
израильтян	iisraellased
озер	järved
ямамото	yamamoto
франсис	francis
готы	goodid
головоломки	pusle
головоломки	mõistatus
инфекция	infektsioon
инфекция	nakkus
экономистов	majandusteadlased
алегри	alegre
уолт	walt
переключение	vaheta
переключение	lüliti
