par	za
vienreiz	jednom
brūns	brown
brūns	smeđa
brūns	smeđi
brūns	smeđe
apjoms	količina
apjoms	volumen
apjoms	količina
apjoms	iznos
ievēlēti	izabran
fronte	prednja
būvniecība	radovi
būvniecība	izgradnja
būvniecība	konstrukcija
būvniecība	gradnja
būvniecība	izgradnju
urāna	uran
urāna	urana
parametri	parametar
parametri	parametre
parametri	parametri
modulis	modul
modulis	modula
pakistānas	pakistanski
piektā	peta
piektā	peto
piektā	peti
tēmas	teme
tēmas	teme
tēmas	subjekti
tēmas	podanici
palicis	lijevo
palicis	lijeva
zīda	svile
zīda	svilu
zīda	svila
zīda	svileni
jaunākā	mlađe
jaunākā	mlađa
jaunākā	mlađi
izstādes	izložba
izstādes	izložbe
zobu	zubni
zobu	zub
valūta	valuta
valūta	valute
analīze	analizira
analīze	analize
analīze	analiza
pants	članak
avārijas	ruši
avārijas	hitno
klasifikācija	klasifikacija
prom	otišao
cavaliers	cavaliers
brāļa	nećaci
muzeju	muzej
samazina	smanjuje
samazina	smanji
mercedes	mercedes
brauca	vozio
atveido	zastupa
atveido	predstavlja
atveido	reproducira
muskuļu	mišići
muskuļu	mišić
muskuļu	mišića
ceremonija	svečanost
ceremonija	ceremonija
ceremonija	ceremoniji
šķidruma	tekućine
šķidruma	tekućina
šķidruma	tekuće
šķidruma	tekućina
šķidruma	tekući
glābšanas	spasiti
glābšanas	spašavanje
arēnā	arena
arēnā	arene
abus	oboje
zinātniskais	znanstveni
zinātniskais	znanstveno
baseina	basin
romieši	rimljanima
romieši	rimljani
pieņemta	prihvaćeno
pieņemta	prihvatio
pieņemta	prihvaćen
pieņemta	prihvaćena
pieņemta	usvojen
pieņemta	usvojena
pieņemta	usvojila
attīstīt	razviti
attīstīt	razvijati
antarktikas	antarktika
paraugs	uzorak
paraugs	uzorci
paraugs	primjerak
paraugs	manekenka
paraugs	model
paraugs	maneken
paraugs	predložak
kopiena	zajednica
kopiena	zajednice
lidot	leti
lidot	fly
lidot	poleti
lidot	muha
pilnā	pun
pilnā	full
pilnā	puna
pilnā	puni
vēstnesis	gazette
kandidātiem	kandidati
kandidātiem	kandidatima
kandidātiem	kandidate
koši	svijetlo
koši	bistar
koši	bright
arheoloģijas	arheološki
vēsturisko	povijesna
vēsturisko	povijesno
vēsturisko	povijesna
vēsturisko	povijesni
vēsturisko	povijesno
biezs	gusta
biezs	gusto
hitlers	hitler
kaķu	mačje
fakultāte	fakultet
fakultāte	fakulteta
fakultāte	nastavnici
centri	centri
centri	centara
zvejnieku	ribari
zvejnieku	ribara
atšķirīgi	drukčije
atšķirīgi	drugačiji
atšķirīgi	drugačija
atšķirīgi	drugačije
tūristu	turističko
tūristu	turista
tūristu	turistička
tūristu	turist
tūristu	turistički
sievieti	zena
sievieti	ženo
sievieti	žena
sievieti	zeno
uzņemt	upiti
balsi	glas
balsi	glasa
balsi	glasom
mācītāja	velečasni
būvēta	izgrađen
būvēta	izgrađena
būvēta	izgrađeno
būvēta	izgradio
kembridžas	cambridge
kodolu	kernel
adreses	adrese
dzimumu	spol
tirdzniecība	marketing
tirdzniecība	trgovina
tirdzniecība	trgovanje
zemnieki	seljake
zemnieki	seljacima
zemnieki	seljaci
zemnieki	seljak
zemnieki	farmer
zemnieki	farmeri
stundām	sati
stundām	satima
mode	moda
mode	modni
mode	fashion
mode	mode
pieejamas	dostupno
pieejamas	dostupan
pieejamas	dostupne
pieejamas	dostupna
pieejamas	dostupni
likvidēts	likvidiran
ursus	ursus
izraēla	izraela
izraēla	izrael
infekcijas	infekcije
infekcijas	infekcija
infekcijas	zaraza
infekcijas	infekcije
upuri	žrtve
upuri	žrtva
pāvels	pavel
vankūveras	vancouveru
žaks	jacques
šķidrums	tekućine
šķidrums	tekućina
šķidrums	tekuće
šķidrums	tekućina
šķidrums	tekući
mītne	stožer
mītne	sjedište
brīvība	slobode
brīvība	sloboda
brīvība	slobodu
brīvība	liberty
planēta	planet
planēta	planeta
diska	diska
diska	medij
diska	disk
diska	disk
ret	ret
jums	ti
kvantu	kvantna
maizes	pekara
maizes	pekari
maizes	pekare
tradīcijām	tradicije
pilns	pun
pilns	full
pilns	puna
pilns	puni
simboli	simboli
planētu	planet
planētu	planeta
uzvedība	ponašanje
uzvedība	ponašanje
dalasas	dallas
persijas	perzijski
fāzes	faze
piemēri	primjeri
piemēri	primjera
piemēri	primjere
kaķis	mačak
kaķis	macka
kaķis	mačka
kaķis	cat
aizsargā	štiti
bībeles	biblijski
režīms	način
režīms	režima
režīms	režim
pārcelts	preselio
piespieda	prisiljen
piespieda	prisiljeni
piespieda	prisilno
piespieda	prisilio
frekvences	frekvencije
indija	indija
indija	indije
indija	indiji
servera	poslužitelj
servera	server
iniciatīvas	inicijative
alumīnija	aluminij
alumīnija	aluminija
alumīnija	aluminij
alumīnija	aluminija
palīdzēt	pomoć
dānija	danske
dānija	danska
dānija	danskoj
tipi	vrste
tipi	tipovi
nodota	prebačeno
nodota	prebacio
negaiss	oluja
negaiss	oluje
negaiss	oluja
negaiss	storm
novērota	promatrao
mūziķi	glazbenici
mūziķi	glazbenike
dota	dano
dota	dao
izpildītājs	izvođač
izpildītājs	izvršitelj
izpildītājs	umjetnica
izpildītājs	umjetnik
izpildītājs	izvođač
izpildītājs	artist
vajadzības	treba
vajadzības	potrebe
audi	tkiva
audi	maramice
audi	tkiva
audi	tkivo
audi	audi
izņēmums	izuzeće
izņēmums	izuzetak
izņēmums	iznimka
jonu	ion
jonu	iona
jonu	ionske
trūkst	nedostaje
trūkst	nestala
trūkst	fali
trūkst	nestao
svaru	utege
nākotnes	budućnosti
nākotnes	budućnost
ala	pećina
ala	pećini
ala	spilja
ala	špilja
ala	ala
rolands	roland
izstrādāts	razvio
izstrādāts	razvijena
izstrādāts	razvijen
saūda	saudijske
nometne	logor
nometne	kamp
nometne	camp
vidēja	medij
vidēja	srednje
vidēja	srednji
vidēja	srednja
sadursmes	sukobi
sadursmes	sukobima
sadursmes	sudar
sadursmes	sudare
posmi	faze
posmi	faze
posmi	korake
posmi	koraka
posmi	koracima
posmi	koraci
nogalināt	ubij
doņeckas	donjeck
alpu	alpe
alpu	alpine
maiņa	pomak
maiņa	promjena
maiņa	promijeni
ilgāk	duze
ilgāk	duži
ilgāk	duže
ilgāk	dulje
xix	xix
non	non
dominēja	dominirala
princese	princeza
princese	princess
pro	pro
pro	profesionalac
leonardo	leonardo
statistikas	statistički
andersons	anderson
saka	rekavši
saka	kaže
saka	kaze
zīmējums	crtanje
zīmējums	crtež
termiņš	zrelosti
termiņš	zrelost
kungs	gospodine
kungs	gospode
roberta	roberta
roberta	robertu
meksikā	meksiko
meksikā	meksiku
meksikā	mexico
uzbrukumā	napadni
uzbrukumā	napad
uzbrukumā	uvredljivo
trases	pratiti
trases	staza
vairogs	štit
divpadsmit	dvanaest
divpadsmit	twelve
rādītājs	indeks
rādītājs	indikator
rādītājs	pokazatelj
šūnām	ćelije
šūnām	stanice
pekinas	peking
pekinas	pekingu
pekinas	peking
pekinas	pekingu
hlist	hlist
pekinā	peking
pekinā	pekingu
īpatņi	primjerci
pasniedzējs	trener
pasniedzējs	tutor
gadījumi	slučajevi
gadījumi	slučajeva
helsinku	helsinkiju
frenks	frank
noslēgšanas	brtvljenje
dienests	usluge
dienests	usluga
sevis	self
ainavas	pejzaže
ainavas	pejzaž
ainavas	krajolik
pilna	pun
pilna	full
pilna	puna
pilna	puni
nebrīvē	zatočeništvu
rajoni	okruga
rajoni	podjele
rajoni	divizije
rajoni	podjela
dibens	dno
indonēzijas	indonezijski
bruins	bruins
online	online
alfabēts	abecedi
cukura	šećer
cukura	šećera
māksliniece	umjetnica
māksliniece	umjetnik
māksliniece	izvođač
māksliniece	artist
koledžā	fakultet
koledžā	koledž
koledžā	college
piektais	peta
piektais	peto
piektais	peti
džozefs	josipe
džozefs	joseph
džozefs	josipa
džozefs	josip
nozīmēja	značilo
viktorijas	viktorijanski
viktorijas	viktorija
viktorijas	victoria
braiens	brian
braiens	bryan
veidošanos	formacija
veidošanos	formiranje
ievainoti	ozlijeđeni
ievainoti	ozlijeđen
stīvs	steve
purvu	močvara
purvu	močvare
raksturs	lik
raksturs	karakter
raksturs	priroda
raksturs	prirode
asteroīds	asteroida
asteroīds	asteroid
ils	pokrajina
ils	pokrajine
ils	pokrajini
ils	provincija
ils	als
ils	ils
apvienotas	spojena
apvienotas	spojeni
reiz	jednom
šķirne	sorta
šķirne	raznolikost
advokāts	pravnik
advokāts	odvjetnik
advokāts	odvjetnica
advokāts	advokat
avīze	novine
senie	drevni
senie	drevno
senie	drevna
klavieres	klavira
klavieres	glasovir
klavieres	piano
klavieres	klavir
dizaina	dizajn
tauku	masti
tauku	debelo
tauku	masno
tauku	debela
tauku	debeli
studija	studija
studija	studio
haralds	harald
klints	litica
klints	cliff
tikšanās	termin
tikšanās	sastanak
tikšanās	imenovanje
tikšanās	sastanke
tikšanās	susreti
tikšanās	sastanci
tikšanās	susret
tikšanās	sastanak
tikšanās	upoznavanje
patriks	patrick
patriks	patrik
patriks	patrik
smits	smith
smits	smit
ungārija	mađarske
ungārija	mađarskoj
ungārija	mađarska
ievainots	ranjena
ievainots	ranjeni
ievainots	ranjen
ievainots	ranjeno
ievainots	povrijediti
ievainots	povrijeđen
gremošanas	probavni
plaušu	plućna
plaušu	pluća
lūgšanu	molitva
lūgšanu	molitvu
romu	romi
romu	roma
personības	osobnosti
personības	osobnost
personības	osobnosti
personības	ličnost
sabiedrotajiem	saveznici
sabiedrotajiem	saveznike
bijušie	bivši
puslodē	hemisferi
detaļas	djelovi
detaļas	dijelovi
detaļas	detalji
detaļas	pojedinosti
kaukāza	kavkazu
fragments	fragment
fragments	odlomak
ķīmiskā	kemikalija
ķīmiskā	kemijski
ķīmiskā	kemikalije
ķīmiskā	kemijska
brandenburgas	brandenburg
rags	horn
rags	rog
īpašnieki	vlasnici
beļģija	belgije
beļģija	belgija
beļģija	belgiji
vjetnamas	vijetnamski
dabu	priroda
dabu	prirode
kauls	kosti
kauls	kost
kauls	bone
maķedonijas	makedonski
maķedonijas	makedonsko
maķedonijas	makedonska
frederiks	frédéric
frederiks	frederic
baložu	goluba
baložu	golub
civilizācijas	civilizacije
ncaa	ncaa
eutelsat	eutelsat
dators	domaćin
dators	voditelj
dators	računalo
pāreja	prijelaz
home	doma
home	kući
home	dom
sāpes	boli
sāpes	bol
sāpes	bolovi
pieaugums	povećanje
pieaugums	rast
pieaugums	rasta
zinātniski	znanstveno
politiski	politički
masveida	masivni
masveida	massive
speciālists	specijalista
speciālists	specijalist
speciālists	profesionalni
speciālists	profesionalno
speciālists	profesionalac
speciālists	profesionalna
īslaicīgi	privremeno
īslaicīgi	privremeno
īslaicīgi	privremena
īslaicīgi	privremeni
mazāki	manje
mazāki	manjim
mazāki	manja
mazāki	manji
mēģina	pokuša
mēģina	pokušavajući
mēģina	pokušavam
zobi	zube
zobi	zubi
kamera	odaja
kamera	komora
kamera	komoru
kamera	kameru
kamera	fotoaparat
kamera	kamera
kamera	kamere
noraidīja	odbacio
budžets	budžet
budžets	proračun
elektrisko	električna
elektrisko	električni
mākslīgi	umjetno
verners	werner
slāpekļa	dušik
rūpniecība	industrija
kalcija	kalcij
kalcija	kalcija
portāla	portala
portāla	portal
atslēgas	tipke
atslēgas	ključeve
atslēgas	ključevi
pakalpojumi	usluge
konflikts	sukoba
konflikts	sukob
konflikts	sukobi
konflikts	konflikt
melnas	crna
melnas	crni
melnas	crnac
melnas	crne
melnas	crno
vakara	večer
vakara	veče
vide	okruženju
vide	okoliš
vide	okolina
vide	okruženje
iegūta	nabavio
iegūta	stekao
iegūta	dobivena
veicināt	promovirati
norvēģija	norveškoj
norvēģija	norveška
lūdza	pitao
sport	sport
izlaista	propustio
izlaista	promašio
izlaista	propustili
tevi	ti
atcelts	podigao
atcelts	otkazana
atcelts	otkazan
atcelts	otkazao
atcelts	otkazano
atcelts	prekinuto
atcelts	otkazana
atcelts	otkazan
atcelts	otkazano
edition	izdanje
direktora	direktor
direktora	redatelj
direktora	direktore
mācīties	naučiti
mācīties	naučite
mācīties	učite
mācīties	uči
mācīties	nauči
veikali	trgovine
veikali	prodavaonice
veikali	trgovine
veikali	prodavaonice
kampaņas	kampanje
airlines	airlines
iekšzemes	domaći
iekšzemes	domaće
iekšzemes	domaća
disku	diska
disku	medij
disku	disk
simtiem	stotine
roze	ruža
roze	rose
domāt	razmišljam
domāt	razmišljanje
domāt	misleći
domāt	mislio
domāt	misli
domāt	razmislite
venēcijas	venecija
venēcijas	veneciji
venēcijas	venecije
venēcijas	veneciju
makss	max
makss	maks
berlīne	berlin
berlīne	berlina
berlīne	berlinu
pārvietoties	premjesti
ticību	vjere
ticību	vjera
ticību	vjeru
bezvadu	bežični
bezvadu	bežični
atklāšana	otkrivanje
atklāšana	otkrića
atklāšana	otkriće
atklāšana	discovery
vasara	ljeto
vasara	ljeta
baktērijas	bakterija
baktērijas	bakterije
baktērijas	klice
baktērijas	bakterije
sebastians	sebastian
sebastians	sebastiana
festivāls	festival
festivāls	festivala
lieta	case
lieta	slučaj
lieta	slucaj
facebook	facebooku
facebook	facebook
lejpus	nizvodno
poļi	poljaci
likumus	zakone
likumus	zakoni
mēles	jezicima
lietotājam	korisnik
lietotājam	korisnika
nodots	prebačeno
nodots	prebacio
maksas	naplaćuje
maksas	optužbe
maksas	naknada
maksas	naknade
kategoriju	kategorije
kategoriju	kategorija
ieviests	provedeno
ieviests	provedena
ieviests	proveden
ieviests	uveo
ieviests	uvela
ieviests	predstavio
tautām	narodi
minhenē	münchen
zinātniekiem	naučnici
zinātniekiem	znanstvenici
mediawiki	mediawiki
sakrīt	meč
sakrīt	podudaranje
bieza	gusta
bieza	gusto
ieleja	dolini
ieleja	valley
ieleja	dolinu
ieleja	dolina
ieleja	doline
dirk	dirk
asaru	suzu
asaru	suza
burti	pisma
burti	slova
ienākumi	prihod
ienākumi	prihodi
ienākumi	prihod
ienākumi	prihodi
ienākumi	primanja
ienākumi	dohodak
visur	svuda
visur	svugdje
ostā	port
ostā	luka
padarot	izrada
padarot	pravljenje
mix	mix
mix	miks
nfl	nfl
klasiskā	klasične
klasiskā	klasična
pašreizējo	trenutni
pašreizējo	trenutna
pašreizējo	struja
viļņā	vilniusu
džeks	jack
džeza	jazz
džeza	džez
īrijā	irsku
īrijā	irska
īrijā	irske
kļūdu	kukac
kļūdu	buba
kļūdu	bug
laurijs	lowry
penguins	pingvini
helsinkos	helsinkiju
varam	može
varam	mogu
varam	moze
sāniem	postrance
sāniem	bočno
sāniem	bokove
policija	policija
bērnus	deca
bērnus	djeca
mūziķe	zabavljač
pūce	sova
pūce	sove
pūce	sovu
palaist	pocetak
palaist	početak
palaist	lansiranje
palaist	pokretanje
parakstīts	potpisano
parakstīts	potpis
parakstīts	potpisan
parakstīts	potpisao
zibens	munja
zibens	munje
ārkārtīgi	strahovito
ārkārtīgi	iznimno
ārkārtīgi	izuzetno
ārkārtīgi	ekstremna
ārkārtīgi	ekstremni
ārkārtīgi	ekstremno
uzņemšanas	upis
halle	halle
fanu	ventilator
fanu	obožavatelj
fanu	navijač
fanu	fan
atteikties	odbiti
izvēle	odabir
izvēle	izbor
intensīvi	intenzivne
intensīvi	intenzivno
intensīvi	intenzivna
intensīvi	intenzivno
intensīvi	napeto
intensīvi	intenzivna
intensīvi	intenzivan
skolēnu	učenik
tapa	igla
tapa	pin
knicks	knicksa
kipras	cipar
kipras	ciparski
kipras	ciparskih
spalvu	pera
spalvu	pero
spalvu	perje
dambis	brani
dambis	brane
dambis	brana
pārtraukt	prekid
apkārtne	okruženju
apkārtne	okruženje
apkārtne	susjedstvu
apkārtne	susjedstvo
apkārtne	kvart
krupis	žaba
krupis	žabac
sešus	šest
tonnas	tona
tonnas	tona
tonnas	tone
ipairs	ipairs
orgāni	organe
orgāni	organa
orgāni	organi
būve	radovi
būve	izgradnja
būve	konstrukcija
būve	gradnja
būve	izgradnju
kurts	kurt
dos	dos
traucējumi	poremećaje
traucējumi	poremećaja
alternatīvais	alternativni
alternatīvais	alternativa
ibm	ibm
vēlētāju	birača
agrākais	najranije
gadījums	case
gadījums	slučaj
gadījums	slucaj
palielināt	povećanje
bloka	blok
bloka	blokiraj
skaņa	zvuk
skaņa	sound
per	per
stjuarts	stewart
mirst	umri
mirst	umiranje
mirst	umire
mirst	umire
mirst	umre
domā	misli
domā	razmislite
pēkšņi	iznenada
pēkšņi	odjednom
dzēst	obriši
mehānisms	mehanizam
flote	flote
flote	flota
segas	deke
slimībām	bolesti
mēnesis	mesec
mēnesis	mjesec
pludmales	plaže
pludmales	beach
pludmales	plažu
pludmales	plaža
pludmales	plaze
pludmales	plaže
libānas	libanonu
labprāt	rado
sapulce	susret
sapulce	sastanak
sapulce	upoznavanje
parādības	fenomen
palaišanas	pokretanje
draudzības	prijateljstva
koalīcijas	koalicije
koalīcijas	koaliciju
koalīcijas	koalicija
koalīcijas	koaliciji
skaitļi	brojke
skaitļi	figure
skaitļi	brojevi
skaitļi	brojeve
madrides	madrid
madrides	madrida
madrides	madridu
filozofija	filozofija
filozofija	filozofiju
filozofija	filozofije
padomnieks	savjetnik
padomnieks	savjetnik
leģenda	legende
leģenda	legenda
starojuma	zračenje
starojuma	radijacije
starojuma	radijacija
ieviest	predstavljamo
ieviest	predstavi
jan	jan
jan	jana
reaģē	reagira
reaģē	reagirati
fizioloģija	fiziologija
marka	make
marka	napraviti
marka	napravi
konstantinopoles	carigrad
sigismunds	sigismund
teikt	reci
klientu	kupac
klientu	mušterija
klientu	klijent
klientu	klijenta
ers	ers
novērstu	spriječi
novērstu	spriječiti
kūdras	treseta
teica	said
laboratorijas	laboratorija
laboratorijas	laboratoriji
laboratorijas	laboratorije
laboratorijas	laboratorije
laboratorijas	laboratoriji
izteikts	izrazila
izteikts	izrazio
vēsturiskais	povijesna
vēsturiskais	povijesno
vēsturiskais	povijesna
vēsturiskais	povijesni
vēsturiskais	povijesno
ukraina	ukrajina
ukraina	ukrajine
teologs	teolog
stokholma	stockholmu
stokholma	stockholm
orķestra	orkestar
jauda	kapacitet
jauda	moc
jauda	moć
jauda	snaga
jauda	napajanje
kodola	kernel
kodola	nucleus
kodola	core
kodola	jezgro
kodola	jezgra
ļaujot	omogućavanje
ļaujot	dopuštajući
vītola	willow
kategorijās	kategorije
kategorijās	kategorija
uzdevumi	zadaci
uzdevumi	zadaće
uzdevumi	zadatke
dziedzeri	žlijezde
aizjūras	inozemstvo
dalība	članstva
dalība	članstvo
dalība	prisustvo
dalība	nazočnost
dalība	sudjelovanje
dalība	učešće
kakls	vrat
sedz	pokriva
prasa	zahtijeva
prasa	pita
pašnāvību	samoubojstvo
atēnās	atenu
atēnās	atene
atēnās	ateni
atēnās	atena
izpēte	studij
izpēte	prouči
izpēte	studija
izpēte	istraživanje
izpēte	istraživanja
jakobs	jakob
svētdienā	nedjelja
svētdienā	nedelja
rāda	emisije
rāda	prikazuje
rāda	pokazuje
albānijas	albansko
albānijas	albanski
albānijas	albanska
izcelsmi	porijeklo
izcelsmi	podrijetlo
izcelsmi	porijeklo
vecāku	roditeljstvo
vecāku	roditeljska
vecāku	roditeljski
filiāle	grana
filiāle	branch
filiāle	grane
filiāle	granu
automobiļu	automobilska
automobiļu	automotive
vecs	stara
vecs	staro
vecs	stari
zema	niski
zema	niska
zema	nisko
zema	nizak
demokrātu	demokrati
demokrātu	demokrata
reiha	reich
šova	shaw
šova	šo
hronika	kronika
ipa	ipa
bailes	strah
bailes	strahove
bailes	strahovi
kalendārā	kalendar
izlēma	odlučio
izlēma	odlučila
izlēma	odlučili
izlēma	odlučeno
akmeņiem	kamenje
kuņģa	trbuh
kuņģa	želudac
kuņģa	stomak
joseph	josipe
joseph	joseph
joseph	josipa
joseph	josip
gleznu	slikarstvo
gleznu	slikanje
apvienot	spoji
apvienot	spajanje
palikt	ostani
agri	rano
agri	agri
sarakstiem	liste
aukstā	hladna
aukstā	hladno
tehnoloģija	tehnologija
starptautisku	multinacionalne
grūtības	poteškoće
grūtības	poteškoća
grūtības	poteškoće
grūtības	teškoće
vilsons	wilson
vilsons	wilsona
kalnā	brdo
kalnā	brijeg
kalnā	hill
cena	cijena
cena	cena
cena	price
raf	raf
briti	britanski
briti	britanska
briti	britanci
briti	britanac
pirksti	prste
pirksti	prsti
vieglatlētikas	atletika
liga	liga
teoloģijas	teologiju
labdarības	dobrotvorne
labdarības	dobrotvorna
labdarības	milosrđe
labdarības	dobrotvorni
uzvarēt	pobjeda
slovāku	slovački
uzstādīta	opremljen
uzstādīta	opremljena
uzstādīta	instaliran
pāru	parovi
pāru	parove
pāru	parova
pāru	pari
pāru	parova
cīnīties	borba
izvēles	izbori
izvietots	stacioniran
izvietots	raspoređeno
izvietots	raspoređeni
risinājums	rješenje
rumāņu	rumunjski
rumāņu	rumunji
skandināvijas	skandinaviji
skandināvijas	skandinavski
aizmugurē	stražnji
telefons	mobitel
telefons	telefon
telefons	telefon
piešķirt	dodijeli
piešķirt	dodijeliti
piešķirt	podari
piešķirt	grant
biezi	gusta
biezi	gusto
lielgabalu	top
krīze	kriza
krīze	krize
jana	jana
aizliegta	zabranjena
aizliegta	zabranjeno
aizliegta	zabranjeni
aizliegta	zabranjen
aizliegta	zabranjena
aizliegta	zabranjeno
aizliegta	zabranjena
aizliegta	zabranjen
mašīna	machine
mašīna	stroj
mašīna	mašina
mašīna	masina
mašīna	auto
mašīna	automobil
mašīna	kola
mašīna	kamion
faktoru	čimbenik
faktoru	faktor
canadiens	canadiens
madonna	madonna
sasniegumiem	dostignuća
sasniegumiem	postignuća
upēm	rijeke
upēm	reke
upēm	rivers
