din	no
interioară	iekšējā
interioară	iekšējais
prezentată	uzrādīts
terenuri	zemēm
terenuri	zemi
terenuri	zeme
terenuri	zemes
profesori	pasniedzēji
profesori	profesori
profesori	skolotāji
profesori	skolotājiem
profesori	pasniedzēji
primare	primārās
primare	primāra
primare	primārie
primare	primārā
primare	primārais
primare	mērs
provincii	provincēs
provincii	provinces
provincii	provincēm
rurale	lauku
publicist	publicistu
cehoslovacia	čehoslovākijas
drapelul	karogs
drapelul	karoga
societăți	sabiedrības
societăți	korporācijas
societăți	uzņēmējsabiedrības
societăți	kompānijas
societăți	uzņēmumi
societăți	biedrības
societăți	sabiedrības
satelit	pavadonis
satelit	satelītu
diferită	atšķirīgi
diferită	dažādi
diferită	atšķirīgs
diferită	dažādas
regat	karaliste
atacant	uzbrucējs
ponte	ponte
mario	mario
spectacole	izpildījums
spectacole	izrādes
spectacole	parāda
spectacole	rāda
mihaela	mihaela
hamburg	hamburgas
hamburg	hamburg
hamburg	hamburgā
orléans	orleānas
milion	miljons
milion	miljoni
massimo	massimo
transformă	pārveidot
fundamentale	pamati
fundamentale	fundamentāli
pregătire	pagatavošana
pregătire	preparāts
pregătire	sagatavošana
pregătire	gatavošanās
pregătire	sagatavošanās
pregătire	apmācības
pregătire	apmācību
pregătire	mācības
pregătire	mācību
pregătire	apmācība
spațială	telpiskā
spațială	telpiskais
spațială	telpisko
ligă	līgas
ligă	līga
obișnuit	regulārā
obișnuit	regulārs
obișnuit	regulāras
obișnuit	regulāri
obișnuit	regulāra
argumente	argumentus
argumente	argumenti
wikimedia	wikimedia
nominalizări	kandidatūras
nominalizări	nominācijas
aplicarea	piemērošana
aplicarea	piemērošanu
aplicarea	pieteikums
tibet	tibetas
tibet	tibetiešu
tibet	tibetas
tibet	tibetā
shakespeare	šekspīra
arab	arābu
stabilește	komplekts
stabilește	kopa
stabilește	uzstādīt
laura	laura
laura	lora
medievale	viduslaiku
mișcări	kustas
mișcări	pārvieto
mișcări	kustības
tratament	terapija
tratament	ārstēšana
tratament	apstrāde
franklin	frenklins
capabil	spējīgs
capabil	spēj
capabil	spējīgs
capabil	spēj
capabil	spējīgi
compoziție	sastāvs
lansate	uzsāka
regie	vadīšanā
queen	dāma
queen	karaliene
queen	queen
queen	karalienes
via	caur
via	via
jane	džeina
monaco	monako
ruinele	drupas
augustus	augusts
gray	pelēks
părea	likās
informație	informācija
cantemir	kantemirs
publicarea	publicēšana
publicarea	publikācija
publicarea	publicēšanas
publicarea	publicēšanu
publicarea	publicēšana
publicarea	izdošana
publicarea	publikācija
agricultură	lauksaimniecība
agricultură	audzēšana
agricultură	lauksaimniecība
tehnologie	tehnoloģija
tehnologie	tehnoloģiju
tehnologie	tehnoloģijas
computer	datoram
computer	datoru
computer	dators
strict	stingrā
strict	stingra
strict	stingrs
strict	stingri
strict	strikti
strict	stingri
celule	šūnām
celule	elementi
celule	šūnas
mecanică	mehāniķi
mecanică	mehānika
mecanică	mehāniskais
mecanică	mehāniskās
mecanică	mehāniska
mecanică	mehāniskā
distrusă	iznīcināta
distrusă	iznīcināts
distrusă	iznīcināti
distrusă	iznīcina
legal	tiesiski
legal	juridiski
legal	legāli
legal	likumīgi
legal	juridiskais
active	aktīvais
active	aktīvs
active	aktīvi
active	aktīva
active	aktīvā
active	aktīvi
primarul	mērs
britanici	britu
britanici	briti
britanici	british
britanici	lielbritānijas
britanici	britiem
minerale	minerālvielas
minerale	minerālu
business	bizness
business	uzņēmējdarbība
boston	bostonas
toulouse	tulūzs
mijloace	līdzekļi
mijloace	nozīmē
marco	marko
eroare	kļūda
ghica	ghica
arhiva	arhīvā
arhiva	arhīvs
arhiva	arhīva
arhiva	arhīvi
arhiva	arhīvs
marc	marks
anuală	gada
anuală	ikgadēja
anuală	ikgadēji
anuală	ikgadējais
anuală	gada
rosso	rosso
urme	celiņi
urme	pēdas
urme	sliedes
urme	pēdas
urme	traces
expresia	izteiksme
expresia	izpausme
observator	observatorija
observator	novērotājas
observator	novērotājs
observator	novērotāju
observator	novērotāja
observator	novērotājam
gard	žogu
gard	žogs
administrarea	ievadīšana
administrarea	administrācija
băieți	zēniem
băieți	puikas
băieți	puiši
băieți	zēni
băieți	džeki
băieți	puiši
băieți	veči
antic	senlietu
antic	senas
antic	senā
antic	senās
antic	senie
montana	montana
beijing	pekinas
beijing	pekinā
geografie	ģeogrāfija
războaie	kariem
războaie	kari
proiectat	projektēta
proiectat	projektēts
proiectat	konstruēti
proiectat	plānotais
devreme	agrīna
devreme	agri
trecând	tuvo
cheie	galvenais
cheie	atslēga
cheie	taustiņš
concluzia	noslēgšana
concluzia	secinājums
conferința	konference
conferința	konferencē
varietate	šķirne
varietate	šķirnes
ramuri	filiāles
ramuri	zarus
eseuri	eseju
calendarul	kalendārs
calendarul	kalendāra
calendarul	kalendārā
universală	universālās
universală	universāla
universală	universālā
universală	universāls
demonstrat	pierādīts
demonstrat	pierādīta
demonstrat	pierādīts
demonstrat	pierādīta
transmite	pārsūta
cercetarea	pētījumi
cercetarea	pētniecības
cercetarea	pētniecība
cercetarea	izpēte
bot	purna
bot	robots
tânără	jauni
veneto	veneto
andrea	andrea
lost	zaudēti
lost	pazaudēts
lost	zaudēja
lost	pazudis
lost	zaudēts
dezvoltate	attīstīta
dezvoltate	attīstītas
dezvoltate	izstrādāti
dezvoltate	izstrādāts
dezvoltate	attīstītajām
turcă	turku
turcă	turcijas
cluburi	klubi
cluburi	klubiem
cluburi	klubos
pești	zivīm
pești	zivs
pești	zivis
cerere	piemērošana
cerere	piemērošanu
cerere	pieteikums
cerere	pieprasījums
cerere	lūgums
cerere	pieprasīt
cerere	pieprasījums
cetățean	pilsoņa
cetățean	pilsonis
obiectul	objekts
obiectul	iebilst
animație	animācijas
animație	animācija
practica	prakse
practica	praksi
cantități	daudzumi
aube	aube
fort	fortu
anthony	anthony
army	armijas
army	armija
intenția	nodoms
intenția	nolūks
intenția	nodoms
intenția	nolūks
intenția	nodoma
intenția	nodomu
civilă	civilā
civilă	civiliem
civilă	civilās
civilă	civilā
civilă	civilās
civilă	civilie
civilă	civilais
civilă	civiliem
dialog	dialogu
dialog	dialogs
dialog	dialogs
limbaj	valoda
bank	banka
grafică	grafiskā
grafică	grafikas
grafică	grafika
asistent	palīgs
asistent	asistents
pacea	miers
pacea	mieru
pacea	miera
bass	bass
liverpool	liverpool
picturi	gleznas
start	sākt
start	palaist
start	sākums
start	starts
tel	tel
focul	ugunsgrēks
focul	uguns
focul	uguni
activează	ieslēgt
activează	aktivizēt
activează	aktivizē
frunze	lapas
recenzii	pārskatīšanas
recenzii	pārskatīšana
recenzii	pārskati
giuseppe	giuseppe
proclamat	pasludināja
armatele	armijas
nistru	dņestra
asasinat	slepkavības
asasinat	slepkavība
spoleto	spoleto
votat	nobalsoja
votat	balsoju
votat	balsoja
luis	luiss
luis	luis
carne	gaļas
carne	gaļa
carne	gaļai
unchiul	tēvocis
oro	oro
tehnologia	tehnoloģija
tehnologia	tehnoloģiju
tehnologia	tehnoloģijas
impune	uzlikt
impune	uzspiest
pasul	step
pasul	posms
pasul	soli
pasul	solis
complete	aizpildīt
complete	pabeigt
complete	pabeigts
complete	pabeigta
complete	pilnīga
nisip	smilts
nisip	smilšu
nisip	smiltis
specialist	speciālists
specialist	speciālista
specialist	speciāliste
motoare	motori
motoare	motoriem
motoare	dzinējiem
motoare	motori
motoare	dzinēji
stabilită	izveidots
proba	izlase
proba	paraugs
pietro	pietro
cipru	kipras
cipru	kipra
cipru	cyprus
cipru	kiprā
soluții	šķīdumi
soluții	risinājumi
bruce	brūss
excepție	izņēmums
haut	haut
ardennes	ardēnu
sculptură	skulptūru
sculptură	tēlniecību
artistul	izpildītājs
artistul	māksliniece
artistul	mākslinieks
azur	azure
azur	azur
parohia	pagasts
crezut	domāja
crezut	doma
crezut	domāju
crezut	likās
crezut	uzskatīja
crezut	ticēja
factor	faktoram
factor	koeficients
factor	faktoru
factor	faktors
caracteristică	raksturlielums
caracteristică	motīvs
caracteristică	īpašība
fantastic	fantastiska
fantastic	fantastiski
fantastic	fantastisks
petrol	benzīns
petrol	eļļa
petrol	eļļas
petrol	nafta
petrol	naftas
petrol	nafta
gata	gatavi
gata	gatava
gata	gatavs
gata	gatavas
permit	atļaut
permit	atļauj
permit	pieļaut
teoretic	teorētiskā
teoretic	teorētisko
teoretic	teorētiska
teoretic	teorētiski
teoretic	teorētiskais
teoretic	teorētiski
heidelberg	heidelbergas
campioană	čempions
tunuri	lielgabali
jurnal	dienasgrāmata
jurnal	dienasgrāmata
jurnal	dienasgrāmatu
jurnal	žurnāla
jurnal	log
jurnal	žurnālu
party	ballīte
party	party
party	partija
party	puse
privat	privāti
privat	privāti
privat	privāta
privat	privātie
privat	private
privat	privātais
privat	privāts
monede	monētas
monede	monētas
monede	monēta
monede	monētu
andreea	andrea
cercetător	pētnieku
cercetător	pētnieks
cercetător	zinātnieks
asigurat	nodrošinātas
asigurat	nodrošināta
asigurat	nodrošināti
asigurat	nodrošināts
portretul	portrets
portretul	portretu
judecată	spriedums
judecată	sprieduma
judecată	spriedums
judecată	spriedumu
fantasy	fantāzijas
concept	jēdziens
concept	koncepciju
concept	koncepcija
concept	koncepts
golden	golden
golden	zelta
dunărea	donava
dunărea	donavas
zidul	sienas
zidul	sienu
zidul	mūris
zidul	siena
liderii	vadītāji
liderii	līderi
monedă	valūta
monedă	monētas
monedă	monēta
monedă	monētu
road	autoceļš
road	ceļš
madonna	madonna
soarele	saule
soarele	sun
soarele	saulē
soarele	saules
lyon	lyon
lyon	lionu
experiența	pieredze
experiența	pieredzes
vincent	vincents
factori	faktori
factori	koeficienti
apollo	apollo
teorii	teorijas
gospodărie	mājsaimniecībā
off	nost
off	off
off	izslēgts
monitorul	uzrauga
monitorul	uzraudzītu
monitorul	pārraudzīt
monitorul	uzraudzīt
monitorul	monitoru
monitorul	monitors
mesaje	vēstules
mesaje	ziņojumi
fara	bez
marine	marine
marine	jūras
normală	normāla
normală	normāli
normală	normāls
strâns	cieši
considerare	apsvērums
suveran	suverēna
suveran	suverēnas
miller	millere
limbajul	valoda
benzi	joslas
benzi	lentes
benzi	lentes
benzi	sloksnes
rural	lauki
rural	laukos
rural	lauku
urmărit	sekoja
sufletul	dvēseli
sufletul	dvēsele
adams	adams
educația	izglītība
oprit	apturēts
oprit	pārtrauca
ciclul	cikls
vorbită	runājis
vorbită	runāja
vorbită	runāts
decretul	dekrētu
decretul	dekrēts
posibile	iespējamie
posibile	iespējams
posibile	iespējamā
posibile	iespējama
isaac	īzaks
memorial	piemiņas
fapte	fakti
fapte	faktus
preferat	favorīts
preferat	mīļākie
preferat	mīļākās
preferat	mīļākais
preferat	mīļākā
preferat	priekšroka
preferat	vēlamā
preferat	vēlamais
alternative	alternatīvi
alternative	alternatīvais
alternative	alternatīva
alternative	alternatīvs
alternative	alternatīvas
said	teica
said	pateikts
col	col
lateral	šķērsām
lateral	sāniem
lateral	sānu
lateral	pusē
lateral	side
hârtie	papīrs
hârtie	papīra
unică	unikāla
unică	unikālais
unică	unikāli
unică	unikāls
marmură	marmora
cover	vāks
cover	vāka
cover	segums
cover	segtu
phoenix	phoenix
emisiuni	parāda
emisiuni	rāda
asistență	palīdzība
fizic	fiziski
fizic	fiziskais
fizic	fiziskās
fizic	fiziskie
fizic	fiziski
fizic	fiziska
fizic	fiziskā
prins	nozvejotas
victoriei	viktorija
victoriei	viktorijas
historia	historia
camere	telpas
reduce	mazina
reduce	samazina
reduce	samazinātu
reduce	samazina
reduce	jāsamazina
reduce	samazināt
false	aplams
false	viltus
false	kļūdaini
apreciat	novērtēts
cehă	čehu
cehă	čehijas
peru	peru
alianță	alianse
alianță	alianses
refuză	kritums
refuză	atteikties
refuză	atsaka
refuză	atteikt
îndepărtat	izņemti
îndepărtat	izņemts
îndepărtat	noņemts
frumoasă	skaists
frumoasă	skaistas
frumoasă	skaista
frumoasă	skaisti
frumoasă	skaistā
vis	vis
vis	sapnis
vis	sapņot
florian	florians
alexandria	aleksandrija
fonduri	fondi
fonduri	finansējums
fonduri	finansējumu
fonduri	finansēšana
limitată	ierobežots
limitată	limited
limitată	ierobežota
limitată	ierobežoti
legenda	apzīmējumi
legenda	leģenda
lansează	palaist
declară	paziņo
declară	deklarē
declară	deklarēt
ghid	rokasgrāmata
ghid	ceļvedis
verne	verne
altitudinea	augstums
altitudinea	augstumā
heart	sirds
heart	heart
michigan	mičiganā
coordonator	koordinators
coordonator	koordinatoru
coordonator	koordinatore
dragostea	mīlestība
dragostea	mīli
dragostea	love
dragostea	mīla
dragostea	mīlu
universitate	universitātē
universitate	universitāte
universitate	universitātes
lama	asmeni
lama	lama
circulație	aprite
recunoscută	atzītas
recunoscută	atzīta
recunoscută	atzīti
recunoscută	atzīts
recunoscută	atzītā
recunoscută	atzītas
recunoscută	atzīta
recunoscută	atzīti
recunoscută	atzīts
activă	aktīvais
activă	aktīvs
activă	aktīvi
activă	aktīva
activă	aktīvā
dedicată	veltīta
dedicată	veltīts
agricultura	lauksaimniecība
agricultura	audzēšana
agricultura	lauksaimniecība
descoperită	atklāju
destinate	paredzēts
alfabetul	alfabēts
pronaos	nartekss
speranța	cerību
speranța	cerības
speranța	ceru
speranța	cerība
comentarii	komentārs
comentarii	komentēt
comentarii	piezīmes
comentarii	komentāri
comentarii	apsvērumi
comentarii	atsauksmes
părere	atzinums
scopuri	nolūki
albastră	zilais
albastră	zils
albastră	zila
albastră	zilā
periodic	periodisku
periodic	periodiskas
periodic	periodiski
periodic	periodiska
periodic	periodiski
monica	monika
pregătirea	pagatavošana
pregătirea	preparāts
pregătirea	sagatavošana
pregătirea	gatavošanās
pregătirea	sagatavošanās
pregătirea	sagatavošana
căutat	meklēja
căutat	meklēja
pasageri	pasažierus
pasageri	pasažieri
pasageri	pasažieriem
pasageri	pasažieru
pasageri	pasažiera
pasageri	pasažieri
pasageri	pasažieris
hamilton	hamiltons
edgar	edgars
edgar	edgar
diana	diana
diana	daiena
gloria	glorija
cantitate	apjoms
cantitate	apmērs
cantitate	summa
cantitate	daudzums
teza	disertāciju
planetă	planēta
planetă	planētas
planetă	planētu
oct	azt
hotărârea	sprieduma
hotărârea	spriedums
hotărârea	spriedumu
masiv	masveida
masiv	milzīga
lingvistică	valodniecība
scrisori	vēstulēs
scrisori	vēstules
scrisori	burti
tratate	līgumi
tratate	ārstēti
tratate	apstrādāta
tratate	apstrādāts
tratate	apstrādāti
diametru	diametrs
geneva	ženēvā
geneva	ženēvas
reprezentanți	pārstāvjus
reprezentanți	pārstāvji
light	gaismu
light	gaišs
light	gaismas
light	gaisma
light	gaiši
stuttgart	štutgartes
porto	porto
porto	portu
nucleare	kodolenerģijas
nucleare	kodolenerģija
otomană	osmaņu
rănit	ievainoti
rănit	ievainots
rănit	sāp
rănit	pāri
rănit	ievainots
proprietar	īpašniece
proprietar	īpašnieks
proprietar	saimniekam
wolfgang	volfgangs
cantitatea	daudzums
misiuni	misijas
rândurile	ierindojas
rândurile	rindās
reprezentate	pārstāvēts
reprezentate	pārstāvētas
reprezentate	pārstāvēta
reprezentate	pārstāvēti
fauna	faunas
acoperite	pārklāti
acoperite	pārklāts
mix	samaisa
mix	maisījums
mix	mix
suferă	cieš
suferă	ciest
bis	bis
player	spēlētājs
multi	daudziem
multi	daudz
multi	daudzi
multi	daudzus
multi	daudzas
practice	praktiska
practice	praktisks
practice	praktiski
târguri	gadatirgus
privată	privāti
privată	privāta
privată	privātie
privată	private
privată	privātais
privată	privāts
actorul	aktieris
poliția	policija
poliția	policijā
poliția	policiju
poliția	policijas
conflicte	konflikti
conflicte	konflikts
conflicte	konflikti
contribuția	iemaksu
contribuția	ieguldījums
contribuția	devums
compoziția	sastāvs
oricare	jebkuru
oricare	jebkura
oricare	jebkurš
lovit	hit
trecere	šķērsot
trecere	šķērso
trecere	šķērsošanas
trecere	šķērsošana
trecere	tuvo
atacurile	uzbrukumiem
atacurile	uzbrukumi
atacurile	uzbrukumos
rev	rev
olandez	holandiešu
olandez	nīderlandiešu
alternativ	alternatīvi
alternativ	alternatīvi
alternativ	alternatīvais
alternativ	alternatīva
alternativ	alternatīvs
alternativ	aizvietotājs
alternativ	aizstājējs
alternativ	vietnieks
alternativ	pārmaiņus
warner	warner
industrială	rūpnieciskais
industrială	rūpniecības
industrială	rūpnieciskie
industrială	rūpnieciska
arhiepiscop	arhibīskapu
eva	eva
eva	priekšvakarā
scriitoare	rakstnieks
disponibil	pieejams
disponibil	pieejami
disponibil	pieejamas
disponibil	pieejama
disponibil	pieejamie
timpuri	laiki
străin	svešzemju
străin	sveša
străin	ārzemnieks
străin	svešinieks
străin	ārvalstu
străin	ārzemju
kevin	kevins
moon	mēness
moon	pavadonis
stăpânirea	apgūšanas
prezentarea	noformējumu
prezentarea	prezentācija
prezentarea	prezentācijas
prezentarea	noformējums
suedez	zviedru
suedez	zviedrijas
reforma	reformation
reforma	reformu
reforma	reforma
victorii	uzvar
victorii	uzvaras
victorii	uzvarēs
victorii	uzvaras
sarcina	grūtniecība
sarcina	grūtniecības
three	trim
three	trīs
răspunsul	reakcija
răspunsul	atbilde
venus	venus
avionul	plakne
avionul	plaknes
avionul	lidmašīna
tokyo	tokijas
contemporane	mūsdienu
mărimea	izmers
mărimea	lielums
mărimea	izmērs
agenția	aģentūra
over	pār
interioare	interjera
interioare	iekšlietu
interioare	iekšējais
interioare	iekšējie
onoarea	gods
onoarea	goda
onoarea	godība
onoarea	gods
putin	putin
putin	putina
aparat	aparāti
aparat	aparatūra
aparat	aparāts
aparținut	piederēja
tiraspol	tiraspolē
filosof	filozofs
prut	prutas
ars	dedzināta
nasa	nasa
absolvirea	izlaidums
absolvirea	izlaiduma
ascuns	noslēpt
ascuns	slēptas
ascuns	slēpta
ascuns	slēptās
baterie	baterija
baterie	baterijas
baterie	akumulators
provinciile	provincēs
provinciile	provinces
provinciile	provincēm
dave	deivs
crime	noziegumi
crime	slepkavības
capela	kapelā
test	testa
test	tests
test	pārbaude
socialistă	sociālisti
socialistă	sociālistu
simultan	vienlaikus
simultan	vienlaicīga
simultan	vienlaikus
simultan	vienlaicīgi
hong	hong
brigada	brigāde
profund	dziļi
profund	dziļa
profund	dziļā
profund	dziļi
profund	deep
profund	dziļš
profund	dziļu
spațiale	telpiskā
spațiale	telpiskais
spațiale	telpisko
raymond	raymond
