les	the
polytechnique	politeknik
placés	ditempatkan
placés	diletak
oct	oct
marge	margin
vatican	vatican
apparitions	penampilan
apparitions	penampakan
bombe	bomb
bombe	bom
croate	croatia
rachel	rachel
shanghai	shanghai
constant	pemalar
byzantin	byzantine
conduire	pemacu
conduire	memandu
conduire	pemanduan
conduire	driving
capture	cekup
capture	tangkapan
capture	menangkap
capture	screenshot
barra	barra
cadres	bingkai
cadres	frame
cadres	eksekutif
disparaît	menghilang
disparaît	lesap
disparaît	menghilang
magique	ajaibnya
magique	magic
magique	sihir
magique	magik
magique	ajaibnya
timbres	cop
timbres	cap
timbres	setem
timbres	sirim
déesse	dewi
lituanie	lithuania
lituanie	lithuania
lituanie	vilnius
valenciennes	valenciennes
chapitres	chapter
chapitres	bab
paragraphe	perenggan
adn	adn
adn	dna
bec	bec
bec	paruh
égal	menyamai
égal	sama
égal	setara
égal	setaraf
hachette	hachette
hachette	kapak
joués	dimain
situations	situasi
perdue	lost
perdue	kehilangan
perdue	hilang
géométrie	geometri
sexuelle	seksual
gard	gard
nathan	nathan
wallon	wallon
semblable	serupa
semblable	seiras
forfait	pakej
finistère	finistère
possibilités	kemungkinannya
possibilités	kebarangkalian
possibilités	kemungkinan
possibilités	peluang
décennie	dekad
beaumont	beaumont
austin	austin
influences	pengaruh
fausse	palsu
fausse	false
fausse	fake
century	abad
century	century
enquêtes	kajian
enquêtes	siasatan
enquêtes	inquiries
enquêtes	pertanyaan
gendarmerie	gendarmerie
suggère	cadangkan
suggère	mencadangkan
chypre	cyprus
explorateur	penjelajah
explorateur	peneroka
explorateur	explorer
jun	jun
dell	dell
surfaces	permukaan
sentiments	sentimen
sentiments	perasaan
qualifiés	berkemahiran
qualifiés	berkelayakan
qualifiés	layak
vitesses	speed
vitesses	kelajuan
vitesses	kelajuan
canal+	canal+
adoptée	adopted
vigne	vine
vigne	anggur
obligé	dipaksa
obligé	terpaksa
brouillon	draf
brouillon	merangka
brouillon	draf
vilaine	nakal
vilaine	vilaine
réalisations	pencapaian
kings	kings
puissante	kuat
astronomie	astronomi
astronomie	falak
tombé	terjatuh
tombé	fallen
tombé	jatuh
escadron	skuadron
escadron	skuad
immatriculation	pendaftaran
terminer	selesaikan
terminer	finish
terminer	finishing
claviers	keyboard
claviers	keyboard
engagés	bertunang
mandats	waran
mandats	mandat
étais	étais
sarthe	sarthe
istanbul	istanbul
proposée	dicadangkan
proposée	dicadang
laurence	laurence
élimination	penyingkiran
élimination	pembuangan
élimination	pelupusan
consacrer	mendedikasikan
consacrer	mengabdikan
consacrer	menumpukan
łódź	łódź
aviron	mendayung
aviron	pendayung
aviron	oar
timbre	cop
timbre	cap
timbre	setem
baptisé	dibaptiskan
mons	mons
sean	sean
dégâts	kerosakan
dégâts	kerosakan
arrondissements	arrondissements
wolf	wolf
wolf	serigala
doublage	dubbing
secrète	rahsia
considérablement	dramatis
louisiane	louisiana
professionnelles	profesional
professionnelles	professional
absolue	mutlak
médiéval	mediaeval
spécialité	kepakaran
intégrale	kamiran
prime	bonus
prime	perdana
prime	premium
liaisons	liaisons
sonore	sound
sonore	bunyi
classées	ranked
oracle	oracle
age	usia
age	umur
melbourne	melbourne
polémique	kontroversi
polémique	kontroversi
sauvages	liar
sauvages	liar
vivants	living
vivants	alive
compréhension	pemahaman
compréhension	understanding
compréhension	pengertian
compréhension	memahami
compréhension	pemahaman
tournées	pelancongan
tournées	tours
tournées	touring
three	tiga
bade	baden
bade	bade
catastrophe	bencana
catastrophe	malapetaka
démonstration	demo
démonstration	demonstrasi
réussite	kejayaan
réussite	sukses
réussite	berjaya
réussite	success
citoyen	warganegara
citoyen	citizen
thriller	ngeri
thriller	thriller
configuration	setup
configuration	persediaan
configuration	penyelarasan
configuration	tetapan
bleus	blue
bleus	biru
bleus	lebam
bleus	blues
creuse	dig
creuse	creuse
creuse	berlubang
creuse	hollow
greg	greg
nuits	nights
lincoln	lincoln
cavaliers	horsemen
cavaliers	penunggang
cavaliers	riders
char	char
cardiaque	jantung
volcan	berapi
volcan	volcan
kent	kent
parlant	bercakap
parlant	bercakap
parlant	pertuturan
grille	grid
fernández	fernandez
fernández	fernández
marvel	marvel
voisines	kejiranan
voisines	jiran
voisines	jiran
remarques	nota
remarques	komen
remarques	remarks
tend	cenderung
sofia	sofia
quête	quest
hébreu	hebrew
hébreu	ibrani
inhumé	dikebumikan
inhumé	terkubur
inhumé	berkubur
pat	pat
variables	pembolehubah
variables	pembolehubah
roue	roda
roue	wheel
autorisé	authorised
autorisé	authorized
autorisé	diizinkan
autorisé	dibenarkan
cavalier	rider
cavalier	cavalier
sierra	sierra
retenu	dikekalkan
navigateur	navigator
navigateur	pelayar
albin	albin
organes	organ
organes	jasad
organes	mayat
sylvain	sylvain
compétence	kemahiran
compétence	skill
décerné	dihadiahkan
éliminer	menghilangkan
usages	kegunaan
fonctionnaires	pejabat
démocrates	demokrat
démocrates	demokrat
démocrates	demokrasi
bords	pinggir
bords	tepi
directrice	pengarah
directrice	pengurus
directrice	manager
espérance	espérance
espérance	harapan
espérance	harap
espérance	hope
fragments	cebisan
seattle	seattle
bond	ikatan
bond	bond
mulhouse	mulhouse
missiles	misil
ordonné	memerintahkan
ordonné	ditempah
certifié	diperakui
certifié	certified
chercheur	penyelidik
prépare	mempersiapkan
prépare	menyedia
prépare	prepare
innovation	inovasi
combiné	digabungkan
combiné	gabungan
ref	ruj
ref	ref
amy	amy
turner	turner
ardèche	ardèche
alternatif	alternatif
écrites	bertulis
écrites	ditulis
définitive	muktamad
définitive	final
jaunes	kuning
burkina	burkina
évènement	peristiwa
évènement	event
évènement	acara
yonne	yonne
sachant	mengetahui
chargés	muatkan
chargés	dimuatkan
chargés	sarat
chargés	laden
assisté	dibantu
effectifs	workforce
devraient	patut
devraient	sepatutnya
répression	repression
blé	gandum
blé	blé
inaugurée	dilantik
conrad	conrad
rousseau	rousseau
meyer	meyer
stable	steady
stable	mantap
stable	stabil
terrestres	kebumian
symphonique	simfoni
symphonique	symphony
symphonique	symphonic
ecclésiastique	ecclesiastical
fonctionnaire	rasmi
fonctionnaire	official
