година	jaar
појадок	ontbyt
џошуа	joshua
коњски	horse
коњски	perd
балон	ballon
престон	preston
отфрлен	weggegooi
отфрлен	afgekeur
отфрлен	verwerp
хоби	hobby
хоби	stokperdjie
хоби	stokperdjies
допре	touch
допре	aanraking
колиби	hutte
филипински	filippynse
жаби	paddas
пустини	woestyne
саундтрак	klankbaan
ликвидација	likwidasie
вешт	vaardige
преносни	psp
преносни	portable
преносни	draagbare
земјоделците	boere
пантеон	pantheon
повторен	herhaalde
меко	sagte
меко	sag
нота	nota
нота	aantekeninge
макао	macau
ербас	airbus
оклопни	gewapende
оклопни	armoured
ѓавол	duiwel
речникот	woordelys
речникот	woordeskat
константно	heeltyd
константно	konstante
хобс	hobbs
хобс	hobbes
бејзбол	bofbal
банда	bende
пореметувања	kwale
ерупција	uitbarsting
сведоштво	testimony
јуда	judas
јуда	judah
поставки	stellings
поставки	verstellings
помлада	jonger
кампусот	kampus
кампусот	campus
посилен	sterker
костуми	kostuums
костуми	kostuum
прогресивна	progressiewe
зимзелени	fir
зелка	cabbage
свештенство	predikante
свештенство	predikant
петмина	vyf
здружени	gesamentlike
здружени	joint
здружени	gekombineer
здружени	combined
целзиусови	celsius
хиерархиски	finansiële
претседавач	chairman
следно	volgende
куршум	koeël
куршум	bullet
мекдоналд	mcdonald
собите	kamers
собите	rooms
гел	gel
перл	pearl
детекција	opsporing
пиринеи	pireneë
греење	verhitting
видал	vidal
синдикати	unions
топчиња	balle
камиони	vragmotors
камиони	bakkies
камиони	trokke
фихте	fichte
реџеп	recep
хармоника	mondfluitjie
хармоника	trekklavier
хармоника	skerpioen
јејтс	yates
фреско	fresco
дионисиј	dionisius
недоразбирање	misunderstanding
авиокомпанија	lugredery
авиокомпанија	lugdiens
барови	balke
барови	sterre
барови	kroeë
барови	tralies
алпско	alpine
распределени	verspreide
војникот	soldier
војникот	soldate
шлезија	silesië
тревор	trevor
индивидуа	individuele
индивидуа	individu
кажување	vertel
универзални	bekyk
тестовите	toetse
либерална	liberale
присилен	geforseer
присилен	gedwing
ток	tok
хатавеј	hathaway
измами	bedrog
измами	bedrogspul
јунаци	heroes
јунаци	helde
соколи	hawks
претставништва	vertoë
претставништва	takke
адел	adel
адел	adele
диоген	diogenes
обликување	shaping
ребра	ribbes
кромвел	cromwell
планирана	beplande
планирана	beplan
затворил	arresteer
брка	jaag
роботи	robots
роботи	robotte
темза	thames
перез	perez
везер	weser
прецизен	presiese
прецизен	akkurate
прецизен	akkuraat
алати	gereedskap
пропаѓање	decay
анализираат	ponder
улични	straat
чекање	gewag
прелистувач	blaaier
покриеност	dekking
хеликоптер	helikopter
означено	gemerk
доброволни	vrywillige
доброволни	vrywillig
доброволни	volunteer
доброволни	vrywilliger
рецепт	voorskrif
рецепт	resep
диктатор	diktator
дагестан	dagestan
столба	pilare
полубрат	stiefbroer
алтона	altona
хорхе	jorge
милутин	milutin
путер	botter
пешадиски	infanterie
пешадиски	infantry
скромен	beskeie
скромен	nederig
индикатор	aanwyser
индикатор	aanduier
хера	hera
мокра	nat
публицитет	publisiteit
атлетичари	atlete
идеологии	ideologies
интернационале	internazionale
инструктор	instrukteur
кентаки	kentucky
ајова	iowa
бојл	boyle
нерешени	onopgelos
минимално	minimum
минимално	minimum
минимално	minimale
анатолиј	anatoli
тивко	stil
тивко	stille
тивко	quiet
сигеберт	sigebert
храбар	dapper
храбар	vet
храбар	vetdruk
бенгал	bengaalse
потрошени	bestee
силвестер	sylvester
силвестер	silvester
прометеј	prometheus
техеран	teheran
питсбург	pittsburgh
продавачи	verskaffer
продавачи	verkopers
нареди	gesorteer
нареди	bestel
реч	rec
робер	robert
господа	gentlemen
господа	menere
артерии	arteries
брунеј	broenei
медитерански	mediterreense
симболично	simboliese
симболично	simbolies
фабриките	fabrieke
доминик	dominik
доминик	dominique
доминик	dominic
несигурност	onsekerheid
непотребни	onnodig
архимед	archimedes
џиновски	reus
фереро	ferrero
забот	tand
ној	neu
ној	volstruis
виножито	reënboog
перење	wasgoed
продолжен	uitgebreide
лика	lika
еволуирале	evolving
едит	edith
застрелан	skoot
перспективи	perspektiewe
стела	stella
фризиски	friese
фризиски	fries
отело	othello
чудовиште	monster
замислена	imaginary
замислена	denkbeeldige
замислена	peinsende
портокалово	orange
портокалово	gewysig
портокалово	lemoen
портокалово	oranje
испити	eksamens
протекува	lekkasies
протекува	lekkende
експериментален	eksperimentele
експериментален	eksperimenteel
одредба	verskaffing
одредба	voorsiening
хепатитис	hepatitis
празнење	ontslag
празнење	ontlaai
поместува	verskuiwende
поместува	skuiwe
плочка	teël
плочка	geteël
плочка	plate
плочка	plaat
заоблена	gerond
продадена	sold
продадена	verkoop
флојд	floyd
јака	sterk
запирка	komma
запирка	maatskappy
синагоги	sinagoges
повлечена	ongepubliseerde
повлечена	opgeskort
повлечена	teruggetrek
повлечена	opgehef
повлечена	teruggetrokke
лифт	hysbak
краина	krajina
примат	primate
собирал	versamelde
вечна	ewige
вечна	tydlose
вечна	timeless
преживеан	survivor
бург	burg
изум	uitvinding
незадоволни	ontevrede
покровител	borg
коза	bok
коза	goat
вртат	spinning
кафка	kafka
дебела	dik
дебела	vet
дебела	fat
бафи	buffy
штрајк	staking
штрајк	strike
нормите	norme
