மற்றும்	och
மீதம்	återstående
மீதம்	resterande
மீதம்	kvar
மீதம்	left
மீதம்	vänstra
மீதம்	vänstern
மீதம்	vänster
பீச்	beech
பீச்	persika
பீச்	peach
குதுப்	qutb
லுட்விக்	ludwig
நெற்றியில்	pannan
நெற்றியில்	panna
அமிர்தசரஸ்	amritsar
பொறுப்பான	ansvarsfullt
பொறுப்பான	ansvariga
பொறுப்பான	ansvarsfull
பொறுப்பான	ansvarig
பொறுப்பான	ansvarigt
கன்று	kalv
கன்று	kalven
தீவிரவாதம்	terrorismen
தீவிரவாதம்	terrorism
பரதன்	bharata
குறுக்கீடு	avbryta
குறுக்கீடு	störningar
குறுக்கீடு	störning
குறுக்கீடு	interferens
குறுக்கீடு	inblandning
எள்	sesam
வடிவமைக்க	konfigurera
வடிவமைக்க	anpassa
மனப்பான்மை	inställning
மனப்பான்மை	attityd
எட்ஜ்	kant
எட்ஜ்	edge
எட்ஜ்	kanten
செய்கிறான்	orsakar
செய்கிறான்	orsaker
பிளந்து	kluven
மாவீரன்	krigare
டொமினிக்கன்	dominikanska
வாருங்கள்	come
வாருங்கள்	kommer
வாருங்கள்	kom
ஆன்மீகம்	andliga
ஆன்மீகம்	själslig
ஆன்மீகம்	andlig
ஆன்மீகம்	andligt
மெகாடெத்	megadeth
அனைவருமே	allihopa
உள்நாட்டில்	lokalt
வியூகம்	strategin
வியூகம்	strategi
மாம்பழம்	mango
சத்யஜித்	satyajit
கழுதை	åsna
கழுதை	åsnan
வயிற்றுப்போக்கு	diarré
முஸ்தபா	mostafa
முஸ்தபா	mustafa
நம்பிக்கையுடன்	hoppas
நம்பிக்கையுடன்	hoppades
நம்பிக்கையுடன்	förhoppningsvis
கிரகம்	planet
கிரகம்	planeten
தலைக்கு	head
தலைக்கு	huvud
தலைக்கு	huvudet
மாறிவிட்டது	förändrad
மாறிவிட்டது	ändrat
மாறிவிட்டது	bytt
மாறிவிட்டது	byttes
மாறிவிட்டது	förändrats
மாறிவிட்டது	ändrats
மியாமி	miami
பொறித்த	friterad
பொறித்த	stekta
பொறித்த	stekt
பொறித்த	friterade
நிக்கோலஸ்	nicolas
நிக்கோலஸ்	nikolaj
நிக்கோலஸ்	nicholas
கொரில்லா	gorilla
கொரில்லா	gorillor
கொரில்லா	gorillan
நானா	nana
மோகம்	passion
தெரிவித்துக்	besökta
தெரிவித்துக்	besökt
தெரிவித்துக்	besökte
கால்நடைகள்	nötboskap
கால்நடைகள்	nötkreatur
கால்நடைகள்	boskap
தொலைகாட்சி	oled
ஓட்டோ	otto
நாளைய	morgondagen
நாளைய	imorgon
சிர்க்கோனியம்	zirkonium
சந்தர்ப்பம்	sammanhang
சந்தர்ப்பம்	kontext
ஆண்டர்சன்	anderson
சிக்னல்	signal
சிக்னல்	signalera
மோடம்	modem
கிளென்	glen
கிளென்	glenn
காபூல்	kabul
அரிவாள்	skäran
பேச்சாளர்கள்	högtalarna
பேச்சாளர்கள்	högtalare
பேச்சாளர்கள்	talare
எலிகள்	möss
வைன்	vin
வைன்	viner
வாடிக்கையாளரின்	klienten
வாடிக்கையாளரின்	kunden
வாடிக்கையாளரின்	klient
வாடிக்கையாளரின்	kund
பட்டினி	svält
விரிவாக்கி	djärvhet
பழமொழிகள்	ordspråk
பழமொழிகள்	ordspråksboken
திறக்கும்	öppnande
திறக்கும்	öppning
திறக்கும்	öppnar
ராபர்ட்ஸ்	roberts
ஜேக்மேன்	jackman
கிரி	kiri
பிரைவேட்	pvt
மருமகன்	systerson
மருமகன்	brorson
மருமகன்	syskonbarn
பக்தர்களின்	upa
கிரகங்கள்	planeterna
கிரகங்கள்	planeter
காவி	saffran
தோழன்	mate
தோழன்	styrman
தோழன்	kompis
நாட்டியம்	dance
நாட்டியம்	dansa
நாட்டியம்	dans
நாட்டியம்	dansar
நிறைவுற்ற	mättad
நிறைவுற்ற	mättade
கடனை	skulder
கடனை	skuldsättning
கடனை	skuld
சாஹிப்	sahib
உபரி	statister
உபரி	överskottet
உபரி	överskott
அனுபவ	exp
குட்டிகள்	ungar
குட்டிகள்	valpar
ஓவியத்தை	tavla
ஓவியத்தை	målar
ஓவியத்தை	målning
மணமகள்	bruden
மணமகள்	brud
சின்னப்பர்	thebe
நிரூபிக்க	bevisa
ஜூலி	juli
ஜூலி	julie
சொல்லாட்சி	retorik
சொல்லாட்சி	retoriken
அலங்கரிக்கப்பட்ட	inredda
அலங்கரிக்கப்பட்ட	dekorerade
அலங்கரிக்கப்பட்ட	dekorerad
ஒலிகள்	ljud
ஒலிகள்	låter
ஜோர்டான்	jordan
ஜோர்டான்	jordanien
பிரபஞ்சம்	universum
பிரபஞ்சம்	galaxy
பிரபஞ்சம்	galax
பிரபஞ்சம்	galaxen
சிறுநீரகம்	njurar
சிறுநீரகம்	njure
மறக்க	glömmer
மறக்க	glömma
மறக்க	glöm
பிளாங்க்	planck
சுயசரிதை	biografi
ரூபி	ruby
அத்தை	moster
அத்தை	tant
அத்தை	faster
அத்தை	moster
அத்தை	moster
அத்தை	tant
அத்தை	faster
துரோகம்	förräderi
துரோகம்	svek
துரோகம்	förräderi
சீரோ	ciro
சரியா	höger
சரியா	rätt
பிட்டு	bet
கார்லோ	carlo
நடக்கின்றன	händer
பக்கத்து	grannland
பக்கத்து	granne
பக்கத்து	grannen
கருச்சிதைவு	missfall
ஆரியர்	ariska
பண்பேற்றம்	modulering
திரி	tri
டேம்	dame
படுக்கையில்	säng
படுக்கையில்	sängen
படுக்கையில்	bädd
விவசாயி	jordbrukare
விவசாயி	lantbrukare
விவசாயி	bonde
வழங்குநர்	värd
வழங்குநர்	host
வழங்குநர்	leverantör
பதினொன்று	elva
பதினொன்று	eleven
வெளிநாட்டில்	utlandet
வெளிநாட்டில்	utomlands
திறமைகளை	talanger
திறமைகளை	förmågor
நிற்பது	står
நிற்பது	stående
முன்னேற்றத்தை	progress
முன்னேற்றத்தை	förlopp
முன்னேற்றத்தை	framsteg
முகமூடி	maskera
முகமூடி	mask
கோல்ட்மேன்	goldman
எலியட்	eliot
வியாபாரிகள்	försäljare
வியாபாரிகள்	säljare
மொழிபெயர்க்கப்பட்டது	översatt
மொழிபெயர்க்கப்பட்டது	översatta
பட்லர்	butler
பட்லர்	betjänt
காட்டப்பட்டது	kasta
காட்டப்பட்டது	kasseras
காட்டப்பட்டது	släng
காட்டப்பட்டது	visas
காட்டப்பட்டது	visat
தந்தையர்	pappor
தந்தையர்	fäder
முபாரக்	mubarak
வயர்லெஸ்	trådlöst
வயர்லெஸ்	trådlös
வயர்லெஸ்	trådlösa
ஜின்னா	jinnah
குளூனி	clooney
பென்னி	penny
பென்னி	öre
பென்னி	benny
லூக்	luke
லூக்	lukas
ஹன்னிபால்	hannibal
வில்லி	willy
பொய்யான	falsk
பொய்யான	false
பொய்யான	falska
பொய்யான	falskt
பொய்யான	falska
பொய்யான	falskt
பொய்யான	fake
படத்தைப்	photo
படத்தைப்	foto
முற்றத்தில்	yard
தேவாலயங்கள்	kyrkor
மல்யுத்தம்	brottning
