категорија	kategorya
глумата	kumikilos
ритмичка	maindayog
шварц	schwartz
невролошки	neurological
скокање	pagtalon
скокање	jumping
орнамент	scroll
фабрегас	fabregas
неформални	informal
работникот	manggagawa
аквариум	akwaryum
танчер	mananayaw
танчер	dancer
почетници	beginners
вирцбург	würzburg
континуум	continuum
хермес	hermes
ложата	lodge
ложата	maninirahan
странец	foreigner
странец	stranger
бовоар	beauvoir
измисли	kumatha
келер	keller
најавена	inihayag
најавена	inanunsyo
брут	brutus
лута	magalit
лута	galit
лута	nagagalit
лута	galit
питерс	peters
зрели	mature
зрели	hinog
седници	sesyon
седници	session
седници	sessions
монтереј	monterrey
монтереј	monterey
фицџералд	fitzgerald
домаќинка	hostess
вајс	weiss
дијагностика	diagnostic
франческа	francesca
приоритети	prayoridad
болниците	ospital
графичко	komiks
поинакво	ibang
колачиња	cookies
колачиња	cookie
неволја	trouble
неволја	suliranin
неволја	problema
непотребен	undue
алигатор	aligeytor
алигатор	gator
земете	kumuha
аматери	amateurs
призма	prism
фукујама	fukuyama
трагично	tragic
реномирани	galang
лионел	lionel
непријатно	alanganin
непријатно	awkward
непријатно	nakakahiya
самба	samba
функционален	pagganap
ракав	sleeve
австриско	austrian
фокусиран	nakatuon
фокусиран	nakatutok
ипсвич	ipswich
блогот	blog
дарен	darren
кабелска	cable
циркулацијата	sirkulasyon
суарез	suarez
суарез	suárez
цемент	semento
понудено	inaalok
понудено	inalok
понудено	inaalay
норфолк	norfolk
квалификација	qualification
обезбедено	ligtas
обезбедено	secure
оштети	nasira
рас	ras
одмаздата	vengeance
пеќ	pec
трек	trek
геном	genome
никозија	nicosia
позајми	ipahiram
позајми	pahiram
позајми	hiramin
пепси	pepsi
марион	marion
фаланга	phalanx
скенирање	scanning
скенирање	scan
британец	brit
бајан	bayan
скршен	broken
скршен	panganay
скршен	sira
скршен	nasira
срна	usa
гозба	kapistahan
гозба	feast
невидливи	invisible
емилио	emilio
конзумираат	ubusin
умберто	umberto
јавор	maple
дозата	dosis
дозата	dosis
хирурзи	surgeon
краставици	pipino
краставици	cucumber
афери	affairs
еластична	nababanat
антим	anthimus
порцелан	porselana
рачки	handles
нестабилни	unstable
хипотетички	hypothetical
нешвил	nashville
елитата	pili
елитата	elite
манџурија	manchuria
есхил	aeschylus
длабочини	anemone
старешини	elders
истрел	kuha
истрел	shot
слеана	affricate
хуманизам	humanismo
ларсон	larson
компилации	compilations
гревот	kasalanan
дирер	dürer
светлечки	luminous
бојкот	boycott
либерализам	liberalismo
зборувајќи	nagsasalita
мауро	mauro
флексибилни	flexible
флексибилни	nababaluktot
ивана	ivana
анкети	botohan
андерс	anders
бут	hita
станбен	residential
станбен	tirahan
хјуит	hewitt
флавиј	flavius
кир	cyrus
лаг	lag
гослинг	gosling
инч	pulgada
нимаер	niemeyer
вистинито	totoo
вистинито	true
хомосексуалец	homosexual
хомосексуалец	bading
хомосексуалец	gay
хомосексуалец	bakla
реакторот	reactor
разгледани	sinuri
разгледани	nasuri
трансфери	paglipat
рич	mayaman
рич	rich
рич	mayayaman
невиноста	birhen
обемна	malawak
набљудувачите	sinusubaybayan
нордиски	nordic
ниуе	niue
иааф	iaaf
немање	kakulangan
најнова	pinakabago
најнова	pinakabagong
најнова	pinakabago
најнова	pinakahuling
најнова	pinakahuli
најнова	latest
лиценцирање	licensing
ерос	eros
леукемија	leukemia
дијафрагмата	diaphragm
антиох	antiochus
потроши	nagastos
потроши	gastusin
потроши	gumastos
рационално	talino
скршени	broken
скршени	panganay
скршени	sira
скршени	nasira
бургер	burger
соп	sop
пресметани	kinakalkula
титан	titan
фуџи	fuji
риза	riza
миленичиња	alaga
холестерол	kolesterol
холестерол	cholesterol
дана	dana
поблиски	closer
поблиски	palapit
анита	anita
страсти	hilig
заштеда	savings
тепачка	brawl
тепачка	lumaban
сончоглед	sunflower
умови	isip
далечна	malayo
коноп	hemp
одговорила	sumagot
костум	kasuutan
костум	costume
костум	suit
михал	michal
рено	reno
сензор	sensor
неофицијални	unofficial
претприемништвото	pagnenegosyo
плаза	plaza
партер	sahig
партер	palapag
кито	quito
саа	saa
раскрсница	kanto
раскрсница	junction
кукла	puppet
кукла	manika
кукла	manikang
кукла	doll
ное	noe
ное	noah
шкрилци	shale
забрзуваат	mapabilis
лусија	lucia
катови	sahig
симболична	symbolic
реконструиран	reconstructed
миленици	alaga
чеченски	chechen
случајност	pagkakataon
партнерства	pakikipagsosyo
партнерства	pakikipagtulungan
сетилата	sarili
брамс	brahms
јагуар	jaguar
мид	mead
мид	midas
кундера	kundera
детаљ	detalye
поднесување	isinusumite
поднесување	isinumite
поднесување	pagsusumite
поднесување	filing
мртво	patay
понт	pont
неокласичен	neoclassical
демократ	demokratiko
пион	pawn
конор	connor
степи	steppes
графики	graphics
греда	beam
вертикален	patayo
најроби	nairobi
датотека	tipunan
датотека	magsampa
датотека	talaksan
датотека	file
луцерн	lucerne
барни	barney
ида	ida
лековита	healing
ајндховен	eindhoven
стрелаштво	archery
видливост	nakikita
смс	sms
забрануваат	ipinagbabawal
самовила	fairy
абас	abbas
шарп	matalim
шарп	pagkagising
шарп	sharpe
маслинки	oliba
чавез	chávez
чавез	chavez
прогноза	pagbabala
прогноза	forecast
бикови	bulls
рударска	pagmimina
