категорія	kategória
риба	hal
риба	halat
ракет	rakéták
ракет	rakétákat
ракет	rakéták
кольорів	színek
чехословаччини	csehszlovákia
розмноження	tenyésztés
розмноження	tenyésztési
розмноження	fajta
розмноження	reprodukciós
тоні	toni
тоні	tony
патріархату	patriarchátus
члена	tag
фіфа	fifa
козак	kozák
козак	kozak
ран	futott
ран	futottam
територіях	térségek
територіях	területek
африка	afrikai
африка	afrika
сини	fiaim
сини	fiai
друку	nyomda
друку	nyomtatás
фасад	homlokzat
посольства	nagykövetség
посольства	követség
ядро	kernel
ядро	mag
оновлення	frissítő
оновлення	üdítő
оновлення	korszerűsítése
оновлення	frissítés
оновлення	frissítése
оновлення	frissítés
оновлення	frissítés
оновлення	frissítések
оновлення	frissítés
оновлення	frissítése
регіони	régiói
регіони	régiók
попередження	tanácsadó
попередження	figyelmeztetés
попередження	figyelmeztetések
попередження	figyelmeztetés
попередження	riadó
попередження	riasztás
попередження	figyelmeztetés
губернатора	kormányzó
логотип	logó
піти	adományoz
критик	kritikus
стрічка	tekercs
стрічка	takarmány
стрічка	etesd
стрічка	takarmányok
стрічка	szalag
стрічка	kazetta
стрічка	szalagot
стрічка	szalag
випробувань	perek
випробувань	kísérletek
випробувань	próbák
вокзал	állomás
вокзал	pályaudvar
вокзал	gare
королівський	királyi
королівський	royal
вибуху	robbanó
діях	szakaszok
кістки	csontok
кістки	bones
кістки	csontos
кістки	csont
діб	dib
критика	kritika
критика	kritikát
тбілісі	tbiliszi
вступ	bevezetés
вступ	bevezetése
вступ	bevezető
вступ	bevezetés
вступ	bevezető
запит	igényelt
запит	kérte
запит	kért
запит	megkeresés
запит	kérésére
запит	kérésre
запит	kérés
запит	kérelem
запит	lekérdezés
запит	kérelmek
запит	kéri
запит	kérések
вест	nyugat
вест	nyugati
зібрані	beszedett
зібрані	begyűjtött
зібрані	összeszedett
зібрані	összegyűjtött
зібрані	gyűjtött
зібрані	összeállított
зібрані	összegyűlt
зібрані	összegyűjtött
володів	birtokolt
володів	tulajdonában
андре	andre
андре	andré
андре	andre
андре	andré
дочки	lányai
впливає	érint
впливає	érinti
впливає	befolyásolja
впливає	befolyásolja
впливає	hatások
англо	anglo
речення	ítélet
речення	mondat
речення	ítéletek
речення	mondatok
речення	mondat
графік	grafikon
графік	cselekmény
реклама	hirdetési
реклама	hirdetések
реклама	hirdetés
реклама	reklám
реклама	hirdetések
реклама	hirdetés
реклама	hirdetéseket
арт	művészet
арт	art
допоміг	segített
допоміг	segítettek
америка	amerika
америка	america
президенти	elnök
проблему	gond
проблему	probléma
проблему	baj
кодекс	codex
кодекс	kódex
невідома	ismeretlenek
невідома	ismeretlen
енергія	energiák
енергія	energia
діаспора	diaszpóra
гвінеї	guinea
гвінеї	guineai
білоруси	fehéroroszok
виведення	kimeneti
виведення	kibocsátás
виведення	kimenő
давид	david
давид	dávid
оркестр	zenekar
святі	szentek
святі	szent
нобелівської	nobel
призначив	kijelölt
призначив	kinevezett
поміж	között
приходить	jön
індонезії	indonéziában
індонезії	indonézia
індонезії	indonéz
вогнем	tűz
обласний	regionális
покращення	javítások
покращення	javulás
покращення	fejlesztések
покращення	fokozása
хвороб	betegségek
явно	nyilvánvaló
явно	nyilvánvalóan
читачів	követői
мур	moore
мур	mur
угорщині	hungary
угорщині	magyarország
іраку	irak
іраку	iraki
випустив	elszabadult
парки	parkok
парки	parks
біологічних	biológiai
існувати	megszűnt
срібла	silver
срібла	ezüst
туристів	turisták
туристів	turistákat
отто	otto
образи	bántalmazás
образи	visszaélés
образи	visszaélések
образи	harcok
образи	harcol
морська	tengerész
морська	tengeri
морська	tengerészgyalogos
морська	haditengerészeti
морська	tengerészeti
австрійський	osztrák
австрійський	ausztria
швидкого	rapid
джерсі	jersey
організатор	szervező
організатор	szervező
організатор	szervezők
усім	mindenki
усім	mindenkinek
майно	ingatlan
майно	tulajdon
майно	ingatlanok
майно	tulajdonság
майно	birtok
запас	lebegni
запас	leltár
запас	készlet
виявили	felfedezte
виявили	felfedezett
видається	elképzelt
видається	képzelt
мадрид	madrid
мадрид	madridi
