から	nga
祈祷	lutja
祈祷	lutje
募金	dhurimi
募金	dhurim
募金	donacion
募金	dhuro
募金	dhurimin
募金	dhurojë
募金	dhurojnë
募金	donacione
募金	donacionet
オリエント	orient
オーランド	orlando
作物	ara
パウンド	kile
スタッド	stade
スタッド	stallë
リッター	riter
村人	fshatarët
村人	fshataret
村人	fshatarë
トカゲ	hardhucat
トカゲ	hardhucë
トカゲ	hardhuca
参道	afrohuni
参道	qasja
参道	qasje
飢饉	uria
ピストル	pistolet
ピストル	pistoletën
ピストル	pistoletë
ピストル	pistoleta
真壁	makabe
ブランチ	dega
ブランチ	degë
ブランチ	dege
別館	aneks
聖歌	himnin
聖歌	himne
漁師	peshkatarët
漁師	peshkatar
漁師	peshkatari
ガーナ	gana
ミレニアム	mijëvjeçarit
なぜなら	sepse
塩素	klor
マリノス	marinos
ジェニファー	jennifer
クレイグ	craig
パッチ	fashë
パッチ	qmimin
アイザック	isaku
アイザック	isak
美学	estetika
死別	veja
筆記	shkruar
筆記	shkrimi
筆記	shkruan
筆記	shkrim
セバスチャン	sebastian
セバスチャン	sebastiani
レコーダー	regjistrues
ダイアナ	diana
リハビリ	rehabilitim
リハビリ	rehabilitimi
バーゼル	basel
テリア	terrier
苦情	ankesat
苦情	ankesa
苦情	ankesë
苦情	ankesa
二階	sipër
二階	lart
代名詞	përemri
静脈	venat
静脈	vena
静脈	damari
静脈	vena
静脈	venë
静脈	qafës
チューン	melodi
ノルマンディー	normandi
合法	legjitime
合法	ligjshëm
合法	ligjshme
合法	legjitim
信之	nobuyuki
エデン	eden
デザート	ëmbëlsirë
デザート	shkretëtira
デザート	shkretëtirë
リバイバル	ringjallje
動脈	arterien
動脈	arterie
動脈	arteriet
大文字	uppercase
ツイッター	twitter
発熱	ethe
発熱	ethet
発熱	temperaturë
リュック	çante
リュック	shpinës
リュック	luc
リュック	luk
忍び	shinobi
織物	tekstile
織物	thurje
織物	pëlhurë
織物	tekstilet
ペスト	murtaja
ペスト	murtajë
礼儀	mirësjellja
礼儀	mirësjellje
ボンド	bond
ゾイド	zoids
オホーツク	okhotsk
グロス	shpifur
グロス	gros
グロス	bruto
ヴィーナス	venus
ヴィーナス	venera
ゴリラ	gorilla
ゴリラ	gorillat
リサイタル	recital
フリッツ	fritz
ブランコ	blanco
ニトロ	nitro
ジュゼッペ	giuseppe
竜巻	tornado
竜巻	tornadot
ダイヤル	telefononi
唱える	këndim
苦悩	agoni
苦悩	ankth
ゴリ	gori
ゴア	goa
ゴア	gore
ネブラスカ	nebraska
ポロ	polo
日没	muzg
日没	muzgu
山東省	shandong
ミュラー	müller
ミュラー	muller
ディナー	darkë
ディナー	darka
ディナー	darke
白金	platinum
白金	platini
パラグアイ	paraguai
ブカレスト	bukureshti
ブカレスト	bukuresht
ブカレスト	bukureshtit
不信	mosbesimi
ジェシー	jesse
オオカミ	ujku
オオカミ	ujk
コンタクト	kontakt
コンタクト	kontakti
コンタクト	kontaktoni
バスケット	shportë
バスケット	basket
バスケット	shporta
バスケット	koshi
ザルツブルク	salzburg
特製	specialiteti
特製	specialitet
快感	kenaqesia
快感	kënaqësi
叔母	hallë
叔母	halle
叔母	teze
叔母	tezja
空想	luksoze
パーソナル	personal
パーソナル	personale
百姓	fshatarët
百姓	fshatarë
百姓	fshatarëve
段落	paragrafi
段落	paragrafe
ハーモニー	harmoni
ハーモニー	harmonia
葛城	katsuragi
アイディア	ideja
アイディア	ide
アイディア	idea
アイディア	idetë
アイディア	ide
アイディア	idesh
アイディア	ideve
タイラー	tyler
宝物	thesare
宝物	depot
宝物	thesaret
宝物	thesari
宝物	thesar
礼子	reiko
マルクス主義	marksizmi
サーブ	shërbejë
サーブ	shërbej
サーブ	shërbejnë
サーブ	saab
イワン	ivan
ギフト	dhurata
ギフト	dhuratat
ギフト	dhurata
ギフト	dhurate
ギフト	dhuratë
ギフト	dhurat
理性	arsyje
理性	arsyen
理性	arsyeja
理性	arsye
恨み	mëria
恨み	inat
恨み	mëri
恨み	mëri
ビスマルク	bismarck
構文	sintaksë
ミキ	miki
光景	shikimet
光景	shikimi
アインシュタイン	ajnshtajn
アインシュタイン	ajnshtajni
アインシュタイン	einstein
申し立て	kundërshtuar
申し立て	diskutueshëm
申し立て	debatuar
申し立て	mosmarrëveshjen
申し立て	mosmarrëveshja
エミリー	emily
エミリー	emili
安い	lirë
安い	lira
アミューズメント	dëfrim
ハーレム	harlem
サンズ	sands
ガイ	tipi
ガイ	djal
ガイ	guy
プラット	prat
プラット	platte
矯正	korigjime
バタフライ	flutura
バタフライ	flutur
修業	zanatin
最小限	minimizuar
最小限	minimale
最小限	minimal
エレナ	elena
クイーンズ	mbretëreshat
クイーンズ	çupa
クイーンズ	queens
コサック	cossacks
スペル	drejtshkrimore
スペル	magjine
チャレンジャー	sfidues
プロポーズ	propozojnë
プロポーズ	propozoj
プロポーズ	propozimi
プロポーズ	propozim
パラレル	paralel
パラレル	paralele
パラレル	paralelisht
ゴマ	sesame
サザン	jugor
サザン	jugore
図形	gjeometria
図形	forma
図形	formë
デイヴ	dave
ドッキング	dok
ドッキング	doku
マダム	zonjë
マダム	madam
トレント	trent
アーセナル	arsenal
アーセナル	arsenali
請願	peticione
請願	peticioni
請願	peticion
アトランティック	atlantike
アトランティック	atlantic
アトランティック	atlantik
アトランティック	atlantikut
美保	miho
幸田	koda
おば	hallë
おば	halle
おば	teze
おば	tezja
おば	tezet
おば	hallat
視線	vështrimin
ベイビー	shpirt
ベイビー	zemër
ベイビー	zemer
備後	bingo
とにかく	nejse
とにかく	sidoqofte
とにかく	gjithsesi
とにかく	gjithësesi
とにかく	sidoqoftë
アダムス	adams
ブライト	ndritur
参事官	këshilltarët
参事官	këshilltarëve
参事官	këshilltar
トレーラー	rimorkio
毛皮	leshi
シンフォニー	simfoni
エスカレーター	lëvizëse
選任	emërimi
選任	takim
選任	zgjedhjeve
選任	zgjedhje
選任	zgjedhjet
選任	zgjedhore
ゴールキーパー	portieri
ゴールキーパー	goalkeeper
マグマ	magma
条文	furnizim
条文	dispozitat
ニクソン	nixon
マリオン	marion
ごみ	mbeturinash
ごみ	mbeturinë
ごみ	mbeturina
ごみ	mbeturina
ごみ	plehrat
ごみ	plehra
ハーブ	barishte
ハーブ	herb
ハーブ	barërat
ハーブ	barëra
フィアット	fiat
ドロシー	dorothy
カッター	kater
チェ	çoi
チェ	çe
チェ	che
フェンダー	fender
キール	kir
ジョーク	mahi
ジョーク	shaka
ジョーク	shaka
ジョーク	batuta
ジョーク	shakatë
フォスター	foster
みさき	misaki
孵化	celin
孵化	çelur
コウモリ	bat
コウモリ	lakuriqët
バチカン	vatikani
バチカン	vatikanit
バチカン	vatikan
バール	lokali
バール	bar
ヴィラ	vila
ヴィラ	vila
ヴィラ	villa
ヴィラ	vile
ヴィラ	vila
大口	oguchi
ユーモア	humoristike
ユーモア	humori
ユーモア	humori
溶液	zgjidhjeje
溶液	zgjidhja
溶液	zgjidhje
溶液	zgjidhjen
転覆	përmbysur
バッド	bad
バッド	keq
ナシ	dardhe
ナシ	dardhë
アレクセイ	aleksej
アレクセイ	aleksei
アレクセイ	aleksei
アレクサンドリア	aleksandrisë
アレクサンドリア	aleksandri
総局	drejtoria
総局	drejtorinë
総局	drejtorisë
ファゴット	fagot
エリザベート	elisabeth
誠実	sinqeritet
誠実	sinqeriteti
誠実	sinqeritetin
コンポーネント	komponent
コンポーネント	elementë
コンポーネント	komponentët
聴覚	dëgjimi
聴覚	dëgjim
簡潔	konçize
トリガー	këmbëza
トリガー	shkas
イベリア	iberia
イーグルス	shqiponja
イーグルス	shqipet
イーグルス	shqiponjat
刻印	vulosje
チューリップ	tulipani
ガッツ	guxim
レニングラード	codex
リップ	rip
プランニング	planifikimi
プランニング	planifikimin
プランニング	planifikim
曲面	siperfaqe
曲面	sipërfaqe
曲面	sipërfaqes
煉瓦	tulla
煉瓦	tullë
煉瓦	tulla
ペイン	paine
ペイン	payne
ペイン	dhimbje
ペイン	dhimbja
薬剤師	farmacist
自律	autonome
ポツダム	potsdam
ニコル	nikol
ニコル	nicole
嫌がらせ	ngacmim
嫌がらせ	ngacmimi
嫌がらせ	ngacmuese
ハーグ	haga
ハーグ	hagë
ハーグ	hagës
プロヴァンス	provence
ミーティング	mbledhjet
ミーティング	takime
ミーティング	takimet
ミーティング	takimi
ミーティング	mbledhje
ミーティング	takim
カーペット	qilima
カーペット	qilim
モンタナ	montana
カビ	myk
ギャップ	boshllëqe
ギャップ	hendek
ギャップ	gap
アルス	ars
シェリー	sheri
シェリー	sheri
シェリー	shelly
シェリー	shelli
乗り物	automjete
乗り物	automjetet
乗り物	makinat
乗り物	automjet
乗り物	mjeti
乗り物	automjeti
ダニ	tik
ダニ	dani
伊奈	ina
暖房	ngrohja
暖房	ngrohjes
暖房	ngrohje
暖房	ngrohjen
イネ	ine
数量	sasitë
数量	sasi
数量	sasia
倍率	shkallëzimit
倍率	zmadhim
江蘇省	jiangsu
中級	mesatare
パンドラ	pandora
チャイコフスキー	çajkovski
カナリア	kanarinat
テンプル	tempulli
テンプル	tempull
偽造	fallsifikuara
テレサ	teresa
テレサ	tereza
テレサ	tereza
マッカートニー	mccartney
パタゴニア	patagonia
太い	trasha
アニー	eni
アニー	ani
アニー	annie
ベルン	bern
コックピット	kabinë
コックピット	kabinën
匂い	ere
匂い	erë
ゴメス	gomes
ゴメス	gomez
ゴメス	gómez
ナラ	nala
ゲーテ	gëte
オスカル	oscar
オスカル	oskar
春野	haruno
リハーサル	prova
ケニー	keni
ケニー	kenny
アスファルト	asfalt
祝う	festo
祝う	festojme
祝う	festojmë
サラダ	sallata
サラダ	sallatë
サラダ	sallata
サラダ	sallate
エクアドル	ekuadoriane
エクアドル	ekuador
制動	frenon
河北省	hebei
ルワンダ	ruanda
ドーピング	doping
シューマン	schumann
シューマン	shuman
十字路	udhëkryq
十字路	udhëkryq
レナード	leonard
ベルナール	bernard
エンリケ	enrique
ひどい	tmerrshme
ひどい	tmerrshëm
ババ	baba
ポーツマス	portsmouth
オスロ	oslo
ヴァンガード	pararoja
ヴァンガード	pararojë
モニカ	monika
モニカ	monica
モニカ	monika
スペシャリスト	specialist
リガ	riga
軍備	armatimeve
パワフル	fuqishëm
パワフル	fuqishem
ジョシュ	josh
放射能	radioaktivitetit
ギニー	guin
ペレス	perez
ペレス	pérez
泣く	qaj
泣く	qante
泣く	qan
泣く	qaj
インディー	indie
ペガサス	pegasus
ディエゴ	diego
観念	ideja
観念	ide
観念	idea
前例	papara
前例	pashembullt
バタ	bata
シャドウ	hije
シャドウ	hija
マンガン	mangani
教訓	mësim
教訓	mesim
教訓	mësimi
ポッター	potter
ポッター	poter
ハト	pëllumbat
ハト	pëllumbi
ハト	pëllumb
パルコ	parco
給料	paga
給料	pagë
給料	rrogë
給料	page
給料	rroga
スズ	tin
スズ	kallaj
ベネット	benet
ベネット	bennett
ミミ	mimi
肩書	titull
肩書	titulli
ダライ	dalai
コンペティション	konkurrencës
コンペティション	konkurenca
コンペティション	konkurs
コンペティション	konkurrenca
役立つ	ndihmues
役立つ	ndihmuese
役立つ	dobishme
世俗	sekulare
世俗	laike
世俗	laik
ドリンク	pije
ドリンク	pi
ドリンク	pish
ドリンク	pini
ドリンク	pija
ドリンク	pije
ドリンク	pijet
子宮	mitër
子宮	mitra
子宮	mitra
子宮	barkut
グラスゴー	glasgou
ワタナベ	watanabe
航法	lundrim
航法	lundrimi
下水道	kanal
下水道	bodrumet
カザン	kazan
シアン	cyan
シェパード	bariu
シェパード	shepard
贈り物	dhurata
贈り物	dhuratat
贈り物	dhurata
贈り物	dhurate
贈り物	dhuratë
贈り物	dhurat
ラグナ	laguna
オビ	obi
ベネディクト	benedikti
ベネディクト	benedikt
検閲	censuruar
検閲	censura
オペレーション	operacionet
オペレーション	operacione
オペレーション	operacioni
オペレーション	operacion
ガーディアン	gardiani
ガーディアン	kujdestari
ガーディアン	kujdestar
小麦	grurë
小麦	gruri
小麦	grurit
物事	gjërat
物事	gjera
物事	gjëra
描画	vizaton
描画	vizatimin
描画	vizatim
描画	vizatimi
パレット	paleta
マギー	maggie
マギー	megi
狂気	çmenduri
狂気	çmenduria
狂気	çmenduri
狂気	çmenduria
リマ	lima
懸賞	çmime
懸賞	cmime
ストーカー	percjell
薬師	yakushi
ロバ	gomarët
ロバ	gomari
ロバ	gomarin
ロバ	gomarit
ロバ	gomar
ジュリー	julie
ジュリー	xhuli
大麻	kanabis
村落	fshatrat
村落	fshat
村落	fshati
生態系	ekosistemit
生態系	ekosistemeve
かわいい	lezetshëm
モニュメント	monumente
モニュメント	monumentet
モニュメント	monumentin
モニュメント	monumenti
モニュメント	monument
ジャッジ	gjykoj
ジャッジ	gjyqtar
ジャッジ	gjykoni
ジャッジ	gjykatësi
ジャッジ	gjyqtari
注入	futje
ピエモンテ	piemonte
ローラン	laurent
ファインダー	kërkuesi
ザグレブ	zagrebit
ザグレブ	zagrebi
ザグレブ	zagreb
マジカル	magjike
マジカル	magjik
リクルート	rekrut
ソート	soj
ソート	renditja
覚書	memorandumi
覚書	memorandum
サンダー	rrufeja
サンダー	bubullimë
サンダー	bubullima
紅茶	tea
紅茶	çaji
紅茶	çaj
紅茶	qaji
紅茶	caji
デア	der
ノーラン	nolan
信じる	beso
信じる	besoni
信じる	besoj
信じる	believe
ピッコロ	piccolo
ヴィンセント	vincent
ヴィンセント	vinsent
ハイライト	pah
ハイライト	theksoi
ハイライト	kryesoret
ハイライト	thekson
ハイライト	nënvizon
マシーン	makin
マシーン	makinë
マシーン	makineri
マシーン	makina
ポーラ	paula
船首	harku
船首	hark
暗闇	errësirë
暗闇	errësira
暗闇	terr
暗闇	erresira
暗闇	terri
エスパーニャ	españa
マーチン	martini
マーチン	martin
リラ	lira
リラ	rila
せり	ankandet
リベラル	liberale
リベラル	liberalë
リベラル	liberal
ゼルダ	zelda
プロローグ	prologu
果物	frut
果物	fruti
果物	fruta
果物	fruta
果物	fruti
果物	pemë
果物	frytet
おじ	daja
おじ	xhaxha
おじ	axha
おじ	dajat
おじ	dajt
停電	ndërprerje
爬虫類	zvarranik
爬虫類	zvarranikët
芭蕉	basho
共感	ndjeshmëri
五つ	pesë
税金	tatimi
税金	taksat
税金	taksa
税金	taksë
税金	taksa
税金	taksat
登る	ngjitu
登る	ngjitje
登る	ngjitet
隔離	izolim
隔離	izolimi
バーレーン	bahrein
球体	sferë
球体	sfera
領事	konsulli
領事	konsull
未熟	papjekur
不便	shqetësim
不便	shqetësimin
ブラームス	brahms
ベルマーレ	bellmare
伸一	shinichi
キャメロン	cameron
キャメロン	kameron
染め	lyer
マーキュリー	merkur
マーキュリー	mërkuri
知識人	intelektualët
知識人	intelektualë
知識人	intelektuale
知識人	intelektual
ウェディング	dasmat
ウェディング	dasem
ウェディング	martesë
ウェディング	dasmes
ウェディング	dasëm
ウェディング	dasme
ウェディング	dasma
救急車	ambulancë
救急車	ambulanca
救急車	ambulancën
救急車	ambulance
花弁	petalet
花弁	petale
残党	mbetjet
残党	mbetje
セグメント	segmentet
セグメント	segment
ノエル	noël
ノエル	noel
絶縁	izoluar
ナタリー	natalie
ナタリー	natali
三四郎	sanshiro
在庫	inventarin
カーティス	curtis
セブ	cebu
スプリンター	splinter
ドミニク	dominik
ビルバオ	bilbao
原子核	bërthama
リセット	rivendos
軍縮	çarmatimit
軍縮	çarmatosi
ガリレオ	galileo
ポテンシャル	potencial
ポテンシャル	potenciali
木田	kida
スピーチ	fjalimi
スピーチ	fjalim
ジャスティン	justin
ジャスティン	xhastin
降臨	zbriti
シング	sing
シング	singh
デュッセルドルフ	düsseldorf
デュッセルドルフ	dusseldorf
デュッセルドルフ	dusseldorf
タスク	aktivitete
タスク	aktivitetet
タスク	detyrat
タスク	detyra
タスク	aktiviteti
タスク	detyra
タスク	detyrë
ジュピター	jupiter
キャプション	titull
キャプション	titrat
ユヴェントス	juventus
物品	mallrat
物品	mallra
サイレン	sirenë
小人	xhuxh
小人	xhuxhi
リビング	jetesa
リビング	living
リビング	jeton
チャド	çad
チャド	chad
バイオリン	violinë
ジャカルタ	xhakarta
インターフェース	ndërfaqe
インターフェース	ndërfaqe
キノ	kino
即興	improvizim
コーダ	coda
ドロー	barazim
賞品	çmime
賞品	cmime
公判	gjyq
公判	gjyqin
公判	gjyqi
便宜	komoditetin
収縮	tkurrje
カスタマイズ	përshtat
康弘	yasuhiro
バングラデシュ	bangladeshi
ペルシャ	persiane
ペルシャ	persian
浪士	roshi
車道	rrugica
変種	shumëllojshmëri
変種	varietet
変種	shumëllojshmëria
リハビリテーション	rehabilitim
リハビリテーション	rehabilitimi
アクセサリー	aksesorët
アクセサリー	aksesorë
肥料	pleh
フォーチュン	pasuri
ラッパー	reper
ラッパー	reperi
ラッパー	spi
検知	zbulimin
検知	zbulimit
