है	האי
ड्यूटी	חובה
वहीँ	שם
बहाली	שיקום
बहाली	שחזור
खरीदना	קנייה
खरीदना	רכישה
खरीदना	רכש
स्पाइडर	ספיידר
स्पाइडर	עכביש
हल्क	האלק
नानी	נאני
किफायती	חסכוני
बहनें	האחיות
बहनें	אחיות
अंदाज़	הסגנון
अंदाज़	סטייל
अंदाज़	סגנון
एकाएक	לפתע
एकाएक	פתאום
इब्राहीम	איברהים
येन	ין
पाले	חיוורת
पाले	חיוור
सैक्सन	סקסון
राक्षसों	שדים
कोरल	קורל
कोरल	אלמוגים
कोरल	אלמוג
जीना	פרנסה
जीना	חי
कामदेव	קופידון
दलितों	דלית
लोहान	לוהן
बटलर	באטלר
बटलर	משרת
मौतें	מיתות
हंट	האנט
दिनचर्या	שגרה
दिनचर्या	שגרה
दिनचर्या	שיגרה
दिनचर्या	שגרתי
शेक	שייק
शेक	לנער
ग्रेग	גרג
जमानत	ערבות
वेक्टर	וקטור
फीड	להאכיל
फीड	הזנות
फीड	מאכיל
बगदाद	בגדד
बीवी	אשתו
बीवी	אשה
बीवी	רעיה
बीवी	אישה
मानचित्रण	מיפוי
सादगी	הפשטות
सादगी	פשטות
श्यानता	צמיגות
यार्ड	החצר
यार्ड	חצר
एमा	אמה
सतर्कता	ערנות
उजाला	אפלה
उजाला	החושך
उजाला	חשכה
उजाला	חושך
उजाला	חשיכה
संघटक	המרכיבים
संघटक	מרכיבים
संघटक	רכיבים
संघटक	מצרכים
पैड	רפידות
सिरका	חומץ
बोर	משועממים
बोर	משועמם
गेटवे	שער
ध्वनियाँ	צלילים
ध्वनियाँ	נשמע
कमियों	הפגמים
मंशा	כוונות
मिलाप	לכידות
रहस्यों	מסתורין
रहस्यों	תעלומות
अलविदा	ביי
अलविदा	להתראות
जलयान	ספינה
जलयान	אונייה
अखंड	רצוף
पात्रता	כשירות
अत्यावश्यक	בהול
अत्यावश्यक	דחוף
अत्यावश्यक	דחופה
प्रतिस्पर्धात्मक	תחרותית
प्रतिस्पर्धात्मक	תחרותי
प्रतिस्पर्धात्मक	תחרותיים
लहसुन	שום
लहसुन	השום
रैपर	ראפר
रैपर	הראפר
बेची	נמכרה
बेची	מכר
बेची	נמכרו
बेची	נמכר
नवीं	התשיעית
नवीं	התשיעי
सहनशीलता	סיבולת
फर	פברואר
फर	פרווה
स्कॉच	וויסקי
स्कॉच	ויסקי
प्राच्य	מזרחי
पंजे	ציפורניים
पंजे	טפרים
पंजे	כפות
शावक	הגורים
शावक	גורים
व्हेल	לוויתן
व्हेल	לווייתן
पुनर्मिलन	האיחוד
पुनर्मिलन	איחוד
प्रायश्चित	כפרה
लघुगणक	הלוגריתם
मुहर	חותם
इंटेलिजेंस	מודיעין
इंटेलिजेंस	תבונה
इंटेलिजेंस	אינטליגנציה
आंधी	טורנדו
आंधी	טייפון
आंधी	סערה
आंधी	סופה
आंधी	סטורם
कीनिया	קנייה
कीनिया	קניה
छायावादी	מיסטי
छायावादी	מיסטית
अधिसूचना	התראה
अधिसूचना	ההתראה
अधिसूचना	הודעה
अधिसूचना	התראות
परवरिश	הורות
कोलोराडो	קולורדו
पैरामीटर	פרמטר
पैरामीटर	פרמטרים
क्वालिटी	איכות
क्वालिटी	איכותי
क्वालिटी	באיכות
गे	לסבית
गे	הומו
गे	גיי
बन्दर	קוף
बन्दर	קופיף
ठाणे	טיין
मोटापा	השמנה
कीमतें	במחירים
कीमतें	המחירים
कीमतें	מחירים
गिलास	זכוכית
गिलास	גלאס
वाह	וואו
वाह	וואוו
वाह	וואה
वाह	וואו
चश्मा	כוסות
चश्मा	משקפיים
शिथिलता	רפוי
एडविन	אדווין
जिनेवा	נבה
बैंकर	בנקאית
बैंकर	בנקאי
बैंकर	בנק
बैंकर	הבנק
वेल	וייל
जेलीफ़िश	מדוזה
बल्ब	מנורה
बल्ब	המנורה
अस्वीकृति	דחייה
अस्वीकृति	דחיה
काया	קאיה
बोलिविया	בוליביה
परिधीय	היקפי
परिधीय	ההיקפית
टोंक	טונק
लोलक	מטוטלת
आसुत	מזוקק
नीबू	לימון
नीबू	למון
अरे	היי
अरे	הי
स्टोरेज	אחסון
स्टोरेज	איחסון
स्टोरेज	מחסן
दरवाज़े	מפתן
गैलन	גלון
गैलन	גלונים
गैलन	גלון
शीतोष्ण	ממוזג
गोलियां	גלולות
गोलियां	כדורים
अपस्फीति	דפלציה
कोकीन	קוקאין
कारपोरेशन	תאגיד
मिलेनियम	מילניום
मिलेनियम	המילניום
मुसीबत	צרה
मुसीबत	צרות
जाप	מזמר
जाप	מזמרים
ख़ुशी	העונג
ख़ुशी	הנאה
ख़ुशी	תענוג
ख़ुशी	עונג
ख़ुशी	אושר
आवधिक	תקופתיות
वेव	גל
हनी	דבש
हनी	מותק
वितरक	מפיץ
हालिया	אחרונות
हालिया	אחרונים
हालिया	לאחרונה
लाओ	תביא
लाओ	יביא
लाओ	להביא
लाओ	הביאו
लाओ	לאו
क्रूज	שייט
क्रूज	שיוט
खाए	לרעות
स्विमिंग	שחייה
स्विमिंग	שוחה
स्विमिंग	שחיה
प्रबुद्ध	נאור
केबिन	בקתות
केबिन	בקתה
केबिन	ביתן
पारस	פילוסוף
फ्लोराइड	פלואוריד
जेनेवा	נבה
सैंकड़ों	מאות
कलेक्शन	האוסף
कलेक्शन	אוסף
कैनवास	בד
रोमियो	רומיאו
रोमियो	רומאו
देवा	דיווה
हबल	האבל
बागवानी	גינון
कुकी	עוגייה
कुकी	עוגיות
कुकी	קוקי
कुकी	עוגייה
सॉकर	כדורגל
स्काउट	סייר
स्काउट	סקאוט
स्काउट	סיירים
स्काउट	צופים
जिंदा	בחיים
जिंदा	חי
दाढ़ी	זקן
जेब	כיס
मानवतावाद	הומניזם
छतों	גג
ग्रीनलैंड	גרינלנד
रेमंड	ריימונד
शेली	שלי
एयरवेज़	איירבוס
ट्रेनों	רכבות
इवेंट	אירוע
इवेंट	האירוע
सादृश्य	האנלוגיה
तत्र	טאטרה
चकित	נדהם
चकित	הופתע
चकित	מופתע
चकित	מופתעת
बिट्स	סיביות
सामंती	הפיאודלית
स्प्रे	רסס
स्प्रे	תרסיס
स्प्रे	ריסוס
स्प्रे	ספריי
निलंबन	השעיה
तरक्की	קידום
तरक्की	הקידום
मांगों	דרישות
रफ्तार	ספיד
रफ्तार	מהירות
लिन	לין
निष्कर्षण	חילוץ
खाद्यान्न	דגנים
बनवाई	בנויה
बनवाई	נבנתה
बनवाई	נבנה
बनवाई	בנה
बनवाई	בנוי
कुचल	מחץ
कुचल	מרוסק
कुचल	נמחץ
मौलिकता	מקוריות
क्रू	קרוז
क्रू	צוות
हॉलैंड	הולנד
अखंडता	יושרה
अखंडता	יושר
एलियट	אליוט
एलियट	אליוט
काटना	לקצוץ
काटना	לנשוך
काटना	ביס
काटना	נגיסה
काटना	נשיכה
काटना	נושך
माताओं	אימהות
माताओं	אמהות
विश्वासघात	בגד
विश्वासघात	נבגד
विश्वासघात	נבגדת
विश्वासघात	בגידה
पास्कल	פסקל
आरोहण	התעלות
अनाम	אנונימי
अनाम	אנונימיות
अनाम	אלמוני
अनाम	אנונימית
शुभारम्भ	השיק
साल्वाडोर	סלבדור
कार्लिन	קרלין
योगदानकर्ता	תורם
योगदानकर्ता	תורמים
बेतार	אלחוט
बेतार	אלחוטי
लेकर्स	הלייקרס
