در	uks
گرده	õietolmu
متخصصین	eksperdid
متخصصین	tech
متخصصین	spetsialistid
تریپل	kolmekordne
تریپل	kolmik
مهاجرین	sisserändajate
مهاجرین	immigrandid
مهاجرین	pagulased
مهاجرین	pagulaste
پروسه	protsess
پروسه	protsessi
گوهر	olemus
تراشه	chip
تراشه	kiip
تحقیر	alandatud
تحقیر	alandav
تحقیر	alandus
تحقیر	alandamine
تحقیر	põlgust
عنکبوتی	ämblik
عنکبوتی	spider
پوینت	punkt
پوینت	punkti
پوینت	point
جراح	kirurg
نورنبرگ	nürnbergi
اتمسفر	atmosfääri
اتمسفر	atmosfäär
اتمسفر	atmosfääri
قفس	puuri
قفس	puur
شهوانی	erootiline
جاسوس	spioon
دوجانبه	kahepoolsed
دوجانبه	kahepoolne
پروتون	prooton
لورا	laura
آشکارا	avatult
آشکارا	avalikult
آشکارا	ilmselgelt
آشکارا	selgesti
آشکارا	selgelt
آشکارا	avalikult
ساسکاچوان	saskatchewan
لکه	plekk
لکه	plekid
لکه	plekk
لکه	laik
لکه	udu
سوارکاری	ratsutamine
جاش	joshi
جاش	josh
بحر	meri
بحر	mere
راینلاند	rheinland
انسانها	inimesed
انسانها	inimestel
حسابرسی	audit
حسابرسی	arvepidamine
حسابرسی	raamatupidamine
حسابرسی	arvestus
قناری	kanaari
گلوکز	glükoos
یگان	ühik
یگان	üksus
قرارگاه	asula
قرارگاه	majutus
بوریس	boris
بوریس	boriss
گروگان	pantvang
گروگان	pantvangi
گروگان	pantvangis
تدارک	valmistamine
تدارک	ettevalmistamine
تدارک	ettevalmistus
جووانی	giovanni
دینار	dinaar
انور	anwar
ویک	vic
استارک	starki
استارک	stark
اتلاف	jäätmed
بای	laht
بای	bay
مونترال	montreali
کعبه	kaaba
ابدی	igavest
ابدی	igavene
ابدی	surematu
پتر	peter
پتر	peeter
پتر	petr
سیلیکات	silikaat
مهری	pitser
مهری	pitsat
مواجهه	vastasseis
نزول	laskumine
پروتستان	protestantide
تجلیل	tähistamine
سپر	kilp
ایزدی	providence
اسکیت	uisutama
آراسته	atraktiivne
آراسته	autasustatud
آراسته	kaunistatud
بورلی	beverly
سلاطین	kuningad
سایمون	simon
والاس	wallace
دیکتاتوری	diktatuuri
دیکتاتوری	diktatuur
سویی	sui
اندلس	andaluusia
لوسی	lucy
خشکسالی	näljahäda
خشکسالی	põud
اولاد	järglane
اولاد	järglased
ریکاردو	riccardo
ریکاردو	ricardo
کلوپ	klubi
کلوپ	club
پوشیدن	seljas
پوشیدن	kanna
پوشیدن	kanda
کلاب	klubi
کلاب	club
لایپزیگ	leipzigi
نفرت	vihkamine
نفرت	vihkamist
نفرت	viha
نفرت	vihkamine
برخاست	tekkisid
برخاست	tekkis
هالی	holly
ادواردز	edwards
نواری	pael
نواری	paela
مونته	monte
هافمن	hoffmann
هافمن	hoffman
آشتی	vaherahu
تروریست	terrorist
تروریست	terroristid
انصار	ansar
ارگان	organid
ارگان	organi
ارگان	elundite
ارگان	organ
خفیف	kerged
خفیف	kerge
مخروطی	koonus
بازجویی	ülekuulamine
بازجویی	ülekuulamise
انبساط	laiendamine
انبساط	laienemine
قفسه	riiul
پرتقال	orange
پرتقال	apelsin
پرتقال	oranž
پرتقال	apelsinid
نایت	ratsu
نایت	rüütli
نایت	rüütel
نایت	knight
کامیون	veok
کامیون	veoauto
شهریاری	monarhia
فلک	ferris
اسپرت	sport
اسپرت	spordi
جواهرات	juveelid
جواهرات	ehted
جواهرات	ehteid
جواهرات	ehted
وانگ	wang
بیا	tule
کورپوریشن	corporation
کورپوریشن	korporatsioon
ویلی	willie
مارپیچ	labürint
مارپیچ	labürint
مارپیچ	spiraal
مارپیچ	helix
ترنر	turner
میکروسکوپ	mikroskoobi
نکا	neckar
بیم	warner
سگا	koerad
نهر	creek
نهر	oja
پارما	parma
سوسک	prussakas
سوسک	mardikas
بزرگسال	täiskasvanu
بزرگسال	täiskasvanud
بزرگسال	täiskasvanud
لیبرالیسم	liberalismi
وجوه	fondid
غشای	membraani
فلیکس	felix
پیکربندی	konfiguratsioon
پیکربندی	seadistus
پیکربندی	seadistamine
پیکربندی	config
شنی	liiv
شنی	liiva
دخیل	kaasatud
کلیولند	cleveland
صوری	ametlik
صوری	ametliku
چهارگانه	neljakordne
رهنمودهای	juhised
رهنمودهای	suunised
رهنمودهای	juhtnöörid
شیرجه	sukeldumine
شیرجه	sukelduda
قسمتهای	episoodid
تریلیون	triljonit
معاف	vabastatud
جدیدترین	uusim
باشکوه	võrratu
تصدیق	kinnitus
تصدیق	kinnitus
تصدیق	kinnitada
تصدیق	kinnitan
تصدیق	kinnita
تصدیق	tunnustatud
تصدیق	tunnistas
تصدیق	kinnitamine
تصدیق	kinnitades
تصدیق	kontrollimine
تصدیق	tõendamine
رویارویی	vastasseis
گرگوری	gregory
کلارا	clara
کلارا	klara
جاوید	surematu
کینگز	kuningad
واتسون	watson
استن	stan
کریستف	christof
کریستف	christoph
رصد	tähelepanek
رصد	vaatluse
رصد	vaatlus
سوژه	teema
سوژه	subjekti
سوژه	subjekt
تنباکو	tubakas
فنلاندی	soome
عاقبت	tulemus
آلکساندر	alexandre
مونرو	monroe
ارل	earl
ارل	jarl
گنجشک	varblane
گنجشک	sparrow
گاردین	eestkostja
گاردین	hooldaja
گاردین	kaitsja
گاردین	valvur
زوال	ümberasustatud
فروید	freud
اسلو	oslo
بلکبرن	blackburn
جردن	jordan
جردن	jordaania
فاستر	foster
تراژدی	tragöödia
سیزدهمین	kolmeteistkümnes
سباستین	sebastian
رؤیای	unistus
رؤیای	dream
رؤیای	unenägu
المپیاد	olümpiaadil
بتهوون	beethoven
وردی	verdi
فلوئورید	fluoriidi
موریتانی	mauritaania
کلاوس	klaus
گراند	grande
گراند	grand
شاهدخت	printsess
برمه	birma
برمه	birma
واعظ	jutlustaja
خر	eesel
هانوفر	hannoveri
هانوفر	hannover
ریگ	rig
اندر	ender
پیشگام	pioneer
اساسنامه	põhikiri
الکترو	elektro
کریگ	craig
فشاری	surve
فشاری	rõhu
فشاری	rõhk
غریبه	võõrad
غریبه	võõras
شهرستانهای	maakondades
معلول	puudega
معلول	puude
معلول	puue
هیروشیما	hiroshima
آپارتمان	korteri
آپارتمان	korteris
آپارتمان	korter
شیمیدان	keemik
سفت	tihe
سفت	kitsas
سفت	tihedalt
ولت	volt
تاین	tyne
لیژ	liège
دیروز	eile
کیوتو	kyoto
اوژن	eugène
اوژن	eugene
عیب	defekt
ریل	rail
ریل	raudtee
تعالیم	õpetused
تعالیم	doktriin
ماهیگیری	kalandus
ماهیگیری	kalapüük
ماهیگیری	püük
غیرعادی	ebatavaline
غیرعادی	ebaharilik
غیرعادی	ebatavalised
پیرس	pierce
پیرس	pearce
هولمز	holmes
ظلم	rõhumise
ظلم	rõhutud
ظلم	julmus
ظلم	ebaõigluse
تمرینات	koolitus
تمرینات	koolitused
تمرینات	väljaõpe
تمرینات	treeningud
خرچنگ	krabi
کشنده	surmav
کشنده	surmav
کشنده	tappev
کشنده	saatuslik
کشنده	surmav
بوته	bush
بوته	põõsas
ناظری	pealtnägija
کاتالان	katalaani
مورفی	murphy
گرسنگی	näljane
گرسنگی	näljas
گرسنگی	nälg
پالایش	filter
پالایش	filtreeritakse
پالایش	filtri
پالایش	filtreerimine
رمزی	ramsey
چاله	loik
شاهکار	meistriteos
نویز	müra
ادریس	enoch
ادریس	idris
نمانده	peaaegu
رسوب	sette
داش	dash
داش	kriips
ریچل	rachel
شیلا	sheila
عبدی	abdi
جغد	öökull
تاثیرات	mõjud
تاثیرات	mõju
تاثیرات	toime
احتمالات	tõenäosus
یتیم	orb
دوس	dos
شفا	ravida
شفا	parane
شفا	ravitud
شفا	paranemine
شفا	paranes
شفا	paranenud
مغازه	shop
مغازه	pood
مغازه	kauplus
مغازه	poodi
مغازه	poe
چرخشی	pöörleva
نشانگان	sündroom
کنکور	läbivaatus
کنکور	eksam
نهفته	põimitud
روانپزشکی	psühhiaatria
روانپزشکی	psühhiaatrilised
گلکسی	galaktika
گلکسی	galaxy
درازا	pikaajaline
آزادانه	vabalt
پاها	jalad
خواهران	õed
اکو	eco
اکو	eko
اکو	kaja
قبله	suund
استبداد	türannia
خوشبختانه	õnneks
خوشبختانه	loodetavasti
تیتراژ	krediit
تیتراژ	krediidi
ولفگانگ	wolfgang
وزنه	kaalud
وزنه	kaal
وزنه	kaalu
وزنی	kaalutud
اجداد	esivanemad
پت	pet
پت	lemmikloom
پت	pat
پاپی	poppy
پاپی	mooni
پاپی	papi
قیصر	kaiser
پایش	skaneerimise
پایش	järelevalve
پایش	jälgimine
پایش	seire
آلیکانته	alicante
فانی	fanny
فانی	surelik
فانی	surelikud
پهلو	külg
پهلو	küljed
اکسپرس	express
اکسپرس	ekspress
اکسپرس	väljendada
اسکس	essexi
نخبگان	eliit
فینیکس	kapslid
فینیکس	phoenix
کرو	vares
ترتیبی	järjestikused
ترتیبی	järjestikust
کرایسلر	chrysler
هوتن	hutton
هوتن	houten
هوتن	houghton
ساسکس	sussexi
تاجگذاری	kroonimist
فسفر	fosforit
فسفر	fosfori
بولتون	bolton
چشمی	silm
چشمی	silma
اوا	eva
اوا	ewa
هلسینکی	helsingi
هلسینکی	helsinki
آندورا	andorra
اجبار	force
اجبار	jõud
اجبار	jõuga
اجبار	lummus
اجبار	sundimine
اجبار	sundis
اجبار	sunnitud
معقول	mõistlik
معقول	ratsionaalne
معقول	mõistlik
معقول	mõistlikud
بارگیری	allalaadimine
بارگیری	laadimine
بارگیری	allalaadimine
بارگیری	allalaaditud
مذکر	meessoost
مذکر	isane
مذکر	mehelik
دایناسور	dinosaurused
بقا	ellujäämise
بقا	ellujäämine
تورینو	tra
تورینو	torino
متفرقه	muud
متفرقه	mitmesugused
آدریان	adrian
هیچکدام	puudub
برشی	nihe
اویل	õli
اویل	nafta
گیبسون	gibson
استثنای	erand
استثنای	erandi
هراس	terrori
هراس	foobia
آوازی	vokaal
مغولی	mongoolia
استفن	stefan
رسوایی	skandaal
رسوایی	skandaali
رسوایی	häbi
آویزان	hung
آویزان	riputada
آویزان	ripuvad
آویزان	ripub
طغیان	mässasid
طغیان	mässuliste
طغیان	mässaja
طغیان	mäss
طغیان	ülestõus
نیاکان	esivanemad
مسخره	naeruväärne
الزامی	kohustuslikud
الزامی	kohustuslik
سپهسالار	generalissimus
عجیبی	kummaline
عجیبی	imelik
عجیبی	veider
حمد	kiitust
حمد	kiitus
نوشیدن	joomine
نوشیدن	jooki
نوشیدن	juua
نوشیدن	jook
سفره	laua
سفره	laud
سفره	tabel
مالدیو	maldiivid
هل	kardemoni
هل	hal
اشمیت	schmidt
اشمیت	schmitt
لوتر	luther
راهبرد	strateegia
استنباط	tuletatud
فرانچسکو	francisco
فرانچسکو	francesco
زا	generaator
مصادره	konfiskeeritud
سازندگی	ehitamine
سازندگی	ehitus
سازندگی	konstruktsioon
وارث	pärija
روزولت	roosevelt
قصبه	vald
دماغه	cape
دماغه	neeme
دماغه	cabo
دماغه	keep
اولا	ola
قدردانی	tänud
قدردانی	tunnustust
ویتنی	whitney
کوستا	costa
دیم	dim
راش	rush
ققنوس	phoenix
اوراسیا	euraasia
مرگبار	surmav
مرگبار	tappev
مرگبار	saatuslik
مرگبار	surmav
کابین	salongi
کابین	majake
کابین	kabiin
وکالت	advokaat
جوجه	kana
بهبودی	taastumine
بهبودی	taaskasutamine
بهبودی	täiustamine
بهبودی	paranemine
بهبودی	parandamine
عینک	prillid
عینک	klaasid
عینک	prillid
هومبولت	humboldti
بریدن	lõikamine
پذیرای	vastuvõtlik
متابولیسم	ainevahetus
متابولیسم	metabolism
میرود	läheb
میرود	käib
میرود	kõnnib
کج	kaldkiri
ناکام	pettunud
ناکام	pettunud
شمع	küünal
شمع	küünlad
تاد	todd
پشتو	puštu
توبه	kahetsema
توبه	kahetse
مترادف	sünonüüm
شلوغ	hõivatud
شلوغ	lärmakas
شلوغ	ülerahvastatud
ژولیت	juliette
ژولیت	juliet
بنیامین	benjamin
گنبدی	viiuldaja
فال	varandus
فال	enne
ونسان	vincent
لوکا	luca
لوکا	luka
مرکبات	citrus
یوجین	eugene
فیس	facebooki
فیس	facebook
هاروی	harvey
توییتر	twitter
ید	joodi
ید	jood
تنور	ahju
تنور	ahi
تنور	tenor
توگو	togo
عصبانی	vihane
جوآن	joan
شعرای	sõnad
شعرای	sõnu
آوانگاری	foneetiline
استوک	stoke
زباله	jäätmed
زباله	prügikasti
زباله	prügi
زباله	prügi
آشیانه	pesa
آشیانه	angaar
آشیانه	angaari
جوندگان	näriline
توهم	hallutsinatsioonid
توهم	hallutsinatsioon
توهم	illusioon
آنتون	anton
آشامیدنی	joomine
الاهلی	kaubanduslik
الاهلی	reklaam
هیدروکسی	hüdroksü
شکلات	šokolaad
شکلات	šokolaadi
ژنوم	genoomi
الک	põder
الک	sõela
الک	alec
رقبای	rivaalid
آفتابی	päikeseline
ترجیحات	soodustused
ترجیحات	eelistused
ترجیحات	bac
جوشکاری	keevitamiseks
چهارچوب	raamistik
ختنه	ümberlõikamine
استثنایی	erilised
استثنایی	special
استثنایی	eriline
استثنایی	erakordne
استثنایی	erandlik
استثنایی	erandlikud
تاجیک	tadžiki
بوت	kabiin
بوت	booth
پابلو	pablo
پالاس	pallas
چیبا	chiba
باربادوس	barbados
بلیک	blake
انفجاری	plahvatus
انفجاری	lõhkeaine
نزدیکترین	lähim
نزدیکترین	lähima
نزدیکترین	lähim
گیت	värav
گیت	väravad
گیت	gates
انتحاری	enesetapp
اوکراینی	ukraina
قلمروی	territoorium
قلمروی	territooriumi
ترانزیستور	transistor
سیریلیک	kirillitsa
امتناع	keeldumine
امتناع	keeldumine
بازل	baseli
بازل	basel
مهمانی	party
مهمانی	pidu
مهمانی	erakond
مهمانی	peole
رویت	pööre
رویت	pööra
رویت	keera
مفاصل	liigeste
پیشانی	laup
وفور	arvukuse
وفور	arvukus
کاسپین	kaspia
قلع	tin
قلع	tina
بگو	ütle
بگو	ütle
بگو	räägi
آزاده	vabad
آزاده	vaba
آزاده	free
آزاده	tasuta
پدران	isad
پدران	esivanemad
حیفا	haifa
داغستان	dagestan
پگاه	early
پگاه	vara
پگاه	varajane
پگاه	varajased
پگاه	varane
توفان	taifuun
توفان	torm
توفان	tormi
توفان	storm
قطعا	kindlasti
هویدا	ilmne
اژدهای	lohe
اژدهای	draakon
بالتیمور	baltimore
بعدا	hiljem
اولاً	ula
نژادپرستی	rassism
استرس	stress
استرس	stressist
استرس	stressi
استرس	stressis
استرس	rõhutas
ناب	puhas
مفسر	tõlk
مفسر	kommentaator
آندرا	andrea
بیهوده	edev
بیهوده	edevus
بیضی	ovaalne
بیضی	ellips
بیضی	elliptilised
کمرنگ	pale
کمرنگ	kahvatu
اور	orr
کلسترول	kolesterooli
مدفوع	väljaheiteid
پسته	pistaatsia
هلیکوپتر	helikopter
هلیکوپتر	kopter
هلیکوپتر	helo
هلیکوپتر	kopter
شیوا	shiva
گلو	kurgu
گلو	kurku
گلو	kurk
گلو	kõri
ندیده	näinud
بطن	vatsakese
بطن	vatsakese
بطن	kõht
بطن	kõhu
آهو	hirv
آهو	hirve
آهو	aho
آهو	gasell
منگنز	mangaani
برگه	leht
کاذب	väär
جگوار	jaguar
فازی	etapp
فازی	faasi
فازی	faas
فازی	fuzzy
یوکوهاما	yokohama
جذابیت	külgetõmme
سوفی	sophie
موقتی	ajutiselt
موقتی	ajutised
موقتی	ajutine
موقتی	temp
ایمی	amy
روشنگری	valgustatuse
مضر	kahjulik
مضر	kahjulikud
هود	hood
شلوار	püksid
شلوار	püksid
سیتروئن	citroën
شکمی	kõhu
پذیرد	nõustub
پذیرد	aktsepteerib
سوزوکی	suzuki
گای	kutt
گای	guy
رادیکال	radikaalne
سنسور	sensori
سنسور	andur
خازن	kondensaator
لیتل	little
لیتل	väike
لیتل	vähe
طیب	pruudi
ورونا	verona
خطاهای	vead
خرابی	ebaõnnestumine
خرابی	rike
خرابی	tõrge
خرابی	läbikukkumine
خرابی	hävitamine
خرابی	nurjunud
خرابی	ebaõnnestunud
خرابی	nurjus
خرابی	ebaõnnestus
بوسه	musi
بوسه	kiss
بوسه	suudlus
اعماق	sügavuste
اعماق	sügav
اعماق	deep
اعماق	sügavale
لاو	lao
جنت	janet
کامپایلر	kompilaator
ونوس	veenus
دانته	dante
آقایی	härrasmees
فرزانه	tark
برومند	laagerdunud
ویستا	vista
اسهال	diarröa
پرستون	preston
اذعان	tunnistama
چیدمان	paigutus
جنگجویان	sõdalased
هروی	hervé
الکترومغناطیس	elektromagnetiline
الکترومغناطیس	elektromagnetism
کران	kurt
کران	kurdid
بازگرداندن	taastamine
بازگرداندن	taasta
بازگرداندن	taastamine
زاد	järglane
زاد	järglased
گرومن	grumman
لوران	laurent
پردازی	töötlus
پردازی	töötlemine
سرم	seerum
سرم	seerumi
روبن	reuben
روبن	ruben
حضورش	kohalolek
حضورش	kohalolu
تزار	tsaar
تزار	tsaari
گرانده	grande
پلانک	plank
رانندگان	sõitjad
رانندگان	autojuhid
رانندگان	juhid
ناپولی	napoli
دمی	demi
مبارزان	hävitajad
مبارزان	võitlejad
مبارزان	võitleja
ماهه	kuud
ماهه	kuude
تشریفات	tseremooniaid
تشریفات	formaalsus
جوراب	sokk
جوراب	sokid
سیلور	hõbeda
سیلور	silver
سیلور	hõbe
تحرک	liikumine
تحرک	liikuvus
تحرک	liikuvuse
