और	och
नापसंद	ogilla
नापसंद	olikt
जमाया	tranbär
मनीला	manila
महाधमनी	aorta
उदघाटन	invigning
उदघाटन	invigdes
उदघाटन	invigde
सुजुकी	suzuki
ब्रुसेल्स	bryssel
मजेदार	roligt
मजेदार	kul
मजेदार	rolig
मजेदार	lustigt
सलमा	salma
न्युमैन	newman
पदचिह्न	fotspår
पदचिह्न	fotavtryck
अफवाहें	rykten
आठवां	åttonde
आठवां	eighth
आभारी	tacksam
आभारी	tacksamma
आभारी	tacksam
आभारी	tacksamma
रोहन	rohan
स्कीइंग	skidor
स्कीइंग	skidåkning
छिलका	skalade
कर्नेल	kärnan
कर्नेल	kärna
मौलवी	prelat
आरोह	mount
आरोह	montera
आरोह	berget
पाइपलाइन	pipeline
संतरे	apelsiner
जूली	julie
सैंट	doft
उलटा	omvänd
उलटा	omvänt
उलटा	omvända
उलटा	vända
गुणसूत्रों	kromosomer
संग्राहक	container
संग्राहक	behållare
अंदाज़ा	gissning
अंदाज़ा	gissar
अंदाज़ा	gissa
रुस्तम	rustam
फव्वारे	fontänen
फव्वारे	fontän
परिष्कार	sofistikerade
वाकर	walker
कोलंबस	columbus
ढलाई	gjutna
ढलाई	gjutning
एयरोस्पेस	airbus
सेंसरशिप	censur
एंजेलो	angelo
अनुभवजन्य	empiriska
कठिनाइयाँ	lidanden
जेनरेटर	generator
जेनरेटर	generatorn
फायरिंग	avfyrning
फायरिंग	avfyrar
फायरिंग	skjuter
खोई	förlorat
खोई	förlorad
खोई	vilse
खोई	lost
खोई	förlorade
ब्रिन	brin
आँकड़ा	hook
आँकड़ा	krok
आँकड़ा	data
आँकड़ा	uppgifter
अभियोजन	åtal
विहित	föreskrivna
विहित	föreskriven
मनमानी	godtycklig
मनमानी	godtyckliga
मनमानी	godtyckligt
प्रश्नावली	enkät
प्रश्नावली	frågeformulär
थॉम्पसन	thompson
थॉम्पसन	thomson
असंतृप्त	omättade
जॉय	glädje
जॉय	joy
जॉय	joey
कॅप्लर	kepler
आंका	underskattade
अस्पष्टता	dunkel
सिगनल	signaler
सिगनल	signalerna
सिगनल	signalerar
रॅपन्ज़ेल	rapunzel
रामा	rama
द्वारों	grindar
द्वारों	gates
द्वारों	portar
लालटेन	lykta
यूरेशियाई	eurasiska
डिस्को	disco
तितलियों	fjärilar
पाइन	tall
पाइन	pine
हवाना	havanna
इस्लामिया	islamism
ब्लाइंड	blind
ब्लाइंड	blinda
प्रदर्शक	visar
प्रदर्शक	bildskärmar
प्रदर्शक	visa
प्रदर्शक	display
प्रदर्शक	uppvisning
मज़ार	grav
प्रशीतन	kylning
जरी	zari
एबीएन	abn
जेम्सन	jameson
बहुजन	bahujan
वितरकों	distributörer
हर्ट्ज़	hertz
परिवर्धित	modifierat
परिवर्धित	modifierade
परिवर्धित	ändrad
परिवर्धित	modifierad
परिवर्धित	ändrat
कंगारू	känguru
रोलेक्स	rolex
गाली	stötande
गाली	kränkande
गाली	missbruk
गाली	missbruka
गाली	övergrepp
गाली	smuts
गाली	snusk
थामस	tomas
थामस	thomas
मिस्त्र	egypten
एल्गोरिदम	algoritmen
एल्गोरिदम	algoritm
नैप्स्टर	napster
अंतर्देशीय	inlandet
आविष्कारों	uppfinningar
पडती	intensivt
सम्मिलन	assimilering
संस्थापन	montering
संस्थापन	installation
संस्थापन	anläggning
नदिया	nadia
मेक्सिकन	mexikansk
मेक्सिकन	mexikanska
मेक्सिकन	mexikanskt
मुक़ाबला	marscherar
मुक़ाबला	marschera
मुक़ाबला	marscherade
लुडविग	ludwig
घोस्ट	ghost
घोस्ट	vålnad
घोस्ट	spöke
नन	nunna
नन	nunnor
वांग	wang
वफादारी	trohet
वफादारी	lojalitet
लोन	utlåning
लोन	lån
लोन	lone
वृक्षारोपण	plantage
रिचर्डसन	richardson
बल्लैक	ballack
न्यूट्रिनो	neutrino
पसीने	svett
पसीने	svettas
दक्षिणपश्चिम	sydvästra
दक्षिणपश्चिम	sydväst
गोमांस	nötkött
बजरी	grus
गोर्की	gorkij
शा	sha
लेंडल	lendl
लिस्बन	lissabon
लिस्बन	lissabons
लिस्बन	lisbon
कैसर	kaiser
खींचता	drar
पाव	pav
पाव	tass
डिप्रेशन	depression
मोबाईल	rörlig
मोबाईल	mobil
मोबाईल	mobila
मोबाईल	mobiler
कछुए	sköldpaddor
हैम्पशायर	hampshire
एहसान	ynnest
एहसान	gunst
एहसान	favör
पनपने	blomstra
यात्राएँ	rider
यात्राएँ	resor
यात्राएँ	trips
अज्ञानता	okunskap
अज्ञानता	okunnighet
जेफ़	jeff
राउल	raúl
बर्क	berk
बर्क	burke
गुफाएँ	grottor
गुफाएँ	grottorna
घृत	aloe
गवाहों	vittnen
गवाहों	vittne
संरचनावाद	strukturalism
डोम	kupol
डोम	kupolen
डोम	dom
ट्रायल	rättegången
ट्रायल	prövning
ट्रायल	rättegång
ट्रायल	rättegångar
ट्रायल	prövningar
आपत्तिजनक	offensiv
आपत्तिजनक	offensiva
आपत्तिजनक	stötande
आपत्तिजनक	kränkande
अनिच्छा	motvilligt
हारा	hara
हारा	förloraren
हारा	nolla
हारा	förlorare
हारा	loser
आक्रमणकारी	invadera
आक्रमणकारी	invaderar
हैजा	kolera
मॉस	mossa
मॉस	moss
ख़रीदा	inköpt
ख़रीदा	inköpta
ख़रीदा	köpta
ख़रीदा	köpt
चीर	slit
चीर	rip
चलेगा	lagrar
बेचैन	angelägen
बेचैन	orolig
बेचैन	ängslig
बेचैन	nervös
बेचैन	nervöst
बेचैन	nervösa
बेचैन	rastlös
इबादत	dyrka
इबादत	gudstjänst
इबादत	tillbedjan
इबादत	tillbe
इबादत	dyrkan
फ़ोल्डर	korgar
फ़ोल्डर	mappar
फ़ोल्डर	kataloger
फ़ोल्डर	katalog
फ़ोल्डर	korg
फ़ोल्डर	mapp
लचीली	flexibel
लचीली	flexibelt
लचीली	flexibla
क्रिस्टी	christie
हैदराबादी	hyderabad
जेसी	jessie
जेसी	jesse
फ्रीस्टाइल	freestyle
शोधकार्य	forskat
स्वार्थी	själviska
स्वार्थी	egoistisk
स्वार्थी	självisk
स्वार्थी	egoistiska
रेजीमेंट	regemente
रेजीमेंट	regementet
अवेस्ता	avesta
कुटिया	torpet
कुटिया	stugan
कुटिया	stuga
जफर	jafar
ओडिसी	odyssey
कबूल	erkänna
कबूल	bekänna
कबूल	bekänner
कबूल	omfamna
कबूल	omfamnar
कबूल	anamma
नेक	nek
कोपा	copa
जैमी	jaime
सिम्पसन	simpson
बाड़	staket
बाड़	stängsel
अराजकतावादी	anarkist
लूसी	lucy
माँस	kött
गिरना	faller
गिरना	sjunkande
गिरना	fallande
गिरना	hösten
गिरना	faller
गिरना	fall
गिरना	ramla
गिरना	höst
गिरना	falla
प्रीफ़ेक्चर	prefektur
दादाजी	farfar
दादाजी	morfar
दादाजी	farfar
दादाजी	morfar
आयोजक	administrera
आयोजक	arrangör
पीएलसी	plc
भिखारी	tiggare
दमनकारी	förtryckande
बेघर	hemlös
बेघर	hemlösa
स्खलन	urladdning
स्खलन	ansvarsfrihet
स्खलन	utlösning
दस्ता	truppen
दस्ता	trupp
दस्ता	squad
त्रिकोणमिति	trigonometri
खींचे	dra
सिड	sid
मिठास	sötma
अफवाहों	rykten
ड्रेस	klä
ड्रेस	klänning
पिंजरे	bur
पिंजरे	cage
पिंजरे	buren
पिंजरे	kassar
पिंजरे	burar
वीरा	vera
एसेक्स	essex
रोजा	rosa
हठ	envishet
हठ	ihärdighet
हठ	uthållighet
हठ	beständighet
गाडी	bil
गाडी	fordon
गाडी	fordonets
गाडी	fordonet
टेरा	terra
संगमर्मर	marmor
संगमर्मर	marble
डॉक	docka
ओटो	otto
देशवासियों	landsmän
धारीदार	randig
धारीदार	bandad
रैक	rack
रैक	hylla
भूखे	hungrig
भूखे	hungriga
नम्रता	ödmjukhet
हांग	hong
तीरंदाजी	bågskytte
बर्ट	burt
आयल	olja
रोबिन	robin
उपयोक्ता	användar
उपयोक्ता	användaren
उपयोक्ता	användare
उपयोक्ता	användarna
उपयोक्ता	användare
जुवेंटस	juventus
क्वेस्ट	quest
होमो	homo
बाँधने	leden
बाँधने	bambu
रेने	rené
रेने	rene
बंदियों	interner
बंदियों	fångar
बंदियों	häktade
बंदियों	fångar
मस्त	coolt
मस्त	cool
हेलमेट	hjälmen
हेलमेट	hjälm
सीम	sims
