par	pour
ceremonija	cérémonie
šķidruma	fluides
šķidruma	fluide
šķidruma	liquide
šķidruma	liquides
glābšanas	secours
glābšanas	sauvetage
glābšanas	sauveteurs
spiedienu	pressions
arēnā	arena
arēnā	aréna
arēnā	arène
abus	both
zinātniskais	scientifiques
zinātniskais	scientifique
baseina	bassine
baseina	bassin
romieši	romans
romieši	romains
pieņemta	acceptées
pieņemta	acceptés
pieņemta	acceptée
pieņemta	accepté
pieņemta	adoptées
pieņemta	adoptée
pieņemta	adopté
pieņemta	adoptés
attīstīt	développez
attīstīt	développer
antarktikas	antarctique
paraugs	échantillon
paraugs	échantillons
paraugs	spécimens
paraugs	spécimen
paraugs	modele
paraugs	modèle
paraugs	mannequin
paraugs	maquette
paraugs	gabarit
paraugs	modèle
kopiena	communaute
kopiena	communautaire
kopiena	communauté
kopiena	collectivité
lidot	vole
lidot	voler
lidot	mouches
lidot	mouche
pilnā	complète
pilnā	pleine
pilnā	plein
pilnā	complet
vēstnesis	gazette
kandidātiem	candidats
koši	brillant
koši	bright
koši	lumineux
arheoloģijas	archéologique
arheoloģijas	archéologiques
vēsturisko	historique
vēsturisko	historiques
vēsturisko	historique
vēsturisko	historiques
biezs	épaisse
biezs	épais
biezs	épaisses
hitlers	hitler
kaķu	félin
kaķu	féline
fakultāte	professeurs
fakultāte	faculté
cēsis	cēsis
centri	centres
zvejnieku	pêcheurs
atšķirīgi	divergentes
atšķirīgi	divergente
atšķirīgi	divergent
atšķirīgi	différentes
atšķirīgi	différente
atšķirīgi	différents
atšķirīgi	différent
tūristu	touriste
sievieti	femme
uzņemt	absorber
uzņemt	absorbent
balsi	voix
mācītāja	révérend
būvēta	construite
būvēta	construit
būvēta	bâti
būvēta	construits
kembridžas	cambridge
kodolu	amande
kodolu	noyau
adreses	adresses
adreses	allocutions
dzimumu	sexe
dzimumu	sexes
dzimumu	genre
tirdzniecība	marketing
tirdzniecība	commercialisation
tirdzniecība	commerce
tirdzniecība	échange
tirdzniecība	échanges
tirdzniecība	négoce
tirdzniecība	trading
tirdzniecība	négociation
zemnieki	paysans
zemnieki	agriculteur
zemnieki	paysan
zemnieki	fermier
zemnieki	fermiers
zemnieki	agriculteurs
stundām	horaires
stundām	heures
mode	mode
pieejamas	dispo
pieejamas	disponible
pieejamas	disponibles
likvidēts	liquidés
likvidēts	liquidée
likvidēts	liquidé
ursus	ursus
izraēla	israël
izraēla	israel
infekcijas	infections
infekcijas	infection
infekcijas	infections
infekcijas	infection
upuri	victimes
upuri	victime
pāvels	pavel
vankūveras	vancouver
žaks	jacques
šķidrums	fluides
šķidrums	fluide
šķidrums	liquide
šķidrums	liquides
mītne	siège
mītne	siège
brīvība	liberté
brīvība	liberty
brīvība	liberté
planēta	planete
planēta	planète
diska	disque
diska	disque
diska	disquette
ret	ret
jums	vous
jums	tu
jums	toi
jums	you
kvantu	quantum
kvantu	quantique
maizes	boulangeries
maizes	pâtisserie
maizes	boulangerie
drīzāk	plutôt
tradīcijām	traditions
pilns	complète
pilns	pleine
pilns	plein
pilns	complet
simboli	symboles
planētu	planete
planētu	planète
uzvedība	comportements
uzvedība	comportement
uzvedība	comportement
norises	développements
dalasas	dallas
persijas	persique
persijas	perse
persijas	perses
persijas	persan
fāzes	phases
piemēri	exemples
kaķis	chats
kaķis	félin
kaķis	chatte
kaķis	chat
kaķis	cat
aizsargā	protège
aizsargā	protègent
bībeles	biblique
bībeles	bibliques
režīms	mode
režīms	régime
pārcelts	déplacé
pārcelts	ému
pārcelts	déménagé
pārcelts	déplacée
pārcelts	réaffecté
piespieda	forcé
piespieda	obligé
piespieda	contraint
piespieda	forcée
frekvences	fréquences
indija	inde
indija	indes
servera	server
servera	serveur
iniciatīvas	initiatives
alumīnija	aluminium
alumīnija	aluminium
palīdzēt	aidez
palīdzēt	aider
palīdzēt	aide
dānija	danemark
tipi	types
nodota	transférées
nodota	transférés
nodota	transférée
nodota	transféré
nodota	remis
negaiss	orage
negaiss	orage
negaiss	tempête
negaiss	storm
novērota	observés
novērota	observée
novērota	observées
novērota	observé
mūziķi	musiciens
dota	donné
dota	donnés
izpildītājs	interprète
izpildītājs	exécuteur
izpildītājs	artiste
izpildītājs	artistes
vajadzības	besoins
turpat	idem
audi	mouchoirs
audi	audi
izņēmums	dérogation
izņēmums	exonération
izņēmums	exemption
izņēmums	exception
izņēmums	dérogation
jonu	ion
jonu	ionique
jonu	ions
jonu	ionique
jonu	ioniques
trūkst	manquants
trūkst	manquante
trūkst	manque
trūkst	manquant
trūkst	disparu
svaru	poids
svaru	haltères
nākotnes	future
nākotnes	futures
nākotnes	futur
nākotnes	futurs
nākotnes	avenir
ala	caverne
ala	grotte
ala	cave
ala	ala
rolands	roland
izstrādāts	développées
izstrādāts	développés
izstrādāts	développée
izstrādāts	développé
saūda	saoudien
nometne	camp
nometne	campement
nometne	camps
vidēja	moyen
vidēja	moyennes
vidēja	médium
vidēja	moyenne
vidēja	milieu
sadursmes	heurts
sadursmes	affrontements
sadursmes	collisions
sadursmes	collision
sadursmes	abordage
sadursmes	collisions
super	super
posmi	phases
posmi	étapes
posmi	marches
posmi	étapes
nogalināt	kill
nogalināt	tuez
nogalināt	tuer
nogalināt	tue
doņeckas	donetsk
alpu	alpes
alpu	alpin
alpu	alpins
alpu	alpine
maiņa	maj
maiņa	modifier
maiņa	changements
maiņa	changer
maiņa	changement
xix	xix
xix	xixe
dominēja	prévalait
dominēja	prévalu
dominēja	dominée
dominēja	dominés
dominēja	dominé
dominēja	dominées
princese	princesse
princese	princess
princese	princesses
pro	pro
leonardo	léonard
leonardo	leonardo
statistikas	statistique
andersons	anderson
saka	disant
saka	dicton
saka	dit
zīmējums	dessin
zīmējums	tirage
zīmējums	dessiner
termiņš	maturité
termiņš	échéance
termiņš	échéance
termiņš	délai
kungs	messire
kungs	monsieur
kungs	lord
kungs	seigneur
roberta	roberta
meksikā	mexique
uzbrukumā	attaquez
uzbrukumā	attaque
uzbrukumā	attentat
uzbrukumā	attack
uzbrukumā	attaquer
uzbrukumā	offensif
uzbrukumā	offensive
uzbrukumā	offensant
trases	piste
trases	morceau
vairogs	bouclier
vairogs	shield
divpadsmit	twelve
divpadsmit	douze
rādītājs	index
rādītājs	indice
rādītājs	indicateur
šūnām	cellules
pekinas	pékin
pekinas	beijing
pekinas	pékin
pekinā	pékin
pekinā	beijing
īpatņi	spécimens
pasniedzējs	dresseur
pasniedzējs	formateur
pasniedzējs	entraîneur
pasniedzējs	entraineur
pasniedzējs	tuteur
pasniedzējs	précepteur
gadījumi	cas
hanzas	hanséatique
helsinku	helsinki
frenks	franck
frenks	frank
noslēgšanas	étanchéité
noslēgšanas	scellement
dienests	service
sevis	self
ainavas	paysages
ainavas	paysager
ainavas	paysage
ainavas	paysages
pilna	complète
pilna	pleine
pilna	plein
pilna	complet
nebrīvē	captivité
nebrīvē	captifs
rajoni	districts
rajoni	arrondissements
rajoni	quartiers
rajoni	divisions
dibens	fesse
dibens	cul
dibens	fesses
dibens	fond
indonēzijas	indonésiens
indonēzijas	indonésien
indonēzijas	indonésienne
atšķirt	distinguées
atšķirt	distingués
atšķirt	distinguée
atšķirt	distingué
bruins	bruins
online	online
alfabēts	alphabet
cukura	sucre
cukura	sucres
māksliniece	artiste
māksliniece	artistes
koledžā	collège
koledžā	université
piektais	cinquième
džozefs	joseph
nozīmēja	signifiait
viktorijas	victorien
viktorijas	victorienne
viktorijas	victoria
braiens	brian
braiens	bryan
ievainoti	blessé
ievainoti	blessée
ievainoti	blessées
ievainoti	blessés
ievainoti	lésée
stīvs	steve
purvu	marécage
raksturs	caractère
raksturs	personnage
raksturs	nature
asteroīds	astéroïdes
asteroīds	astéroïde
ils	province
ils	sla
ils	als
apvienotas	fusionnées
apvienotas	fusionnée
apvienotas	fusionnés
apvienotas	fusionné
reiz	jadis
reiz	once
šķirne	race
šķirne	variété
advokāts	avocat
advokāts	juriste
advokāts	avocate
avīze	journal
senie	antiquité
senie	anciens
senie	ancien
senie	ancienne
klavieres	pianos
klavieres	piano
dizaina	dessin
dizaina	design
dizaina	conception
tauku	grasse
tauku	gros
tauku	gras
tauku	graisses
tauku	graisse
studija	studio
haralds	harald
klints	falaises
klints	falaise
klints	cliff
tikšanās	nomination
tikšanās	rencontres
tikšanās	réunions
tikšanās	rencontre
tikšanās	réunion
patriks	patrick
patriks	patrik
smits	smith
smits	forgeron
kleinen	kleinen
ungārija	hongrie
ievainots	blessé
ievainots	blessée
ievainots	blessées
ievainots	blessés
ievainots	blessé
ievainots	blessée
ievainots	blesser
gremošanas	digestif
gremošanas	digestifs
plaušu	pulmonaire
plaušu	pulmonaires
plaušu	poumon
plaušu	pulmonaire
plaušu	lung
plaušu	poumons
lūgšanu	prières
lūgšanu	prière
lūgšanu	prier
romu	rom
romu	roms
romu	tzigane
romu	roma
personības	personnalités
personības	personnalité
sabiedrotajiem	alliés
bijušie	ancien
bijušie	ancienne
puslodē	hémisphère
detaļas	pièces
detaļas	parties
detaļas	détails
detaļas	détail
kaukāza	caucase
fragments	fragment
fragments	fragments
fragments	extrait
ķīmiskā	chimique
ķīmiskā	chimiques
brandenburgas	brandenburg
brandenburgas	brandebourg
rags	trompette
rags	corne
rags	cor
rags	avertisseur
rags	horn
īpašnieki	propriétaires
īpašnieki	titulaires
īpašnieki	détenteurs
beļģija	belgique
vjetnamas	vietnamiens
vjetnamas	vietnamien
vjetnamas	vietnamienne
vjetnamas	vietnamiennes
dabu	nature
kauls	osseuse
kauls	osseux
kauls	os
kauls	bone
maķedonijas	macédoniens
maķedonijas	macédonienne
maķedonijas	macédonien
frederiks	frédéric
baložu	pigeons
baložu	pigeon
civilizācijas	civilisations
ncaa	ncaa
eutelsat	eutelsat
dators	hôte
dators	ordinateurs
dators	ordinateur
jomās	domaines
pāreja	transition
home	maison
home	domicile
home	accueil
sāpes	souffrance
sāpes	douleur
sāpes	peine
sāpes	douleurs
pieaugums	augmenter
pieaugums	accroître
pieaugums	augmentation
pieaugums	accroissement
pieaugums	croissance
pieaugums	accroissement
zinātniski	scientifiquement
politiski	politiquement
masveida	massifs
masveida	massif
masveida	massive
masveida	massives
speciālists	spécialiste
speciālists	professionnels
speciālists	professionnelle
speciālists	professionnel
speciālists	professionnelles
īslaicīgi	temporairement
īslaicīgi	provisoirement
īslaicīgi	momentanément
īslaicīgi	provisoire
īslaicīgi	temporaires
īslaicīgi	temporaire
mēģina	essayant
mēģina	essayer
zobi	dentition
zobi	dents
kamera	appareil
kamera	caméra
noraidīja	congédié
noraidīja	licencié
noraidīja	rejeté
budžets	budgétaire
budžets	budget
elektrisko	électrique
elektrisko	electrique
elektrisko	électrique
elektrisko	electrique
mākslīgi	artificiellement
verners	werner
slāpekļa	azote
rūpniecība	industrie
kalcija	calcium
portāla	portal
portāla	portail
atslēgas	clés
atslēgas	clefs
ranga	classement
pakalpojumi	services
konflikts	conflits
konflikts	conflit
melnas	noire
melnas	black
melnas	noires
melnas	noir
melnas	noirs
vakara	soirée
vakara	soir
vide	environnement
iegūta	acquise
iegūta	acquises
iegūta	acquis
iegūta	obtenues
iegūta	obtenue
iegūta	obtenus
iegūta	obtenu
veicināt	promouvoir
norvēģija	norvège
lūdza	demandé
sport	sportif
sport	sportive
sport	sport
izlaista	loupé
izlaista	manqué
izlaista	manquée
izlaista	raté
izlaista	manqués
tevi	vous
tevi	tu
tevi	toi
tevi	you
atcelts	levées
atcelts	soulevé
atcelts	levé
atcelts	annulée
atcelts	annulé
atcelts	annulés
atcelts	avorté
atcelts	annulée
atcelts	interrompu
atcelts	annulée
atcelts	annulé
atcelts	annulés
edition	edition
edition	édition
direktora	directeur
direktora	directrice
direktora	réalisateur
mācīties	apprenez
mācīties	apprendre
mācīties	apprends
veikali	commerces
veikali	magasins
veikali	boutiques
veikali	magasins
kampaņas	campagnes
airlines	airlines
iekšzemes	intérieure
iekšzemes	domestiques
iekšzemes	domestique
disku	disque
simtiem	centaines
simtiem	centaine
roze	rose
roze	rosé
domāt	réfléchir
domāt	pensant
domāt	pensée
domāt	penser
domāt	pense
domāt	pensez
domāt	réfléchis
domāt	penser
domāt	réfléchir
venēcijas	venise
makss	max
makss	maxi
makss	maxime
makss	maximum
berlīne	berlin
pārvietoties	déménagement
pārvietoties	bouger
pārvietoties	déménager
pārvietoties	déplacer
ticību	faith
ticību	foi
bezvadu	wireless
atklāšana	divulgation
atklāšana	détection
atklāšana	découverte
atklāšana	découvertes
atklāšana	discovery
vasara	eté
vasara	été
baktērijas	bactériennes
baktērijas	bactérienne
baktērijas	bactéries
baktērijas	bactérie
baktērijas	germes
baktērijas	microbes
sebastians	sebastian
sebastians	sébastien
sebastians	sebastien
festivāls	festival
festivāls	fête
lieta	cas
lieta	étui
lieta	affaire
facebook	facebook
amatas	amata
lejpus	aval
poļi	pôles
poļi	poteaux
poļi	mâts
poļi	polonais
likumus	lois
nomainot	remplacer
nomainot	remplaçant
lietotājam	utilisateur
lietotājam	usager
nodots	transférées
nodots	transférés
nodots	transférée
nodots	transféré
maksas	charges
maksas	frais
maksas	honoraires
kategoriju	catégorie
kategoriju	catégories
ieviests	introduit
ieviests	introduits
ieviests	introduites
rīkoja	hébergé
rīkoja	accueillis
rīkoja	accueilli
rīkoja	hébergés
tautām	peuples
minhenē	munich
zinātniekiem	scientifiques
mediawiki	mediawiki
sakrīt	coïncide
sakrīt	coïncider
sakrīt	coïncident
sakrīt	correspondance
sakrīt	allumette
sakrīt	match
jansons	jansons
bieza	épaisse
bieza	épais
bieza	épaisses
ieleja	valley
ieleja	vallée
dirk	dirk
asaru	déchirure
asaru	déchirer
asaru	larme
burti	lettres
ienākumi	revenus
ienākumi	revenu
ienākumi	recettes
ienākumi	revenu
ienākumi	revenus
visur	partout
ostā	port
mix	mix
mix	mélanger
mix	mélange
mix	mixage
nfl	nfl
klasiskā	classique
klasiskā	classiques
pašreizējo	actuel
pašreizējo	courant
pašreizējo	actuels
pašreizējo	actuelle
viļņā	lituanie
viļņā	vilnius
džeks	valet
džeks	vérin
džeks	jack
džeza	jazz
īrijā	irlande
kļūdu	punaise
kļūdu	bogue
kļūdu	bug
kļūdu	insecte
laurijs	lowry
penguins	pingouins
penguins	manchots
helsinkos	helsinki
varam	peuvent
varam	pouvez
varam	peux
varam	peut
sāniem	latéralement
sāniem	flancs
policija	policière
policija	policiers
policija	police
policija	policier
bērnus	enfants
bērnus	enfant
bērnus	enfants
pūce	chouettes
pūce	hibou
pūce	chouette
palaist	démarrer
palaist	commencer
palaist	début
palaist	courir
palaist	exécuter
palaist	lancement
palaist	lancements
palaist	lancer
palaist	lancez
parakstīts	signées
parakstīts	signée
parakstīts	signé
parakstīts	signés
zibens	lightning
zibens	éclairs
zibens	éclair
zibens	foudre
ārkārtīgi	extrêmement
ārkārtīgi	extrême
ārkārtīgi	extrêmes
ārkārtīgi	extreme
uzņemšanas	admission
halle	halle
fanu	ventilateur
fanu	fan
fanu	éventail
fanu	ventilateurs
fanu	adepte
atteikties	refuser
atteikties	refusez
atteikties	renoncer
izvēle	choix
izvēle	sélections
izvēle	sélection
izvēle	choix
intensīvi	intensive
intensīvi	intensives
intensīvi	intensif
intensīvi	intense
intensīvi	intensifs
intensīvi	intense
intensīvi	intenses
intensīvi	intensément
intensīvi	intensivement
intensīvi	intensément
skolēnu	élève
skolēnu	pupille
tapa	broche
tapa	épingle
tapa	pin
tapa	épingler
knicks	knicks
kipras	chypre
kipras	chypriote
spalvu	plumes
spalvu	plume
dambis	dam
dambis	barrage
dambis	digue
pārtraukt	abandonner
pārtraukt	avorter
pārtraukt	interrompre
apkārtne	environs
apkārtne	alentours
apkārtne	voisinage
apkārtne	quartier
krupis	crapaud
sešus	six
atklāti	ouvertement
tonnas	tonnes
tonnas	tonnes
tonnas	tonne
ipairs	ipairs
orgāni	organes
būve	construction
kurts	kurt
dos	dos
traucējumi	affections
traucējumi	troubles
alternatīvais	alternative
alternatīvais	alternatif
ibm	ibm
vēlētāju	électeur
vēlētāju	électeurs
gadījums	cas
gadījums	étui
gadījums	affaire
palielināt	agrandissement
palielināt	agrandir
palielināt	agrandis
palielināt	élargir
palielināt	augmenter
palielināt	accroître
palielināt	augmentation
palielināt	accroissement
bloka	bloquer
bloka	block
bloka	bloc
bloka	blocage
skaņa	sound
skaņa	sonore
skaņa	son
per	per
stjuarts	stewart
mirst	die
mirst	crève
mirst	mourir
mirst	meurs
mirst	mourante
mirst	mourir
mirst	mourant
mirst	meurt
mirst	décède
mirst	meurent
domā	pense
domā	pensez
domā	réfléchis
domā	penser
domā	réfléchir
pēkšņi	subitement
pēkšņi	soudainement
pēkšņi	soudain
dzēst	supprimer
dzēst	supprimez
dzēst	effacement
dzēst	supprime
dzēst	effacer
mehānisms	mécanisme
flote	flotte
segas	couvertures
segas	couette
segas	couettes
segas	duvet
slimībām	maladies
mēnesis	mois
pludmales	plage
pludmales	plages
pludmales	plage
pludmales	plages
libānas	libanais
libānas	libanaises
libānas	libanaise
libānas	liban
labprāt	volontiers
sapulce	rencontre
sapulce	réunion
parādības	phénomènes
parādības	phénomène
palaišanas	startup
palaišanas	démarrage
draudzības	amitiés
koalīcijas	coalition
skaitļi	chiffres
skaitļi	numéros
skaitļi	chiffres
skaitļi	nombres
madrides	madrid
ieleju	ravin
filozofija	philosophique
filozofija	philosophie
pilda	accomplit
pilda	effectue
padomnieks	conseiller
padomnieks	conseillère
padomnieks	conseiller
padomnieks	conseillère
leģenda	légendes
leģenda	légende
starojuma	rayonnement
starojuma	radiations
starojuma	rayonnements
ieviest	présentant
ieviest	implémenter
ieviest	introduire
jan	jan
jan	yann
reaģē	réagit
reaģē	réagissent
reaģē	réagissant
reaģē	réagir
reaģē	réagis
reaģē	réagir
lidlauks	aérodrome
fizioloģija	physiologie
marka	faites
marka	faire
konstantinopoles	constantinople
sigismunds	sigismond
teikt	dites
teikt	say
teikt	dire
teikt	dis
klientu	client
klientu	client
saglabājot	préserver
ers	ers
novērstu	empêcher
novērstu	prévenir
kūdras	tourbe
teica	dit
teica	disait
laboratorijas	laboratoires
laboratorijas	labos
laboratorijas	laboratoires
