から	fra
ホイール	hjulet
ホイール	hjul
ホイール	hjulene
カラ	kara
ふたり	futari
レーザー	laseren
レーザー	laser
アキ	aki
ライオンズ	lions
ライオンズ	løver
ライオンズ	løverne
入院	hospitalsindlæggelse
入院	indlæggelse
間違い	fejltagelser
間違い	fejl
間違い	fejl
間違い	fejltagelse
つくば	tsukuba
ヒトラー	hitler
フィラデルフィア	philly
フィラデルフィア	philadelphia
フィラデルフィア	philadelphia
走り	kør
走り	løbe
走り	run
走り	løb
走り	kørt
忍者	ninja
忍者	ninjaer
サスペンス	spænding
ユーザ	brugeren
ユーザ	bruger
ユーザ	brugere
ユーザ	brugerne
海峡	strædet
海峡	stræder
海峡	kanal
海峡	channel
海峡	kanalen
氏名	betegnelse
氏名	navn
ムーン	måne
ムーン	månen
ムーン	moon
永井	nagai
ラーメン	ramen
誤解	misforståelser
誤解	misforståelse
ワイ	wye
ワイ	wai
バッハ	bach
スポット	stedet
スポット	place
スポット	sted
スポット	plads
スポット	plet
スポット	spot
スポット	pladser
スポット	steder
酸素	ilt
酸素	oxygen
マサチューセッツ	massachusetts
浅野	asano
ハリー	harry
要件	krav
要件	krav
ビーチ	stranden
ビーチ	beach
ビーチ	strand
ビーチ	strande
ビーチ	strandene
チャンピオンシップ	mesterskabet
チャンピオンシップ	mesterskab
チャンピオンシップ	championship
めぐみ	megumi
プロセス	process
プロセス	proces
プロセス	processer
カルロス	carlos
秋山	akiyama
友達	friends
友達	venner
友達	vennerne
友達	veninder
友達	ven
友達	veninde
ガイドライン	retningslinjer
ガイドライン	retningslinjerne
ガイドライン	retningslinier
ガイドライン	retningslinjer
ガイドライン	retningslinje
ガイドライン	guideline
リポーター	reportere
リポーター	journalisterne
リポーター	journalister
リポーター	journalist
リポーター	reporter
ゴジラ	godzilla
飛行場	flyveplads
飛行場	flyveplads
飛行場	flyvepladsen
登記	registrering
登記	tilmelding
登記	indregistrering
レディ	lady
レディ	frue
レディ	dame
リカ	rika
ついに	endeligt
ついに	endelig
改組	omorganiseret
哲也	tetsuya
着陸	landinger
着陸	lander
着陸	landing
損害	beskadigelse
損害	skade
損害	skader
河野	kono
キース	keith
ボート	bådene
ボート	både
ボート	roning
ボート	båden
ボート	båd
説得	overtalelse
説得	overtal
説得	overtale
説得	overbevisende
廃車	skrottet
サーキット	kredsløbet
サーキット	kredsløb
行列	matrix
日常	daglige
日常	hverdagen
日常	hverdag
独占	eksklusive
独占	eksklusivt
独占	eneret
独占	eksklusiv
独占	monopolet
独占	monopol
独占	matador
ベリー	bær
ベリー	bær
ベリー	berry
道具	udstyr
道具	redskab
道具	værktøj
道具	værktøjet
道具	værktøj
道具	værktøjer
道具	redskaber
道具	instrument
道具	instrumentet
天気	vejret
天気	vejr
粒子	partikler
粒子	partiklerne
粒子	partikel
謝罪	undskyldning
謝罪	undskyldningen
認知	kognitiv
認知	kognitive
避ける	undgås
避ける	undgå
比率	nøgletal
比率	forhold
比率	andel
牧場	ranch
牧場	ranchen
エリ	eli
ビール	øl
ビール	bajer
ビール	beers
ビール	øl
美人	skønheder
クリスタル	krystal
クリスタル	crystal
リレー	relæer
リレー	relæ
中田	nakata
バイク	cykler
バイク	cyklerne
バイク	bike
バイク	cykel
バイク	cyklen
バイク	motorcykel
バイク	motorcykler
ボクサー	bokser
ボクサー	boxer
チャンピオンズ	mestre
チャンピオンズ	vindere
チャンピオンズ	champions
ドクター	lægen
ドクター	læge
ドクター	doktor
ドクター	doctor
放棄	afkald
放棄	afkald
放棄	fritagelse
あゆみ	ayumi
マレーシア	malaysia
マレーシア	malaysiske
マジ	seriøst
マジ	alvorligt
マジ	maji
考え方	tankegang
考え方	mentalitet
考え方	sindelag
山内	yamauchi
山内	yamanouchi
告知	meddelelse
告知	bekendtgørelse
告知	udmelding
告知	annoncering
告知	meddelelse
告知	bemærk
告知	bekendtgørelse
八代	yashiro
符号	koder
符号	kode
符号	koden
古川	furukawa
無限	uendeligt
無限	uendelig
無限	infinity
無限	uendelighed
当局	myndighederne
当局	myndigheder
バイオ	bio
バイオ	biografi
ハロー	hejsa
ハロー	goddag
ハロー	hej
コーポレーション	corporation
池袋	ikebukuro
付与	bevilgede
付与	ydet
付与	tildelt
付与	bevilget
付与	indrømmet
付与	ydelse
付与	yde
付与	skænk
付与	tilskud
付与	grant
エリック	erik
研究員	forsker
研究員	forskeren
麻雀	mahjong
ハーフ	halvt
ハーフ	halvleg
ハーフ	halvdelen
ハーフ	halv
村田	murata
ジェン	jen
ネオ	neo
幸せ	lykken
幸せ	glæde
幸せ	lykke
幸せ	lykkelig
幸せ	tillykke
幸せ	glade
幸せ	tilfreds
幸せ	glad
幸せ	happy
人種	kapløb
人種	race
人種	kapsejlads
運河	kanal
運河	canal
運河	kanalen
運河	kanalerne
運河	kanaler
日向	hyuga
同等	ækvivalent
同等	ligestillet
同等	tilsvarende
リトアニア	litauen
グローバル	global
グローバル	globalt
グローバル	globale
安倍	abe
パラダイス	paradiset
パラダイス	paradis
パラダイス	paradise
小沢	ozawa
農民	bonde
農民	bønder
農民	bønderne
台詞	dialogen
台詞	dialog
候補者	kandidaterne
候補者	kandidater
候補者	ansøgere
候補者	ansøger
候補者	kandidat
候補者	kandidaten
彗星	komet
彗星	kometen
彗星	kometer
スプリング	foråret
スプリング	forår
スプリング	fjeder
アナウンス	meddelelse
アナウンス	bekendtgørelse
アナウンス	udmelding
アナウンス	annoncering
アナウンス	annoncerer
アナウンス	meddele
アナウンス	bekendtgør
アナウンス	annoncere
アナウンス	annoncerer
アナウンス	bekendtgørelser
心臓	heart
心臓	hjerte
心臓	hjertet
日光	solstråle
日光	solskin
日光	sunshine
日光	nikko
日光	sollys
日光	sollyset
ウエスト	west
ウエスト	vest
ウエスト	vestpå
ウエスト	talje
ウエスト	taljen
ゆり	yuri
大使館	ambassader
大使館	ambassade
大使館	ambassaden
肉体	kød
食事	måltid
食事	måltider
豊富	rigelige
豊富	rigelig
バイト	byte
バイト	byte
バイト	bytes
ジェフ	jeff
避難	evakuere
避難	tilflugtssted
避難	tilflugt
避難	evakueringen
避難	evakuering
三河	mikawa
君主	monark
境内	politistation
みゆき	miyuki
装飾	dekoration
装飾	udsmykning
装飾	dekorationer
装飾	pynt
装飾	pynt
ドラゴンズ	drager
ドラゴンズ	dragerne
あや	aya
アテネ	athen
アテネ	athens
モンテ	monte
テーブル	bordet
テーブル	bord
テーブル	tabel
テーブル	tabellerne
テーブル	tabeller
テーブル	borde
リボン	bånd
シード	såsæd
シード	udsæd
シード	frø
シード	fro
シード	såsæd
シード	frø
シード	seed
チリ	chiles
チリ	chilenske
チリ	chili
チリ	chile
サマー	summer
サマー	sommer
サマー	sommerferie
併合	konsolidering
併合	indlemmelse
併合	annektering
有馬	arima
処刑	gennemførelse
処刑	fuldbyrdelse
処刑	udførelse
処刑	henrettelse
武士	samurai
感覚	sanser
感覚	fornemmelse
感覚	sensation
警告	advarsel
警告	varsling
警告	advarsler
プログラミング	programmering
プログラミング	programmeringen
プログラミング	planlægning
白鳥	svaner
白鳥	swan
白鳥	swann
白鳥	svane
頻繁	hyppigt
頻繁	tit
頻繁	ofte
頻繁	tit
頻繁	ofte
頻繁	hyppigt
頻繁	hyppige
頻繁	hyppig
公爵	duke
公爵	hertug
差分	uoverensstemmelser
差分	forskelle
差分	forskellene
差分	forskel
ネコ	katte
ネコ	cats
ネコ	cat
ネコ	katten
ネコ	kat
才能	talentfulde
才能	dygtige
才能	talent
才能	talentfuld
山頂	højdepunkt
山頂	peak
ゲージ	sporvidde
グラフィック	grafik
グラフィック	grafisk
グラフィック	grafik
グラフィック	grafisk
ハイム	haim
マスク	maske
マスク	masken
マスク	masker
公国	fyrstedømmer
公国	fyrstendømmet
圧倒的	overvældende
麻生	aso
バレー	volley
バレー	dal
バレー	valley
バレー	dalen
緑色	green
緑色	grønt
緑色	grønne
緑色	grøn
川島	kawashima
強調	fremhævelse
強調	understregning
強調	understreget
金額	beløb
金額	beløb
金額	mængde
チップ	jetoner
チップ	chips
チップ	chip
チップ	spids
チップ	drikkepenge
チップ	tip
辞職	fratræden
辞職	opsigelse
辞職	fratrædelse
チョウ	butterfly
チョウ	sommerfugl
チョウ	sommerfugle
アルコール	alkohol
同志	kammerat
同志	kammerater
平田	hirata
尾崎	ozaki
保育	dagpleje
テープ	båndet
テープ	tape
テープ	bånd
テープ	bånd
要因	faktorer
予報	prognose
直樹	naoki
マネジメント	management
マネジメント	forvaltning
マネジメント	ledelsen
マネジメント	ledelse
サーバ	servere
サーバ	serverne
サーバ	serveren
サーバ	server
化合物	forbindelser
化合物	sammensatte
所有者	ejer
所有者	ejers
所有者	ejeren
所有者	ejere
所有者	ejerne
大介	daisuke
ルカ	luke
ルカ	lukas
ルカ	luca
弱い	svagere
弱い	svagt
弱い	svage
弱い	svag
祝日	holiday
祝日	ferie
祝日	helligdag
祝日	helligdage
祝日	fridage
祝日	ferie
祝日	feriedage
祝日	ferier
マーケット	markedspladsen
マーケット	markedsplads
マーケット	markederne
マーケット	markeder
マーケット	markedet
マーケット	market
マーケット	marked
ちく	chikuma
デッキ	dækket
デッキ	dæk
偶然	tilfældigt
偶然	tilfældigheder
偶然	tilfældighed
偶然	sammentræf
商標	varemærke
商標	varemærker
年金	pension
年金	pensioner
年金	pension
芸能人	entertainer
芸能人	entertainere
三人	tre
三人	three
バランス	afbalanceret
バランス	balanceret
バランス	saldo
バランス	balance
バランス	ligevægt
バランス	balancen
液体	væsker
液体	flydende
液体	væske
ウェールズ	wales
審判	bedømmelse
審判	dømmekraft
審判	prøveperiode
審判	retssag
タンパク質	proteinindhold
タンパク質	protein
タンパク質	proteiner
バット	bat
バット	flagermus
ルパン	lupin
予測	forudsige
予測	forudser
予測	forudsiger
予測	forudse
予測	prognose
予測	forudsigelse
予測	forudsigelser
暗号	kryptering
暗号	kryptografi
メアリー	mary
メアリー	maria
欲しい	ønsker
欲しい	vil
栄養	ernæring
栄養	ernærings
不安	ivrig
不安	ængstelig
不安	urolig
不安	angst
不安	ængstelse
不安	uro
不安	bekymring
食べる	spiser
食べる	spisning
食べる	spise
食べる	spis
食べる	spiser
食べる	æd
食べる	spise
住吉	sumiyoshi
トマス	thomas
メタ	meta
検事	anklagemyndighed
検事	anklager
検事	anklagemyndigheden
検事	anklageren
理想	ideal
理想	idealer
理想	ideal
理想	ideelt
理想	ideelle
理想	ideel
ひろし	hiroshi
たけし	takeshi
遊び	play
遊び	spille
遊び	spil
遊び	leg
水道	vandværk
服部	hattori
ハリウッド	hollywood
ショック	chokere
ショック	chok
ショック	stød
ショック	shock
ショック	chokerede
ショック	chokeret
フェイス	faith
フェイス	troen
フェイス	tro
フェイス	ansigt
フェイス	ansigtet
フェイス	fjæs
フェイス	face
行使	øvelse
行使	øvelsen
行使	udøve
行使	udøvelse
行使	motion
京王	keio
ピット	hul
ピット	pit
ピット	pitt
伏見	fushimi
松岡	matsuoka
炭素	kulstof
炭素	kul
炭素	carbon
体操	gymnast
体操	gymnastik
体操	gymnaster
チェロ	cello
チェロ	cellist
ワーク	arbejder
ワーク	arbejd
ワーク	arbejde
ワーク	arbejdet
プライバシー	privatliv
美濃	mino
道場	dojo
濃度	koncentration
セーブ	gemme
セーブ	gem
セーブ	spar
看板	plakat
エンジェル	engel
エンジェル	angel
大西洋	atlantic
大西洋	atlanterhavet
大西洋	atlanterhav
大西洋	atlantisk
ダース	dusin
単語	ord
単語	ordet
単語	word
単語	ord
懸念	bekymring
懸念	betænkeligheder
懸念	bekymringer
懸念	vedrører
テキスト	tekst
テキスト	sms
テキスト	teksten
テキスト	tekster
品質	kvalitet
品質	kvaliteten
工芸	fartøj
工芸	craft
工芸	håndværk
工芸	kunsthåndværk
工芸	håndværk
ジア	gia
ジア	zia
主婦	husmødre
主婦	husmor
主婦	hjemmegående
倉庫	lager
倉庫	oplag
倉庫	pakhus
倉庫	lageret
日本橋	nihonbashi
ワイルド	vildt
ワイルド	vilde
ワイルド	vildtlevende
ワイルド	wild
ワイルド	vild
ワイルド	wilde
チーフ	chef
チーフ	chief
チーフ	høvding
内側	inderste
内側	indre
内側	inder
内側	indvendig
珍しい	usædvanligt
珍しい	usædvanlige
珍しい	usædvanlig
誰か	nogen
寄付	donation
寄付	donerer
寄付	donere
寄付	donationer
寄付	donation
艦船	skibe
学問	læring
学問	lærer
学問	lære
学問	indlæring
復元	genoprette
復元	restaurering
復元	genopretning
復元	genskabelse
復元	genoprettelse
死ぬ	die
死ぬ	dør
死ぬ	dø
オハイオ	ohio
河合	kawai
フランツ	franz
個別	individuelt
個別	enkeltvis
個別	individuelt
個別	individ
個別	individuelle
個別	individuel
ベクトル	vektor
古河	furukawa
軍艦	krigsskibe
軍艦	krigsskib
津波	tsunamien
津波	tsunami
津波	tsunamier
美女	skønheder
テック	tech
プラットフォーム	perron
プラットフォーム	platform
プラットフォーム	perronen
プラットフォーム	platformen
プラットフォーム	platforme
水泳	svømning
水泳	svømme
水泳	svømmetur
水泳	svøm
水泳	svømmer
水泳	svømning
水泳	svømmer
水泳	svømme
ダンサー	dansere
ダンサー	danser
考古学	arkæolog
考古学	arkæologi
噴火	vulkanudbrud
外側	ydre
外側	udad
外側	udvendige
外側	udvendig
外側	udvendigt
レム	lem
レム	rem
征服	erobringer
征服	erobring
征服	erobrer
征服	erobre
監査	audit
監査	revision
監査	revisioner
監査	audit
監査	revision
監査	audit
監査	revision
監査	reviderede
監査	revideret
アミ	ami
杉山	sugiyama
早い	tidlig
早い	tidligt
通路	passagen
通路	passage
港湾	havne
港湾	portvin
港湾	havn
港湾	port
集会	montage
集会	samling
集会	forsamling
集会	forsamlingen
ミラノ	milan
ミラノ	milano
ミラノ	milano
封印	forsegling
封印	forsegler
封印	lukning
封印	segl
封印	sæl
封印	forsegling
封印	seal
切り替え	skift
切り替え	byt
切り替え	switch
切り替え	skifter
嫌い	had
嫌い	hadefuld
嫌い	hade
嫌い	hate
嫌い	hader
教科書	lærebøger
教科書	lærebog
サイン	skiltning
サイン	skilte
サイン	tegn
サイン	tegn
人材	personel
人材	personale
人材	personalet
スティック	pinde
スティック	stokke
スティック	stik
スティック	stick
スティック	pind
密度	densitet
密度	massefylde
密度	befolkningstæthed
密度	vægtfylde
密度	tæthed
同僚	kollega
同僚	kolleger
同僚	kollegaer
同僚	kollega
同僚	kollegaer
同僚	kolleger
建築物	bygningers
建築物	bygninger
建築物	bygningerne
建築物	ejendomme
藩士	hanshi
方程式	ligning
方程式	ligninger
スイッチ	afbrydere
スイッチ	skifter
スイッチ	skift
スイッチ	byt
スイッチ	switch
レスリング	wrestle
レスリング	brydning
レスリング	wrestling
壊滅	tilintetgørelse
知的	intelligente
知的	intelligent
花火	fyrværkeri
花火	fyrværkeriet
花火	fyrværkeri
椎名	shiina
豊臣	toyotomi
フラッシュ	flash
フラッシュ	blitz
フラッシュ	blink
フラッシュ	skylle
ボイス	voice
ボイス	stemme
修復	restaurering
修復	genopretning
修復	genskabelse
修復	genoprettelse
字幕	undertitel
トライ	prøv
闘争	kamp
宿泊	indkvartering
宿泊	bolig
宿泊	indgivelse
宿泊	logi
洪水	oversvømmelse
洪水	oversvømmelser
洪水	oversvømmelse
洪水	oversvømmelser
洪水	oversvømmelserne
洪水	oversvømmelse
ナス	aubergine
くま	winnie
