les	เดอะ
angel	นางฟ้า
archéologiques	โบราณคดี
podium	แท่น
professeurs	ครู
professeurs	คณาจารย์
professeurs	คณะ
emplois	งาน
occupée	ยุ่งๆ
occupée	ยุ่ง
confusion	สับสน
confusion	สับสน
mosquée	มัสยิด
étrange	แปลกๆ
étrange	แปลก
étrange	แปลกๆ
étrange	แปลก
étrange	แปลก
crimes	อาชญากรรม
autrichienne	ออสเตรีย
exprimer	express
vendre	ขาย
vendre	ขาย
vicomte	vicomte
session	เซสชั่น
session	เซสชัน
marshall	มาร์แชล
sorbonne	sorbonne
lang	แลง
vallées	หุบเขา
indienne	อินเดีย
just	แค่
contrôler	ควบคุม
contrôler	คอนโทรล
colons	colons
ferrand	ferrand
brésilienne	บิ
brésilienne	บิท
brésilienne	บราซิล
brésilienne	บิว
arsenal	อาร์เซนอล
arsenal	arsenal
spéciales	พิเศษ
spéciales	พิเศษ
récentes	ล่าสุด
policiers	ตำรวจ
armement	อาวุธ
ailier	ปีก
ailier	วิง
off	ปิด
off	ออก
robe	ชุด
golf	กอล์ฟ
baker	baker
jay	เจย์
jay	jay
mystère	ลึกลับ
mystère	ปริศนา
mystère	ลี้ลับ
phénomènes	ปรากฏการณ์
similaires	คล้าย
sage	ฉลาด
sage	เซจ
vaisseaux	เส้นเลือด
béton	คอนกรีต
lions	สิงโต
idéal	อุดมคติ
particules	อนุภาค
particules	อนุภาค
écurie	เสถียรภาพ
écurie	มั่นคง
baby	ลูก
baby	ทารก
baby	เบบี้
baby	ที่รัก
masters	มาสเตอร์
refusé	ปฏิเสธ
extraits	คลาย
triomphe	triumph
tribune	ทริบูน
tribune	rostrum
hip	hip
hip	ฮิป
hip	ฮิบ
hip	สะโพก
down	ลง
down	ดาวน์
pau	pau
commis	เสมียน
physicien	แพทย์
immense	ใหญ่
dangereux	อันตราย
modes	โหมด
utilité	ประโยชน์
utilité	อรรถประโยชน์
utilité	สาธารณูปโภค
robinson	โรบินสัน
panneau	ป้าย
panneau	ลงชื่อ
panneau	เซ็น
pomme	แอปเปิล
pomme	apple
nil	นิล
rosa	กุหลาบ
seed	seed
seed	เมล็ด
saga	saga
reconnaître	จำ
volant	ฟลาย
volant	บิน
textcolor	textcolor
dents	ฟัน
dents	ฟัน
australienne	ออสซี่
australienne	ออสเตรเลีย
may	พฤษภาคม
richesse	ทรัพย์สิน
richesse	ร่ำรวย
richesse	ทรัพย์
ports	พอร์ต
indes	อินเดีย
terry	terry
mardi	อังคาร
sprint	sprint
travaillant	ทำงาน
cerveau	สมอง
cerveau	สมอง
fabrique	โรงงาน
voter	โหวต
diplomate	ฑูต
maternelle	อนุบาล
maternelle	อนุบาล
relatif	สัมพันธ์
relatif	ญาติ
journées	วัน
sommets	peaks
joan	โจน
profondément	ลึก
sentiment	รู้สึก
sentiment	feeling
architectes	สถาปนิก
architectes	สถาปนิก
habitude	นิสัย
modeste	เจียม
modeste	ถ่อม
interface	อินเตอร์เฟส
interface	อินเทอร์เฟส
fantôme	ผี
fantôme	phantom
animé	เคลื่อนไหว
animé	การ์ตูน
ludwig	ludwig
dérivé	ดัดแปลง
marcus	มาร์คัส
universal	universal
universal	สากล
conservée	conserved
imaginaire	จินตนาการ
imaginaire	จินตนาการ
microsoft	microsoft
lens	เลนส์
bucarest	บูคาเรสต์
passée	อดีต
interventions	สุนทรพจน์
collectivités	ชุมชน
nage	ว่าย
arizona	แอริโซนา
nuls	null
nuls	ว่าง
commerciales	พาณิชย์
commerciales	โฆษณา
gratte	คัน
gratte	ตึกระฟ้า
heart	heart
heart	ใจ
heart	หัวใจ
déclin	ปฏิเสธ
thermique	ร้อน
énorme	ใหญ่
réformes	ปฏิรูป
pôles	ขั้ว
partenaires	คู่หู
tombeau	สุสาน
bruit	เสียง
devise	คติพจน์
devise	คำขวัญ
universel	universal
universel	สากล
finir	เสร็จ
annie	annie
mercredi	พุธ
limiter	จำกัด
limiter	จำกัด
limiter	วงเงิน
sons	เสียง
sons	sons
circuits	วงจร
circuits	ทัวร์
mono	โมโน
mono	mono
clinique	คลินิก
clinique	คลินิก
équation	สมการ
tenté	พยายาม
gouvernements	ราชการ
gouvernements	รัฐบาล
dick	ดิ๊ก
dick	ดิ๊ค
remplaçant	ทดแทน
remplaçant	แทนที่
remplaçant	ทดแทน
électeurs	electors
variantes	ตัวแปร
variantes	แปรผัน
aéronautique	aéronautique
aéronautique	aeronautical
aigle	อินทรี
aigle	อินทรีย์
aigle	aigle
salariés	ลูกจ้าง
salariés	พนักงาน
royaumes	อาณาจักร
pen	ปากกา
gravure	gravure
corriger	แก้
rangs	แถว
flag	ธงชาติ
flag	ธง
xvie	sixteenth
xvie	xvi
nationalités	สัญชาติ
nationalités	สัญชาติ
colonisation	นิคม
appeler	โทร
fameux	ดัง
religions	ศาสนา
officielles	ทางการ
officielles	official
volontaire	อาสา
chaud	ร้อนๆ
chaud	ร้อน
chaud	hot
chaud	อบอุ่น
chaud	อุ่น
fans	แฟนๆ
aus	aus
attraction	แรงดึงดูด
poètes	กวี
poètes	กวี
tri	ไตร
tri	เรียง
abandonner	สละ
abandonner	ละทิ้ง
abandonner	ละทิ้ง
abandonner	ทิ้ง
abandonner	ยกเลิก
abandonner	เลิก
colère	โมโห
colère	โกรธ
cruz	cruz
réactions	ปฏิกิริยา
symbolique	สัญลักษณ์
attendant	รอ
louvain	louvain
way	วิธี
way	ทาง
way	วิถี
way	หนทาง
renaud	renaud
león	ออน
digital	ดิจิตอล
digital	digital
vertu	vertu
vertu	คุณธรรม
rhénanie	rhineland
planches	กระดาน
planches	บอร์ด
divisée	หาร
rassemblement	rassemblement
messe	messe
messe	มวล
messe	ก้อน
con	con
abri	ที่พัก
palestine	palestine
palestine	ปาเลสไตน์
chiens	หมา
chiens	สุนัข
chiens	หมา
chiens	หมาก
chiens	สุนัข
foule	มาเฟีย
suppose	เดา
priori	priori
froide	หนาว
froide	เย็น
froide	เย็นๆ
kurt	เคิร์ต
préciser	ระบุ
mécanisme	กลไก
mentionne	mentions
séville	sevilla
bulgare	บัลแกเรีย
engager	จ้าง
soul	วิญญาณ
avancée	advance
avancée	ก้าวหน้า
alpha	อัลฟา
alpha	แอลฟ่า
alpha	อัลฟ่า
alpha	แอลฟา
tube	ท่อ
tube	หลอด
miroir	กระจกเงา
miroir	กระจก
acheter	ซื้อ
acheter	ซื้อ
acheter	เลี้ยง
lumières	lumières
lumières	ไฟ
lumières	แสง
rick	ริค
rick	ริก
primaires	หลัก
hongroise	ฮังการี
magie	เวทมนตร์
magie	มนตร์
fromage	ชีส
fromage	cheese
indiana	อินเดียนา
turque	เติร์ก
turque	ตุรกี
aussitôt	ทันที
traduire	แปล
traduire	แปล
identifier	ระบุ
tirage	วาด
éthiopie	เอธิโอเปีย
éthiopie	เอธิโอเปีย
blessures	แผล
blessures	บาดแผล
batteur	กลอง
batteur	แรงๆ
roues	ล้อ
roues	ล้อ
vidéos	วีดีโอ
vidéos	วิดีโอ
vidéos	วีดีโอ
vidéos	วิดีโอ
pauvre	คนจน
pauvre	ยากจน
confirmé	ยืนยัน
enseignants	ครู
copenhague	โคเปนเฮเกน
rayonnement	การแผ่รังสี
rayonnement	รังสี
ordinaire	ปรกติ
ordinaire	ปกติ
ordinaire	สามัญ
ordinaire	ธรรมดา
marines	นาวิก
sky	sky
sky	ท้องฟ้า
sky	ฟ้า
sergent	จ่า
yyy	yyy
retard	ดึก
retard	ช้า
retard	สาย
retard	ล่าช้า
retard	ล่าช้า
maxime	แม็กซ์
maxime	แม๊กซ์
maxime	แม็ก
maxime	ซีน
cleveland	cleveland
suédoise	สวีเดน
rebelles	rebels
rebelles	กบฏ
biologique	ชีวภาพ
inventeur	ประดิษฐ์
manches	sleeve
profonde	ลึก
profonde	deep
coin	มุม
trouble	ปัญหา
typique	ทั่วไป
kate	เคท
kate	เคต
kate	kate
delta	เดลต้า
delta	delta
pakistan	ปากีสถาน
bloquer	บล็อก
bloquer	บล็อก
bloquer	บล็อค
sant	แซง
socialistes	สังคมนิยม
nordique	เหนือ
afghanistan	อัฟกานิสถาน
ncaa	ncaa
aimé	รัก
aimé	ถูกใจ
projection	ทิพย์
arbitres	กรรมการ
han	ฮาน
han	ฮัน
han	ฮั่น
calvados	calvados
courbe	โค้ง
courbe	โค้ง
courbe	โค้ง
pan	แพน
mercure	ปรอท
plomb	นำ
plomb	ตะกั่ว
gymnastique	ยิมนาสติก
envie	อิจฉา
envie	ริษยา
envie	ต้องการ
envie	อยาก
annales	annales
déplacer	เลื่อน
déplacer	ขยับ
déplacer	ย้าย
gagnant	win
gagnant	ชนะ
qualifications	คุณวุฒิ
qualifications	วุฒิ
légendes	ตำนาน
légendes	ตำนาน
légendes	legend
africains	แอฟริกา
essaie	ลอง
bâton	ติด
cartons	กล่อง
kiev	kyiv
sac	ถุง
sac	กระเป๋า
sac	แบ็ค
annexe	ไส้ติ่ง
annexe	ผนวก
hard	แรง
hard	โหม
hard	ลำบาก
hard	หนัก
hard	ฮาร์ด
hard	ยาก
ralph	ราล์ฟ
leo	สิงห์
leo	leo
désolé	เสียใจ
désolé	ขออภัย
désolé	ขอโทษ
géologie	ธรณีวิทยา
cnrs	cnrs
chasseur	hunter
java	ชวา
java	จาวา
signer	เซ็น
signer	ป้าย
signer	ลงชื่อ
signer	เซ็น
trou	หลุม
trou	รู
trou	โพรง
courrier	จดหมาย
permanent	ถาวร
nulle	null
nulle	ว่าง
matériau	วัสดุ
ron	รอน
sondage	โพล
sondage	โพลล์
sondage	สำรวจ
moon	พระจันทร์
moon	มูน
moon	เพ็ญ
légale	กฎหมาย
lutter	ปล้ำ
constitutionnel	รัฐธรรมนูญ
pure	บริสุทธิ์
rapides	รถไฟฟ้า
rapides	รวดเร็ว
rapides	เร็ว
rapides	ด่วน
rapides	fast
rapides	ไว
rapides	รวดเร็ว
rapides	ด่วน
rapides	ไว
pourcentage	เปอร์เซนต์
pourcentage	เปอร์เซ็นต์
pourcentage	เปอร์เซ็นต์
traditionnels	ดั้งเดิม
prête	พร้อม
patients	คนไข้
patients	อดทน
dublin	ดับลิน
justin	justin
couramment	คล่อง
patient	คนไข้
patient	อดทน
approximativement	ประมาณ
missouri	มิสซูรี
référendum	ประชามติ
référendum	มติ
roses	กุหลาบ
sony	sony
turcs	เติร์ก
turcs	ตุรกี
calcaire	หินปูน
fame	เกียรติยศ
commerciaux	พาณิชย์
commerciaux	โฆษณา
civiles	แพ่ง
civiles	ประชา
civiles	พลเรือน
url	url
url	url
wright	wright
wright	ไรท์
jon	จอน
jon	jon
río	rio
brut	หยาบ
brut	ดิบ
brut	ดิบๆ
brut	raw
pur	บริสุทธิ์
nœuds	ปม
nœuds	เงื่อน
foot	เท้า
foot	ตีน
foot	ฟุตบอล
triangle	สามเหลี่ยม
nucléaires	นิวเคลียร์
propagande	โฆษณาชวนเชื่อ
témoins	คุกกี้
témoins	พยาน
législative	นิติบัญญัติ
