से	from
डीलर	concessionari
डीलर	concessionaris
मीठी	dolç
मीठी	dolços
मीठी	dolça
ब्रॉडवे	broadway
जिगर	fetge
अंगोला	angola
अंगोला	mongòlia
एक्सटेंशन	connectors
एक्सटेंशन	extensions
एक्सटेंशन	pròrrogues
एक्सटेंशन	ampliacions
एक्सटेंशन	ampliació
एक्सटेंशन	extensió
एक्सटेंशन	pròrroga
संस्थापकों	fundadors
गोथिक	gòtic
बहुपद	polinomi
घुलनशील	solubles
केसर	safrà
मुरैना	morena
गुरुद्वारा	gurdwara
अचेतन	subliminal
दस्ते	esquadra
आयोडीन	iode
परावर्तन	reflecteixen
परावर्तन	reflecteix
परावर्तन	reflexionar
परावर्तन	reflectir
परावर्तन	reflexió
छानबीन	exploració
कामुक	sensual
नीतियां	políticament
नीतियां	polítiques
तेरहवीं	tretzena
लेस	les
विन्स	victòries
विन्स	guanya
मॉरिस	maurici
मॉरिस	morris
नारे	consignes
नारे	lemes
त्रासदी	tragèdia
सिरसा	sirsa
सीन	escena
कैफे	cafeïna
नींबू	llimona
नींबू	llimones
ओपल	òpal
हडसन	hudson
धावक	runner
धावक	corredor
धावक	corredors
धावक	runners
मार्क्सवाद	marxisme
लद्दाख	ladakh
बर्न	berna
बर्न	cremar
बर्न	crema
शाहिद	shahid
इंडेक्स	index
इंडेक्स	índex
तेंदुआ	lleopard
अनुशंसा	recomanar
अनुशंसा	recomana
अनुशंसा	recomanen
अनुशंसा	recomana
अनुशंसा	recomanació
डिक	dick
अमान्य	invàlid
झगड़े	baralles
होड़	rush
होड़	competint
घिरी	rodejats
घिरी	envoltades
घिरी	rodejat
कतार	cua
बाल्टिक	bàltic
केतु	ketu
देयता	responsabilitat
शकीरा	shakira
अमेज़न	amazon
अमेज़न	amazona
निजाम	nizam
एसएमएस	sms
वैंकूवर	vancouver
खेलकूद	esports
प्यास	set
देशपांडे	deshpande
मार्टिना	martina
अत्याधुनिक	futurista
दृष्टांत	instàncies
काराकोरम	karakoram
पीटर्सबर्ग	petersburg
पीलिया	icterícia
खलीफा	califa
खलीफा	khalifa
कीथ	keith
एडमंड	edmund
प्रकाशिकी	òptica
छुट्टियों	festes
छुट्टियों	festius
छुट्टियों	vacances
तीर्थों	pelegrinatges
खेड़ा	khera
खेड़ा	kheda
जबतक	fins
डिप्टी	adjunt
डेटिंग	datació
कमरा	room
कमरा	sala
कमरा	habitació
माइनर	menor
माइनर	minor
गड्ढे	pou
कपडे	indumentària
कपडे	confecció
कपडे	robes
कपडे	roba
एनबीए	nbc
एनबीए	nba
असत्य	falsedat
चर्चिल	churchill
खजाना	tresor
आइंस्टीन	einstein
सुझाया	suggerit
सुझाया	suggerits
निर्वासन	exili
नोटिस	preavís
रू	roo
महोदय	senyor
कटाव	bisell
सीनेटर	senador
सुरक्षात्मक	protectora
बीना	bina
दलाल	broker
आईपीएल	ipl
उदारता	generositat
स्पिरिट	esperits
स्पिरिट	esperit
पार्कर	parker
मेलों	fires
बारबरा	bàrbara
बारबरा	barbara
एटीएम	caixer
एटीएम	atm
प्रवचन	discurs
प्रायोजन	patrocini
ड्राइंग	dibuix
दिवालिया	fallida
बाल्यकाल	infància
बाल्यकाल	infantesa
द्रुत	rapid
ज़िम्मेदारी	responsabilitat
सावन	monsó
सावन	sawan
छोड़ो	abandona
स्क्वाड्रन	esquadró
यूनानियों	grecs
यूनानियों	grècia
वाचक	parlador
भागीरथी	bhagirathi
प्रिंसटन	princeton
सौम्य	gentil
मालदीव	maldives
डिस्कवरी	descobriment
सत्यापित	verificat
सत्यापित	verifica
सत्यापित	verificació
बाइक	motos
बाइक	bici
राबर्ट	robert
डीज़ल	gasoil
डीज़ल	diesel
डीज़ल	dièsel
बाज़ारों	mercats
फिशर	fisher
फिशर	fissura
सदाचार	virtut
विम्बलडन	wimbledon
जुट	jut
गुस्सा	colera
गुस्सा	enfadat
गुस्सा	indignació
यूरिया	urea
सीढ़ियों	escales
रस्म	cerimònia
मंगलौर	mangalore
मऊ	mau
खरीदे	comprant
त्वरक	acceleradors
त्वरक	accelerador
वामपंथी	esquerres
मिंग	ming
घाना	ghana
कैप	gorra
जनम	naixement
साईं	sai
निखिल	nikhil
कनेक्टिकट	connecticut
क्रोम	chrome
कोंकण	konkan
विंडसर	windsor
ऑफ़िस	despatx
ऑफ़िस	office
ऑफ़िस	oficina
तुर्कों	turquia
प्लेस्टेशन	playstation
माइक्रोसॉफ़्ट	microsoft
ट्रिगर	activador
ट्रिगर	gallet
विसर्जन	immersió
हत्यारे	assassins
हत्यारे	assassins
विनम्र	humil
विनम्र	humils
विनम्र	educat
ध्वनिक	acústic
ध्वनिक	destructor
एडगर	edgar
करुण	karun
मशीनरी	maquinària
इलेक्ट्रानिक	electronic
पौष्टिक	nutritiva
मिनियापोलिस	minneapolis
प्रियस	prius
कट्टरपंथी	radical
कट्टरपंथी	fanàtica
कट्टरपंथी	fanàtic
डायना	diana
टॉमी	tommy
मिल्क	llet
नामी	nami
व्हील	roda
ग्रेनाइट	granit
डुनेडिन	dunedin
अवज्ञा	insubordinació
पत्ता	fulla
इस्तांबुल	istanbul
जार	jar
उत्तरांचल	uttaranchal
लैरी	larry
सिंडरेला	ventafocs
अफीम	opi
स्वीट	dolç
स्वीट	dolços
स्वीट	dolça
स्मैकडाउन	smackdown
बागान	plantacions
नफरत	odi
त्रैमासिक	trimestrals
त्रैमासिक	trimestral
एंटोनियो	antonio
नाई	barber
लम्बवत	perpendicular
दाह	dah
हलचल	remenar
ऑडिशन	audició
बाधक	impedeix
बाधक	impedeixi
मेसोपोटामिया	mesopotàmia
समुद्रगुप्त	samudragupta
सिलाई	costura
सिलाई	cosir
प्रचुरता	abundància
असहमति	desacord
ताई	tai
कार्सिनोमा	carcinoma
ब्लैकबेरी	blackberry
ब्लैकबेरी	móra
खरपतवार	herba
लैन	comtat
परिहार	evasió
कारा	kara
टाइटन	titan
टाइटन	tità
अव्यवस्था	caos
कोको	coco
कोको	koko
मदीना	madina
मदीना	medina
हटाएँ	elimina
हटाएँ	esborra
खमीर	llevats
खमीर	llevat
खमीर	rent
संवेदन	percebent
विच्छेद	dissolució
नाच	dansa
बाल्टीमोर	baltimore
लचीलापन	flexibilitat
स्केटिंग	patinatge
कलेक्टर	cobrador
चित्रकारों	pintura
कुन्ती	kunti
शैलियाँ	estils
शैलियाँ	gèneres
लालच	cobdícia
लालच	avarícia
पुलों	ponts
मिडिया	mitjans
सरगुजा	surguja
कर्ट	kurt
छतरी	paraigua
छतरी	paraigües
मजिस्ट्रेट	magistrat
फीस	honoraris
फीस	taxes
कतर	qatar
लकी	sort
जाम	jam
जाम	melmelada
रैम	ram
अभिनेत्रियों	actrius
गौरैया	pardal
वांछनीय	desitjable
मकानों	habitatges
मकानों	casas
मकानों	cases
फ़िल्टर	filtre
फ़िल्टर	filtres
कीड़ों	cucs
स्कैनर	escàner
प्रतिशोध	venjança
प्रतिशोध	represàlia
पार्किंग	pàrquing
पार्किंग	aparcament
नशा	tonto
नशा	addictes
लचीला	flexible
लचीला	flexibles
सफ़ाई	neteja
पल्लव	pallava
आशुतोष	ashutosh
बर्टन	burton
पुतिन	putin
प्रोपेन	propà
लादेन	laden
ज़िम्मेदार	responsable
अवहेलना	insubordinació
नर्सरी	guarderia
अविश्वास	desconfiança
पर्दा	cortina
टच	touch
तोपों	canó
सिल्क	seda
झूठा	mentidera
झूठा	mentider
