que	той
eliminar	вилучити
eliminar	вилучення
eliminar	видалити
eliminar	вилучити
vandalismo	вандалізму
aéreo	повітряна
france	франції
france	франція
france	францію
karl	карл
cayó	упав
cayó	впала
cayó	впав
clasificado	оголошення
clasificado	класифікованих
ven	come
ven	приходь
ven	приходьте
maestros	магістри
maestros	учителі
maestros	вчителів
maestros	вчителі
negocio	бізнес
negocio	справа
negocio	ділова
negocio	business
negocio	діловий
mención	згадай
escribe	записати
escribe	напишіть
escribe	пишіть
escribe	виписати
escribe	написати
escribe	записує
escribe	пише
escribe	типу
escribe	тип
esfuerzos	плідних
esfuerzos	зусилля
dolores	біль
dolores	долорес
doña	dona
doña	донна
actuar	во
actuar	заступник
actuar	акторська
actuar	діяти
producciones	production
necesita	need
necesita	треба
necesita	потрібно
necesita	потреби
necesita	потреба
necesita	вимагає
necesita	потребує
necesita	потреб
necesita	потреби
andrea	андреа
gris	сірий
gris	сірі
gris	сіра
gris	сірий
gris	грей
periódicos	газетах
periódicos	газети
periódicos	газета
oviedo	oviedo
lewis	льюїс
lewis	льюіс
margarita	маргарет
margarita	маргарита
margarita	маргарита
margarita	маргерит
margarita	дейзі
adicional	додаткові
regresa	повертається
regresa	повертає
brigada	бригада
brigada	бригади
claudio	клод
claudio	клавдій
claudio	клаудіо
graves	могили
championship	чемпіонський
championship	чемпіонат
béisbol	бейсбол
logrando	досягненні
redacción	вибірка
redacción	редакцій
redacción	написання
redacción	запис
redacción	писати
redacción	запису
junior	джуніор
junior	дитячий
junior	junior
tomando	веду
tomando	взяти
tomando	беру
depende	залежить
depende	правильніше
combinación	поєднання
combinación	комбінація
aventuras	пригодницький
aventuras	adventure
aventuras	пригоди
aventuras	пригода
aventuras	пригоди
combustible	палива
combustible	пальне
combustible	паливо
combustible	палива
eric	ерік
inaugurado	відкрили
inaugurado	відкриті
inaugurado	відкрито
ocurrió	сталася
ocurrió	сталась
ocurrió	трапилась
ocurrió	сталося
ocurrió	відбулося
ocurrió	трапилося
ocurrió	трапилось
embajador	посол
dirige	направляє
entender	розумію
entender	розуміємо
entender	зрозуміти
entender	зрозуміла
compra	купити
compra	придбати
compra	покупка
compra	придбання
compra	покупку
compra	купити
compra	придбати
compra	купівлю
compra	купівля
compra	купувати
obligado	примусово
obligado	змусили
obligado	вимушена
involucrados	звязок
desierto	пустелі
desierto	пустеля
compuestos	композитний
compuestos	складене
compuestos	сполуки
compuestos	нараховують
lisboa	лісабон
juana	джоанна
juana	джейн
juana	іванна
juana	джоан
juana	жанна
electo	обраний
electo	обрання
agentes	агенти
agentes	офіцери
agentes	офіцерів
creador	maker
creador	творця
creador	творець
creador	автор
creador	створив
productora	виготовлено
productora	виробник
productora	продюсер
power	влада
power	живлення
power	сила
power	power
venecia	венеція
venecia	венеції
ensayos	перевірки
ensayos	тести
ensayos	спроб
ensayos	випробувань
ensayos	випробування
ensayos	тестування
ensayos	випробування
ensayos	репетиції
ensayos	твори
barroco	бароко
alba	альба
alba	світанок
alba	світанку
considerar	розглянемо
considerar	вважайте
ingenieros	техніка
ingenieros	інженерних
ingenieros	інженерія
ingenieros	інженери
insectos	комах
insectos	комахи
insectos	комахи
insectos	комаху
insectos	комаха
insectos	жуків
insectos	вад
insectos	вади
pistas	веде
