ngc	புபொப
govorio	பேசினார்
govorio	பேசினார்கள்
genetika	மரபியல்
tradicija	பாரம்பரியம்
tradicija	மரபுகள்
kraljevi	அரசர்கள்
kraljevi	கிங்ஸ்
svemir	பிரபஞ்சம்
svemir	அண்டம்
svemir	பிரபஞ்சத்தில்
redova	வரிகள்
svirao	விளையாடிய
svirao	விளையாடியது
kopija	நகல்
kopija	பிரதிகள்
biskup	பிஷப்
naša	நம்
naša	நம்முடைய
naša	எங்களின்
naša	எங்களது
naša	எங்கள்
naša	நமது
naša	நம்முடைய
pojas	பெல்ட்
maroko	மொராக்கோ
nada	nada
nada	நம்பிக்கை
nada	நம்புகிறேன்
iana	iana
ludwig	லுட்விக்
ron	ரான்
uhapšen	கைது
nogu	காலில்
nogu	கால்
mode	முறை
mode	முறைமை
mode	வகை
mode	முறையில்
mode	பயன்முறை
zračenje	கதிர்வீச்சு
mogući	சாத்தியமா
mogući	சாத்தியமே
mogući	சாத்தியம்
gvineja	கினி
gvineja	கினியா
athletic	தடகள
tito	டிட்டோ
zamjenu	மாற்று
zamjenu	பெயர்ச்சி
priznao	ஒப்புக்
nigerija	நைஜீரியா
central	சென்ட்ரல்
central	மத்திய
trka	பந்தயம்
trka	இனம்
prijenos	பரிமாற்றம்
prijenos	இடமாற்றம்
smjer	திசை
popularan	பிரபலம்
popularan	பிரபலமானவை
popularan	பிரபலமானது
zenice	pupils
privreda	பொருளாதாரம்
street	வீதி
street	தெருவில்
street	தெரு
pripreme	தயாரிப்பு
pripreme	முன்னேற்பாடு
charlie	சார்லி
najmlađi	இளமையான
najmlađi	இளைய
osvojivši	வெற்றி
osvojivši	வெற்றிபெறும்
rangers	ரேஞ்சர்ஸ்
gif	gif
javnost	பொதுவானது
javnost	பொதுவான
javnost	பொது
tržišta	சந்தைகள்
tržišta	மார்க்கெட்
tržišta	சந்தை
uradio	முடிந்தது
uradio	முடிவுற்றது
proći	பாஸ்
proći	pass
lawrence	லாரன்ஸ்
tenis	டென்னிஸ்
anderson	ஆண்டர்சன்
anderson	ஆன்டர்சன்
bruno	bruno
tel	டெல்
sinovi	மகன்கள்
parovi	ஜோடிகள்
parovi	இரட்டையர்
diego	டியாகோ
proizvođača	தயாரிப்பாளர்கள்
martina	மார்டினா
ekonomska	பொருளாதார
ekonomska	பொருளாதாரம்
boravka	வீடு
boravka	வசிப்பிடம்
boravka	தங்குமிடம்
boravka	குடியிருப்பு
boravka	இருக்கவும்
kritičar	விமர்சகர்
prosječno	சராசரி
organizmi	உயிரினங்கள்
detalji	விளக்கங்கள்
detalji	விவரங்கள்
ris	ரீஸ்
detalj	விவரம்
oženjen	திருமணம்
naučna	விஞ்ஞான
brodovi	படகுகள்
brodovi	கப்பல்கள்
australian	ஆஸ்திரேலிய
johnny	ஜானி
maurice	மாரீஸ்
dovode	கொண்டுவா
dovode	கொண்டு
večeri	மாலை
toranj	டவர்
toranj	கோபுரம்
allen	ஆலன்
allen	அலன்
dolar	டாலர்
korištene	பயன்படுத்தப்பட்டது
korištene	பயன்படுத்திய
korištene	பயன்படுத்தியது
sinova	மகன்கள்
biologija	உயிரியல்
alberto	ஆல்பர்டோ
zanimljivo	சுவாரஸ்யமான
zanimljivo	சுவாரசியமான
sjećanja	நினைவுகள்
sjećanja	நினைவுகளில்
sjećanja	நினைவுகளைப்
sjećanja	நினைவுகளை
oslobođenje	விடுதலை
oslobođenje	விடுதலைப்
našla	கண்டு
našla	கண்டேன்
našla	கண்டறியப்பட்டது
težak	கனமான
težak	கனரக
težak	கனமாக
težak	கடும்
težak	கடுமையான
težak	கஷ்டமான
težak	கடினமான
težak	கடினம்
težak	கடினமானது
funti	பவுண்டுகள்
senat	செனட்
žlijezda	சுரப்பி
montana	montana
kameni	கல்
kameni	ஸ்டோன்
vlasništvo	பண்பு
vlasništvo	உடைமை
vlasništvo	சொத்து
vlasništvo	உரிமை
vlasništvo	சொத்துரிமை
lisica	நரி
lisica	ஃபாக்ஸ்
pjevača	பாடகர்கள்
poteza	நகர்வுகள்
značajni	substantial
vegas	வேகாஸ்
okvir	கட்டமைப்பை
okvir	வார்ப்பு
okvir	சட்டம்
okvir	ஃபிரேம்
račun	கணக்கு
min	நிமி
književna	இலக்கிய
princeze	இளவரசி
princeze	இளவரசிகள்
uslovi	விதிமுறைகளை
uslovi	விதிகள்
uslovi	விதிமுறைகள்
uslovi	நிபந்தனைகள்
uvođenje	அறிமுகம்
učenici	மாணவர்கள்
učenici	மாணவர்களும்
osi	அச்சு
priroda	இயற்கை
priroda	இயல்பை
nadal	நடால்
steven	ஸ்டீவன்
milijarde	பில்லியன்
pre	முன்பு
pre	முன்
pre	முன்னர்
miller	மில்லர்
kulturnih	கலாச்சார
kulturnih	பண்பாட்டு
kulturnih	பாரம்பரியம்
uveliko	பெரிதும்
stotine	நூறு
stotine	நூற்று
bogatstvo	அதிர்ஷ்ட
bogatstvo	செல்வம்
bogatstvo	செல்வமும்
bogatstvo	வளம்
bogatstvo	செல்வமும்
primio	பெறப்பட்டது
primio	பெற்றவை
primio	பெறப்பட்ட
agent	முகவர்
agent	ஏஜென்ட்
abdul	abdul
abdul	அப்துல்
sherlock	sherlock
ruda	தாது
ruda	ore
wright	ரைட்
villa	வில்லா
nezavisno	சுதந்திர
doživjela	அனுபவமிக்க
doživjela	அனுபவம்
benjamin	பெஞ்சமின்
objasniti	விளக்க
objasniti	விளக்கவும்
ograničen	லிமிடெட்
vettel	வெட்டல்
relativna	உறவினர்
relativna	சார்ந்த
kršćanstvo	கிறித்தவம்
primarna	முதன்மை
lopta	பந்து
igrane	அம்சம்
igrane	வசதி
nažalost	எதிர்பாராதவிதமாக
efekat	விளைவு
efekat	எபெக்ட்
tipovi	நண்பர்களே
tipovi	தோழர்கள்
tipovi	பசங்க
tipovi	தோழர்களே
tipovi	வகைகள்
frekvencija	அதிர்வெண்
frekvencija	எண்ணிக்கை
međusobne	பரஸ்பர
međusobne	பரஸ்பரம்
tretman	சிகிச்சை
sastanak	கூட்டம்
sastanak	கூட்டத்தில்
sastanak	சந்திப்பு
infekcije	தொற்று
holmesa	ஹோம்ஸ்
stolac	நாற்காலி
projekata	திட்டங்கள்
iznos	தொகை
iznos	அளவு
bogata	பணக்காரன்
procjene	கணக்கீடுகள்
potvrdio	உறுதி
potvrdio	உறுதிசெய்யப்பட்டது
hugo	ஹுகோ
naš	நம்
naš	நம்முடைய
naš	எங்களின்
naš	எங்களது
naš	எங்கள்
naš	நமது
identiteta	அடையாளம்
kore	மேலோடு
groblje	கல்லறை
groblje	மயானம்
traka	டேப்
traka	நாடா
traka	ரிப்பன்
odgovorni	பொறுப்புள்ள
odgovorni	பொறுப்பான
odgovorni	பொறுப்பு
gospodara	இறைவனின்
gospodara	இறைவனை
gospodara	இறைவன்
gospodara	இறைவா
gospodara	இறைவனிடம்
srednjovjekovna	இடைக்கால
heavy	கனமான
heavy	கனரக
heavy	கனமாக
heavy	கடும்
šesti	ஆறாவது
victor	விக்டர்
posjetio	தெரிவித்துக்
životne	ஆயுட்காலம்
životne	வாழ்நாள்
tekstopisac	songwriter
sličnim	ஒத்த
lider	தலைவர்
pronašao	கண்டு
pronašao	கண்டேன்
pronašao	கண்டறியப்பட்டது
oficir	அதிகாரி
oficir	அலுவலர்
glasgow	கிளாஸ்கோ
hipoteza	கருதுகோள்
civilizacija	நாகரிகம்
dodati	சேர்
dodati	சேர்க்கவும்
dodati	கூட்டு
putuje	டிராவல்ஸ்
putevi	சாலைகள்
putevi	பாதைகள்
signal	சிக்னல்
signal	சைகை
servis	சேவை
alžir	அல்ஜீரியா
uči	கற்று
uči	கற்க
uči	அறிக
jimmy	ஜிம்மி
živjela	வாழ்ந்தார்
živjela	வசித்து
živjela	வாழ்ந்த
jevreji	யூதர்
jevreji	யூதர்கள்
slojeva	அடுக்குகள்
čisti	தூய்மையான
čisti	தூய்மை
čisti	தூய
gustav	குஸ்டாவ்
znali	தெரியும்
